   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_555.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.000446232, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00741102, 0, 1.01212e-14, 0, 1.41421, -1.01212e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71456e-17, 0, 0, 5.51306e-17, 0, 3.09332e-18, 0, 9.99578e-15, 0, 0, 0
0.0152683, 0, 1.58412e-14, 0, 1.41421, -1.58412e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05082e-16, 0, 0, 8.78732e-17, 0, 4.98538e-18, 0, 1.56432e-14, 0, 0, 0
0.0231255, 0, 2.46803e-14, 0, 1.41421, -2.46803e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63697e-16, 0, 0, 1.39445e-16, 0, 8.00183e-18, 0, 2.43691e-14, 0, 0, 0
0.0309828, 0, 3.82766e-14, 0, 1.41421, -3.82766e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53849e-16, 0, 0, 2.20322e-16, 0, 1.27914e-17, 0, 3.77896e-14, 0, 0, 0
0.03884, 0, 5.9095e-14, 0, 1.41421, -5.9095e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9187e-16, 0, 0, 3.46607e-16, 0, 2.03658e-17, 0, 5.83362e-14, 0, 0, 0
0.0466973, 0, 9.08274e-14, 0, 1.41421, -9.08274e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.0222e-16, 0, 0, 5.4296e-16, 0, 3.22962e-17, 0, 8.96499e-14, 0, 0, 0
0.0545546, 0, 1.38977e-13, 0, 1.41421, -1.38977e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.21358e-16, 0, 0, 8.46971e-16, 0, 5.10136e-17, 0, 1.37158e-13, 0, 0, 0
0.0624118, 0, 2.1171e-13, 0, 1.41421, -2.1171e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40337e-15, 0, 0, 1.31572e-15, 0, 8.02639e-17, 0, 2.08911e-13, 0, 0, 0
0.0702691, 0, 3.21086e-13, 0, 1.41421, -3.21086e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12813e-15, 0, 0, 2.03552e-15, 0, 1.25804e-16, 0, 3.16797e-13, 0, 0, 0
0.0781263, 0, 4.84835e-13, 0, 1.41421, -4.84835e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21302e-15, 0, 0, 3.13637e-15, 0, 1.96428e-16, 0, 4.78289e-13, 0, 0, 0
0.0859836, 0, 7.289e-13, 0, 1.41421, -7.289e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82982e-15, 0, 0, 4.81336e-15, 0, 3.05537e-16, 0, 7.18951e-13, 0, 0, 0
0.0938408, 0, 1.09107e-12, 0, 1.41421, -1.09107e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.22866e-15, 0, 0, 7.3581e-15, 0, 4.73467e-16, 0, 1.07601e-12, 0, 0, 0
0.101698, 0, 1.62613e-12, 0, 1.41421, -1.62613e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07722e-14, 0, 0, 1.12056e-14, 0, 7.30964e-16, 0, 1.60342e-12, 0, 0, 0
0.109555, 0, 2.41313e-12, 0, 1.41421, -2.41313e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59835e-14, 0, 0, 1.7001e-14, 0, 1.12435e-15, 0, 2.37903e-12, 0, 0, 0
0.117413, 0, 3.56568e-12, 0, 1.41421, -3.56568e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36144e-14, 0, 0, 2.56994e-14, 0, 1.72313e-15, 0, 3.51465e-12, 0, 0, 0
0.12527, 0, 5.24618e-12, 0, 1.41421, -5.24618e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47392e-14, 0, 0, 3.87103e-14, 0, 2.63129e-15, 0, 5.1701e-12, 0, 0, 0
0.133127, 0, 7.68583e-12, 0, 1.41421, -7.68583e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.08876e-14, 0, 0, 5.81075e-14, 0, 4.00379e-15, 0, 7.57283e-12, 0, 0, 0
0.140984, 0, 1.12122e-11, 0, 1.41421, -1.12122e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42261e-14, 0, 0, 8.69342e-14, 0, 6.07078e-15, 0, 1.1045e-11, 0, 0, 0
0.148842, 0, 1.62873e-11, 0, 1.41421, -1.62873e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07811e-13, 0, 0, 1.29647e-13, 0, 9.17297e-15, 0, 1.60406e-11, 0, 0, 0
0.156699, 0, 2.35598e-11, 0, 1.41421, -2.35598e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.55932e-13, 0, 0, 1.92758e-13, 0, 1.38131e-14, 0, 2.31973e-11, 0, 0, 0
0.164556, 0, 3.39362e-11, 0, 1.41421, -3.39362e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24584e-13, 0, 0, 2.85768e-13, 0, 2.07307e-14, 0, 3.34052e-11, 0, 0, 0
0.172413, 0, 4.8678e-11, 0, 1.41421, -4.8678e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.22111e-13, 0, 0, 4.22515e-13, 0, 3.10102e-14, 0, 4.79024e-11, 0, 0, 0
0.180271, 0, 6.95319e-11, 0, 1.41421, -6.95319e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60062e-13, 0, 0, 6.23137e-13, 0, 4.62371e-14, 0, 6.84025e-11, 0, 0, 0
0.188128, 0, 9.89064e-11, 0, 1.41421, -9.89064e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.54367e-13, 0, 0, 9.16923e-13, 0, 6.87233e-14, 0, 9.72664e-11, 0, 0, 0
0.195985, 0, 1.40107e-10, 0, 1.41421, -1.40107e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26888e-13, 0, 0, 1.34644e-12, 0, 1.0183e-13, 0, 1.37732e-10, 0, 0, 0
0.203842, 0, 1.97649e-10, 0, 1.41421, -1.97649e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3075e-12, 0, 0, 1.97358e-12, 0, 1.50433e-13, 0, 1.94218e-10, 0, 0, 0
0.2117, 0, 2.77678e-10, 0, 1.41421, -2.77678e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83683e-12, 0, 0, 2.8883e-12, 0, 2.21584e-13, 0, 2.72731e-10, 0, 0, 0
0.219557, 0, 3.8851e-10, 2.8026e-44, 1.41421, -3.8851e-10, 0, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.8026e-44, 2.56994e-12, 2.8026e-44, 2.8026e-44, 4.22148e-12, 2.8026e-44, 3.25464e-13, 2.8026e-44, 3.81393e-10, 2.8026e-44, 2.8026e-44, 2.8026e-44
0.227414, 0, 5.41363e-10, 5.00264e-43, 1.41421, -5.41363e-10, 0, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 5.00264e-43, 3.58104e-12, 5.00264e-43, 5.00264e-43, 6.16366e-12, 5.00264e-43, 4.76733e-13, 5.00264e-43, 5.31142e-10, 5.00264e-43, 5.00264e-43, 5.00264e-43
0.235271, 0, 7.5129e-10, 7.36943e-42, 1.41421, -7.5129e-10, 0, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 7.36943e-42, 4.96979e-12, 7.36943e-42, 7.36943e-42, 8.99245e-12, 7.36943e-42, 6.96458e-13, 7.36943e-42, 7.36632e-10, 7.36943e-42, 7.36943e-42, 7.36943e-42
