   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_576.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.83163, 5.20551, 10.2086, 10.1127, 2.68431, -5.00309, 10.1127, 0, 10.1127, 10.1536, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1127, 10.1678, 10.1127
7.83949, 7.99279, 9.97173, 9.89435, 3.16114, -1.97893, 9.89435, 0, 9.89436, 9.92397, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.89435, 9.9421, 9.89435
7.84735, 17.333, 9.74181, 9.67834, 4.39694, 7.59124, 9.67834, 0, 9.67835, 9.70052, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.67834, 9.71961, 9.67834
7.85521, 12.9851, 9.51771, 9.46472, 3.87106, 3.46742, 9.46472, 0, 9.46473, 9.48206, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.46472, 9.50037, 9.46472
7.86307, 8.88501, 9.29868, 9.25348, 3.29924, -0.413676, 9.25348, 0, 9.25349, 9.26775, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.25348, 9.2844, 9.25348
7.87093, 6.54082, 9.26603, 9.22644, 2.92247, -2.72521, 9.22644, 0, 9.22645, 9.23889, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.22644, 9.25357, 9.22644
7.87878, 7.90874, 9.2294, 9.19355, 3.14782, -1.32066, 9.19355, 0, 9.19356, 9.20508, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.19355, 9.21787, 9.19355
7.88664, 8.07187, 9.18978, 9.15591, 3.17362, -1.11791, 9.15591, 0, 9.15592, 9.16724, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.15591, 9.17844, 9.15591
7.8945, 11.756, 9.14959, 9.11595, 3.7089, 2.60637, 9.11595, 0, 9.11596, 9.12773, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.11595, 9.13779, 9.11595
7.90236, 4.69844, 9.11138, 9.07607, 2.58813, -4.41294, 9.07607, 0, 9.07608, 9.08903, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.07607, 9.09841, 9.07607
7.91022, 15.2773, 9.12066, 9.08154, 4.1566, 6.15666, 9.08154, 0, 9.08154, 9.09653, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.08154, 9.10566, 9.08154
7.91808, 8.74659, 9.13218, 9.08664, 3.2782, -0.385592, 9.08664, 0, 9.08665, 9.10485, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.08664, 9.11396, 9.08664
7.92593, 10.7175, 9.14631, 9.09113, 3.56616, 1.57121, 9.09113, 0, 9.09114, 9.11418, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.09113, 9.12325, 9.09113
7.93379, 9.49965, 9.16383, 9.09497, 3.39111, 0.335814, 9.09497, 0, 9.09498, 9.12513, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.09497, 9.13366, 9.09497
7.94165, 7.73488, 9.18576, 9.09802, 3.12008, -1.45088, 9.09802, 0, 9.09803, 9.1385, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.09802, 9.14528, 9.09802
7.94951, 9.24103, 9.21364, 9.10033, 3.35276, 0.0273962, 9.10033, 0, 9.10034, 9.15558, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.10033, 9.15838, 9.10033
7.95737, 12.2416, 9.24907, 9.10156, 3.77381, 2.99255, 9.10156, 0, 9.10157, 9.17774, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.10156, 9.17289, 9.10156
7.96523, 15.2222, 9.29451, 9.10165, 4.14996, 5.92768, 9.10165, 0, 9.10165, 9.20716, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.10165, 9.18898, 9.10165
7.97308, 8.01747, 9.35307, 9.10049, 3.16504, -1.3356, 9.10049, 0, 9.1005, 9.24674, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.10049, 9.20681, 9.10049
7.98094, 10.4704, 9.42882, 9.09811, 3.53135, 1.04158, 9.09811, 0, 9.09812, 9.3003, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.09811, 9.22662, 9.09811
7.9888, 8.51491, 9.52673, 9.09439, 3.24267, -1.01182, 9.09439, 0, 9.0944, 9.37264, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.09439, 9.24847, 9.09439
7.99666, 12.9929, 9.6532, 9.08941, 3.87207, 3.33974, 9.08941, 0, 9.08942, 9.47002, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.08941, 9.27258, 9.08941
8.00452, 10.7242, 9.81564, 9.08289, 3.5671, 0.908527, 9.08289, 0, 9.0829, 9.59982, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.08289, 9.2987, 9.08289
8.01238, 9.71988, 10.0234, 9.07483, 3.42343, -0.303508, 9.07483, 0, 9.07484, 9.77142, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.07483, 9.32679, 9.07483
8.02023, 11.2612, 10.2877, 9.06521, 3.6416, 0.973537, 9.06521, 0, 9.06522, 9.99618, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.06521, 9.3567, 9.06521
8.02809, 13.8887, 10.6215, 9.0539, 3.98607, 3.26726, 9.0539, 0, 9.05391, 10.2873, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.0539, 9.05391, 9.0539, 9.0539, 9.38801, 9.0539
8.03595, 10.3696, 11.0402, 9.04091, 3.51705, -0.670522, 9.04091, 0, 9.04092, 10.6607, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.04091, 9.42034, 9.04091
8.04381, 14.7126, 11.5613, 9.02643, 4.08811, 3.1513, 9.02643, 0, 9.02644, 11.1344, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.02643, 9.45335, 9.02643
8.05167, 18.5771, 12.2044, 9.01016, 4.5362, 6.37263, 9.01016, 0, 9.01017, 11.7285, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.01016, 9.48609, 9.01016
8.05953, 17.8332, 12.9912, 8.9921, 4.45345, 4.842, 8.9921, 0, 8.99211, 12.4655, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 8.9921, 9.51777, 8.9921
8.06738, 19.2609, 13.9447, 8.97226, 4.61095, 5.31614, 8.97226, 0, 8.97227, 13.3694, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 8.97226, 9.54754, 8.97226
8.07524, 18.1311, 15.0895, 8.95036, 4.48677, 3.0416, 8.95036, 0, 8.95037, 14.4657, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 8.95036, 9.57414, 8.95036
8.0831, 16.6879, 16.4503, 8.92646, 4.32295, 0.237539, 8.92646, 0, 8.92647, 15.7801, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 8.92646, 9.59664, 8.92646
8.09096, 18.5678, 18.0522, 8.9008, 4.53518, 0.515636, 8.9008, 0, 8.9008, 17.3388, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 8.9008, 9.61425, 8.9008
8.09882, 28.498, 19.9181, 8.87322, 5.5225, 8.57988, 8.87322, 0, 8.87323, 19.1655, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87322, 8.87323, 8.87322, 8.87322, 9.62582, 8.87322
8.10668, 25.4724, 22.0682, 8.84375, 5.24142, 3.40421, 8.84375, 0, 8.84376, 21.2815, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 8.84375, 9.63042, 8.84375
8.11453, 21.375, 24.5187, 8.81248, 4.83476, -3.14378, 8.81248, 0, 8.81249, 23.7039, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 8.81248, 9.62733, 8.81248
8.12239, 26.8483, 27.2799, 8.77902, 5.37106, -0.431631, 8.77902, 0, 8.77903, 26.4435, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 8.77902, 9.61543, 8.77902
8.13025, 35.3478, 30.3548, 8.74339, 6.11129, 4.99306, 8.74339, 0, 8.7434, 29.5039, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 8.74339, 9.5942, 8.74339
8.13811, 41.9565, 33.738, 8.70587, 6.62997, 8.2185, 8.70587, 0, 8.70588, 32.8803, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 8.70587, 9.56358, 8.70587
8.14597, 40.9569, 37.414, 8.66649, 6.55415, 3.54282, 8.66649, 0, 8.6665, 36.5571, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.66649, 8.6665, 8.66649, 8.66649, 9.52342, 8.66649
8.15382, 33.2122, 41.3559, 8.62525, 5.93398, -8.14376, 8.62525, 0, 8.62525, 40.5074, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 8.62525, 9.47379, 8.62525
8.16168, 41.6513, 45.5263, 8.58229, 6.60691, -3.87498, 8.58229, 0, 8.5823, 44.6935, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 8.58229, 9.41509, 8.58229
8.16954, 63.4582, 49.8737, 8.53715, 8.09063, 13.5845, 8.53715, 0, 8.53716, 49.0635, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 8.53715, 9.3473, 8.53715
8.1774, 56.9, 54.3364, 8.4898, 7.67464, 2.56367, 8.4898, 0, 8.48981, 53.5551, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 8.4898, 9.27101, 8.4898
8.18526, 65.4107, 58.8431, 8.44055, 8.2104, 6.56767, 8.44055, 0, 8.44056, 58.0963, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 8.44055, 9.18731, 8.44055
8.19312, 76.891, 63.3126, 8.38959, 8.88206, 13.5783, 8.38959, 0, 8.38959, 62.605, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 8.38959, 9.09724, 8.38959
8.20097, 80.9051, 67.6568, 8.33689, 9.10522, 13.2483, 8.33689, 0, 8.3369, 66.9919, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 8.33689, 9.00173, 8.33689
8.20883, 62.57, 71.7855, 8.28267, 8.03555, -9.21548, 8.28267, 0, 8.28268, 71.1662, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.28267, 8.90196, 8.28267
8.21669, 101.615, 75.604, 8.22639, 10.1792, 26.0112, 8.22639, 0, 8.2264, 75.032, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.22639, 8.7984, 8.22639
8.22455, 76.2631, 79.0223, 8.168, 8.84664, -2.75918, 8.168, 0, 8.16801, 78.4983, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.168, 8.69194, 8.168
8.23241, 80.9423, 81.9571, 8.10782, 9.10726, -1.01488, 8.10782, 0, 8.10783, 81.4812, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.10782, 8.58376, 8.10782
8.24027, 81.6176, 84.334, 8.04615, 9.14427, -2.71642, 8.04615, 0, 8.04616, 83.9052, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.04615, 8.47496, 8.04615
8.24813, 83.2281, 86.0897, 7.983, 9.23191, -2.86163, 7.983, 0, 7.98301, 85.7065, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 7.983, 8.36625, 7.983
8.25598, 101.892, 87.1781, 7.91858, 10.1927, 14.714, 7.91858, 0, 7.91859, 86.8382, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 7.91858, 8.25841, 7.91858
8.26384, 84.4907, 87.5682, 7.85238, 9.30004, -3.07748, 7.85238, 0, 7.85239, 87.2692, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 7.85238, 8.15137, 7.85238
8.2717, 95.9584, 87.2486, 7.78434, 9.89739, 8.70979, 7.78434, 0, 7.78435, 86.9875, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 7.78434, 8.0454, 7.78434
8.27956, 94.5514, 86.2267, 7.71476, 9.82606, 8.32477, 7.71476, 0, 7.71476, 86.0004, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.71476, 7.94099, 7.71476
8.28742, 85.1795, 84.5289, 7.64398, 9.337, 0.650589, 7.64398, 0, 7.64399, 84.3343, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64398, 7.64399, 7.64398, 7.64398, 7.83863, 7.64398
8.29528, 67.4386, 82.1987, 7.5721, 8.33298, -14.7602, 7.5721, 0, 7.57211, 82.0324, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.5721, 7.73838, 7.5721
8.30313, 75.5955, 79.2954, 7.4993, 8.80883, -3.69983, 7.4993, 0, 7.4993, 79.1543, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.4993, 7.64038, 7.4993
8.31099, 66.0439, 75.8888, 7.42509, 8.24887, -9.84497, 7.42509, 0, 7.42509, 75.7699, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.42509, 7.54399, 7.42509
8.31885, 81.5021, 72.0617, 7.34938, 9.13795, 9.44036, 7.34938, 0, 7.34939, 71.9622, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.34938, 7.44896, 7.34938
8.32671, 66.7482, 67.9025, 7.27244, 8.29145, -1.15434, 7.27244, 0, 7.27244, 67.8196, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.27244, 7.35532, 7.27244
8.33457, 66.3732, 63.5018, 7.19463, 8.26881, 2.87143, 7.19463, 0, 7.19463, 63.4332, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.19463, 7.26321, 7.19463
8.34242, 58.0805, 58.9513, 7.11614, 7.75116, -0.870728, 7.11614, 0, 7.11615, 58.8948, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.11614, 7.17258, 7.11614
8.35028, 62.7261, 54.3388, 7.03706, 8.04525, 8.38725, 7.03706, 0, 7.03707, 54.2926, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.03706, 7.08326, 7.03706
8.35814, 54.4676, 49.7459, 6.95702, 7.51449, 4.72173, 6.95702, 0, 6.95703, 49.7082, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95702, 6.95703, 6.95702, 6.95702, 6.99466, 6.95702
8.366, 34.9678, 45.2461, 6.87599, 6.08011, -10.2783, 6.87599, 0, 6.876, 45.2155, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.87599, 6.90652, 6.87599
8.37386, 43.4939, 40.9038, 6.7941, 6.74492, 2.59009, 6.7941, 0, 6.79411, 40.8792, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.7941, 6.79411, 6.7941, 6.7941, 6.81878, 6.7941
8.38172, 35.8286, 36.7708, 6.71164, 6.1505, -0.942146, 6.71164, 0, 6.71165, 36.7509, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.71164, 6.73152, 6.71164
8.38958, 24.2877, 32.8902, 6.62894, 5.12716, -8.60248, 6.62894, 0, 6.62895, 32.8742, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.62894, 6.64495, 6.62894
8.39743, 31.9847, 29.2921, 6.546, 5.82964, 2.69255, 6.546, 0, 6.54601, 29.2792, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.546, 6.5589, 6.546
8.40529, 19.3774, 25.9946, 6.46263, 4.62357, -6.61718, 6.46263, 0, 6.46264, 25.9841, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.46263, 6.47308, 6.46263
8.41315, 16.5941, 23.0072, 6.37884, 4.31208, -6.41313, 6.37884, 0, 6.37885, 22.9986, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.37884, 6.38741, 6.37884
8.42101, 16.5695, 20.3298, 6.29463, 4.30924, -3.76033, 6.29463, 0, 6.29463, 20.3227, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.29463, 6.30179, 6.29463
8.42887, 15.597, 17.9563, 6.21009, 4.19488, -2.35929, 6.21009, 0, 6.2101, 17.9501, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.21009, 6.2101, 6.21009, 6.21009, 6.2163, 6.21009
8.43672, 14.1911, 15.8725, 6.12551, 4.02381, -1.68145, 6.12551, 0, 6.12552, 15.8669, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.12551, 6.13115, 6.12551
8.44458, 15.9882, 14.0611, 6.04114, 4.24125, 1.92718, 6.04114, 0, 6.04114, 14.0556, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04114, 6.04659, 6.04114
8.45244, 5.61004, 12.5004, 5.95686, 2.75863, -6.8904, 5.95686, 0, 5.95686, 12.4948, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.95686, 5.96251, 5.95686
8.4603, 8.99745, 11.1675, 5.87277, 3.31624, -2.17004, 5.87277, 0, 5.87278, 11.1612, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87277, 5.87902, 5.87277
