   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_251.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.78367, 183.364, 165.683, 165.68, 13.6149, 17.6819, 165.68, 0, 165.68, 165.682, 165.681, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68, 165.68
7.79189, 183.051, 165.621, 165.618, 13.6033, 17.4302, 165.618, 0, 165.619, 165.62, 165.619, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618, 165.618
7.80011, 176.246, 165.558, 165.556, 13.3509, 10.6878, 165.556, 0, 165.556, 165.557, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556, 165.556
7.80833, 169.79, 165.493, 165.491, 13.1069, 4.29738, 165.491, 0, 165.491, 165.492, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491, 165.491
7.81655, 189.281, 165.425, 165.422, 13.8304, 23.8563, 165.422, 0, 165.423, 165.424, 165.423, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422, 165.422
7.82477, 165.613, 165.355, 165.352, 12.9465, 0.258377, 165.352, 0, 165.352, 165.354, 165.353, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352, 165.352
7.83299, 206.022, 165.283, 165.28, 14.423, 40.7389, 165.28, 0, 165.28, 165.282, 165.281, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28, 165.28
7.8412, 199.085, 165.211, 165.208, 14.1804, 33.8737, 165.208, 0, 165.209, 165.21, 165.209, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208, 165.208
7.84942, 209.168, 165.138, 165.136, 14.5316, 44.0296, 165.136, 0, 165.136, 165.137, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136, 165.136
7.85764, 167.171, 165.063, 165.061, 13.0066, 2.10739, 165.061, 0, 165.061, 165.063, 165.062, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061, 165.061
7.86586, 185.506, 164.986, 164.984, 13.6933, 20.5198, 164.984, 0, 164.984, 164.985, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984, 164.984
7.87408, 175.239, 164.906, 164.904, 13.3131, 10.3328, 164.904, 0, 164.904, 164.905, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904, 164.904
7.8823, 178.543, 164.825, 164.822, 13.4366, 13.7188, 164.822, 0, 164.823, 164.824, 164.823, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822, 164.822
7.89052, 193.052, 164.743, 164.741, 13.9661, 28.3089, 164.741, 0, 164.741, 164.743, 164.742, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741, 164.741
7.89874, 195.766, 164.661, 164.659, 14.0629, 31.1045, 164.659, 0, 164.659, 164.661, 164.66, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659, 164.659
7.90696, 174.153, 164.578, 164.576, 13.2723, 9.57486, 164.576, 0, 164.576, 164.577, 164.577, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576, 164.576
7.91518, 197.298, 164.492, 164.49, 14.1173, 32.806, 164.49, 0, 164.49, 164.491, 164.491, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49, 164.49
7.92339, 170.048, 164.403, 164.402, 13.1167, 5.64435, 164.402, 0, 164.402, 164.403, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402, 164.402
7.93161, 179.434, 164.314, 164.312, 13.4697, 15.1203, 164.312, 0, 164.312, 164.313, 164.313, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312, 164.312
7.93983, 155.817, 164.224, 164.222, 12.5625, -8.40692, 164.222, 0, 164.222, 164.223, 164.223, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222, 164.222
7.94805, 182.446, 164.134, 164.132, 13.5811, 18.3128, 164.132, 0, 164.132, 164.133, 164.133, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132, 164.132
7.95627, 193.44, 164.043, 164.041, 13.98, 29.3976, 164.041, 0, 164.041, 164.042, 164.042, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041
7.96449, 177.388, 163.949, 163.948, 13.3936, 13.4383, 163.948, 0, 163.948, 163.949, 163.949, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948, 163.948
7.97271, 163.517, 163.854, 163.852, 12.8653, -0.336594, 163.852, 0, 163.852, 163.853, 163.853, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852, 163.852
7.98093, 189.838, 163.756, 163.755, 13.8505, 26.0814, 163.755, 0, 163.755, 163.756, 163.756, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755, 163.755
7.98915, 163.766, 163.659, 163.658, 12.875, 0.107056, 163.658, 0, 163.658, 163.658, 163.659, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658, 163.658
7.99736, 170.555, 163.562, 163.561, 13.136, 6.99318, 163.561, 0, 163.561, 163.561, 163.562, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561, 163.561
8.00558, 163.14, 163.465, 163.463, 12.8507, -0.324432, 163.463, 0, 163.463, 163.464, 163.464, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463, 163.463
8.0138, 161.836, 163.365, 163.364, 12.7998, -1.52971, 163.364, 0, 163.364, 163.364, 163.365, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364, 163.364
8.02202, 164.871, 163.264, 163.262, 12.9179, 1.60692, 163.262, 0, 163.262, 163.262, 163.264, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262, 163.262
8.03024, 153.365, 163.162, 163.159, 12.4646, -9.79684, 163.159, 0, 163.159, 163.159, 163.161, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159, 163.159
8.03846, 169.262, 163.06, 163.056, 13.0867, 6.20142, 163.056, 0, 163.056, 163.056, 163.06, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056, 163.056
8.04668, 170.549, 162.96, 162.953, 13.1358, 7.58812, 162.953, 0, 162.953, 162.953, 162.96, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953, 162.953
8.0549, 155.788, 162.861, 162.849, 12.5614, -7.07304, 162.849, 0, 162.85, 162.85, 162.861, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849, 162.849
8.06312, 172.616, 162.764, 162.745, 13.2142, 9.85155, 162.745, 0, 162.745, 162.745, 162.764, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745, 162.745
8.07133, 179.578, 162.669, 162.638, 13.4751, 16.9089, 162.638, 0, 162.639, 162.639, 162.668, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638, 162.638
8.07955, 164.216, 162.579, 162.531, 12.8925, 1.63715, 162.531, 0, 162.531, 162.531, 162.579, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531, 162.531
8.08777, 161.042, 162.498, 162.423, 12.7688, -1.45622, 162.423, 0, 162.424, 162.424, 162.498, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423, 162.423
8.09599, 163.6, 162.431, 162.316, 12.8686, 1.16875, 162.316, 0, 162.317, 162.317, 162.431, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316, 162.316
8.10421, 173.806, 162.381, 162.209, 13.2592, 11.4249, 162.209, 0, 162.209, 162.209, 162.38, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209, 162.209
8.11243, 173.3, 162.354, 162.101, 13.2401, 10.9466, 162.101, 0, 162.101, 162.101, 162.353, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101, 162.101
8.12065, 187.615, 162.356, 161.991, 13.7701, 25.2587, 161.991, 0, 161.991, 161.991, 162.356, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991, 161.991
8.12887, 177.33, 162.398, 161.881, 13.3914, 14.9326, 161.881, 0, 161.881, 161.881, 162.397, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881, 161.881
8.13709, 159.201, 162.488, 161.77, 12.6965, -3.28619, 161.77, 0, 161.77, 161.771, 162.487, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77, 161.77
8.1453, 160.467, 162.636, 161.66, 12.7463, -2.16853, 161.66, 0, 161.66, 161.661, 162.635, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66, 161.66
8.15352, 166.569, 162.849, 161.55, 12.9834, 3.71916, 161.55, 0, 161.55, 161.55, 162.849, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55, 161.55
8.16174, 182.719, 163.136, 161.44, 13.5911, 19.5822, 161.44, 0, 161.44, 161.44, 163.136, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44, 161.44
8.16996, 159.793, 163.5, 161.328, 12.7198, -3.70708, 161.328, 0, 161.328, 161.329, 163.499, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328, 161.328
8.17818, 178.349, 163.94, 161.217, 13.4294, 14.4088, 161.217, 0, 161.217, 161.217, 163.939, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217, 161.217
8.1864, 175.702, 164.452, 161.105, 13.3305, 11.2495, 161.105, 0, 161.105, 161.105, 164.452, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105, 161.105
8.19462, 198.287, 165.027, 160.994, 14.1523, 33.2605, 160.994, 0, 160.994, 160.994, 165.026, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994, 160.994
8.20284, 161.116, 165.644, 160.882, 12.7717, -4.5275, 160.882, 0, 160.882, 160.882, 165.643, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882, 160.882
8.21106, 185.336, 166.281, 160.77, 13.6871, 19.0545, 160.77, 0, 160.77, 160.771, 166.281, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77, 160.77
8.21928, 162.282, 166.911, 160.659, 12.8172, -4.62944, 160.659, 0, 160.659, 160.66, 166.91, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659, 160.659
8.22749, 172.542, 167.499, 160.548, 13.2114, 5.04279, 160.548, 0, 160.548, 160.548, 167.499, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548, 160.548
8.23571, 171.054, 168.013, 160.436, 13.155, 3.04048, 160.436, 0, 160.436, 160.437, 168.013, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436, 160.436
8.24393, 148.818, 168.422, 160.325, 12.2808, -19.6036, 160.325, 0, 160.325, 160.326, 168.421, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325, 160.325
8.25215, 168.464, 168.695, 160.214, 13.0562, -0.230438, 160.214, 0, 160.214, 160.214, 168.694, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214, 160.214
8.26037, 135.948, 168.812, 160.102, 11.7451, -32.8636, 160.102, 0, 160.103, 160.103, 168.811, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102, 160.102
8.26859, 154.464, 168.798, 160.028, 12.5086, -14.3336, 160.028, 0, 160.029, 160.029, 168.797, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028, 160.028
8.27681, 168.647, 168.6, 159.943, 13.0632, 0.0473328, 159.943, 0, 159.943, 159.943, 168.599, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943, 159.943
8.28503, 160.227, 168.227, 159.847, 12.7368, -8.00015, 159.847, 0, 159.847, 159.848, 168.226, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847, 159.847
8.29325, 165.33, 167.7, 159.747, 12.9356, -2.3709, 159.747, 0, 159.747, 159.748, 167.7, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747, 159.747
8.30147, 153.352, 167.05, 159.647, 12.464, -13.6981, 159.647, 0, 159.647, 159.648, 167.049, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647, 159.647
8.30968, 169.995, 166.407, 159.65, 13.1147, 3.58743, 159.65, 0, 159.65, 159.651, 166.406, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65, 159.65
8.3179, 187.083, 165.701, 159.652, 13.7507, 21.3811, 159.652, 0, 159.653, 159.653, 165.701, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652, 159.652
8.32612, 170.359, 164.966, 159.655, 13.1286, 5.39284, 159.655, 0, 159.655, 159.656, 164.965, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655, 159.655
8.33434, 147.216, 164.232, 159.658, 12.2154, -17.0161, 159.658, 0, 159.658, 159.659, 164.231, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658, 159.658
8.34256, 143.498, 163.525, 159.66, 12.0623, -20.027, 159.66, 0, 159.66, 159.661, 163.524, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66
8.35078, 160.291, 162.866, 159.663, 12.7393, -2.57559, 159.663, 0, 159.663, 159.664, 162.865, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663
8.359, 187.358, 162.27, 159.664, 13.7607, 25.0877, 159.664, 0, 159.664, 159.666, 162.268, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664, 159.664
8.36722, 164.356, 161.745, 159.665, 12.8979, 2.61125, 159.665, 0, 159.665, 159.667, 161.743, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665
8.37543, 164.939, 161.295, 159.666, 12.9205, 3.64337, 159.666, 0, 159.666, 159.668, 161.293, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666
8.38365, 153.376, 160.921, 159.668, 12.465, -7.54523, 159.668, 0, 159.668, 159.671, 160.918, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668
8.39187, 181.388, 160.616, 159.668, 13.5421, 20.7714, 159.668, 0, 159.668, 159.673, 160.612, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668
8.40009, 178.49, 160.375, 159.669, 13.4346, 18.1152, 159.669, 0, 159.669, 159.676, 160.368, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669
8.40831, 182.472, 160.187, 159.669, 13.5821, 22.2854, 159.669, 0, 159.669, 159.679, 160.177, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669, 159.669
8.41653, 168.378, 160.046, 159.668, 13.0529, 8.33286, 159.668, 0, 159.668, 159.683, 160.031, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668, 159.668
8.42475, 177.384, 159.944, 159.666, 13.3934, 17.4397, 159.666, 0, 159.666, 159.689, 159.921, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666
8.43297, 177.394, 159.877, 159.666, 13.3938, 17.5168, 159.666, 0, 159.666, 159.701, 159.841, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666, 159.666
8.44119, 186.536, 159.837, 159.665, 13.7308, 26.6982, 159.665, 0, 159.665, 159.718, 159.784, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665, 159.665
8.44941, 182.455, 159.823, 159.663, 13.5814, 22.6314, 159.663, 0, 159.663, 159.744, 159.742, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663, 159.663
8.45762, 160.472, 159.832, 159.66, 12.7464, 0.639526, 159.66, 0, 159.66, 159.78, 159.712, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66, 159.66
8.46584, 144.681, 159.866, 159.656, 12.1112, -15.1842, 159.656, 0, 159.656, 159.832, 159.69, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656, 159.656
8.47406, 189.307, 159.927, 159.653, 13.8314, 29.3802, 159.653, 0, 159.653, 159.905, 159.674, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653, 159.653
8.48228, 186.82, 160.02, 159.649, 13.7412, 26.7998, 159.649, 0, 159.649, 160.007, 159.662, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649, 159.649
8.4905, 158.479, 160.15, 159.645, 12.668, -1.67114, 159.645, 0, 159.646, 160.142, 159.654, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645, 159.645
8.49872, 173.772, 160.322, 159.641, 13.2579, 13.4508, 159.641, 0, 159.641, 160.317, 159.646, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641, 159.641
8.50694, 157.483, 160.542, 159.635, 12.6287, -3.05864, 159.635, 0, 159.635, 160.539, 159.638, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635, 159.635
8.51516, 170.474, 160.814, 159.626, 13.1329, 9.65976, 159.626, 0, 159.626, 160.813, 159.627, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626, 159.626
8.52337, 160.14, 161.142, 159.611, 12.7334, -1.00188, 159.611, 0, 159.611, 161.141, 159.612, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611, 159.611
8.53159, 161.473, 161.526, 159.592, 12.7857, -0.0529327, 159.592, 0, 159.592, 161.525, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592, 159.592
8.53981, 176.06, 161.964, 159.565, 13.3439, 14.0963, 159.565, 0, 159.565, 161.963, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565, 159.565
8.54803, 153.011, 162.45, 159.529, 12.4503, -9.43871, 159.529, 0, 159.529, 162.449, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529, 159.529
8.55625, 155.38, 162.974, 159.486, 12.5451, -7.59399, 159.486, 0, 159.486, 162.974, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486, 159.486
8.56447, 176.603, 163.525, 159.435, 13.3642, 13.0783, 159.435, 0, 159.435, 163.525, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435, 159.435
8.57269, 164.534, 164.084, 159.379, 12.9048, 0.449478, 159.379, 0, 159.379, 164.084, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379, 159.379
8.58091, 168.489, 164.631, 159.319, 13.0572, 3.85846, 159.319, 0, 159.319, 164.631, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319, 159.319
8.58913, 168.933, 165.139, 159.253, 13.0741, 3.79327, 159.253, 0, 159.253, 165.139, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253, 159.253
8.59735, 166.584, 165.584, 159.184, 12.984, 1.00002, 159.184, 0, 159.184, 165.584, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184, 159.184
8.60556, 157.661, 165.943, 159.113, 12.6357, -8.28215, 159.113, 0, 159.113, 165.943, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113, 159.113
8.61378, 168.287, 166.195, 159.042, 13.0494, 2.09203, 159.042, 0, 159.042, 166.195, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042, 159.042
8.622, 175.222, 166.322, 158.969, 13.3125, 8.90045, 158.969, 0, 158.969, 166.322, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969, 158.969
8.63022, 160.245, 166.314, 158.895, 12.7376, -6.06816, 158.895, 0, 158.895, 166.313, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895, 158.895
8.63844, 161.384, 166.167, 158.821, 12.7822, -4.78313, 158.821, 0, 158.822, 166.167, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821
8.64666, 153.884, 165.961, 158.821, 12.4853, -12.0773, 158.821, 0, 158.822, 165.961, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821
8.65488, 148.827, 165.631, 158.821, 12.2812, -16.804, 158.821, 0, 158.821, 165.631, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821, 158.821
8.6631, 165.825, 165.197, 158.82, 12.9547, 0.628098, 158.82, 0, 158.82, 165.197, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82
8.67132, 150.443, 164.681, 158.82, 12.3468, -14.2383, 158.82, 0, 158.82, 164.681, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82, 158.82
8.67953, 138.674, 164.106, 158.819, 11.8606, -25.432, 158.819, 0, 158.819, 164.106, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819, 158.819
8.68775, 188.62, 163.5, 158.818, 13.8065, 25.1196, 158.818, 0, 158.818, 163.5, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818, 158.818
8.69597, 176.773, 162.887, 158.817, 13.3706, 13.886, 158.817, 0, 158.817, 162.887, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817, 158.817
8.70419, 172.557, 162.289, 158.815, 13.212, 10.2682, 158.815, 0, 158.816, 162.289, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815, 158.815
8.71241, 175.542, 161.723, 158.814, 13.3245, 13.8189, 158.814, 0, 158.814, 161.723, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814, 158.814
8.72063, 157.626, 161.205, 158.813, 12.6343, -3.57927, 158.813, 0, 158.813, 161.205, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813, 158.813
8.72885, 182.099, 160.743, 158.811, 13.5683, 21.3567, 158.811, 0, 158.811, 160.742, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811, 158.811
8.73707, 164.918, 160.34, 158.81, 12.9197, 4.57735, 158.81, 0, 158.81, 160.34, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81, 158.81
8.74529, 171.798, 159.998, 158.808, 13.1832, 11.7998, 158.808, 0, 158.808, 159.998, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808, 158.808
8.75351, 159.234, 159.714, 158.805, 12.6978, -0.480286, 158.805, 0, 158.805, 159.714, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805, 158.805
8.76172, 155.231, 159.484, 158.802, 12.5392, -4.25279, 158.802, 0, 158.802, 159.484, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802, 158.802
8.76994, 157.918, 159.302, 158.8, 12.6459, -1.38422, 158.8, 0, 158.8, 159.302, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8, 158.8
8.77816, 153.9, 159.16, 158.797, 12.486, -5.26039, 158.797, 0, 158.797, 159.16, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797, 158.797
8.78638, 169.998, 159.052, 158.794, 13.1148, 10.9462, 158.794, 0, 158.794, 159.052, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794, 158.794
8.7946, 168.843, 158.97, 158.79, 13.0707, 9.87355, 158.79, 0, 158.791, 158.97, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79, 158.79
8.80282, 175.191, 158.909, 158.786, 13.3113, 16.282, 158.786, 0, 158.786, 158.909, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786, 158.786
