   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_541.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.330829, 0, 5.7927e-08, 1.76408e-29, 1.41421, -5.7927e-08, 0, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 1.76408e-29, 6.04479e-10, 1.76408e-29, 1.76408e-29, 2.69143e-09, 1.76408e-29, 1.76408e-29, 5.46311e-08, 1.76408e-29, 1.76408e-29, 1.76408e-29
0.338684, 0, 7.51687e-08, 8.07164e-29, 1.41421, -7.51687e-08, 0, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 8.07164e-29, 7.83416e-10, 8.07164e-29, 8.07164e-29, 3.87604e-09, 8.07164e-29, 8.07164e-29, 7.05093e-08, 8.07164e-29, 8.07164e-29, 8.07164e-29
0.346539, 0, 9.72659e-08, 3.4911e-28, 1.41421, -9.72659e-08, 0, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 3.4911e-28, 1.01212e-09, 3.4911e-28, 3.4911e-28, 5.57535e-09, 3.4911e-28, 3.4911e-28, 9.06784e-08, 3.4911e-28, 3.4911e-28, 3.4911e-28
0.354394, 0, 1.25516e-07, 1.43099e-27, 1.41421, -1.25516e-07, 0, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.43099e-27, 1.30353e-09, 1.43099e-27, 1.43099e-27, 8.00783e-09, 1.43099e-27, 1.43099e-27, 1.16205e-07, 1.43099e-27, 1.43099e-27, 1.43099e-27
0.362249, 0, 1.61548e-07, 5.57334e-27, 1.41421, -1.61548e-07, 0, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 5.57334e-27, 1.67369e-09, 5.57334e-27, 5.57334e-27, 1.14816e-08, 5.57334e-27, 5.57334e-27, 1.48393e-07, 5.57334e-27, 5.57334e-27, 5.57334e-27
0.370104, 0, 2.07409e-07, 2.06774e-26, 1.41421, -2.07409e-07, 0, 2.06774e-26, 2.06774e-26, 2.06774e-26, 2.06774e-26, 2.06774e-26, 2.6035e-13, 2.06774e-26, 2.06774e-26, 2.06774e-26, 2.1425e-09, 2.06774e-26, 2.06774e-26, 1.64292e-08, 2.06774e-26, 2.06774e-26, 1.88837e-07, 2.06774e-26, 2.06774e-26, 2.06774e-26
0.377959, 0, 2.65664e-07, 7.32558e-26, 1.41421, -2.65664e-07, 0, 7.32558e-26, 7.32558e-26, 7.32558e-26, 7.32558e-26, 7.32558e-26, 7.50185e-13, 7.32558e-26, 7.32558e-26, 7.32558e-26, 2.73448e-09, 7.32558e-26, 7.32558e-26, 2.34559e-08, 7.32558e-26, 7.32558e-26, 2.39473e-07, 7.32558e-26, 7.32558e-26, 7.32558e-26
0.385815, 0, 3.39529e-07, 2.49423e-25, 1.41421, -3.39529e-07, 0, 2.49423e-25, 2.49423e-25, 2.49423e-25, 2.49423e-25, 2.49423e-25, 1.65836e-12, 2.49423e-25, 2.49423e-25, 2.49423e-25, 3.47981e-09, 2.49423e-25, 2.49423e-25, 3.34045e-08, 2.49423e-25, 2.49423e-25, 3.02643e-07, 2.49423e-25, 2.49423e-25, 2.49423e-25
0.39367, 0, 4.34188e-07, 8.2439e-25, 1.41421, -4.34188e-07, 0, 1.32275e-14, 6.78336e-12, 6.05725e-12, 9.32132e-11, 6.74004e-10, 1.47863e-11, 1.25163e-11, 2.726e-11, 2.28836e-10, 4.41562e-09, 2.94705e-12, 1.67207e-13, 4.74439e-08, 4.13306e-13, 7.00543e-16, 3.81218e-07, 8.2439e-25, 8.2439e-25, 4.31714e-11
0.401525, 0, 5.54675e-07, 1.20033e-10, 1.41421, -5.54675e-07, 1.20033e-10, 1.20071e-10, 1.39515e-10, 1.37429e-10, 3.87744e-10, 2.05579e-09, 1.59286e-10, 1.5598e-10, 1.98324e-10, 7.77256e-10, 5.70718e-09, 1.28497e-10, 1.20513e-10, 6.7311e-08, 1.27097e-10, 1.20035e-10, 4.78706e-07, 1.20033e-10, 1.20033e-10, 2.44022e-10
0.40938, 0, 7.08147e-07, 3.42968e-10, 1.41421, -7.08147e-07, 3.42968e-10, 3.43052e-10, 3.85926e-10, 3.81327e-10, 9.3327e-10, 4.61131e-09, 4.27257e-10, 4.22231e-10, 5.15601e-10, 1.79214e-09, 7.39263e-09, 3.61631e-10, 3.44027e-10, 9.52061e-08, 3.6463e-10, 3.42972e-10, 5.99194e-07, 3.42968e-10, 3.42968e-10, 6.16364e-10
0.417235, 0, 9.04196e-07, 7.54458e-10, 1.41421, -9.04196e-07, 7.54458e-10, 7.54626e-10, 8.40284e-10, 8.31097e-10, 1.93383e-09, 9.28221e-09, 9.20643e-10, 9.12819e-10, 1.09936e-09, 3.64977e-09, 9.62478e-09, 7.91745e-10, 7.56574e-10, 1.3425e-07, 8.05503e-10, 7.54467e-10, 7.47759e-07, 7.54458e-10, 7.54458e-10, 1.30068e-09
0.42509, 0, 1.1555e-06, 1.5058e-09, 1.41421, -1.1555e-06, 1.5058e-09, 1.50612e-09, 1.66896e-09, 1.65149e-09, 3.74782e-09, 1.77174e-08, 1.81885e-09, 1.80685e-09, 2.16148e-09, 7.0099e-09, 1.26364e-08, 1.57669e-09, 1.50982e-09, 1.88725e-07, 1.61322e-09, 1.50582e-09, 9.30395e-07, 1.5058e-09, 1.5058e-09, 2.54419e-09
0.432945, 0, 1.47936e-06, 2.86108e-09, 1.41421, -1.47936e-06, 2.86108e-09, 2.86167e-09, 3.16207e-09, 3.12985e-09, 6.99703e-09, 3.27672e-08, 3.43483e-09, 3.41644e-09, 4.07063e-09, 1.30147e-08, 1.67899e-08, 2.99184e-09, 2.8685e-09, 2.64499e-07, 3.07339e-09, 2.86111e-09, 1.15442e-06, 2.86108e-09, 2.86108e-09, 4.77663e-09
0.4408, 0, 1.89984e-06, 5.27655e-09, 1.41421, -1.89984e-06, 5.27655e-09, 5.27761e-09, 5.82023e-09, 5.76203e-09, 1.27475e-08, 5.92974e-08, 6.52052e-09, 6.27972e-09, 7.46141e-09, 2.36175e-08, 2.26601e-08, 5.51275e-09, 5.28995e-09, 3.69584e-07, 5.67976e-09, 5.2766e-09, 1.42874e-06, 5.27655e-09, 5.27655e-09, 8.73669e-09
0.448655, 0, 2.45102e-06, 9.52984e-09, 1.41421, -2.45102e-06, 9.52984e-09, 9.53172e-09, 1.04958e-08, 1.03924e-08, 2.28031e-08, 1.05506e-07, 1.26006e-08, 1.13121e-08, 1.34116e-08, 4.21152e-08, 3.1167e-08, 9.94949e-09, 9.55365e-09, 5.14901e-07, 1.02745e-08, 9.52994e-09, 1.76428e-06, 9.52984e-09, 9.52984e-09, 1.56773e-08
0.45651, 0, 3.18224e-06, 1.69297e-08, 1.41421, -3.18224e-06, 1.69297e-08, 1.69329e-08, 1.86214e-08, 1.84403e-08, 4.01772e-08, 1.85028e-07, 2.48701e-08, 2.00512e-08, 2.37284e-08, 7.40017e-08, 4.37897e-08, 1.76647e-08, 1.69714e-08, 7.1533e-07, 1.82761e-08, 1.69298e-08, 2.17461e-06, 1.69297e-08, 1.69297e-08, 2.76967e-08
0.464365, 0, 4.16333e-06, 2.96493e-08, 1.41421, -4.16333e-06, 2.96493e-08, 2.9655e-08, 3.25739e-08, 3.22609e-08, 6.98382e-08, 3.20246e-07, 4.6419e-08, 3.50457e-08, 4.14024e-08, 1.28312e-07, 6.2905e-08, 3.09199e-08, 2.97214e-08, 9.91668e-07, 3.20418e-08, 2.96496e-08, 2.6768e-06, 2.96493e-08, 2.96493e-08, 4.82626e-08
0.47222, 0, 5.49598e-06, 5.12515e-08, 1.41421, -5.49598e-06, 5.12515e-08, 5.12612e-08, 5.62451e-08, 5.57106e-08, 1.19872e-07, 5.47429e-07, 8.37118e-08, 6.04655e-08, 7.13193e-08, 2.19712e-07, 9.23178e-08, 5.3421e-08, 5.13746e-08, 1.37072e-06, 5.54397e-08, 5.1252e-08, 3.29272e-06, 5.12515e-08, 5.12515e-08, 8.30327e-08
0.480075, 0, 7.33135e-06, 8.75005e-08, 1.41421, -7.33135e-06, 8.75005e-08, 8.75169e-08, 9.5925e-08, 9.50232e-08, 2.03266e-07, 9.24572e-07, 1.47672e-07, 1.03045e-07, 1.21356e-07, 3.717e-07, 1.3808e-07, 9.11605e-08, 8.77081e-08, 1.89022e-06, 9.47333e-08, 8.75013e-08, 4.05077e-06, 8.75005e-08, 8.75005e-08, 1.41117e-07
0.487931, 0, 9.89048e-06, 1.47601e-07, 1.41421, -9.89048e-06, 1.47601e-07, 1.47629e-07, 1.61647e-07, 1.60144e-07, 3.4061e-07, 1.5432e-06, 2.54004e-07, 1.73518e-07, 2.04046e-07, 6.21431e-07, 2.09737e-07, 1.53704e-07, 1.47948e-07, 2.60108e-06, 1.59935e-07, 1.47603e-07, 4.98887e-06, 1.47601e-07, 1.47601e-07, 2.36993e-07
0.495786, 0, 1.3504e-05, 2.46061e-07, 1.41421, -1.3504e-05, 2.46061e-07, 2.46106e-07, 2.69207e-07, 2.66729e-07, 5.64119e-07, 2.54587e-06, 4.32256e-07, 2.88769e-07, 3.39076e-07, 1.02688e-06, 3.22198e-07, 2.56117e-07, 2.46632e-07, 3.57245e-06, 2.66842e-07, 2.46063e-07, 6.15827e-06, 2.46061e-07, 2.46061e-07, 3.93368e-07
0.503641, 0, 1.86584e-05, 4.05438e-07, 1.41421, -1.86584e-05, 4.05438e-07, 4.05512e-07, 4.43141e-07, 4.39105e-07, 9.23527e-07, 4.15162e-06, 7.27857e-07, 4.75005e-07, 5.56952e-07, 1.67733e-06, 4.98497e-07, 4.21818e-07, 4.06367e-07, 4.89829e-06, 4.40042e-07, 4.05442e-07, 7.62956e-06, 4.05438e-07, 4.05438e-07, 6.45389e-07
0.511496, 0, 2.60727e-05, 6.60356e-07, 1.41421, -2.60727e-05, 6.60356e-07, 6.60474e-07, 7.21067e-07, 7.14568e-07, 1.49461e-06, 6.69265e-06, 1.21281e-06, 7.72376e-07, 9.04332e-07, 2.70842e-06, 7.73816e-07, 6.86732e-07, 6.61853e-07, 6.70619e-06, 7.17324e-07, 6.60362e-07, 9.50405e-06, 6.60356e-07, 6.60356e-07, 1.04674e-06
0.519351, 0, 3.67918e-05, 1.06323e-06, 1.41421, -3.67918e-05, 1.06323e-06, 1.06341e-06, 1.15987e-06, 1.14952e-06, 2.39124e-06, 1.06658e-05, 1.99984e-06, 1.24155e-06, 1.4516e-06, 4.32347e-06, 1.20122e-06, 1.10521e-06, 1.06561e-06, 9.16928e-06, 1.15596e-06, 1.06324e-06, 1.19183e-05, 1.06323e-06, 1.06323e-06, 1.67829e-06
0.527206, 0, 5.2336e-05, 1.69234e-06, 1.41421, -5.2336e-05, 1.69234e-06, 1.69264e-06, 1.84444e-06, 1.82816e-06, 3.78232e-06, 1.68045e-05, 3.26342e-06, 1.97298e-06, 2.30355e-06, 6.82316e-06, 1.85979e-06, 1.75842e-06, 1.69609e-06, 1.25222e-05, 1.84162e-06, 1.69236e-06, 1.50676e-05, 1.69234e-06, 1.69234e-06, 2.66031e-06
0.535061, 0, 7.48936e-05, 2.6631e-06, 1.41421, -7.48936e-05, 2.6631e-06, 2.66356e-06, 2.89974e-06, 2.87441e-06, 5.91491e-06, 2.61762e-05, 5.27035e-06, 3.09974e-06, 3.61409e-06, 1.06462e-05, 2.86582e-06, 2.76591e-06, 2.66893e-06, 1.70823e-05, 2.90074e-06, 2.66313e-06, 1.92279e-05, 2.6631e-06, 2.6631e-06, 4.16917e-06
0.542916, 0, 0.000107584, 4.1432e-06, 1.41421, -0.000107584, 4.1432e-06, 4.14391e-06, 4.50723e-06, 4.46827e-06, 9.14552e-06, 4.03139e-05, 8.42367e-06, 4.81489e-06, 5.60612e-06, 1.64237e-05, 4.38808e-06, 4.30135e-06, 4.15218e-06, 2.32779e-05, 4.51739e-06, 4.14324e-06, 2.47879e-05, 4.1432e-06, 4.1432e-06, 6.46001e-06
0.550771, 0, 0.00015481, 6.37306e-06, 1.41421, -0.00015481, 6.37306e-06, 6.37414e-06, 6.92674e-06, 6.86747e-06, 1.39814e-05, 6.13876e-05, 1.33249e-05, 7.39468e-06, 8.59812e-06, 2.50514e-05, 6.66826e-06, 6.61359e-06, 6.38671e-06, 3.16844e-05, 6.95587e-06, 6.37312e-06, 3.22933e-05, 6.37306e-06, 6.37306e-06, 9.89699e-06
0.558626, 0, 0.000222716, 9.69262e-06, 1.41421, -0.000222716, 9.69262e-06, 9.69425e-06, 1.05253e-05, 1.04362e-05, 2.11347e-05, 9.24279e-05, 2.08608e-05, 1.1229e-05, 1.30388e-05, 3.77826e-05, 1.00478e-05, 1.00543e-05, 9.71316e-06, 4.30723e-05, 1.05906e-05, 9.69271e-06, 4.25049e-05, 9.69262e-06, 9.69262e-06, 1.49924e-05
0.566481, 0, 0.00031978, 1.45757e-05, 1.41421, -0.00031978, 1.45757e-05, 1.45781e-05, 1.58139e-05, 1.56814e-05, 3.15904e-05, 0.000137606, 3.23227e-05, 1.68604e-05, 1.95516e-05, 5.63463e-05, 1.50022e-05, 1.51136e-05, 1.46062e-05, 5.84669e-05, 1.59443e-05, 1.45758e-05, 5.64751e-05, 1.45757e-05, 1.45757e-05, 2.24569e-05
0.574336, 0, 0.000457563, 2.16735e-05, 1.41421, -0.000457563, 2.16735e-05, 2.16771e-05, 2.34942e-05, 2.32993e-05, 4.66925e-05, 0.00020258, 4.9567e-05, 2.5033e-05, 2.89903e-05, 8.30943e-05, 2.21848e-05, 2.24644e-05, 2.17185e-05, 7.92255e-05, 2.37373e-05, 2.16737e-05, 7.56446e-05, 2.16735e-05, 2.16735e-05, 3.32627e-05
