   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_616.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.191087, 0, 1.5347e-10, 0, 1.41421, -1.5347e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.16846e-13, 0, 0, 8.40972e-13, 0, 3.02141e-13, 0, 1.5151e-10, 0, 0, 0
0.198965, 0, 2.166e-10, 0, 1.41421, -2.166e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15293e-12, 0, 0, 1.23174e-12, 0, 4.46022e-13, 0, 2.1377e-10, 0, 0, 0
0.206842, 0, 3.04437e-10, 0, 1.41421, -3.04437e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62062e-12, 0, 0, 1.80099e-12, 0, 6.56487e-13, 0, 3.00359e-10, 0, 0, 0
0.21472, 0, 4.26134e-10, 0, 1.41421, -4.26134e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26875e-12, 0, 0, 2.62946e-12, 0, 9.63516e-13, 0, 4.20272e-10, 0, 0, 0
0.222598, 0, 5.94035e-10, 1.9478e-43, 1.41421, -5.94035e-10, 0, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 3.16321e-12, 1.9478e-43, 1.9478e-43, 3.83441e-12, 1.9478e-43, 1.41025e-12, 1.9478e-43, 5.85627e-10, 1.9478e-43, 1.9478e-43, 1.9478e-43
0.230476, 0, 8.24713e-10, 3.2412e-42, 1.41421, -8.24713e-10, 0, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 3.2412e-42, 4.39254e-12, 3.2412e-42, 3.2412e-42, 5.58622e-12, 3.2412e-42, 2.05864e-12, 3.2412e-42, 8.12675e-10, 3.2412e-42, 3.2412e-42, 3.2412e-42
0.238353, 0, 1.14032e-09, 4.53614e-41, 1.41421, -1.14032e-09, 0, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 4.53614e-41, 6.07519e-12, 4.53614e-41, 4.53614e-41, 8.13266e-12, 4.53614e-41, 2.99748e-12, 4.53614e-41, 1.12312e-09, 4.53614e-41, 4.53614e-41, 4.53614e-41
0.246231, 0, 1.57035e-09, 5.62761e-40, 1.41421, -1.57035e-09, 0, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 5.62761e-40, 8.36897e-12, 5.62761e-40, 5.62761e-40, 1.18344e-11, 5.62761e-40, 4.35377e-12, 5.62761e-40, 1.54579e-09, 5.62761e-40, 5.62761e-40, 5.62761e-40
0.254109, 0, 2.15384e-09, 6.26488e-39, 1.41421, -2.15384e-09, 0, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 6.26488e-39, 1.14832e-11, 6.26488e-39, 6.26488e-39, 1.72167e-11, 6.26488e-39, 6.30883e-12, 6.26488e-39, 2.11883e-09, 6.26488e-39, 6.26488e-39, 6.26488e-39
0.261987, 0, 2.94235e-09, 6.29649e-38, 1.41421, -2.94235e-09, 0, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 6.29649e-38, 1.56945e-11, 6.29649e-38, 6.29649e-38, 2.50453e-11, 6.29649e-38, 9.12112e-12, 6.29649e-38, 2.89249e-09, 6.29649e-38, 6.29649e-38, 6.29649e-38
0.269865, 0, 4.00359e-09, 5.74374e-37, 1.41421, -4.00359e-09, 0, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 5.74374e-37, 2.13669e-11, 5.74374e-37, 5.74374e-37, 3.64373e-11, 5.74374e-37, 1.31584e-11, 5.74374e-37, 3.93263e-09, 5.74374e-37, 5.74374e-37, 5.74374e-37
0.277742, 0, 5.42613e-09, 4.77996e-36, 1.41421, -5.42613e-09, 0, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 4.77996e-36, 2.89771e-11, 4.77996e-36, 4.77996e-36, 5.30223e-11, 4.77996e-36, 1.89431e-11, 4.77996e-36, 5.32519e-09, 4.77996e-36, 4.77996e-36, 4.77996e-36
0.28562, 0, 7.32537e-09, 3.64825e-35, 1.41421, -7.32537e-09, 0, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.64825e-35, 3.91479e-11, 3.64825e-35, 3.64825e-35, 7.71786e-11, 3.64825e-35, 2.72158e-11, 3.64825e-35, 7.18183e-09, 3.64825e-35, 3.64825e-35, 3.64825e-35
0.293498, 0, 9.85108e-09, 2.56543e-34, 1.41421, -9.85108e-09, 0, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 2.56543e-34, 5.26887e-11, 2.56543e-34, 2.56543e-34, 1.12376e-10, 2.56543e-34, 3.90251e-11, 2.56543e-34, 9.64699e-09, 2.56543e-34, 2.56543e-34, 2.56543e-34
0.301376, 0, 1.31968e-08, 1.71732e-33, 1.41421, -1.31968e-08, 0, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 1.71732e-33, 7.06479e-11, 1.71732e-33, 1.71732e-33, 1.63671e-10, 1.71732e-33, 5.58518e-11, 1.71732e-33, 1.29066e-08, 1.71732e-33, 1.71732e-33, 1.71732e-33
0.309253, 0, 1.76116e-08, 1.10821e-32, 1.41421, -1.76116e-08, 0, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 1.10821e-32, 9.43788e-11, 1.10821e-32, 1.10821e-32, 2.38434e-10, 1.10821e-32, 7.97846e-11, 1.10821e-32, 1.7199e-08, 1.10821e-32, 1.10821e-32, 1.10821e-32
0.317131, 0, 2.34151e-08, 6.81956e-32, 1.41421, -2.34151e-08, 0, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 6.81956e-32, 1.25621e-10, 6.81956e-32, 6.81956e-32, 3.47382e-10, 6.81956e-32, 1.13761e-10, 6.81956e-32, 2.28284e-08, 6.81956e-32, 6.81956e-32, 6.81956e-32
0.325009, 0, 3.10158e-08, 3.87619e-31, 1.41421, -3.10158e-08, 0, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 3.87619e-31, 1.66603e-10, 3.87619e-31, 3.87619e-31, 5.0608e-10, 3.87619e-31, 1.61907e-10, 3.87619e-31, 3.01812e-08, 3.87619e-31, 3.87619e-31, 3.87619e-31
0.332887, 0, 4.09335e-08, 2.07629e-30, 1.41421, -4.09335e-08, 0, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.07629e-30, 2.20171e-10, 2.07629e-30, 2.07629e-30, 7.37083e-10, 2.07629e-30, 2.29997e-10, 2.07629e-30, 3.97462e-08, 2.07629e-30, 2.07629e-30, 2.07629e-30
0.340764, 0, 5.38283e-08, 1.04424e-29, 1.41421, -5.38283e-08, 0, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 1.04424e-29, 2.89946e-10, 1.04424e-29, 1.04424e-29, 1.073e-09, 1.04424e-29, 3.26096e-10, 1.04424e-29, 5.21393e-08, 1.04424e-29, 1.04424e-29, 1.04424e-29
0.348642, 0, 7.05351e-08, 4.93852e-29, 1.41421, -7.05351e-08, 0, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 4.93852e-29, 3.80517e-10, 4.93852e-29, 4.93852e-29, 1.56082e-09, 4.93852e-29, 4.61436e-10, 4.93852e-29, 6.81323e-08, 4.93852e-29, 4.93852e-29, 4.93852e-29
0.35652, 0, 9.21066e-08, 2.21351e-28, 1.41421, -9.21066e-08, 0, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 2.21351e-28, 4.97688e-10, 2.21351e-28, 2.21351e-28, 2.26811e-09, 2.21351e-28, 6.51602e-10, 2.21351e-28, 8.86892e-08, 2.21351e-28, 2.21351e-28, 2.21351e-28
0.364398, 0, 1.19867e-07, 9.40056e-28, 1.41421, -1.19867e-07, 0, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 9.40056e-28, 6.48768e-10, 9.40056e-28, 9.40056e-28, 3.2916e-09, 9.40056e-28, 9.18158e-10, 9.40056e-28, 1.15009e-07, 9.40056e-28, 9.40056e-28, 9.40056e-28
0.372275, 0, 1.55477e-07, 3.78898e-27, 1.41421, -1.55477e-07, 0, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 3.78898e-27, 8.42935e-10, 3.78898e-27, 3.78898e-27, 4.76932e-09, 3.78898e-27, 1.29081e-09, 3.78898e-27, 1.48574e-07, 3.78898e-27, 3.78898e-27, 3.78898e-27
0.380153, 0, 2.01013e-07, 1.45274e-26, 1.41421, -2.01013e-07, 0, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.45274e-26, 1.09168e-09, 1.45274e-26, 1.45274e-26, 6.89746e-09, 1.45274e-26, 1.81036e-09, 1.45274e-26, 1.91213e-07, 1.45274e-26, 1.45274e-26, 1.45274e-26
0.388031, 0, 2.59068e-07, 5.31097e-26, 1.41421, -2.59068e-07, 0, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.31097e-26, 5.88899e-13, 5.31097e-26, 5.31097e-26, 5.31097e-26, 1.40934e-09, 5.31097e-26, 5.31097e-26, 9.95368e-09, 5.31097e-26, 2.53255e-09, 5.31097e-26, 2.45172e-07, 5.31097e-26, 5.31097e-26, 5.31097e-26
0.395909, 0, 3.32872e-07, 1.85564e-25, 1.41421, -3.32872e-07, 0, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.71729e-12, 1.85564e-25, 1.85564e-25, 1.85564e-25, 1.81375e-09, 1.85564e-25, 1.85564e-25, 1.43293e-08, 1.85564e-25, 3.53324e-09, 1.85564e-25, 3.13194e-07, 1.85564e-25, 1.85564e-25, 1.85564e-25
0.403786, 0, 4.26438e-07, 6.27496e-25, 1.41421, -4.26438e-07, 0, 6.27496e-25, 6.27496e-25, 6.27496e-25, 6.27496e-25, 6.27496e-25, 6.27496e-25, 6.27496e-25, 6.27496e-25, 3.84575e-12, 6.27496e-25, 6.27496e-25, 6.27496e-25, 2.32704e-09, 6.27496e-25, 6.27496e-25, 2.05732e-08, 6.27496e-25, 4.91519e-09, 6.27496e-25, 3.98619e-07, 6.27496e-25, 6.27496e-25, 6.27496e-25
0.411664, 0, 5.46719e-07, 2.26248e-10, 1.41421, -5.46719e-07, 2.26248e-10, 2.26261e-10, 2.31187e-10, 2.2637e-10, 2.82944e-10, 2.93587e-10, 7.95424e-10, 3.71809e-10, 2.27339e-10, 2.60046e-10, 2.83912e-10, 2.54702e-10, 8.66992e-10, 3.20285e-09, 2.46663e-10, 2.26866e-10, 2.96782e-08, 2.26656e-10, 7.04308e-09, 2.26249e-10, 5.0579e-07, 2.26248e-10, 2.26248e-10, 2.82161e-10
0.419542, 0, 6.99728e-07, 6.55727e-10, 1.41421, -6.99728e-07, 6.55727e-10, 6.55764e-10, 6.70082e-10, 6.5608e-10, 8.20512e-10, 8.51446e-10, 2.31003e-09, 1.0788e-09, 6.58897e-10, 7.46343e-10, 8.23327e-10, 7.38427e-10, 2.51804e-09, 4.45186e-09, 7.15062e-10, 6.57524e-10, 4.26901e-08, 6.65936e-10, 1.00796e-08, 6.55729e-10, 6.39581e-07, 6.55727e-10, 6.55727e-10, 8.18237e-10
0.42742, 0, 8.94771e-07, 1.4614e-09, 1.41421, -8.94771e-07, 1.4614e-09, 1.46148e-09, 1.49347e-09, 1.46219e-09, 1.82948e-09, 1.89858e-09, 5.1566e-09, 2.40641e-09, 1.46848e-09, 1.65837e-09, 1.83577e-09, 1.64613e-09, 5.62123e-09, 6.28843e-09, 1.59394e-09, 1.46542e-09, 6.12538e-08, 1.49022e-09, 1.44451e-08, 1.46141e-09, 8.06238e-07, 1.4614e-09, 1.4614e-09, 1.8244e-09
0.435297, 0, 1.14404e-06, 2.95234e-09, 1.41421, -1.14404e-06, 2.95234e-09, 2.95251e-09, 3.01728e-09, 2.95394e-09, 3.69775e-09, 3.83768e-09, 1.04356e-08, 4.8661e-09, 2.96668e-09, 3.34578e-09, 3.71048e-09, 3.32644e-09, 1.13765e-08, 9.07237e-09, 3.22075e-09, 2.96047e-09, 8.77083e-08, 3.01857e-09, 2.07767e-08, 2.95235e-09, 1.0132e-06, 2.95234e-09, 2.95234e-09, 3.68746e-09
0.443175, 0, 1.4642e-06, 5.67977e-09, 1.41421, -1.4642e-06, 5.67977e-09, 5.68009e-09, 5.80492e-09, 5.68284e-09, 7.11642e-09, 7.38611e-09, 2.01025e-08, 9.36824e-09, 5.70741e-09, 6.4309e-09, 7.14096e-09, 6.40078e-09, 2.1916e-08, 1.34168e-08, 6.19707e-09, 5.69543e-09, 1.25384e-07, 5.81814e-09, 3.00581e-08, 5.67979e-09, 1.26971e-06, 5.67977e-09, 5.67977e-09, 7.09659e-09
0.451053, 0, 1.8787e-06, 1.06076e-08, 1.41421, -1.8787e-06, 1.06076e-08, 1.06082e-08, 1.08417e-08, 1.06134e-08, 1.32943e-08, 1.37986e-08, 3.75793e-08, 1.75053e-08, 1.06593e-08, 1.22412e-08, 1.33402e-08, 1.1956e-08, 4.09707e-08, 2.0361e-08, 1.1575e-08, 1.06369e-08, 1.79035e-07, 1.08812e-08, 4.38603e-08, 1.06076e-08, 1.58723e-06, 1.06076e-08, 1.06076e-08, 1.32572e-08
0.458931, 0, 2.42061e-06, 1.93987e-08, 1.41421, -2.42061e-06, 1.93987e-08, 1.93998e-08, 1.98271e-08, 1.94092e-08, 2.43167e-08, 2.52399e-08, 6.87717e-08, 3.20253e-08, 1.94933e-08, 2.28646e-08, 2.44007e-08, 2.18669e-08, 7.49798e-08, 3.1659e-08, 2.11696e-08, 1.94523e-08, 2.55464e-07, 1.99208e-08, 6.45383e-08, 1.93988e-08, 1.98014e-06, 1.93987e-08, 1.93987e-08, 2.42488e-08
0.466808, 0, 3.14249e-06, 3.4882e-08, 1.41421, -3.14249e-06, 3.4882e-08, 3.4884e-08, 3.5653e-08, 3.49009e-08, 4.37322e-08, 4.53936e-08, 1.23731e-07, 5.76042e-08, 3.50523e-08, 4.63264e-08, 4.38834e-08, 3.93236e-08, 1.34903e-07, 5.02504e-08, 3.80688e-08, 3.49785e-08, 3.64438e-07, 3.58526e-08, 9.59096e-08, 3.48821e-08, 2.46676e-06, 3.4882e-08, 3.4882e-08, 4.36101e-08
0.474686, 0, 4.11485e-06, 6.18035e-08, 1.41421, -4.11485e-06, 6.18035e-08, 6.18069e-08, 6.31703e-08, 6.1837e-08, 7.74944e-08, 8.04399e-08, 2.19328e-07, 1.02089e-07, 6.21053e-08, 8.80941e-08, 7.77624e-08, 6.96782e-08, 2.39135e-07, 8.10139e-08, 6.74534e-08, 6.19745e-08, 5.20072e-07, 6.35717e-08, 1.43969e-07, 6.18036e-08, 3.07084e-06, 6.18035e-08, 6.18035e-08, 7.72778e-08
0.482564, 0, 5.44758e-06, 1.08015e-07, 1.41421, -5.44758e-06, 1.08015e-07, 1.08021e-07, 1.10405e-07, 1.08074e-07, 1.35455e-07, 1.40606e-07, 3.83485e-07, 1.78464e-07, 1.08543e-07, 1.61573e-07, 1.35923e-07, 1.21786e-07, 4.18122e-07, 1.31961e-07, 1.17895e-07, 1.08314e-07, 7.42928e-07, 1.11182e-07, 2.18175e-07, 1.08015e-07, 3.82388e-06, 1.08015e-07, 1.08015e-07, 1.35076e-07
0.490442, 0, 7.30615e-06, 1.86324e-07, 1.41421, -7.30615e-06, 1.86324e-07, 1.86335e-07, 1.9045e-07, 1.86425e-07, 2.33683e-07, 2.42573e-07, 6.61766e-07, 3.07913e-07, 1.87235e-07, 2.88863e-07, 2.34492e-07, 2.10092e-07, 7.21547e-07, 2.16092e-07, 2.03377e-07, 1.8684e-07, 1.06209e-06, 1.91912e-07, 3.33386e-07, 1.86325e-07, 4.76821e-06, 1.86324e-07, 1.86324e-07, 2.33029e-07
0.498319, 0, 9.94291e-06, 3.17332e-07, 1.41421, -9.94291e-06, 3.17332e-07, 3.1735e-07, 3.24362e-07, 3.17505e-07, 3.98032e-07, 4.13181e-07, 1.1275e-06, 5.24523e-07, 3.18884e-07, 5.05717e-07, 3.99411e-07, 3.57833e-07, 1.22937e-06, 3.54234e-07, 3.4639e-07, 3.18212e-07, 1.52041e-06, 3.27055e-07, 5.12819e-07, 3.17333e-07, 5.96252e-06, 3.17332e-07, 3.17332e-07, 3.96918e-07
0.506197, 0, 1.37421e-05, 5.33698e-07, 1.41421, -1.37421e-05, 5.33698e-07, 5.33728e-07, 5.45527e-07, 5.33988e-07, 6.69494e-07, 6.94986e-07, 1.89698e-06, 8.82343e-07, 5.3631e-07, 8.70755e-07, 6.71814e-07, 6.01849e-07, 2.0684e-06, 5.7932e-07, 5.82595e-07, 5.35178e-07, 2.17975e-06, 5.50395e-07, 7.92449e-07, 5.337e-07, 7.48887e-06, 5.33698e-07, 5.33698e-07, 6.6762e-07
0.514075, 0, 1.92921e-05, 8.86472e-07, 1.41421, -1.92921e-05, 8.86472e-07, 8.86522e-07, 9.06131e-07, 8.86955e-07, 1.11215e-06, 1.15452e-06, 3.1521e-06, 1.46588e-06, 8.90814e-07, 1.48266e-06, 1.11601e-06, 9.99733e-07, 3.43698e-06, 9.42724e-07, 9.67734e-07, 8.88932e-07, 3.12962e-06, 9.14785e-07, 1.22752e-06, 8.86475e-07, 9.46426e-06, 8.86472e-07, 8.86472e-07, 1.10904e-06
