   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_544.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00139801, 0, 5.08719e-16, 0, 1.41421, -5.08719e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.34175e-18, 0, 0, 3.16307e-18, 0, 1.64618e-19, 0, 5.00049e-16, 0, 0, 0
0.00925303, 0, 8.45332e-16, 0, 1.41421, -8.45332e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87523e-18, 0, 0, 5.3517e-18, 0, 2.80557e-19, 0, 8.30824e-16, 0, 0, 0
0.0171081, 0, 1.39675e-15, 0, 1.41421, -1.39675e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46627e-17, 0, 0, 9.00465e-18, 0, 4.75685e-19, 0, 1.3726e-15, 0, 0, 0
0.0249631, 0, 2.29497e-15, 0, 1.41421, -2.29497e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4089e-17, 0, 0, 1.50684e-17, 0, 8.02433e-19, 0, 2.25501e-15, 0, 0, 0
0.0328181, 0, 3.75006e-15, 0, 1.41421, -3.75006e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9357e-17, 0, 0, 2.50802e-17, 0, 1.34687e-18, 0, 3.68428e-15, 0, 0, 0
0.0406731, 0, 6.09435e-15, 0, 1.41421, -6.09435e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.39516e-17, 0, 0, 4.15228e-17, 0, 2.24959e-18, 0, 5.98663e-15, 0, 0, 0
0.0485282, 0, 9.85077e-15, 0, 1.41421, -9.85077e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03355e-16, 0, 0, 6.83854e-17, 0, 3.73915e-18, 0, 9.67529e-15, 0, 0, 0
0.0563832, 0, 1.58376e-14, 0, 1.41421, -1.58376e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66146e-16, 0, 0, 1.12048e-16, 0, 6.1853e-18, 0, 1.55532e-14, 0, 0, 0
0.0642382, 0, 2.53285e-14, 0, 1.41421, -2.53285e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65672e-16, 0, 0, 1.82655e-16, 0, 1.01835e-17, 0, 2.487e-14, 0, 0, 0
0.0720933, 0, 4.02946e-14, 0, 1.41421, -4.02946e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22588e-16, 0, 0, 2.96263e-16, 0, 1.66879e-17, 0, 3.95591e-14, 0, 0, 0
0.0799483, 0, 6.37709e-14, 0, 1.41421, -6.37709e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6869e-16, 0, 0, 4.78155e-16, 0, 2.72207e-17, 0, 6.25969e-14, 0, 0, 0
0.0878033, 0, 1.00404e-13, 0, 1.41421, -1.00404e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05265e-15, 0, 0, 7.67949e-16, 0, 4.41991e-17, 0, 9.85397e-14, 0, 0, 0
0.0956583, 0, 1.57273e-13, 0, 1.41421, -1.57273e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6486e-15, 0, 0, 1.22743e-15, 0, 7.14437e-17, 0, 1.54325e-13, 0, 0, 0
0.103513, 0, 2.45099e-13, 0, 1.41421, -2.45099e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56879e-15, 0, 0, 1.95248e-15, 0, 1.1497e-16, 0, 2.40462e-13, 0, 0, 0
0.111368, 0, 3.80037e-13, 0, 1.41421, -3.80037e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98234e-15, 0, 0, 3.09127e-15, 0, 1.84204e-16, 0, 3.72779e-13, 0, 0, 0
0.119223, 0, 5.86304e-13, 0, 1.41421, -5.86304e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1427e-15, 0, 0, 4.87164e-15, 0, 2.93847e-16, 0, 5.74996e-13, 0, 0, 0
0.127078, 0, 9.00003e-13, 0, 1.41421, -9.00003e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.42764e-15, 0, 0, 7.64249e-15, 0, 4.66737e-16, 0, 8.82467e-13, 0, 0, 0
0.134933, 0, 1.37468e-12, 0, 1.41421, -1.37468e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43973e-14, 0, 0, 1.19358e-14, 0, 7.38196e-16, 0, 1.3476e-12, 0, 0, 0
0.142788, 0, 2.08931e-12, 0, 1.41421, -2.08931e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18778e-14, 0, 0, 1.85607e-14, 0, 1.16264e-15, 0, 2.04771e-12, 0, 0, 0
0.150644, 0, 3.15981e-12, 0, 1.41421, -3.15981e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30811e-14, 0, 0, 2.874e-14, 0, 1.82352e-15, 0, 3.09616e-12, 0, 0, 0
0.158499, 0, 4.75537e-12, 0, 1.41421, -4.75537e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97762e-14, 0, 0, 4.43181e-14, 0, 2.8484e-15, 0, 4.65843e-12, 0, 0, 0
0.166354, 0, 7.12168e-12, 0, 1.41421, -7.12168e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45311e-14, 0, 0, 6.80666e-14, 0, 4.43136e-15, 0, 6.97466e-12, 0, 0, 0
