   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_571.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00342862, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0044344, 0, 1.67931e-22, 0, 1.41421, -1.67931e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30073e-28, 0, 3.08469e-23, 0, 1.37083e-22, 0, 0
0.0122974, 0, 4.06297e-22, 0, 1.41421, -4.06297e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26115e-27, 0, 7.62395e-23, 0, 3.30055e-22, 0, 0
0.0201605, 0, 9.66128e-22, 0, 1.41421, -9.66128e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40477e-27, 0, 1.84986e-22, 0, 7.81137e-22, 0, 0
0.0280235, 0, 2.26016e-21, 0, 1.41421, -2.26016e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2714e-26, 0, 4.41164e-22, 0, 1.81899e-21, 0, 0
0.0358865, 0, 5.20635e-21, 0, 1.41421, -5.20635e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94589e-26, 0, 1.03516e-21, 0, 4.17116e-21, 0, 0
0.0437495, 0, 1.18181e-20, 0, 1.41421, -1.18181e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72819e-26, 0, 2.39192e-21, 0, 9.4261e-21, 0, 0
0.0516125, 0, 2.64528e-20, 0, 1.41421, -2.64528e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5157e-25, 0, 5.44696e-21, 0, 2.10057e-20, 0, 0
0.0594756, 0, 5.84206e-20, 0, 1.41421, -5.84206e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36988e-25, 0, 1.22329e-20, 0, 4.61873e-20, 0, 0
0.0673386, 0, 1.27367e-19, 0, 1.41421, -1.27367e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39819e-25, 0, 2.71106e-20, 0, 1.00256e-19, 0, 0
0.0752016, 0, 2.74253e-19, 0, 1.41421, -2.74253e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60454e-24, 0, 5.93221e-20, 0, 2.1493e-19, 0, 0
0.0830647, 0, 5.83494e-19, 0, 1.41421, -5.83494e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.43928e-24, 0, 1.28227e-19, 0, 4.55264e-19, 0, 0
0.0909277, 0, 1.22709e-18, 0, 1.41421, -1.22709e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2886e-24, 0, 2.73914e-19, 0, 9.53165e-19, 0, 0
0.0987907, 0, 2.55166e-18, 0, 1.41421, -2.55166e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52767e-23, 0, 5.785e-19, 0, 1.97314e-18, 0, 0
0.106654, 0, 5.24823e-18, 0, 1.41421, -5.24823e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16778e-23, 0, 1.20837e-18, 0, 4.03983e-18, 0, 0
0.114517, 0, 1.06801e-17, 0, 1.41421, -1.06801e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50053e-23, 0, 2.4972e-18, 0, 8.18282e-18, 0, 0
0.12238, 0, 2.1509e-17, 0, 1.41421, -2.1509e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32045e-22, 0, 5.10734e-18, 0, 1.64015e-17, 0, 0
0.130243, 0, 4.28803e-17, 0, 1.41421, -4.28803e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6557e-22, 0, 1.03407e-17, 0, 3.25394e-17, 0, 0
0.138106, 0, 8.46427e-17, 0, 1.41421, -8.46427e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.28962e-22, 0, 2.07324e-17, 0, 6.39098e-17, 0, 0
0.145969, 0, 1.65463e-16, 0, 1.41421, -1.65463e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04361e-21, 0, 4.11704e-17, 0, 1.24291e-16, 0, 0
0.153832, 0, 3.23215e-16, 0, 1.41421, -3.23215e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06116e-21, 0, 8.19338e-17, 0, 2.41279e-16, 0, 0
0.161695, 0, 6.19407e-16, 0, 1.41421, -6.19407e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98766e-21, 0, 1.59537e-16, 0, 4.59866e-16, 0, 0
0.169558, 0, 1.1763e-15, 0, 1.41421, -1.1763e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64654e-21, 0, 3.07908e-16, 0, 8.68385e-16, 0, 0
0.177421, 0, 2.21403e-15, 0, 1.41421, -2.21403e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4535e-20, 0, 5.89146e-16, 0, 1.62487e-15, 0, 0
0.185284, 0, 4.13077e-15, 0, 1.41421, -4.13077e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73919e-20, 0, 1.11774e-15, 0, 3.013e-15, 0, 0
0.193147, 0, 7.64045e-15, 0, 1.41421, -7.64045e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11859e-20, 0, 2.10303e-15, 0, 5.53737e-15, 0, 0
0.20101, 0, 1.4012e-14, 0, 1.41421, -1.4012e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48538e-20, 0, 3.92465e-15, 0, 1.00872e-14, 0, 0
0.208873, 0, 2.54816e-14, 0, 1.41421, -2.54816e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74336e-19, 0, 7.26566e-15, 0, 1.82158e-14, 0, 0
0.216736, 0, 4.59566e-14, 0, 1.41421, -4.59566e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17833e-19, 0, 1.33453e-14, 0, 3.2611e-14, 0, 0
0.224599, 0, 8.22074e-14, 0, 1.41421, -8.22074e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74835e-19, 0, 2.4323e-14, 0, 5.78839e-14, 0, 0
0.232462, 0, 1.45869e-13, 0, 1.41421, -1.45869e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03151e-18, 0, 4.39948e-14, 0, 1.01873e-13, 0, 0
0.240325, 0, 2.56773e-13, 0, 1.41421, -2.56773e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.83673e-18, 0, 7.89838e-14, 0, 1.77787e-13, 0, 0
0.248188, 0, 4.4846e-13, 0, 1.41421, -4.4846e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24578e-18, 0, 1.40771e-13, 0, 3.07685e-13, 0, 0
0.256051, 0, 7.77195e-13, 0, 1.41421, -7.77195e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69324e-18, 0, 2.49102e-13, 0, 5.28088e-13, 0, 0
0.263914, 0, 1.33665e-12, 0, 1.41421, -1.33665e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.91374e-18, 0, 4.37713e-13, 0, 8.98925e-13, 0, 0
0.271777, 0, 2.28157e-12, 0, 1.41421, -2.28157e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71408e-17, 0, 7.63871e-13, 0, 1.51768e-12, 0, 0
0.27964, 0, 3.86575e-12, 0, 1.41421, -3.86575e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94326e-17, 0, 1.32416e-12, 0, 2.54156e-12, 0, 0
0.287503, 0, 6.50245e-12, 0, 1.41421, -6.50245e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02037e-17, 0, 2.28054e-12, 0, 4.22186e-12, 0, 0
0.295366, 0, 1.08598e-11, 0, 1.41421, -1.08598e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.50862e-17, 0, 3.90292e-12, 0, 6.95684e-12, 0, 0
0.303229, 0, 1.80113e-11, 0, 1.41421, -1.80113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43326e-16, 0, 6.63892e-12, 0, 1.13722e-11, 0, 0
0.311092, 0, 2.96699e-11, 0, 1.41421, -2.96699e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40037e-16, 0, 1.1227e-11, 0, 1.84426e-11, 0, 0
0.318955, 0, 4.85537e-11, 5.54914e-43, 1.41421, -4.85537e-11, 5.54914e-43, 0, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 5.54914e-43, 3.99829e-16, 5.54914e-43, 1.88802e-11, 5.54914e-43, 2.96731e-11, 5.54914e-43, 5.54914e-43
0.326818, 0, 7.8952e-11, 9.42233e-42, 1.41421, -7.8952e-11, 9.42233e-42, 0, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 9.42233e-42, 6.62663e-16, 9.42233e-42, 3.15832e-11, 9.42233e-42, 4.73681e-11, 9.42233e-42, 9.42233e-42
0.334681, 0, 1.27598e-10, 1.32166e-40, 1.41421, -1.27598e-10, 1.32166e-40, 0, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.32166e-40, 1.09326e-15, 1.32166e-40, 5.25717e-11, 1.32166e-40, 7.50255e-11, 1.32166e-40, 1.32166e-40
0.342544, 0, 2.05018e-10, 1.64784e-39, 1.41421, -2.05018e-10, 1.64784e-39, 0, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.64784e-39, 1.79631e-15, 1.64784e-39, 8.71061e-11, 1.64784e-39, 1.1791e-10, 1.64784e-39, 1.64784e-39
0.350408, 0, 3.27603e-10, 1.83902e-38, 1.41421, -3.27603e-10, 1.83902e-38, 0, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 1.83902e-38, 2.94097e-15, 1.83902e-38, 1.43719e-10, 1.83902e-38, 1.83881e-10, 1.83902e-38, 1.83902e-38
