   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.400548, 0, 1.49314e-07, 7.07974e-29, 1.41421, -1.49314e-07, 7.07974e-29, 0, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 7.07974e-29, 1.66423e-09, 7.07974e-29, 7.07974e-29, 2.69242e-11, 7.07974e-29, 1.51541e-09, 7.07974e-29, 1.46108e-07, 7.07974e-29, 7.07974e-29
0.408408, 0, 2.05473e-07, 3.31277e-28, 1.41421, -2.05473e-07, 3.31277e-28, 0, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 3.31277e-28, 2.30637e-09, 3.31277e-28, 3.31277e-28, 4.15787e-11, 3.31277e-28, 2.30333e-09, 3.31277e-28, 2.00822e-07, 3.31277e-28, 3.31277e-28
0.416268, 0, 2.81272e-07, 1.46486e-27, 1.41421, -2.81272e-07, 1.46486e-27, 0, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 1.46486e-27, 3.18222e-09, 1.46486e-27, 1.46486e-27, 6.4152e-11, 1.46486e-27, 3.49415e-09, 1.46486e-27, 2.74532e-07, 1.46486e-27, 1.46486e-27
0.424127, 0, 3.83044e-07, 6.13882e-27, 1.41421, -3.83044e-07, 6.13882e-27, 0, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 6.13882e-27, 4.3719e-09, 6.13882e-27, 6.13882e-27, 9.88541e-11, 6.13882e-27, 5.28935e-09, 6.13882e-27, 3.73284e-07, 6.13882e-27, 6.13882e-27
0.431987, 0, 5.18981e-07, 2.44499e-26, 1.41421, -5.18981e-07, 2.44499e-26, 0, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 2.44499e-26, 5.98132e-09, 2.44499e-26, 2.44499e-26, 1.5207e-10, 2.44499e-26, 7.98801e-09, 2.44499e-26, 5.0486e-07, 2.44499e-26, 2.44499e-26
0.439847, 0, 6.99646e-07, 9.27919e-26, 1.41421, -6.99646e-07, 9.27919e-26, 0, 9.27919e-26, 9.27919e-26, 9.27919e-26, 9.27919e-26, 9.27919e-26, 9.27919e-26, 9.27919e-26, 1.81283e-11, 9.27919e-26, 9.27919e-26, 9.27919e-26, 8.15e-09, 9.27919e-26, 9.27919e-26, 2.33439e-10, 9.27919e-26, 1.20318e-08, 9.27919e-26, 6.79212e-07, 9.27919e-26, 9.27919e-26
0.447707, 0, 9.38548e-07, 3.36409e-25, 1.41421, -9.38548e-07, 3.36409e-25, 0, 3.36409e-25, 3.36409e-25, 3.36409e-25, 3.36409e-25, 3.36409e-25, 3.36409e-25, 3.36409e-25, 5.75422e-11, 3.36409e-25, 3.36409e-25, 3.36409e-25, 1.1061e-08, 3.36409e-25, 3.36409e-25, 3.57433e-10, 3.36409e-25, 1.80696e-08, 3.36409e-25, 9.09003e-07, 3.36409e-25, 3.36409e-25
0.455567, 0, 1.25293e-06, 1.17061e-24, 1.41421, -1.25293e-06, 1.17061e-24, 0, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.41327e-10, 1.17061e-24, 1.17061e-24, 1.17061e-24, 1.49537e-08, 1.17061e-24, 1.17061e-24, 5.45661e-10, 1.17061e-24, 2.70492e-08, 1.17061e-24, 1.21024e-06, 1.17061e-24, 1.17061e-24
0.463427, 0, 1.67122e-06, 3.95267e-24, 1.41421, -1.67122e-06, 4.6524e-11, 0, 1.61284e-13, 2.90043e-13, 1.59419e-12, 1.14402e-11, 2.38909e-11, 5.17496e-10, 7.08988e-10, 1.16491e-09, 2.33761e-10, 3.8276e-11, 3.04595e-09, 2.01404e-08, 7.97168e-10, 4.86742e-13, 8.30201e-10, 2.69172e-12, 4.03454e-08, 9.31681e-15, 1.60324e-06, 3.95267e-24, 7.54258e-11
0.471286, 0, 2.23089e-06, 8.68874e-09, 1.41421, -2.23089e-06, 8.83587e-09, 8.68874e-09, 8.68925e-09, 8.68965e-09, 8.69378e-09, 8.72492e-09, 8.76429e-09, 1.03253e-08, 1.09309e-08, 1.20465e-08, 9.42801e-09, 8.80978e-09, 1.83217e-08, 3.57139e-08, 1.12098e-08, 8.69028e-09, 9.9472e-09, 8.73164e-09, 6.86297e-08, 8.68877e-09, 2.12186e-06, 8.68874e-09, 8.92727e-09
0.479146, 0, 2.97642e-06, 2.74234e-08, 1.41421, -2.97642e-06, 2.77837e-08, 2.74234e-08, 2.74247e-08, 2.74257e-08, 2.74358e-08, 2.7512e-08, 2.76085e-08, 3.14313e-08, 3.29143e-08, 3.53874e-08, 2.92338e-08, 2.77199e-08, 5.10133e-08, 6.35537e-08, 3.35972e-08, 2.74272e-08, 2.93233e-08, 2.75701e-08, 1.16096e-07, 2.74235e-08, 2.799e-06, 2.74234e-08, 2.80076e-08
0.487006, 0, 3.97942e-06, 6.70498e-08, 1.41421, -3.97942e-06, 6.78532e-08, 6.70498e-08, 6.70526e-08, 6.70548e-08, 6.70773e-08, 6.72474e-08, 6.74624e-08, 7.59865e-08, 7.92934e-08, 8.45104e-08, 7.10867e-08, 6.77108e-08, 1.19651e-07, 1.15177e-07, 8.08162e-08, 6.70582e-08, 6.99052e-08, 6.74323e-08, 1.97618e-07, 6.705e-08, 3.68502e-06, 6.70498e-08, 6.83523e-08
0.494866, 0, 5.34912e-06, 1.49323e-07, 1.41421, -5.34912e-06, 1.5103e-07, 1.49323e-07, 1.49329e-07, 1.49334e-07, 1.49381e-07, 1.49743e-07, 1.502e-07, 1.68316e-07, 1.75344e-07, 1.85996e-07, 1.57902e-07, 1.50728e-07, 2.61116e-07, 2.13201e-07, 1.78581e-07, 1.49341e-07, 1.53594e-07, 1.50214e-07, 3.40649e-07, 1.49323e-07, 4.85016e-06, 1.49323e-07, 1.52091e-07
0.502726, 0, 7.26032e-06, 3.16998e-07, 1.41421, -7.26032e-06, 3.20516e-07, 3.16998e-07, 3.1701e-07, 3.1702e-07, 3.17118e-07, 3.17863e-07, 3.18805e-07, 3.56135e-07, 3.70618e-07, 3.91865e-07, 3.34677e-07, 3.19893e-07, 5.47359e-07, 4.01474e-07, 3.77287e-07, 3.17035e-07, 3.23355e-07, 3.18951e-07, 5.9603e-07, 3.16999e-07, 6.39756e-06, 3.16998e-07, 3.22702e-07
0.510585, 0, 1.00178e-05, 6.52638e-07, 1.41421, -1.00178e-05, 6.59719e-07, 6.52638e-07, 6.52662e-07, 6.52682e-07, 6.5288e-07, 6.54379e-07, 6.56274e-07, 7.314e-07, 7.60545e-07, 8.18532e-07, 6.88216e-07, 6.58463e-07, 1.11623e-06, 7.63952e-07, 7.73966e-07, 6.52712e-07, 6.62051e-07, 6.56752e-07, 1.05741e-06, 6.52639e-07, 8.48495e-06, 6.52638e-07, 6.64118e-07
0.518445, 0, 1.41594e-05, 1.3124e-06, 1.41421, -1.41594e-05, 1.32636e-06, 1.3124e-06, 1.31245e-06, 1.31249e-06, 1.31288e-06, 1.31584e-06, 1.31957e-06, 1.46771e-06, 1.52517e-06, 1.70622e-06, 1.38256e-06, 1.32389e-06, 2.22651e-06, 1.45855e-06, 1.55164e-06, 1.31255e-06, 1.32627e-06, 1.32082e-06, 1.89608e-06, 1.31241e-06, 1.13624e-05, 1.3124e-06, 1.33504e-06
0.526305, 0, 2.06673e-05, 2.58606e-06, 1.41421, -2.06673e-05, 2.61307e-06, 2.58606e-06, 2.58615e-06, 2.58622e-06, 2.58698e-06, 2.5927e-06, 2.59993e-06, 2.88656e-06, 2.99776e-06, 3.55495e-06, 2.7218e-06, 2.60828e-06, 4.35481e-06, 2.77724e-06, 3.04896e-06, 2.58634e-06, 2.60636e-06, 2.60288e-06, 3.42283e-06, 2.58606e-06, 1.54387e-05, 2.58606e-06, 2.62985e-06
0.534165, 0, 3.10857e-05, 5.00072e-06, 1.41421, -3.10857e-05, 5.05206e-06, 5.00072e-06, 5.0009e-06, 5.00104e-06, 5.00248e-06, 5.01335e-06, 5.02709e-06, 5.57175e-06, 5.78305e-06, 7.11836e-06, 5.25867e-06, 5.04296e-06, 8.36176e-06, 5.24991e-06, 5.88035e-06, 5.00126e-06, 5.0303e-06, 5.03366e-06, 6.19325e-06, 5.00073e-06, 2.13933e-05, 5.00072e-06, 5.08395e-06
0.542025, 0, 4.81866e-05, 9.49679e-06, 1.41421, -4.81866e-05, 9.59263e-06, 9.49679e-06, 9.49712e-06, 9.49739e-06, 9.50008e-06, 9.52036e-06, 9.54601e-06, 1.05628e-05, 1.09573e-05, 1.3865e-05, 9.97834e-06, 9.57564e-06, 1.57715e-05, 9.82039e-06, 1.1139e-05, 9.49779e-06, 9.53963e-06, 9.56008e-06, 1.11861e-05, 9.49681e-06, 3.03663e-05, 9.49679e-06, 9.65217e-06
