   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_732.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.168418, 0, 1.98822e-14, 0, 1.41421, -1.98822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34621e-19, 0, 5.79947e-15, 0, 1.40823e-14, 0, 0, 0
0.176279, 0, 3.4627e-14, 0, 1.41421, -3.4627e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6713e-19, 0, 1.02797e-14, 0, 2.43465e-14, 0, 0, 0
0.184141, 0, 5.98846e-14, 0, 1.41421, -5.98846e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34455e-18, 0, 1.81017e-14, 0, 4.17815e-14, 0, 0, 0
0.192003, 0, 1.03126e-13, 0, 1.41421, -1.03126e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3487e-18, 0, 3.1804e-14, 0, 7.13197e-14, 0, 0, 0
0.199865, 0, 1.75859e-13, 0, 1.41421, -1.75859e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05904e-18, 0, 5.5268e-14, 0, 1.20587e-13, 0, 0, 0
0.207727, 0, 2.9789e-13, 0, 1.41421, -2.9789e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96833e-18, 0, 9.5454e-14, 0, 2.02429e-13, 0, 0, 0
0.215589, 0, 5.01271e-13, 0, 1.41421, -5.01271e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18848e-17, 0, 1.63858e-13, 0, 3.37401e-13, 0, 0, 0
0.223451, 0, 8.3802e-13, 0, 1.41421, -8.3802e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01404e-17, 0, 2.79604e-13, 0, 5.58396e-13, 0, 0, 0
0.231313, 0, 1.39201e-12, 0, 1.41421, -1.39201e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3917e-17, 0, 4.7432e-13, 0, 9.17655e-13, 0, 0, 0
0.239175, 0, 2.2976e-12, 0, 1.41421, -2.2976e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67692e-17, 0, 8.0002e-13, 0, 1.49752e-12, 0, 0, 0
0.247036, 0, 3.76877e-12, 0, 1.41421, -3.76877e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44546e-17, 0, 1.34181e-12, 0, 2.42686e-12, 0, 0, 0
0.254898, 0, 6.14417e-12, 0, 1.41421, -6.14417e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56254e-16, 0, 2.23823e-12, 0, 3.90578e-12, 0, 0, 0
0.26276, 0, 9.95671e-12, 0, 1.41421, -9.95671e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57056e-16, 0, 3.71368e-12, 0, 6.24278e-12, 0, 0, 0
0.270622, 0, 1.60403e-11, 0, 1.41421, -1.60403e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20644e-16, 0, 6.13001e-12, 0, 9.9099e-12, 0, 0, 0
0.278484, 0, 2.56932e-11, 0, 1.41421, -2.56932e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.84869e-16, 0, 1.00683e-11, 0, 1.56242e-11, 0, 0, 0
0.286346, 0, 4.09257e-11, 0, 1.41421, -4.09257e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10977e-15, 0, 1.6458e-11, 0, 2.44667e-11, 0, 0, 0
0.294208, 0, 6.48373e-11, 2.71852e-43, 1.41421, -6.48373e-11, 2.71852e-43, 0, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 2.71852e-43, 1.79032e-15, 2.71852e-43, 2.67801e-11, 2.71852e-43, 3.80554e-11, 2.71852e-43, 2.71852e-43, 2.71852e-43
0.30207, 0, 1.02185e-10, 4.66492e-42, 1.41421, -1.02185e-10, 4.66492e-42, 0, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 4.66492e-42, 2.87642e-15, 4.66492e-42, 4.33876e-11, 4.66492e-42, 5.87943e-11, 4.66492e-42, 4.66492e-42, 4.66492e-42
0.309932, 0, 1.60242e-10, 6.61595e-41, 1.41421, -1.60242e-10, 6.61595e-41, 0, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 6.61595e-41, 4.60432e-15, 6.61595e-41, 7.0008e-11, 6.61595e-41, 9.02289e-11, 6.61595e-41, 6.61595e-41, 6.61595e-41
0.317793, 0, 2.50088e-10, 8.32394e-40, 1.41421, -2.50088e-10, 8.32394e-40, 0, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 8.32394e-40, 7.3459e-15, 8.32394e-40, 1.12531e-10, 8.32394e-40, 1.3755e-10, 8.32394e-40, 8.32394e-40, 8.32394e-40
0.325655, 0, 3.88557e-10, 9.37953e-39, 1.41421, -3.88557e-10, 9.37953e-39, 0, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 9.37953e-39, 1.16863e-14, 9.37953e-39, 1.80243e-10, 9.37953e-39, 2.08302e-10, 9.37953e-39, 9.37953e-39, 9.37953e-39
0.333517, 0, 6.01154e-10, 9.55627e-38, 1.41421, -6.01154e-10, 9.55627e-38, 0, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 9.55627e-38, 1.8546e-14, 9.55627e-38, 2.87765e-10, 9.55627e-38, 3.13371e-10, 9.55627e-38, 9.55627e-38, 9.55627e-38
0.341379, 0, 9.26449e-10, 8.84396e-37, 1.41421, -9.26449e-10, 8.84396e-37, 0, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 8.84396e-37, 2.93736e-14, 8.84396e-37, 4.58069e-10, 8.84396e-37, 4.68351e-10, 8.84396e-37, 8.84396e-37, 8.84396e-37
0.349241, 0, 1.42268e-09, 7.47984e-36, 1.41421, -1.42268e-09, 7.47984e-36, 0, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 7.47984e-36, 4.64494e-14, 7.47984e-36, 7.2722e-10, 7.47984e-36, 6.95416e-10, 7.47984e-36, 7.47984e-36, 7.47984e-36
0.357103, 0, 2.17772e-09, 5.80634e-35, 1.41421, -2.17772e-09, 5.80634e-35, 0, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 5.80634e-35, 7.33659e-14, 5.80634e-35, 1.15177e-09, 5.80634e-35, 1.02588e-09, 5.80634e-35, 5.80634e-35, 5.80634e-35
0.364965, 0, 3.32401e-09, 4.15583e-34, 1.41421, -3.32401e-09, 4.15583e-34, 0, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 4.15583e-34, 1.15785e-13, 4.15583e-34, 1.82027e-09, 4.15583e-34, 1.50362e-09, 4.15583e-34, 4.15583e-34, 4.15583e-34
0.372827, 0, 5.06123e-09, 2.79522e-33, 1.41421, -5.06123e-09, 2.79522e-33, 0, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 2.79522e-33, 1.82633e-13, 2.79522e-33, 2.87132e-09, 2.79522e-33, 2.18973e-09, 2.79522e-33, 2.79522e-33, 2.79522e-33
0.380689, 0, 7.69038e-09, 1.62934e-32, 1.41421, -7.69038e-09, 1.62934e-32, 0, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 1.62934e-32, 2.87989e-13, 1.62934e-32, 4.52147e-09, 1.62934e-32, 3.16862e-09, 1.62934e-32, 1.62934e-32, 1.62934e-32
0.38855, 0, 1.16652e-08, 9.61622e-32, 1.41421, -1.16652e-08, 9.61622e-32, 0, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 9.61622e-32, 4.54036e-13, 9.61622e-32, 7.10864e-09, 9.61622e-32, 4.55611e-09, 9.61622e-32, 9.61622e-32, 9.61622e-32
0.396412, 0, 1.767e-08, 5.07619e-31, 1.41421, -1.767e-08, 5.07619e-31, 0, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 5.07619e-31, 7.15717e-13, 5.07619e-31, 1.11592e-08, 5.07619e-31, 6.51001e-09, 5.07619e-31, 5.07619e-31, 5.07619e-31
0.404274, 0, 2.67364e-08, 2.62072e-30, 1.41421, -2.67364e-08, 2.62072e-30, 0, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 2.62072e-30, 1.12798e-12, 2.62072e-30, 1.74914e-08, 2.62072e-30, 9.24387e-09, 2.62072e-30, 2.62072e-30, 2.62072e-30
0.412136, 0, 4.04196e-08, 1.28977e-29, 1.41421, -4.04196e-08, 1.28977e-29, 0, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.28977e-29, 1.77703e-12, 1.28977e-29, 2.73733e-08, 1.28977e-29, 1.30446e-08, 1.28977e-29, 1.28977e-29, 1.28977e-29
0.419998, 0, 6.1062e-08, 6.00678e-29, 1.41421, -6.1062e-08, 6.00678e-29, 0, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 6.00678e-29, 2.79782e-12, 6.00678e-29, 4.27642e-08, 6.00678e-29, 1.8295e-08, 6.00678e-29, 6.00678e-29, 6.00678e-29
0.42786, 0, 9.21867e-08, 2.70603e-28, 1.41421, -9.21867e-08, 2.70603e-28, 0, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 2.70603e-28, 4.40081e-12, 2.70603e-28, 6.66796e-08, 2.70603e-28, 2.55026e-08, 2.70603e-28, 2.70603e-28, 2.70603e-28
0.435722, 0, 1.39082e-07, 1.16622e-27, 1.41421, -1.39082e-07, 1.16622e-27, 0, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 1.16622e-27, 6.91299e-12, 1.16622e-27, 1.03739e-07, 1.16622e-27, 3.53353e-08, 1.16622e-27, 1.16622e-27, 1.16622e-27
0.443584, 0, 2.09664e-07, 4.7909e-27, 1.41421, -2.09664e-07, 4.7909e-27, 0, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 4.7909e-27, 1.08401e-11, 4.7909e-27, 1.60986e-07, 4.7909e-27, 4.86665e-08, 4.7909e-27, 4.7909e-27, 4.7909e-27
0.451445, 0, 3.15743e-07, 1.87759e-26, 1.41421, -3.15743e-07, 1.87759e-26, 0, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.87759e-26, 1.69605e-11, 1.87759e-26, 2.49095e-07, 1.87759e-26, 6.66307e-08, 1.87759e-26, 1.87759e-26, 1.87759e-26
0.459307, 0, 4.74861e-07, 7.02896e-26, 1.41421, -4.74861e-07, 7.02896e-26, 0, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 6.72208e-13, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 7.02896e-26, 2.64652e-11, 7.02896e-26, 3.84143e-07, 7.02896e-26, 9.06914e-08, 7.02896e-26, 7.02896e-26, 7.02896e-26
0.467169, 0, 7.12946e-07, 2.51814e-25, 1.41421, -7.12946e-07, 2.51814e-25, 0, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.18943e-12, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 2.51814e-25, 4.11662e-11, 2.51814e-25, 5.90178e-07, 2.51814e-25, 1.22725e-07, 2.51814e-25, 2.51814e-25, 2.51814e-25
0.475031, 0, 1.0681e-06, 8.71796e-25, 1.41421, -1.0681e-06, 8.71796e-25, 0, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 5.52285e-12, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 8.71796e-25, 6.38027e-11, 8.71796e-25, 9.02912e-07, 8.71796e-25, 1.65119e-07, 8.71796e-25, 8.71796e-25, 8.71796e-25
0.482893, 0, 1.5974e-06, 1.4336e-10, 1.41421, -1.5974e-06, 1.73615e-10, 1.4336e-10, 1.43381e-10, 1.77924e-10, 4.67006e-10, 1.53669e-10, 3.64108e-10, 1.80622e-10, 1.70085e-10, 1.86985e-10, 3.57398e-10, 1.6818e-10, 4.48997e-10, 1.5587e-10, 1.43741e-10, 2.41849e-10, 1.43464e-10, 1.37509e-06, 1.43361e-10, 2.21072e-07, 1.4336e-10, 1.4336e-10, 1.43844e-10
0.490755, 0, 2.38189e-06, 4.57781e-10, 1.41421, -2.38189e-06, 5.55871e-10, 4.57781e-10, 4.57849e-10, 5.69843e-10, 1.50709e-09, 4.91205e-10, 1.17348e-09, 5.78591e-10, 5.44429e-10, 5.8582e-10, 1.15173e-09, 5.38251e-10, 1.44871e-09, 4.98341e-10, 4.59016e-10, 6.09158e-10, 4.60358e-10, 2.08361e-06, 4.57785e-10, 2.94424e-07, 4.57781e-10, 4.57781e-10, 4.59351e-10
0.498617, 0, 3.53969e-06, 1.13603e-09, 1.41421, -3.53969e-06, 1.38249e-09, 1.13603e-09, 1.1362e-09, 1.4176e-09, 3.7725e-09, 1.22001e-09, 2.93427e-09, 1.43957e-09, 1.35374e-09, 1.44674e-09, 2.87962e-09, 1.33822e-09, 3.6258e-09, 1.23794e-09, 1.13913e-09, 1.36758e-09, 1.14418e-09, 3.13994e-06, 1.13604e-09, 3.90224e-07, 1.13603e-09, 1.13603e-09, 1.13997e-09
0.506479, 0, 5.24071e-06, 2.57817e-09, 1.41421, -5.24071e-06, 3.14198e-09, 2.57817e-09, 2.57856e-09, 3.22229e-09, 8.60943e-09, 2.77029e-09, 6.69188e-09, 3.27257e-09, 3.07621e-09, 3.27576e-09, 6.56684e-09, 3.0407e-09, 8.27382e-09, 2.8113e-09, 2.58527e-09, 2.93054e-09, 2.59912e-09, 4.70421e-06, 2.57819e-09, 5.14875e-07, 2.57817e-09, 2.57817e-09, 2.58719e-09
0.514341, 0, 7.72785e-06, 5.58881e-09, 1.41421, -7.72785e-06, 6.81712e-09, 5.58881e-09, 5.58966e-09, 6.99208e-09, 1.87286e-08, 6.00736e-09, 1.4551e-08, 7.10162e-09, 6.67383e-09, 7.08823e-09, 1.42786e-08, 6.59648e-09, 1.79974e-08, 6.0967e-09, 5.60427e-09, 6.12215e-09, 5.63785e-09, 7.00422e-06, 5.58885e-09, 6.76734e-07, 5.58881e-09, 5.58881e-09, 5.60846e-09
0.522202, 0, 1.13635e-05, 1.17508e-08, 1.41421, -1.13635e-05, 1.4342e-08, 1.17508e-08, 1.17526e-08, 1.47111e-08, 3.94703e-08, 1.26338e-08, 3.06573e-08, 1.49422e-08, 1.40397e-08, 1.51851e-08, 3.00826e-08, 1.38766e-08, 3.79278e-08, 1.28222e-08, 1.17834e-08, 1.25535e-08, 1.18595e-08, 1.03777e-05, 1.17509e-08, 8.86863e-07, 1.17508e-08, 1.17508e-08, 1.17923e-08
0.530064, 0, 1.66236e-05, 2.411e-08, 1.41421, -1.66236e-05, 2.944e-08, 2.411e-08, 2.41137e-08, 3.01992e-08, 8.11276e-08, 2.59262e-08, 6.29996e-08, 3.06746e-08, 2.88182e-08, 3.17757e-08, 6.18176e-08, 2.84826e-08, 7.79549e-08, 2.63139e-08, 2.41771e-08, 2.5311e-08, 2.43423e-08, 1.52596e-05, 2.41102e-08, 1.16028e-06, 2.411e-08, 2.411e-08, 2.41953e-08
0.537926, 0, 2.4223e-05, 4.8402e-08, 1.41421, -2.4223e-05, 5.91252e-08, 4.8402e-08, 4.84094e-08, 6.06527e-08, 1.63113e-07, 5.20559e-08, 1.26642e-07, 6.16089e-08, 5.78743e-08, 7.07107e-08, 1.24264e-07, 5.7199e-08, 1.5673e-07, 5.2836e-08, 4.8537e-08, 5.01883e-08, 4.88845e-08, 2.22888e-05, 4.84024e-08, 1.51803e-06, 4.8402e-08, 4.8402e-08, 4.85736e-08
0.545788, 0, 3.51556e-05, 9.51917e-08, 1.41421, -3.51556e-05, 1.16323e-07, 9.51917e-08, 9.52062e-08, 1.19333e-07, 3.2124e-07, 1.02392e-07, 2.49371e-07, 1.21217e-07, 1.13858e-07, 1.48028e-07, 2.44685e-07, 1.12527e-07, 3.08662e-07, 1.03929e-07, 9.54577e-08, 9.7832e-08, 9.617e-08, 3.23367e-05, 9.51923e-08, 1.99054e-06, 9.51917e-08, 9.51917e-08, 9.55297e-08
0.55365, 0, 5.08384e-05, 1.83572e-07, 1.41421, -5.08384e-05, 2.24405e-07, 1.83572e-07, 1.83601e-07, 2.30221e-07, 6.20376e-07, 1.97486e-07, 4.815e-07, 2.33862e-07, 2.19642e-07, 3.01871e-07, 4.72445e-07, 2.1707e-07, 5.9607e-07, 2.00456e-07, 1.84086e-07, 1.87453e-07, 1.85518e-07, 4.65991e-05, 1.83574e-07, 2.62335e-06, 1.83572e-07, 1.83572e-07, 1.84226e-07
0.561512, 0, 7.32699e-05, 3.46992e-07, 1.41421, -7.32699e-05, 4.24321e-07, 3.46992e-07, 3.47046e-07, 4.35336e-07, 1.17421e-06, 3.73342e-07, 9.11208e-07, 4.42232e-07, 4.153e-07, 5.89344e-07, 8.94059e-07, 4.1043e-07, 1.12818e-06, 3.78967e-07, 3.47966e-07, 3.52658e-07, 3.50771e-07, 6.67064e-05, 3.46995e-07, 3.48581e-06, 3.46992e-07, 3.46992e-07, 3.48229e-07
0.569374, 0, 0.000105312, 6.43344e-07, 1.41421, -0.000105312, 7.86996e-07, 6.43344e-07, 6.43443e-07, 8.07458e-07, 2.18006e-06, 6.92293e-07, 1.69148e-06, 8.20269e-07, 7.70238e-07, 1.12885e-06, 1.65963e-06, 7.61192e-07, 2.09455e-06, 7.02743e-07, 6.45152e-07, 6.51565e-07, 6.50544e-07, 9.4874e-05, 6.43348e-07, 4.68628e-06, 6.43344e-07, 6.43344e-07, 6.45641e-07
