   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_158.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.121074, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.12899, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.136905, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.144821, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.152737, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.160653, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.168569, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.176485, 0, 5.39661e-30, 0, 1.41421, -5.39661e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33201e-33, 0, 0, 4.72194e-35, 0, 1.02391e-35, 0, 5.39522e-30, 0, 0, 0
0.1844, 0, 6.82809e-29, 0, 1.41421, -6.82809e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68529e-32, 0, 0, 5.97433e-34, 0, 1.6977e-33, 0, 6.82617e-29, 0, 0, 0
0.192316, 0, 5.41943e-28, 0, 1.41421, -5.41943e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.33759e-31, 0, 0, 4.74174e-33, 0, 2.10736e-32, 0, 5.41783e-28, 0, 0, 0
0.200232, 0, 3.43e-27, 0, 1.41421, -3.43e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46563e-31, 0, 0, 3.00105e-32, 0, 1.66619e-31, 0, 3.42896e-27, 0, 0, 0
0.208148, 0, 1.88442e-26, 0, 1.41421, -1.88442e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65092e-30, 0, 0, 1.64999e-31, 0, 1.05334e-30, 0, 1.88383e-26, 0, 0, 0
0.216064, 0, 9.36016e-26, 0, 1.41421, -9.36016e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31016e-29, 0, 0, 8.20733e-31, 0, 5.7842e-30, 0, 9.35718e-26, 0, 0, 0
0.22398, 0, 4.30102e-25, 0, 1.41421, -4.30102e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06152e-28, 0, 0, 3.7785e-30, 0, 2.87223e-29, 0, 4.29963e-25, 0, 0, 0
0.231895, 0, 1.8547e-24, 0, 1.41421, -1.8547e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5775e-28, 0, 0, 1.63309e-29, 0, 1.3195e-28, 0, 1.85409e-24, 0, 0, 0
0.239811, 0, 7.57878e-24, 0, 1.41421, -7.57878e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87048e-27, 0, 0, 6.69049e-29, 0, 5.68914e-28, 0, 7.57628e-24, 0, 0, 0
0.247727, 0, 2.95506e-23, 0, 1.41421, -2.95506e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2932e-27, 0, 0, 2.61615e-28, 0, 2.32453e-27, 0, 2.95407e-23, 0, 0, 0
0.255643, 0, 1.10514e-22, 0, 1.41421, -1.10514e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72752e-26, 0, 0, 9.81444e-28, 0, 9.06319e-27, 0, 1.10477e-22, 0, 0, 0
0.263559, 0, 3.98017e-22, 0, 1.41421, -3.98017e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82315e-26, 0, 0, 3.54659e-27, 0, 3.38955e-26, 0, 3.97881e-22, 0, 0, 0
0.271475, 0, 1.38484e-21, 0, 1.41421, -1.38484e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41781e-25, 0, 0, 1.23847e-26, 0, 1.22085e-25, 0, 1.38436e-21, 0, 0, 0
0.27939, 0, 4.66701e-21, 0, 1.41421, -4.66701e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15182e-24, 0, 0, 4.19002e-26, 0, 4.24845e-25, 0, 4.66539e-21, 0, 0, 0
0.287306, 0, 1.52665e-20, 0, 1.41421, -1.52665e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76779e-24, 0, 0, 1.37636e-25, 0, 1.4321e-24, 0, 1.52612e-20, 0, 0, 0
0.295222, 0, 4.85601e-20, 0, 1.41421, -4.85601e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19846e-23, 0, 0, 4.39751e-25, 0, 4.68617e-24, 0, 4.8543e-20, 0, 0, 0
0.303138, 0, 1.5042e-19, 0, 1.41421, -1.5042e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71234e-23, 0, 0, 1.36868e-24, 0, 1.49122e-23, 0, 1.50366e-19, 0, 0, 0
0.311054, 0, 4.54326e-19, 0, 1.41421, -4.54326e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12127e-22, 0, 0, 4.155e-24, 0, 4.62164e-23, 0, 4.54164e-19, 0, 0, 0
0.31897, 0, 1.33951e-18, 0, 1.41421, -1.33951e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30586e-22, 0, 0, 1.23169e-23, 0, 1.39682e-22, 0, 1.33903e-18, 0, 0, 0
0.326885, 0, 3.85872e-18, 0, 1.41421, -3.85872e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5231e-22, 0, 0, 3.56867e-23, 0, 4.12147e-22, 0, 3.85732e-18, 0, 0, 0
0.334801, 0, 1.08697e-17, 0, 1.41421, -1.08697e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68253e-21, 0, 0, 1.01147e-22, 0, 1.18835e-21, 0, 1.08657e-17, 0, 0, 0
0.342717, 0, 2.99622e-17, 0, 1.41421, -2.99622e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39422e-21, 0, 0, 2.80643e-22, 0, 3.351e-21, 0, 2.99511e-17, 0, 0, 0
0.350633, 0, 8.08688e-17, 0, 1.41421, -8.08688e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99567e-20, 0, 0, 7.62776e-22, 0, 9.24819e-21, 0, 8.08388e-17, 0, 0, 0
0.358549, 0, 2.15952e-16, 0, 1.41421, -2.15952e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32897e-20, 0, 0, 2.05468e-21, 0, 2.53112e-20, 0, 2.15871e-16, 0, 0, 0
0.366465, 0, 5.58709e-16, 0, 1.41421, -5.58709e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37864e-19, 0, 0, 5.35781e-21, 0, 6.68909e-20, 0, 5.58499e-16, 0, 0, 0
0.37438, 0, 1.41781e-15, 0, 1.41421, -1.41781e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4983e-19, 0, 0, 1.37109e-20, 0, 1.73362e-19, 0, 1.41727e-15, 0, 0, 0
0.382296, 0, 3.53021e-15, 0, 1.41421, -3.53021e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.70978e-19, 0, 0, 3.44462e-20, 0, 4.40801e-19, 0, 3.52886e-15, 0, 0, 0
0.390212, 0, 8.62702e-15, 0, 1.41421, -8.62702e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12828e-18, 0, 0, 8.49945e-20, 0, 1.1e-18, 0, 8.6237e-15, 0, 0, 0
0.398128, 0, 2.06972e-14, 0, 1.41421, -2.06972e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10548e-18, 0, 0, 2.06046e-19, 0, 2.6949e-18, 0, 2.06892e-14, 0, 0, 0
0.406044, 0, 4.87591e-14, 5.60519e-45, 1.41421, -4.87591e-14, 5.60519e-45, 0, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 5.60519e-45, 1.20262e-17, 5.60519e-45, 5.60519e-45, 4.90924e-19, 5.60519e-45, 6.48368e-18, 5.60519e-45, 4.87401e-14, 5.60519e-45, 5.60519e-45, 5.60519e-45
0.41396, 0, 1.12819e-13, 1.41531e-43, 1.41421, -1.12819e-13, 1.41531e-43, 0, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 2.78227e-17, 1.41531e-43, 1.41531e-43, 1.15002e-18, 1.41531e-43, 1.53231e-17, 1.41531e-43, 1.12775e-13, 1.41531e-43, 1.41531e-43, 1.41531e-43
0.421875, 0, 2.56433e-13, 2.20845e-42, 1.41421, -2.56433e-13, 2.20845e-42, 0, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 2.20845e-42, 6.32308e-17, 2.20845e-42, 2.20845e-42, 2.64986e-18, 2.20845e-42, 3.55822e-17, 2.20845e-42, 2.56332e-13, 2.20845e-42, 2.20845e-42, 2.20845e-42
0.429791, 0, 5.72668e-13, 3.09112e-41, 1.41421, -5.72668e-13, 3.09112e-41, 0, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 3.09112e-41, 1.41186e-16, 3.09112e-41, 3.09112e-41, 6.00855e-18, 3.09112e-41, 8.12054e-17, 3.09112e-41, 5.7244e-13, 3.09112e-41, 3.09112e-41, 3.09112e-41
0.437707, 0, 1.25671e-12, 3.88091e-40, 1.41421, -1.25671e-12, 3.88091e-40, 0, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.88091e-40, 3.09784e-16, 3.88091e-40, 3.88091e-40, 1.34152e-17, 3.88091e-40, 1.82187e-16, 3.88091e-40, 1.25621e-12, 3.88091e-40, 3.88091e-40, 3.88091e-40
0.445623, 0, 2.71041e-12, 4.39458e-39, 1.41421, -2.71041e-12, 4.39458e-39, 0, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 4.39458e-39, 6.68026e-16, 4.39458e-39, 4.39458e-39, 2.95121e-17, 4.39458e-39, 4.01922e-16, 4.39458e-39, 2.70931e-12, 4.39458e-39, 4.39458e-39, 4.39458e-39
0.453539, 0, 5.74583e-12, 4.50891e-38, 1.41421, -5.74583e-12, 4.50891e-38, 0, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 4.50891e-38, 1.41598e-15, 4.50891e-38, 4.50891e-38, 6.40245e-17, 4.50891e-38, 8.72132e-16, 4.50891e-38, 5.74348e-12, 4.50891e-38, 4.50891e-38, 4.50891e-38
0.461455, 0, 1.19743e-11, 4.21465e-37, 1.41421, -1.19743e-11, 4.21465e-37, 0, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 4.21465e-37, 2.95065e-15, 4.21465e-37, 4.21465e-37, 1.37115e-16, 4.21465e-37, 1.86201e-15, 4.21465e-37, 1.19693e-11, 4.21465e-37, 4.21465e-37, 4.21465e-37
0.46937, 0, 2.45341e-11, 3.60831e-36, 1.41421, -2.45341e-11, 3.60831e-36, 0, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 3.60831e-36, 6.04547e-15, 3.60831e-36, 3.60831e-36, 2.90235e-16, 3.60831e-36, 3.91296e-15, 3.60831e-36, 2.45239e-11, 3.60831e-36, 3.60831e-36, 3.60831e-36
0.477286, 0, 4.94275e-11, 2.84385e-35, 1.41421, -4.94275e-11, 2.84385e-35, 0, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 2.84385e-35, 1.21804e-14, 2.84385e-35, 2.84385e-35, 6.08109e-16, 2.84385e-35, 8.09766e-15, 2.84385e-35, 4.94066e-11, 2.84385e-35, 2.84385e-35, 2.84385e-35
0.485202, 0, 9.79248e-11, 2.07297e-34, 1.41421, -9.79248e-11, 2.07297e-34, 0, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.07297e-34, 2.4137e-14, 2.07297e-34, 2.07297e-34, 1.26332e-15, 2.07297e-34, 1.65121e-14, 2.07297e-34, 9.78829e-11, 2.07297e-34, 2.07297e-34, 2.07297e-34
0.493118, 0, 1.90804e-10, 1.47474e-33, 1.41421, -1.90804e-10, 1.47474e-33, 0, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 1.47474e-33, 4.70501e-14, 1.47474e-33, 1.47474e-33, 2.60702e-15, 1.47474e-33, 3.32015e-14, 1.47474e-33, 1.90721e-10, 1.47474e-33, 1.47474e-33, 1.47474e-33
0.501034, 0, 3.65687e-10, 1.00459e-32, 1.41421, -3.65687e-10, 1.00459e-32, 0, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 1.00459e-32, 9.02368e-14, 1.00459e-32, 1.00459e-32, 5.35458e-15, 1.00459e-32, 6.5895e-14, 1.00459e-32, 3.65526e-10, 1.00459e-32, 1.00459e-32, 1.00459e-32
0.50895, 0, 6.89455e-10, 6.45797e-32, 1.41421, -6.89455e-10, 6.45797e-32, 0, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 6.45797e-32, 1.70308e-13, 6.45797e-32, 6.45797e-32, 1.09662e-14, 6.45797e-32, 1.29246e-13, 6.45797e-32, 6.89144e-10, 6.45797e-32, 6.45797e-32, 6.45797e-32
0.516865, 0, 1.27889e-09, 3.9014e-31, 1.41421, -1.27889e-09, 3.9014e-31, 0, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.9014e-31, 3.16386e-13, 3.9014e-31, 3.9014e-31, 2.24301e-14, 3.9014e-31, 2.50917e-13, 3.9014e-31, 1.2783e-09, 3.9014e-31, 3.9014e-31, 3.9014e-31
0.524781, 0, 2.33426e-09, 2.21557e-30, 1.41421, -2.33426e-09, 2.21557e-30, 0, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 2.21557e-30, 5.78688e-13, 2.21557e-30, 2.21557e-30, 4.58705e-14, 2.21557e-30, 4.83084e-13, 2.21557e-30, 2.33315e-09, 2.21557e-30, 2.21557e-30, 2.21557e-30
0.532697, 0, 4.19292e-09, 1.18521e-29, 1.41421, -4.19292e-09, 1.18521e-29, 0, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.18521e-29, 1.04243e-12, 1.18521e-29, 1.18521e-29, 9.3835e-14, 1.18521e-29, 9.24464e-13, 1.18521e-29, 4.19086e-09, 1.18521e-29, 1.18521e-29, 1.18521e-29
0.540613, 0, 7.41317e-09, 5.98926e-29, 1.41421, -7.41317e-09, 5.98926e-29, 0, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 5.98926e-29, 1.84996e-12, 5.98926e-29, 5.98926e-29, 1.91955e-13, 5.98926e-29, 1.76303e-12, 5.98926e-29, 7.40936e-09, 5.98926e-29, 5.98926e-29, 5.98926e-29
0.548529, 0, 1.29028e-08, 2.86773e-28, 1.41421, -1.29028e-08, 2.86773e-28, 0, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 2.86773e-28, 3.23559e-12, 2.86773e-28, 2.86773e-28, 3.92278e-13, 2.86773e-28, 3.36e-12, 2.86773e-28, 1.28958e-08, 2.86773e-28, 2.86773e-28, 2.86773e-28
0.556445, 0, 2.21125e-08, 1.30489e-27, 1.41421, -2.21125e-08, 1.30489e-27, 0, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 1.30489e-27, 5.57942e-12, 1.30489e-27, 1.30489e-27, 7.99552e-13, 1.30489e-27, 6.41648e-12, 1.30489e-27, 2.20997e-08, 1.30489e-27, 1.30489e-27, 1.30489e-27
0.56436, 0, 3.73208e-08, 5.65891e-27, 1.41421, -3.73208e-08, 5.65891e-27, 0, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 5.65891e-27, 9.48973e-12, 5.65891e-27, 5.65891e-27, 1.6221e-12, 5.65891e-27, 1.23061e-11, 5.65891e-27, 3.72974e-08, 5.65891e-27, 5.65891e-27, 5.65891e-27
0.572276, 0, 6.20465e-08, 2.34535e-26, 1.41421, -6.20465e-08, 2.34535e-26, 0, 2.34535e-26, 2.34535e-26, 2.34535e-26, 2.34535e-26, 2.34535e-26, 2.34535e-26, 2.34535e-26, 2.50023e-13, 2.34535e-26, 2.34535e-26, 2.34535e-26, 1.59272e-11, 2.34535e-26, 2.34535e-26, 3.26838e-12, 2.34535e-26, 2.37385e-11, 2.34535e-26, 6.20033e-08, 2.34535e-26, 2.34535e-26, 2.34535e-26
0.580192, 0, 1.01633e-07, 9.31326e-26, 1.41421, -1.01633e-07, 9.31326e-26, 0, 9.31326e-26, 9.31326e-26, 9.31326e-26, 9.31326e-26, 9.31326e-26, 9.31326e-26, 9.31326e-26, 1.15698e-12, 9.31326e-26, 9.31326e-26, 9.31326e-26, 2.639e-11, 9.31326e-26, 9.31326e-26, 6.52627e-12, 9.31326e-26, 4.60748e-11, 9.31326e-26, 1.01553e-07, 9.31326e-26, 9.31326e-26, 9.31326e-26
0.588108, 0, 1.64062e-07, 3.55656e-25, 1.41421, -1.64062e-07, 3.55656e-25, 0, 3.55656e-25, 3.55656e-25, 3.55656e-25, 3.55656e-25, 3.55656e-25, 3.55656e-25, 3.55656e-25, 4.25862e-12, 3.55656e-25, 3.55656e-25, 3.55656e-25, 4.31861e-11, 3.55656e-25, 3.55656e-25, 1.28887e-11, 3.55656e-25, 8.99065e-11, 3.55656e-25, 1.63912e-07, 3.55656e-25, 3.55656e-25, 3.55656e-25
0.596024, 0, 2.63094e-07, 1.31337e-24, 1.41421, -2.63094e-07, 2.10781e-12, 0, 6.13426e-16, 3.70506e-14, 6.45951e-14, 4.63527e-13, 1.31475e-13, 7.72736e-13, 2.69474e-13, 2.62775e-11, 9.6832e-12, 6.89208e-12, 1.93796e-09, 6.98298e-11, 1.17602e-12, 1.9301e-14, 2.51319e-11, 5.50333e-14, 1.76033e-10, 2.136e-15, 2.60818e-07, 1.31337e-24, 1.31337e-24, 1.88204e-11
0.60394, 0, 4.19577e-07, 6.46508e-10, 1.41421, -4.19577e-07, 6.56192e-10, 6.46508e-10, 6.46511e-10, 6.46679e-10, 6.46805e-10, 6.48638e-10, 6.47112e-10, 6.50058e-10, 6.47746e-10, 7.46751e-10, 6.90993e-10, 6.78171e-10, 9.54963e-09, 7.58114e-10, 6.51911e-10, 6.46597e-10, 6.94836e-10, 6.47543e-10, 9.91401e-10, 6.46518e-10, 4.09882e-07, 6.46508e-10, 6.46508e-10, 7.3297e-10
0.611855, 0, 6.709e-07, 2.95555e-09, 1.41421, -6.709e-07, 2.99095e-09, 2.95555e-09, 2.95556e-09, 2.95617e-09, 2.95663e-09, 2.96333e-09, 2.95776e-09, 2.96853e-09, 2.96007e-09, 3.29241e-09, 3.11819e-09, 3.07131e-09, 3.55052e-08, 3.13191e-09, 2.9753e-09, 2.95587e-09, 3.04709e-09, 2.96039e-09, 3.62954e-09, 2.95558e-09, 6.36388e-07, 2.95555e-09, 2.95555e-09, 3.27165e-09
0.619771, 0, 1.09242e-06, 1.0767e-08, 1.41421, -1.09242e-06, 1.08853e-08, 1.0767e-08, 1.07671e-08, 1.07691e-08, 1.07706e-08, 1.0793e-08, 1.07744e-08, 1.08104e-08, 1.07821e-08, 1.18264e-08, 1.13103e-08, 1.11537e-08, 1.1949e-07, 1.10426e-08, 1.0833e-08, 1.07681e-08, 1.09377e-08, 1.0785e-08, 1.20764e-08, 1.07671e-08, 9.78598e-07, 1.0767e-08, 1.0767e-08, 1.18229e-08
0.627687, 0, 1.85231e-06, 3.58616e-08, 1.41421, -1.85231e-06, 3.62335e-08, 3.58616e-08, 3.58617e-08, 3.58682e-08, 3.5873e-08, 3.59434e-08, 3.58848e-08, 3.59979e-08, 3.59092e-08, 3.90278e-08, 3.75698e-08, 3.70775e-08, 3.77739e-07, 3.62877e-08, 3.60691e-08, 3.5865e-08, 3.61748e-08, 3.59224e-08, 3.83835e-08, 3.5862e-08, 1.49681e-06, 3.58616e-08, 3.58616e-08, 3.91817e-08
