   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_139.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.49526, 0.354264, 4.18235, 4.03376, 1.53436, -3.82809, 4.03378, 0, 4.03376, 4.03378, 4.03662, 4.03382, 4.06355, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.03376, 4.14958, 4.03376, 4.03376
3.50314, 4.64574, 4.20385, 4.05719, 2.57793, 0.441889, 4.0572, 0, 4.0572, 4.05721, 4.06006, 4.05725, 4.09391, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.05719, 4.16415, 4.05719, 4.05719
3.51101, 1.1132, 4.22816, 4.08161, 1.76443, -3.11496, 4.08162, 0, 4.08162, 4.08163, 4.08447, 4.08167, 4.1268, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.08161, 4.18, 4.08161, 4.08161
3.51889, 4.33017, 4.25549, 4.10695, 2.51598, 0.0746875, 4.10695, 0, 4.10696, 4.10697, 4.10981, 4.10701, 4.16239, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.10695, 4.19708, 4.10695, 4.10695
3.52677, 5.55663, 4.28599, 4.13313, 2.74893, 1.27064, 4.13313, 0, 4.13314, 4.13315, 4.136, 4.13319, 4.2008, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.13313, 4.21536, 4.13313, 4.13313
3.53465, 0.423916, 4.31981, 4.16007, 1.55689, -3.8959, 4.16007, 0, 4.16008, 4.16009, 4.16294, 4.16013, 4.24215, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.16007, 4.23478, 4.16007, 4.16007
3.54253, 7.67968, 4.35704, 4.18768, 3.11122, 3.32264, 4.18768, 0, 4.18768, 4.1877, 4.19054, 4.18774, 4.28649, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.18768, 4.25526, 4.18768, 4.18768
3.5504, 1.09875, 4.3977, 4.21588, 1.76033, -3.29895, 4.21588, 0, 4.21588, 4.2159, 4.21874, 4.21594, 4.33386, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.21588, 4.27676, 4.21588, 4.21588
3.55828, 1.99523, 4.44175, 4.24459, 1.99881, -2.44652, 4.24459, 0, 4.2446, 4.24461, 4.24745, 4.24465, 4.38417, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.24459, 4.2992, 4.24459, 4.24459
3.56616, 5.09146, 4.48903, 4.27373, 2.66298, 0.602425, 4.27373, 0, 4.27374, 4.27376, 4.2766, 4.27379, 4.43729, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.27373, 4.32252, 4.27373, 4.27373
3.57404, 2.71097, 4.53928, 4.30325, 2.17048, -1.82832, 4.30325, 0, 4.30326, 4.30327, 4.30612, 4.30331, 4.49294, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.30325, 4.34664, 4.30325, 4.30325
3.58191, 2, 4.59212, 4.33308, 2, -2.59212, 4.33308, 0, 4.33309, 4.33311, 4.33595, 4.33314, 4.55074, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.33308, 4.3715, 4.33308, 4.33308
3.58979, 1.17819, 4.64705, 4.36319, 1.78275, -3.46886, 4.36319, 0, 4.36319, 4.36321, 4.36605, 4.36325, 4.61021, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.36319, 4.39706, 4.36319, 4.36319
3.59767, 3.25536, 4.70342, 4.39352, 2.29246, -1.44806, 4.39352, 0, 4.39352, 4.39354, 4.39638, 4.39358, 4.67071, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.39352, 4.42326, 4.39352, 4.39352
3.60555, 5.73509, 4.76049, 4.42404, 2.7812, 0.974607, 4.42404, 0, 4.42405, 4.42406, 4.42691, 4.4241, 4.73153, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.42404, 4.45004, 4.42404, 4.42404
3.61343, 2.91323, 4.81743, 4.45473, 2.21658, -1.9042, 4.45473, 0, 4.45474, 4.45476, 4.4576, 4.4548, 4.79185, 4.45473, 4.45473, 4.45473, 4.45473, 4.45473, 4.45473, 4.45473, 4.45473, 4.45473, 4.45474, 4.47736, 4.45473, 4.45473
3.6213, 2.55406, 4.87336, 4.48558, 2.13402, -2.3193, 4.48558, 0, 4.48559, 4.4856, 4.48844, 4.48564, 4.85079, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.48558, 4.50519, 4.48558, 4.48558
3.62918, 10.5953, 4.92737, 4.51655, 3.54898, 5.66792, 4.51655, 0, 4.51656, 4.51658, 4.51942, 4.51661, 4.90749, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.51655, 4.53347, 4.51655, 4.51655
3.63706, 4.44066, 4.97856, 4.54765, 2.53785, -0.537899, 4.54765, 0, 4.54766, 4.54768, 4.55052, 4.54771, 4.96106, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.54765, 4.56219, 4.54765, 4.54765
3.64494, 9.54484, 5.02614, 4.57886, 3.39777, 4.5187, 4.57886, 0, 4.57887, 4.57889, 4.58173, 4.57893, 5.01074, 4.57886, 4.57886, 4.57886, 4.57886, 4.57886, 4.57886, 4.57886, 4.57886, 4.57886, 4.57887, 4.5913, 4.57886, 4.57886
3.65281, 6.8531, 5.06939, 4.61018, 2.97542, 1.7837, 4.61018, 0, 4.61019, 4.61021, 4.61305, 4.61025, 5.05584, 4.61018, 4.61018, 4.61018, 4.61018, 4.61018, 4.61018, 4.61018, 4.61018, 4.61018, 4.61019, 4.62078, 4.61018, 4.61018
3.66069, 5.19993, 5.10779, 4.64161, 2.68327, 0.0921392, 4.64161, 0, 4.64162, 4.64163, 4.64448, 4.64167, 5.09584, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.64161, 4.6506, 4.64161, 4.64161
3.66857, 5.12038, 5.14097, 4.67313, 2.6684, -0.020587, 4.67313, 0, 4.67314, 4.67316, 4.676, 4.6732, 5.13042, 4.67313, 4.67313, 4.67313, 4.67313, 4.67313, 4.67313, 4.67313, 4.67313, 4.67313, 4.67314, 4.68072, 4.67313, 4.67313
3.67645, 7.86017, 5.16879, 4.70476, 3.14009, 2.69139, 4.70476, 0, 4.70477, 4.70479, 4.70763, 4.70483, 5.15944, 4.70476, 4.70476, 4.70476, 4.70476, 4.70476, 4.70476, 4.70476, 4.70476, 4.70476, 4.70477, 4.71115, 4.70476, 4.70476
3.68432, 7.0508, 5.19131, 4.73649, 3.00845, 1.85949, 4.73649, 0, 4.7365, 4.73652, 4.73936, 4.73655, 5.183, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.73649, 4.74184, 4.73649, 4.73649
3.6922, 9.81444, 5.20882, 4.76833, 3.43721, 4.60562, 4.76833, 0, 4.76833, 4.76835, 4.77119, 4.76839, 5.20141, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.76833, 4.77278, 4.76833, 4.76833
3.70008, 4.10577, 5.22179, 4.80026, 2.47098, -1.11602, 4.80026, 0, 4.80027, 4.80028, 4.80313, 4.80032, 5.21513, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80026, 4.80396, 4.80026, 4.80026
3.70796, 11.0436, 5.23084, 4.8323, 3.61159, 5.81272, 4.8323, 0, 4.83231, 4.83232, 4.83517, 4.83236, 5.22482, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.8323, 4.83536, 4.8323, 4.8323
3.71584, 9.98791, 5.23673, 4.86444, 3.46236, 4.75118, 4.86444, 0, 4.86445, 4.86447, 4.86731, 4.8645, 5.23125, 4.86444, 4.86444, 4.86444, 4.86444, 4.86444, 4.86444, 4.86444, 4.86444, 4.86444, 4.86445, 4.86696, 4.86444, 4.86444
3.72371, 9.93978, 5.2403, 4.8967, 3.4554, 4.69948, 4.8967, 0, 4.8967, 4.89672, 4.89956, 4.89676, 5.23528, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.8967, 4.89876, 4.8967, 4.8967
3.73159, 10.0361, 5.24241, 4.92906, 3.4693, 4.79366, 4.92906, 0, 4.92907, 4.92908, 4.93193, 4.92912, 5.23776, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.92906, 4.93074, 4.92906, 4.92906
3.73947, 5.9013, 5.2439, 4.96153, 2.81092, 0.657392, 4.96153, 0, 4.96154, 4.96155, 4.9644, 4.96159, 5.23958, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.96153, 4.9629, 4.96153, 4.96153
3.74735, 8.03377, 5.24559, 4.99412, 3.16761, 2.78817, 4.99412, 0, 4.99412, 4.99414, 4.99698, 4.99418, 5.24153, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99412, 4.99522, 4.99412, 4.99412
3.75522, 7.99022, 5.24818, 5.02681, 3.16073, 2.74203, 5.02681, 0, 5.02682, 5.02684, 5.02968, 5.02687, 5.24433, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02681, 5.02771, 5.02681, 5.02681
3.7631, 8.91822, 5.25228, 5.05963, 3.30427, 3.66593, 5.05963, 0, 5.05964, 5.05965, 5.06249, 5.05969, 5.2486, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.05963, 5.06034, 5.05963, 5.05963
3.77098, 3.96159, 5.25836, 5.09256, 2.44164, -1.29678, 5.09256, 0, 5.09257, 5.09258, 5.09542, 5.09262, 5.25483, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09256, 5.09313, 5.09256, 5.09256
3.77886, 2.06007, 5.26678, 5.12561, 2.01496, -3.20671, 5.12561, 0, 5.12562, 5.12563, 5.12847, 5.12567, 5.26336, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12561, 5.12606, 5.12561, 5.12561
3.78674, 5.93507, 5.27774, 5.15878, 2.81693, 0.657329, 5.15878, 0, 5.15878, 5.1588, 5.16164, 5.15884, 5.27442, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15878, 5.15914, 5.15878, 5.15878
3.79461, 3.05052, 5.29136, 5.19206, 2.24734, -2.24083, 5.19206, 0, 5.19207, 5.19209, 5.19493, 5.19212, 5.28811, 5.19206, 5.19206, 5.19206, 5.19206, 5.19206, 5.19206, 5.19206, 5.19206, 5.19206, 5.19207, 5.19235, 5.19206, 5.19206
3.80249, 5.01667, 5.30762, 5.22547, 2.6489, -0.290958, 5.22547, 0, 5.22548, 5.2255, 5.22834, 5.22554, 5.30444, 5.22547, 5.22547, 5.22547, 5.22547, 5.22547, 5.22547, 5.22547, 5.22547, 5.22547, 5.22548, 5.2257, 5.22547, 5.22547
3.81037, 5.90397, 5.32645, 5.25901, 2.8114, 0.577514, 5.25901, 0, 5.25901, 5.25903, 5.26187, 5.25907, 5.32332, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25901, 5.25918, 5.25901, 5.25901
3.81825, 3, 5.3477, 5.29266, 2.23607, -2.3477, 5.29266, 0, 5.29267, 5.29269, 5.29553, 5.29272, 5.3446, 5.29266, 5.29266, 5.29266, 5.29266, 5.29266, 5.29266, 5.29266, 5.29266, 5.29266, 5.29267, 5.2928, 5.29266, 5.29266
3.82612, 4.05037, 5.37115, 5.32644, 2.45975, -1.32078, 5.32644, 0, 5.32645, 5.32646, 5.32931, 5.3265, 5.36809, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32644, 5.32655, 5.32644, 5.32644
3.834, 10.9928, 5.39659, 5.36034, 3.60456, 5.59625, 5.36034, 0, 5.36035, 5.36036, 5.36321, 5.3604, 5.39355, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36034, 5.36042, 5.36034, 5.36034
3.84188, 3.9807, 5.42378, 5.39436, 2.44555, -1.44308, 5.39436, 0, 5.39437, 5.39439, 5.39723, 5.39442, 5.42076, 5.39436, 5.39436, 5.39436, 5.39436, 5.39436, 5.39436, 5.39436, 5.39436, 5.39436, 5.39437, 5.39443, 5.39436, 5.39436
3.84976, 4.97608, 5.45249, 5.42851, 2.64123, -0.476407, 5.42851, 0, 5.42852, 5.42853, 5.43138, 5.42857, 5.44948, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42851, 5.42856, 5.42851, 5.42851
3.85764, 3.02862, 5.48248, 5.46277, 2.24246, -2.45386, 5.46277, 0, 5.46278, 5.4628, 5.46564, 5.46283, 5.47949, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46277, 5.46281, 5.46277, 5.46277
3.86551, 8.98079, 5.51356, 5.49715, 3.31373, 3.46724, 5.49715, 0, 5.49716, 5.49718, 5.50002, 5.49722, 5.51057, 5.49715, 5.49715, 5.49715, 5.49715, 5.49715, 5.49715, 5.49715, 5.49715, 5.49715, 5.49716, 5.49718, 5.49715, 5.49715
3.87339, 2.99294, 5.54552, 5.53165, 2.23449, -2.55259, 5.53165, 0, 5.53165, 5.53167, 5.53451, 5.53171, 5.54254, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53165, 5.53167, 5.53165, 5.53165
3.88127, 1.99758, 5.57822, 5.56625, 1.9994, -3.58064, 5.56625, 0, 5.56626, 5.56627, 5.56912, 5.56631, 5.57524, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56625, 5.56626, 5.56625, 5.56625
3.88915, 2.99498, 5.6115, 5.60094, 2.23495, -2.61652, 5.60094, 0, 5.60095, 5.60097, 5.60381, 5.60101, 5.60853, 5.60094, 5.60094, 5.60094, 5.60094, 5.60094, 5.60094, 5.60094, 5.60094, 5.60094, 5.60095, 5.60096, 5.60094, 5.60094
3.89702, 2.99529, 5.64525, 5.63573, 2.23501, -2.64996, 5.63573, 0, 5.63574, 5.63576, 5.6386, 5.63579, 5.64228, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63573, 5.63574, 5.63573, 5.63573
3.9049, 2.00248, 5.67938, 5.67061, 2.00062, -3.6769, 5.67061, 0, 5.67062, 5.67063, 5.67348, 5.67067, 5.67641, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67061, 5.67062, 5.67061, 5.67061
3.91278, 4.97813, 5.71379, 5.70555, 2.64161, -0.735657, 5.70555, 0, 5.70556, 5.70558, 5.70842, 5.70562, 5.71082, 5.70555, 5.70555, 5.70555, 5.70555, 5.70555, 5.70555, 5.70555, 5.70555, 5.70555, 5.70556, 5.70556, 5.70555, 5.70555
3.92066, 4.00489, 5.74843, 5.74056, 2.45049, -1.74353, 5.74056, 0, 5.74057, 5.74058, 5.74343, 5.74062, 5.74546, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74056, 5.74057, 5.74056, 5.74056
3.92854, 3.98061, 5.78323, 5.77561, 2.44553, -1.80262, 5.77561, 0, 5.77562, 5.77563, 5.77848, 5.77567, 5.78026, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561, 5.77561
3.93641, 3.02677, 5.81816, 5.8107, 2.24204, -2.79139, 5.8107, 0, 5.81071, 5.81072, 5.81357, 5.81076, 5.8152, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107, 5.8107
3.94429, 0.997523, 5.85318, 5.8458, 1.73134, -4.85566, 5.8458, 0, 5.84581, 5.84582, 5.84867, 5.84586, 5.85022, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458, 5.8458
3.95217, 2.99758, 5.88827, 5.88091, 2.23553, -2.89068, 5.88091, 0, 5.88091, 5.88093, 5.88377, 5.88097, 5.8853, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091, 5.88091
3.96005, 8.90099, 5.92339, 5.916, 3.30167, 2.9776, 5.916, 0, 5.91601, 5.91602, 5.91887, 5.91606, 5.92043, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916, 5.916
3.96792, 2.12082, 5.95855, 5.95107, 2.02998, -3.83773, 5.95107, 0, 5.95108, 5.9511, 5.95394, 5.95114, 5.95559, 5.95107, 5.95107, 5.95107, 5.95107, 5.95107, 5.95107, 5.95107, 5.95107, 5.95107, 5.95108, 5.95107, 5.95107, 5.95107
3.9758, 1, 5.99372, 5.98611, 1.73205, -4.99372, 5.98611, 0, 5.98612, 5.98614, 5.98898, 5.98617, 5.99076, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611, 5.98611
3.98368, 5.87435, 6.02891, 6.0211, 2.80613, -0.154557, 6.0211, 0, 6.02111, 6.02112, 6.02397, 6.02116, 6.02595, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211, 6.0211
3.99156, 6.09182, 6.06411, 6.05604, 2.84461, 0.027709, 6.05604, 0, 6.05605, 6.05607, 6.05891, 6.0561, 6.06115, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604, 6.05604
3.99944, 4.9251, 6.09934, 6.09092, 2.63156, -1.17424, 6.09092, 0, 6.09093, 6.09094, 6.09379, 6.09098, 6.09638, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092, 6.09092
4.00731, 5.91542, 6.1346, 6.12574, 2.81344, -0.219182, 6.12574, 0, 6.12574, 6.12576, 6.1286, 6.1258, 6.13164, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574, 6.12574
4.01519, 4.15223, 6.16992, 6.16049, 2.48037, -2.01769, 6.16049, 0, 6.1605, 6.16051, 6.16335, 6.16055, 6.16696, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049, 6.16049
4.02307, 5.91069, 6.20532, 6.19518, 2.8126, -0.294633, 6.19518, 0, 6.19519, 6.1952, 6.19805, 6.19524, 6.20236, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518, 6.19518
4.03095, 2.03857, 6.24084, 6.22982, 2.00962, -4.20227, 6.22982, 0, 6.22983, 6.22984, 6.23269, 6.22988, 6.23788, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982, 6.22982
4.03882, 6.04355, 6.2765, 6.2644, 2.83612, -0.232945, 6.2644, 0, 6.26441, 6.26443, 6.26727, 6.26447, 6.27354, 6.2644, 6.2644, 6.2644, 6.2644, 6.2644, 6.2644, 6.2644, 6.2644, 6.2644, 6.26441, 6.2644, 6.2644, 6.2644
4.0467, 7.79486, 6.31234, 6.29895, 3.12967, 1.48251, 6.29895, 0, 6.29896, 6.29898, 6.30182, 6.29902, 6.30938, 6.29895, 6.29895, 6.29895, 6.29895, 6.29895, 6.29895, 6.29895, 6.29895, 6.29895, 6.29896, 6.29895, 6.29895, 6.29895
4.05458, 3.09394, 6.34841, 6.33347, 2.25698, -3.25447, 6.33347, 0, 6.33348, 6.3335, 6.33634, 6.33353, 6.34545, 6.33347, 6.33347, 6.33347, 6.33347, 6.33347, 6.33347, 6.33347, 6.33347, 6.33347, 6.33348, 6.33347, 6.33347, 6.33347
4.06246, 2.10396, 6.38473, 6.36798, 2.02582, -4.28077, 6.36798, 0, 6.36799, 6.368, 6.37084, 6.36804, 6.38177, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798, 6.36798
4.07034, 5.93965, 6.42134, 6.40248, 2.81774, -0.481692, 6.40248, 0, 6.40249, 6.4025, 6.40535, 6.40254, 6.41838, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248, 6.40248
4.07821, 3.93483, 6.45828, 6.437, 2.43615, -2.52345, 6.437, 0, 6.437, 6.43702, 6.43986, 6.43706, 6.45532, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437, 6.437
4.08609, 4.05551, 6.49555, 6.47153, 2.4608, -2.44004, 6.47153, 0, 6.47154, 6.47155, 6.4744, 6.47159, 6.49259, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153, 6.47153
4.09397, 3.99516, 6.53317, 6.50611, 2.4485, -2.53801, 6.50611, 0, 6.50612, 6.50613, 6.50898, 6.50617, 6.53021, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611, 6.50611
4.10185, 9.86022, 6.57113, 6.54074, 3.44387, 3.28909, 6.54074, 0, 6.54075, 6.54076, 6.54361, 6.5408, 6.56817, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074, 6.54074
4.10972, 8.06011, 6.60942, 6.57544, 3.17177, 1.4507, 6.57544, 0, 6.57544, 6.57546, 6.5783, 6.5755, 6.60646, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544, 6.57544
4.1176, 6.06517, 6.64799, 6.61021, 2.83992, -0.582819, 6.61021, 0, 6.61022, 6.61023, 6.61308, 6.61027, 6.64503, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021, 6.61021
4.12548, 4.99529, 6.68678, 6.64506, 2.64486, -1.69149, 6.64506, 0, 6.64507, 6.64508, 6.64793, 6.64512, 6.68382, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506, 6.64506
4.13336, 7.84054, 6.72573, 6.68001, 3.13696, 1.11481, 6.68001, 0, 6.68002, 6.68003, 6.68288, 6.68007, 6.72277, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001, 6.68001
4.14124, 2.22935, 6.76477, 6.71507, 2.05654, -4.53542, 6.71507, 0, 6.71508, 6.7151, 6.71794, 6.71513, 6.76181, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507, 6.71507
4.14911, 2.07968, 6.80378, 6.75023, 2.01982, -4.7241, 6.75023, 0, 6.75024, 6.75026, 6.7531, 6.7503, 6.80082, 6.75023, 6.75023, 6.75023, 6.75023, 6.75023, 6.75023, 6.75023, 6.75023, 6.75023, 6.75024, 6.75023, 6.75023, 6.75023
4.15699, 6.57807, 6.84268, 6.78552, 2.92883, -0.264615, 6.78552, 0, 6.78553, 6.78554, 6.78838, 6.78558, 6.83972, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552, 6.78552
4.16487, 2.33501, 6.88136, 6.82092, 2.08207, -4.54635, 6.82092, 0, 6.82092, 6.82094, 6.82378, 6.82098, 6.8784, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092, 6.82092
4.17275, 6.90836, 6.91973, 6.85644, 2.98469, -0.0113668, 6.85644, 0, 6.85645, 6.85647, 6.85931, 6.8565, 6.91677, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644, 6.85644
4.18062, 8.08693, 6.95769, 6.8921, 3.17599, 1.12924, 6.8921, 0, 6.89211, 6.89212, 6.89497, 6.89216, 6.95473, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921, 6.8921
4.1885, 3.9033, 6.99518, 6.92789, 2.42967, -3.09188, 6.92789, 0, 6.92789, 6.92791, 6.93075, 6.92795, 6.99222, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789, 6.92789
4.19638, 3.99528, 7.03214, 6.96381, 2.44853, -3.03686, 6.96381, 0, 6.96381, 6.96383, 6.96667, 6.96387, 7.02918, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381, 6.96381
4.20426, 2.19306, 7.06853, 6.99986, 2.0477, -4.87547, 6.99986, 0, 6.99987, 6.99988, 7.00273, 6.99992, 7.06557, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986, 6.99986
