   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_467.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000228655, 0, 1.00582e-14, 0, 1.41421, -1.00582e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87368e-17, 0, 0, 4.62537e-17, 0, 4.77867e-18, 0, 9.94839e-15, 0, 0, 0
0.00808561, 0, 1.57249e-14, 0, 1.41421, -1.57249e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18199e-17, 0, 0, 7.36539e-17, 0, 7.69362e-18, 0, 1.55518e-14, 0, 0, 0
0.0159426, 0, 2.4472e-14, 0, 1.41421, -2.4472e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4288e-16, 0, 0, 1.16768e-16, 0, 1.23358e-17, 0, 2.42e-14, 0, 0, 0
0.0237995, 0, 3.7912e-14, 0, 1.41421, -3.7912e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.21327e-16, 0, 0, 1.84314e-16, 0, 1.96986e-17, 0, 3.74866e-14, 0, 0, 0
0.0316565, 0, 5.84689e-14, 0, 1.41421, -5.84689e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.413e-16, 0, 0, 2.89677e-16, 0, 3.13294e-17, 0, 5.78066e-14, 0, 0, 0
0.0395134, 0, 8.97698e-14, 0, 1.41421, -8.97698e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.23954e-16, 0, 0, 4.53337e-16, 0, 4.96287e-17, 0, 8.87429e-14, 0, 0, 0
0.0473704, 0, 1.37216e-13, 0, 1.41421, -1.37216e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.00792e-16, 0, 0, 7.06478e-16, 0, 7.83056e-17, 0, 1.35631e-13, 0, 0, 0
0.0552273, 0, 2.08815e-13, 0, 1.41421, -2.08815e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2185e-15, 0, 0, 1.0964e-15, 0, 1.23069e-16, 0, 2.06377e-13, 0, 0, 0
0.0630843, 0, 3.16383e-13, 0, 1.41421, -3.16383e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84598e-15, 0, 0, 1.69458e-15, 0, 1.92672e-16, 0, 3.12649e-13, 0, 0, 0
0.0709412, 0, 4.77274e-13, 0, 1.41421, -4.77274e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78439e-15, 0, 0, 2.60854e-15, 0, 3.00498e-16, 0, 4.71581e-13, 0, 0, 0
0.0787982, 0, 7.16865e-13, 0, 1.41421, -7.16865e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.18166e-15, 0, 0, 3.99947e-15, 0, 4.66888e-16, 0, 7.08217e-13, 0, 0, 0
0.0866552, 0, 1.07209e-12, 0, 1.41421, -1.07209e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25302e-15, 0, 0, 6.10811e-15, 0, 7.22683e-16, 0, 1.05901e-12, 0, 0, 0
0.0945121, 0, 1.59646e-12, 0, 1.41421, -1.59646e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.31029e-15, 0, 0, 9.29268e-15, 0, 1.11445e-15, 0, 1.57674e-12, 0, 0, 0
0.102369, 0, 2.36715e-12, 0, 1.41421, -2.36715e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38032e-14, 0, 0, 1.40855e-14, 0, 1.71227e-15, 0, 2.33755e-12, 0, 0, 0
