   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_550.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00247621, 0, 2.72798e-14, 0, 1.41421, -2.72798e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37741e-16, 0, 0, 1.90777e-16, 0, 4.79816e-18, 0, 2.69465e-14, 0, 0, 0
0.0103291, 0, 4.18317e-14, 0, 1.41421, -4.18317e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11188e-16, 0, 0, 2.98068e-16, 0, 7.58568e-18, 0, 4.13149e-14, 0, 0, 0
0.018182, 0, 6.38675e-14, 0, 1.41421, -6.38675e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2239e-16, 0, 0, 4.63756e-16, 0, 1.19452e-17, 0, 6.30695e-14, 0, 0, 0
0.026035, 0, 9.70906e-14, 0, 1.41421, -9.70906e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.90023e-16, 0, 0, 7.18573e-16, 0, 1.87363e-17, 0, 9.58632e-14, 0, 0, 0
0.0338879, 0, 1.46963e-13, 0, 1.41421, -1.46963e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41627e-16, 0, 0, 1.10887e-15, 0, 2.92742e-17, 0, 1.45084e-13, 0, 0, 0
0.0417408, 0, 2.21508e-13, 0, 1.41421, -2.21508e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11764e-15, 0, 0, 1.70431e-15, 0, 4.55647e-17, 0, 2.18641e-13, 0, 0, 0
0.0495937, 0, 3.32452e-13, 0, 1.41421, -3.32452e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67716e-15, 0, 0, 2.60909e-15, 0, 7.06519e-17, 0, 3.28095e-13, 0, 0, 0
0.0574466, 0, 4.96864e-13, 0, 1.41421, -4.96864e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5062e-15, 0, 0, 3.97858e-15, 0, 1.09139e-16, 0, 4.9027e-13, 0, 0, 0
0.0652996, 0, 7.39477e-13, 0, 1.41421, -7.39477e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72936e-15, 0, 0, 6.04357e-15, 0, 1.67963e-16, 0, 7.29536e-13, 0, 0, 0
0.0731525, 0, 1.09597e-12, 0, 1.41421, -1.09597e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52636e-15, 0, 0, 9.14555e-15, 0, 2.57535e-16, 0, 1.08104e-12, 0, 0, 0
0.0810054, 0, 1.61759e-12, 0, 1.41421, -1.61759e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.15529e-15, 0, 0, 1.3789e-14, 0, 3.93428e-16, 0, 1.59526e-12, 0, 0, 0
0.0888583, 0, 2.37763e-12, 0, 1.41421, -2.37763e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19852e-14, 0, 0, 2.07149e-14, 0, 5.98851e-16, 0, 2.34434e-12, 0, 0, 0
0.0967112, 0, 3.48042e-12, 0, 1.41421, -3.48042e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75412e-14, 0, 0, 3.10091e-14, 0, 9.0826e-16, 0, 3.43096e-12, 0, 0, 0
0.104564, 0, 5.07383e-12, 0, 1.41421, -5.07383e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55677e-14, 0, 0, 4.62588e-14, 0, 1.37264e-15, 0, 5.00063e-12, 0, 0, 0
0.112417, 0, 7.36659e-12, 0, 1.41421, -7.36659e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7115e-14, 0, 0, 6.87769e-14, 0, 2.06719e-15, 0, 7.25863e-12, 0, 0, 0
0.12027, 0, 1.0652e-11, 0, 1.41421, -1.0652e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36587e-14, 0, 0, 1.01925e-13, 0, 3.10242e-15, 0, 1.04933e-11, 0, 0, 0
0.128123, 0, 1.53402e-11, 0, 1.41421, -1.53402e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72625e-14, 0, 0, 1.5058e-13, 0, 4.64019e-15, 0, 1.51077e-11, 0, 0, 0
0.135976, 0, 2.20027e-11, 0, 1.41421, -2.20027e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10801e-13, 0, 0, 2.21795e-13, 0, 6.91687e-15, 0, 2.16631e-11, 0, 0, 0
0.143829, 0, 3.14319e-11, 0, 1.41421, -3.14319e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58259e-13, 0, 0, 3.25764e-13, 0, 1.02765e-14, 0, 3.09376e-11, 0, 0, 0
0.151682, 0, 4.47223e-11, 0, 1.41421, -4.47223e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2514e-13, 0, 0, 4.77189e-13, 0, 1.52185e-14, 0, 4.40047e-11, 0, 0, 0
0.159535, 0, 6.33782e-11, 0, 1.41421, -6.33782e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19008e-13, 0, 0, 6.97254e-13, 0, 2.24654e-14, 0, 6.23395e-11, 0, 0, 0
0.167388, 0, 8.94593e-11, 0, 1.41421, -8.94593e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50217e-13, 0, 0, 1.01645e-12, 0, 3.30598e-14, 0, 8.79596e-11, 0, 0, 0
0.17524, 0, 1.25799e-10, 0, 1.41421, -1.25799e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.33011e-13, 0, 0, 1.48155e-12, 0, 4.85717e-14, 0, 1.23636e-10, 0, 0, 0
0.183093, 0, 1.76162e-10, 0, 1.41421, -1.76162e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8631e-13, 0, 0, 2.15119e-12, 0, 7.10443e-14, 0, 1.73054e-10, 0, 0, 0
0.190946, 0, 2.4572e-10, 0, 1.41421, -2.4572e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2361e-12, 0, 0, 3.11826e-12, 0, 1.03614e-13, 0, 2.41262e-10, 0, 0, 0
0.198799, 0, 3.41402e-10, 0, 1.41421, -3.41402e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71722e-12, 0, 0, 4.51358e-12, 0, 1.50691e-13, 0, 3.35021e-10, 0, 0, 0
0.206652, 0, 4.72499e-10, 5.1848e-44, 1.41421, -4.72499e-10, 0, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 2.37633e-12, 5.1848e-44, 5.1848e-44, 6.52539e-12, 5.1848e-44, 2.18559e-13, 5.1848e-44, 4.63379e-10, 5.1848e-44, 5.1848e-44, 5.1848e-44
0.214505, 0, 6.51405e-10, 8.81417e-43, 1.41421, -6.51405e-10, 0, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 8.81417e-43, 3.27572e-12, 8.81417e-43, 8.81417e-43, 9.4248e-12, 8.81417e-43, 3.16159e-13, 8.81417e-43, 6.38388e-10, 8.81417e-43, 8.81417e-43, 8.81417e-43
0.222358, 0, 8.94597e-10, 1.25444e-41, 1.41421, -8.94597e-10, 0, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 1.25444e-41, 4.49816e-12, 1.25444e-41, 1.25444e-41, 1.36025e-11, 1.25444e-41, 4.56175e-13, 1.25444e-41, 8.76041e-10, 1.25444e-41, 1.25444e-41, 1.25444e-41
0.230211, 0, 1.22389e-09, 1.58005e-40, 1.41421, -1.22389e-09, 0, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 1.58005e-40, 6.15322e-12, 1.58005e-40, 1.58005e-40, 1.96222e-11, 1.58005e-40, 6.56581e-13, 1.58005e-40, 1.19745e-09, 1.58005e-40, 1.58005e-40, 1.58005e-40
0.238064, 0, 1.66803e-09, 1.78413e-39, 1.41421, -1.66803e-09, 0, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 1.78413e-39, 8.3853e-12, 1.78413e-39, 1.78413e-39, 2.82974e-11, 1.78413e-39, 9.42787e-13, 1.78413e-39, 1.6304e-09, 1.78413e-39, 1.78413e-39, 1.78413e-39
0.245917, 0, 2.26478e-09, 1.81852e-38, 1.41421, -2.26478e-09, 0, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.81852e-38, 1.1384e-11, 1.81852e-38, 1.81852e-38, 4.08037e-11, 1.81852e-38, 1.35066e-12, 1.81852e-38, 2.21124e-09, 1.81852e-38, 1.81852e-38, 1.81852e-38
0.25377, 0, 3.06354e-09, 1.68146e-37, 1.41421, -3.06354e-09, 0, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.68146e-37, 1.53973e-11, 1.68146e-37, 1.68146e-37, 5.88408e-11, 1.68146e-37, 1.93074e-12, 1.68146e-37, 2.98737e-09, 1.68146e-37, 1.68146e-37, 1.68146e-37
0.261623, 0, 4.1287e-09, 1.41715e-36, 1.41421, -4.1287e-09, 0, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 1.41715e-36, 2.07483e-11, 1.41715e-36, 1.41715e-36, 8.48672e-11, 1.41715e-36, 2.75411e-12, 1.41715e-36, 4.02033e-09, 1.41715e-36, 1.41715e-36, 1.41715e-36
0.269475, 0, 5.54384e-09, 1.09474e-35, 1.41421, -5.54384e-09, 0, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 1.09474e-35, 2.7856e-11, 1.09474e-35, 1.09474e-35, 1.22439e-10, 1.09474e-35, 3.92058e-12, 1.09474e-35, 5.38963e-09, 1.09474e-35, 1.09474e-35, 1.09474e-35
0.277328, 0, 7.41713e-09, 7.7884e-35, 1.41421, -7.41713e-09, 0, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 7.7884e-35, 3.72623e-11, 7.7884e-35, 7.7884e-35, 1.76703e-10, 7.7884e-35, 5.57008e-12, 7.7884e-35, 7.1976e-09, 7.7884e-35, 7.7884e-35, 7.7884e-35
0.285181, 0, 9.88804e-09, 5.14061e-34, 1.41421, -9.88804e-09, 0, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 5.14061e-34, 4.96652e-11, 5.14061e-34, 5.14061e-34, 2.55101e-10, 5.14061e-34, 7.89837e-12, 5.14061e-34, 9.57537e-09, 5.14061e-34, 5.14061e-34, 5.14061e-34
0.293034, 0, 1.31358e-08, 3.39522e-33, 1.41421, -1.31358e-08, 0, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 3.39522e-33, 6.59602e-11, 3.39522e-33, 3.39522e-33, 3.68389e-10, 3.39522e-33, 1.11789e-11, 3.39522e-33, 1.26902e-08, 3.39522e-33, 3.39522e-33, 3.39522e-33
0.300887, 0, 1.739e-08, 2.12732e-32, 1.41421, -1.739e-08, 0, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 2.12732e-32, 8.72926e-11, 2.12732e-32, 2.12732e-32, 5.32098e-10, 2.12732e-32, 1.57928e-11, 2.12732e-32, 1.67548e-08, 2.12732e-32, 2.12732e-32, 2.12732e-32
0.30874, 0, 2.29439e-08, 1.24306e-31, 1.41421, -2.29439e-08, 0, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.24306e-31, 1.15122e-10, 1.24306e-31, 1.24306e-31, 7.68618e-10, 1.24306e-31, 2.22702e-11, 1.24306e-31, 2.20379e-08, 1.24306e-31, 1.24306e-31, 1.24306e-31
0.316593, 0, 3.01713e-08, 6.79589e-31, 1.41421, -3.01713e-08, 0, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 6.79589e-31, 1.513e-10, 6.79589e-31, 6.79589e-31, 1.11018e-09, 6.79589e-31, 3.13469e-11, 6.79589e-31, 2.88785e-08, 6.79589e-31, 6.79589e-31, 6.79589e-31
0.324446, 0, 3.95468e-08, 3.48082e-30, 1.41421, -3.95468e-08, 0, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 3.48082e-30, 1.98173e-10, 3.48082e-30, 3.48082e-30, 1.60306e-09, 3.48082e-30, 4.40415e-11, 3.48082e-30, 3.77015e-08, 3.48082e-30, 3.48082e-30, 3.48082e-30
0.332299, 0, 5.16722e-08, 1.67475e-29, 1.41421, -5.16722e-08, 0, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 1.67475e-29, 2.58698e-10, 1.67475e-29, 1.67475e-29, 2.3136e-09, 1.67475e-29, 6.17605e-11, 1.67475e-29, 4.90382e-08, 1.67475e-29, 1.67475e-29, 1.67475e-29
0.340152, 0, 6.73089e-08, 7.59989e-29, 1.41421, -6.73089e-08, 0, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 7.59989e-29, 3.36594e-10, 7.59989e-29, 7.59989e-29, 3.33656e-09, 7.59989e-29, 8.64407e-11, 7.59989e-29, 6.35493e-08, 7.59989e-29, 7.59989e-29, 7.59989e-29
0.348005, 0, 8.74179e-08, 3.26145e-28, 1.41421, -8.74179e-08, 0, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 3.26145e-28, 4.36521e-10, 3.26145e-28, 3.26145e-28, 4.80693e-09, 3.26145e-28, 1.2074e-10, 3.26145e-28, 8.20537e-08, 3.26145e-28, 3.26145e-28, 3.26145e-28
0.355858, 0, 1.13211e-07, 1.32713e-27, 1.41421, -1.13211e-07, 0, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 1.32713e-27, 5.64302e-10, 1.32713e-27, 1.32713e-27, 6.91643e-09, 1.32713e-27, 1.68296e-10, 1.32713e-27, 1.05562e-07, 1.32713e-27, 1.32713e-27, 1.32713e-27
