   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_598.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00111748, 0, 2.36687e-14, 0, 1.41421, -2.36687e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56245e-16, 0, 0, 2.52309e-16, 0, 1.77293e-17, 0, 2.31424e-14, 0, 0, 0
0.0089721, 0, 3.61239e-14, 0, 1.41421, -3.61239e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91002e-16, 0, 0, 3.92303e-16, 0, 2.79054e-17, 0, 3.53127e-14, 0, 0, 0
0.0168267, 0, 5.49004e-14, 0, 1.41421, -5.49004e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.941e-16, 0, 0, 6.07511e-16, 0, 4.37544e-17, 0, 5.36551e-14, 0, 0, 0
0.0246813, 0, 8.30861e-14, 0, 1.41421, -8.30861e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.98897e-16, 0, 0, 9.37025e-16, 0, 6.8345e-17, 0, 8.11818e-14, 0, 0, 0
0.032536, 0, 1.25217e-13, 0, 1.41421, -1.25217e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35438e-15, 0, 0, 1.43957e-15, 0, 1.06356e-16, 0, 1.22317e-13, 0, 0, 0
0.0403906, 0, 1.87927e-13, 0, 1.41421, -1.87927e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03216e-15, 0, 0, 2.20305e-15, 0, 1.64898e-16, 0, 1.83527e-13, 0, 0, 0
0.0482452, 0, 2.80878e-13, 0, 1.41421, -2.80878e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03651e-15, 0, 0, 3.35847e-15, 0, 2.54719e-16, 0, 2.74229e-13, 0, 0, 0
0.0560998, 0, 4.18077e-13, 0, 1.41421, -4.18077e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.51855e-15, 0, 0, 5.10047e-15, 0, 3.92026e-16, 0, 4.08066e-13, 0, 0, 0
0.0639544, 0, 6.19744e-13, 0, 1.41421, -6.19744e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69637e-15, 0, 0, 7.71714e-15, 0, 6.01162e-16, 0, 6.0473e-13, 0, 0, 0
0.0718091, 0, 9.1495e-13, 0, 1.41421, -9.1495e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.88334e-15, 0, 0, 1.16342e-14, 0, 9.18552e-16, 0, 8.92514e-13, 0, 0, 0
0.0796637, 0, 1.34529e-12, 0, 1.41421, -1.34529e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45277e-14, 0, 0, 1.74767e-14, 0, 1.3985e-15, 0, 1.31188e-12, 0, 0, 0
0.0875183, 0, 1.97003e-12, 0, 1.41421, -1.97003e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12681e-14, 0, 0, 2.61616e-14, 0, 2.12172e-15, 0, 1.92048e-12, 0, 0, 0
0.0953729, 0, 2.8733e-12, 0, 1.41421, -2.8733e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10103e-14, 0, 0, 3.90289e-14, 0, 3.20768e-15, 0, 2.80005e-12, 0, 0, 0
0.103228, 0, 4.1739e-12, 0, 1.41421, -4.1739e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.50332e-14, 0, 0, 5.80322e-14, 0, 4.83268e-15, 0, 4.066e-12, 0, 0, 0
