   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_83.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0853267, 0, 3.61448e-16, 0, 1.41421, -3.61448e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01455e-18, 0, 0, 6.09172e-21, 5.56812e-20, 0, 3.58372e-16, 0, 0
0.0931952, 0, 6.47152e-16, 0, 1.41421, -6.47152e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39735e-18, 0, 0, 1.10947e-20, 1.01784e-19, 0, 6.41641e-16, 0, 0
0.101064, 0, 1.15019e-15, 0, 1.41421, -1.15019e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59272e-18, 0, 0, 2.00632e-20, 1.84784e-19, 0, 1.14039e-15, 0, 0
0.108932, 0, 2.02943e-15, 0, 1.41421, -2.02943e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69257e-17, 0, 0, 3.60278e-20, 3.33216e-19, 0, 2.01214e-15, 0, 0
0.116801, 0, 3.55524e-15, 0, 1.41421, -3.55524e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96509e-17, 0, 0, 6.42504e-20, 5.96928e-19, 0, 3.52492e-15, 0, 0
0.124669, 0, 6.18424e-15, 0, 1.41421, -6.18424e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15766e-17, 0, 0, 1.13803e-19, 1.06244e-18, 0, 6.13149e-15, 0, 0
0.132538, 0, 1.06822e-14, 0, 1.41421, -1.06822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.90896e-17, 0, 0, 2.00224e-19, 1.87898e-18, 0, 1.05911e-14, 0, 0
0.140406, 0, 1.83243e-14, 0, 1.41421, -1.83243e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52823e-16, 0, 0, 3.4995e-19, 3.30237e-18, 0, 1.81678e-14, 0, 0
0.148275, 0, 3.12185e-14, 0, 1.41421, -3.12185e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60359e-16, 0, 0, 6.07666e-19, 5.76844e-18, 0, 3.09518e-14, 0, 0
0.156143, 0, 5.28254e-14, 0, 1.41421, -5.28254e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40557e-16, 0, 0, 1.04841e-18, 1.00153e-17, 0, 5.23738e-14, 0, 0
0.164012, 0, 8.87864e-14, 0, 1.41421, -8.87864e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.40466e-16, 0, 0, 1.79738e-18, 1.72856e-17, 0, 8.80269e-14, 0, 0
0.17188, 0, 1.48233e-13, 0, 1.41421, -1.48233e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23624e-15, 0, 0, 3.06216e-18, 2.96591e-17, 0, 1.46964e-13, 0, 0
0.179749, 0, 2.45843e-13, 0, 1.41421, -2.45843e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0503e-15, 0, 0, 5.18488e-18, 5.0597e-17, 0, 2.43737e-13, 0, 0
0.187617, 0, 4.05049e-13, 0, 1.41421, -4.05049e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.37809e-15, 0, 0, 8.72589e-18, 8.58274e-17, 0, 4.01577e-13, 0, 0
0.195486, 0, 6.63e-13, 0, 1.41421, -6.63e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.52945e-15, 0, 0, 1.45977e-17, 1.44785e-16, 0, 6.57311e-13, 0, 0
0.203354, 0, 1.07818e-12, 0, 1.41421, -1.07818e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.99222e-15, 0, 0, 2.42778e-17, 2.42905e-16, 0, 1.06892e-12, 0, 0
0.211223, 0, 1.74203e-12, 0, 1.41421, -1.74203e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45293e-14, 0, 0, 4.01451e-17, 4.05334e-16, 0, 1.72705e-12, 0, 0
0.219091, 0, 2.79657e-12, 0, 1.41421, -2.79657e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33255e-14, 0, 0, 6.60122e-17, 6.72811e-16, 0, 2.7725e-12, 0, 0
0.22696, 0, 4.46078e-12, 0, 1.41421, -4.46078e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72082e-14, 0, 0, 1.07953e-16, 1.11101e-15, 0, 4.42235e-12, 0, 0
0.234828, 0, 7.07014e-12, 0, 1.41421, -7.07014e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89777e-14, 0, 0, 1.75605e-16, 1.82534e-15, 0, 7.00916e-12, 0, 0
0.242697, 0, 1.1135e-11, 0, 1.41421, -1.1135e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28941e-14, 0, 0, 2.84188e-16, 2.98411e-15, 0, 1.10388e-11, 0, 0
0.250565, 0, 1.74263e-11, 0, 1.41421, -1.74263e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45398e-13, 0, 0, 4.57642e-16, 4.85499e-15, 0, 1.72756e-11, 0, 0
0.258434, 0, 2.71014e-11, 0, 1.41421, -2.71014e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26156e-13, 0, 0, 7.33492e-16, 7.86184e-15, 0, 2.68666e-11, 0, 0
0.266302, 0, 4.18846e-11, 0, 1.41421, -4.18846e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49586e-13, 0, 0, 1.17036e-15, 1.26732e-14, 0, 4.15212e-11, 0, 0
0.274171, 0, 6.43292e-11, 0, 1.41421, -6.43292e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37045e-13, 0, 0, 1.85958e-15, 2.03396e-14, 0, 6.37699e-11, 0, 0
0.282039, 0, 9.81887e-11, 1.68156e-44, 1.41421, -9.81887e-11, 1.68156e-44, 0, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 8.19959e-13, 1.68156e-44, 1.68156e-44, 2.94313e-15, 3.25065e-14, 1.68156e-44, 9.73333e-11, 1.68156e-44, 1.68156e-44
0.289908, 0, 1.48946e-10, 2.81661e-43, 1.41421, -1.48946e-10, 2.81661e-43, 0, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 2.81661e-43, 1.24427e-12, 2.81661e-43, 2.81661e-43, 4.6414e-15, 5.17428e-14, 2.81661e-43, 1.47645e-10, 2.81661e-43, 2.81661e-43
0.297776, 0, 2.24552e-10, 4.24874e-42, 1.41421, -2.24552e-10, 4.24874e-42, 0, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 4.24874e-42, 1.8767e-12, 4.24874e-42, 4.24874e-42, 7.29595e-15, 8.20481e-14, 4.24874e-42, 2.22586e-10, 4.24874e-42, 4.24874e-42
0.305644, 0, 3.36464e-10, 5.64037e-41, 1.41421, -3.36464e-10, 5.64037e-41, 0, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 5.64037e-41, 2.81352e-12, 5.64037e-41, 5.64037e-41, 1.14359e-14, 1.29633e-13, 5.64037e-41, 3.33509e-10, 5.64037e-41, 5.64037e-41
0.313513, 0, 5.01078e-10, 6.6936e-40, 1.41421, -5.01078e-10, 6.6936e-40, 0, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 6.6936e-40, 4.19273e-12, 6.6936e-40, 6.6936e-40, 1.78807e-14, 2.04122e-13, 6.6936e-40, 4.96664e-10, 6.6936e-40, 6.6936e-40
0.321381, 0, 7.41701e-10, 7.15754e-39, 1.41421, -7.41701e-10, 7.15754e-39, 0, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 7.15754e-39, 6.21092e-12, 7.15754e-39, 7.15754e-39, 2.78996e-14, 3.20398e-13, 7.15754e-39, 7.35142e-10, 7.15754e-39, 7.15754e-39
0.32925, 0, 1.09124e-09, 6.93074e-38, 1.41421, -1.09124e-09, 6.93074e-38, 0, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 6.93074e-38, 9.14637e-12, 6.93074e-38, 6.93074e-38, 4.34595e-14, 5.01438e-13, 6.93074e-38, 1.08155e-09, 6.93074e-38, 6.93074e-38
0.337118, 0, 1.59585e-09, 6.11018e-37, 1.41421, -1.59585e-09, 6.11018e-37, 0, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 6.11018e-37, 1.33905e-11, 6.11018e-37, 6.11018e-37, 6.761e-14, 7.82654e-13, 6.11018e-37, 1.58161e-09, 6.11018e-37, 6.11018e-37
0.344987, 0, 2.31983e-09, 4.9297e-36, 1.41421, -2.31983e-09, 4.9297e-36, 0, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 4.9297e-36, 1.94906e-11, 4.9297e-36, 4.9297e-36, 1.05084e-13, 1.21857e-12, 4.9297e-36, 2.29902e-09, 4.9297e-36, 4.9297e-36
0.352855, 0, 3.35219e-09, 3.65788e-35, 1.41421, -3.35219e-09, 3.65788e-35, 0, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 3.65788e-35, 2.82073e-11, 3.65788e-35, 3.65788e-35, 1.63232e-13, 1.893e-12, 3.65788e-35, 3.32193e-09, 3.65788e-35, 3.65788e-35
0.360724, 0, 4.81529e-09, 2.50031e-34, 1.41421, -4.81529e-09, 2.50031e-34, 0, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 2.50031e-34, 4.05912e-11, 2.50031e-34, 2.50031e-34, 2.53472e-13, 2.93463e-12, 2.50031e-34, 4.77151e-09, 2.50031e-34, 2.50031e-34
0.368592, 0, 6.87623e-09, 1.70116e-33, 1.41421, -6.87623e-09, 1.70116e-33, 0, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 1.70116e-33, 5.80853e-11, 1.70116e-33, 1.70116e-33, 3.93552e-13, 4.54081e-12, 1.70116e-33, 6.81321e-09, 1.70116e-33, 1.70116e-33
0.376461, 0, 9.76183e-09, 1.105e-32, 1.41421, -9.76183e-09, 1.105e-32, 0, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 1.105e-32, 8.26609e-11, 1.105e-32, 1.105e-32, 6.11052e-13, 7.01375e-12, 1.105e-32, 9.67154e-09, 1.105e-32, 1.105e-32
0.384329, 0, 1.37778e-08, 6.72332e-32, 1.41421, -1.37778e-08, 6.72332e-32, 0, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 6.72332e-32, 1.16995e-10, 6.72332e-32, 6.72332e-32, 9.48801e-13, 1.08154e-11, 6.72332e-32, 1.36491e-08, 6.72332e-32, 6.72332e-32
0.392198, 0, 1.93337e-08, 3.82218e-31, 1.41421, -1.93337e-08, 3.82218e-31, 0, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 3.82218e-31, 1.64703e-10, 3.82218e-31, 3.82218e-31, 1.47324e-12, 1.66505e-11, 3.82218e-31, 1.91509e-08, 3.82218e-31, 3.82218e-31
0.400066, 0, 2.69746e-08, 2.0339e-30, 1.41421, -2.69746e-08, 2.0339e-30, 0, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.0339e-30, 2.30645e-10, 2.0339e-30, 2.0339e-30, 2.28724e-12, 2.5592e-11, 2.0339e-30, 2.6716e-08, 2.0339e-30, 2.0339e-30
0.407935, 0, 3.74212e-08, 1.01606e-29, 1.41421, -3.74212e-08, 1.01606e-29, 0, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 1.01606e-29, 3.21319e-10, 1.01606e-29, 1.01606e-29, 3.54979e-12, 3.92683e-11, 1.01606e-29, 3.70571e-08, 1.01606e-29, 1.01606e-29
0.415803, 0, 5.1621e-08, 4.7803e-29, 1.41421, -5.1621e-08, 4.7803e-29, 0, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.7803e-29, 4.45368e-10, 4.7803e-29, 4.7803e-29, 5.50576e-12, 6.01435e-11, 4.7803e-29, 5.111e-08, 4.7803e-29, 4.7803e-29
0.423672, 0, 7.08109e-08, 2.12465e-28, 1.41421, -7.08109e-08, 2.12465e-28, 0, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 2.12465e-28, 6.14232e-10, 2.12465e-28, 2.12465e-28, 8.53109e-12, 9.19317e-11, 2.12465e-28, 7.00962e-08, 2.12465e-28, 2.12465e-28
0.43154, 0, 9.65968e-08, 8.94813e-28, 1.41421, -9.65968e-08, 8.94813e-28, 0, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.94813e-28, 8.42991e-10, 8.94813e-28, 8.94813e-28, 1.32007e-11, 1.40209e-10, 8.94813e-28, 9.56003e-08, 8.94813e-28, 8.94813e-28
0.439409, 0, 1.3105e-07, 3.58092e-27, 1.41421, -1.3105e-07, 3.58092e-27, 0, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 3.58092e-27, 1.15142e-09, 3.58092e-27, 3.58092e-27, 2.03898e-11, 2.13304e-10, 3.58092e-27, 1.29665e-07, 3.58092e-27, 3.58092e-27
0.447277, 0, 1.76826e-07, 1.36532e-26, 1.41421, -1.76826e-07, 1.36532e-26, 0, 1.36532e-26, 1.36532e-26, 1.36532e-26, 1.36532e-26, 1.36532e-26, 8.69466e-14, 1.36532e-26, 1.36532e-26, 1.36532e-26, 1.56532e-09, 1.36532e-26, 1.36532e-26, 3.14237e-11, 3.23593e-10, 1.36532e-26, 1.74905e-07, 1.36532e-26, 1.36532e-26
0.455146, 0, 2.37308e-07, 4.97219e-26, 1.41421, -2.37308e-07, 4.97219e-26, 0, 4.97219e-26, 4.97219e-26, 4.97219e-26, 4.97219e-26, 4.97219e-26, 2.77514e-13, 4.97219e-26, 4.97219e-26, 4.97219e-26, 2.11825e-09, 4.97219e-26, 4.97219e-26, 4.82991e-11, 4.89359e-10, 4.97219e-26, 2.34652e-07, 4.97219e-26, 4.97219e-26
0.463014, 0, 3.16786e-07, 1.7376e-25, 1.41421, -3.16786e-07, 1.7376e-25, 0, 1.7376e-25, 1.7376e-25, 1.7376e-25, 1.7376e-25, 1.7376e-25, 6.85296e-13, 1.7376e-25, 1.7376e-25, 1.7376e-25, 2.85358e-09, 1.7376e-25, 1.7376e-25, 7.40066e-11, 7.37443e-10, 1.7376e-25, 3.1312e-07, 1.7376e-25, 1.7376e-25
0.470883, 0, 4.22724e-07, 5.89174e-25, 1.41421, -4.22724e-07, 4.97971e-12, 0, 2.93571e-14, 6.38372e-14, 7.29886e-14, 2.29351e-13, 4.67204e-11, 5.66679e-12, 1.18416e-11, 1.40458e-12, 1.91473e-09, 3.82733e-09, 1.90047e-13, 4.11855e-14, 1.12998e-10, 1.10698e-09, 2.05901e-15, 4.15669e-07, 5.89174e-25, 2.24073e-11
0.478751, 0, 5.63097e-07, 8.43736e-10, 1.41421, -5.63097e-07, 8.59567e-10, 8.43736e-10, 8.43829e-10, 8.43939e-10, 8.43968e-10, 8.44465e-10, 9.92266e-10, 8.6015e-10, 8.81382e-10, 8.48201e-10, 6.9309e-09, 5.95482e-09, 8.4434e-10, 8.43867e-10, 1.01561e-09, 2.49835e-09, 8.43742e-10, 5.49776e-07, 8.43736e-10, 9.14971e-10
0.48662, 0, 7.4914e-07, 2.67838e-09, 1.41421, -7.4914e-07, 2.71735e-09, 2.67838e-09, 2.67861e-09, 2.67888e-09, 2.67895e-09, 2.68017e-09, 3.04397e-09, 2.7175e-09, 2.77104e-09, 2.68937e-09, 1.76613e-08, 9.47473e-09, 2.67987e-09, 2.6787e-09, 2.93869e-09, 5.14011e-09, 2.6784e-09, 7.23911e-07, 2.67838e-09, 2.85372e-09
0.494488, 0, 9.9784e-07, 6.58531e-09, 1.41421, -9.9784e-07, 6.67261e-09, 6.58531e-09, 6.58583e-09, 6.58643e-09, 6.58659e-09, 6.58933e-09, 7.40441e-09, 6.67148e-09, 6.79292e-09, 6.60994e-09, 4.01542e-08, 1.55846e-08, 6.58864e-09, 6.58603e-09, 6.97775e-09, 1.02296e-08, 6.58535e-09, 9.49606e-07, 6.58531e-09, 6.97815e-09
0.502357, 0, 1.3348e-06, 1.4741e-08, 1.41421, -1.3348e-06, 1.49274e-08, 1.4741e-08, 1.47421e-08, 1.47434e-08, 1.47438e-08, 1.47496e-08, 1.64893e-08, 1.49227e-08, 1.51841e-08, 1.47936e-08, 8.63905e-08, 2.66079e-08, 1.47481e-08, 1.47426e-08, 1.53297e-08, 2.01077e-08, 1.47411e-08, 1.24185e-06, 1.4741e-08, 1.55795e-08
0.510225, 0, 1.80067e-06, 3.14368e-08, 1.41421, -1.80067e-06, 3.18222e-08, 3.14368e-08, 3.1439e-08, 3.14417e-08, 3.14424e-08, 3.14545e-08, 3.50528e-08, 3.1809e-08, 3.23533e-08, 3.15455e-08, 1.79631e-07, 4.70207e-08, 3.14515e-08, 3.144e-08, 3.23154e-08, 3.93008e-08, 3.14369e-08, 1.62096e-06, 3.14368e-08, 3.3171e-08
0.518094, 0, 2.46209e-06, 6.49744e-08, 1.41421, -2.46209e-06, 6.57524e-08, 6.49744e-08, 6.49789e-08, 6.49843e-08, 6.49858e-08, 6.50102e-08, 7.2274e-08, 6.58006e-08, 6.68245e-08, 6.51938e-08, 3.64134e-07, 8.53564e-08, 6.5004e-08, 6.49808e-08, 6.62787e-08, 7.64321e-08, 6.49747e-08, 2.11521e-06, 6.49744e-08, 6.84753e-08
0.525962, 0, 3.43095e-06, 1.31078e-07, 1.41421, -3.43095e-06, 1.32616e-07, 1.31078e-07, 1.31087e-07, 1.31098e-07, 1.31101e-07, 1.31149e-07, 1.45507e-07, 1.33041e-07, 1.34735e-07, 1.31512e-07, 7.22412e-07, 1.57628e-07, 1.31137e-07, 1.31091e-07, 1.33004e-07, 1.47666e-07, 1.31079e-07, 2.76542e-06, 1.31078e-07, 1.37998e-07
0.533831, 0, 4.89767e-06, 2.58939e-07, 1.41421, -4.89767e-06, 2.61921e-07, 2.58939e-07, 2.58957e-07, 2.58978e-07, 2.58983e-07, 2.59077e-07, 2.86909e-07, 2.6377e-07, 2.66028e-07, 2.5978e-07, 1.40521e-06, 2.93385e-07, 2.59053e-07, 2.58964e-07, 2.61765e-07, 2.82806e-07, 2.58941e-07, 3.63276e-06, 2.58939e-07, 2.72354e-07
0.541699, 0, 7.18596e-06, 5.01652e-07, 1.41421, -7.18596e-06, 5.07323e-07, 5.01652e-07, 5.01685e-07, 5.01725e-07, 5.01735e-07, 5.01913e-07, 5.54862e-07, 5.12228e-07, 5.15139e-07, 5.03252e-07, 2.68236e-06, 5.46164e-07, 5.01868e-07, 5.01699e-07, 5.05778e-07, 5.3578e-07, 5.01654e-07, 4.8117e-06, 5.01652e-07, 5.27172e-07
0.549568, 0, 1.08475e-05, 9.54245e-07, 1.41421, -1.08475e-05, 9.64841e-07, 9.54245e-07, 9.54308e-07, 9.54381e-07, 9.54401e-07, 9.54733e-07, 1.05366e-06, 9.76521e-07, 9.79442e-07, 9.57234e-07, 5.02846e-06, 1.01154e-06, 9.5465e-07, 9.54333e-07, 9.60232e-07, 1.00274e-06, 9.5425e-07, 6.45201e-06, 9.54245e-07, 1.00192e-06
0.557436, 0, 1.68023e-05, 1.78105e-06, 1.41421, -1.68023e-05, 1.80049e-06, 1.78105e-06, 1.78117e-06, 1.7813e-06, 1.78134e-06, 1.78195e-06, 1.96339e-06, 1.8248e-06, 1.82727e-06, 1.78653e-06, 9.25369e-06, 1.85451e-06, 1.78179e-06, 1.78121e-06, 1.78969e-06, 1.84954e-06, 1.78106e-06, 8.79194e-06, 1.78105e-06, 1.8685e-06
0.565305, 0, 2.65857e-05, 3.26496e-06, 1.41421, -2.65857e-05, 3.29997e-06, 3.26496e-06, 3.26516e-06, 3.2654e-06, 3.26547e-06, 3.26657e-06, 3.59345e-06, 3.34969e-06, 3.34821e-06, 3.27483e-06, 1.67276e-05, 3.35879e-06, 3.26629e-06, 3.26525e-06, 3.27734e-06, 3.36109e-06, 3.26497e-06, 1.22173e-05, 3.26496e-06, 3.4225e-06
0.573173, 0, 4.27012e-05, 5.879e-06, 1.41421, -4.27012e-05, 5.94097e-06, 5.879e-06, 5.87937e-06, 5.8798e-06, 5.87991e-06, 5.88186e-06, 6.46037e-06, 6.04082e-06, 6.02636e-06, 5.89648e-06, 2.97052e-05, 5.99842e-06, 5.88137e-06, 5.87952e-06, 5.89666e-06, 6.01315e-06, 5.87903e-06, 1.73471e-05, 5.879e-06, 6.15783e-06
0.581042, 0, 6.9168e-05, 1.03992e-05, 1.41421, -6.9168e-05, 1.0507e-05, 1.03992e-05, 1.03999e-05, 1.04006e-05, 1.04008e-05, 1.04042e-05, 1.14101e-05, 1.07039e-05, 1.06554e-05, 1.04296e-05, 5.18263e-05, 1.05507e-05, 1.04033e-05, 1.04001e-05, 1.04243e-05, 1.05854e-05, 1.03993e-05, 2.517e-05, 1.03992e-05, 1.0884e-05
0.58891, 0, 0.000112313, 1.80721e-05, 1.41421, -0.000112313, 1.82562e-05, 1.80721e-05, 1.80732e-05, 1.80745e-05, 1.80748e-05, 1.80806e-05, 1.9799e-05, 1.86375e-05, 1.85098e-05, 1.8124e-05, 8.8844e-05, 1.82635e-05, 1.80791e-05, 1.80736e-05, 1.81074e-05, 1.83291e-05, 1.80722e-05, 3.72397e-05, 1.80721e-05, 1.89003e-05
0.596779, 0, 0.000181905, 3.08576e-05, 1.41421, -0.000181905, 3.11666e-05, 3.08576e-05, 3.08594e-05, 3.08616e-05, 3.08621e-05, 3.08718e-05, 3.37564e-05, 3.18917e-05, 3.15923e-05, 3.09448e-05, 0.000149658, 3.10987e-05, 3.08694e-05, 3.08602e-05, 3.09071e-05, 3.12106e-05, 3.08577e-05, 5.59679e-05, 3.08576e-05, 3.22479e-05
0.604647, 0, 0.000292734, 5.1773e-05, 1.41421, -0.000292734, 5.22827e-05, 5.1773e-05, 5.1776e-05, 5.17795e-05, 5.17805e-05, 5.17965e-05, 5.65549e-05, 5.36367e-05, 5.2985e-05, 5.19168e-05, 0.000247748, 5.20758e-05, 5.17924e-05, 5.17772e-05, 5.1842e-05, 5.22558e-05, 5.17732e-05, 8.50347e-05, 5.1773e-05, 5.40664e-05
0.612516, 0, 0.000466714, 8.53625e-05, 1.41421, -0.000466714, 8.61889e-05, 8.53625e-05, 8.53674e-05, 8.53731e-05, 8.53747e-05, 8.54006e-05, 9.31151e-05, 8.86714e-05, 8.73275e-05, 8.55956e-05, 0.000403084, 8.57419e-05, 8.53941e-05, 8.53694e-05, 8.54584e-05, 8.60204e-05, 8.53629e-05, 0.000129951, 8.53625e-05, 8.90807e-05
