   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_830.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.80626, 160.028, 148.404, 51.3417, 12.729, 11.6242, 51.3417, 0, 51.3417, 52.3884, 51.9428, 106.336, 91.7616, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417, 51.3417
5.81412, 180.859, 163.738, 51.363, 13.5226, 17.1218, 51.363, 0, 51.363, 52.3149, 51.97, 113.291, 100.251, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363, 51.363
5.82198, 215.254, 180.306, 51.372, 14.7395, 34.9479, 51.372, 0, 51.372, 52.2295, 51.985, 120.353, 109.855, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372, 51.372
5.82985, 214.731, 197.953, 51.3664, 14.7218, 16.7774, 51.3664, 0, 51.3664, 52.1315, 51.9853, 127.373, 120.563, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664, 51.3664
5.83771, 243.24, 216.466, 51.3435, 15.6601, 26.7745, 51.3435, 0, 51.3435, 52.0199, 51.9684, 134.186, 132.322, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435, 51.3435
5.84557, 280.07, 235.575, 51.3005, 16.7949, 44.495, 51.3005, 0, 51.3005, 51.893, 51.9314, 140.62, 145.032, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005, 51.3005
5.85343, 290.686, 254.962, 51.2342, 17.1081, 35.7232, 51.2342, 0, 51.2342, 51.7487, 51.8713, 146.501, 158.544, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342, 51.2342
5.8613, 290.205, 274.261, 51.1415, 17.094, 15.9441, 51.1415, 0, 51.1415, 51.5844, 51.7846, 151.659, 172.658, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415, 51.1415
5.86916, 312.25, 293.075, 51.019, 17.7271, 19.1751, 51.019, 0, 51.019, 51.3971, 51.6682, 155.938, 187.128, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019, 51.019
5.87702, 333.268, 310.977, 50.8635, 18.3103, 22.2912, 50.8635, 0, 50.8635, 51.1838, 51.5188, 159.203, 201.661, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635, 50.8635
5.88488, 321.638, 327.541, 50.6717, 17.9899, -5.90317, 50.6717, 0, 50.6717, 50.9412, 51.3331, 161.348, 215.934, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717, 50.6717
5.89275, 356.907, 342.342, 50.4408, 18.9448, 14.5651, 50.4408, 0, 50.4408, 50.6662, 51.1084, 162.295, 229.594, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408, 50.4408
5.90061, 346.189, 354.986, 50.1686, 18.6598, -8.79688, 50.1686, 0, 50.1686, 50.3561, 50.8424, 162.009, 242.284, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686, 50.1686
5.90847, 386.026, 365.119, 49.853, 19.6984, 20.9066, 49.853, 0, 49.853, 50.0084, 50.533, 160.489, 253.648, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853, 49.853
5.91633, 362.02, 372.446, 49.4931, 19.0793, -10.4261, 49.4931, 0, 49.4931, 49.6217, 50.1794, 157.775, 263.35, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931, 49.4931
5.92419, 349.063, 376.747, 49.0885, 18.7367, -27.6834, 49.0885, 0, 49.0885, 49.195, 49.7812, 153.942, 271.094, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885, 49.0885
5.93206, 381.399, 377.88, 48.6401, 19.5806, 3.51913, 48.6401, 0, 48.6401, 48.7284, 49.3391, 149.099, 276.634, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401, 48.6401
5.93992, 367.189, 375.798, 48.1495, 19.2143, -8.60907, 48.1495, 0, 48.1495, 48.2233, 48.8549, 143.38, 279.788, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495, 48.1495
5.94778, 355.336, 370.544, 47.6195, 18.9033, -15.2079, 47.6195, 0, 47.6195, 47.6817, 48.3313, 136.942, 280.447, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195, 47.6195
5.95564, 357.477, 362.252, 47.0539, 18.9599, -4.77536, 47.0539, 0, 47.0539, 47.107, 47.7724, 129.952, 278.582, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539, 47.0539
5.96351, 336.076, 351.142, 46.4576, 18.3868, -15.0664, 46.4576, 0, 46.4576, 46.5036, 47.1828, 122.584, 274.244, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576, 46.4576
5.97137, 333.281, 337.509, 45.8362, 18.3107, -4.22806, 45.8362, 0, 45.8362, 45.8768, 46.5683, 115.011, 267.562, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362, 45.8362
5.97923, 306.724, 321.71, 45.1961, 17.5705, -14.9856, 45.1961, 0, 45.1961, 45.2326, 45.9354, 107.396, 258.734, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961, 45.1961
5.98709, 271.366, 304.146, 44.5444, 16.5338, -32.7798, 44.5444, 0, 44.5444, 44.5779, 45.2913, 99.8872, 248.023, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444, 44.5444
5.99496, 240.288, 285.246, 43.8881, 15.5656, -44.9577, 43.8881, 0, 43.8881, 43.9194, 44.6433, 92.6152, 235.732, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881, 43.8881
6.00282, 223.088, 265.456, 43.2347, 15.0029, -42.3682, 43.2347, 0, 43.2347, 43.2645, 43.9993, 85.6907, 222.206, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347, 43.2347
6.01068, 214.686, 245.206, 42.5913, 14.7203, -30.5203, 42.5913, 0, 42.5913, 42.62, 43.3669, 79.1978, 207.795, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913, 42.5913
6.01854, 202.884, 224.915, 41.9649, 14.3138, -22.0308, 41.9649, 0, 41.965, 41.993, 42.7541, 73.2007, 192.862, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649, 41.9649
6.0264, 160.554, 204.957, 41.3617, 12.7497, -44.4035, 41.3617, 0, 41.3617, 41.3894, 42.1685, 67.7383, 177.746, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617, 41.3617
6.03427, 161.206, 185.666, 40.7872, 12.7752, -24.4599, 40.7872, 0, 40.7872, 40.8147, 41.6178, 62.8298, 162.766, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872, 40.7872
6.04213, 138.19, 167.326, 40.2461, 11.8402, -29.1358, 40.2461, 0, 40.2461, 40.2735, 41.11, 58.4771, 148.203, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461, 40.2461
6.04999, 135.888, 150.155, 39.7419, 11.7426, -14.2675, 39.7419, 0, 39.742, 39.7695, 40.6538, 54.6647, 134.293, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419, 39.7419
6.05785, 133.901, 134.328, 39.2775, 11.6577, -0.426544, 39.2775, 0, 39.2775, 39.3052, 40.2595, 51.3671, 121.228, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775, 39.2775
6.06572, 107.952, 119.954, 38.8543, 10.4858, -12.0017, 38.8543, 0, 38.8543, 38.8822, 39.9397, 48.548, 109.147, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543, 38.8543
6.07358, 80.3201, 107.101, 38.473, 9.07304, -26.7805, 38.473, 0, 38.473, 38.5012, 39.7111, 46.166, 98.1415, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473, 38.473
6.08144, 74.3287, 95.795, 38.1333, 8.73663, -21.4664, 38.1333, 0, 38.1333, 38.1617, 39.5967, 44.1761, 88.2603, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333, 38.1333
6.0893, 73.9513, 86.0329, 37.834, 8.715, -12.0816, 37.834, 0, 37.834, 37.8628, 39.6285, 42.5324, 79.5113, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834, 37.834
6.09716, 53.2684, 77.7915, 37.5734, 7.43427, -24.523, 37.5734, 0, 37.5734, 37.6025, 39.8512, 41.1893, 71.8687, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734, 37.5734
6.10503, 63.2115, 71.0419, 37.3492, 8.07537, -7.83039, 37.3492, 0, 37.3492, 37.3786, 40.3267, 40.1039, 65.2803, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492, 37.3492
6.11289, 47.1927, 65.7624, 37.1585, 7.01375, -18.5697, 37.1585, 0, 37.1585, 37.1882, 41.1402, 39.236, 59.6734, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585, 37.1585
6.12075, 65.0652, 61.952, 36.9983, 8.18934, 3.11327, 36.9983, 0, 36.9983, 37.0284, 42.4073, 38.5495, 54.9617, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983, 36.9983
6.12861, 55.1768, 59.6456, 36.8656, 7.56154, -4.46878, 36.8656, 0, 36.8656, 36.896, 44.2824, 38.0123, 51.0516, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656, 36.8656
6.13648, 59.2421, 58.9282, 36.757, 7.82573, 0.313866, 36.757, 0, 36.757, 36.7878, 46.9694, 37.5966, 47.8455, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757, 36.757
6.14434, 48.8081, 59.9506, 36.6696, 7.12798, -11.1425, 36.6696, 0, 36.6696, 36.7008, 50.731, 37.2784, 45.2491, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696, 36.6696
6.1522, 50.769, 62.9439, 36.6002, 7.26423, -12.1749, 36.6002, 0, 36.6002, 36.6318, 55.9039, 37.0379, 43.1711, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002, 36.6002
6.16006, 84.3813, 68.235, 36.5463, 9.29415, 16.1463, 36.5463, 0, 36.5463, 36.5782, 62.9096, 36.8583, 41.5277, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463, 36.5463
6.16792, 85.2824, 76.2577, 36.5051, 9.34251, 9.02473, 36.5051, 0, 36.5051, 36.5374, 72.2656, 36.7263, 40.2437, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051, 36.5051
6.17579, 80.9232, 87.5695, 36.4745, 9.10622, -6.64627, 36.4745, 0, 36.4746, 36.5073, 84.6029, 36.631, 39.2519, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745, 36.4745
6.18365, 120.19, 102.852, 36.4526, 11.0539, 17.3375, 36.4526, 0, 36.4526, 36.4857, 100.665, 36.5639, 38.4952, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526, 36.4526
6.19151, 134.179, 122.926, 36.4375, 11.6696, 11.2525, 36.4375, 0, 36.4375, 36.471, 121.325, 36.5182, 37.9247, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375, 36.4375
6.19937, 173.127, 148.742, 36.4278, 13.2336, 24.3856, 36.4278, 0, 36.4278, 36.4618, 147.574, 36.4891, 37.4998, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278, 36.4278
6.20724, 200.908, 181.37, 36.4224, 14.2446, 19.5382, 36.4224, 0, 36.4224, 36.4568, 180.52, 36.4729, 37.1873, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224, 36.4224
6.2151, 260.295, 221.985, 36.4201, 16.1955, 38.31, 36.4201, 0, 36.4201, 36.455, 221.363, 36.467, 36.9605, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201, 36.4201
6.22296, 305.739, 271.844, 36.4203, 17.5425, 33.8952, 36.4203, 0, 36.4203, 36.4556, 271.381, 36.4699, 36.7983, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203, 36.4203
6.23082, 375.569, 332.219, 36.4221, 19.4311, 43.3505, 36.4221, 0, 36.4222, 36.458, 331.863, 36.4809, 36.6839, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221, 36.4221
6.23869, 447.014, 404.37, 36.4252, 21.19, 42.6441, 36.4252, 0, 36.4252, 36.4616, 404.08, 36.4999, 36.6047, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252, 36.4252
6.24655, 559.406, 489.463, 36.4291, 23.694, 69.9431, 36.4291, 0, 36.4291, 36.4661, 489.206, 36.5276, 36.5509, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291, 36.4291
6.25441, 669.911, 588.489, 36.4335, 25.9212, 81.4218, 36.4335, 0, 36.4335, 36.4712, 588.238, 36.5654, 36.5154, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335, 36.4335
6.26227, 759.816, 702.211, 36.4381, 27.601, 57.6044, 36.4381, 0, 36.4381, 36.4765, 701.941, 36.6152, 36.4926, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381, 36.4381
6.27013, 893.844, 831, 36.4427, 29.9307, 62.8444, 36.4427, 0, 36.4427, 36.4821, 830.688, 36.6798, 36.4787, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427, 36.4427
6.278, 1068.65, 974.844, 36.4473, 32.7208, 93.8091, 36.4473, 0, 36.4473, 36.4876, 974.465, 36.7623, 36.4708, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473, 36.4473
6.28586, 1222.64, 1133.2, 36.4517, 34.9949, 89.4453, 36.4517, 0, 36.4517, 36.4932, 1132.73, 36.8667, 36.4669, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517, 36.4517
6.29372, 1367.01, 1304.9, 36.4558, 37.0001, 62.1057, 36.4558, 0, 36.4558, 36.4986, 1304.31, 36.9972, 36.4655, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558, 36.4558
6.30158, 1549.77, 1488.25, 36.4596, 39.3926, 61.5232, 36.4596, 0, 36.4596, 36.5039, 1487.5, 37.1589, 36.4657, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596, 36.4596
6.30945, 1715.44, 1680.79, 36.4629, 41.442, 34.6477, 36.4629, 0, 36.463, 36.5091, 1679.85, 37.3571, 36.4668, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629, 36.4629
6.31731, 1927.17, 1879.54, 36.4658, 43.9223, 47.6212, 36.4658, 0, 36.4658, 36.5142, 1878.36, 37.5972, 36.4682, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658, 36.4658
6.32517, 2146.01, 2080.89, 36.4682, 46.3466, 65.1184, 36.4682, 0, 36.4682, 36.5191, 2079.42, 37.8848, 36.4697, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682, 36.4682
6.33303, 2375.59, 2280.73, 36.4699, 48.7605, 94.8577, 36.4699, 0, 36.4699, 36.5238, 2278.92, 38.2253, 36.4708, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699, 36.4699
6.34089, 2525.58, 2474.61, 36.4709, 50.2751, 50.968, 36.4709, 0, 36.471, 36.5284, 2472.4, 38.6232, 36.4715, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709, 36.4709
6.34876, 2702.13, 2657.91, 36.4712, 52.0012, 44.2124, 36.4712, 0, 36.4712, 36.5327, 2655.24, 39.0824, 36.4716, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712, 36.4712
6.35662, 2818.18, 2825.91, 36.4706, 53.1054, -7.73022, 36.4706, 0, 36.4706, 36.5368, 2822.71, 39.6054, 36.4708, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706, 36.4706
6.36448, 2985.15, 2974.13, 36.469, 54.6549, 11.0276, 36.469, 0, 36.4691, 36.5407, 2970.33, 40.1928, 36.4692, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469
6.37234, 3064.35, 3098.42, 36.4663, 55.3746, -34.072, 36.4663, 0, 36.4663, 36.5441, 3093.97, 40.8435, 36.4664, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663, 36.4663
6.38021, 3108.9, 3195.23, 36.4623, 55.7754, -86.3335, 36.4623, 0, 36.4623, 36.547, 3190.06, 41.5537, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623, 36.4623
6.38807, 3294.9, 3261.75, 36.4568, 57.4186, 33.1533, 36.4568, 0, 36.4568, 36.5492, 3255.79, 42.3171, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568, 36.4568
6.39593, 3249.36, 3296, 36.4497, 57.0207, -46.6396, 36.4497, 0, 36.4497, 36.5506, 3289.22, 43.1244, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497, 36.4497
6.40379, 3344.95, 3297.02, 36.4407, 57.8528, 47.9336, 36.4407, 0, 36.4407, 36.5509, 3289.38, 43.9639, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407, 36.4407
6.41166, 3197.47, 3264.83, 36.4296, 56.5639, -67.3613, 36.4296, 0, 36.4296, 36.5499, 3256.32, 44.8209, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296, 36.4296
6.41952, 3215.55, 3200.49, 36.4163, 56.7235, 15.0593, 36.4163, 0, 36.4163, 36.5473, 3191.1, 45.6786, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163, 36.4163
6.42738, 3051.49, 3105.99, 36.4005, 55.2584, -54.5005, 36.4005, 0, 36.4005, 36.5428, 3095.73, 46.5183, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005, 36.4005
6.43524, 2954.62, 2984.2, 36.3821, 54.3748, -29.5764, 36.3821, 0, 36.3821, 36.5359, 2973.11, 47.3197, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821, 36.3821
6.4431, 2861.56, 2838.66, 36.3608, 53.5123, 22.8997, 36.3608, 0, 36.3608, 36.5265, 2826.79, 48.0625, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608, 36.3608
6.45097, 2629.07, 2673.48, 36.3365, 51.2939, -44.4155, 36.3365, 0, 36.3365, 36.5141, 2660.91, 48.7266, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365, 36.3365
6.45883, 2509.66, 2493.11, 36.3092, 50.1165, 16.5588, 36.3092, 0, 36.3092, 36.4983, 2479.93, 49.293, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092, 36.3092
6.46669, 2339.37, 2302.14, 36.2787, 48.3877, 37.2312, 36.2787, 0, 36.2787, 36.479, 2288.47, 49.7447, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787, 36.2787
6.47455, 2149.46, 2105.11, 36.245, 46.3838, 44.353, 36.245, 0, 36.245, 36.4559, 2091.07, 50.068, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245
