   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_392.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.10355, 0, 3.74227e-16, 0, 1.41421, -3.74227e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96086e-18, 0, 0, 7.46277e-19, 0, 0, 3.7052e-16, 0, 0
0.111402, 0, 6.65072e-16, 0, 1.41421, -6.65072e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26183e-18, 0, 0, 1.34908e-18, 0, 0, 6.58461e-16, 0, 0
0.119253, 0, 1.17358e-15, 0, 1.41421, -1.17358e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28463e-18, 0, 0, 2.42212e-18, 0, 0, 1.16187e-15, 0, 0
0.127105, 0, 2.05638e-15, 0, 1.41421, -2.05638e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62682e-17, 0, 0, 4.31928e-18, 0, 0, 2.03579e-15, 0, 0
0.134957, 0, 3.57832e-15, 0, 1.41421, -3.57832e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83073e-17, 0, 0, 7.65117e-18, 0, 0, 3.54237e-15, 0, 0
0.142808, 0, 6.18405e-15, 0, 1.41421, -6.18405e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89187e-17, 0, 0, 1.34643e-17, 0, 0, 6.12167e-15, 0, 0
0.15066, 0, 1.06148e-14, 0, 1.41421, -1.06148e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39648e-17, 0, 0, 2.35414e-17, 0, 0, 1.05073e-14, 0, 0
0.158512, 0, 1.80979e-14, 0, 1.41421, -1.80979e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43151e-16, 0, 0, 4.08985e-17, 0, 0, 1.79138e-14, 0, 0
0.166364, 0, 3.06508e-14, 0, 1.41421, -3.06508e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42432e-16, 0, 0, 7.06071e-17, 0, 0, 3.03378e-14, 0, 0
0.174215, 0, 5.15676e-14, 0, 1.41421, -5.15676e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07855e-16, 0, 0, 1.21141e-16, 0, 0, 5.10386e-14, 0, 0
0.182067, 0, 8.61899e-14, 0, 1.41421, -8.61899e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81659e-16, 0, 0, 2.06574e-16, 0, 0, 8.53017e-14, 0, 0
0.189919, 0, 1.43362e-13, 0, 1.41421, -1.43362e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13378e-15, 0, 0, 3.51266e-16, 0, 0, 1.41877e-13, 0, 0
0.19777, 0, 2.3646e-13, 0, 1.41421, -2.3646e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86997e-15, 0, 0, 5.91706e-16, 0, 0, 2.33998e-13, 0, 0
0.205622, 0, 3.87517e-13, 0, 1.41421, -3.87517e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06444e-15, 0, 0, 9.90977e-16, 0, 0, 3.83461e-13, 0, 0
0.213474, 0, 6.31027e-13, 0, 1.41421, -6.31027e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98993e-15, 0, 0, 1.65028e-15, 0, 0, 6.24387e-13, 0, 0
0.221325, 0, 1.02103e-12, 0, 1.41421, -1.02103e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.07375e-15, 0, 0, 2.73301e-15, 0, 0, 1.01023e-12, 0, 0
0.229177, 0, 1.64165e-12, 0, 1.41421, -1.64165e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2981e-14, 0, 0, 4.50183e-15, 0, 0, 1.62417e-12, 0, 0
0.237029, 0, 2.6229e-12, 0, 1.41421, -2.6229e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07398e-14, 0, 0, 7.37663e-15, 0, 0, 2.59479e-12, 0, 0
0.24488, 0, 4.16442e-12, 0, 1.41421, -4.16442e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.2929e-14, 0, 0, 1.20262e-14, 0, 0, 4.11947e-12, 0, 0
0.252732, 0, 6.57061e-12, 0, 1.41421, -6.57061e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19562e-14, 0, 0, 1.9511e-14, 0, 0, 6.49914e-12, 0, 0
0.260584, 0, 1.03026e-11, 0, 1.41421, -1.03026e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.14695e-14, 0, 0, 3.15072e-14, 0, 0, 1.01896e-11, 0, 0
0.268435, 0, 1.60542e-11, 0, 1.41421, -1.60542e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26959e-13, 0, 0, 5.06556e-14, 0, 0, 1.58766e-11, 0, 0
0.276287, 0, 2.48622e-11, 0, 1.41421, -2.48622e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9663e-13, 0, 0, 8.11052e-14, 0, 0, 2.45844e-11, 0, 0
0.284139, 0, 3.82655e-11, 2.38221e-44, 1.41421, -3.82655e-11, 0, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 2.38221e-44, 3.02672e-13, 2.38221e-44, 2.38221e-44, 1.29362e-13, 2.38221e-44, 2.38221e-44, 3.78334e-11, 2.38221e-44, 2.38221e-44
0.291991, 0, 5.85333e-11, 4.21791e-43, 1.41421, -5.85333e-11, 0, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.21791e-43, 4.63061e-13, 4.21791e-43, 4.21791e-43, 2.05609e-13, 4.21791e-43, 4.21791e-43, 5.78646e-11, 4.21791e-43, 4.21791e-43
0.299842, 0, 8.89886e-11, 6.12367e-42, 1.41421, -8.89886e-11, 0, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 6.12367e-42, 7.04146e-13, 6.12367e-42, 6.12367e-42, 3.25769e-13, 6.12367e-42, 6.12367e-42, 8.79587e-11, 6.12367e-42, 6.12367e-42
0.307694, 0, 1.34466e-10, 7.87768e-41, 1.41421, -1.34466e-10, 0, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 7.87768e-41, 1.06429e-12, 7.87768e-41, 7.87768e-41, 5.14725e-13, 7.87768e-41, 7.87768e-41, 1.32887e-10, 7.87768e-41, 7.87768e-41
0.315546, 0, 2.01952e-10, 9.07645e-40, 1.41421, -2.01952e-10, 0, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 9.07645e-40, 1.59898e-12, 9.07645e-40, 9.07645e-40, 8.11358e-13, 9.07645e-40, 9.07645e-40, 1.99542e-10, 9.07645e-40, 9.07645e-40
0.323397, 0, 3.01474e-10, 9.43469e-39, 1.41421, -3.01474e-10, 0, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 9.43469e-39, 2.38796e-12, 9.43469e-39, 9.43469e-39, 1.27643e-12, 9.43469e-39, 9.43469e-39, 2.9781e-10, 9.43469e-39, 9.43469e-39
0.331249, 0, 4.47334e-10, 8.89427e-38, 1.41421, -4.47334e-10, 0, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 8.89427e-38, 3.54512e-12, 8.89427e-38, 8.89427e-38, 2.00497e-12, 8.89427e-38, 8.89427e-38, 4.41783e-10, 8.89427e-38, 8.89427e-38
0.339101, 0, 6.59787e-10, 7.64268e-37, 1.41421, -6.59787e-10, 0, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 7.64268e-37, 5.23207e-12, 7.64268e-37, 7.64268e-37, 3.14569e-12, 7.64268e-37, 7.64268e-37, 6.51409e-10, 7.64268e-37, 7.64268e-37
0.346952, 0, 9.67341e-10, 6.01707e-36, 1.41421, -9.67341e-10, 0, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 6.01707e-36, 7.67668e-12, 6.01707e-36, 6.01707e-36, 4.93155e-12, 6.01707e-36, 6.01707e-36, 9.54733e-10, 6.01707e-36, 6.01707e-36
0.354804, 0, 1.40985e-09, 4.36216e-35, 1.41421, -1.40985e-09, 0, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 4.36216e-35, 1.11984e-11, 4.36216e-35, 4.36216e-35, 7.72778e-12, 4.36216e-35, 4.36216e-35, 1.39093e-09, 4.36216e-35, 4.36216e-35
0.362656, 0, 2.04269e-09, 2.91077e-34, 1.41421, -2.04269e-09, 0, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 2.91077e-34, 1.6242e-11, 2.91077e-34, 2.91077e-34, 1.21073e-11, 2.91077e-34, 2.91077e-34, 2.01434e-09, 2.91077e-34, 2.91077e-34
0.370507, 0, 2.94227e-09, 1.94832e-33, 1.41421, -2.94227e-09, 0, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 1.94832e-33, 2.34236e-11, 1.94832e-33, 1.94832e-33, 1.89691e-11, 1.94832e-33, 1.94832e-33, 2.89988e-09, 1.94832e-33, 1.94832e-33
0.378359, 0, 4.21341e-09, 1.24062e-32, 1.41421, -4.21341e-09, 0, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 1.24062e-32, 3.35914e-11, 1.24062e-32, 1.24062e-32, 2.97243e-11, 1.24062e-32, 1.24062e-32, 4.15009e-09, 1.24062e-32, 1.24062e-32
0.386211, 0, 5.99895e-09, 7.38716e-32, 1.41421, -5.99895e-09, 0, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 7.38716e-32, 4.79061e-11, 7.38716e-32, 7.38716e-32, 4.65857e-11, 7.38716e-32, 7.38716e-32, 5.90446e-09, 7.38716e-32, 7.38716e-32
0.394062, 0, 8.49239e-09, 4.11638e-31, 1.41421, -8.49239e-09, 0, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 4.11638e-31, 6.79476e-11, 4.11638e-31, 4.11638e-31, 7.30202e-11, 4.11638e-31, 4.11638e-31, 8.35142e-09, 4.11638e-31, 4.11638e-31
0.401914, 0, 1.19543e-08, 2.14952e-30, 1.41421, -1.19543e-08, 0, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 2.14952e-30, 9.58545e-11, 2.14952e-30, 2.14952e-30, 1.14451e-10, 2.14952e-30, 2.14952e-30, 1.17439e-08, 2.14952e-30, 2.14952e-30
0.409766, 0, 1.67333e-08, 1.05475e-29, 1.41421, -1.67333e-08, 0, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.05475e-29, 1.34507e-10, 1.05475e-29, 1.05475e-29, 1.7934e-10, 1.05475e-29, 1.05475e-29, 1.64194e-08, 1.05475e-29, 1.05475e-29
0.417618, 0, 2.32936e-08, 4.88039e-29, 1.41421, -2.32936e-08, 0, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 4.88039e-29, 1.87761e-10, 4.88039e-29, 4.88039e-29, 2.8086e-10, 4.88039e-29, 4.88039e-29, 2.2825e-08, 4.88039e-29, 4.88039e-29
0.425469, 0, 3.22493e-08, 2.13609e-28, 1.41421, -3.22493e-08, 0, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.13609e-28, 2.60757e-10, 2.13609e-28, 2.13609e-28, 4.39434e-10, 2.13609e-28, 2.13609e-28, 3.15491e-08, 2.13609e-28, 2.13609e-28
0.433321, 0, 4.44087e-08, 8.86777e-28, 1.41421, -4.44087e-08, 0, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 8.86777e-28, 3.6031e-10, 8.86777e-28, 8.86777e-28, 6.86617e-10, 8.86777e-28, 8.86777e-28, 4.33618e-08, 8.86777e-28, 8.86777e-28
0.441173, 0, 6.08304e-08, 3.50117e-27, 1.41421, -6.08304e-08, 0, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 3.50117e-27, 4.95415e-10, 3.50117e-27, 3.50117e-27, 1.07093e-09, 3.50117e-27, 3.50117e-27, 5.92641e-08, 3.50117e-27, 3.50117e-27
0.449024, 0, 8.28935e-08, 1.31807e-26, 1.41421, -8.28935e-08, 0, 1.31807e-26, 1.31807e-26, 1.31807e-26, 1.31807e-26, 1.31807e-26, 1.77698e-13, 1.31807e-26, 1.31807e-26, 1.31807e-26, 6.77882e-10, 1.31807e-26, 1.31807e-26, 1.66662e-09, 1.31807e-26, 1.31807e-26, 8.05489e-08, 1.31807e-26, 1.31807e-26
0.456876, 0, 1.12386e-07, 4.74322e-26, 1.41421, -1.12386e-07, 0, 4.74322e-26, 4.74322e-26, 4.74322e-26, 4.74322e-26, 4.74322e-26, 5.72553e-13, 4.74322e-26, 4.74322e-26, 4.74322e-26, 9.2315e-10, 4.74322e-26, 4.74322e-26, 2.58671e-09, 4.74322e-26, 4.74322e-26, 1.08876e-07, 4.74322e-26, 4.74322e-26
0.464728, 0, 1.51617e-07, 1.64153e-25, 1.41421, -1.51617e-07, 0, 1.64153e-25, 1.64153e-25, 1.64153e-25, 1.64153e-25, 1.64153e-25, 1.43045e-12, 1.64153e-25, 1.64153e-25, 1.64153e-25, 1.2513e-09, 1.64153e-25, 1.64153e-25, 4.00221e-09, 1.64153e-25, 1.64153e-25, 1.46362e-07, 1.64153e-25, 1.64153e-25
0.472579, 0, 2.04046e-07, 3.36941e-11, 1.41421, -2.04046e-07, 3.36941e-11, 3.3699e-11, 3.53065e-11, 3.53301e-11, 5.67154e-11, 3.12777e-10, 4.48484e-11, 4.10326e-11, 4.43821e-11, 1.20958e-10, 1.72207e-09, 3.53019e-11, 3.37869e-11, 6.20402e-09, 3.38379e-11, 3.36947e-11, 1.95748e-07, 3.36941e-11, 4.88515e-11
0.480431, 0, 2.73579e-07, 1.07905e-10, 1.41421, -2.73579e-07, 1.07905e-10, 1.0792e-10, 1.13083e-10, 1.13159e-10, 1.81834e-10, 1.00413e-09, 1.40335e-10, 1.31471e-10, 1.42227e-10, 3.88139e-10, 2.37581e-09, 1.13068e-10, 1.08203e-10, 9.58426e-09, 1.10483e-10, 1.07907e-10, 2.60427e-07, 1.07905e-10, 1.5658e-10
0.488283, 0, 3.65744e-07, 2.68165e-10, 1.41421, -3.65744e-07, 2.68165e-10, 2.68205e-10, 2.81069e-10, 2.81258e-10, 4.52398e-10, 2.50158e-09, 3.4624e-10, 3.26894e-10, 3.53698e-10, 9.66511e-10, 3.30105e-09, 2.81032e-10, 2.68908e-10, 1.47592e-08, 2.76827e-10, 2.6817e-10, 3.44712e-07, 2.68165e-10, 3.89466e-10
0.496134, 0, 4.88144e-07, 6.08259e-10, 1.41421, -4.88144e-07, 6.08259e-10, 6.08349e-10, 6.37579e-10, 6.38008e-10, 1.02686e-09, 5.68291e-09, 7.82411e-10, 7.41699e-10, 8.02602e-10, 2.195e-09, 4.64656e-09, 6.37495e-10, 6.09947e-10, 2.2665e-08, 6.30937e-10, 6.08271e-10, 4.54078e-07, 6.08259e-10, 8.83872e-10
0.503986, 0, 6.51399e-07, 1.31654e-09, 1.41421, -6.51399e-07, 1.31654e-09, 1.31673e-09, 1.38007e-09, 1.381e-09, 2.22364e-09, 1.23131e-08, 1.68897e-09, 1.6057e-09, 1.73767e-09, 4.75495e-09, 6.67048e-09, 1.37989e-09, 1.3202e-09, 3.47232e-08, 1.36998e-09, 1.31656e-09, 5.95368e-07, 1.31654e-09, 1.91378e-09
0.511838, 0, 8.7097e-07, 2.76406e-09, 1.41421, -8.7097e-07, 2.76406e-09, 2.76447e-09, 2.89756e-09, 2.89951e-09, 4.67008e-09, 2.58704e-08, 3.53849e-09, 3.37165e-09, 3.64896e-09, 9.98897e-09, 9.83219e-09, 2.89717e-09, 2.77174e-09, 5.30981e-08, 2.88287e-09, 2.76411e-09, 7.7728e-07, 2.76406e-09, 4.019e-09
0.51969, 0, 1.17025e-06, 5.66686e-09, 1.41421, -1.17025e-06, 5.66686e-09, 5.6677e-09, 5.94075e-09, 5.94476e-09, 9.57721e-09, 5.30712e-08, 7.39101e-09, 6.91337e-09, 7.48229e-09, 2.04893e-08, 1.49589e-08, 5.93996e-09, 5.68263e-09, 8.10935e-08, 5.92112e-09, 5.66697e-09, 1.01094e-06, 5.66686e-09, 8.24146e-09
0.527541, 0, 1.58581e-06, 1.13794e-08, 1.41421, -1.58581e-06, 1.13794e-08, 1.13811e-08, 1.19297e-08, 1.19377e-08, 1.9236e-08, 1.06623e-07, 1.54453e-08, 1.38839e-08, 1.50269e-08, 4.11602e-08, 2.35443e-08, 1.19281e-08, 1.14111e-08, 1.23772e-07, 1.19083e-08, 1.13796e-08, 1.31076e-06, 1.13794e-08, 1.65522e-08
0.535393, 0, 2.17663e-06, 2.24109e-08, 1.41421, -2.17663e-06, 2.24109e-08, 2.24142e-08, 2.34952e-08, 2.3511e-08, 3.78915e-08, 2.10079e-07, 3.23012e-08, 2.73457e-08, 2.9598e-08, 8.1091e-08, 3.82712e-08, 2.3492e-08, 2.24733e-08, 1.88917e-07, 2.34856e-08, 2.24113e-08, 1.69583e-06, 2.24109e-08, 3.26034e-08
0.543245, 0, 3.03767e-06, 4.33153e-08, 1.41421, -3.03767e-06, 4.33153e-08, 4.33217e-08, 4.5412e-08, 4.54427e-08, 7.325e-08, 4.06208e-07, 6.49982e-08, 5.28577e-08, 5.72129e-08, 1.56785e-07, 6.39091e-08, 4.54059e-08, 4.3436e-08, 2.88667e-07, 4.54543e-08, 4.33161e-08, 2.19201e-06, 4.33153e-08, 6.30246e-08
0.551096, 0, 4.32581e-06, 8.21885e-08, 1.41421, -4.32581e-06, 8.21885e-08, 8.22007e-08, 8.61688e-08, 8.6227e-08, 1.39015e-07, 7.71083e-07, 1.27308e-07, 1.00303e-07, 1.08571e-07, 2.97593e-07, 1.08821e-07, 8.61573e-08, 8.24176e-08, 4.41441e-07, 8.63642e-08, 8.21901e-08, 2.83537e-06, 8.21885e-08, 1.19603e-07
0.558948, 0, 6.30076e-06, 1.53124e-07, 1.41421, -6.30076e-06, 1.53124e-07, 1.53147e-07, 1.60543e-07, 1.60652e-07, 2.59048e-07, 1.43721e-06, 2.44267e-07, 1.8689e-07, 2.02301e-07, 5.54634e-07, 1.87427e-07, 1.60522e-07, 1.53551e-07, 6.76002e-07, 1.61126e-07, 1.53127e-07, 3.67744e-06, 1.53124e-07, 2.22865e-07
0.5668, 0, 9.38868e-06, 2.80152e-07, 1.41421, -9.38868e-06, 2.80152e-07, 2.80194e-07, 2.93733e-07, 2.93931e-07, 4.74044e-07, 2.63066e-06, 4.58848e-07, 3.41959e-07, 3.70169e-07, 1.01511e-06, 3.24163e-07, 2.93693e-07, 2.80934e-07, 1.03663e-06, 2.9521e-07, 2.80158e-07, 4.79386e-06, 2.80152e-07, 4.07812e-07
0.574651, 0, 1.4288e-05, 5.03385e-07, 1.41421, -1.4288e-05, 5.03385e-07, 5.03461e-07, 5.27801e-07, 5.28158e-07, 8.51958e-07, 4.72905e-06, 8.48921e-07, 6.14501e-07, 6.65215e-07, 1.82467e-06, 5.59635e-07, 5.2773e-07, 5.04791e-07, 1.59134e-06, 5.31225e-07, 5.03396e-07, 6.29744e-06, 5.03385e-07, 7.32889e-07
0.582503, 0, 2.21247e-05, 8.88373e-07, 1.41421, -2.21247e-05, 8.88373e-07, 8.88505e-07, 9.31484e-07, 9.32115e-07, 1.50387e-06, 8.34991e-06, 1.54724e-06, 1.08458e-06, 1.17413e-06, 3.22145e-06, 9.59998e-07, 9.31359e-07, 8.90855e-07, 2.44392e-06, 9.38947e-07, 8.88391e-07, 8.35829e-06, 8.88373e-07, 1.29362e-06
0.590355, 0, 3.46911e-05, 1.53996e-06, 1.41421, -3.46911e-05, 1.53996e-06, 1.54019e-06, 1.61473e-06, 1.61582e-06, 2.60751e-06, 1.44817e-05, 2.77863e-06, 1.88026e-06, 2.03558e-06, 5.58658e-06, 1.63084e-06, 1.61451e-06, 1.54426e-06, 3.75136e-06, 1.63024e-06, 1.53999e-06, 1.12353e-05, 1.53996e-06, 2.24284e-06
0.598206, 0, 5.47899e-05, 2.62223e-06, 1.41421, -5.47899e-05, 2.62223e-06, 2.62262e-06, 2.74964e-06, 2.7515e-06, 4.44117e-06, 2.46728e-05, 4.91783e-06, 3.20206e-06, 3.4667e-06, 9.51702e-06, 2.73715e-06, 2.74927e-06, 2.62957e-06, 5.74865e-06, 2.78066e-06, 2.62229e-06, 1.53169e-05, 2.62223e-06, 3.81984e-06
0.606058, 0, 8.67334e-05, 4.38646e-06, 1.41421, -8.67334e-05, 4.38646e-06, 4.38712e-06, 4.59972e-06, 4.60284e-06, 7.43114e-06, 4.12963e-05, 8.57948e-06, 5.35702e-06, 5.8e-06, 1.59275e-05, 4.53133e-06, 4.5991e-06, 4.39874e-06, 8.78304e-06, 4.65974e-06, 4.38655e-06, 2.11861e-05, 4.38646e-06, 6.3911e-06
0.61391, 0, 0.000137034, 7.20892e-06, 1.41421, -0.000137034, 7.20892e-06, 7.21e-06, 7.55964e-06, 7.56477e-06, 1.22161e-05, 6.79097e-05, 1.47556e-05, 8.80507e-06, 9.53357e-06, 2.61889e-05, 7.391e-06, 7.55862e-06, 7.22911e-06, 1.33604e-05, 7.67236e-06, 7.20907e-06, 2.97071e-05, 7.20892e-06, 1.05057e-05
0.621762, 0, 0.000215342, 1.16405e-05, 1.41421, -0.000215342, 1.16405e-05, 1.16423e-05, 1.22073e-05, 1.22155e-05, 1.97316e-05, 0.000109727, 2.50213e-05, 1.42197e-05, 1.53969e-05, 4.23103e-05, 1.18688e-05, 1.22056e-05, 1.16732e-05, 2.02065e-05, 1.24133e-05, 1.16408e-05, 4.21426e-05, 1.16405e-05, 1.69678e-05
0.629613, 0, 0.000335685, 1.84696e-05, 1.41421, -0.000335685, 1.84696e-05, 1.84724e-05, 1.93695e-05, 1.93827e-05, 3.13173e-05, 0.000174219, 4.18373e-05, 2.25651e-05, 2.44343e-05, 6.71695e-05, 1.8755e-05, 1.93669e-05, 1.85214e-05, 3.03447e-05, 1.97367e-05, 1.847e-05, 6.03079e-05, 1.84696e-05, 2.69287e-05
