   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_775.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00134617, 0, 5.02133e-15, 0, 1.41421, -5.02133e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38309e-17, 0, 0, 4.2198e-17, 0, 5.68806e-18, 0, 4.91962e-15, 0, 0, 0
0.0092001, 0, 7.96966e-15, 0, 1.41421, -7.96966e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.54218e-17, 0, 0, 6.82206e-17, 0, 9.29147e-18, 0, 7.80673e-15, 0, 0, 0
0.017054, 0, 1.25876e-14, 0, 1.41421, -1.25876e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34892e-16, 0, 0, 1.09768e-16, 0, 1.51111e-17, 0, 1.23278e-14, 0, 0, 0
0.0249079, 0, 1.97855e-14, 0, 1.41421, -1.97855e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11984e-16, 0, 0, 1.75796e-16, 0, 2.44695e-17, 0, 1.93733e-14, 0, 0, 0
0.0327619, 0, 3.09508e-14, 0, 1.41421, -3.09508e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3154e-16, 0, 0, 2.80245e-16, 0, 3.94536e-17, 0, 3.02995e-14, 0, 0, 0
0.0406158, 0, 4.83057e-14, 0, 1.41421, -4.83057e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17323e-16, 0, 0, 4.46613e-16, 0, 6.37132e-17, 0, 4.72781e-14, 0, 0, 0
0.0484697, 0, 7.48329e-14, 0, 1.41421, -7.48329e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01235e-16, 0, 0, 7.05286e-16, 0, 1.01815e-16, 0, 7.32246e-14, 0, 0, 0
0.0563236, 0, 1.15389e-13, 0, 1.41421, -1.15389e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23519e-15, 0, 0, 1.10887e-15, 0, 1.62029e-16, 0, 1.12883e-13, 0, 0, 0
0.0641775, 0, 1.77101e-13, 0, 1.41421, -1.77101e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89535e-15, 0, 0, 1.73579e-15, 0, 2.56803e-16, 0, 1.73213e-13, 0, 0, 0
0.0720315, 0, 2.7057e-13, 0, 1.41421, -2.7057e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89497e-15, 0, 0, 2.70547e-15, 0, 4.05373e-16, 0, 2.64564e-13, 0, 0, 0
0.0798854, 0, 4.11479e-13, 0, 1.41421, -4.11479e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40155e-15, 0, 0, 4.19895e-15, 0, 6.37329e-16, 0, 4.02242e-13, 0, 0, 0
0.0877393, 0, 6.22927e-13, 0, 1.41421, -6.22927e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.66169e-15, 0, 0, 6.48958e-15, 0, 9.98023e-16, 0, 6.08777e-13, 0, 0, 0
0.0955932, 0, 9.38764e-13, 0, 1.41421, -9.38764e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00367e-14, 0, 0, 9.98849e-15, 0, 1.55669e-15, 0, 9.17182e-13, 0, 0, 0
0.103447, 0, 1.40837e-12, 0, 1.41421, -1.40837e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50534e-14, 0, 0, 1.53125e-14, 0, 2.41862e-15, 0, 1.37558e-12, 0, 0, 0
0.111301, 0, 2.10341e-12, 0, 1.41421, -2.10341e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24763e-14, 0, 0, 2.33817e-14, 0, 3.74327e-15, 0, 2.05381e-12, 0, 0, 0
