   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_624.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0036405, 0, 9.06383e-15, 0, 1.41421, -9.06383e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78278e-17, 0, 0, 3.78007e-17, 0, 1.24057e-16, 0, 8.85414e-15, 0, 0, 0
0.0114921, 0, 1.43219e-14, 0, 1.41421, -1.43219e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55373e-17, 0, 0, 6.08208e-17, 0, 2.0163e-16, 0, 1.39839e-14, 0, 0, 0
0.0193437, 0, 2.25233e-14, 0, 1.41421, -2.25233e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18735e-16, 0, 0, 9.74103e-17, 0, 3.26305e-16, 0, 2.19809e-14, 0, 0, 0
0.0271953, 0, 3.52556e-14, 0, 1.41421, -3.52556e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85759e-16, 0, 0, 1.55302e-16, 0, 5.25827e-16, 0, 3.43887e-14, 0, 0, 0
0.0350469, 0, 5.49289e-14, 0, 1.41421, -5.49289e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.89261e-16, 0, 0, 2.46487e-16, 0, 8.43786e-16, 0, 5.35494e-14, 0, 0, 0
0.0428985, 0, 8.5186e-14, 0, 1.41421, -8.5186e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48346e-16, 0, 0, 3.89473e-16, 0, 1.34836e-15, 0, 8.29998e-14, 0, 0, 0
0.0507501, 0, 1.31505e-13, 0, 1.41421, -1.31505e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.91726e-16, 0, 0, 6.12702e-16, 0, 2.14577e-15, 0, 1.28055e-13, 0, 0, 0
0.0586017, 0, 2.02087e-13, 0, 1.41421, -2.02087e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06234e-15, 0, 0, 9.59693e-16, 0, 3.40076e-15, 0, 1.96664e-13, 0, 0, 0
0.0664533, 0, 3.09148e-13, 0, 1.41421, -3.09148e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62412e-15, 0, 0, 1.49675e-15, 0, 5.3682e-15, 0, 3.00659e-13, 0, 0, 0
0.0743049, 0, 4.70807e-13, 0, 1.41421, -4.70807e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47176e-15, 0, 0, 2.3245e-15, 0, 8.44e-15, 0, 4.57571e-13, 0, 0, 0
