   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_381.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.076071, 0, 9.19286e-17, 0, 1.41421, -9.19286e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.50147e-19, 0, 0, 1.36058e-21, 0, 2.63122e-17, 0, 6.48649e-17, 0, 0
0.0839349, 0, 1.68537e-16, 0, 1.41421, -1.68537e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36691e-18, 0, 0, 2.51964e-21, 0, 4.89713e-17, 0, 1.18196e-16, 0, 0
0.0917988, 0, 3.06654e-16, 0, 1.41421, -3.06654e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47142e-18, 0, 0, 4.63101e-21, 0, 9.04759e-17, 0, 2.13702e-16, 0, 0
0.0996628, 0, 5.53825e-16, 0, 1.41421, -5.53825e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.43419e-18, 0, 0, 8.44875e-21, 0, 1.6596e-16, 0, 3.83423e-16, 0, 0
0.107527, 0, 9.92941e-16, 0, 1.41421, -9.92941e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89579e-18, 0, 0, 1.53018e-20, 0, 3.02285e-16, 0, 6.82745e-16, 0, 0
0.115391, 0, 1.76748e-15, 0, 1.41421, -1.76748e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39551e-17, 0, 0, 2.75151e-20, 0, 5.46808e-16, 0, 1.20669e-15, 0, 0
0.123255, 0, 3.12405e-15, 0, 1.41421, -3.12405e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44832e-17, 0, 0, 4.91282e-20, 0, 9.8247e-16, 0, 2.11705e-15, 0, 0
0.131118, 0, 5.48357e-15, 0, 1.41421, -5.48357e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26423e-17, 0, 0, 8.71082e-20, 0, 1.75358e-15, 0, 3.68726e-15, 0, 0
0.138982, 0, 9.55948e-15, 0, 1.41421, -9.55948e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.37369e-17, 0, 0, 1.53391e-19, 0, 3.10959e-15, 0, 6.37601e-15, 0, 0
0.146846, 0, 1.6553e-14, 0, 1.41421, -1.6553e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.266e-16, 0, 0, 2.68286e-19, 0, 5.47904e-15, 0, 1.09471e-14, 0, 0
0.15471, 0, 2.8473e-14, 0, 1.41421, -2.8473e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15835e-16, 0, 0, 4.66123e-19, 0, 9.59355e-15, 0, 1.86631e-14, 0, 0
0.162574, 0, 4.88143e-14, 0, 1.41421, -4.88143e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66256e-16, 0, 0, 8.07704e-19, 0, 1.67775e-14, 0, 3.16697e-14, 0, 0
0.170438, 0, 8.28532e-14, 0, 1.41421, -8.28532e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.15601e-16, 0, 0, 1.38457e-18, 0, 2.90062e-14, 0, 5.323e-14, 0, 0
0.178302, 0, 1.39739e-13, 0, 1.41421, -1.39739e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02765e-15, 0, 0, 2.35839e-18, 0, 4.98506e-14, 0, 8.8858e-14, 0, 0
0.186166, 0, 2.3421e-13, 0, 1.41421, -2.3421e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.70388e-15, 0, 0, 3.99207e-18, 0, 8.51737e-14, 0, 1.47329e-13, 0, 0
0.19403, 0, 3.90146e-13, 0, 1.41421, -3.90146e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.80614e-15, 0, 0, 6.71589e-18, 0, 1.447e-13, 0, 2.42633e-13, 0, 0
0.201894, 0, 6.45967e-13, 0, 1.41421, -6.45967e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59061e-15, 0, 0, 1.123e-17, 0, 2.44447e-13, 0, 3.96918e-13, 0, 0
0.209758, 0, 1.06314e-12, 0, 1.41421, -1.06314e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.46004e-15, 0, 0, 1.86669e-17, 0, 4.10669e-13, 0, 6.44996e-13, 0, 0
0.217622, 0, 1.73945e-12, 0, 1.41421, -1.73945e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20431e-14, 0, 0, 3.08488e-17, 0, 6.86175e-13, 0, 1.0412e-12, 0, 0
0.225485, 0, 2.82953e-12, 0, 1.41421, -2.82953e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93143e-14, 0, 0, 5.0693e-17, 0, 1.14041e-12, 0, 1.66975e-12, 0, 0
0.233349, 0, 4.57656e-12, 0, 1.41421, -4.57656e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07736e-14, 0, 0, 8.28444e-17, 0, 1.88547e-12, 0, 2.66024e-12, 0, 0
0.241213, 0, 7.36099e-12, 0, 1.41421, -7.36099e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.87139e-14, 0, 0, 1.34667e-16, 0, 3.10142e-12, 0, 4.21071e-12, 0, 0
0.249077, 0, 1.17748e-11, 0, 1.41421, -1.17748e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66156e-14, 0, 0, 2.17782e-16, 0, 5.07626e-12, 0, 6.62171e-12, 0, 0
0.256941, 0, 1.87347e-11, 0, 1.41421, -1.87347e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.19726e-13, 0, 0, 3.50467e-16, 0, 8.26854e-12, 0, 1.03461e-11, 0, 0
0.264805, 0, 2.96535e-11, 0, 1.41421, -2.96535e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85899e-13, 0, 0, 5.61358e-16, 0, 1.34054e-11, 0, 1.60616e-11, 0, 0
0.272669, 0, 4.66988e-11, 0, 1.41421, -4.66988e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86815e-13, 0, 0, 8.95201e-16, 0, 2.16358e-11, 0, 2.47753e-11, 0, 0
0.280533, 0, 7.31825e-11, 3.50325e-44, 1.41421, -7.31825e-11, 3.50325e-44, 0, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 4.39723e-13, 3.50325e-44, 3.50325e-44, 1.42174e-15, 3.50325e-44, 3.47682e-11, 3.50325e-44, 3.79731e-11, 3.50325e-44, 3.50325e-44
0.288397, 0, 1.14146e-10, 6.40393e-43, 1.41421, -1.14146e-10, 6.40393e-43, 0, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.40393e-43, 6.69921e-13, 6.40393e-43, 6.40393e-43, 2.24951e-15, 6.40393e-43, 5.56411e-11, 6.40393e-43, 5.7833e-11, 6.40393e-43, 6.40393e-43
0.296261, 0, 1.77238e-10, 9.48119e-42, 1.41421, -1.77238e-10, 9.48119e-42, 0, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 9.48119e-42, 1.01427e-12, 9.48119e-42, 9.48119e-42, 3.54713e-15, 9.48119e-42, 8.86954e-11, 9.48119e-42, 8.75243e-11, 9.48119e-42, 9.48119e-42
0.304125, 0, 2.74022e-10, 1.27787e-40, 1.41421, -2.74022e-10, 1.27787e-40, 0, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.27787e-40, 1.5261e-12, 1.27787e-40, 1.27787e-40, 5.57646e-15, 1.27787e-40, 1.40863e-10, 1.27787e-40, 1.31628e-10, 1.27787e-40, 1.27787e-40
0.311989, 0, 4.21945e-10, 1.54771e-39, 1.41421, -4.21945e-10, 1.54771e-39, 0, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 1.54771e-39, 2.28211e-12, 1.54771e-39, 1.54771e-39, 8.74403e-15, 1.54771e-39, 2.22937e-10, 1.54771e-39, 1.96717e-10, 1.54771e-39, 1.54771e-39
0.319853, 0, 6.47264e-10, 1.69122e-38, 1.41421, -6.47264e-10, 1.69122e-38, 0, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 1.69122e-38, 3.39181e-12, 1.69122e-38, 1.69122e-38, 1.36811e-14, 1.69122e-38, 3.51693e-10, 1.69122e-38, 2.92166e-10, 1.69122e-38, 1.69122e-38
0.327716, 0, 9.89428e-10, 1.6717e-37, 1.41421, -9.89428e-10, 1.6717e-37, 0, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 1.6717e-37, 5.01057e-12, 1.6717e-37, 1.6717e-37, 2.13685e-14, 1.6717e-37, 5.53157e-10, 1.6717e-37, 4.31239e-10, 1.6717e-37, 1.6717e-37
0.33558, 0, 1.50764e-09, 1.50396e-36, 1.41421, -1.50764e-09, 1.50396e-36, 0, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 1.50396e-36, 7.35748e-12, 1.50396e-36, 1.50396e-36, 3.33314e-14, 1.50396e-36, 8.67653e-10, 1.50396e-36, 6.32593e-10, 1.50396e-36, 1.50396e-36
0.343444, 0, 2.29064e-09, 1.23841e-35, 1.41421, -2.29064e-09, 1.23841e-35, 0, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.23841e-35, 1.07394e-11, 1.23841e-35, 1.23841e-35, 5.1944e-14, 1.23841e-35, 1.35757e-09, 1.23841e-35, 9.22276e-10, 1.23841e-35, 1.23841e-35
0.351308, 0, 3.47141e-09, 9.37216e-35, 1.41421, -3.47141e-09, 9.37216e-35, 0, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 9.37216e-35, 1.55836e-11, 9.37216e-35, 9.37216e-35, 8.09053e-14, 9.37216e-35, 2.11933e-09, 9.37216e-35, 1.33642e-09, 9.37216e-35, 9.37216e-35
0.359172, 0, 5.24916e-09, 6.42119e-34, 1.41421, -5.24916e-09, 6.42119e-34, 0, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 6.42119e-34, 2.24813e-11, 6.42119e-34, 6.42119e-34, 1.25984e-13, 6.42119e-34, 3.30176e-09, 6.42119e-34, 1.92479e-09, 6.42119e-34, 6.42119e-34
0.367036, 0, 7.9223e-09, 4.32457e-33, 1.41421, -7.9223e-09, 4.32457e-33, 0, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 4.32457e-33, 3.22455e-11, 4.32457e-33, 4.32457e-33, 1.96178e-13, 4.32457e-33, 5.13436e-09, 4.32457e-33, 2.7555e-09, 4.32457e-33, 4.32457e-33
0.3749, 0, 1.19379e-08, 2.36564e-32, 1.41421, -1.19379e-08, 2.36564e-32, 0, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 2.36564e-32, 4.5988e-11, 2.36564e-32, 2.36564e-32, 3.05528e-13, 2.36564e-32, 7.97045e-09, 2.36564e-32, 3.92111e-09, 2.36564e-32, 2.36564e-32
0.382764, 0, 1.79656e-08, 1.2272e-31, 1.41421, -1.79656e-08, 1.2272e-31, 0, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 1.2272e-31, 6.522e-11, 1.2272e-31, 1.2272e-31, 4.75934e-13, 1.2272e-31, 1.23532e-08, 1.2272e-31, 5.54662e-09, 1.2272e-31, 1.2272e-31
0.390628, 0, 2.70086e-08, 6.44138e-31, 1.41421, -2.70086e-08, 6.44138e-31, 0, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 6.44138e-31, 9.19847e-11, 6.44138e-31, 6.44138e-31, 7.41519e-13, 6.44138e-31, 1.91162e-08, 6.44138e-31, 7.79965e-09, 6.44138e-31, 6.44138e-31
0.398492, 0, 4.05693e-08, 3.2603e-30, 1.41421, -4.05693e-08, 3.2603e-30, 0, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 3.2603e-30, 1.29029e-10, 3.2603e-30, 3.2603e-30, 1.15537e-12, 3.2603e-30, 2.95355e-08, 3.2603e-30, 1.09036e-08, 3.2603e-30, 3.2603e-30
0.406356, 0, 6.08953e-08, 1.56465e-29, 1.41421, -6.08953e-08, 1.56465e-29, 0, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.56465e-29, 1.80026e-10, 1.56465e-29, 1.56465e-29, 1.7999e-12, 1.56465e-29, 4.55594e-08, 1.56465e-29, 1.51541e-08, 1.56465e-29, 1.56465e-29
0.41422, 0, 9.13459e-08, 7.15286e-29, 1.41421, -9.13459e-08, 7.15286e-29, 0, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 7.15286e-29, 2.49862e-10, 7.15286e-29, 7.15286e-29, 2.80268e-12, 7.15286e-29, 7.01532e-08, 7.15286e-29, 2.09401e-08, 7.15286e-29, 7.15286e-29
0.422083, 0, 1.36932e-07, 3.16413e-28, 1.41421, -1.36932e-07, 3.16413e-28, 0, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.16413e-28, 3.45004e-10, 3.16413e-28, 3.16413e-28, 4.36048e-12, 3.16413e-28, 1.07813e-07, 3.16413e-28, 2.87697e-08, 3.16413e-28, 3.16413e-28
0.429947, 0, 2.0511e-07, 1.33979e-27, 1.41421, -2.0511e-07, 1.33979e-27, 0, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 1.33979e-27, 4.73973e-10, 1.33979e-27, 1.33979e-27, 6.77568e-12, 1.33979e-27, 1.65326e-07, 1.33979e-27, 3.93029e-08, 1.33979e-27, 1.33979e-27
0.437811, 0, 3.06942e-07, 5.40918e-27, 1.41421, -3.06942e-07, 5.40918e-27, 0, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 5.40918e-27, 6.47932e-10, 5.40918e-27, 5.40918e-27, 1.05107e-11, 5.40918e-27, 2.52892e-07, 5.40918e-27, 5.3391e-08, 5.40918e-27, 5.40918e-27
0.445675, 0, 4.58774e-07, 2.08483e-26, 1.41421, -4.58774e-07, 2.08483e-26, 0, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 2.08483e-26, 8.81444e-10, 2.08483e-26, 2.08483e-26, 1.62693e-11, 2.08483e-26, 3.8575e-07, 2.08483e-26, 7.21256e-08, 2.08483e-26, 2.08483e-26
0.453539, 0, 6.84656e-07, 7.68051e-26, 1.41421, -6.84656e-07, 7.68051e-26, 0, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 7.68051e-26, 1.19341e-09, 7.68051e-26, 7.68051e-26, 2.51161e-11, 7.68051e-26, 5.8654e-07, 7.68051e-26, 9.68974e-08, 7.68051e-26, 7.68051e-26
0.461403, 0, 1.01979e-06, 2.70927e-25, 1.41421, -1.01979e-06, 2.70927e-25, 0, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 2.70927e-25, 1.60827e-09, 2.70927e-25, 2.70927e-25, 3.86532e-11, 2.70927e-25, 8.88672e-07, 2.70927e-25, 1.29467e-07, 2.70927e-25, 2.70927e-25
0.469267, 0, 1.51638e-06, 9.26687e-25, 1.41421, -1.51638e-06, 4.62237e-11, 0, 5.09769e-15, 1.33064e-14, 4.13754e-11, 3.46332e-10, 1.45971e-11, 2.75887e-10, 8.27435e-11, 8.41458e-11, 5.37873e-12, 6.67384e-11, 2.15747e-09, 2.83574e-12, 9.9425e-14, 5.92753e-11, 5.34823e-14, 1.34112e-06, 9.92998e-16, 1.72075e-07, 9.26687e-25, 9.26687e-25
0.477131, 0, 2.24879e-06, 9.38466e-11, 1.41421, -2.24879e-06, 2.41658e-10, 9.38466e-11, 9.38629e-11, 9.38891e-11, 2.26154e-10, 1.20133e-09, 1.40524e-10, 9.7606e-10, 3.58439e-10, 3.62923e-10, 1.11046e-10, 3.07258e-10, 2.97507e-09, 1.02915e-10, 9.41645e-11, 1.84391e-10, 9.45065e-11, 2.01523e-06, 9.38498e-11, 2.27591e-07, 9.38466e-11, 9.38466e-11
0.484995, 0, 3.32472e-06, 2.94027e-10, 1.41421, -3.32472e-06, 6.59971e-10, 2.94027e-10, 2.94068e-10, 2.94133e-10, 6.21587e-10, 3.03587e-09, 4.09589e-10, 2.47816e-09, 9.4909e-10, 9.60192e-10, 3.3661e-10, 8.22381e-10, 4.12482e-09, 3.16477e-10, 2.94814e-10, 4.31737e-10, 2.96491e-10, 3.01388e-06, 2.94035e-10, 2.99508e-07, 2.94027e-10, 2.94027e-10
0.492859, 0, 4.89855e-06, 7.16948e-10, 1.41421, -4.89855e-06, 1.5415e-09, 7.16948e-10, 7.17039e-10, 7.17185e-10, 1.45502e-09, 6.89495e-09, 9.77335e-10, 5.63831e-09, 2.19296e-09, 2.21797e-09, 8.12896e-10, 1.90745e-09, 5.78812e-09, 7.67533e-10, 7.18721e-10, 9.25407e-10, 7.23606e-10, 4.48443e-06, 7.16966e-10, 3.92314e-07, 7.16948e-10, 7.16948e-10
0.500723, 0, 7.19044e-06, 1.59892e-09, 1.41421, -7.19044e-06, 3.36846e-09, 1.59892e-09, 1.59911e-09, 1.59943e-09, 3.18285e-09, 1.48573e-08, 2.15772e-09, 1.21604e-08, 4.76651e-09, 4.82019e-09, 1.80483e-09, 4.1538e-09, 8.28326e-09, 1.70747e-09, 1.60272e-09, 1.91289e-09, 1.61478e-09, 6.63642e-06, 1.59895e-09, 5.1161e-07, 1.59892e-09, 1.59892e-09
0.508587, 0, 1.05135e-05, 3.41026e-09, 1.41421, -1.05135e-05, 7.08919e-09, 3.41026e-09, 3.41067e-09, 3.41132e-09, 6.70331e-09, 3.09747e-08, 4.57204e-09, 2.5368e-08, 9.99578e-09, 1.01074e-08, 3.83835e-09, 8.72194e-09, 1.21836e-08, 3.63596e-09, 3.41818e-09, 3.88065e-09, 3.44562e-09, 9.76612e-06, 3.41034e-09, 6.64566e-07, 3.41026e-09, 3.41026e-09
0.516451, 0, 1.53243e-05, 7.06099e-09, 1.41421, -1.53243e-05, 1.45237e-08, 7.06099e-09, 7.06181e-09, 7.06313e-09, 1.3741e-08, 6.29757e-08, 9.41765e-09, 5.16024e-08, 2.04198e-08, 2.06462e-08, 7.92937e-09, 1.78358e-08, 1.85279e-08, 7.51881e-09, 7.07704e-09, 7.76182e-09, 7.13646e-09, 1.43026e-05, 7.06115e-09, 8.60446e-07, 7.06099e-09, 7.06099e-09
0.524314, 0, 2.22235e-05, 1.4278e-08, 1.41421, -2.22235e-05, 2.90961e-08, 1.4278e-08, 1.42796e-08, 1.42823e-08, 2.75418e-08, 1.25303e-07, 1.89574e-08, 1.0272e-07, 4.08034e-08, 4.12529e-08, 1.60023e-08, 3.56725e-08, 2.92032e-08, 1.51871e-08, 1.43099e-08, 1.53162e-08, 1.44342e-08, 2.08004e-05, 1.42783e-08, 1.11147e-06, 1.4278e-08, 1.4278e-08
0.532178, 0, 3.20907e-05, 2.82724e-08, 1.41421, -3.20907e-05, 5.7117e-08, 2.82724e-08, 2.82756e-08, 2.82807e-08, 5.40915e-08, 2.44391e-07, 3.73813e-08, 2.00431e-07, 7.99061e-08, 8.07812e-08, 3.16289e-08, 6.99186e-08, 4.76187e-08, 3.0042e-08, 2.83345e-08, 2.98014e-08, 2.85877e-08, 3.00605e-05, 2.82731e-08, 1.4342e-06, 2.82724e-08, 2.82724e-08
0.540042, 0, 4.61448e-05, 5.48938e-08, 1.41421, -4.61448e-05, 1.09981e-07, 5.48938e-08, 5.48998e-08, 5.49096e-08, 1.04203e-07, 4.67638e-07, 7.22899e-08, 3.83684e-07, 1.53504e-07, 1.55175e-07, 6.13039e-08, 1.3443e-07, 7.98687e-08, 5.82733e-08, 5.50122e-08, 5.71327e-08, 5.55165e-08, 4.31685e-05, 5.48949e-08, 1.85176e-06, 5.48938e-08, 5.48938e-08
0.547906, 0, 6.60877e-05, 1.04576e-07, 1.41421, -6.60877e-05, 2.07838e-07, 1.04576e-07, 1.04587e-07, 1.04606e-07, 1.97007e-07, 8.78267e-07, 1.37185e-07, 7.20894e-07, 2.89421e-07, 2.92554e-07, 1.16592e-07, 2.53666e-07, 1.36687e-07, 1.10911e-07, 1.04798e-07, 1.07835e-07, 1.05782e-07, 6.15995e-05, 1.04578e-07, 2.3974e-06, 1.04576e-07, 1.04576e-07
0.55577, 0, 9.42934e-05, 1.95542e-07, 1.41421, -9.42934e-05, 3.85573e-07, 1.95542e-07, 1.95563e-07, 1.95596e-07, 3.65641e-07, 1.61936e-06, 2.55552e-07, 1.32975e-06, 5.35711e-07, 5.41476e-07, 2.17654e-07, 4.69912e-07, 2.36665e-07, 2.072e-07, 1.9595e-07, 2.00255e-07, 1.97832e-07, 8.73477e-05, 1.95546e-07, 3.12018e-06, 1.95542e-07, 1.95542e-07
0.563634, 0, 0.000134078, 3.59e-07, 1.41421, -0.000134078, 7.0242e-07, 3.59e-07, 3.59038e-07, 3.59099e-07, 6.66399e-07, 2.93208e-06, 4.67449e-07, 2.4087e-06, 9.73743e-07, 9.84162e-07, 3.98962e-07, 8.54833e-07, 4.11461e-07, 3.80068e-07, 3.59739e-07, 3.65777e-07, 3.63276e-07, 0.0001231, 3.59008e-07, 4.09423e-06, 3.59e-07, 3.59e-07
0.571498, 0, 0.000190071, 6.47042e-07, 1.41421, -0.000190071, 1.25645e-06, 6.47042e-07, 6.4711e-07, 6.47218e-07, 1.19253e-06, 5.21307e-06, 8.39489e-07, 4.28432e-06, 1.73793e-06, 1.75642e-06, 7.17955e-07, 1.52692e-06, 7.13713e-07, 6.84429e-07, 6.48353e-07, 6.56726e-07, 6.54875e-07, 0.00017246, 6.47056e-07, 5.43244e-06, 6.47042e-07, 6.47042e-07
