   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_765.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.23937, 2, 15.1425, 14.5454, 2, -13.1425, 0, 14.5454, 14.5459, 14.5454, 14.5458, 14.6398, 15.0472, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454, 14.5454
4.24729, 9, 15.2363, 14.6166, 3.31662, -6.23631, 0, 14.6166, 14.6171, 14.6166, 14.617, 14.7049, 15.147, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166, 14.6166
4.25522, 5, 15.3458, 14.6879, 2.64575, -10.3458, 0, 14.6879, 14.6885, 14.6879, 14.6884, 14.7695, 15.2633, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879, 14.6879
4.26315, 2, 15.4818, 14.7595, 2, -13.4818, 0, 14.7595, 14.7601, 14.7595, 14.7599, 14.8338, 15.4066, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595, 14.7595
4.27107, 9, 15.6614, 14.8313, 3.31662, -6.66145, 0, 14.8313, 14.8318, 14.8313, 14.8317, 14.8982, 15.5936, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313, 14.8313
4.279, 5, 15.9106, 14.9033, 2.64575, -10.9106, 0, 14.9033, 14.9038, 14.9033, 14.9037, 14.9629, 15.8501, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033, 14.9033
4.28692, 9, 16.2684, 14.9755, 3.31662, -7.26841, 0, 14.9755, 14.976, 14.9755, 14.9759, 15.0281, 16.2148, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755, 14.9755
4.29485, 12, 16.7922, 15.0478, 3.74166, -4.79223, 0, 15.0478, 15.0484, 15.0478, 15.0482, 15.0939, 16.7452, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478, 15.0478
4.30278, 10, 17.5647, 15.1204, 3.4641, -7.56465, 0, 15.1204, 15.1209, 15.1204, 15.1208, 15.1606, 17.5235, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204, 15.1204
4.3107, 16, 18.7013, 15.1932, 4.24264, -2.70127, 0, 15.1932, 15.1937, 15.1932, 15.1936, 15.2281, 18.6653, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932, 15.1932
4.31863, 9, 20.3603, 15.2661, 3.31662, -11.3603, 0, 15.2661, 15.2666, 15.2661, 15.2665, 15.2966, 20.3289, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661, 15.2661
4.32655, 15, 22.7522, 15.3392, 4.12311, -7.75216, 0, 15.3392, 15.3398, 15.3392, 15.3397, 15.3659, 22.7246, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392, 15.3392
4.33448, 9, 26.149, 15.4125, 3.31662, -17.149, 0, 15.4126, 15.4131, 15.4126, 15.413, 15.4361, 26.1245, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125, 15.4125
4.34241, 18, 30.8938, 15.4861, 4.47214, -12.8938, 0, 15.4861, 15.4866, 15.4861, 15.4865, 15.507, 30.8718, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861, 15.4861
4.35033, 18, 37.4018, 15.5597, 4.47214, -19.4018, 0, 15.5597, 15.5603, 15.5597, 15.5602, 15.5788, 37.3818, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597, 15.5597
4.35826, 21, 46.1618, 15.6336, 4.79583, -25.1618, 0, 15.6336, 15.6341, 15.6336, 15.634, 15.6511, 46.1433, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336, 15.6336
4.36618, 38, 57.7244, 15.7076, 6.32456, -19.7244, 0, 15.7076, 15.7082, 15.7077, 15.7081, 15.7241, 57.707, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076, 15.7076
4.37411, 34, 72.6824, 15.7819, 6, -38.6824, 0, 15.7819, 15.7824, 15.7819, 15.7823, 15.7976, 72.6657, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819, 15.7819
4.38203, 50, 91.6391, 15.8563, 7.2111, -41.6391, 0, 15.8563, 15.8568, 15.8563, 15.8567, 15.8715, 91.623, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563, 15.8563
4.38996, 62, 115.159, 15.9309, 8, -53.1589, 0, 15.9309, 15.9314, 15.9309, 15.9313, 15.9458, 115.143, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309, 15.9309
4.39789, 68.8529, 143.717, 16.0056, 8.41741, -74.8637, 0, 16.0056, 16.0061, 16.0056, 16.0061, 16.0204, 143.701, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056, 16.0056
4.40581, 55.1471, 177.628, 16.0805, 7.55957, -122.481, 0, 16.0805, 16.0811, 16.0806, 16.081, 16.0954, 177.613, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805, 16.0805
4.41374, 95, 216.984, 16.1557, 9.84886, -121.984, 0, 16.1557, 16.1562, 16.1557, 16.1562, 16.1706, 216.968, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557, 16.1557
4.42166, 144, 261.582, 16.2309, 12.083, -117.582, 0, 16.2309, 16.2315, 16.2309, 16.2315, 16.246, 261.565, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309, 16.2309
4.42959, 142, 310.876, 16.3064, 12, -168.876, 0, 16.3064, 16.3069, 16.3064, 16.307, 16.3217, 310.86, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064, 16.3064
4.43752, 202, 363.937, 16.382, 14.2829, -161.937, 0, 16.382, 16.3826, 16.382, 16.3827, 16.3976, 363.92, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382, 16.382
4.44544, 238, 419.459, 16.4578, 15.4919, -181.459, 0, 16.4578, 16.4584, 16.4578, 16.4587, 16.4736, 419.442, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578, 16.4578
4.45337, 266, 475.786, 16.5338, 16.3707, -209.786, 0, 16.5338, 16.5343, 16.5338, 16.5348, 16.5499, 475.768, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338, 16.5338
4.46129, 301, 530.975, 16.6099, 17.4069, -229.975, 0, 16.6099, 16.6105, 16.6099, 16.6111, 16.6263, 530.957, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099, 16.6099
4.46922, 375, 582.91, 16.6862, 19.4165, -207.91, 0, 16.6862, 16.6868, 16.6862, 16.6877, 16.7029, 582.892, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862, 16.6862
4.47714, 515, 629.413, 16.7627, 22.7376, -114.413, 0, 16.7627, 16.7632, 16.7627, 16.7645, 16.7797, 629.393, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627, 16.7627
4.48507, 565, 668.422, 16.8393, 23.8118, -103.422, 0, 16.8393, 16.8398, 16.8393, 16.8415, 16.8566, 668.402, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393, 16.8393
4.493, 603, 698.123, 16.9161, 24.5967, -95.1234, 0, 16.9161, 16.9166, 16.9161, 16.9189, 16.9337, 698.102, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161, 16.9161
4.50092, 667, 717.091, 16.993, 25.865, -50.0914, 0, 16.993, 16.9935, 16.993, 16.9965, 17.011, 717.069, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993, 16.993
4.50885, 735, 724.415, 17.07, 27.1477, 10.5851, 0, 17.0701, 17.0706, 17.0701, 17.0745, 17.0884, 724.392, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07, 17.07
4.51677, 844, 719.762, 17.1473, 29.0861, 124.238, 0, 17.1473, 17.1478, 17.1473, 17.1528, 17.166, 719.737, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473, 17.1473
4.5247, 883, 703.404, 17.2246, 29.7489, 179.596, 0, 17.2246, 17.2251, 17.2246, 17.2316, 17.2437, 703.378, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246, 17.2246
4.53263, 984, 676.194, 17.3021, 31.4006, 307.806, 0, 17.3021, 17.3026, 17.3021, 17.3108, 17.3215, 676.165, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021, 17.3021
4.54055, 1087, 639.493, 17.3797, 33, 447.507, 0, 17.3797, 17.3802, 17.3797, 17.3904, 17.3995, 639.462, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797, 17.3797
4.54848, 1127, 595.054, 17.4574, 33.6006, 531.946, 0, 17.4574, 17.458, 17.4574, 17.4705, 17.4776, 595.02, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574, 17.4574
4.5564, 1162.8, 544.889, 17.5353, 34.1292, 617.915, 0, 17.5353, 17.5358, 17.5353, 17.5511, 17.5558, 544.852, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353, 17.5353
4.56433, 1194.2, 491.118, 17.6133, 34.5861, 703.078, 0, 17.6133, 17.6138, 17.6133, 17.6322, 17.6342, 491.077, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133, 17.6133
4.57226, 1112.6, 435.819, 17.6914, 33.3856, 676.781, 0, 17.6914, 17.6919, 17.6914, 17.7137, 17.7127, 435.775, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914, 17.6914
4.58018, 1159.4, 380.92, 17.7696, 34.0793, 778.48, 0, 17.7696, 17.7702, 17.7696, 17.7955, 17.7913, 380.872, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696, 17.7696
4.58811, 1083, 328.076, 17.848, 32.9393, 754.924, 0, 17.848, 17.8485, 17.848, 17.8777, 17.87, 328.024, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848, 17.848
4.59603, 1101, 278.604, 17.9264, 33.2114, 822.396, 0, 17.9265, 17.927, 17.9265, 17.9601, 17.9488, 278.547, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264, 17.9264
4.60396, 1051, 233.477, 18.005, 32.45, 817.523, 0, 18.005, 18.0056, 18.005, 18.0426, 18.0278, 233.416, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005, 18.005
4.61188, 1067.79, 193.296, 18.0837, 32.7076, 874.491, 0, 18.0837, 18.0842, 18.0837, 18.125, 18.1069, 193.231, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837, 18.0837
4.61981, 984.212, 158.33, 18.1625, 31.404, 825.882, 0, 18.1625, 18.163, 18.1625, 18.2073, 18.1861, 158.261, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625, 18.1625
4.62774, 906, 128.57, 18.2414, 30.133, 777.43, 0, 18.2414, 18.242, 18.2414, 18.2892, 18.2654, 128.497, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414, 18.2414
4.63566, 840, 103.766, 18.3204, 29.0172, 736.234, 0, 18.3204, 18.321, 18.3204, 18.3707, 18.3448, 103.691, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204, 18.3204
4.64359, 721, 83.5206, 18.3996, 26.8887, 637.479, 0, 18.3996, 18.4001, 18.3996, 18.4516, 18.4243, 83.4433, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996, 18.3996
4.65151, 666, 67.324, 18.4788, 25.8457, 598.676, 0, 18.4788, 18.4793, 18.4788, 18.5318, 18.504, 67.2453, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788, 18.4788
4.65944, 606, 54.6207, 18.5581, 24.6577, 551.379, 0, 18.5581, 18.5586, 18.5581, 18.6114, 18.5837, 54.5413, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581, 18.5581
4.66737, 487, 44.8528, 18.6375, 22.1133, 442.147, 0, 18.6375, 18.638, 18.6375, 18.6902, 18.6635, 44.7736, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375, 18.6375
4.67529, 484, 37.4871, 18.717, 22.0454, 446.513, 0, 18.717, 18.7175, 18.717, 18.7683, 18.7434, 37.4088, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717, 18.717
4.68322, 374, 32.0434, 18.7966, 19.3907, 341.957, 0, 18.7966, 18.7971, 18.7966, 18.8458, 18.8234, 31.9668, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966, 18.7966
4.69114, 329, 28.1049, 18.8762, 18.1934, 300.895, 0, 18.8762, 18.8767, 18.8762, 18.9227, 18.9035, 28.0306, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762, 18.8762
4.69907, 261, 25.3218, 18.9559, 16.2173, 235.678, 0, 18.9559, 18.9564, 18.9559, 18.9992, 18.9836, 25.2503, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559, 18.9559
4.70699, 219, 23.4117, 19.0357, 14.8661, 195.588, 0, 19.0357, 19.0362, 19.0357, 19.0753, 19.0638, 23.3434, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357, 19.0357
4.71492, 180.756, 22.1547, 19.1154, 13.5187, 158.602, 0, 19.1154, 19.1159, 19.1154, 19.1512, 19.1439, 22.0898, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154, 19.1154
4.72285, 180.244, 21.3863, 19.1951, 13.4998, 158.857, 0, 19.1951, 19.1956, 19.1951, 19.2269, 19.2241, 21.325, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951, 19.1951
4.73077, 121, 20.9908, 19.2747, 11.0905, 100.009, 0, 19.2747, 19.2753, 19.2747, 19.3026, 19.3041, 20.933, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747, 19.2747
4.7387, 103, 20.8931, 19.3542, 10.247, 82.1069, 0, 19.3542, 19.3547, 19.3542, 19.3782, 19.384, 20.8387, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542, 19.3542
4.74662, 97, 21.0534, 19.4333, 9.94987, 75.9466, 0, 19.4333, 19.4339, 19.4333, 19.4537, 19.4636, 21.0022, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333, 19.4333
4.75455, 63, 21.4609, 19.512, 8.06226, 41.5391, 0, 19.512, 19.5125, 19.512, 19.5291, 19.5427, 21.4126, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512, 19.512
4.76248, 52, 22.1301, 19.5898, 7.34847, 29.8699, 0, 19.5898, 19.5903, 19.5898, 19.6039, 19.621, 22.0842, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898, 19.5898
4.7704, 51, 23.096, 19.6664, 7.28011, 27.904, 0, 19.6664, 19.667, 19.6664, 19.6779, 19.6981, 23.0524, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664, 19.6664
4.77833, 38, 24.4116, 19.7413, 6.32456, 13.5884, 0, 19.7413, 19.7418, 19.7413, 19.7505, 19.7734, 24.3697, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413, 19.7413
4.78625, 34, 26.1432, 19.8135, 6, 7.85677, 0, 19.8135, 19.8141, 19.8135, 19.8209, 19.8461, 26.1028, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135, 19.8135
4.79418, 33, 28.3661, 19.8821, 5.91608, 4.6339, 0, 19.8822, 19.8827, 19.8822, 19.8879, 19.9151, 28.3268, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821, 19.8821
4.8021, 31, 31.159, 19.9457, 5.74456, -0.159018, 0, 19.9457, 19.9462, 19.9457, 19.9502, 19.9792, 31.1205, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457, 19.9457
4.81003, 32, 34.5973, 20.0024, 5.83095, -2.59732, 0, 20.0024, 20.003, 20.0024, 20.0059, 20.0363, 34.5594, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024, 20.0024
4.81796, 31, 38.7448, 20.0501, 5.74456, -7.74484, 0, 20.0501, 20.0506, 20.0501, 20.0528, 20.0844, 38.7072, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501, 20.0501
4.82588, 36, 43.6453, 20.0859, 6.16441, -7.64528, 0, 20.0859, 20.0864, 20.0859, 20.088, 20.1207, 43.6078, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859, 20.0859
4.83381, 24, 49.3115, 20.1066, 5.09902, -25.3115, 0, 20.1066, 20.1071, 20.1066, 20.1082, 20.1419, 49.2741, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066, 20.1066
4.84173, 36, 55.7186, 20.1084, 6.16441, -19.7186, 0, 20.1084, 20.1089, 20.1084, 20.1097, 20.1442, 55.6811, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084, 20.1084
4.84966, 39, 62.795, 20.0871, 6.40312, -23.795, 0, 20.0871, 20.0877, 20.0871, 20.0882, 20.1233, 62.7572, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871, 20.0871
4.85759, 51, 70.4181, 20.0381, 7.28011, -19.4181, 0, 20.0382, 20.0387, 20.0382, 20.039, 20.0748, 70.3801, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381, 20.0381
4.86551, 56, 78.413, 19.9567, 7.61577, -22.413, 0, 19.9567, 19.9572, 19.9567, 19.9574, 19.9938, 78.3746, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567, 19.9567
4.87344, 66, 86.5558, 19.8379, 8.24621, -20.5558, 0, 19.8379, 19.8384, 19.8379, 19.8385, 19.8755, 86.517, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379, 19.8379
4.88136, 73, 94.5801, 19.6773, 8.66025, -21.5801, 0, 19.6773, 19.6778, 19.6773, 19.6779, 19.7154, 94.5409, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773, 19.6773
4.88929, 79, 102.192, 19.4709, 9, -23.1921, 0, 19.4709, 19.4715, 19.4709, 19.4715, 19.5095, 102.152, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709, 19.4709
4.89722, 99, 109.086, 19.2157, 10.0499, -10.086, 0, 19.2157, 19.2163, 19.2157, 19.2162, 19.2548, 109.046, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157, 19.2157
4.90514, 99, 114.963, 18.9098, 10.0499, -15.9631, 0, 18.9098, 18.9103, 18.9098, 18.9103, 18.9494, 114.923, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098, 18.9098
4.91307, 132.696, 119.554, 18.5528, 11.6059, 13.1425, 0, 18.5528, 18.5533, 18.5528, 18.5533, 18.5928, 119.513, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528, 18.5528
4.92099, 140.304, 122.635, 18.1459, 11.9291, 17.6691, 0, 18.1459, 18.1464, 18.1459, 18.1464, 18.1864, 122.593, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459, 18.1459
4.92892, 154, 124.05, 17.6923, 12.49, 29.9501, 0, 17.6923, 17.6928, 17.6923, 17.6928, 17.7333, 124.008, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923, 17.6923
4.93684, 158, 123.719, 17.1969, 12.6491, 34.2813, 0, 17.1969, 17.1974, 17.1969, 17.1974, 17.2384, 123.676, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969, 17.1969
4.94477, 175.686, 121.645, 16.6663, 13.3299, 54.0419, 0, 16.6663, 16.6668, 16.6663, 16.6668, 16.7083, 121.602, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663, 16.6663
4.9527, 196.314, 117.914, 16.1086, 14.0824, 78.3997, 0, 16.1086, 16.1091, 16.1086, 16.1091, 16.1511, 117.87, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086, 16.1086
4.96062, 242, 112.69, 15.5332, 15.6205, 129.31, 0, 15.5332, 15.5338, 15.5332, 15.5338, 15.5763, 112.646, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332, 15.5332
4.96855, 211, 106.198, 14.9501, 14.5945, 104.802, 0, 14.9501, 14.9506, 14.9501, 14.9506, 14.9936, 106.154, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501, 14.9501
4.97647, 230, 98.7113, 14.3694, 15.2315, 131.289, 0, 14.3694, 14.3699, 14.3694, 14.3699, 14.4135, 98.6661, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694, 14.3694
