   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_625.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0716337, 0, 1.21427e-14, 0, 1.41421, -1.21427e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82705e-17, 0, 5.06626e-16, 0, 1.16078e-14, 0, 0, 0
0.0795124, 0, 1.98941e-14, 0, 1.41421, -1.98941e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71464e-17, 0, 8.51152e-16, 0, 1.89958e-14, 0, 0, 0
0.0873911, 0, 3.24164e-14, 0, 1.41421, -3.24164e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82106e-17, 0, 1.42298e-15, 0, 3.09152e-14, 0, 0, 0
0.0952698, 0, 5.25362e-14, 0, 1.41421, -5.25362e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29066e-16, 0, 2.3675e-15, 0, 5.00396e-14, 0, 0, 0
0.103149, 0, 8.46879e-14, 0, 1.41421, -8.46879e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1189e-16, 0, 3.92013e-15, 0, 8.05558e-14, 0, 0, 0
0.111027, 0, 1.35792e-13, 0, 1.41421, -1.35792e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46095e-16, 0, 6.46042e-15, 0, 1.28986e-13, 0, 0, 0
0.118906, 0, 2.16588e-13, 0, 1.41421, -2.16588e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62458e-16, 0, 1.05972e-14, 0, 2.05428e-13, 0, 0, 0
0.126785, 0, 3.4365e-13, 0, 1.41421, -3.4365e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.09547e-16, 0, 1.73038e-14, 0, 3.25436e-13, 0, 0, 0
0.134663, 0, 5.42421e-13, 0, 1.41421, -5.42421e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46363e-15, 0, 2.81267e-14, 0, 5.12831e-13, 0, 0, 0
0.142542, 0, 8.51747e-13, 0, 1.41421, -8.51747e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34391e-15, 0, 4.55144e-14, 0, 8.03888e-13, 0, 0, 0
0.150421, 0, 1.33061e-12, 0, 1.41421, -1.33061e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73582e-15, 0, 7.33254e-14, 0, 1.25355e-12, 0, 0, 0
0.1583, 0, 2.0681e-12, 0, 1.41421, -2.0681e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.92664e-15, 0, 1.17615e-13, 0, 1.94456e-12, 0, 0, 0
0.166178, 0, 3.19805e-12, 0, 1.41421, -3.19805e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.35969e-15, 0, 1.87843e-13, 0, 3.00085e-12, 0, 0, 0
0.174057, 0, 4.92047e-12, 0, 1.41421, -4.92047e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47158e-14, 0, 2.98736e-13, 0, 4.60701e-12, 0, 0, 0
0.181936, 0, 7.53264e-12, 0, 1.41421, -7.53264e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3037e-14, 0, 4.73115e-13, 0, 7.03648e-12, 0, 0, 0
0.189814, 0, 1.14741e-11, 0, 1.41421, -1.14741e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59124e-14, 0, 7.46217e-13, 0, 1.0692e-11, 0, 0, 0
0.197693, 0, 1.73916e-11, 0, 1.41421, -1.73916e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57576e-14, 0, 1.17224e-12, 0, 1.61636e-11, 0, 0, 0
0.205572, 0, 2.62313e-11, 0, 1.41421, -2.62313e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62333e-14, 0, 1.83427e-12, 0, 2.43108e-11, 0, 0, 0
0.213451, 0, 3.9371e-11, 0, 1.41421, -3.9371e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.32873e-13, 0, 2.8592e-12, 0, 3.63789e-11, 0, 0, 0
0.221329, 0, 5.88063e-11, 0, 1.41421, -5.88063e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04021e-13, 0, 4.4402e-12, 0, 5.41621e-11, 0, 0, 0
0.229208, 0, 8.74134e-11, 0, 1.41421, -8.74134e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12236e-13, 0, 6.87044e-12, 0, 8.02307e-11, 0, 0, 0
0.237087, 0, 1.29318e-10, 0, 1.41421, -1.29318e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76397e-13, 0, 1.05936e-11, 0, 1.18248e-10, 0, 0, 0
0.244965, 0, 1.90408e-10, 0, 1.41421, -1.90408e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24842e-13, 0, 1.62793e-11, 0, 1.73404e-10, 0, 0, 0
0.252844, 0, 2.79049e-10, 1.1911e-43, 1.41421, -2.79049e-10, 0, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.1911e-43, 1.10009e-12, 1.1911e-43, 2.49352e-11, 1.1911e-43, 2.53014e-10, 1.1911e-43, 1.1911e-43, 1.1911e-43
0.260723, 0, 4.07068e-10, 2.02488e-42, 1.41421, -4.07068e-10, 0, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 2.02488e-42, 1.66589e-12, 2.02488e-42, 3.80749e-11, 2.02488e-42, 3.67327e-10, 2.02488e-42, 2.02488e-42, 2.02488e-42
0.268602, 0, 5.91117e-10, 2.892e-41, 1.41421, -5.91117e-10, 0, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.892e-41, 2.51789e-12, 2.892e-41, 5.79666e-11, 2.892e-41, 5.30632e-10, 2.892e-41, 2.892e-41, 2.892e-41
0.27648, 0, 8.5453e-10, 3.65756e-40, 1.41421, -8.5453e-10, 0, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.65756e-40, 3.79956e-12, 3.65756e-40, 8.80017e-11, 3.65756e-40, 7.62729e-10, 3.65756e-40, 3.65756e-40, 3.65756e-40
0.284359, 0, 1.22988e-09, 4.14406e-39, 1.41421, -1.22988e-09, 0, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 4.14406e-39, 5.72629e-12, 4.14406e-39, 1.33244e-10, 4.14406e-39, 1.09091e-09, 4.14406e-39, 4.14406e-39, 4.14406e-39
0.292238, 0, 1.76246e-09, 4.2371e-38, 1.41421, -1.76246e-09, 0, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 4.2371e-38, 8.62168e-12, 4.2371e-38, 2.01237e-10, 4.2371e-38, 1.5526e-09, 4.2371e-38, 4.2371e-38, 4.2371e-38
0.300116, 0, 2.515e-09, 3.92983e-37, 1.41421, -2.515e-09, 0, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 3.92983e-37, 1.29723e-11, 3.92983e-37, 3.0321e-10, 3.92983e-37, 2.19881e-09, 3.92983e-37, 3.92983e-37, 3.92983e-37
0.307995, 0, 3.57406e-09, 3.32304e-36, 1.41421, -3.57406e-09, 0, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 3.32304e-36, 1.95103e-11, 3.32304e-36, 4.5584e-10, 3.32304e-36, 3.09871e-09, 3.32304e-36, 3.32304e-36, 3.32304e-36
0.315874, 0, 5.05876e-09, 2.57533e-35, 1.41421, -5.05876e-09, 0, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.57533e-35, 2.93381e-11, 2.57533e-35, 6.83868e-10, 2.57533e-35, 4.34556e-09, 2.57533e-35, 2.57533e-35, 2.57533e-35
0.323753, 0, 7.1325e-09, 1.83793e-34, 1.41421, -7.1325e-09, 0, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 1.83793e-34, 4.41169e-11, 1.83793e-34, 1.02394e-09, 1.83793e-34, 6.06445e-09, 1.83793e-34, 1.83793e-34, 1.83793e-34
0.331631, 0, 1.00188e-08, 1.2233e-33, 1.41421, -1.00188e-08, 0, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 1.2233e-33, 6.63499e-11, 1.2233e-33, 1.53024e-09, 1.2233e-33, 8.42221e-09, 1.2233e-33, 1.2233e-33, 1.2233e-33
0.33951, 0, 1.40228e-08, 7.82557e-33, 1.41421, -1.40228e-08, 0, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 7.82557e-33, 9.98089e-11, 7.82557e-33, 2.28279e-09, 7.82557e-33, 1.16402e-08, 7.82557e-33, 7.82557e-33, 7.82557e-33
0.347389, 0, 1.95601e-08, 4.83567e-32, 1.41421, -1.95601e-08, 0, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 4.83567e-32, 1.50174e-10, 4.83567e-32, 3.39948e-09, 4.83567e-32, 1.60104e-08, 4.83567e-32, 4.83567e-32, 4.83567e-32
0.355267, 0, 2.71959e-08, 2.74495e-31, 1.41421, -2.71959e-08, 0, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.74495e-31, 2.25993e-10, 2.74495e-31, 5.0537e-09, 2.74495e-31, 2.19162e-08, 2.74495e-31, 2.74495e-31, 2.74495e-31
0.363146, 0, 3.76977e-08, 1.47728e-30, 1.41421, -3.76977e-08, 0, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 1.47728e-30, 3.40106e-10, 1.47728e-30, 7.49982e-09, 1.47728e-30, 2.98578e-08, 1.47728e-30, 1.47728e-30, 1.47728e-30
0.371025, 0, 5.21066e-08, 7.47854e-30, 1.41421, -5.21066e-08, 0, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 7.47854e-30, 5.11771e-10, 7.47854e-30, 1.11101e-08, 7.47854e-30, 4.04848e-08, 7.47854e-30, 7.47854e-30, 7.47854e-30
0.378904, 0, 7.18338e-08, 3.5604e-29, 1.41421, -7.18338e-08, 0, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 3.5604e-29, 7.69797e-10, 3.5604e-29, 1.64277e-08, 3.5604e-29, 5.46363e-08, 3.5604e-29, 3.5604e-29, 3.5604e-29
0.386782, 0, 9.87898e-08, 1.61073e-28, 1.41421, -9.87898e-08, 0, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.61073e-28, 1.15716e-09, 1.61073e-28, 2.42425e-08, 1.61073e-28, 7.33902e-08, 1.61073e-28, 1.61073e-28, 1.61073e-28
0.394661, 0, 1.35561e-07, 6.91786e-28, 1.41421, -1.35561e-07, 0, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 6.91786e-28, 1.73778e-09, 6.91786e-28, 3.56988e-08, 6.91786e-28, 9.81242e-08, 6.91786e-28, 6.91786e-28, 6.91786e-28
0.40254, 0, 1.85644e-07, 2.82162e-27, 1.41421, -1.85644e-07, 0, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.82162e-27, 2.60634e-09, 2.82162e-27, 5.24483e-08, 2.82162e-27, 1.3059e-07, 2.82162e-27, 2.82162e-27, 2.82162e-27
0.410418, 0, 2.53769e-07, 1.09526e-26, 1.41421, -2.53769e-07, 0, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 1.09526e-26, 3.90255e-09, 1.09526e-26, 7.68638e-08, 1.09526e-26, 1.73002e-07, 1.09526e-26, 1.09526e-26, 1.09526e-26
0.418297, 0, 3.4632e-07, 4.05453e-26, 1.41421, -3.4632e-07, 0, 4.05453e-26, 4.05453e-26, 4.05453e-26, 4.05453e-26, 4.05453e-26, 4.05453e-26, 1.74521e-13, 4.05453e-26, 4.05453e-26, 4.05453e-26, 4.05453e-26, 4.05453e-26, 5.83167e-09, 4.05453e-26, 1.12338e-07, 4.05453e-26, 2.2815e-07, 4.05453e-26, 4.05453e-26, 4.05453e-26
0.426176, 0, 4.71914e-07, 1.43472e-25, 1.41421, -4.71914e-07, 0, 1.43472e-25, 1.43472e-25, 1.43472e-25, 1.43472e-25, 1.43472e-25, 1.43472e-25, 5.3344e-13, 1.43472e-25, 1.43472e-25, 1.43472e-25, 1.43472e-25, 1.43472e-25, 8.69377e-09, 1.43472e-25, 1.63698e-07, 1.43472e-25, 2.99522e-07, 1.43472e-25, 1.43472e-25, 1.43472e-25
0.434055, 0, 6.4216e-07, 4.89958e-25, 1.41421, -6.4216e-07, 0, 4.89958e-25, 4.89958e-25, 4.89958e-25, 4.89958e-25, 4.89958e-25, 4.89958e-25, 1.25818e-12, 4.89958e-25, 4.89958e-25, 4.89958e-25, 4.89958e-25, 4.89958e-25, 1.29254e-08, 4.89958e-25, 2.3777e-07, 4.89958e-25, 3.91464e-07, 4.89958e-25, 4.89958e-25, 4.89958e-25
0.441933, 0, 8.73902e-07, 1.01361e-10, 1.41421, -8.73902e-07, 1.01361e-10, 1.04666e-10, 1.07523e-10, 1.58763e-10, 1.02713e-10, 1.99151e-10, 6.61797e-10, 1.11759e-10, 1.2686e-10, 1.16646e-10, 3.45691e-10, 1.04659e-10, 1.01541e-10, 1.92597e-08, 1.01553e-10, 3.44258e-07, 1.01361e-10, 5.09525e-07, 1.01361e-10, 1.01361e-10, 1.37816e-10
0.449812, 0, 1.18818e-06, 3.1031e-10, 1.41421, -1.18818e-06, 3.1031e-10, 3.2038e-10, 3.29085e-10, 4.85209e-10, 3.1443e-10, 6.08269e-10, 2.0179e-09, 3.39284e-10, 3.88005e-10, 3.56883e-10, 1.05476e-09, 3.20361e-10, 3.1086e-10, 2.86149e-08, 3.14617e-10, 4.96593e-07, 3.10311e-10, 6.60352e-07, 3.1031e-10, 3.1031e-10, 4.21386e-10
0.457691, 0, 1.61446e-06, 7.3187e-10, 1.41421, -1.61446e-06, 7.3187e-10, 7.55566e-10, 7.76049e-10, 1.14341e-09, 7.41565e-10, 1.43297e-09, 4.74984e-09, 7.97999e-10, 9.14687e-10, 8.41457e-10, 2.48356e-09, 7.5552e-10, 7.33166e-10, 4.23968e-08, 7.44942e-10, 7.13515e-07, 7.31874e-10, 8.52394e-07, 7.3187e-10, 7.3187e-10, 9.93232e-10
0.46557, 0, 2.19269e-06, 1.56775e-09, 1.41421, -2.19269e-06, 1.56775e-09, 1.61845e-09, 1.66228e-09, 2.44839e-09, 1.58849e-09, 3.06801e-09, 1.01657e-08, 1.70705e-09, 1.95895e-09, 1.80225e-09, 5.31615e-09, 1.61835e-09, 1.57052e-09, 6.2661e-08, 1.5996e-09, 1.02094e-06, 1.56775e-09, 1.09592e-06, 1.56775e-09, 1.56775e-09, 2.12703e-09
0.473448, 0, 2.97747e-06, 3.19917e-09, 1.41421, -2.97747e-06, 3.19917e-09, 3.30258e-09, 3.39197e-09, 4.99525e-09, 3.24148e-09, 6.25898e-09, 2.07348e-08, 3.48017e-09, 3.99704e-09, 3.67744e-09, 1.08441e-08, 3.30238e-09, 3.20482e-09, 9.24109e-08, 3.26954e-09, 1.45448e-06, 3.19918e-09, 1.40373e-06, 3.19917e-09, 3.19917e-09, 4.33983e-09
0.481327, 0, 4.04607e-06, 6.33452e-09, 1.41421, -4.04607e-06, 6.33452e-09, 6.5392e-09, 6.71614e-09, 9.88947e-09, 6.41826e-09, 1.23907e-08, 4.10424e-08, 6.90059e-09, 7.91372e-09, 7.28115e-09, 2.1466e-08, 6.53881e-09, 6.34571e-09, 1.36044e-07, 6.4816e-09, 2.06505e-06, 6.33455e-09, 1.79181e-06, 6.33452e-09, 6.33452e-09, 8.59221e-09
0.489206, 0, 5.49961e-06, 1.22666e-08, 1.41421, -5.49961e-06, 1.22666e-08, 1.26629e-08, 1.30054e-08, 1.91487e-08, 1.24288e-08, 2.3991e-08, 7.94584e-08, 1.35105e-08, 1.53239e-08, 1.40992e-08, 4.15599e-08, 1.26621e-08, 1.22883e-08, 2.00008e-07, 1.25631e-08, 2.91632e-06, 1.22667e-08, 2.28021e-06, 1.22666e-08, 1.22666e-08, 1.66374e-08
0.497084, 0, 7.4851e-06, 2.33178e-08, 1.41421, -7.4851e-06, 2.33178e-08, 2.40708e-08, 2.47218e-08, 3.63968e-08, 2.36259e-08, 4.55993e-08, 1.51012e-07, 2.72319e-08, 2.91278e-08, 2.68005e-08, 7.89881e-08, 2.40694e-08, 2.33589e-08, 2.93791e-07, 2.38997e-08, 4.09936e-06, 2.33179e-08, 2.8945e-06, 2.33178e-08, 2.33178e-08, 3.16241e-08
0.504963, 0, 1.02054e-05, 4.35877e-08, 1.41421, -1.02054e-05, 4.35877e-08, 4.49951e-08, 4.62117e-08, 6.8031e-08, 4.41635e-08, 8.52293e-08, 2.82234e-07, 5.27555e-08, 5.44461e-08, 5.00966e-08, 1.47629e-07, 4.49924e-08, 4.36646e-08, 4.31399e-07, 4.47058e-08, 5.73536e-06, 4.35879e-08, 3.66778e-06, 4.35877e-08, 4.35877e-08, 5.91113e-08
0.512842, 0, 1.39493e-05, 8.01955e-08, 1.41421, -1.39493e-05, 8.01955e-08, 8.27844e-08, 8.50223e-08, 1.25159e-07, 8.12547e-08, 1.56795e-07, 5.19185e-07, 9.95539e-08, 1.00169e-07, 9.21686e-08, 2.7158e-07, 8.27794e-08, 8.0337e-08, 6.33847e-07, 8.23046e-08, 7.98688e-06, 8.01959e-08, 4.64385e-06, 8.01955e-08, 8.01955e-08, 1.08751e-07
0.520721, 0, 1.91286e-05, 1.45293e-07, 1.41421, -1.91286e-05, 1.45293e-07, 1.49983e-07, 1.54036e-07, 2.26739e-07, 1.47212e-07, 2.84044e-07, 9.40472e-07, 1.83993e-07, 1.81474e-07, 1.66981e-07, 4.91963e-07, 1.49974e-07, 1.45549e-07, 9.31534e-07, 1.49206e-07, 1.10712e-05, 1.45294e-07, 5.8819e-06, 1.45293e-07, 1.45293e-07, 1.97018e-07
0.528599, 0, 2.63376e-05, 2.59275e-07, 1.41421, -2.63376e-05, 2.59275e-07, 2.67642e-07, 2.74874e-07, 4.04587e-07, 2.62698e-07, 5.06828e-07, 1.67799e-06, 3.33905e-07, 3.23826e-07, 2.97969e-07, 8.77787e-07, 2.67626e-07, 2.59732e-07, 1.37033e-06, 2.66419e-07, 1.52781e-05, 2.59276e-07, 7.46418e-06, 2.59275e-07, 2.59275e-07, 3.5156e-07
0.536478, 0, 3.64389e-05, 4.55789e-07, 1.41421, -3.64389e-05, 4.55789e-07, 4.70494e-07, 4.83206e-07, 7.11188e-07, 4.61806e-07, 8.90887e-07, 2.94932e-06, 5.9631e-07, 5.69244e-07, 5.23798e-07, 1.54288e-06, 4.70466e-07, 4.56593e-07, 2.01817e-06, 4.68637e-07, 2.09934e-05, 4.55791e-07, 9.50712e-06, 4.55789e-07, 4.55789e-07, 6.17989e-07
0.544357, 0, 5.06917e-05, 7.89398e-07, 1.41421, -5.06917e-05, 7.89398e-07, 8.14861e-07, 8.36873e-07, 1.23165e-06, 7.99816e-07, 1.54281e-06, 5.10718e-06, 1.05057e-06, 9.85856e-07, 9.07162e-07, 2.6718e-06, 8.14812e-07, 7.90789e-07, 2.97577e-06, 8.12163e-07, 2.87308e-05, 7.89402e-07, 1.21789e-05, 7.89398e-07, 7.89398e-07, 1.07026e-06
0.552235, 0, 7.09363e-05, 1.34706e-06, 1.41421, -7.09363e-05, 1.34706e-06, 1.3905e-06, 1.42806e-06, 2.10158e-06, 1.36483e-06, 2.63245e-06, 8.71361e-06, 1.82614e-06, 1.68224e-06, 1.54798e-06, 4.55862e-06, 1.39042e-06, 1.34943e-06, 4.39201e-06, 1.38681e-06, 3.91738e-05, 1.34707e-06, 1.57245e-05, 1.34706e-06, 1.34706e-06, 1.82624e-06
0.560114, 0, 9.98665e-05, 2.26496e-06, 1.41421, -9.98665e-05, 2.26496e-06, 2.33799e-06, 2.40112e-06, 3.53335e-06, 2.29484e-06, 4.42579e-06, 1.46486e-05, 3.13224e-06, 2.82841e-06, 2.60271e-06, 7.6638e-06, 2.33785e-06, 2.26895e-06, 6.48579e-06, 2.33337e-06, 5.3233e-05, 2.26497e-06, 2.05075e-05, 2.26496e-06, 2.26496e-06, 3.07049e-06
0.567993, 0, 0.000141404, 3.75266e-06, 1.41421, -0.000141404, 3.75266e-06, 3.87364e-06, 3.97821e-06, 5.85374e-06, 3.80216e-06, 7.33205e-06, 2.4266e-05, 5.30192e-06, 4.68601e-06, 4.31215e-06, 1.26958e-05, 3.8734e-06, 3.75928e-06, 9.57689e-06, 3.86873e-06, 7.21229e-05, 3.75268e-06, 2.70564e-05, 3.75266e-06, 3.75266e-06, 5.08702e-06
0.575872, 0, 0.000201239, 6.12696e-06, 1.41421, -0.000201239, 6.12696e-06, 6.32444e-06, 6.49514e-06, 9.55665e-06, 6.20776e-06, 1.19698e-05, 3.96119e-05, 8.85755e-06, 7.65052e-06, 7.04024e-06, 2.07252e-05, 6.32406e-06, 6.13776e-06, 1.41285e-05, 6.32109e-06, 9.74648e-05, 6.12699e-06, 3.61495e-05, 6.12696e-06, 6.12696e-06, 8.30511e-06
