   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_149.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.240468, 0, 7.47473e-12, 0, 1.41421, -7.47473e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58972e-14, 0, 0, 2.95774e-16, 1.78368e-13, 0, 7.28017e-12, 0, 0
0.248348, 0, 1.17919e-11, 0, 1.41421, -1.17919e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50581e-14, 0, 0, 4.79316e-16, 2.92383e-13, 0, 1.1474e-11, 0, 0
0.256228, 0, 1.84838e-11, 0, 1.41421, -1.84838e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92439e-14, 0, 0, 7.72887e-16, 4.7694e-13, 0, 1.79669e-11, 0, 0
0.264108, 0, 2.87894e-11, 0, 1.41421, -2.87894e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10672e-14, 0, 0, 1.24035e-15, 7.74308e-13, 0, 2.79527e-11, 0, 0
0.271988, 0, 4.45576e-11, 0, 1.41421, -4.45576e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44214e-14, 0, 0, 1.98164e-15, 1.25132e-12, 0, 4.32099e-11, 0, 0
0.279868, 0, 6.85299e-11, 7.00649e-45, 1.41421, -6.85299e-11, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 1.4507e-13, 7.00649e-45, 7.00649e-45, 3.15271e-15, 2.01328e-12, 7.00649e-45, 6.63684e-11, 7.00649e-45, 7.00649e-45
0.287749, 0, 1.04743e-10, 1.35926e-43, 1.41421, -1.04743e-10, 1.35926e-43, 0, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 1.35926e-43, 2.21484e-13, 1.35926e-43, 1.35926e-43, 4.99644e-15, 3.22551e-12, 1.35926e-43, 1.01291e-10, 1.35926e-43, 1.35926e-43
0.295629, 0, 1.59102e-10, 2.01507e-42, 1.41421, -1.59102e-10, 2.01507e-42, 0, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 2.01507e-42, 3.36036e-13, 2.01507e-42, 2.01507e-42, 7.8906e-15, 5.1468e-12, 2.01507e-42, 1.53612e-10, 2.01507e-42, 2.01507e-42
0.303509, 0, 2.4019e-10, 2.74304e-41, 1.41421, -2.4019e-10, 2.74304e-41, 0, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 2.74304e-41, 5.06667e-13, 2.74304e-41, 2.74304e-41, 1.24221e-14, 8.18106e-12, 2.74304e-41, 2.31489e-10, 2.74304e-41, 2.74304e-41
0.311389, 0, 3.60397e-10, 3.35046e-40, 1.41421, -3.60397e-10, 3.35046e-40, 0, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 3.35046e-40, 7.59229e-13, 3.35046e-40, 3.35046e-40, 1.95024e-14, 1.29572e-11, 3.35046e-40, 3.46661e-10, 3.35046e-40, 3.35046e-40
0.319269, 0, 5.37505e-10, 3.68521e-39, 1.41421, -5.37505e-10, 3.68521e-39, 0, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 3.68521e-39, 1.13073e-12, 3.68521e-39, 3.68521e-39, 3.05474e-14, 2.04525e-11, 3.68521e-39, 5.15891e-10, 3.68521e-39, 3.68521e-39
0.327149, 0, 7.96867e-10, 3.66616e-38, 1.41421, -7.96867e-10, 3.66616e-38, 0, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 3.66616e-38, 1.67379e-12, 3.66616e-38, 3.66616e-38, 4.77568e-14, 3.21822e-11, 3.66616e-38, 7.62963e-10, 3.66616e-38, 3.66616e-38
0.33503, 0, 1.17441e-09, 3.31625e-37, 1.41421, -1.17441e-09, 3.31625e-37, 0, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 3.31625e-37, 2.46276e-12, 3.31625e-37, 3.31625e-37, 7.45509e-14, 5.04922e-11, 3.31625e-37, 1.12138e-09, 3.31625e-37, 3.31625e-37
0.34291, 0, 1.72077e-09, 2.74175e-36, 1.41421, -1.72077e-09, 2.74175e-36, 0, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 2.74175e-36, 3.60205e-12, 2.74175e-36, 2.74175e-36, 1.16252e-13, 7.90089e-11, 2.74175e-36, 1.63804e-09, 2.74175e-36, 2.74175e-36
0.35079, 0, 2.50683e-09, 2.08222e-35, 1.41421, -2.50683e-09, 2.08222e-35, 0, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 2.08222e-35, 5.23732e-12, 2.08222e-35, 2.08222e-35, 1.81149e-13, 1.2333e-10, 2.08222e-35, 2.37808e-09, 2.08222e-35, 2.08222e-35
0.35867, 0, 3.63138e-09, 1.45797e-34, 1.41421, -3.63138e-09, 1.45797e-34, 0, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 1.45797e-34, 7.57061e-12, 1.45797e-34, 1.45797e-34, 2.82162e-13, 1.92088e-10, 1.45797e-34, 3.43144e-09, 1.45797e-34, 1.45797e-34
0.36655, 0, 5.23132e-09, 9.98913e-34, 1.41421, -5.23132e-09, 9.98913e-34, 0, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 9.98913e-34, 1.08804e-11, 9.98913e-34, 9.98913e-34, 4.39438e-13, 2.98573e-10, 9.98913e-34, 4.92143e-09, 9.98913e-34, 9.98913e-34
0.37443, 0, 7.49539e-09, 6.59885e-33, 1.41421, -7.49539e-09, 6.59885e-33, 0, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 6.59885e-33, 1.55484e-11, 6.59885e-33, 6.59885e-33, 6.84392e-13, 4.63223e-10, 6.59885e-33, 7.01593e-09, 6.59885e-33, 6.59885e-33
0.38231, 0, 1.06826e-08, 4.09334e-32, 1.41421, -1.06826e-08, 4.09334e-32, 0, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 4.09334e-32, 2.20949e-11, 4.09334e-32, 4.09334e-32, 1.066e-12, 7.17416e-10, 4.09334e-32, 9.94207e-09, 4.09334e-32, 4.09334e-32
0.390191, 0, 1.51471e-08, 2.37262e-31, 1.41421, -1.51471e-08, 2.37262e-31, 0, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 2.37262e-31, 3.12247e-11, 2.37262e-31, 2.37262e-31, 1.66056e-12, 1.10924e-09, 2.37262e-31, 1.4005e-08, 2.37262e-31, 2.37262e-31
0.398071, 0, 2.13708e-08, 1.28643e-30, 1.41421, -2.13708e-08, 1.28643e-30, 0, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 1.28643e-30, 4.38878e-11, 1.28643e-30, 1.28643e-30, 2.58668e-12, 1.71222e-09, 1.28643e-30, 1.96121e-08, 1.28643e-30, 1.28643e-30
0.405951, 0, 3.00074e-08, 6.54354e-30, 1.41421, -3.00074e-08, 6.54354e-30, 0, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.54354e-30, 6.13581e-11, 6.54354e-30, 6.54354e-30, 4.02846e-12, 2.63851e-09, 6.54354e-30, 2.73035e-08, 6.54354e-30, 6.54354e-30
0.413831, 0, 4.19412e-08, 3.13213e-29, 1.41421, -4.19412e-08, 3.13213e-29, 0, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 3.13213e-29, 8.53349e-11, 3.13213e-29, 3.13213e-29, 6.27082e-12, 4.05864e-09, 3.13213e-29, 3.7791e-08, 3.13213e-29, 3.13213e-29
0.421711, 0, 5.83649e-08, 1.41525e-28, 1.41421, -5.83649e-08, 1.41525e-28, 0, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.41525e-28, 1.18073e-10, 1.41525e-28, 1.41525e-28, 9.7532e-12, 6.23097e-09, 1.41525e-28, 5.20061e-08, 1.41525e-28, 1.41525e-28
0.429591, 0, 8.08833e-08, 6.0553e-28, 1.41421, -8.08833e-08, 6.0553e-28, 0, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 6.0553e-28, 1.62552e-10, 6.0553e-28, 6.0553e-28, 1.51508e-11, 9.54536e-09, 6.0553e-28, 7.11603e-08, 6.0553e-28, 6.0553e-28
0.437472, 0, 1.11653e-07, 2.4603e-27, 1.41421, -1.11653e-07, 2.4603e-27, 0, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.4603e-27, 2.22686e-10, 2.4603e-27, 2.4603e-27, 2.34961e-11, 1.45873e-08, 2.4603e-27, 9.68194e-08, 2.4603e-27, 2.4603e-27
0.445352, 0, 1.53565e-07, 9.51785e-27, 1.41421, -1.53565e-07, 9.51785e-27, 0, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 9.51785e-27, 3.03597e-10, 9.51785e-27, 9.51785e-27, 3.63607e-11, 2.22316e-08, 9.51785e-27, 1.30994e-07, 9.51785e-27, 9.51785e-27
0.453232, 0, 2.10496e-07, 3.51491e-26, 1.41421, -2.10496e-07, 3.51491e-26, 0, 3.51491e-26, 3.51491e-26, 3.51491e-26, 3.51491e-26, 3.51491e-26, 1.12797e-13, 3.51491e-26, 3.51491e-26, 3.51491e-26, 4.11955e-10, 3.51491e-26, 3.51491e-26, 5.6123e-11, 3.37777e-08, 3.51491e-26, 1.7625e-07, 3.51491e-26, 3.51491e-26
0.461112, 0, 2.87628e-07, 1.24209e-25, 1.41421, -2.87628e-07, 1.24209e-25, 0, 1.24209e-25, 1.24209e-25, 1.24209e-25, 1.24209e-25, 1.24209e-25, 3.63074e-13, 1.24209e-25, 1.24209e-25, 1.24209e-25, 5.56406e-10, 1.24209e-25, 1.24209e-25, 8.63618e-11, 5.1144e-08, 1.24209e-25, 2.3584e-07, 1.24209e-25, 1.24209e-25
0.468992, 0, 3.93434e-07, 4.26098e-25, 1.41421, -3.93434e-07, 3.85274e-12, 0, 5.13848e-15, 7.25616e-14, 5.23563e-12, 1.02133e-15, 1.18159e-11, 6.00637e-12, 5.92965e-12, 1.76272e-12, 1.45158e-09, 7.48122e-10, 2.19112e-13, 3.81192e-14, 1.32429e-10, 7.71432e-08, 1.83007e-15, 3.13908e-07, 4.26098e-25, 1.58586e-11
0.476872, 0, 5.38152e-07, 6.67188e-10, 1.41421, -5.38152e-07, 6.79542e-10, 6.67188e-10, 6.67204e-10, 6.6742e-10, 6.83976e-10, 6.67191e-10, 7.05075e-10, 6.85597e-10, 6.86201e-10, 6.7284e-10, 5.32168e-09, 1.66861e-09, 6.6789e-10, 6.6731e-10, 8.69477e-10, 1.16537e-07, 6.67194e-10, 4.16262e-07, 6.67188e-10, 7.18038e-10
0.484752, 0, 7.36329e-07, 2.12964e-09, 1.41421, -7.36329e-07, 2.16032e-09, 2.12964e-09, 2.12968e-09, 2.13022e-09, 2.17133e-09, 2.12965e-09, 2.22373e-09, 2.17469e-09, 2.17686e-09, 2.14368e-09, 1.36889e-08, 3.46427e-09, 2.13138e-09, 2.12994e-09, 2.43732e-09, 1.75369e-07, 2.12965e-09, 5.49487e-07, 2.12964e-09, 2.25593e-09
0.492633, 0, 1.00958e-06, 5.27361e-09, 1.41421, -1.00958e-06, 5.34297e-09, 5.27361e-09, 5.2737e-09, 5.27492e-09, 5.36787e-09, 5.27363e-09, 5.48634e-09, 5.37471e-09, 5.38037e-09, 5.30535e-09, 3.14073e-08, 7.04468e-09, 5.27756e-09, 5.2743e-09, 5.73942e-09, 2.62998e-07, 5.27364e-09, 7.22581e-07, 5.27361e-09, 5.55912e-09
0.500513, 0, 1.38998e-06, 1.18975e-08, 1.41421, -1.38998e-06, 1.20469e-08, 1.18975e-08, 1.18977e-08, 1.19003e-08, 1.21005e-08, 1.18975e-08, 1.23556e-08, 1.21142e-08, 1.21274e-08, 1.19658e-08, 6.81798e-08, 1.42377e-08, 1.1906e-08, 1.1899e-08, 1.25992e-08, 3.93289e-07, 1.18976e-08, 9.47311e-07, 1.18975e-08, 1.25124e-08
0.508393, 0, 1.92669e-06, 2.55781e-08, 1.41421, -1.92669e-06, 2.58898e-08, 2.55781e-08, 2.55785e-08, 2.5584e-08, 2.60017e-08, 2.55782e-08, 2.6534e-08, 2.60284e-08, 2.60578e-08, 2.57207e-08, 1.4301e-07, 2.86574e-08, 2.55958e-08, 2.55812e-08, 2.66296e-08, 5.86916e-07, 2.55783e-08, 1.23971e-06, 2.55781e-08, 2.68611e-08
0.516273, 0, 2.69728e-06, 5.32925e-08, 1.41421, -2.69728e-06, 5.3927e-08, 5.32925e-08, 5.32934e-08, 5.33045e-08, 5.41548e-08, 5.32927e-08, 5.52385e-08, 5.42978e-08, 5.42691e-08, 5.35828e-08, 2.92359e-07, 5.73275e-08, 5.33286e-08, 5.32988e-08, 5.48596e-08, 8.75237e-07, 5.32928e-08, 1.62228e-06, 5.32925e-08, 5.59043e-08
0.524153, 0, 3.82414e-06, 1.08361e-07, 1.41421, -3.82414e-06, 1.09625e-07, 1.08361e-07, 1.08362e-07, 1.08384e-07, 1.10079e-07, 1.08361e-07, 1.12238e-07, 1.1047e-07, 1.10307e-07, 1.08939e-07, 5.84746e-07, 1.13626e-07, 1.08433e-07, 1.08373e-07, 1.10683e-07, 1.30385e-06, 1.08361e-07, 2.12786e-06, 1.08361e-07, 1.13565e-07
0.532033, 0, 5.50906e-06, 2.15689e-07, 1.41421, -5.50906e-06, 2.18159e-07, 2.15689e-07, 2.15692e-07, 2.15735e-07, 2.19045e-07, 2.15689e-07, 2.23264e-07, 2.2112e-07, 2.1949e-07, 2.16819e-07, 1.14627e-06, 2.22532e-07, 2.15829e-07, 2.15713e-07, 2.1911e-07, 1.9436e-06, 2.1569e-07, 2.80616e-06, 2.15689e-07, 2.25855e-07
0.539914, 0, 8.08078e-06, 4.20892e-07, 1.41421, -8.08078e-06, 4.25626e-07, 4.20892e-07, 4.20899e-07, 4.20982e-07, 4.27325e-07, 4.20894e-07, 4.35409e-07, 4.33031e-07, 4.28177e-07, 4.23058e-07, 2.20425e-06, 4.2975e-07, 4.21162e-07, 4.20939e-07, 4.25905e-07, 2.90244e-06, 4.20895e-07, 3.73484e-06, 4.20892e-07, 4.40376e-07
0.547794, 0, 1.20808e-05, 8.05773e-07, 1.41421, -1.20808e-05, 8.14676e-07, 8.05773e-07, 8.05785e-07, 8.05941e-07, 8.17871e-07, 8.05776e-07, 8.33076e-07, 8.31227e-07, 8.19475e-07, 8.09846e-07, 4.15991e-06, 8.17192e-07, 8.0628e-07, 8.05861e-07, 8.13071e-07, 4.34675e-06, 8.05778e-07, 5.03799e-06, 8.05773e-07, 8.42417e-07
0.555674, 0, 1.83973e-05, 1.51401e-06, 1.41421, -1.83973e-05, 1.53044e-06, 1.51401e-06, 1.51403e-06, 1.51431e-06, 1.53634e-06, 1.51401e-06, 1.56442e-06, 1.56543e-06, 1.5393e-06, 1.52153e-06, 7.7069e-06, 1.52867e-06, 1.51494e-06, 1.51417e-06, 1.52457e-06, 6.53428e-06, 1.51401e-06, 6.91639e-06, 1.51401e-06, 1.58166e-06
0.563554, 0, 2.84762e-05, 2.79265e-06, 1.41421, -2.84762e-05, 2.82245e-06, 2.79265e-06, 2.79269e-06, 2.79321e-06, 2.83314e-06, 2.79266e-06, 2.88404e-06, 2.89289e-06, 2.83851e-06, 2.80628e-06, 1.40193e-05, 2.81141e-06, 2.79435e-06, 2.79295e-06, 2.80784e-06, 9.86513e-06, 2.79267e-06, 9.69642e-06, 2.79265e-06, 2.9153e-06
0.571434, 0, 4.46481e-05, 5.05761e-06, 1.41421, -4.46481e-05, 5.11066e-06, 5.05761e-06, 5.05768e-06, 5.05861e-06, 5.1297e-06, 5.05763e-06, 5.22029e-06, 5.25023e-06, 5.13925e-06, 5.08188e-06, 2.50425e-05, 5.08151e-06, 5.06063e-06, 5.05814e-06, 5.07933e-06, 1.49596e-05, 5.05764e-06, 1.39063e-05, 5.05761e-06, 5.27595e-06
0.579314, 0, 7.06178e-05, 8.9944e-06, 1.41421, -7.06178e-05, 9.08714e-06, 8.9944e-06, 8.99453e-06, 8.99615e-06, 9.12042e-06, 8.99443e-06, 9.2788e-06, 9.3593e-06, 9.13713e-06, 9.03683e-06, 4.39327e-05, 9.02475e-06, 8.99968e-06, 8.99532e-06, 9.02527e-06, 2.27759e-05, 8.99445e-06, 2.03937e-05, 8.9944e-06, 9.37611e-06
0.587194, 0, 0.000112184, 1.57088e-05, 1.41421, -0.000112184, 1.5868e-05, 1.57088e-05, 1.5709e-05, 1.57118e-05, 1.59252e-05, 1.57089e-05, 1.61972e-05, 1.63902e-05, 1.59539e-05, 1.57817e-05, 7.5701e-05, 1.57472e-05, 1.57179e-05, 1.57104e-05, 1.57524e-05, 3.47822e-05, 1.57089e-05, 3.05036e-05, 1.57088e-05, 1.63642e-05
0.595075, 0, 0.000178263, 2.69465e-05, 1.41421, -0.000178263, 2.7215e-05, 2.69465e-05, 2.69468e-05, 2.69515e-05, 2.73114e-05, 2.69465e-05, 2.77701e-05, 2.82006e-05, 2.73598e-05, 2.70693e-05, 0.000128133, 2.69949e-05, 2.69617e-05, 2.69491e-05, 2.70078e-05, 5.32066e-05, 2.69466e-05, 4.63301e-05, 2.69465e-05, 2.80519e-05
0.602955, 0, 0.000282325, 4.54043e-05, 1.41421, -0.000282325, 4.58493e-05, 4.54043e-05, 4.54049e-05, 4.54126e-05, 4.6009e-05, 4.54044e-05, 4.67691e-05, 4.76789e-05, 4.60892e-05, 4.56079e-05, 0.000213068, 4.54651e-05, 4.54296e-05, 4.54087e-05, 4.549e-05, 8.13885e-05, 4.54045e-05, 7.1082e-05, 4.54043e-05, 4.7236e-05
0.610835, 0, 0.000444317, 7.51566e-05, 1.41421, -0.000444317, 7.58811e-05, 7.51566e-05, 7.51576e-05, 7.51702e-05, 7.61411e-05, 7.51568e-05, 7.73784e-05, 7.92212e-05, 7.62716e-05, 7.54881e-05, 0.000348108, 7.52329e-05, 7.51978e-05, 7.51638e-05, 7.52758e-05, 0.000124258, 7.51569e-05, 0.000109582, 7.51566e-05, 7.81386e-05
