   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_800.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00453228, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00332634, 0, 3.06488e-23, 0, 1.41421, -3.06488e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.95816e-28, 0, 5.94928e-24, 0, 2.46993e-23, 0, 0
0.011185, 0, 7.86234e-23, 0, 1.41421, -7.86234e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6724e-28, 0, 1.5559e-23, 0, 6.30636e-23, 0, 0
0.0190436, 0, 1.97222e-22, 0, 1.41421, -1.97222e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9459e-27, 0, 3.97291e-23, 0, 1.57491e-22, 0, 0
0.0269022, 0, 4.84647e-22, 0, 1.41421, -4.84647e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.83503e-27, 0, 9.9262e-23, 0, 3.8538e-22, 0, 0
0.0347609, 0, 1.16848e-21, 0, 1.41421, -1.16848e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17878e-26, 0, 2.43094e-22, 0, 9.25372e-22, 0, 0
0.0426195, 0, 2.76753e-21, 0, 1.41421, -2.76753e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82347e-26, 0, 5.84405e-22, 0, 2.1831e-21, 0, 0
0.0504781, 0, 6.44635e-21, 0, 1.41421, -6.44635e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65155e-26, 0, 1.38083e-21, 0, 5.06545e-21, 0, 0
0.0583367, 0, 1.47806e-20, 0, 1.41421, -1.47806e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54264e-25, 0, 3.21009e-21, 0, 1.15704e-20, 0, 0
0.0661954, 0, 3.33873e-20, 0, 1.41421, -3.33873e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.52509e-25, 0, 7.34916e-21, 0, 2.60378e-20, 0, 0
0.074054, 0, 7.43526e-20, 0, 1.41421, -7.43526e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94238e-25, 0, 1.65827e-20, 0, 5.77691e-20, 0, 0
0.0819126, 0, 1.63348e-19, 0, 1.41421, -1.63348e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76558e-24, 0, 3.69045e-20, 0, 1.26441e-19, 0, 0
0.0897712, 0, 3.54225e-19, 0, 1.41421, -3.54225e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87464e-24, 0, 8.10557e-20, 0, 2.73165e-19, 0, 0
0.0976299, 0, 7.58601e-19, 0, 1.41421, -7.58601e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39846e-24, 0, 1.75797e-19, 0, 5.82796e-19, 0, 0
0.105488, 0, 1.60514e-18, 0, 1.41421, -1.60514e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79884e-23, 0, 3.76688e-19, 0, 1.22844e-18, 0, 0
0.113347, 0, 3.35705e-18, 0, 1.41421, -3.35705e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80881e-23, 0, 7.97798e-19, 0, 2.55921e-18, 0, 0
0.121206, 0, 6.94231e-18, 0, 1.41421, -6.94231e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.97532e-23, 0, 1.67078e-18, 0, 5.27145e-18, 0, 0
0.129064, 0, 1.42003e-17, 0, 1.41421, -1.42003e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65202e-22, 0, 3.4612e-18, 0, 1.0739e-17, 0, 0
0.136923, 0, 2.87388e-17, 0, 1.41421, -2.87388e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.38624e-22, 0, 7.09506e-18, 0, 2.16434e-17, 0, 0
0.144782, 0, 5.75618e-17, 0, 1.41421, -5.75618e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.87028e-22, 0, 1.4396e-17, 0, 4.31652e-17, 0, 0
0.15264, 0, 1.14131e-16, 0, 1.41421, -1.14131e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38004e-21, 0, 2.89202e-17, 0, 8.52089e-17, 0, 0
0.160499, 0, 2.24062e-16, 0, 1.41421, -2.24062e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.74514e-21, 0, 5.75375e-17, 0, 1.66522e-16, 0, 0
