   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_764.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.8025, 120.368, 63.6623, 0.408303, 11.062, 56.7061, 0.000316261, 0.408305, 0.408501, 0.408587, 0.413475, 0.451872, 0.416115, 0.467867, 63.5349, 0.409619, 0.408311, 0.408303, 0.408303, 0.408303, 0.408303, 0.414594, 0.408303, 0.408303, 0.411477
1.8105, 144, 53.8992, 0.422287, 12.083, 90.1008, 0.000298539, 0.422289, 0.422496, 0.42258, 0.427571, 0.466489, 0.430814, 0.487624, 53.7647, 0.423504, 0.422291, 0.422287, 0.422287, 0.422287, 0.422287, 0.428549, 0.422287, 0.422287, 0.425468
1.81851, 137, 44.8985, 0.435991, 11.7898, 92.1015, 0.000280382, 0.435993, 0.436211, 0.436294, 0.441411, 0.481001, 0.445292, 0.50953, 44.7541, 0.437118, 0.435993, 0.435991, 0.435991, 0.435991, 0.435991, 0.442254, 0.435991, 0.435991, 0.439192
1.82651, 138, 36.8559, 0.449536, 11.8322, 101.144, 0.000261732, 0.449539, 0.449769, 0.449851, 0.455113, 0.4955, 0.459669, 0.53504, 36.6976, 0.450581, 0.449537, 0.449536, 0.449536, 0.449536, 0.449536, 0.455827, 0.449536, 0.449536, 0.452769
1.83451, 120, 29.8705, 0.463088, 11.0454, 90.1295, 0.000242617, 0.463091, 0.463335, 0.463415, 0.468836, 0.510115, 0.474107, 0.566243, 29.6923, 0.464055, 0.463089, 0.463088, 0.463088, 0.463088, 0.463088, 0.469429, 0.463088, 0.463088, 0.466361
1.84252, 120, 23.96, 0.476839, 11.0454, 96.04, 0.000223142, 0.476841, 0.4771, 0.477179, 0.482768, 0.525, 0.488794, 0.60602, 23.7535, 0.477732, 0.476839, 0.476839, 0.476839, 0.476839, 0.476839, 0.483247, 0.476839, 0.476839, 0.480158
1.85052, 103, 19.0783, 0.490998, 10.247, 83.9217, 0.000203481, 0.491001, 0.491273, 0.491351, 0.497112, 0.540325, 0.503938, 0.658224, 18.8314, 0.491821, 0.490998, 0.490998, 0.490998, 0.490998, 0.490998, 0.497489, 0.490998, 0.490998, 0.494367
1.85852, 98, 15.1365, 0.50578, 10, 82.8635, 0.000183859, 0.505783, 0.506069, 0.506146, 0.512076, 0.556267, 0.519748, 0.727818, 14.8323, 0.506535, 0.50578, 0.50578, 0.50578, 0.50578, 0.50578, 0.512363, 0.50578, 0.50578, 0.509201
1.86653, 107, 12.022, 0.521388, 10.4403, 94.978, 0.000164529, 0.521391, 0.521691, 0.521767, 0.52786, 0.572997, 0.536426, 0.820979, 11.6378, 0.522079, 0.521388, 0.521388, 0.521388, 0.521388, 0.521388, 0.52807, 0.521388, 0.521388, 0.52486
1.87453, 87, 9.61503, 0.538005, 9.43398, 77.385, 0.000145757, 0.538008, 0.53832, 0.538396, 0.544642, 0.59067, 0.554152, 0.94507, 9.12087, 0.538634, 0.538005, 0.538005, 0.538005, 0.538005, 0.538005, 0.544788, 0.538005, 0.538005, 0.541526
1.88253, 88, 7.80077, 0.555781, 9.48683, 80.1992, 0.000127797, 0.555784, 0.556107, 0.556182, 0.562569, 0.609413, 0.573073, 1.10848, 7.1586, 0.55635, 0.555781, 0.555781, 0.555781, 0.555781, 0.555781, 0.562666, 0.555781, 0.555781, 0.559347
1.89054, 55, 6.47716, 0.574827, 7.54983, 48.5228, 0.000110875, 0.574831, 0.575164, 0.575238, 0.58175, 0.629326, 0.593299, 1.32023, 5.64001, 0.57534, 0.574827, 0.574827, 0.574827, 0.574827, 0.574827, 0.581814, 0.574827, 0.574827, 0.578435
1.89854, 64, 5.55831, 0.595219, 8.12404, 58.4417, 9.51743e-05, 0.595223, 0.595565, 0.595639, 0.60226, 0.650475, 0.614904, 1.58936, 4.47022, 0.595679, 0.595219, 0.595219, 0.595219, 0.595219, 0.595219, 0.602306, 0.595219, 0.595219, 0.598864
1.90655, 57, 4.97475, 0.616991, 7.68115, 52.0252, 8.08279e-05, 0.616995, 0.617345, 0.617418, 0.624132, 0.672893, 0.63792, 1.92402, 3.57169, 0.617401, 0.616991, 0.616991, 0.616991, 0.616991, 0.616992, 0.624176, 0.616991, 0.616991, 0.620667
1.91455, 54, 4.67126, 0.640145, 7.48331, 49.3287, 6.79145e-05, 0.640149, 0.640505, 0.640578, 0.64737, 0.696586, 0.662349, 2.33037, 2.88303, 0.640508, 0.640145, 0.640145, 0.640145, 0.640145, 0.640145, 0.647427, 0.640145, 0.640145, 0.643846
1.92255, 44, 4.60337, 0.664653, 6.78233, 39.3966, 5.64602e-05, 0.664657, 0.665018, 0.66509, 0.671946, 0.721534, 0.688161, 2.81127, 2.35684, 0.664972, 0.664653, 0.664653, 0.664653, 0.664653, 0.664653, 0.672032, 0.664653, 0.664653, 0.668375
1.93056, 48, 4.73336, 0.690467, 7.07107, 43.2666, 4.64433e-05, 0.690471, 0.690836, 0.690909, 0.697815, 0.747699, 0.71531, 3.36507, 1.95702, 0.690746, 0.690467, 0.690467, 0.690467, 0.690467, 0.690467, 0.697945, 0.690467, 0.690467, 0.694207
1.93856, 34, 5.02657, 0.717528, 6, 28.9734, 3.78029e-05, 0.717532, 0.7179, 0.717972, 0.724918, 0.775034, 0.743733, 3.98445, 1.65615, 0.71777, 0.717528, 0.717528, 0.717528, 0.717528, 0.717528, 0.725109, 0.717528, 0.717528, 0.721281
1.94656, 26, 5.4484, 0.745769, 5.2915, 20.5516, 3.04474e-05, 0.745773, 0.746144, 0.746216, 0.753192, 0.803484, 0.773364, 4.65575, 1.4332, 0.745978, 0.745769, 0.745769, 0.745769, 0.745769, 0.745769, 0.75346, 0.745769, 0.745769, 0.749533
1.95457, 32, 5.96243, 0.775123, 5.83095, 26.0376, 2.42654e-05, 0.775127, 0.775499, 0.775571, 0.782569, 0.832994, 0.804135, 5.3588, 1.27183, 0.775302, 0.775123, 0.775123, 0.775123, 0.775123, 0.775123, 0.782935, 0.775123, 0.775123, 0.778894
1.96257, 21, 6.52974, 0.805527, 4.79583, 14.4703, 1.91332e-05, 0.805531, 0.805905, 0.805977, 0.812992, 0.863513, 0.835984, 6.06758, 1.15907, 0.80568, 0.805527, 0.805527, 0.805527, 0.805527, 0.805527, 0.813476, 0.805527, 0.805527, 0.809304
1.97057, 24, 7.10942, 0.836924, 5.09902, 16.8906, 1.49238e-05, 0.836928, 0.837303, 0.837375, 0.844401, 0.894991, 0.868852, 6.75152, 1.0845, 0.837053, 0.836924, 0.836924, 0.836924, 0.836924, 0.836924, 0.845028, 0.836924, 0.836924, 0.840706
1.97858, 17, 7.66019, 0.869267, 4.3589, 9.33981, 1.1512e-05, 0.869271, 0.869646, 0.869718, 0.876752, 0.927391, 0.902692, 7.37775, 1.03966, 0.869375, 0.869267, 0.869267, 0.869267, 0.869267, 0.869267, 0.877549, 0.869267, 0.869267, 0.873051
1.98658, 11.5737, 8.14264, 0.902512, 3.68425, 3.43108, 8.7794e-06, 0.902516, 0.902892, 0.902964, 0.910004, 0.960676, 0.937461, 7.91367, 1.01768, 0.902603, 0.902512, 0.902512, 0.902512, 0.902512, 0.902512, 0.911003, 0.902512, 0.902512, 0.9063
1.99458, 12.4263, 8.52206, 0.936629, 3.79819, 3.90422, 6.61676e-06, 0.936633, 0.937009, 0.937081, 0.944125, 0.994818, 0.973127, 8.33006, 1.01301, 0.936704, 0.936629, 0.936629, 0.936629, 0.936629, 0.936629, 0.945361, 0.936629, 0.936629, 0.940419
2.00259, 10, 8.77101, 0.97159, 3.4641, 1.22899, 4.92604e-06, 0.971594, 0.97197, 0.972042, 0.979089, 1.0298, 1.00966, 8.60384, 1.02128, 0.971652, 0.97159, 0.97159, 0.97159, 0.97159, 0.97159, 0.980604, 0.97159, 0.97159, 0.975384
2.01059, 8, 8.87156, 1.00737, 3.16228, -0.871559, 3.62084e-06, 1.00738, 1.00775, 1.00782, 1.01487, 1.06559, 1.04704, 8.72045, 1.03906, 1.00742, 1.00737, 1.00737, 1.00737, 1.00737, 1.00737, 1.01671, 1.00737, 1.00737, 1.01117
2.01859, 8, 8.8167, 1.04396, 3.16228, -0.8167, 2.62631e-06, 1.04396, 1.04434, 1.04441, 1.05146, 1.10219, 1.08526, 8.67546, 1.06377, 1.044, 1.04396, 1.04396, 1.04396, 1.04396, 1.04396, 1.05368, 1.04396, 1.04396, 1.04776
2.0266, 8, 8.61065, 1.08133, 3.16228, -0.610654, 1.87879e-06, 1.08134, 1.08172, 1.08179, 1.08884, 1.13956, 1.12429, 8.475, 1.09347, 1.08137, 1.08133, 1.08133, 1.08133, 1.08133, 1.08134, 1.09148, 1.08133, 1.08133, 1.08515
2.0346, 4, 8.26813, 1.11948, 2.44949, -4.26813, 1.32486e-06, 1.11949, 1.11986, 1.11993, 1.12698, 1.17771, 1.16413, 8.13514, 1.12676, 1.11951, 1.11948, 1.11948, 1.11948, 1.11948, 1.11948, 1.13012, 1.11948, 1.11948, 1.1233
2.0426, 1, 7.81248, 1.15839, 1.73205, -6.81248, 9.2043e-07, 1.15839, 1.15877, 1.15884, 1.16589, 1.21662, 1.20476, 7.68019, 1.16267, 1.15841, 1.15839, 1.15839, 1.15839, 1.15839, 1.15839, 1.16958, 1.15839, 1.15839, 1.16223
2.05061, 5.55446, 7.27316, 1.19803, 2.74854, -1.7187, 6.29683e-07, 1.19804, 1.19842, 1.19849, 1.20554, 1.25627, 1.24621, 7.14026, 1.2005, 1.19805, 1.19803, 1.19803, 1.19803, 1.19803, 1.19803, 1.20985, 1.19803, 1.19803, 1.2019
2.05861, 6.44554, 6.6827, 1.23841, 2.90612, -0.237159, 4.2399e-07, 1.23841, 1.23879, 1.23886, 1.24591, 1.29665, 1.28849, 6.54826, 1.2398, 1.23842, 1.23841, 1.23841, 1.23841, 1.23841, 1.23841, 1.25091, 1.23841, 1.23841, 1.2423
2.06662, 4, 6.07366, 1.2795, 2.44949, -2.07366, 2.80873e-07, 1.2795, 1.27988, 1.27995, 1.287, 1.33773, 1.33164, 5.93698, 1.28026, 1.27951, 1.2795, 1.2795, 1.2795, 1.2795, 1.2795, 1.29275, 1.2795, 1.2795, 1.28343
2.07462, 4, 5.47578, 1.32128, 2.44949, -1.47578, 1.82974e-07, 1.32129, 1.32166, 1.32174, 1.32879, 1.37952, 1.37578, 5.33623, 1.3217, 1.32129, 1.32128, 1.32128, 1.32128, 1.32128, 1.32128, 1.33536, 1.32128, 1.32128, 1.32527
2.08262, 3, 4.91411, 1.36375, 2.23607, -1.91411, 1.17178e-07, 1.36376, 1.36413, 1.36421, 1.37126, 1.42199, 1.42108, 4.77096, 1.36397, 1.36376, 1.36375, 1.36375, 1.36375, 1.36375, 1.36375, 1.37872, 1.36375, 1.36375, 1.3678
2.09063, 2, 4.40746, 1.4069, 2, -2.40746, 7.37444e-08, 1.4069, 1.40728, 1.40735, 1.4144, 1.46513, 1.46788, 4.25973, 1.40701, 1.4069, 1.4069, 1.4069, 1.4069, 1.4069, 1.4069, 1.42282, 1.4069, 1.4069, 1.41104
2.09863, 0.539963, 3.96816, 1.45071, 1.59373, -3.4282, 4.55957e-08, 1.45071, 1.45109, 1.45116, 1.45821, 1.50894, 1.51669, 3.81435, 1.45077, 1.45071, 1.45071, 1.45071, 1.45071, 1.45071, 1.45071, 1.46766, 1.45071, 1.45071, 1.45495
2.10663, 4.46004, 3.60224, 1.49518, 2.54166, 0.857798, 2.76879e-08, 1.49519, 1.49556, 1.49564, 1.50269, 1.55342, 1.56836, 3.44004, 1.49521, 1.49519, 1.49518, 1.49518, 1.49518, 1.49518, 1.49518, 1.51323, 1.49518, 1.49518, 1.49956
2.11464, 3, 3.31057, 1.54032, 2.23607, -0.310565, 1.65098e-08, 1.54033, 1.5407, 1.54077, 1.54782, 1.59856, 1.62417, 3.13639, 1.54033, 1.54032, 1.54032, 1.54032, 1.54032, 1.54032, 1.54032, 1.55952, 1.54032, 1.54032, 1.54485
2.12264, 1, 3.09021, 1.58612, 1.73205, -2.09021, 9.66477e-09, 1.58613, 1.58651, 1.58658, 1.59363, 1.64436, 1.68605, 2.89855, 1.58613, 1.58613, 1.58612, 1.58612, 1.58612, 1.58612, 1.58612, 1.60655, 1.58612, 1.58612, 1.59085
2.13064, 3, 2.93611, 1.6326, 2.23607, 0.0638897, 5.55337e-09, 1.63261, 1.63299, 1.63306, 1.64011, 1.69084, 1.75676, 2.7187, 1.63261, 1.63261, 1.6326, 1.6326, 1.6326, 1.6326, 1.6326, 1.65433, 1.6326, 1.6326, 1.63755
2.13865, 0, 2.84272, 1.67977, 1.41421, -2.84272, 3.13159e-09, 1.67978, 1.68015, 1.68023, 1.68728, 1.73801, 1.84016, 2.58745, 1.67978, 1.67977, 1.67977, 1.67977, 1.67977, 1.67977, 1.67977, 1.70287, 1.67977, 1.67977, 1.68498
2.14665, 6, 2.80553, 1.72765, 2.82843, 3.19447, 1.73279e-09, 1.72765, 1.72803, 1.7281, 1.73515, 1.78588, 1.94147, 2.49506, 1.72765, 1.72765, 1.72765, 1.72765, 1.72765, 1.72765, 1.72765, 1.75221, 1.72765, 1.72765, 1.73316
2.15465, 5, 2.82222, 1.77624, 2.64575, 2.17778, 9.40706e-10, 1.77624, 1.77662, 1.77669, 1.78374, 1.83447, 2.06749, 2.43241, 1.77624, 1.77624, 1.77624, 1.77624, 1.77624, 1.77624, 1.77624, 1.80236, 1.77624, 1.77624, 1.78209
2.16266, 1.52069, 2.8935, 1.82556, 1.87635, -1.3728, 5.00978e-10, 1.82556, 1.82594, 1.82601, 1.83306, 1.88379, 2.22677, 2.39164, 1.82556, 1.82556, 1.82556, 1.82556, 1.82556, 1.82556, 1.82556, 1.85339, 1.82556, 1.82556, 1.83179
2.17066, 4.47931, 3.02341, 1.87563, 2.54545, 1.4559, 2.61674e-10, 1.87564, 1.87601, 1.87608, 1.88313, 1.93387, 2.42959, 2.3665, 1.87563, 1.87563, 1.87563, 1.87563, 1.87563, 1.87563, 1.87563, 1.90535, 1.87563, 1.87563, 1.88229
2.17866, 1, 3.21919, 1.92646, 1.73205, -2.21919, 1.34036e-10, 1.92646, 1.92684, 1.92691, 1.93396, 1.98469, 2.68775, 2.35235, 1.92646, 1.92646, 1.92646, 1.92646, 1.92646, 1.92646, 1.92646, 1.95831, 1.92646, 1.92646, 1.93358
2.18667, 2, 3.49066, 1.97805, 2, -1.49066, 6.73166e-11, 1.97806, 1.97843, 1.9785, 1.98555, 2.03629, 3.01408, 2.34611, 1.97805, 1.97805, 1.97805, 1.97805, 1.97805, 1.97805, 1.97805, 2.01237, 1.97805, 1.97805, 1.98569
2.19467, 3, 3.84905, 2.03041, 2.23607, -0.849051, 3.31549e-11, 2.03041, 2.03079, 2.03086, 2.03791, 2.08864, 3.42149, 2.34595, 2.03041, 2.03041, 2.03041, 2.03041, 2.03041, 2.03041, 2.03041, 2.06767, 2.03041, 2.03041, 2.03859
2.20267, 4, 4.30552, 2.08353, 2.44949, -0.305523, 1.60115e-11, 2.08354, 2.08391, 2.08399, 2.09104, 2.14177, 3.92188, 2.35097, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.08353, 2.12439, 2.08353, 2.08353, 2.09231
2.21068, 5.5062, 4.86917, 2.13741, 2.73974, 0.637022, 7.57935e-12, 2.13742, 2.13779, 2.13787, 2.14492, 2.19565, 4.52435, 2.36091, 2.13741, 2.13741, 2.13741, 2.13741, 2.13741, 2.13741, 2.13741, 2.18275, 2.13741, 2.13741, 2.14682
2.21868, 6.4938, 5.54509, 2.19205, 2.91441, 0.94871, 3.51252e-12, 2.19205, 2.19243, 2.1925, 2.19955, 2.25028, 5.23363, 2.37584, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.19205, 2.24306, 2.19205, 2.19205, 2.20212
2.22669, 6, 6.33217, 2.24741, 2.82843, -0.332166, 1.58913e-12, 2.24742, 2.24779, 2.24786, 2.25491, 2.30565, 6.04804, 2.39591, 2.24741, 2.24741, 2.24741, 2.24741, 2.24741, 2.24741, 2.24741, 2.30569, 2.24741, 2.24741, 2.25819
2.23469, 9, 7.22144, 2.3035, 3.31662, 1.77856, 6.97502e-13, 2.3035, 2.30388, 2.30395, 2.311, 2.36173, 6.95802, 2.42125, 2.3035, 2.3035, 2.3035, 2.3035, 2.3035, 2.3035, 2.3035, 2.37107, 2.3035, 2.3035, 2.31502
2.24269, 7, 8.19492, 2.36029, 3, -1.19492, 2.9281e-13, 2.36029, 2.36067, 2.36074, 2.36779, 2.41852, 7.94504, 2.45187, 2.36029, 2.36029, 2.36029, 2.36029, 2.36029, 2.36029, 2.36029, 2.43972, 2.36029, 2.36029, 2.37258
2.2507, 11, 9.22504, 2.41776, 3.60555, 1.77496, 1.13988e-13, 2.41777, 2.41815, 2.41822, 2.42527, 2.476, 8.98113, 2.48757, 2.41776, 2.41776, 2.41776, 2.41776, 2.41776, 2.41776, 2.41776, 2.5122, 2.41776, 2.41776, 2.43085
2.2587, 6, 10.2756, 2.47591, 2.82843, -4.27563, 3.88734e-14, 2.47591, 2.47629, 2.47636, 2.48341, 2.53414, 10.0298, 2.52805, 2.47591, 2.47591, 2.47591, 2.47591, 2.47591, 2.47591, 2.47591, 2.58909, 2.47591, 2.47591, 2.48983
2.2667, 19, 11.3035, 2.53471, 4.58258, 7.69648, 1.05914e-14, 2.53471, 2.53509, 2.53516, 2.54221, 2.59294, 11.0478, 2.57285, 2.53471, 2.53471, 2.53471, 2.53471, 2.53471, 2.53471, 2.53471, 2.67094, 2.53471, 2.53471, 2.54949
2.27471, 12, 12.2616, 2.59414, 3.74166, -0.26158, 2.33128e-15, 2.59414, 2.59452, 2.59459, 2.60164, 2.65237, 11.988, 2.62147, 2.59414, 2.59414, 2.59414, 2.59414, 2.59414, 2.59414, 2.59414, 2.75819, 2.59414, 2.59414, 2.60981
2.28271, 19, 13.1023, 2.65419, 4.58258, 5.89775, 3.76252e-16, 2.65419, 2.65457, 2.65464, 2.66169, 2.71242, 12.803, 2.67336, 2.65419, 2.65419, 2.65419, 2.65419, 2.65419, 2.65419, 2.65419, 2.85114, 2.65419, 2.65419, 2.67077
2.29071, 11, 13.7818, 2.71484, 3.60555, -2.78183, 4.17843e-17, 2.71484, 2.71522, 2.71529, 2.72234, 2.77307, 13.4496, 2.72801, 2.71484, 2.71484, 2.71484, 2.71484, 2.71484, 2.71484, 2.71484, 2.9498, 2.71484, 2.71484, 2.73236
2.29872, 17, 14.2646, 2.77608, 4.3589, 2.73537, 2.37998e-18, 2.77608, 2.77646, 2.77653, 2.78358, 2.83431, 13.8929, 2.78494, 2.77608, 2.77608, 2.77608, 2.77608, 2.77608, 2.77608, 2.77608, 3.05391, 2.77608, 2.77608, 2.79457
2.30672, 11, 14.5262, 2.83788, 3.60555, -3.52622, 1.31409e-19, 2.83789, 2.83827, 2.83834, 2.84539, 2.89612, 14.1094, 2.84372, 2.83788, 2.83788, 2.83788, 2.83788, 2.83788, 2.83788, 2.83789, 3.16278, 2.83788, 2.83788, 2.85737
2.31472, 18, 14.5561, 2.90025, 4.47214, 3.44393, 5.01873e-21, 2.90025, 2.90063, 2.9007, 2.90775, 2.95848, 14.0901, 2.90401, 2.90025, 2.90025, 2.90025, 2.90025, 2.90025, 2.90025, 2.90025, 3.27535, 2.90025, 2.90025, 2.92075
2.32273, 15, 14.3585, 2.96315, 4.12311, 0.64153, 1.11911e-22, 2.96315, 2.96353, 2.9636, 2.97065, 3.02138, 13.841, 2.96552, 2.96315, 2.96315, 2.96315, 2.96315, 2.96315, 2.96315, 2.96315, 3.39013, 2.96315, 2.96315, 2.98469
2.33073, 18, 13.952, 3.02656, 4.47214, 4.04802, 1.24436e-24, 3.02657, 3.02694, 3.02702, 3.03407, 3.0848, 13.3826, 3.02803, 3.02656, 3.02656, 3.02656, 3.02656, 3.02656, 3.02656, 3.02656, 3.50533, 3.02656, 3.02656, 3.04917
2.33873, 9, 13.3676, 3.09048, 3.31662, -4.36755, 0, 3.09048, 3.09086, 3.09093, 3.09798, 3.14871, 12.7479, 3.09137, 3.09048, 3.09048, 3.09048, 3.09048, 3.09048, 3.09048, 3.09048, 3.61892, 3.09048, 3.09048, 3.11418
2.34674, 13, 12.6453, 3.15486, 3.87298, 0.35468, 0, 3.15487, 3.15524, 3.15532, 3.16237, 3.2131, 11.9795, 3.15539, 3.15486, 3.15486, 3.15486, 3.15486, 3.15486, 3.15486, 3.15486, 3.72877, 3.15486, 3.15486, 3.17968
2.35474, 11, 11.8307, 3.2197, 3.60555, -0.830706, 0, 3.2197, 3.22008, 3.22015, 3.2272, 3.27793, 11.1247, 3.22, 3.2197, 3.2197, 3.2197, 3.2197, 3.2197, 3.2197, 3.2197, 3.83287, 3.2197, 3.2197, 3.24565
2.36274, 13, 10.9704, 3.28495, 3.87298, 2.02963, 0, 3.28495, 3.28533, 3.2854, 3.29245, 3.34319, 10.232, 3.28512, 3.28495, 3.28495, 3.28495, 3.28495, 3.28495, 3.28495, 3.28495, 3.92945, 3.28495, 3.28495, 3.31207
2.37075, 14, 10.1084, 3.35059, 4, 3.89164, 0, 3.3506, 3.35097, 3.35104, 3.35809, 3.40883, 9.34678, 3.35069, 3.35059, 3.35059, 3.35059, 3.35059, 3.35059, 3.35059, 3.35059, 4.0172, 3.35059, 3.35059, 3.37889
2.37875, 9.45558, 9.28307, 3.41659, 3.38461, 0.172507, 0, 3.41659, 3.41697, 3.41704, 3.42409, 3.47482, 8.50816, 3.41664, 3.41659, 3.41659, 3.41659, 3.41659, 3.41659, 3.41659, 3.41659, 4.09536, 3.41659, 3.41659, 3.44609
2.38675, 9.54442, 8.52492, 3.4829, 3.39771, 1.01951, 0, 3.48291, 3.48328, 3.48335, 3.4904, 3.54114, 7.74667, 3.48293, 3.4829, 3.4829, 3.4829, 3.4829, 3.4829, 3.4829, 3.4829, 4.16381, 3.4829, 3.4829, 3.51364
2.39476, 7, 7.85529, 3.54951, 3, -0.855293, 0, 3.54951, 3.54989, 3.54996, 3.55701, 3.60774, 7.08314, 3.54952, 3.54951, 3.54951, 3.54951, 3.54951, 3.54951, 3.54951, 3.54951, 4.22309, 3.54951, 3.54951, 3.58149
2.40276, 5, 7.28646, 3.61636, 2.64575, -2.28646, 0, 3.61637, 3.61674, 3.61682, 3.62387, 3.6746, 6.5287, 3.61637, 3.61636, 3.61636, 3.61636, 3.61636, 3.61636, 3.61636, 3.61636, 4.27428, 3.61636, 3.61636, 3.64962
2.41077, 6.44594, 6.82215, 3.68345, 2.90619, -0.376205, 0, 3.68345, 3.68383, 3.6839, 3.69095, 3.74169, 6.0855, 3.68345, 3.68345, 3.68345, 3.68345, 3.68345, 3.68345, 3.68345, 3.68345, 4.31896, 3.68345, 3.68345, 3.71799
2.41877, 3.55406, 6.45901, 3.75073, 2.3567, -2.90496, 0, 3.75073, 3.75111, 3.75118, 3.75823, 3.80898, 5.74829, 3.75073, 3.75073, 3.75073, 3.75073, 3.75073, 3.75073, 3.75073, 3.75073, 4.35901, 3.75073, 3.75073, 3.78658
2.42677, 10.4411, 6.18817, 3.8182, 3.52719, 4.25293, 0, 3.81821, 3.81858, 3.81866, 3.82571, 3.87646, 5.50616, 3.8182, 3.8182, 3.8182, 3.8182, 3.8182, 3.8182, 3.8182, 3.8182, 4.39644, 3.8182, 3.8182, 3.85538
2.43478, 11.5589, 5.99713, 3.88585, 3.68224, 5.56177, 0, 3.88586, 3.88623, 3.8863, 3.89335, 3.94412, 5.34465, 3.88585, 3.88585, 3.88585, 3.88585, 3.88585, 3.88585, 3.88585, 3.88585, 4.4332, 3.88585, 3.88585, 3.92438
2.44278, 6, 5.87147, 3.95368, 2.82843, 0.128529, 0, 3.95369, 3.95406, 3.95414, 3.96119, 4.01197, 5.24754, 3.95368, 3.95368, 3.95368, 3.95368, 3.95368, 3.95368, 3.95368, 3.95368, 4.4711, 3.95368, 3.95368, 3.99357
2.45078, 8.43385, 5.79638, 4.0217, 3.23015, 2.63746, 0, 4.02171, 4.02208, 4.02215, 4.02921, 4.08003, 5.1985, 4.0217, 4.0217, 4.0217, 4.0217, 4.0217, 4.0217, 4.0217, 4.0217, 4.51165, 4.0217, 4.0217, 4.06297
2.45879, 5.56615, 5.75796, 4.08993, 2.75066, -0.191802, 0, 4.08994, 4.09031, 4.09038, 4.09743, 4.14832, 5.18238, 4.08993, 4.08993, 4.08993, 4.08993, 4.08993, 4.08993, 4.08993, 4.08993, 4.55611, 4.08993, 4.08993, 4.1326
2.46679, 3, 5.74414, 4.1584, 2.23607, -2.74414, 0, 4.1584, 4.15878, 4.15885, 4.1659, 4.21688, 5.18613, 4.1584, 4.1584, 4.1584, 4.1584, 4.1584, 4.1584, 4.1584, 4.1584, 4.60549, 4.1584, 4.1584, 4.20249
2.47479, 7, 5.74544, 4.22713, 3, 1.25456, 0, 4.22714, 4.22751, 4.22758, 4.23463, 4.28578, 5.19931, 4.22713, 4.22713, 4.22713, 4.22713, 4.22713, 4.22713, 4.22713, 4.22713, 4.66075, 4.22713, 4.22713, 4.27265
2.4828, 9.42423, 5.75533, 4.29617, 3.37997, 3.66889, 0, 4.29617, 4.29655, 4.29662, 4.30367, 4.35507, 5.21432, 4.29617, 4.29617, 4.29617, 4.29617, 4.29617, 4.29617, 4.29617, 4.29617, 4.72296, 4.29617, 4.29617, 4.34314
2.4908, 6.57577, 5.77057, 4.36553, 2.92844, 0.805203, 0, 4.36554, 4.36591, 4.36599, 4.37304, 4.42484, 5.2263, 4.36553, 4.36553, 4.36553, 4.36553, 4.36553, 4.36553, 4.36553, 4.36553, 4.79372, 4.36553, 4.36553, 4.41397
2.4988, 6.41944, 5.79128, 4.43527, 2.90163, 0.628161, 0, 4.43527, 4.43565, 4.43572, 4.44277, 4.49518, 5.23286, 4.43527, 4.43527, 4.43527, 4.43527, 4.43527, 4.43527, 4.43527, 4.43527, 4.87551, 4.43527, 4.43527, 4.48519
2.50681, 4.58056, 5.82109, 4.50538, 2.56526, -1.24054, 0, 4.50539, 4.50576, 4.50584, 4.51289, 4.56622, 5.23361, 4.50538, 4.50538, 4.50538, 4.50538, 4.50538, 4.50538, 4.50538, 4.50538, 4.97227, 4.50538, 4.50538, 4.55681
2.51481, 11, 5.86727, 4.5759, 3.60555, 5.13273, 0, 4.57591, 4.57628, 4.57635, 4.5834, 4.6381, 5.22966, 4.5759, 4.5759, 4.5759, 4.5759, 4.5759, 4.5759, 4.5759, 4.5759, 5.09004, 4.5759, 4.5759, 4.62884
2.52281, 3, 5.94092, 4.64683, 2.23607, -2.94092, 0, 4.64684, 4.64721, 4.64729, 4.65434, 4.71101, 5.2231, 4.64683, 4.64683, 4.64683, 4.64683, 4.64683, 4.64683, 4.64683, 4.64683, 5.23767, 4.64683, 4.64683, 4.7013
2.53082, 4, 6.05723, 4.71817, 2.44949, -2.05723, 0, 4.71818, 4.71855, 4.71863, 4.72568, 4.78517, 5.21644, 4.71817, 4.71817, 4.71817, 4.71817, 4.71817, 4.71817, 4.71817, 4.71817, 5.4276, 4.71817, 4.71817, 4.77419
2.53882, 6.40734, 6.23581, 4.78992, 2.89954, 0.17153, 0, 4.78992, 4.7903, 4.79037, 4.79742, 4.86088, 5.21227, 4.78992, 4.78992, 4.78992, 4.78992, 4.78992, 4.78992, 4.78992, 4.78992, 5.67657, 4.78992, 4.78992, 4.8475
