   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_16.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000753067, 0, 4.15631e-18, 0, 1.41421, -4.15631e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19281e-19, 0, 0, 5.57071e-22, 0, 1.31877e-20, 0, 3.92329e-18, 0, 0, 0
0.00860929, 0, 7.69434e-18, 0, 1.41421, -7.69434e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05917e-19, 0, 0, 1.04819e-21, 0, 2.48667e-20, 0, 7.26251e-18, 0, 0, 0
0.0164655, 0, 1.41332e-17, 0, 1.41421, -1.41332e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.45553e-19, 0, 0, 1.95709e-21, 0, 4.65338e-20, 0, 1.33391e-17, 0, 0, 0
0.0243217, 0, 2.57626e-17, 0, 1.41421, -2.57626e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35894e-18, 0, 0, 3.62664e-21, 0, 8.64388e-20, 0, 2.43136e-17, 0, 0, 0
0.0321779, 0, 4.66113e-17, 0, 1.41421, -4.66113e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45851e-18, 0, 0, 6.67108e-21, 0, 1.59415e-19, 0, 4.39867e-17, 0, 0, 0
0.0400342, 0, 8.37163e-17, 0, 1.41421, -8.37163e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.4153e-18, 0, 0, 1.21831e-20, 0, 2.91949e-19, 0, 7.89969e-17, 0, 0, 0
0.0478904, 0, 1.49281e-16, 0, 1.41421, -1.49281e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8727e-18, 0, 0, 2.20929e-20, 0, 5.3103e-19, 0, 1.40855e-16, 0, 0, 0
0.0557466, 0, 2.64323e-16, 0, 1.41421, -2.64323e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39387e-17, 0, 0, 3.97875e-20, 0, 9.59485e-19, 0, 2.49385e-16, 0, 0, 0
0.0636028, 0, 4.64782e-16, 0, 1.41421, -4.64782e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45076e-17, 0, 0, 7.11692e-20, 0, 1.72238e-18, 0, 4.38481e-16, 0, 0, 0
0.0714591, 0, 8.11706e-16, 0, 1.41421, -8.11706e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27971e-17, 0, 0, 1.26458e-19, 0, 3.07225e-18, 0, 7.6571e-16, 0, 0, 0
0.0793153, 0, 1.40807e-15, 0, 1.41421, -1.40807e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42339e-17, 0, 0, 2.23233e-19, 0, 5.44598e-18, 0, 1.32817e-15, 0, 0, 0
0.0871715, 0, 2.42643e-15, 0, 1.41421, -2.42643e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27911e-16, 0, 0, 3.91535e-19, 0, 9.595e-18, 0, 2.28854e-15, 0, 0, 0
0.0950277, 0, 4.15405e-15, 0, 1.41421, -4.15405e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18962e-16, 0, 0, 6.82391e-19, 0, 1.68042e-17, 0, 3.9176e-15, 0, 0, 0
0.102884, 0, 7.0659e-15, 0, 1.41421, -7.0659e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.7241e-16, 0, 0, 1.1819e-18, 0, 2.92577e-17, 0, 6.66305e-15, 0, 0, 0
0.11074, 0, 1.19423e-14, 0, 1.41421, -1.19423e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29358e-16, 0, 0, 2.03449e-18, 0, 5.06477e-17, 0, 1.12603e-14, 0, 0, 0
0.118596, 0, 2.00571e-14, 0, 1.41421, -2.00571e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05689e-15, 0, 0, 3.48103e-18, 0, 8.71808e-17, 0, 1.89095e-14, 0, 0, 0
0.126453, 0, 3.34758e-14, 0, 1.41421, -3.34758e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76378e-15, 0, 0, 5.92067e-18, 0, 1.49233e-16, 0, 3.15569e-14, 0, 0, 0
0.134309, 0, 5.55272e-14, 0, 1.41421, -5.55272e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92528e-15, 0, 0, 1.00112e-17, 0, 2.54057e-16, 0, 5.23379e-14, 0, 0, 0
0.142165, 0, 9.15405e-14, 0, 1.41421, -9.15405e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.82195e-15, 0, 0, 1.68298e-17, 0, 4.30182e-16, 0, 8.62716e-14, 0, 0, 0
0.150021, 0, 1.49995e-13, 0, 1.41421, -1.49995e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90008e-15, 0, 0, 2.81316e-17, 0, 7.24546e-16, 0, 1.41342e-13, 0, 0, 0
0.157877, 0, 2.44296e-13, 0, 1.41421, -2.44296e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28651e-14, 0, 0, 4.67591e-17, 0, 1.21396e-15, 0, 2.3017e-13, 0, 0, 0
0.165734, 0, 3.95504e-13, 0, 1.41421, -3.95504e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08253e-14, 0, 0, 7.72913e-17, 0, 2.02353e-15, 0, 3.72577e-13, 0, 0, 0
0.17359, 0, 6.36496e-13, 0, 1.41421, -6.36496e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35103e-14, 0, 0, 1.27066e-16, 0, 3.35605e-15, 0, 5.99503e-13, 0, 0, 0
0.181446, 0, 1.01828e-12, 0, 1.41421, -1.01828e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.36031e-14, 0, 0, 2.07777e-16, 0, 5.53833e-15, 0, 9.58931e-13, 0, 0, 0
0.189302, 0, 1.6195e-12, 0, 1.41421, -1.6195e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.52402e-14, 0, 0, 3.37978e-16, 0, 9.09488e-15, 0, 1.52482e-12, 0, 0, 0
0.197159, 0, 2.56064e-12, 0, 1.41421, -2.56064e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34758e-13, 0, 0, 5.46948e-16, 0, 1.48634e-14, 0, 2.41047e-12, 0, 0, 0
0.205015, 0, 4.02516e-12, 0, 1.41421, -4.02516e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11804e-13, 0, 0, 8.80731e-16, 0, 2.41755e-14, 0, 3.7883e-12, 0, 0, 0
0.212871, 0, 6.29066e-12, 0, 1.41421, -6.29066e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30975e-13, 0, 0, 1.41134e-15, 0, 3.91391e-14, 0, 5.91914e-12, 0, 0, 0
0.220727, 0, 9.77462e-12, 0, 1.41421, -9.77462e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14222e-13, 0, 0, 2.25102e-15, 0, 6.3076e-14, 0, 9.19507e-12, 0, 0, 0
0.228583, 0, 1.51009e-11, 0, 1.41421, -1.51009e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94353e-13, 0, 0, 3.57406e-15, 0, 1.01199e-13, 0, 1.42018e-11, 0, 0, 0
0.23644, 0, 2.31963e-11, 0, 1.41421, -2.31963e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2201e-12, 0, 0, 5.65023e-15, 0, 1.61659e-13, 0, 2.18089e-11, 0, 0, 0
0.244296, 0, 3.54286e-11, 0, 1.41421, -3.54286e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86342e-12, 0, 0, 8.89578e-15, 0, 2.57145e-13, 0, 3.32992e-11, 0, 0, 0
0.252152, 0, 5.38047e-11, 0, 1.41421, -5.38047e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82988e-12, 0, 0, 1.39515e-14, 0, 4.07352e-13, 0, 5.05535e-11, 0, 0, 0
0.260008, 0, 8.12511e-11, 0, 1.41421, -8.12511e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.27352e-12, 0, 0, 2.1802e-14, 0, 6.42742e-13, 0, 7.6313e-11, 0, 0, 0
0.267865, 0, 1.22034e-10, 1.079e-43, 1.41421, -1.22034e-10, 0, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 1.079e-43, 6.41916e-12, 1.079e-43, 1.079e-43, 3.40223e-14, 1.079e-43, 1.01198e-12, 1.079e-43, 1.14569e-10, 1.079e-43, 1.079e-43, 1.079e-43
0.275721, 0, 1.82217e-10, 1.98284e-42, 1.41421, -1.82217e-10, 0, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 1.98284e-42, 9.58606e-12, 1.98284e-42, 1.98284e-42, 5.28326e-14, 1.98284e-42, 1.58473e-12, 1.98284e-42, 1.70993e-10, 1.98284e-42, 1.98284e-42, 1.98284e-42
0.283577, 0, 2.70563e-10, 2.91232e-41, 1.41421, -2.70563e-10, 0, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 2.91232e-41, 1.42366e-11, 2.91232e-41, 2.91232e-41, 8.1824e-14, 2.91232e-41, 2.47294e-12, 2.91232e-41, 2.53772e-10, 2.91232e-41, 2.91232e-41, 2.91232e-41
0.291433, 0, 3.99515e-10, 3.7736e-40, 1.41421, -3.99515e-10, 0, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 3.7736e-40, 2.10276e-11, 3.7736e-40, 3.7736e-40, 1.26431e-13, 3.7736e-40, 3.84612e-12, 3.7736e-40, 3.74515e-10, 3.7736e-40, 3.7736e-40, 3.7736e-40
