   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_849.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.287864, 0, 5.29484e-09, 3.66853e-34, 1.41421, -5.29484e-09, 0, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 3.66853e-34, 6.71002e-11, 3.66853e-34, 3.66853e-34, 9.569e-11, 3.66853e-34, 2.74662e-11, 3.66853e-34, 5.10458e-09, 3.66853e-34, 3.66853e-34
0.295756, 0, 7.02394e-09, 2.47337e-33, 1.41421, -7.02394e-09, 0, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 2.47337e-33, 8.9039e-11, 2.47337e-33, 2.47337e-33, 1.38531e-10, 2.47337e-33, 3.88786e-11, 2.47337e-33, 6.75749e-09, 2.47337e-33, 2.47337e-33
0.303648, 0, 9.2852e-09, 1.57503e-32, 1.41421, -9.2852e-09, 0, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.57503e-32, 1.17739e-10, 1.57503e-32, 1.57503e-32, 2.00596e-10, 1.57503e-32, 5.49318e-11, 1.57503e-32, 8.91193e-09, 1.57503e-32, 1.57503e-32
0.31154, 0, 1.22323e-08, 9.38426e-32, 1.41421, -1.22323e-08, 0, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 9.38426e-32, 1.55154e-10, 9.38426e-32, 9.38426e-32, 2.90481e-10, 9.38426e-32, 7.74723e-11, 9.38426e-32, 1.17092e-08, 9.38426e-32, 9.38426e-32
0.319432, 0, 1.60606e-08, 5.25917e-31, 1.41421, -1.60606e-08, 0, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 5.25917e-31, 2.03764e-10, 5.25917e-31, 5.25917e-31, 4.2058e-10, 5.25917e-31, 1.09063e-10, 5.25917e-31, 1.53272e-08, 5.25917e-31, 5.25917e-31
0.327324, 0, 2.10173e-08, 2.76084e-30, 1.41421, -2.10173e-08, 0, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.76084e-30, 2.66707e-10, 2.76084e-30, 2.76084e-30, 6.08721e-10, 2.76084e-30, 1.53256e-10, 2.76084e-30, 1.99886e-08, 2.76084e-30, 2.76084e-30
0.335216, 0, 2.7415e-08, 1.35937e-29, 1.41421, -2.7415e-08, 0, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 1.35937e-29, 3.4794e-10, 1.35937e-29, 1.35937e-29, 8.80474e-10, 1.35937e-29, 2.14954e-10, 1.35937e-29, 2.59717e-08, 1.35937e-29, 1.35937e-29
0.343108, 0, 3.56478e-08, 6.30666e-29, 1.41421, -3.56478e-08, 0, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 6.30666e-29, 4.52439e-10, 6.30666e-29, 6.30666e-29, 1.27241e-09, 6.30666e-29, 3.00915e-10, 6.30666e-29, 3.3622e-08, 6.30666e-29, 6.30666e-29
0.351, 0, 4.6211e-08, 2.76886e-28, 1.41421, -4.6211e-08, 0, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 2.76886e-28, 5.86439e-10, 2.76886e-28, 2.76886e-28, 1.83668e-09, 2.76886e-28, 4.20419e-10, 2.76886e-28, 4.33675e-08, 2.76886e-28, 2.76886e-28
0.358892, 0, 5.97266e-08, 1.15175e-27, 1.41421, -5.97266e-08, 0, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 1.15175e-27, 7.57726e-10, 1.15175e-27, 1.15175e-27, 2.64734e-09, 1.15175e-27, 5.86171e-10, 1.15175e-27, 5.57354e-08, 1.15175e-27, 1.15175e-27
0.366784, 0, 7.69741e-08, 4.54922e-27, 1.41421, -7.69741e-08, 0, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 4.54922e-27, 9.76004e-10, 4.54922e-27, 4.54922e-27, 3.80921e-09, 4.54922e-27, 8.15506e-10, 4.54922e-27, 7.13733e-08, 4.54922e-27, 4.54922e-27
0.374676, 0, 9.8929e-08, 1.71038e-26, 1.41421, -9.8929e-08, 0, 1.71038e-26, 1.71038e-26, 1.71038e-26, 1.71038e-26, 1.71038e-26, 1.71038e-26, 1.71038e-26, 6.45607e-13, 1.71038e-26, 1.71038e-26, 1.71038e-26, 1.25331e-09, 1.71038e-26, 1.71038e-26, 5.47007e-09, 1.71038e-26, 1.13198e-09, 1.71038e-26, 9.1073e-08, 1.71038e-26, 1.71038e-26
0.382568, 0, 1.2681e-07, 6.13574e-26, 1.41421, -1.2681e-07, 0, 6.13574e-26, 6.13574e-26, 6.13574e-26, 6.13574e-26, 6.13574e-26, 6.13574e-26, 6.13574e-26, 2.23857e-12, 6.13574e-26, 6.13574e-26, 6.13574e-26, 1.60457e-09, 6.13574e-26, 6.13574e-26, 7.83736e-09, 6.13574e-26, 1.5675e-09, 6.13574e-26, 1.15799e-07, 6.13574e-26, 6.13574e-26
0.390461, 0, 1.6214e-07, 2.10871e-25, 1.41421, -1.6214e-07, 0, 2.10871e-25, 2.10871e-25, 2.10871e-25, 2.10871e-25, 2.10871e-25, 2.10871e-25, 2.10871e-25, 5.21412e-12, 2.10871e-25, 2.10871e-25, 2.10871e-25, 2.04818e-09, 2.10871e-25, 2.10871e-25, 1.1201e-08, 2.10871e-25, 2.16507e-09, 2.10871e-25, 1.4672e-07, 2.10871e-25, 2.10871e-25
0.398353, 0, 2.07903e-07, 7.04086e-25, 1.41421, -2.07903e-07, 0, 1.00901e-14, 2.87932e-12, 6.25538e-14, 2.24831e-11, 4.26577e-11, 4.6841e-10, 2.44567e-11, 5.95095e-11, 8.69715e-11, 2.29499e-11, 3.05793e-10, 2.60684e-09, 6.63726e-12, 2.66276e-13, 1.59644e-08, 3.09521e-13, 2.9824e-09, 5.69648e-16, 1.85276e-07, 7.04086e-25, 3.01172e-11
0.406245, 0, 2.66374e-07, 3.27324e-11, 1.41421, -2.66374e-07, 3.27324e-11, 3.27615e-11, 4.1024e-11, 3.29125e-11, 9.74774e-11, 1.55574e-10, 1.38162e-09, 1.03161e-10, 1.93967e-10, 2.83186e-10, 9.88216e-11, 9.13328e-10, 3.34105e-09, 5.18458e-11, 3.34992e-11, 2.27204e-08, 3.72394e-11, 4.12935e-09, 3.2734e-11, 2.33197e-07, 3.27324e-11, 1.19461e-10
0.414137, 0, 3.41301e-07, 9.56989e-11, 1.41421, -3.41301e-07, 9.56989e-11, 9.57632e-11, 1.14038e-10, 9.60974e-11, 2.38901e-10, 3.67399e-10, 3.07915e-09, 2.51472e-10, 4.45177e-10, 6.49648e-10, 2.41874e-10, 2.04339e-09, 4.28231e-09, 1.37974e-10, 9.73949e-11, 3.2237e-08, 1.10252e-10, 5.70592e-09, 9.57026e-11, 2.92543e-07, 9.56989e-11, 2.87525e-10
0.422029, 0, 4.37856e-07, 2.14183e-10, 1.41421, -4.37856e-07, 2.14183e-10, 2.14312e-10, 2.50946e-10, 2.14982e-10, 5.01246e-10, 7.58833e-10, 6.1948e-09, 5.26445e-10, 9.07753e-10, 1.32463e-09, 5.07206e-10, 4.11851e-09, 5.49736e-09, 2.98927e-10, 2.17583e-10, 4.55974e-08, 2.4918e-10, 7.87298e-09, 2.14191e-10, 3.65859e-07, 2.14183e-10, 5.98716e-10
0.429921, 0, 5.63149e-07, 4.33163e-10, 1.41421, -5.63149e-07, 4.33163e-10, 4.33409e-10, 5.03294e-10, 4.34687e-10, 9.80777e-10, 1.47216e-09, 1.18421e-08, 1.02885e-09, 1.74805e-09, 2.5515e-09, 9.92146e-10, 7.88125e-09, 7.08155e-09, 5.94825e-10, 4.39649e-10, 6.42914e-08, 5.07694e-10, 1.08548e-08, 4.33177e-10, 4.56141e-07, 4.33163e-10, 1.16672e-09
0.437813, 0, 7.27333e-07, 8.31723e-10, 1.41421, -7.27333e-07, 8.31723e-10, 8.32178e-10, 9.61548e-10, 8.34543e-10, 1.84546e-09, 2.75511e-09, 2.19517e-08, 1.93445e-09, 3.25377e-09, 4.75316e-09, 1.86651e-09, 1.46195e-08, 9.17502e-09, 1.13099e-09, 8.43729e-10, 9.03629e-08, 9.80285e-10, 1.49698e-08, 8.31748e-10, 5.67044e-07, 8.31723e-10, 2.18967e-09
0.445705, 0, 9.46021e-07, 1.54714e-09, 1.41421, -9.46021e-07, 1.54714e-09, 1.54796e-09, 1.78245e-09, 1.55225e-09, 3.38457e-09, 5.03333e-09, 3.98279e-08, 3.54586e-09, 6.8204e-09, 8.65487e-09, 3.42272e-09, 2.6538e-08, 1.19888e-08, 2.08957e-09, 1.5689e-09, 1.26606e-07, 1.8312e-09, 2.0664e-08, 1.54718e-09, 7.03003e-07, 1.54714e-09, 4.00846e-09
0.453597, 0, 1.24348e-06, 2.81459e-09, 1.41421, -1.24348e-06, 2.81459e-09, 2.81606e-09, 3.23403e-09, 2.8237e-09, 6.08982e-09, 9.02876e-09, 7.10504e-08, 6.37733e-09, 1.586e-08, 1.54842e-08, 6.15782e-09, 4.7361e-08, 1.58468e-08, 3.78147e-09, 2.85338e-09, 1.76834e-07, 3.34224e-09, 2.85586e-08, 2.81467e-09, 8.69439e-07, 2.81459e-09, 7.20192e-09
0.461489, 0, 1.65919e-06, 5.03173e-09, 1.41421, -1.65919e-06, 5.03173e-09, 5.03431e-09, 5.76867e-09, 5.04774e-09, 1.07861e-08, 1.59496e-08, 1.24918e-07, 1.12912e-08, 3.87923e-08, 2.72914e-08, 1.09056e-08, 8.3297e-08, 2.12534e-08, 6.73049e-09, 5.09988e-09, 2.46244e-07, 5.99066e-09, 3.95696e-08, 5.03188e-09, 1.07305e-06, 5.03173e-09, 1.274e-08
0.469381, 0, 2.24472e-06, 8.86196e-09, 1.41421, -2.24472e-06, 8.86196e-09, 8.86644e-09, 1.01397e-08, 8.88972e-09, 1.88388e-08, 2.77912e-08, 2.16717e-07, 1.97146e-08, 8.03296e-08, 4.74553e-08, 1.90459e-08, 1.44556e-07, 2.89994e-08, 1.18072e-08, 8.98012e-09, 3.42078e-07, 1.05739e-08, 5.50206e-08, 8.86222e-09, 1.3222e-06, 8.86196e-09, 2.22263e-08
0.477273, 0, 3.08411e-06, 1.53979e-08, 1.41421, -3.08411e-06, 1.53979e-08, 1.54055e-08, 1.75853e-08, 1.54454e-08, 3.24786e-08, 4.78056e-08, 3.71256e-07, 3.3978e-08, 1.54131e-07, 8.14715e-08, 3.28333e-08, 2.47713e-07, 4.03298e-08, 2.04403e-08, 1.56001e-08, 4.73733e-07, 1.84078e-08, 7.68484e-08, 1.53983e-08, 1.62753e-06, 1.53979e-08, 3.82783e-08
0.485165, 0, 4.30855e-06, 2.64142e-08, 1.41421, -4.30855e-06, 2.64142e-08, 2.64272e-08, 3.01137e-08, 2.64946e-08, 5.5301e-08, 8.12217e-08, 6.28237e-07, 5.78368e-08, 2.84421e-07, 1.38157e-07, 5.59008e-08, 4.19303e-07, 5.72005e-08, 3.49419e-08, 2.67564e-08, 6.54331e-07, 3.16333e-08, 1.07902e-07, 2.6415e-08, 2.00271e-06, 2.64142e-08, 6.51094e-08
0.493057, 0, 6.11144e-06, 4.47567e-08, 1.41421, -6.11144e-06, 4.47567e-08, 4.47784e-08, 5.09382e-08, 4.4891e-08, 9.30245e-08, 1.36336e-07, 1.05036e-06, 9.72615e-08, 5.02763e-07, 2.31471e-07, 9.40266e-08, 7.01246e-07, 8.26721e-08, 5.90059e-08, 4.53284e-08, 9.0161e-07, 5.36905e-08, 1.52393e-07, 4.4758e-08, 2.46585e-06, 4.47567e-08, 1.09414e-07
0.50095, 0, 8.80686e-06, 7.4927e-08, 1.41421, -8.80686e-06, 7.4927e-08, 7.49628e-08, 8.51334e-08, 7.51487e-08, 1.54623e-07, 2.26137e-07, 1.73531e-06, 1.61619e-07, 8.79337e-07, 3.83217e-07, 1.56278e-07, 1.15888e-06, 1.21501e-07, 9.84542e-08, 7.58709e-08, 1.23963e-06, 9.00325e-08, 2.16548e-07, 7.4929e-08, 3.04119e-06, 7.4927e-08, 1.81684e-07
0.508842, 0, 1.28676e-05, 1.23949e-07, 1.41421, -1.28676e-05, 1.23949e-07, 1.24007e-07, 1.40603e-07, 1.24311e-07, 2.53988e-07, 3.70675e-07, 2.83317e-06, 2.65404e-07, 1.52169e-06, 6.2698e-07, 2.56688e-07, 1.89261e-06, 1.81014e-07, 1.62338e-07, 1.25489e-07, 1.70099e-06, 1.49187e-07, 3.09569e-07, 1.23952e-07, 3.76185e-06, 1.23949e-07, 2.98143e-07
0.516734, 0, 1.90136e-05, 2.02639e-07, 1.41421, -1.90136e-05, 2.02639e-07, 2.02733e-07, 2.29494e-07, 2.03222e-07, 4.12336e-07, 6.00501e-07, 4.57143e-06, 4.30743e-07, 2.60533e-06, 1.01381e-06, 4.16689e-07, 3.05472e-06, 2.72381e-07, 2.64544e-07, 2.05122e-07, 2.32991e-06, 2.44314e-07, 4.45017e-07, 2.02644e-07, 4.67525e-06, 2.02639e-07, 4.83537e-07
0.524626, 0, 2.83258e-05, 3.27423e-07, 1.41421, -2.83258e-05, 3.27423e-07, 3.27573e-07, 3.70223e-07, 3.28352e-07, 6.61626e-07, 9.61514e-07, 7.29017e-06, 6.90963e-07, 4.41315e-06, 1.62022e-06, 6.68565e-07, 4.87292e-06, 4.12451e-07, 4.26083e-07, 3.31381e-07, 3.1863e-06, 3.95454e-07, 6.42769e-07, 3.27431e-07, 5.84455e-06, 3.27423e-07, 7.75103e-07
0.532518, 0, 4.2418e-05, 5.22906e-07, 1.41421, -4.2418e-05, 5.22906e-07, 5.23143e-07, 5.90325e-07, 5.24371e-07, 1.04934e-06, 1.52172e-06, 1.14906e-05, 1.09555e-06, 7.39534e-06, 2.55932e-06, 1.06027e-06, 7.68294e-06, 6.26325e-07, 6.78316e-07, 5.29141e-07, 4.35118e-06, 6.32702e-07, 9.31773e-07, 5.2292e-07, 7.35986e-06, 5.22906e-07, 1.22809e-06
