   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_662.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00135522, 0, 1.30044e-17, 0, 1.41421, -1.30044e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1944e-19, 0, 0, 5.4909e-20, 0, 5.40082e-21, 0, 1.28247e-17, 0, 0, 0
0.00920986, 0, 2.30942e-17, 0, 1.41421, -2.30942e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.12093e-19, 0, 0, 9.9127e-20, 0, 9.78135e-21, 0, 2.27732e-17, 0, 0, 0
0.0170645, 0, 4.07398e-17, 0, 1.41421, -4.07398e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.74118e-19, 0, 0, 1.77787e-19, 0, 1.76035e-20, 0, 4.01703e-17, 0, 0, 0
0.0249191, 0, 7.13984e-17, 0, 1.41421, -7.13984e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.55606e-19, 0, 0, 3.16824e-19, 0, 3.14859e-20, 0, 7.03945e-17, 0, 0, 0
0.0327738, 0, 1.24325e-16, 0, 1.41421, -1.24325e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1415e-18, 0, 0, 5.61045e-19, 0, 5.59773e-20, 0, 1.22567e-16, 0, 0, 0
0.0406284, 0, 2.15117e-16, 0, 1.41421, -2.15117e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97494e-18, 0, 0, 9.87388e-19, 0, 9.89327e-20, 0, 2.12056e-16, 0, 0, 0
0.0484831, 0, 3.69888e-16, 0, 1.41421, -3.69888e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39555e-18, 0, 0, 1.72714e-18, 0, 1.73839e-19, 0, 3.64592e-16, 0, 0, 0
0.0563377, 0, 6.32098e-16, 0, 1.41421, -6.32098e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.80208e-18, 0, 0, 3.00302e-18, 0, 3.03727e-19, 0, 6.22989e-16, 0, 0, 0
0.0641923, 0, 1.07361e-15, 0, 1.41421, -1.07361e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.85386e-18, 0, 0, 5.19058e-18, 0, 5.27702e-19, 0, 1.05804e-15, 0, 0, 0
0.072047, 0, 1.81257e-15, 0, 1.41421, -1.81257e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66345e-17, 0, 0, 8.91941e-18, 0, 9.11816e-19, 0, 1.7861e-15, 0, 0, 0
0.0799016, 0, 3.04194e-15, 0, 1.41421, -3.04194e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79139e-17, 0, 0, 1.52388e-17, 0, 1.56703e-18, 0, 2.99722e-15, 0, 0, 0
0.0877563, 0, 5.07508e-15, 0, 1.41421, -5.07508e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.65659e-17, 0, 0, 2.58876e-17, 0, 2.67875e-18, 0, 4.99995e-15, 0, 0, 0
0.0956109, 0, 8.41773e-15, 0, 1.41421, -8.41773e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.72277e-17, 0, 0, 4.37319e-17, 0, 4.55523e-18, 0, 8.29221e-15, 0, 0, 0
0.103466, 0, 1.38813e-14, 0, 1.41421, -1.38813e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27338e-16, 0, 0, 7.34683e-17, 0, 7.70621e-18, 0, 1.36728e-14, 0, 0, 0
0.11132, 0, 2.27598e-14, 0, 1.41421, -2.27598e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0876e-16, 0, 0, 1.22751e-16, 0, 1.29705e-17, 0, 2.24153e-14, 0, 0, 0
0.119175, 0, 3.71047e-14, 0, 1.41421, -3.71047e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40296e-16, 0, 0, 2.0399e-16, 0, 2.17212e-17, 0, 3.65387e-14, 0, 0, 0
0.127029, 0, 6.0149e-14, 0, 1.41421, -6.0149e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.51576e-16, 0, 0, 3.37188e-16, 0, 3.61953e-17, 0, 5.92241e-14, 0, 0, 0
0.134884, 0, 9.69582e-14, 0, 1.41421, -9.69582e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89011e-16, 0, 0, 5.54433e-16, 0, 6.00188e-17, 0, 9.54547e-14, 0, 0, 0
0.142739, 0, 1.55422e-13, 0, 1.41421, -1.55422e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42488e-15, 0, 0, 9.06925e-16, 0, 9.90441e-17, 0, 1.52991e-13, 0, 0, 0
0.150593, 0, 2.47756e-13, 0, 1.41421, -2.47756e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27109e-15, 0, 0, 1.47595e-15, 0, 1.6267e-16, 0, 2.43846e-13, 0, 0, 0
0.158448, 0, 3.92765e-13, 0, 1.41421, -3.92765e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59987e-15, 0, 0, 2.38991e-15, 0, 2.65914e-16, 0, 3.86509e-13, 0, 0, 0
0.166303, 0, 6.19228e-13, 0, 1.41421, -6.19228e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67475e-15, 0, 0, 3.85072e-15, 0, 4.32671e-16, 0, 6.09269e-13, 0, 0, 0
0.174157, 0, 9.70933e-13, 0, 1.41421, -9.70933e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89667e-15, 0, 0, 6.17436e-15, 0, 7.00791e-16, 0, 9.55161e-13, 0, 0, 0
0.182012, 0, 1.51411e-12, 0, 1.41421, -1.51411e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3872e-14, 0, 0, 9.85365e-15, 0, 1.12995e-15, 0, 1.48926e-12, 0, 0, 0
0.189867, 0, 2.34839e-12, 0, 1.41421, -2.34839e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15125e-14, 0, 0, 1.5653e-14, 0, 1.81387e-15, 0, 2.30941e-12, 0, 0, 0
0.197721, 0, 3.62267e-12, 0, 1.41421, -3.62267e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31813e-14, 0, 0, 2.47542e-14, 0, 2.89907e-15, 0, 3.56184e-12, 0, 0, 0
0.205576, 0, 5.55838e-12, 0, 1.41421, -5.55838e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09045e-14, 0, 0, 3.89778e-14, 0, 4.61375e-15, 0, 5.46388e-12, 0, 0, 0
0.21343, 0, 8.48271e-12, 0, 1.41421, -8.48271e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76762e-14, 0, 0, 6.11188e-14, 0, 7.3119e-15, 0, 8.3366e-12, 0, 0, 0
0.221285, 0, 1.28764e-11, 0, 1.41421, -1.28764e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17895e-13, 0, 0, 9.54554e-14, 0, 1.15406e-14, 0, 1.26516e-11, 0, 0, 0
0.22914, 0, 1.9442e-11, 0, 1.41421, -1.9442e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.77989e-13, 0, 0, 1.4852e-13, 0, 1.81423e-14, 0, 1.90974e-11, 0, 0, 0
0.236994, 0, 2.91997e-11, 0, 1.41421, -2.91997e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67293e-13, 0, 0, 2.30263e-13, 0, 2.84101e-14, 0, 2.86738e-11, 0, 0, 0
0.244849, 0, 4.36231e-11, 0, 1.41421, -4.36231e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99287e-13, 0, 0, 3.55818e-13, 0, 4.4322e-14, 0, 4.28237e-11, 0, 0, 0
0.252704, 0, 6.4828e-11, 0, 1.41421, -6.4828e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93334e-13, 0, 0, 5.4817e-13, 0, 6.88953e-14, 0, 6.36176e-11, 0, 0, 0
0.260558, 0, 9.58356e-11, 3.78351e-44, 1.41421, -9.58356e-11, 0, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 8.77078e-13, 3.78351e-44, 3.78351e-44, 8.42198e-13, 3.78351e-44, 1.06719e-13, 3.78351e-44, 9.40096e-11, 3.78351e-44, 3.78351e-44, 3.78351e-44
0.268413, 0, 1.40934e-10, 6.53005e-43, 1.41421, -1.40934e-10, 0, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 6.53005e-43, 1.28977e-12, 6.53005e-43, 6.53005e-43, 1.2908e-12, 6.53005e-43, 1.64756e-13, 6.53005e-43, 1.38189e-10, 6.53005e-43, 6.53005e-43, 6.53005e-43
