   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_651.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00340066, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00446085, 0, 1.1612e-23, 0, 1.41421, -1.1612e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23512e-28, 0, 1.98258e-24, 0, 9.62926e-24, 0, 0
0.0123224, 0, 3.0574e-23, 0, 1.41421, -3.0574e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.26047e-28, 0, 5.36243e-24, 0, 2.52113e-23, 0, 0
0.0201839, 0, 7.87372e-23, 0, 1.41421, -7.87372e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4228e-28, 0, 1.41571e-23, 0, 6.45793e-23, 0, 0
0.0280454, 0, 1.98655e-22, 0, 1.41421, -1.98655e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13268e-27, 0, 3.65545e-23, 0, 1.62098e-22, 0, 0
0.0359069, 0, 4.91707e-22, 0, 1.41421, -4.91707e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29991e-27, 0, 9.24666e-23, 0, 3.99235e-22, 0, 0
0.0437684, 0, 1.19541e-21, 0, 1.41421, -1.19541e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29414e-26, 0, 2.29473e-22, 0, 9.65929e-22, 0, 0
0.0516299, 0, 2.85742e-21, 0, 1.41421, -2.85742e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.10809e-26, 0, 5.59369e-22, 0, 2.29802e-21, 0, 0
0.0594915, 0, 6.72134e-21, 0, 1.41421, -6.72134e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.34819e-26, 0, 1.34072e-21, 0, 5.38054e-21, 0, 0
0.067353, 0, 1.55704e-20, 0, 1.41421, -1.55704e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71146e-25, 0, 3.16258e-21, 0, 1.24076e-20, 0, 0
