   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_615.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.243057, 0, 3.25574e-10, 4.48416e-44, 1.41421, -3.25574e-10, 0, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 1.50773e-12, 4.48416e-44, 4.48416e-44, 5.57176e-13, 4.48416e-44, 3.29263e-13, 4.48416e-44, 3.2318e-10, 4.48416e-44, 4.48416e-44, 4.48416e-44
0.250929, 0, 4.66983e-10, 7.65109e-43, 1.41421, -4.66983e-10, 0, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 7.65109e-43, 2.16354e-12, 7.65109e-43, 7.65109e-43, 8.34473e-13, 7.65109e-43, 4.9721e-13, 7.65109e-43, 4.63488e-10, 7.65109e-43, 7.65109e-43, 7.65109e-43
0.258802, 0, 6.66579e-10, 1.13323e-41, 1.41421, -6.66579e-10, 0, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 1.13323e-41, 3.08987e-12, 1.13323e-41, 1.13323e-41, 1.24763e-12, 1.13323e-41, 7.48539e-13, 1.13323e-41, 6.61493e-10, 1.13323e-41, 1.13323e-41, 1.13323e-41
0.266674, 0, 9.46916e-10, 1.48381e-40, 1.41421, -9.46916e-10, 0, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 1.48381e-40, 4.39205e-12, 1.48381e-40, 1.48381e-40, 1.86271e-12, 1.48381e-40, 1.12364e-12, 1.48381e-40, 9.39537e-10, 1.48381e-40, 1.48381e-40, 1.48381e-40
0.274546, 0, 1.33872e-09, 1.73749e-39, 1.41421, -1.33872e-09, 0, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 1.73749e-39, 6.21383e-12, 1.73749e-39, 1.73749e-39, 2.77799e-12, 1.73749e-39, 1.68202e-12, 1.73749e-39, 1.32804e-09, 1.73749e-39, 1.73749e-39, 1.73749e-39
0.282418, 0, 1.88361e-09, 1.83331e-38, 1.41421, -1.88361e-09, 0, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 1.83331e-38, 8.7505e-12, 1.83331e-38, 1.83331e-38, 4.13967e-12, 1.83331e-38, 2.51121e-12, 1.83331e-38, 1.86821e-09, 1.83331e-38, 1.83331e-38, 1.83331e-38
0.29029, 0, 2.63773e-09, 1.75213e-37, 1.41421, -2.63773e-09, 0, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.75213e-37, 1.22661e-11, 1.75213e-37, 1.75213e-37, 6.1656e-12, 1.75213e-37, 3.73975e-12, 1.75213e-37, 2.61556e-09, 1.75213e-37, 1.75213e-37, 1.75213e-37
0.298163, 0, 3.67635e-09, 1.52466e-36, 1.41421, -3.67635e-09, 0, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.52466e-36, 1.71156e-11, 1.52466e-36, 1.52466e-36, 9.18051e-12, 1.52466e-36, 5.55601e-12, 1.52466e-36, 3.6445e-09, 1.52466e-36, 1.52466e-36, 1.52466e-36
0.306035, 0, 5.09988e-09, 1.21427e-35, 1.41421, -5.09988e-09, 0, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 1.21427e-35, 2.37748e-11, 1.21427e-35, 1.21427e-35, 1.36689e-11, 1.21427e-35, 8.23558e-12, 1.21427e-35, 5.0542e-09, 1.21427e-35, 1.21427e-35, 1.21427e-35
0.313907, 0, 7.04162e-09, 8.89507e-35, 1.41421, -7.04162e-09, 0, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 8.89507e-35, 3.28775e-11, 8.89507e-35, 8.89507e-35, 2.0354e-11, 8.89507e-35, 1.2181e-11, 8.89507e-35, 6.97621e-09, 8.89507e-35, 8.89507e-35, 8.89507e-35
0.321779, 0, 9.67757e-09, 6.0077e-34, 1.41421, -9.67757e-09, 0, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 6.0077e-34, 4.52647e-11, 6.0077e-34, 6.0077e-34, 3.03153e-11, 6.0077e-34, 1.79792e-11, 6.0077e-34, 9.58402e-09, 6.0077e-34, 6.0077e-34, 6.0077e-34
0.329651, 0, 1.3239e-08, 3.93881e-33, 1.41421, -1.3239e-08, 0, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 3.93881e-33, 6.20473e-11, 3.93881e-33, 3.93881e-33, 4.51642e-11, 3.93881e-33, 2.64843e-11, 3.93881e-33, 1.31053e-08, 3.93881e-33, 3.93881e-33, 3.93881e-33
0.337524, 0, 1.80283e-08, 2.4976e-32, 1.41421, -1.80283e-08, 0, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 2.4976e-32, 8.46866e-11, 2.4976e-32, 2.4976e-32, 6.73042e-11, 2.4976e-32, 3.89369e-11, 2.4976e-32, 1.78374e-08, 2.4976e-32, 2.4976e-32, 2.4976e-32
0.345396, 0, 2.44388e-08, 1.45732e-31, 1.41421, -2.44388e-08, 0, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.45732e-31, 1.15096e-10, 1.45732e-31, 1.45732e-31, 1.00317e-10, 1.45732e-31, 5.71347e-11, 1.45732e-31, 2.41663e-08, 1.45732e-31, 1.45732e-31, 1.45732e-31
0.353268, 0, 3.29797e-08, 8.04243e-31, 1.41421, -3.29797e-08, 0, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 8.04243e-31, 1.55772e-10, 8.04243e-31, 8.04243e-31, 1.4953e-10, 8.04243e-31, 8.36776e-11, 8.04243e-31, 3.25907e-08, 8.04243e-31, 8.04243e-31, 8.04243e-31
0.36114, 0, 4.43071e-08, 4.16792e-30, 1.41421, -4.43071e-08, 0, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 4.16792e-30, 2.09956e-10, 4.16792e-30, 4.16792e-30, 2.22857e-10, 4.16792e-30, 1.22314e-10, 4.16792e-30, 4.3752e-08, 4.16792e-30, 4.16792e-30, 4.16792e-30
0.369013, 0, 5.92623e-08, 2.0287e-29, 1.41421, -5.92623e-08, 0, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.0287e-29, 2.81844e-10, 2.0287e-29, 2.0287e-29, 3.32017e-10, 2.0287e-29, 1.78436e-10, 2.0287e-29, 5.847e-08, 2.0287e-29, 2.0287e-29, 2.0287e-29
0.376885, 0, 7.89193e-08, 9.34287e-29, 1.41421, -7.89193e-08, 0, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 9.34287e-29, 3.76844e-10, 9.34287e-29, 9.34287e-29, 4.94321e-10, 9.34287e-29, 2.59769e-10, 9.34287e-29, 7.77884e-08, 9.34287e-29, 9.34287e-29, 9.34287e-29
0.384757, 0, 1.04643e-07, 4.08468e-28, 1.41421, -1.04643e-07, 0, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 4.08468e-28, 5.01898e-10, 4.08468e-28, 4.08468e-28, 7.35253e-10, 4.08468e-28, 3.77352e-10, 4.08468e-28, 1.03028e-07, 4.08468e-28, 4.08468e-28, 4.08468e-28
0.392629, 0, 1.38159e-07, 1.69525e-27, 1.41421, -1.38159e-07, 0, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 1.69525e-27, 6.65891e-10, 1.69525e-27, 1.69525e-27, 1.09219e-09, 1.69525e-27, 5.4689e-10, 1.69525e-27, 1.35854e-07, 1.69525e-27, 1.69525e-27, 1.69525e-27
0.400501, 0, 1.81643e-07, 6.68973e-27, 1.41421, -1.81643e-07, 0, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 6.68973e-27, 8.80146e-10, 6.68973e-27, 6.68973e-27, 1.61973e-09, 6.68973e-27, 7.90638e-10, 6.68973e-27, 1.78352e-07, 6.68973e-27, 6.68973e-27, 6.68973e-27
0.408374, 0, 2.37822e-07, 2.51548e-26, 1.41421, -2.37822e-07, 0, 2.51548e-26, 2.51548e-26, 2.51548e-26, 2.51548e-26, 2.51548e-26, 2.51548e-26, 2.51548e-26, 2.51548e-26, 4.62524e-13, 2.51548e-26, 2.51548e-26, 2.51548e-26, 1.15904e-09, 2.51548e-26, 2.51548e-26, 2.39728e-09, 2.51548e-26, 1.13999e-09, 2.51548e-26, 2.33126e-07, 2.51548e-26, 2.51548e-26, 2.51548e-26
0.416246, 0, 3.10106e-07, 9.03416e-26, 1.41421, -3.10106e-07, 0, 9.03416e-26, 9.03416e-26, 9.03416e-26, 9.03416e-26, 9.03416e-26, 9.03416e-26, 9.03416e-26, 9.03416e-26, 1.39815e-12, 9.03416e-26, 9.03416e-26, 9.03416e-26, 1.52079e-09, 9.03416e-26, 9.03416e-26, 3.53978e-09, 9.03416e-26, 1.63902e-09, 9.03416e-26, 3.03405e-07, 9.03416e-26, 9.03416e-26, 9.03416e-26
0.424118, 0, 4.02735e-07, 3.11705e-25, 1.41421, -4.02735e-07, 0, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.11705e-25, 3.25504e-12, 3.11705e-25, 3.11705e-25, 3.11705e-25, 1.98833e-09, 3.11705e-25, 3.11705e-25, 5.21281e-09, 3.11705e-25, 2.34927e-09, 3.11705e-25, 3.93181e-07, 3.11705e-25, 3.11705e-25, 3.11705e-25
0.43199, 0, 5.22497e-07, 1.04376e-24, 1.41421, -5.22497e-07, 0, 1.09387e-14, 1.72086e-12, 8.35845e-14, 8.58631e-11, 2.53834e-11, 2.8642e-10, 2.20271e-10, 6.83229e-12, 2.75834e-11, 4.38124e-11, 2.9968e-11, 6.82106e-10, 2.59057e-09, 2.52993e-11, 7.43488e-13, 7.6536e-09, 2.08401e-13, 3.35622e-09, 1.43504e-15, 5.07423e-07, 1.04376e-24, 1.04376e-24, 3.74869e-11
0.439862, 0, 6.76161e-07, 2.49903e-10, 1.41421, -6.76161e-07, 2.49903e-10, 2.49936e-10, 2.55086e-10, 2.50155e-10, 5.08518e-10, 3.26356e-10, 1.11258e-09, 9.13349e-10, 2.70482e-10, 3.26101e-10, 3.81864e-10, 3.40165e-10, 2.30437e-09, 3.61351e-09, 3.26103e-10, 2.52143e-10, 1.1451e-08, 2.53458e-10, 5.02787e-09, 2.49908e-10, 6.52383e-07, 2.49903e-10, 2.49903e-10, 3.62812e-10
0.447735, 0, 8.73202e-07, 7.51443e-10, 1.41421, -8.73202e-07, 7.51443e-10, 7.5152e-10, 7.63476e-10, 7.52028e-10, 1.35179e-09, 9.28921e-10, 2.75406e-09, 2.29156e-09, 7.99214e-10, 9.23199e-10, 1.05777e-09, 9.60977e-10, 5.52065e-09, 5.10395e-09, 9.28333e-10, 7.56642e-10, 1.70862e-08, 7.62864e-10, 7.52795e-09, 7.51454e-10, 8.35445e-07, 7.51443e-10, 7.51443e-10, 1.01355e-09
0.455607, 0, 1.12657e-06, 1.74314e-09, 1.41421, -1.12657e-06, 1.74314e-09, 1.7433e-09, 1.76851e-09, 1.74437e-09, 3.00876e-09, 2.11729e-09, 5.96495e-09, 4.98993e-09, 1.84385e-09, 2.09981e-09, 2.38893e-09, 2.18487e-09, 1.17973e-08, 7.35641e-09, 2.11605e-09, 1.7541e-09, 2.54737e-08, 1.77135e-09, 1.13159e-08, 1.74316e-09, 1.06595e-06, 1.74314e-09, 1.74314e-09, 2.2957e-09
0.463479, 0, 1.45383e-06, 3.67309e-09, 1.41421, -1.45383e-06, 3.67309e-09, 3.67342e-09, 3.72402e-09, 3.67557e-09, 6.21393e-09, 4.42423e-09, 1.21488e-08, 1.01913e-08, 3.87527e-09, 4.38166e-09, 4.96958e-09, 4.5599e-09, 2.38578e-08, 1.08884e-08, 4.42174e-09, 3.69509e-09, 3.80095e-08, 3.73541e-09, 1.71407e-08, 3.67314e-09, 1.35525e-06, 3.67309e-09, 3.67309e-09, 4.78239e-09
0.471351, 0, 1.87994e-06, 7.37127e-09, 1.41421, -1.87994e-06, 7.37127e-09, 7.3719e-09, 7.47044e-09, 7.37609e-09, 1.23195e-08, 8.83408e-09, 2.38773e-08, 2.00652e-08, 7.76501e-09, 8.74043e-09, 9.89612e-09, 9.09829e-09, 4.66802e-08, 1.66154e-08, 8.82924e-09, 7.41412e-09, 5.68443e-08, 7.50071e-09, 2.6249e-08, 7.37135e-09, 1.71752e-06, 7.37127e-09, 7.37127e-09, 9.53159e-09
0.479223, 0, 2.44163e-06, 1.43497e-08, 1.41421, -2.44163e-06, 1.43497e-08, 1.43509e-08, 1.45385e-08, 1.43588e-08, 2.37742e-08, 1.71358e-08, 4.57879e-08, 3.85272e-08, 1.50996e-08, 1.7337e-08, 1.91586e-08, 1.7639e-08, 8.92195e-08, 2.61546e-08, 1.71266e-08, 1.44313e-08, 8.53196e-08, 1.46081e-08, 4.06865e-08, 1.43498e-08, 2.17055e-06, 1.43497e-08, 1.43497e-08, 1.84643e-08
0.487096, 0, 3.19444e-06, 2.73213e-08, 1.41421, -3.19444e-06, 2.73213e-08, 2.73236e-08, 2.76746e-08, 2.73385e-08, 4.49451e-08, 3.25314e-08, 8.61102e-08, 7.2533e-08, 2.87237e-08, 3.45202e-08, 3.6314e-08, 3.34724e-08, 1.67326e-07, 4.23478e-08, 3.25141e-08, 2.74739e-08, 1.28669e-07, 2.78229e-08, 6.38867e-08, 2.73216e-08, 2.737e-06, 2.73213e-08, 2.73213e-08, 3.50157e-08
0.494968, 0, 4.22494e-06, 5.10722e-08, 1.41421, -4.22494e-06, 5.10722e-08, 5.10763e-08, 5.17219e-08, 5.11038e-08, 8.349e-08, 6.06557e-08, 1.59211e-07, 1.34236e-07, 5.36517e-08, 6.92107e-08, 6.76137e-08, 6.23867e-08, 3.08603e-07, 7.01379e-08, 6.0624e-08, 5.13529e-08, 1.95129e-07, 5.20243e-08, 1.01597e-07, 5.10727e-08, 3.44626e-06, 5.10722e-08, 5.10722e-08, 6.52254e-08
0.50284, 0, 5.66448e-06, 9.39135e-08, 1.41421, -5.66448e-06, 9.39135e-08, 9.3921e-08, 9.50903e-08, 9.39707e-08, 1.52629e-07, 1.11271e-07, 2.89775e-07, 2.44541e-07, 9.85857e-08, 1.3292e-07, 1.23874e-07, 1.14406e-07, 5.60356e-07, 1.18027e-07, 1.11214e-07, 9.4422e-08, 2.97842e-07, 9.56873e-08, 1.63391e-07, 9.39145e-08, 4.33736e-06, 9.39135e-08, 9.39135e-08, 1.19548e-07
0.510712, 0, 7.72162e-06, 1.70039e-07, 1.41421, -7.72162e-06, 1.70039e-07, 1.70052e-07, 1.72139e-07, 1.70141e-07, 2.74806e-07, 2.01011e-07, 5.19517e-07, 4.38805e-07, 1.78376e-07, 2.4806e-07, 2.23497e-07, 2.06605e-07, 1.00232e-06, 2.00441e-07, 2.00908e-07, 1.70946e-07, 4.57231e-07, 1.73288e-07, 2.65113e-07, 1.70041e-07, 5.46333e-06, 1.70039e-07, 1.70039e-07, 2.15779e-07
0.518585, 0, 1.07266e-05, 3.03303e-07, 1.41421, -1.07266e-05, 3.03303e-07, 3.03326e-07, 3.06995e-07, 3.03482e-07, 4.87518e-07, 3.57762e-07, 9.17804e-07, 7.75885e-07, 3.17961e-07, 4.53594e-07, 3.973e-07, 3.67598e-07, 1.76673e-06, 3.41512e-07, 3.57581e-07, 3.04898e-07, 7.05831e-07, 3.09163e-07, 4.3277e-07, 3.03306e-07, 6.89794e-06, 3.03303e-07, 3.03303e-07, 3.83729e-07
0.526457, 0, 1.51964e-05, 5.33134e-07, 1.41421, -1.51964e-05, 5.33134e-07, 5.33174e-07, 5.39532e-07, 5.33444e-07, 8.52386e-07, 6.27513e-07, 1.59809e-06, 1.35214e-06, 5.58537e-07, 8.1142e-07, 6.96035e-07, 6.44559e-07, 3.06931e-06, 5.81006e-07, 6.272e-07, 5.35898e-07, 1.09464e-06, 5.43547e-07, 7.08581e-07, 5.33139e-07, 8.74636e-06, 5.33134e-07, 5.33134e-07, 6.72516e-07
