   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_95.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.123579, 0, 1.39198e-14, 0, 1.41421, -1.39198e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.46106e-17, 0, 4.86931e-19, 6.70776e-18, 0, 1.3828e-14, 0, 0
0.131453, 0, 2.33964e-14, 0, 1.41421, -2.33964e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42211e-16, 0, 8.33604e-19, 1.15577e-17, 0, 2.32418e-14, 0, 0
0.139328, 0, 3.90784e-14, 0, 1.41421, -3.90784e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3753e-16, 0, 1.41865e-18, 1.98039e-17, 0, 3.88196e-14, 0, 0
0.147202, 0, 6.48665e-14, 0, 1.41421, -6.48665e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94274e-16, 0, 2.4002e-18, 3.37481e-17, 0, 6.44361e-14, 0, 0
0.155077, 0, 1.07009e-13, 0, 1.41421, -1.07009e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.50421e-16, 0, 4.03745e-18, 5.72003e-17, 0, 1.06297e-13, 0, 0
0.162951, 0, 1.75451e-13, 0, 1.41421, -1.75451e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.06642e-15, 0, 6.75289e-18, 9.64349e-17, 0, 1.74281e-13, 0, 0
0.170826, 0, 2.85917e-13, 0, 1.41421, -2.85917e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73785e-15, 0, 1.12313e-17, 1.6173e-16, 0, 2.84007e-13, 0, 0
0.1787, 0, 4.63118e-13, 0, 1.41421, -4.63118e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.8149e-15, 0, 1.85764e-17, 2.6985e-16, 0, 4.60015e-13, 0, 0
0.186575, 0, 7.45632e-13, 0, 1.41421, -7.45632e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5321e-15, 0, 3.05582e-17, 4.47972e-16, 0, 7.40621e-13, 0, 0
0.194449, 0, 1.1933e-12, 0, 1.41421, -1.1933e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.25323e-15, 0, 4.99997e-17, 7.39956e-16, 0, 1.18526e-12, 0, 0
0.202324, 0, 1.89838e-12, 0, 1.41421, -1.89838e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15392e-14, 0, 8.1382e-17, 1.21626e-15, 0, 1.88554e-12, 0, 0
0.210198, 0, 3.00215e-12, 0, 1.41421, -3.00215e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8249e-14, 0, 1.31787e-16, 1.98952e-15, 0, 2.98178e-12, 0, 0
0.218073, 0, 4.71964e-12, 0, 1.41421, -4.71964e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86905e-14, 0, 2.1235e-16, 3.23899e-15, 0, 4.6875e-12, 0, 0
0.225947, 0, 7.37606e-12, 0, 1.41421, -7.37606e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.48418e-14, 0, 3.4051e-16, 5.24872e-15, 0, 7.32563e-12, 0, 0
0.233822, 0, 1.14601e-11, 0, 1.41421, -1.14601e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.96762e-14, 0, 5.43473e-16, 8.46689e-15, 0, 1.13814e-11, 0, 0
0.241696, 0, 1.77013e-11, 0, 1.41421, -1.77013e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07635e-13, 0, 8.63526e-16, 1.35978e-14, 0, 1.75792e-11, 0, 0
0.249571, 0, 2.71824e-11, 0, 1.41421, -2.71824e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65311e-13, 0, 1.3662e-15, 2.17441e-14, 0, 2.6994e-11, 0, 0
0.257445, 0, 4.14997e-11, 0, 1.41421, -4.14997e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.5243e-13, 0, 2.15273e-15, 3.46255e-14, 0, 4.12105e-11, 0, 0
0.26532, 0, 6.29915e-11, 0, 1.41421, -6.29915e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.83247e-13, 0, 3.3792e-15, 5.49155e-14, 0, 6.255e-11, 0, 0
0.273194, 0, 9.50622e-11, 9.80909e-45, 1.41421, -9.50622e-11, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 5.78536e-13, 9.80909e-45, 5.28578e-15, 8.67568e-14, 9.80909e-45, 9.43916e-11, 9.80909e-45, 9.80909e-45
0.281069, 0, 1.42637e-10, 2.0459e-43, 1.41421, -1.42637e-10, 2.0459e-43, 0, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 2.0459e-43, 8.68376e-13, 2.0459e-43, 8.24147e-15, 1.3655e-13, 2.0459e-43, 1.41623e-10, 2.0459e-43, 2.0459e-43
0.288943, 0, 2.12794e-10, 2.93012e-42, 1.41421, -2.12794e-10, 2.93012e-42, 0, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 2.93012e-42, 1.29605e-12, 2.93012e-42, 1.28128e-14, 2.1416e-13, 2.93012e-42, 2.11271e-10, 2.93012e-42, 2.93012e-42
0.296818, 0, 3.15646e-10, 3.88314e-41, 1.41421, -3.15646e-10, 3.88314e-41, 0, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 3.88314e-41, 1.92349e-12, 3.88314e-41, 1.9869e-14, 3.34749e-13, 3.88314e-41, 3.13368e-10, 3.88314e-41, 3.88314e-41
0.304692, 0, 4.65546e-10, 4.62231e-40, 1.41421, -4.65546e-10, 4.62231e-40, 0, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 4.62231e-40, 2.83874e-12, 4.62231e-40, 3.07439e-14, 5.2158e-13, 4.62231e-40, 4.62155e-10, 4.62231e-40, 4.62231e-40
0.312566, 0, 6.82741e-10, 4.95862e-39, 1.41421, -6.82741e-10, 4.95862e-39, 0, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.95862e-39, 4.16624e-12, 4.95862e-39, 4.74847e-14, 8.10269e-13, 4.95862e-39, 6.77717e-10, 4.95862e-39, 4.95862e-39
0.320441, 0, 9.95607e-10, 4.81488e-38, 1.41421, -9.95607e-10, 4.81488e-38, 0, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 4.81488e-38, 6.08083e-12, 4.81488e-38, 7.32352e-14, 1.25526e-12, 4.81488e-38, 9.88198e-10, 4.81488e-38, 4.81488e-38
0.328315, 0, 1.44368e-09, 4.25449e-37, 1.41421, -1.44368e-09, 4.25449e-37, 0, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 4.25449e-37, 8.82677e-12, 4.25449e-37, 1.12828e-13, 1.93964e-12, 4.25449e-37, 1.4328e-09, 4.25449e-37, 4.25449e-37
0.33619, 0, 2.08167e-09, 3.43847e-36, 1.41421, -2.08167e-09, 3.43847e-36, 0, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 3.43847e-36, 1.27433e-11, 3.43847e-36, 1.73695e-13, 2.99009e-12, 3.43847e-36, 2.06576e-09, 3.43847e-36, 3.43847e-36
0.344064, 0, 2.98485e-09, 2.55435e-35, 1.41421, -2.98485e-09, 2.55435e-35, 0, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 2.55435e-35, 1.82989e-11, 2.55435e-35, 2.67281e-13, 4.5994e-12, 2.55435e-35, 2.96168e-09, 2.55435e-35, 2.55435e-35
0.351939, 0, 4.25613e-09, 1.74995e-34, 1.41421, -4.25613e-09, 1.74995e-34, 0, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 1.74995e-34, 2.61369e-11, 1.74995e-34, 4.11211e-13, 7.06076e-12, 1.74995e-34, 4.22252e-09, 1.74995e-34, 1.74995e-34
0.359813, 0, 6.03536e-09, 1.18474e-33, 1.41421, -6.03536e-09, 1.18474e-33, 0, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 1.18474e-33, 3.71364e-11, 1.18474e-33, 6.32653e-13, 1.08195e-11, 1.18474e-33, 5.98677e-09, 1.18474e-33, 1.18474e-33
0.367688, 0, 8.51135e-09, 7.68591e-33, 1.41421, -8.51135e-09, 7.68591e-33, 0, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 7.68591e-33, 5.2491e-11, 7.68591e-33, 9.73463e-13, 1.65506e-11, 7.68591e-33, 8.44133e-09, 7.68591e-33, 7.68591e-33
0.375562, 0, 1.19376e-08, 4.67449e-32, 1.41421, -1.19376e-08, 4.67449e-32, 0, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 4.67449e-32, 7.38147e-11, 4.67449e-32, 1.49812e-12, 2.52768e-11, 4.67449e-32, 1.1837e-08, 4.67449e-32, 4.67449e-32
0.383437, 0, 1.66521e-08, 2.65619e-31, 1.41421, -1.66521e-08, 2.65619e-31, 0, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 2.65619e-31, 1.03277e-10, 2.65619e-31, 2.30586e-12, 3.85435e-11, 2.65619e-31, 1.6508e-08, 2.65619e-31, 2.65619e-31
0.391311, 0, 2.31034e-08, 1.41236e-30, 1.41421, -2.31034e-08, 1.41236e-30, 0, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.41236e-30, 1.43782e-10, 1.41236e-30, 3.54916e-12, 5.86822e-11, 1.41236e-30, 2.28974e-08, 1.41236e-30, 1.41236e-30
0.399186, 0, 3.18827e-08, 7.04794e-30, 1.41421, -3.18827e-08, 7.04794e-30, 0, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 7.04794e-30, 1.99195e-10, 7.04794e-30, 5.46184e-12, 8.9201e-11, 7.04794e-30, 3.15888e-08, 7.04794e-30, 7.04794e-30
0.40706, 0, 4.37646e-08, 3.31108e-29, 1.41421, -4.37646e-08, 3.31108e-29, 0, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 3.31108e-29, 2.7464e-10, 3.31108e-29, 8.40159e-12, 1.35364e-10, 3.31108e-29, 4.33462e-08, 3.31108e-29, 3.31108e-29
0.414935, 0, 5.97584e-08, 1.46916e-28, 1.41421, -5.97584e-08, 1.46916e-28, 0, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 1.46916e-28, 3.76874e-10, 1.46916e-28, 1.29137e-11, 2.05043e-10, 1.46916e-28, 5.91635e-08, 1.46916e-28, 1.46916e-28
0.422809, 0, 8.11714e-08, 6.17501e-28, 1.41421, -8.11714e-08, 6.17501e-28, 0, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 6.17501e-28, 5.14773e-10, 6.17501e-28, 1.98268e-11, 3.09967e-10, 6.17501e-28, 8.03268e-08, 6.17501e-28, 6.17501e-28
0.430684, 0, 1.09688e-07, 2.46559e-27, 1.41421, -1.09688e-07, 2.46559e-27, 0, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 2.46559e-27, 6.9994e-10, 2.46559e-27, 3.03943e-11, 4.67533e-10, 2.46559e-27, 1.0849e-07, 2.46559e-27, 2.46559e-27
0.438558, 0, 1.47464e-07, 9.37717e-27, 1.41421, -1.47464e-07, 9.37717e-27, 0, 9.37717e-27, 9.37717e-27, 9.37717e-27, 9.37717e-27, 9.37717e-27, 9.37717e-27, 5.54197e-14, 9.37717e-27, 9.37717e-27, 9.37717e-27, 9.4748e-10, 9.37717e-27, 4.6504e-11, 7.03429e-10, 9.37717e-27, 1.45767e-07, 9.37717e-27, 9.37717e-27
0.446433, 0, 1.97248e-07, 3.4056e-26, 1.41421, -1.97248e-07, 3.4056e-26, 0, 3.4056e-26, 3.4056e-26, 3.4056e-26, 3.4056e-26, 3.4056e-26, 3.4056e-26, 2.07055e-13, 3.4056e-26, 3.4056e-26, 3.4056e-26, 1.27697e-09, 3.4056e-26, 7.09845e-11, 1.05538e-09, 3.4056e-26, 1.94844e-07, 3.4056e-26, 3.4056e-26
0.454307, 0, 2.62517e-07, 1.18552e-25, 1.41421, -2.62517e-07, 1.18552e-25, 0, 1.18552e-25, 1.18552e-25, 1.18552e-25, 1.18552e-25, 1.18552e-25, 1.18552e-25, 5.28521e-13, 1.18552e-25, 1.18552e-25, 1.18552e-25, 1.71367e-09, 1.18552e-25, 1.08051e-10, 1.57847e-09, 1.18552e-25, 2.59117e-07, 1.18552e-25, 1.18552e-25
0.462182, 0, 3.49375e-07, 4.00605e-25, 1.41421, -3.49375e-07, 9.58309e-13, 0, 1.60302e-14, 8.70976e-14, 1.47769e-13, 3.69891e-13, 1.75444e-11, 5.48593e-14, 5.45567e-12, 7.18141e-12, 2.43414e-12, 1.62549e-09, 2.2901e-09, 2.05424e-14, 1.63952e-10, 2.35266e-09, 2.82472e-15, 3.42892e-07, 4.00605e-25, 1.63325e-11
0.470056, 0, 4.64175e-07, 6.15126e-10, 1.41421, -4.64175e-07, 6.1814e-10, 6.15126e-10, 6.15176e-10, 6.154e-10, 6.15591e-10, 6.16289e-10, 6.70305e-10, 6.15299e-10, 6.31081e-10, 6.37712e-10, 6.22782e-10, 5.72747e-09, 3.66291e-09, 6.15191e-10, 8.63031e-10, 4.10833e-09, 6.15135e-10, 4.52116e-07, 6.15126e-10, 6.66494e-10
0.477931, 0, 6.15963e-07, 1.9324e-09, 1.41421, -6.15963e-07, 1.93974e-09, 1.9324e-09, 1.93252e-09, 1.93307e-09, 1.93353e-09, 1.93524e-09, 2.0668e-09, 1.93282e-09, 1.97032e-09, 1.98741e-09, 1.95105e-09, 1.43841e-08, 5.97208e-09, 1.93256e-09, 2.30579e-09, 7.09751e-09, 1.93242e-09, 5.93549e-07, 1.9324e-09, 2.05751e-09
0.485805, 0, 8.18271e-07, 4.7026e-09, 1.41421, -8.18271e-07, 4.71888e-09, 4.7026e-09, 4.70287e-09, 4.70408e-09, 4.70511e-09, 4.70888e-09, 5.0007e-09, 4.70353e-09, 4.78563e-09, 4.82462e-09, 4.74396e-09, 3.23224e-08, 1.00355e-08, 4.70294e-09, 5.26259e-09, 1.23054e-08, 4.70264e-09, 7.76305e-07, 4.7026e-09, 4.98011e-09
0.49368, 0, 1.09132e-06, 1.04223e-08, 1.41421, -1.09132e-06, 1.04567e-08, 1.04223e-08, 1.04229e-08, 1.04254e-08, 1.04276e-08, 1.04356e-08, 1.10527e-08, 1.04243e-08, 1.05964e-08, 1.06803e-08, 1.05098e-08, 6.88303e-08, 1.74347e-08, 1.0423e-08, 1.12583e-08, 2.15603e-08, 1.04224e-08, 1.01213e-06, 1.04223e-08, 1.10092e-08
0.501554, 0, 1.46685e-06, 2.20272e-08, 1.41421, -1.46685e-06, 2.20979e-08, 2.20272e-08, 2.20284e-08, 2.20337e-08, 2.20381e-08, 2.20545e-08, 2.33202e-08, 2.20313e-08, 2.23818e-08, 2.25565e-08, 2.22066e-08, 1.41821e-07, 3.12118e-08, 2.20288e-08, 2.32695e-08, 3.82675e-08, 2.20274e-08, 1.31671e-06, 2.20272e-08, 2.32309e-08
0.509429, 0, 1.99641e-06, 4.51582e-08, 1.41421, -1.99641e-06, 4.52997e-08, 4.51582e-08, 4.51605e-08, 4.5171e-08, 4.518e-08, 4.52128e-08, 4.77489e-08, 4.51663e-08, 4.59446e-08, 4.62186e-08, 4.55176e-08, 2.85188e-07, 5.71412e-08, 4.51612e-08, 4.69946e-08, 6.87204e-08, 4.51586e-08, 1.71155e-06, 4.51582e-08, 4.75699e-08
0.517303, 0, 2.76566e-06, 9.04478e-08, 1.41421, -2.76566e-06, 9.07257e-08, 9.04478e-08, 9.04525e-08, 9.04731e-08, 9.04907e-08, 9.05551e-08, 9.55356e-08, 9.04637e-08, 9.23192e-08, 9.25304e-08, 9.11537e-08, 5.6183e-07, 1.06022e-07, 9.04538e-08, 9.31485e-08, 1.24429e-07, 9.04486e-08, 2.22705e-06, 9.04478e-08, 9.51841e-08
0.525178, 0, 3.91931e-06, 1.77565e-07, 1.41421, -3.91931e-06, 1.78101e-07, 1.77565e-07, 1.77574e-07, 1.77614e-07, 1.77648e-07, 1.77772e-07, 1.87373e-07, 1.77596e-07, 1.82178e-07, 1.8158e-07, 1.78926e-07, 1.08629e-06, 1.97729e-07, 1.77577e-07, 1.81516e-07, 2.26293e-07, 1.77567e-07, 2.90788e-06, 1.77565e-07, 1.86696e-07
0.533052, 0, 5.70173e-06, 3.42197e-07, 1.41421, -5.70173e-06, 3.43211e-07, 3.42197e-07, 3.42214e-07, 3.42289e-07, 3.42353e-07, 3.42589e-07, 3.60772e-07, 3.42255e-07, 3.52271e-07, 3.498e-07, 3.44774e-07, 2.06316e-06, 3.68204e-07, 3.42219e-07, 3.47946e-07, 4.11666e-07, 3.422e-07, 3.82166e-06, 3.42197e-07, 3.59489e-07
0.540927, 0, 8.52639e-06, 6.47847e-07, 1.41421, -8.52639e-06, 6.49735e-07, 6.47847e-07, 6.47878e-07, 6.48018e-07, 6.48138e-07, 6.48576e-07, 6.82417e-07, 6.47955e-07, 6.68589e-07, 6.61997e-07, 6.52643e-07, 3.85082e-06, 6.81264e-07, 6.47887e-07, 6.56165e-07, 7.46302e-07, 6.47852e-07, 5.07352e-06, 6.47847e-07, 6.80029e-07
0.548801, 0, 1.3087e-05, 1.20536e-06, 1.41421, -1.3087e-05, 1.20882e-06, 1.20536e-06, 1.20542e-06, 1.20568e-06, 1.20589e-06, 1.20669e-06, 1.26861e-06, 1.20556e-06, 1.24672e-06, 1.23125e-06, 1.21414e-06, 7.06505e-06, 1.24814e-06, 1.20544e-06, 1.21733e-06, 1.34408e-06, 1.20537e-06, 6.82969e-06, 1.20536e-06, 1.26424e-06
0.556676, 0, 2.05329e-05, 2.20446e-06, 1.41421, -2.05329e-05, 2.21067e-06, 2.20446e-06, 2.20456e-06, 2.20503e-06, 2.20542e-06, 2.20686e-06, 2.31821e-06, 2.20482e-06, 2.28427e-06, 2.25102e-06, 2.22024e-06, 1.27433e-05, 2.25903e-06, 2.20459e-06, 2.22158e-06, 2.39876e-06, 2.20448e-06, 9.3555e-06, 2.20446e-06, 2.31035e-06
0.56455, 0, 3.27448e-05, 3.96358e-06, 1.41421, -3.27448e-05, 3.97457e-06, 3.96358e-06, 3.96376e-06, 3.96458e-06, 3.96527e-06, 3.96782e-06, 4.16472e-06, 3.96421e-06, 4.11553e-06, 4.04591e-06, 3.99149e-06, 2.25996e-05, 4.03293e-06, 3.96381e-06, 3.98793e-06, 4.23418e-06, 3.96361e-06, 1.30748e-05, 3.96358e-06, 4.15083e-06
0.572425, 0, 5.27469e-05, 7.00661e-06, 1.41421, -5.27469e-05, 7.02571e-06, 7.00661e-06, 7.00693e-06, 7.00835e-06, 7.00956e-06, 7.01398e-06, 7.35634e-06, 7.0077e-06, 7.29196e-06, 7.14977e-06, 7.05513e-06, 3.94095e-05, 7.09445e-06, 7.00702e-06, 7.04106e-06, 7.3814e-06, 7.00667e-06, 1.86616e-05, 7.00661e-06, 7.33219e-06
0.580299, 0, 8.53243e-05, 1.21787e-05, 1.41421, -8.53243e-05, 1.22114e-05, 1.21787e-05, 1.21793e-05, 1.21817e-05, 1.21837e-05, 1.21913e-05, 1.27767e-05, 1.21806e-05, 1.27072e-05, 1.24235e-05, 1.22617e-05, 6.75795e-05, 1.22896e-05, 1.21794e-05, 1.22272e-05, 1.26951e-05, 1.21788e-05, 2.71803e-05, 1.21787e-05, 1.27354e-05
0.588174, 0, 0.000137899, 2.08159e-05, 1.41421, -0.000137899, 2.08708e-05, 2.08159e-05, 2.08168e-05, 2.08208e-05, 2.08243e-05, 2.08371e-05, 2.18212e-05, 2.0819e-05, 2.17812e-05, 2.12274e-05, 2.09553e-05, 0.000113965, 2.09554e-05, 2.0817e-05, 2.08837e-05, 2.15239e-05, 2.0816e-05, 4.02812e-05, 2.08159e-05, 2.17518e-05
0.596048, 0, 0.000221774, 3.49874e-05, 1.41421, -0.000221774, 3.50782e-05, 3.49874e-05, 3.49889e-05, 3.49957e-05, 3.50014e-05, 3.50225e-05, 3.66499e-05, 3.49926e-05, 3.67259e-05, 3.56679e-05, 3.52181e-05, 0.000189015, 3.51625e-05, 3.49894e-05, 3.5082e-05, 3.59538e-05, 3.49877e-05, 6.04942e-05, 3.49874e-05, 3.65351e-05
0.603923, 0, 0.000353839, 5.78346e-05, 1.41421, -0.000353839, 5.79823e-05, 5.78346e-05, 5.7837e-05, 5.7848e-05, 5.78574e-05, 5.78916e-05, 6.05383e-05, 5.7843e-05, 6.09208e-05, 5.89413e-05, 5.82097e-05, 0.000308335, 5.80536e-05, 5.78377e-05, 5.79656e-05, 5.91483e-05, 5.7835e-05, 9.16315e-05, 5.78346e-05, 6.03515e-05
