   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_294.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.267332, 0, 1.17046e-09, 1.29547e-38, 1.41421, -1.17046e-09, 0, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.29547e-38, 1.42196e-11, 1.29547e-38, 1.29547e-38, 2.18953e-11, 1.29547e-38, 1.29547e-38, 1.13435e-09, 1.29547e-38, 1.29547e-38
0.275186, 0, 1.61074e-09, 1.23241e-37, 1.41421, -1.61074e-09, 0, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.23241e-37, 1.95652e-11, 1.23241e-37, 1.23241e-37, 3.21896e-11, 1.23241e-37, 1.23241e-37, 1.55899e-09, 1.23241e-37, 1.23241e-37
0.283039, 0, 2.2075e-09, 1.06741e-36, 1.41421, -2.2075e-09, 0, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 1.06741e-36, 2.68089e-11, 1.06741e-36, 1.06741e-36, 4.73362e-11, 1.06741e-36, 1.06741e-36, 2.13336e-09, 1.06741e-36, 1.06741e-36
0.290893, 0, 3.01304e-09, 8.46177e-36, 1.41421, -3.01304e-09, 0, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 8.46177e-36, 3.65837e-11, 8.46177e-36, 8.46177e-36, 6.9637e-11, 8.46177e-36, 8.46177e-36, 2.90682e-09, 8.46177e-36, 8.46177e-36
0.298747, 0, 4.09601e-09, 6.17008e-35, 1.41421, -4.09601e-09, 0, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 6.17008e-35, 4.97198e-11, 6.17008e-35, 6.17008e-35, 1.02491e-10, 6.17008e-35, 6.17008e-35, 3.9438e-09, 6.17008e-35, 6.17008e-35
0.306601, 0, 5.54617e-09, 4.10907e-34, 1.41421, -5.54617e-09, 0, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 4.10907e-34, 6.7301e-11, 4.10907e-34, 4.10907e-34, 1.50918e-10, 4.10907e-34, 4.10907e-34, 5.32795e-09, 4.10907e-34, 4.10907e-34
0.314454, 0, 7.48051e-09, 2.74484e-33, 1.41421, -7.48051e-09, 0, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 2.74484e-33, 9.07369e-11, 2.74484e-33, 2.74484e-33, 2.22321e-10, 2.74484e-33, 2.74484e-33, 7.16745e-09, 2.74484e-33, 2.74484e-33
0.322308, 0, 1.0051e-08, 1.75388e-32, 1.41421, -1.0051e-08, 0, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.75388e-32, 1.21854e-10, 1.75388e-32, 1.75388e-32, 3.27614e-10, 1.75388e-32, 1.75388e-32, 9.60149e-09, 1.75388e-32, 1.75388e-32
0.330162, 0, 1.34542e-08, 1.04643e-31, 1.41421, -1.34542e-08, 0, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.04643e-31, 1.63007e-10, 1.04643e-31, 1.04643e-31, 4.82859e-10, 1.04643e-31, 1.04643e-31, 1.28083e-08, 1.04643e-31, 1.04643e-31
0.338016, 0, 1.79439e-08, 5.84143e-31, 1.41421, -1.79439e-08, 0, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 5.84143e-31, 2.17225e-10, 5.84143e-31, 5.84143e-31, 7.11647e-10, 5.84143e-31, 5.84143e-31, 1.7015e-08, 5.84143e-31, 5.84143e-31
0.345869, 0, 2.38469e-08, 3.05278e-30, 1.41421, -2.38469e-08, 0, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 3.05278e-30, 2.88384e-10, 3.05278e-30, 3.05278e-30, 1.04855e-09, 3.05278e-30, 3.05278e-30, 2.251e-08, 3.05278e-30, 3.05278e-30
0.353723, 0, 3.15826e-08, 1.49767e-29, 1.41421, -3.15826e-08, 0, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 1.49767e-29, 3.81434e-10, 1.49767e-29, 1.49767e-29, 1.54408e-09, 1.49767e-29, 1.49767e-29, 2.96571e-08, 1.49767e-29, 1.49767e-29
0.361577, 0, 4.16886e-08, 6.92265e-29, 1.41421, -4.16886e-08, 0, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 6.92265e-29, 5.02662e-10, 6.92265e-29, 6.92265e-29, 2.27182e-09, 6.92265e-29, 6.92265e-29, 3.89141e-08, 6.92265e-29, 6.92265e-29
0.369431, 0, 5.48522e-08, 3.02496e-28, 1.41421, -5.48522e-08, 0, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 3.02496e-28, 6.60036e-10, 3.02496e-28, 3.02496e-28, 3.33861e-09, 3.02496e-28, 3.02496e-28, 5.08535e-08, 3.02496e-28, 3.02496e-28
0.377284, 0, 7.19512e-08, 1.25258e-27, 1.41421, -7.19512e-08, 0, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 1.25258e-27, 8.63611e-10, 1.25258e-27, 1.25258e-27, 4.89893e-09, 1.25258e-27, 1.25258e-27, 6.61887e-08, 1.25258e-27, 1.25258e-27
0.385138, 0, 9.41056e-08, 4.92794e-27, 1.41421, -9.41056e-08, 0, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 4.92794e-27, 1.12604e-09, 4.92794e-27, 4.92794e-27, 7.17527e-09, 4.92794e-27, 4.92794e-27, 8.58043e-08, 4.92794e-27, 4.92794e-27
0.392992, 0, 1.22742e-07, 1.84674e-26, 1.41421, -1.22742e-07, 0, 1.84674e-26, 1.84674e-26, 1.84674e-26, 1.84674e-26, 1.84674e-26, 3.60251e-13, 1.84674e-26, 1.84674e-26, 1.84674e-26, 1.46319e-09, 1.84674e-26, 1.84674e-26, 1.04866e-08, 1.84674e-26, 1.84674e-26, 1.10792e-07, 1.84674e-26, 1.84674e-26
0.400846, 0, 1.59679e-07, 6.60814e-26, 1.41421, -1.59679e-07, 0, 6.60814e-26, 6.60814e-26, 6.60814e-26, 6.60814e-26, 6.60814e-26, 1.06566e-12, 6.60814e-26, 6.60814e-26, 6.60814e-26, 1.89488e-09, 6.60814e-26, 6.60814e-26, 1.52883e-08, 6.60814e-26, 6.60814e-26, 1.42495e-07, 6.60814e-26, 6.60814e-26
0.408699, 0, 2.0723e-07, 2.26899e-25, 1.41421, -2.0723e-07, 0, 2.26899e-25, 2.26899e-25, 2.26899e-25, 2.26899e-25, 2.26899e-25, 2.42332e-12, 2.26899e-25, 2.26899e-25, 2.26899e-25, 2.44579e-09, 2.26899e-25, 2.26899e-25, 2.22269e-08, 2.26899e-25, 2.26899e-25, 1.82555e-07, 2.26899e-25, 2.26899e-25
0.416553, 0, 2.69258e-07, 7.56536e-25, 1.41421, -2.69258e-07, 0, 1.03725e-14, 5.94307e-12, 5.90323e-12, 7.56543e-11, 5.01731e-10, 2.17251e-11, 2.18084e-11, 2.71744e-11, 1.97802e-10, 3.14664e-09, 3.35611e-12, 1.88061e-13, 3.22165e-08, 3.0561e-13, 6.99377e-16, 2.33002e-07, 7.56536e-25, 3.06892e-11
0.424407, 0, 3.49509e-07, 3.72338e-11, 1.41421, -3.49509e-07, 3.72338e-11, 3.72644e-11, 5.47529e-11, 5.46355e-11, 2.60249e-10, 1.51625e-09, 9.63487e-11, 1.01521e-10, 1.17339e-10, 6.20318e-10, 4.07253e-09, 4.7127e-11, 3.77882e-11, 4.65822e-08, 4.20119e-11, 3.72359e-11, 2.96299e-07, 3.72338e-11, 1.277e-10
0.432261, 0, 4.53539e-07, 1.11329e-10, 1.41421, -4.53539e-07, 1.11329e-10, 1.11399e-10, 1.51058e-10, 1.50791e-10, 6.17065e-10, 3.46532e-09, 2.41807e-10, 2.57114e-10, 2.92985e-10, 1.4336e-09, 5.26983e-09, 1.33764e-10, 1.12587e-10, 6.71211e-08, 1.26736e-10, 1.11334e-10, 3.75408e-07, 1.11329e-10, 3.16481e-10
0.440114, 0, 5.88949e-07, 2.54958e-10, 1.41421, -5.88949e-07, 2.54958e-10, 2.55101e-10, 3.36687e-10, 3.36139e-10, 1.29535e-09, 7.15473e-09, 5.19726e-10, 5.54866e-10, 6.28659e-10, 2.97512e-09, 6.82866e-09, 3.01111e-10, 2.57545e-10, 9.63682e-08, 2.9254e-10, 2.54968e-10, 4.73992e-07, 2.54958e-10, 6.76994e-10
0.447968, 0, 7.66116e-07, 5.28085e-10, 1.41421, -7.66116e-07, 5.28085e-10, 5.28364e-10, 6.88131e-10, 6.87058e-10, 2.56545e-09, 1.40397e-08, 1.0418e-09, 1.11538e-09, 1.25989e-09, 5.85487e-09, 8.87931e-09, 6.18464e-10, 5.33149e-10, 1.37846e-07, 6.09654e-10, 5.28103e-10, 5.96415e-07, 5.28085e-10, 1.35454e-09
0.455822, 0, 9.99649e-07, 1.03912e-09, 1.41421, -9.99649e-07, 1.03912e-09, 1.03965e-09, 1.34319e-09, 1.34115e-09, 4.90988e-09, 2.67096e-08, 2.0084e-09, 2.15492e-09, 2.42946e-09, 1.11594e-08, 1.1616e-08, 1.21083e-09, 1.04874e-09, 1.96431e-07, 1.20519e-09, 1.03916e-09, 7.48019e-07, 1.03912e-09, 2.6093e-09
0.463676, 0, 1.31076e-06, 1.98121e-09, 1.41421, -1.31076e-06, 1.98121e-09, 1.98219e-09, 2.54651e-09, 2.54272e-09, 9.17743e-09, 4.97058e-08, 4.09015e-09, 4.05561e-09, 4.56603e-09, 2.07961e-08, 1.53362e-08, 2.30044e-09, 1.9991e-09, 2.78841e-07, 2.30586e-09, 1.98127e-09, 9.35336e-07, 1.98121e-09, 4.90036e-09
0.471529, 0, 1.73079e-06, 3.69324e-09, 1.41421, -1.73079e-06, 3.69324e-09, 3.69504e-09, 4.72591e-09, 4.71899e-09, 1.6839e-08, 9.08743e-08, 8.83388e-09, 7.48267e-09, 8.41507e-09, 3.80634e-08, 2.05052e-08, 4.2764e-09, 3.72592e-09, 3.94297e-07, 4.30999e-09, 3.69336e-09, 1.1664e-06, 3.69324e-09, 9.02581e-09
0.479383, 0, 2.30724e-06, 6.76123e-09, 1.41421, -2.30724e-06, 6.76123e-09, 6.76448e-09, 8.61871e-09, 8.60625e-09, 3.04066e-08, 1.63575e-07, 1.98833e-08, 1.35773e-08, 1.52544e-08, 6.85831e-08, 2.78617e-08, 7.81017e-09, 6.82001e-09, 5.55428e-07, 7.90735e-09, 6.76145e-09, 1.45121e-06, 6.76123e-09, 1.6353e-08
0.487237, 0, 3.10883e-06, 1.21835e-08, 1.41421, -3.10883e-06, 1.21835e-08, 1.21893e-08, 1.54768e-08, 1.54547e-08, 5.41067e-08, 2.90213e-07, 4.01966e-08, 2.42684e-08, 2.7242e-08, 1.21794e-07, 3.85878e-08, 1.40433e-08, 1.22877e-08, 7.79875e-07, 1.42748e-08, 1.21839e-08, 1.80239e-06, 1.21835e-08, 2.91897e-08
0.495091, 0, 4.24034e-06, 2.16365e-08, 1.41421, -4.24034e-06, 2.16365e-08, 2.16466e-08, 2.73955e-08, 2.73569e-08, 9.49474e-08, 5.07827e-07, 7.68693e-08, 4.27694e-08, 4.79692e-08, 2.13312e-07, 5.45805e-08, 2.48887e-08, 2.18187e-08, 1.0906e-06, 2.53916e-08, 2.16372e-08, 2.23614e-06, 2.16365e-08, 5.13751e-08
0.502944, 0, 5.86251e-06, 3.78926e-08, 1.41421, -5.86251e-06, 3.78926e-08, 3.79099e-08, 4.78284e-08, 4.77618e-08, 1.64373e-07, 8.767e-07, 1.42499e-07, 7.43524e-08, 8.33234e-08, 3.68583e-07, 7.88757e-08, 4.35034e-08, 3.8207e-08, 1.51964e-06, 4.45364e-08, 3.78938e-08, 2.7736e-06, 3.78926e-08, 8.91996e-08
0.510798, 0, 8.2172e-06, 6.54719e-08, 1.41421, -8.2172e-06, 6.54719e-08, 6.55014e-08, 8.23877e-08, 8.22743e-08, 2.80807e-07, 1.49355e-06, 2.55253e-07, 1.27545e-07, 1.42819e-07, 6.28477e-07, 1.16309e-07, 7.50244e-08, 6.60072e-08, 2.11028e-06, 7.70647e-08, 6.54739e-08, 3.44315e-06, 6.54719e-08, 1.52823e-07
0.518652, 0, 1.16779e-05, 1.11631e-07, 1.41421, -1.16779e-05, 1.11631e-07, 1.1168e-07, 1.40053e-07, 1.39863e-07, 4.73446e-07, 2.51115e-06, 4.5199e-07, 2.15929e-07, 2.41592e-07, 1.05762e-06, 1.74511e-07, 1.27681e-07, 1.1253e-07, 2.92101e-06, 1.3159e-07, 1.11634e-07, 4.28335e-06, 1.11631e-07, 2.58401e-07
0.526506, 0, 1.6808e-05, 1.87848e-07, 1.41421, -1.6808e-05, 1.87848e-07, 1.87931e-07, 2.34985e-07, 2.34669e-07, 7.87886e-07, 4.16723e-06, 7.91229e-07, 3.60817e-07, 4.03377e-07, 1.75668e-06, 2.65407e-07, 2.14467e-07, 1.8934e-07, 4.03091e-06, 2.21767e-07, 1.87854e-07, 5.34779e-06, 1.87848e-07, 4.31254e-07
0.534359, 0, 2.44567e-05, 3.12011e-07, 1.41421, -2.44567e-05, 3.12011e-07, 3.12146e-07, 3.89171e-07, 3.88654e-07, 1.29425e-06, 6.82609e-06, 1.36926e-06, 5.95154e-07, 6.64822e-07, 2.88012e-06, 4.07413e-07, 3.55584e-07, 3.14453e-07, 5.5467e-06, 3.68916e-07, 3.1202e-07, 6.71371e-06, 3.12011e-07, 7.10456e-07
0.542213, 0, 3.58873e-05, 5.11575e-07, 1.41421, -3.58873e-05, 5.11575e-07, 5.11793e-07, 6.36257e-07, 6.35421e-07, 2.09875e-06, 1.10376e-05, 2.3425e-06, 9.69101e-07, 1.08168e-06, 4.66133e-06, 6.28614e-07, 5.81984e-07, 5.15521e-07, 7.61229e-06, 6.05844e-07, 5.1159e-07, 8.48685e-06, 5.11575e-07, 1.15542e-06
0.550067, 0, 5.29675e-05, 8.28046e-07, 1.41421, -5.29675e-05, 8.28046e-07, 8.28393e-07, 1.02693e-06, 1.0256e-06, 3.35986e-06, 1.76187e-05, 3.9616e-06, 1.55787e-06, 1.73745e-06, 7.44759e-06, 9.71261e-07, 9.4036e-07, 8.34339e-07, 1.04214e-05, 9.82265e-07, 8.28069e-07, 1.08194e-05, 8.28046e-07, 1.85508e-06
0.557921, 0, 7.8426e-05, 1.3232e-06, 1.41421, -7.8426e-05, 1.3232e-06, 1.32375e-06, 1.63641e-06, 1.63431e-06, 5.31023e-06, 2.77647e-05, 6.62274e-06, 2.47252e-06, 2.75531e-06, 1.17475e-05, 1.49802e-06, 1.50007e-06, 1.33311e-06, 1.42341e-05, 1.57238e-06, 1.32324e-06, 1.39283e-05, 1.3232e-06, 2.94054e-06
0.565774, 0, 0.000116205, 2.08764e-06, 1.41421, -0.000116205, 2.08764e-06, 2.08849e-06, 2.57459e-06, 2.57132e-06, 8.28641e-06, 4.31972e-05, 1.09438e-05, 3.87452e-06, 4.31418e-06, 1.82946e-05, 2.30054e-06, 2.36261e-06, 2.10305e-06, 1.93992e-05, 2.4853e-06, 2.0877e-06, 1.81213e-05, 2.08764e-06, 4.60217e-06
0.573628, 0, 0.000171927, 3.25209e-06, 1.41421, -0.000171927, 3.25209e-06, 3.25339e-06, 3.99956e-06, 3.99455e-06, 1.27673e-05, 6.6356e-05, 1.78749e-05, 5.99497e-06, 6.66987e-06, 2.81301e-05, 3.5108e-06, 3.67417e-06, 3.27574e-06, 2.6383e-05, 3.87899e-06, 3.25217e-06, 2.38333e-05, 3.25209e-06, 7.11204e-06
0.581482, 0, 0.000253514, 5.00233e-06, 1.41421, -0.000253514, 5.00233e-06, 5.0043e-06, 6.13522e-06, 6.12763e-06, 1.94239e-05, 0.000100645, 2.8856e-05, 9.15953e-06, 1.01824e-05, 4.27082e-05, 5.31607e-06, 5.64203e-06, 5.03819e-06, 3.58058e-05, 5.97866e-06, 5.00246e-06, 3.16739e-05, 5.00233e-06, 1.08527e-05
0.589336, 0, 0.000371976, 7.5982e-06, 1.41421, -0.000371976, 7.5982e-06, 7.60116e-06, 9.29365e-06, 9.28228e-06, 2.9181e-05, 0.000150733, 4.60394e-05, 1.38197e-05, 1.53506e-05, 6.40275e-05, 7.97798e-06, 8.55554e-06, 7.65188e-06, 4.84905e-05, 9.10045e-06, 7.5984e-06, 4.24899e-05, 7.5982e-06, 1.6354e-05
0.597189, 0, 0.000542406, 1.13973e-05, 1.41421, -0.000542406, 1.13973e-05, 1.14017e-05, 1.39029e-05, 1.38861e-05, 4.32928e-05, 0.000222925, 7.25936e-05, 2.05916e-05, 2.28539e-05, 9.47896e-05, 1.18562e-05, 1.28121e-05, 1.14767e-05, 6.55219e-05, 1.36812e-05, 1.13976e-05, 5.74433e-05, 1.13973e-05, 2.43372e-05
0.605043, 0, 0.000785227, 1.68841e-05, 1.41421, -0.000785227, 1.68841e-05, 1.68905e-05, 2.05408e-05, 2.05163e-05, 6.34324e-05, 0.000325587, 0.000113115, 3.03023e-05, 3.36039e-05, 0.000138587, 1.74378e-05, 1.89487e-05, 1.7e-05, 8.83225e-05, 2.03152e-05, 1.68846e-05, 7.81197e-05, 1.68841e-05, 3.57693e-05
0.612897, 0, 0.00112767, 2.4704e-05, 1.41421, -0.00112767, 2.4704e-05, 2.47132e-05, 2.99743e-05, 2.99389e-05, 9.17938e-05, 0.000469637, 0.000174171, 4.40435e-05, 4.88021e-05, 0.000200114, 2.53709e-05, 2.76796e-05, 2.4871e-05, 0.000118745, 2.9798e-05, 2.47046e-05, 0.00010665, 2.4704e-05, 5.19243e-05
