   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_854.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.17004, 1.51825, 4.04894, 2.24765, 1.8757, -2.53069, 1.28889e-09, 2.24765, 2.24904, 2.24873, 2.26086, 2.33714, 3.14731, 3.0047, 2.24765, 2.24765, 2.24765, 2.24765, 2.24765, 2.24765, 2.24765, 2.28206, 2.24765, 2.2526
2.17789, 4.99762, 4.24172, 2.30752, 2.6453, 0.7559, 7.91411e-10, 2.30753, 2.30892, 2.30861, 2.32074, 2.39702, 3.4521, 2.94891, 2.30753, 2.30753, 2.30752, 2.30752, 2.30752, 2.30752, 2.30752, 2.34528, 2.30752, 2.31279
2.18573, 10.4841, 4.5051, 2.36825, 3.53329, 5.97903, 4.79698e-10, 2.36825, 2.36964, 2.36934, 2.38147, 2.45774, 3.80862, 2.91215, 2.36825, 2.36825, 2.36825, 2.36825, 2.36825, 2.36825, 2.36825, 2.41002, 2.36825, 2.37386
2.19358, 2, 4.84001, 2.42981, 2, -2.84001, 2.86996e-10, 2.42982, 2.43121, 2.4309, 2.44303, 2.51931, 4.22093, 2.89106, 2.42981, 2.42981, 2.42981, 2.42981, 2.42981, 2.42981, 2.42981, 2.47647, 2.42981, 2.4358
2.20142, 1, 5.2464, 2.49223, 1.73205, -4.2464, 1.6945e-10, 2.49223, 2.49362, 2.49331, 2.50544, 2.58172, 4.69154, 2.88289, 2.49223, 2.49223, 2.49223, 2.49223, 2.49223, 2.49223, 2.49223, 2.54485, 2.49223, 2.4986
2.20926, 5, 5.72253, 2.55548, 2.64575, -0.722531, 9.87245e-11, 2.55548, 2.55687, 2.55657, 2.56869, 2.64497, 5.22063, 2.88546, 2.55548, 2.55548, 2.55548, 2.55548, 2.55548, 2.55548, 2.55548, 2.6154, 2.55548, 2.56228
2.21711, 12, 6.2645, 2.61956, 3.74166, 5.7355, 5.6745e-11, 2.61956, 2.62096, 2.62065, 2.63278, 2.70905, 5.80568, 2.89709, 2.61956, 2.61956, 2.61956, 2.61956, 2.61956, 2.61956, 2.61956, 2.6884, 2.61956, 2.62681
2.22495, 6, 6.86556, 2.68447, 2.82843, -0.865565, 3.21704e-11, 2.68447, 2.68586, 2.68555, 2.69768, 2.77396, 6.44092, 2.91652, 2.68447, 2.68447, 2.68447, 2.68447, 2.68447, 2.68447, 2.68447, 2.76414, 2.68447, 2.69218
2.2328, 11.4989, 7.51591, 2.75018, 3.67409, 3.98304, 1.79831e-11, 2.75018, 2.75157, 2.75127, 2.7634, 2.83967, 7.11713, 2.9428, 2.75018, 2.75018, 2.75018, 2.75018, 2.75018, 2.75018, 2.75018, 2.84293, 2.75018, 2.75838
2.24064, 7.50105, 8.20243, 2.81669, 3.08238, -0.701374, 9.90928e-12, 2.81669, 2.81809, 2.81778, 2.82991, 2.90619, 7.82162, 2.9752, 2.81669, 2.81669, 2.81669, 2.81669, 2.81669, 2.81669, 2.81669, 2.92508, 2.81669, 2.82541
2.24849, 11, 8.90882, 2.88399, 3.60555, 2.09118, 5.38466e-12, 2.88399, 2.88538, 2.88508, 2.89721, 2.97348, 8.53834, 3.01315, 2.88399, 2.88399, 2.88399, 2.88399, 2.88399, 2.88399, 2.88399, 3.01084, 2.88399, 2.89324
2.25633, 9, 9.61605, 2.95205, 3.31662, -0.616048, 2.88589e-12, 2.95205, 2.95344, 2.95313, 2.96526, 3.04154, 9.2485, 3.05618, 2.95205, 2.95205, 2.95205, 2.95205, 2.95205, 2.95205, 2.95205, 3.10045, 2.95205, 2.96186
2.26418, 12, 10.3032, 3.02086, 3.74166, 1.69676, 1.5255e-12, 3.02086, 3.02225, 3.02195, 3.03408, 3.11035, 9.93147, 3.10384, 3.02086, 3.02086, 3.02086, 3.02086, 3.02086, 3.02086, 3.02086, 3.19406, 3.02086, 3.03125
2.27202, 8, 10.9484, 3.0904, 3.16228, -2.94843, 7.9372e-13, 3.0904, 3.0918, 3.09149, 3.10362, 3.17989, 10.5656, 3.15573, 3.0904, 3.0904, 3.0904, 3.0904, 3.0904, 3.0904, 3.0904, 3.29168, 3.0904, 3.10139
2.27987, 12, 11.53, 3.16066, 3.74166, 0.47002, 4.05097e-13, 3.16066, 3.16206, 3.16175, 3.17388, 3.25016, 11.1298, 3.21144, 3.16066, 3.16066, 3.16066, 3.16066, 3.16066, 3.16066, 3.16066, 3.39325, 3.16066, 3.17227
2.28771, 10, 12.0278, 3.23161, 3.4641, -2.02777, 2.01546e-13, 3.23162, 3.23301, 3.2327, 3.24483, 3.32111, 11.6045, 3.27057, 3.23161, 3.23161, 3.23161, 3.23161, 3.23161, 3.23161, 3.23161, 3.49847, 3.23161, 3.24385
2.29555, 10.4797, 12.4246, 3.30325, 3.53266, -1.9449, 9.64654e-14, 3.30325, 3.30464, 3.30433, 3.31646, 3.39274, 11.9733, 3.33272, 3.30325, 3.30325, 3.30325, 3.30325, 3.30325, 3.30325, 3.30325, 3.60694, 3.30325, 3.31614
2.3034, 11.9976, 12.7072, 3.37554, 3.74134, -0.709544, 4.32573e-14, 3.37554, 3.37693, 3.37663, 3.38876, 3.46503, 12.2239, 3.39754, 3.37554, 3.37554, 3.37554, 3.37554, 3.37554, 3.37554, 3.37554, 3.71803, 3.37554, 3.3891
2.31124, 18.5227, 12.8672, 3.44847, 4.5302, 5.65545, 1.74953e-14, 3.44847, 3.44986, 3.44956, 3.46169, 3.53796, 12.3491, 3.46466, 3.44847, 3.44847, 3.44847, 3.44847, 3.44847, 3.44847, 3.44847, 3.83097, 3.44847, 3.46272
2.31909, 24, 12.902, 3.52202, 5.09902, 11.098, 5.99654e-15, 3.52202, 3.52341, 3.5231, 3.53523, 3.61151, 12.3472, 3.53377, 3.52202, 3.52202, 3.52202, 3.52202, 3.52202, 3.52202, 3.52202, 3.94482, 3.52202, 3.53697
2.32693, 17, 12.8141, 3.59617, 4.3589, 4.18586, 1.61175e-15, 3.59617, 3.59756, 3.59725, 3.60938, 3.68566, 12.2225, 3.60457, 3.59617, 3.59617, 3.59617, 3.59617, 3.59617, 3.59617, 3.59617, 4.05855, 3.59617, 3.61185
2.33478, 16, 12.6121, 3.67089, 4.24264, 3.38794, 2.97206e-16, 3.67089, 3.67228, 3.67198, 3.68411, 3.76038, 11.9844, 3.67682, 3.67089, 3.67089, 3.67089, 3.67089, 3.67089, 3.67089, 3.67089, 4.17103, 3.67089, 3.68731
2.34262, 15, 12.3088, 3.74617, 4.12311, 2.69125, 4.57446e-17, 3.74617, 3.74756, 3.74725, 3.75938, 3.83566, 11.6473, 3.75029, 3.74617, 3.74617, 3.74617, 3.74617, 3.74617, 3.74617, 3.74617, 4.28117, 3.74617, 3.76334
2.35047, 14, 11.9211, 3.82197, 4, 2.07886, 5.11591e-18, 3.82197, 3.82336, 3.82306, 3.83519, 3.91147, 11.2292, 3.82479, 3.82197, 3.82197, 3.82197, 3.82197, 3.82197, 3.82197, 3.82197, 4.38791, 3.82197, 3.83991
2.35831, 12, 11.4687, 3.89828, 3.74166, 0.531294, 4.12022e-19, 3.89828, 3.89968, 3.89937, 3.9115, 3.98778, 10.7508, 3.90019, 3.89828, 3.89828, 3.89828, 3.89828, 3.89828, 3.89828, 3.89828, 4.49033, 3.89828, 3.91701
2.36616, 14, 10.9724, 3.97507, 4, 3.02764, 2.32598e-20, 3.97508, 3.97647, 3.97616, 3.98829, 4.06457, 10.2337, 3.97634, 3.97507, 3.97507, 3.97507, 3.97507, 3.97507, 3.97507, 3.97507, 4.5877, 3.97507, 3.9946
2.374, 11, 10.453, 4.05232, 3.60555, 0.546951, 5.66941e-22, 4.05232, 4.05371, 4.05341, 4.06554, 4.14182, 9.69947, 4.05315, 4.05232, 4.05232, 4.05232, 4.05232, 4.05232, 4.05232, 4.05232, 4.67951, 4.05232, 4.07267
2.38185, 11, 9.93049, 4.12999, 3.60555, 1.06951, 1.29476e-23, 4.12999, 4.13139, 4.13108, 4.14321, 4.2195, 9.16802, 4.13053, 4.12999, 4.12999, 4.12999, 4.12999, 4.12999, 4.12999, 4.12999, 4.76554, 4.12999, 4.15117
2.38969, 10.4508, 9.42228, 4.20807, 3.52856, 1.02848, 1.42605e-25, 4.20807, 4.20947, 4.20916, 4.22129, 4.29759, 8.65691, 4.20841, 4.20807, 4.20807, 4.20807, 4.20807, 4.20807, 4.20807, 4.20807, 4.84585, 4.20807, 4.2301
2.39753, 10.5492, 8.94304, 4.28654, 3.54249, 1.6062, 2.90592e-28, 4.28654, 4.28793, 4.28762, 4.29975, 4.37608, 8.18045, 4.28675, 4.28654, 4.28654, 4.28654, 4.28654, 4.28654, 4.28654, 4.28654, 4.92079, 4.28654, 4.30942
2.40538, 6, 8.50409, 4.36536, 2.82843, -2.50409, 0, 4.36537, 4.36676, 4.36645, 4.37858, 4.45493, 7.74931, 4.3655, 4.36536, 4.36536, 4.36536, 4.36536, 4.36536, 4.36536, 4.36536, 4.99099, 4.36536, 4.38912
2.41322, 6, 8.11324, 4.44453, 2.82843, -2.11324, 0, 4.44453, 4.44593, 4.44562, 4.45775, 4.53414, 7.37041, 4.44461, 4.44453, 4.44453, 4.44453, 4.44453, 4.44453, 4.44453, 4.44453, 5.05732, 4.44453, 4.46917
2.42107, 11, 7.77485, 4.52403, 3.60555, 3.22515, 0, 4.52403, 4.52542, 4.52512, 4.53725, 4.61371, 7.04701, 4.52408, 4.52403, 4.52403, 4.52403, 4.52403, 4.52403, 4.52403, 4.52403, 5.12089, 4.52403, 4.54957
2.42891, 4, 7.49034, 4.60385, 2.44949, -3.49034, 0, 4.60385, 4.60525, 4.60494, 4.61707, 4.69364, 6.77922, 4.60388, 4.60385, 4.60385, 4.60385, 4.60385, 4.60385, 4.60385, 4.60385, 5.183, 4.60385, 4.6303
2.43676, 4.43629, 7.25863, 4.68398, 2.53699, -2.82233, 0, 4.68398, 4.68537, 4.68507, 4.6972, 4.77392, 6.56446, 4.684, 4.68398, 4.68398, 4.68398, 4.68398, 4.68398, 4.68398, 4.68398, 5.2451, 4.68398, 4.71136
2.4446, 5.56371, 7.07687, 4.76442, 2.75022, -1.51317, 0, 4.76442, 4.76581, 4.76551, 4.77764, 4.8546, 6.39819, 4.76443, 4.76442, 4.76442, 4.76442, 4.76442, 4.76442, 4.76442, 4.76442, 5.30889, 4.76442, 4.79274
2.45245, 1, 6.94114, 4.84517, 1.73205, -5.94114, 0, 4.84517, 4.84656, 4.84626, 4.85839, 4.9357, 6.27453, 4.84517, 4.84517, 4.84517, 4.84517, 4.84517, 4.84517, 4.84517, 4.84517, 5.37628, 4.84517, 4.87443
2.46029, 5, 6.84718, 4.92623, 2.64575, -1.84718, 0, 4.92623, 4.92763, 4.92732, 4.93945, 5.01728, 6.18691, 4.92623, 4.92623, 4.92623, 4.92623, 4.92623, 4.92623, 4.92623, 4.92623, 5.44952, 4.92623, 4.95646
2.46814, 5, 6.79114, 5.00762, 2.64575, -1.79114, 0, 5.00762, 5.00901, 5.0087, 5.02083, 5.0994, 6.12871, 5.00762, 5.00762, 5.00762, 5.00762, 5.00762, 5.00762, 5.00762, 5.00762, 5.53136, 5.00762, 5.03882
2.47598, 7, 6.7702, 5.08932, 3, 0.229797, 0, 5.08933, 5.09072, 5.09041, 5.10254, 5.18216, 6.09363, 5.08933, 5.08932, 5.08932, 5.08932, 5.08932, 5.08932, 5.08932, 5.08932, 5.62517, 5.08932, 5.12151
2.48382, 7.42181, 6.78315, 5.17138, 3.0695, 0.638659, 0, 5.17138, 5.17277, 5.17246, 5.18459, 5.26569, 6.07609, 5.17138, 5.17138, 5.17138, 5.17138, 5.17138, 5.17138, 5.17138, 5.17138, 5.73523, 5.17138, 5.20456
2.49167, 5.99763, 6.83089, 5.25377, 2.82801, -0.833259, 0, 5.25378, 5.25517, 5.25486, 5.26699, 5.35015, 6.07141, 5.25378, 5.25377, 5.25377, 5.25377, 5.25377, 5.25377, 5.25377, 5.25377, 5.86698, 5.25377, 5.28797
2.49951, 3.58056, 6.91682, 5.33653, 2.36232, -3.33626, 0, 5.33653, 5.33793, 5.33762, 5.34975, 5.43576, 6.07591, 5.33653, 5.33653, 5.33653, 5.33653, 5.33653, 5.33653, 5.33653, 5.33653, 6.02728, 5.33653, 5.37176
2.50736, 11, 7.0471, 5.41965, 3.60555, 3.9529, 0, 5.41965, 5.42105, 5.42074, 5.43287, 5.52279, 6.0869, 5.41965, 5.41965, 5.41965, 5.41965, 5.41965, 5.41965, 5.41965, 5.41965, 6.22474, 5.41965, 5.45593
2.5152, 11, 7.23086, 5.50314, 3.60555, 3.76914, 0, 5.50314, 5.50453, 5.50423, 5.51636, 5.61157, 6.1026, 5.50314, 5.50314, 5.50314, 5.50314, 5.50314, 5.50314, 5.50314, 5.50314, 6.46991, 5.50314, 5.54049
2.52305, 11, 7.48022, 5.587, 3.60555, 3.51978, 0, 5.587, 5.58839, 5.58809, 5.60021, 5.70258, 6.12201, 5.587, 5.587, 5.587, 5.587, 5.587, 5.587, 5.587, 5.587, 6.77545, 5.587, 5.62547
2.53089, 8.81468, 7.81011, 5.67122, 3.28857, 1.00457, 0, 5.67122, 5.67261, 5.67231, 5.68444, 5.79636, 6.14472, 5.67122, 5.67122, 5.67122, 5.67122, 5.67122, 5.67122, 5.67122, 5.67122, 7.15612, 5.67122, 5.71087
2.53874, 11.9952, 8.23804, 5.7558, 3.74102, 3.75718, 0, 5.7558, 5.75719, 5.75689, 5.76902, 5.89365, 6.17076, 5.7558, 5.7558, 5.7558, 5.7558, 5.7558, 5.7558, 5.7558, 5.7558, 7.62861, 5.7558, 5.79672
2.54658, 14.1901, 8.78349, 5.84074, 4.02369, 5.4066, 0, 5.84074, 5.84213, 5.84182, 5.85395, 5.99539, 6.20041, 5.84074, 5.84074, 5.84074, 5.84074, 5.84074, 5.84074, 5.84074, 5.84074, 8.21112, 5.84074, 5.88307
2.55443, 12, 9.467, 5.926, 3.74166, 2.533, 0, 5.92601, 5.9274, 5.92709, 5.93922, 6.10272, 6.23408, 5.926, 5.926, 5.926, 5.926, 5.926, 5.926, 5.926, 5.926, 8.92251, 5.926, 5.97
2.56227, 13.3977, 10.3093, 6.0116, 3.92399, 3.08839, 0, 6.0116, 6.013, 6.01269, 6.02482, 6.21714, 6.27218, 6.0116, 6.0116, 6.0116, 6.0116, 6.0116, 6.0116, 6.0116, 6.0116, 9.78147, 6.0116, 6.05763
2.57011, 16.3929, 11.3297, 6.09749, 4.28869, 5.06321, 0, 6.09749, 6.09889, 6.09858, 6.11071, 6.34043, 6.31504, 6.09749, 6.09749, 6.09749, 6.09749, 6.09749, 6.09749, 6.09749, 6.09749, 10.8048, 6.09749, 6.14614
2.57796, 13.3882, 12.5446, 6.18368, 3.92277, 0.843523, 0, 6.18368, 6.18507, 6.18476, 6.19689, 6.47486, 6.36286, 6.18368, 6.18368, 6.18368, 6.18368, 6.18368, 6.18368, 6.18368, 6.18368, 12.0064, 6.18368, 6.23584
2.5858, 24.8213, 13.9659, 6.27013, 5.17893, 10.8553, 0, 6.27013, 6.27152, 6.27122, 6.28335, 6.62309, 6.4157, 6.27013, 6.27013, 6.27013, 6.27013, 6.27013, 6.27013, 6.27013, 6.27013, 13.3946, 6.27013, 6.32716
2.59365, 16, 15.5988, 6.35682, 4.24264, 0.401218, 0, 6.35682, 6.35821, 6.35791, 6.37004, 6.78829, 6.47344, 6.35682, 6.35682, 6.35682, 6.35682, 6.35682, 6.35682, 6.35682, 6.35682, 14.971, 6.35682, 6.42077
2.60149, 25.7714, 17.4405, 6.44374, 5.26985, 8.3309, 0, 6.44374, 6.44513, 6.44482, 6.45695, 6.97412, 6.53586, 6.44374, 6.44374, 6.44374, 6.44374, 6.44374, 6.44374, 6.44374, 6.44374, 16.7284, 6.44374, 6.5176
2.60934, 31.6119, 19.4786, 6.53086, 5.79757, 12.1333, 0, 6.53086, 6.53226, 6.53195, 6.54408, 7.18468, 6.6026, 6.53086, 6.53086, 6.53086, 6.53086, 6.53086, 6.53086, 6.53086, 6.53086, 18.6492, 6.53086, 6.61897
2.61718, 23.6168, 21.6906, 6.61817, 5.0613, 1.92615, 0, 6.61817, 6.61957, 6.61926, 6.63139, 7.42445, 6.67324, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 6.61817, 20.7051, 6.61817, 6.72669
2.62503, 20.1353, 24.0431, 6.70565, 4.70482, -3.90781, 0, 6.70565, 6.70705, 6.70674, 6.71887, 7.69807, 6.74732, 6.70565, 6.70565, 6.70565, 6.70565, 6.70565, 6.70565, 6.70565, 6.70565, 22.8558, 6.70565, 6.84319
2.63287, 47.7447, 26.4926, 6.79327, 7.05299, 21.2521, 0, 6.79327, 6.79467, 6.79436, 6.80649, 8.01015, 6.82435, 6.79327, 6.79327, 6.79327, 6.79327, 6.79327, 6.79327, 6.79327, 6.79327, 25.0506, 6.79327, 6.97166
2.64072, 39.3616, 28.9874, 6.88103, 6.4313, 10.3742, 0, 6.88104, 6.88243, 6.88212, 6.89425, 8.36501, 6.90387, 6.88103, 6.88103, 6.88103, 6.88103, 6.88103, 6.88103, 6.88103, 6.88103, 27.2297, 6.88103, 7.11619
2.64856, 41.5007, 31.4691, 6.96891, 6.59551, 10.0316, 0, 6.96892, 6.97031, 6.97, 6.98213, 8.76616, 6.98546, 6.96891, 6.96891, 6.96891, 6.96891, 6.96891, 6.96891, 6.96891, 6.96891, 29.3266, 6.96891, 7.28192
2.65641, 48.208, 33.8761, 7.05689, 7.08576, 14.3318, 0, 7.05689, 7.05829, 7.05798, 7.07011, 9.21597, 7.06871, 7.05689, 7.05689, 7.05689, 7.05689, 7.05689, 7.05689, 7.05689, 7.05689, 31.2714, 7.05689, 7.47507
2.66425, 54.5152, 36.1471, 7.14496, 7.51766, 18.368, 0, 7.14496, 7.14635, 7.14605, 7.15818, 9.71518, 7.15327, 7.14496, 7.14496, 7.14496, 7.14496, 7.14496, 7.14496, 7.14496, 7.14496, 32.9947, 7.14496, 7.7031
2.67209, 48.9903, 38.2248, 7.2331, 7.14075, 10.7655, 0, 7.2331, 7.2345, 7.23419, 7.24632, 10.2624, 7.23887, 7.2331, 7.2331, 7.2331, 7.2331, 7.2331, 7.2331, 7.2331, 7.2331, 34.4325, 7.2331, 7.97455
2.67994, 47.9905, 40.0594, 7.32131, 7.0704, 7.9311, 0, 7.32131, 7.3227, 7.3224, 7.33453, 10.8538, 7.32525, 7.32131, 7.32131, 7.32131, 7.32131, 7.32131, 7.32131, 7.32131, 7.32131, 35.5296, 7.32131, 8.29898
2.68778, 56.9902, 41.6123, 7.40957, 7.68051, 15.3779, 0, 7.40957, 7.41096, 7.41066, 7.42279, 11.4827, 7.41222, 7.40957, 7.40957, 7.40957, 7.40957, 7.40957, 7.40957, 7.40957, 7.40957, 36.2437, 7.40957, 8.68661
2.69563, 56.3469, 42.8577, 7.49786, 7.63852, 13.4893, 0, 7.49787, 7.49926, 7.49895, 7.51108, 12.1394, 7.49963, 7.49786, 7.49786, 7.49786, 7.49786, 7.49786, 7.49786, 7.49786, 7.49786, 36.5487, 7.49786, 9.14785
2.70347, 52.3426, 43.785, 7.58619, 7.37174, 8.55762, 0, 7.58619, 7.58758, 7.58728, 7.59941, 12.8116, 7.58734, 7.58619, 7.58619, 7.58619, 7.58619, 7.58619, 7.58619, 7.58619, 7.58619, 36.4361, 7.58619, 9.69283
2.71132, 48.5778, 44.398, 7.67453, 7.11181, 4.17984, 0, 7.67453, 7.67592, 7.67561, 7.68774, 13.484, 7.67527, 7.67453, 7.67453, 7.67453, 7.67453, 7.67453, 7.67453, 7.67453, 7.67453, 35.9162, 7.67453, 10.3304
2.71916, 43.9952, 44.7145, 7.76287, 6.78197, -0.719299, 0, 7.76288, 7.76427, 7.76396, 7.77609, 14.1397, 7.76335, 7.76287, 7.76287, 7.76287, 7.76287, 7.76287, 7.76287, 7.76287, 7.76287, 35.0171, 7.76287, 11.0673
2.72701, 49.9952, 44.7638, 7.85121, 7.21077, 5.2314, 0, 7.85122, 7.85261, 7.8523, 7.86443, 14.7601, 7.85151, 7.85121, 7.85121, 7.85121, 7.85121, 7.85121, 7.85121, 7.85121, 7.85121, 33.7829, 7.85121, 11.9072
2.73485, 53.9951, 44.5837, 7.93953, 7.48299, 9.41144, 0, 7.93953, 7.94092, 7.94061, 7.95274, 15.3267, 7.93971, 7.93953, 7.93953, 7.93953, 7.93953, 7.93953, 7.93953, 7.93953, 7.93953, 32.2705, 7.93953, 12.8497
2.7427, 58.3375, 44.217, 8.02781, 7.76772, 14.1205, 0, 8.02781, 8.0292, 8.02889, 8.04102, 15.8213, 8.02792, 8.02781, 8.02781, 8.02781, 8.02781, 8.02781, 8.02781, 8.02781, 8.02781, 30.5462, 8.02781, 13.8892
2.75054, 46.9927, 43.7074, 8.11603, 6.99948, 3.28528, 0, 8.11603, 8.11742, 8.11712, 8.12924, 16.228, 8.11609, 8.11603, 8.11603, 8.11603, 8.11603, 8.11603, 8.11603, 8.11603, 8.11603, 28.6811, 8.11603, 15.0145
2.75838, 70.6553, 43.0962, 8.20417, 8.52381, 27.5591, 0, 8.20417, 8.20557, 8.20526, 8.21739, 16.5335, 8.20421, 8.20417, 8.20417, 8.20417, 8.20417, 8.20417, 8.20417, 8.20417, 8.20417, 26.7472, 8.20417, 16.2082
2.76623, 44.6602, 42.4191, 8.29221, 6.83083, 2.24108, 0, 8.29221, 8.2936, 8.2933, 8.30543, 16.7284, 8.29223, 8.29221, 8.29221, 8.29221, 8.29221, 8.29221, 8.29221, 8.29221, 8.29221, 24.813, 8.29221, 17.4465
2.77407, 42.9954, 41.7041, 8.38009, 6.70786, 1.29133, 0, 8.3801, 8.38149, 8.38118, 8.39331, 16.8077, 8.38011, 8.38009, 8.38009, 8.38009, 8.38009, 8.38009, 8.38009, 8.38009, 8.38009, 22.9407, 8.38009, 18.7001
2.78192, 36.33, 40.9699, 8.46778, 6.19112, -4.6399, 0, 8.46778, 8.46917, 8.46886, 8.48099, 16.7714, 8.46778, 8.46778, 8.46778, 8.46778, 8.46778, 8.46778, 8.46778, 8.46778, 8.46778, 21.1833, 8.46778, 19.9351
2.78976, 38.323, 40.2265, 8.55517, 6.35004, -1.90345, 0, 8.55517, 8.55656, 8.55626, 8.56839, 16.6241, 8.55517, 8.55517, 8.55517, 8.55517, 8.55517, 8.55517, 8.55517, 8.55517, 8.55517, 19.5832, 8.55517, 21.1138
2.79761, 41.9927, 39.4753, 8.64218, 6.6327, 2.51741, 0, 8.64218, 8.64357, 8.64327, 8.6554, 16.3751, 8.64218, 8.64218, 8.64218, 8.64218, 8.64218, 8.64218, 8.64218, 8.64218, 8.64218, 18.1708, 8.64218, 22.198
2.80545, 43.9929, 38.7111, 8.72866, 6.7818, 5.28181, 0, 8.72866, 8.73006, 8.72975, 8.74188, 16.0374, 8.72866, 8.72866, 8.72866, 8.72866, 8.72866, 8.72866, 8.72866, 8.72866, 8.72866, 16.9656, 8.72866, 23.1497
2.8133, 35.9928, 37.9243, 8.81443, 6.16383, -1.93154, 0, 8.81443, 8.81582, 8.81552, 8.82765, 15.6272, 8.81443, 8.81443, 8.81443, 8.81443, 8.81443, 8.81443, 8.81443, 8.81443, 8.81443, 15.976, 8.81443, 23.9343
2.82114, 34.3109, 37.1032, 8.89923, 6.02585, -2.7923, 0, 8.89923, 8.90062, 8.90032, 8.91245, 15.1623, 8.89923, 8.89923, 8.89923, 8.89923, 8.89923, 8.89923, 8.89923, 8.89923, 8.89923, 15.2009, 8.89923, 24.5227
2.82899, 33.3589, 36.2362, 8.98273, 5.94634, -2.87727, 0, 8.98274, 8.98413, 8.98382, 8.99595, 14.6615, 8.98273, 8.98273, 8.98273, 8.98273, 8.98273, 8.98273, 8.98273, 8.98273, 8.98273, 14.6313, 8.98273, 24.8931
2.83683, 32.6818, 35.3145, 9.06454, 5.88913, -2.63268, 0, 9.06454, 9.06593, 9.06562, 9.07775, 14.1433, 9.06454, 9.06454, 9.06454, 9.06454, 9.06454, 9.06454, 9.06454, 9.06454, 9.06454, 14.2517, 9.06454, 25.0328
2.84468, 30.3085, 34.3329, 9.14412, 5.68406, -4.02432, 0, 9.14412, 9.14552, 9.14521, 9.15734, 13.6247, 9.14412, 9.14412, 9.14412, 9.14412, 9.14412, 9.14412, 9.14412, 9.14412, 9.14412, 14.0422, 9.14412, 24.9386
2.85252, 38.9952, 33.2912, 9.22084, 6.40275, 5.70395, 0, 9.22084, 9.22224, 9.22193, 9.23406, 13.1205, 9.22084, 9.22084, 9.22084, 9.22084, 9.22084, 9.22084, 9.22084, 9.22084, 9.22084, 13.9793, 9.22084, 24.6173
2.86036, 36.6073, 32.1944, 9.29394, 6.21347, 4.4129, 0, 9.29394, 9.29533, 9.29503, 9.30716, 12.643, 9.29394, 9.29394, 9.29394, 9.29394, 9.29394, 9.29394, 9.29394, 9.29394, 9.29394, 14.0383, 9.29394, 24.0852
2.86821, 31.3831, 31.0521, 9.36251, 5.77782, 0.331089, 0, 9.36251, 9.36391, 9.3636, 9.37573, 12.2013, 9.36251, 9.36251, 9.36251, 9.36251, 9.36251, 9.36251, 9.36251, 9.36251, 9.36251, 14.1934, 9.36251, 23.3667
2.87605, 27.899, 29.8778, 9.42553, 5.468, -1.97875, 0, 9.42553, 9.42693, 9.42662, 9.43875, 11.8012, 9.42553, 9.42553, 9.42553, 9.42553, 9.42553, 9.42553, 9.42553, 9.42553, 9.42553, 14.4193, 9.42553, 22.4927
2.8839, 31.3901, 28.6875, 9.48184, 5.77841, 2.70255, 0, 9.48184, 9.48324, 9.48293, 9.49506, 11.4455, 9.48184, 9.48184, 9.48184, 9.48184, 9.48184, 9.48184, 9.48184, 9.48184, 9.48184, 14.6918, 9.48184, 21.4983
2.89174, 24.6964, 27.4984, 9.53019, 5.16686, -2.80198, 0, 9.53019, 9.53158, 9.53128, 9.54341, 11.1343, 9.53019, 9.53019, 9.53019, 9.53019, 9.53019, 9.53019, 9.53019, 9.53019, 9.53019, 14.9883, 9.53019, 20.4204
2.89959, 26.8773, 26.3271, 9.56926, 5.37376, 0.550217, 0, 9.56927, 9.57066, 9.57035, 9.58248, 10.8655, 9.56926, 9.56926, 9.56926, 9.56926, 9.56926, 9.56926, 9.56926, 9.56926, 9.56926, 15.2884, 9.56926, 19.296
2.90743, 31.4047, 25.1887, 9.59773, 5.77968, 6.21601, 0, 9.59773, 9.59912, 9.59882, 9.61095, 10.6349, 9.59773, 9.59773, 9.59773, 9.59773, 9.59773, 9.59773, 9.59773, 9.59773, 9.59773, 15.5738, 9.59773, 18.1596
2.91528, 25.8604, 24.0956, 9.61429, 5.2783, 1.76484, 0, 9.61429, 9.61569, 9.61538, 9.62751, 10.4375, 9.61429, 9.61429, 9.61429, 9.61429, 9.61429, 9.61429, 9.61429, 9.61429, 9.61429, 15.8291, 9.61429, 17.0419
2.92312, 26.2647, 23.0568, 9.61778, 5.31645, 3.20791, 0, 9.61779, 9.61918, 9.61887, 9.631, 10.2671, 9.61778, 9.61778, 9.61778, 9.61778, 9.61778, 9.61778, 9.61778, 9.61778, 9.61778, 16.0414, 9.61778, 15.9681
2.93097, 11.8533, 22.0776, 9.60721, 3.722, -10.2243, 0, 9.60721, 9.6086, 9.60829, 9.62042, 10.1178, 9.60721, 9.60721, 9.60721, 9.60721, 9.60721, 9.60721, 9.60721, 9.60721, 9.60721, 16.2005, 9.60721, 14.958
