   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_461.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000446373, 0, 2.7225e-15, 0, 1.41421, -2.7225e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64587e-17, 0, 0, 2.188e-17, 0, 2.45658e-18, 0, 2.6717e-15, 0, 0, 0
0.00830319, 0, 4.35087e-15, 0, 1.41421, -4.35087e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22767e-17, 0, 0, 3.5613e-17, 0, 4.03855e-18, 0, 4.26894e-15, 0, 0, 0
0.01616, 0, 6.9187e-15, 0, 1.41421, -6.9187e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.72156e-17, 0, 0, 5.76856e-17, 0, 6.60966e-18, 0, 6.78719e-15, 0, 0, 0
0.0240168, 0, 1.0948e-14, 0, 1.41421, -1.0948e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0634e-16, 0, 0, 9.29947e-17, 0, 1.077e-17, 0, 1.07379e-14, 0, 0, 0
0.0318736, 0, 1.72393e-14, 0, 1.41421, -1.72393e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67418e-16, 0, 0, 1.49212e-16, 0, 1.74724e-17, 0, 1.69052e-14, 0, 0, 0
0.0397304, 0, 2.7015e-14, 0, 1.41421, -2.7015e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62301e-16, 0, 0, 2.38303e-16, 0, 2.82237e-17, 0, 2.64861e-14, 0, 0, 0
0.0475872, 0, 4.21308e-14, 0, 1.41421, -4.21308e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08984e-16, 0, 0, 3.78842e-16, 0, 4.53955e-17, 0, 4.12975e-14, 0, 0, 0
0.0554441, 0, 6.53915e-14, 0, 1.41421, -6.53915e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34655e-16, 0, 0, 5.99533e-16, 0, 7.27061e-17, 0, 6.40846e-14, 0, 0, 0
0.0633009, 0, 1.01015e-13, 0, 1.41421, -1.01015e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80187e-16, 0, 0, 9.44537e-16, 0, 1.15959e-16, 0, 9.89743e-14, 0, 0, 0
0.0711577, 0, 1.55312e-13, 0, 1.41421, -1.55312e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50672e-15, 0, 0, 1.48149e-15, 0, 1.84177e-16, 0, 1.52139e-13, 0, 0, 0
