   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_390.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.164697, 0, 1.53143e-11, 0, 1.41421, -1.53143e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06939e-14, 0, 0, 8.04825e-14, 0, 0, 1.51631e-11, 0, 0, 0
0.172546, 0, 2.22193e-11, 0, 1.41421, -2.22193e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0257e-13, 0, 0, 1.20143e-13, 0, 0, 2.19966e-11, 0, 0, 0
0.180395, 0, 3.20963e-11, 0, 1.41421, -3.20963e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48167e-13, 0, 0, 1.78816e-13, 0, 0, 3.17693e-11, 0, 0, 0
0.188243, 0, 4.6161e-11, 0, 1.41421, -4.6161e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13103e-13, 0, 0, 2.65407e-13, 0, 0, 4.56825e-11, 0, 0, 0
0.196092, 0, 6.60994e-11, 0, 1.41421, -6.60994e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0517e-13, 0, 0, 3.92924e-13, 0, 0, 6.54013e-11, 0, 0, 0
0.20394, 0, 9.42384e-11, 0, 1.41421, -9.42384e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35125e-13, 0, 0, 5.80355e-13, 0, 0, 9.32229e-11, 0, 0, 0
0.211789, 0, 1.33775e-10, 0, 1.41421, -1.33775e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17754e-13, 0, 0, 8.55409e-13, 0, 0, 1.32302e-10, 0, 0, 0
0.219637, 0, 1.89079e-10, 0, 1.41421, -1.89079e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.73285e-13, 0, 0, 1.25852e-12, 0, 0, 1.86947e-10, 0, 0, 0
0.227486, 0, 2.66097e-10, 2.24208e-44, 1.41421, -2.66097e-10, 0, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 1.22926e-12, 2.24208e-44, 2.24208e-44, 1.84872e-12, 2.24208e-44, 2.24208e-44, 2.63019e-10, 2.24208e-44, 2.24208e-44, 2.24208e-44
0.235334, 0, 3.72885e-10, 4.16186e-43, 1.41421, -3.72885e-10, 0, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 4.16186e-43, 1.72301e-12, 4.16186e-43, 4.16186e-43, 2.71221e-12, 4.16186e-43, 4.16186e-43, 3.6845e-10, 4.16186e-43, 4.16186e-43, 4.16186e-43
0.243183, 0, 5.20301e-10, 5.90087e-42, 1.41421, -5.20301e-10, 0, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 5.90087e-42, 2.40493e-12, 5.90087e-42, 5.90087e-42, 3.97501e-12, 5.90087e-42, 5.90087e-42, 5.13921e-10, 5.90087e-42, 5.90087e-42, 5.90087e-42
0.251031, 0, 7.22917e-10, 7.69467e-41, 1.41421, -7.22917e-10, 0, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 7.69467e-41, 3.34268e-12, 7.69467e-41, 7.69467e-41, 5.82152e-12, 7.69467e-41, 7.69467e-41, 7.13753e-10, 7.69467e-41, 7.69467e-41, 7.69467e-41
0.25888, 0, 1.0002e-09, 9.02149e-40, 1.41421, -1.0002e-09, 0, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 9.02149e-40, 4.62679e-12, 9.02149e-40, 9.02149e-40, 8.52175e-12, 9.02149e-40, 9.02149e-40, 9.87049e-10, 9.02149e-40, 9.02149e-40, 9.02149e-40
0.266728, 0, 1.37802e-09, 9.53881e-39, 1.41421, -1.37802e-09, 0, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 9.53881e-39, 6.37776e-12, 9.53881e-39, 9.53881e-39, 1.24716e-11, 9.53881e-39, 9.53881e-39, 1.35917e-09, 9.53881e-39, 9.53881e-39, 9.53881e-39
0.274577, 0, 1.89065e-09, 9.13318e-38, 1.41421, -1.89065e-09, 0, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 9.13318e-38, 8.75538e-12, 9.13318e-38, 9.13318e-38, 1.82517e-11, 9.13318e-38, 9.13318e-38, 1.86364e-09, 9.13318e-38, 9.13318e-38, 9.13318e-38
0.282425, 0, 2.58323e-09, 7.95913e-37, 1.41421, -2.58323e-09, 0, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 7.95913e-37, 1.19706e-11, 7.95913e-37, 7.95913e-37, 2.67152e-11, 7.95913e-37, 7.95913e-37, 2.54454e-09, 7.95913e-37, 7.95913e-37, 7.95913e-37
0.290274, 0, 3.51499e-09, 6.34566e-36, 1.41421, -3.51499e-09, 0, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 6.34566e-36, 1.63007e-11, 6.34566e-36, 6.34566e-36, 3.91147e-11, 6.34566e-36, 6.34566e-36, 3.45958e-09, 6.34566e-36, 6.34566e-36, 6.34566e-36
0.298122, 0, 4.76334e-09, 4.65175e-35, 1.41421, -4.76334e-09, 0, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 4.65175e-35, 2.21086e-11, 4.65175e-35, 4.65175e-35, 5.72915e-11, 4.65175e-35, 4.65175e-35, 4.68394e-09, 4.65175e-35, 4.65175e-35, 4.65175e-35
0.305971, 0, 6.42892e-09, 3.12223e-34, 1.41421, -6.42892e-09, 0, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 3.12223e-34, 2.98677e-11, 3.12223e-34, 3.12223e-34, 8.39501e-11, 3.12223e-34, 3.12223e-34, 6.3151e-09, 3.12223e-34, 3.12223e-34, 3.12223e-34
0.313819, 0, 8.64217e-09, 2.08744e-33, 1.41421, -8.64217e-09, 0, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 2.08744e-33, 4.01926e-11, 2.08744e-33, 2.08744e-33, 1.23062e-10, 2.08744e-33, 2.08744e-33, 8.47892e-09, 2.08744e-33, 2.08744e-33, 2.08744e-33
0.321668, 0, 1.15714e-08, 1.3316e-32, 1.41421, -1.15714e-08, 0, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 1.3316e-32, 5.38783e-11, 1.3316e-32, 1.3316e-32, 1.80456e-10, 1.3316e-32, 1.3316e-32, 1.13371e-08, 1.3316e-32, 1.3316e-32, 1.3316e-32
0.329516, 0, 1.54329e-08, 7.95872e-32, 1.41421, -1.54329e-08, 0, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.95872e-32, 7.19494e-11, 7.95872e-32, 7.95872e-32, 2.64667e-10, 7.95872e-32, 7.95872e-32, 1.50963e-08, 7.95872e-32, 7.95872e-32, 7.95872e-32
0.337365, 0, 2.05036e-08, 4.45665e-31, 1.41421, -2.05036e-08, 0, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 4.45665e-31, 9.57211e-11, 4.45665e-31, 4.45665e-31, 3.88183e-10, 4.45665e-31, 4.45665e-31, 2.00197e-08, 4.45665e-31, 4.45665e-31, 4.45665e-31
0.345213, 0, 2.7137e-08, 2.33684e-30, 1.41421, -2.7137e-08, 0, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 2.33684e-30, 1.26876e-10, 2.33684e-30, 2.33684e-30, 5.69226e-10, 2.33684e-30, 2.33684e-30, 2.64409e-08, 2.33684e-30, 2.33684e-30, 2.33684e-30
0.353062, 0, 3.57822e-08, 1.14997e-29, 1.41421, -3.57822e-08, 0, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.14997e-29, 1.67557e-10, 1.14997e-29, 1.14997e-29, 8.34323e-10, 1.14997e-29, 1.14997e-29, 3.47804e-08, 1.14997e-29, 1.14997e-29, 1.14997e-29
0.36091, 0, 4.70088e-08, 5.33071e-29, 1.41421, -4.70088e-08, 0, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 5.33071e-29, 2.20489e-10, 5.33071e-29, 5.33071e-29, 1.22197e-09, 5.33071e-29, 5.33071e-29, 4.55663e-08, 5.33071e-29, 5.33071e-29, 5.33071e-29
0.368759, 0, 6.15359e-08, 2.33593e-28, 1.41421, -6.15359e-08, 0, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.33593e-28, 2.89116e-10, 2.33593e-28, 2.33593e-28, 1.78787e-09, 2.33593e-28, 2.33593e-28, 5.9459e-08, 2.33593e-28, 2.33593e-28, 2.33593e-28
0.376607, 0, 8.02699e-08, 9.69883e-28, 1.41421, -8.02699e-08, 0, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 9.69883e-28, 3.77786e-10, 9.69883e-28, 9.69883e-28, 2.61229e-09, 9.69883e-28, 9.69883e-28, 7.72799e-08, 9.69883e-28, 9.69883e-28, 9.69883e-28
0.384456, 0, 1.04349e-07, 3.82536e-27, 1.41421, -1.04349e-07, 0, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 3.82536e-27, 4.91962e-10, 3.82536e-27, 3.82536e-27, 3.81048e-09, 3.82536e-27, 3.82536e-27, 1.00047e-07, 3.82536e-27, 3.82536e-27, 3.82536e-27
0.392304, 0, 1.35201e-07, 1.43683e-26, 1.41421, -1.35201e-07, 0, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 1.43683e-26, 6.38489e-10, 1.43683e-26, 1.43683e-26, 5.54722e-09, 1.43683e-26, 1.43683e-26, 1.29016e-07, 1.43683e-26, 1.43683e-26, 1.43683e-26
0.400153, 0, 1.74611e-07, 5.15209e-26, 1.41421, -1.74611e-07, 0, 5.15209e-26, 5.15209e-26, 5.15209e-26, 5.15209e-26, 5.15209e-26, 5.15209e-26, 3.92174e-13, 5.15209e-26, 5.15209e-26, 5.15209e-26, 8.25912e-10, 5.15209e-26, 5.15209e-26, 8.05703e-09, 5.15209e-26, 5.15209e-26, 1.65727e-07, 5.15209e-26, 5.15209e-26, 5.15209e-26
0.408001, 0, 2.24806e-07, 1.76912e-25, 1.41421, -2.24806e-07, 0, 1.76912e-25, 1.76912e-25, 1.76912e-25, 1.76912e-25, 1.76912e-25, 1.76912e-25, 1.15475e-12, 1.76912e-25, 1.76912e-25, 1.76912e-25, 1.06487e-09, 1.76912e-25, 1.76912e-25, 1.16722e-08, 1.76912e-25, 1.76912e-25, 2.12067e-07, 1.76912e-25, 1.76912e-25, 1.76912e-25
0.41585, 0, 2.89433e-07, 5.90423e-25, 1.41421, -2.89433e-07, 0, 4.50391e-15, 3.29438e-12, 6.26563e-12, 4.46776e-11, 4.83337e-10, 1.44079e-12, 1.98662e-11, 3.1861e-11, 2.56941e-11, 1.84593e-10, 1.36858e-09, 3.02216e-12, 2.05474e-13, 1.68611e-08, 6.1477e-14, 6.7027e-17, 2.70367e-07, 5.90423e-25, 5.90423e-25, 3.19826e-11
0.423698, 0, 3.7191e-07, 1.56981e-11, 1.41421, -3.7191e-07, 1.56981e-11, 1.57113e-11, 2.5367e-11, 3.40876e-11, 1.46826e-10, 1.43429e-09, 1.99268e-11, 7.16971e-11, 1.0921e-10, 9.111e-11, 5.57477e-10, 1.76906e-09, 2.45681e-11, 1.63011e-11, 2.42981e-08, 1.65354e-11, 1.56983e-11, 3.43421e-07, 1.56981e-11, 1.56981e-11, 1.09567e-10
0.431547, 0, 4.77253e-07, 4.67261e-11, 1.41421, -4.77253e-07, 4.67261e-11, 4.6756e-11, 6.85553e-11, 8.82434e-11, 3.42768e-10, 3.24941e-09, 5.62731e-11, 1.71516e-10, 2.57843e-10, 2.1698e-10, 1.26987e-09, 2.28603e-09, 6.67515e-11, 4.80876e-11, 3.49003e-08, 4.95286e-11, 4.67266e-11, 4.34623e-07, 4.67261e-11, 4.67261e-11, 2.58649e-10
0.439395, 0, 6.12192e-07, 1.06603e-10, 1.41421, -6.12192e-07, 1.06603e-10, 1.06664e-10, 1.5131e-10, 1.91631e-10, 7.129e-10, 6.66573e-09, 1.26156e-10, 3.6056e-10, 5.38973e-10, 4.55285e-10, 2.61162e-09, 2.95771e-09, 1.47615e-10, 1.09392e-10, 4.99556e-08, 1.13508e-10, 1.06604e-10, 5.48152e-07, 1.06603e-10, 1.06603e-10, 5.40624e-10
0.447244, 0, 7.85714e-07, 2.19997e-10, 1.41421, -7.85714e-07, 2.19997e-10, 2.20116e-10, 3.07159e-10, 3.85771e-10, 1.40206e-09, 1.3008e-08, 2.58117e-10, 7.13208e-10, 1.06296e-09, 8.99804e-10, 5.1039e-09, 3.83898e-09, 2.99956e-10, 2.25434e-10, 7.12491e-08, 2.35029e-10, 2.19999e-10, 6.88958e-07, 2.19997e-10, 2.19997e-10, 1.06618e-09
0.455092, 0, 1.0103e-06, 4.31298e-10, 1.41421, -1.0103e-06, 4.31298e-10, 4.31523e-10, 5.96186e-10, 7.44901e-10, 2.66747e-09, 2.4623e-08, 5.03411e-10, 1.3613e-09, 2.02598e-09, 1.71732e-09, 9.67043e-09, 5.01111e-09, 5.82561e-10, 4.41582e-10, 1.01244e-07, 4.61904e-10, 4.31301e-10, 8.63083e-07, 4.31298e-10, 4.31298e-10, 2.03207e-09
0.462941, 0, 1.30387e-06, 8.19232e-10, 1.41421, -1.30387e-06, 8.19232e-10, 8.19649e-10, 1.12451e-09, 1.39985e-09, 4.95935e-09, 4.56084e-08, 9.52745e-10, 2.8268e-09, 3.77168e-09, 3.20022e-09, 1.79248e-08, 6.59761e-09, 1.09928e-09, 8.38272e-10, 1.43327e-07, 8.7899e-10, 8.19238e-10, 1.07787e-06, 8.19232e-10, 8.19232e-10, 3.78295e-09
0.470789, 0, 1.69188e-06, 1.52144e-09, 1.41421, -1.69188e-06, 1.52144e-09, 1.5222e-09, 2.0769e-09, 2.57788e-09, 9.05448e-09, 8.30163e-08, 1.76437e-09, 5.49327e-09, 6.89349e-09, 5.8537e-09, 3.26455e-08, 8.79041e-09, 2.031e-09, 1.55609e-09, 2.02132e-07, 1.63475e-09, 1.52145e-09, 1.34227e-06, 1.52144e-09, 1.52144e-09, 6.914e-09
0.478638, 0, 2.21561e-06, 2.77508e-09, 1.41421, -2.21561e-06, 2.77508e-09, 2.77644e-09, 3.77041e-09, 4.66812e-09, 1.62736e-08, 1.48806e-07, 3.21039e-09, 1.3887e-08, 1.24013e-08, 1.05381e-08, 5.85464e-08, 1.18922e-08, 3.68817e-09, 2.83716e-09, 2.83981e-07, 2.98518e-09, 2.7751e-09, 1.66732e-06, 2.77508e-09, 2.77508e-09, 1.2438e-08
0.486486, 0, 2.93133e-06, 4.98295e-09, 1.41421, -2.93133e-06, 4.98295e-09, 4.98536e-09, 6.74135e-09, 8.32728e-09, 2.883e-08, 2.62968e-07, 5.75199e-09, 2.93806e-08, 2.1989e-08, 1.86974e-08, 1.03511e-07, 1.63845e-08, 6.59605e-09, 5.09263e-09, 3.97632e-07, 5.36541e-09, 4.98299e-09, 2.06675e-06, 4.98295e-09, 4.98295e-09, 2.20539e-08
0.494335, 0, 3.92677e-06, 8.81928e-09, 1.41421, -3.92677e-06, 8.81928e-09, 8.82346e-09, 1.18837e-08, 1.46476e-08, 5.03786e-08, 4.58422e-07, 1.01595e-08, 5.75878e-08, 3.84566e-08, 3.27201e-08, 1.80529e-07, 2.30363e-08, 1.16305e-08, 9.01041e-09, 5.54582e-07, 9.50443e-09, 8.81934e-09, 2.55794e-06, 8.81928e-09, 8.81928e-09, 3.85697e-08
0.502183, 0, 5.33595e-06, 1.53964e-08, 1.41421, -5.33595e-06, 1.53964e-08, 1.54036e-08, 2.06665e-08, 2.54197e-08, 8.68685e-08, 7.88605e-07, 1.77013e-08, 1.08157e-07, 6.63654e-08, 5.65001e-08, 3.10696e-07, 3.30731e-08, 2.02311e-08, 1.57251e-08, 7.70608e-07, 1.6606e-08, 1.53965e-08, 3.16311e-06, 1.53964e-08, 1.53964e-08, 6.656e-08
0.510032, 0, 7.36063e-06, 2.65224e-08, 1.41421, -7.36063e-06, 2.65224e-08, 2.65346e-08, 3.54677e-08, 4.35357e-08, 1.47837e-07, 1.33894e-06, 3.04346e-08, 1.94412e-07, 1.13036e-07, 9.62905e-08, 5.27754e-07, 4.84379e-08, 3.47286e-08, 2.70803e-08, 1.06701e-06, 2.86285e-08, 2.65226e-08, 3.91149e-06, 2.65224e-08, 2.65224e-08, 1.13366e-07
0.51788, 0, 1.03147e-05, 4.50938e-08, 1.41421, -1.03147e-05, 4.50938e-08, 4.51143e-08, 6.00815e-08, 7.35992e-08, 2.48354e-07, 2.24403e-06, 5.16486e-08, 3.45567e-07, 1.90045e-07, 1.61989e-07, 8.84897e-07, 7.2188e-08, 5.8843e-08, 4.60286e-08, 1.47243e-06, 4.87129e-08, 4.50941e-08, 4.84203e-06, 4.50938e-08, 4.50938e-08, 1.90598e-07
0.525729, 0, 1.46719e-05, 7.56828e-08, 1.41421, -1.46719e-05, 7.56828e-08, 7.57166e-08, 1.00473e-07, 1.22831e-07, 4.11876e-07, 3.71273e-06, 8.65245e-08, 6.07406e-07, 3.15433e-07, 2.69028e-07, 1.46472e-06, 1.09087e-07, 9.84241e-08, 7.72289e-08, 2.02538e-06, 8.1822e-08, 7.56833e-08, 6.00779e-06, 7.56828e-08, 7.56828e-08, 3.16348e-07
0.533577, 0, 2.11484e-05, 1.254e-07, 1.41421, -2.11484e-05, 1.254e-07, 1.25455e-07, 1.65879e-07, 2.02388e-07, 6.7437e-07, 6.06435e-06, 1.43103e-07, 1.05572e-06, 5.16888e-07, 4.41113e-07, 2.39357e-06, 1.66472e-07, 1.62534e-07, 1.27924e-07, 2.77749e-06, 1.35683e-07, 1.254e-07, 7.48347e-06, 1.254e-07, 1.254e-07, 5.18383e-07
0.541426, 0, 3.08121e-05, 2.05138e-07, 1.41421, -3.08121e-05, 2.05138e-07, 2.05227e-07, 2.70397e-07, 3.29255e-07, 1.09016e-06, 9.7796e-06, 2.33679e-07, 1.81433e-06, 8.36275e-07, 7.14115e-07, 3.86176e-06, 2.55507e-07, 2.65004e-07, 2.09208e-07, 3.79798e-06, 2.22149e-07, 2.0514e-07, 9.37098e-06, 2.05138e-07, 2.05138e-07, 8.38685e-07
0.549274, 0, 4.52436e-05, 3.31341e-07, 1.41421, -4.52436e-05, 3.31341e-07, 3.31483e-07, 4.35215e-07, 5.28901e-07, 1.74006e-06, 1.55713e-05, 3.76771e-07, 3.08291e-06, 1.33594e-06, 1.1415e-06, 6.15169e-06, 3.92955e-07, 4.26632e-07, 3.3782e-07, 5.17943e-06, 3.59134e-07, 3.31344e-07, 1.18135e-05, 3.31341e-07, 3.31341e-07, 1.33978e-06
0.557123, 0, 6.67564e-05, 5.28452e-07, 1.41421, -6.67564e-05, 5.28452e-07, 5.28675e-07, 6.91704e-07, 8.38944e-07, 2.74244e-06, 2.44801e-05, 5.9985e-07, 5.1791e-06, 2.10732e-06, 1.80172e-06, 9.67593e-06, 6.03639e-07, 6.78212e-07, 5.38635e-07, 7.04548e-06, 5.73308e-07, 5.28456e-07, 1.50132e-05, 5.28452e-07, 5.28452e-07, 2.11335e-06
0.564971, 0, 9.86969e-05, 8.32262e-07, 1.41421, -9.86969e-05, 8.32262e-07, 8.32608e-07, 1.08561e-06, 1.3141e-06, 4.26808e-06, 3.80021e-05, 9.43062e-07, 8.60139e-06, 3.28245e-06, 2.8082e-06, 1.50279e-05, 9.23802e-07, 1.06466e-06, 8.48065e-07, 9.56087e-06, 9.03778e-07, 8.32267e-07, 1.92546e-05, 8.32262e-07, 8.32262e-07, 3.29181e-06
