   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_12.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00343609, 0, 5.6108e-18, 0, 1.41421, -5.6108e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61444e-19, 0, 0, 5.46047e-22, 0, 1.38955e-20, 0, 5.33491e-18, 0, 0, 0
0.0112844, 0, 1.03285e-17, 0, 1.41421, -1.03285e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81252e-19, 0, 0, 1.02231e-21, 0, 2.60555e-20, 0, 9.82019e-18, 0, 0, 0
0.0191328, 0, 1.88694e-17, 0, 1.41421, -1.88694e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79168e-19, 0, 0, 1.8997e-21, 0, 4.85018e-20, 0, 1.79399e-17, 0, 0, 0
0.0269811, 0, 3.42185e-17, 0, 1.41421, -3.42185e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59423e-18, 0, 0, 3.50439e-21, 0, 8.96475e-20, 0, 3.25311e-17, 0, 0, 0
0.0348294, 0, 6.16039e-17, 0, 1.41421, -6.16039e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86996e-18, 0, 0, 6.41848e-21, 0, 1.64557e-19, 0, 5.8563e-17, 0, 0, 0
0.0426778, 0, 1.10119e-16, 0, 1.41421, -1.10119e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12986e-18, 0, 0, 1.16738e-20, 0, 3.00032e-19, 0, 1.04677e-16, 0, 0, 0
0.0505261, 0, 1.95468e-16, 0, 1.41421, -1.95468e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.10531e-18, 0, 0, 2.10867e-20, 0, 5.43449e-19, 0, 1.85799e-16, 0, 0, 0
0.0583744, 0, 3.44591e-16, 0, 1.41421, -3.44591e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60508e-17, 0, 0, 3.78339e-20, 0, 9.78029e-19, 0, 3.27525e-16, 0, 0, 0
0.0662228, 0, 6.03379e-16, 0, 1.41421, -6.03379e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81031e-17, 0, 0, 6.74337e-20, 0, 1.74906e-18, 0, 5.73459e-16, 0, 0, 0
0.0740711, 0, 1.04949e-15, 0, 1.41421, -1.04949e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8878e-17, 0, 0, 1.19411e-19, 0, 3.10867e-18, 0, 9.97383e-16, 0, 0, 0
