   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_177.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.272309, 0, 5.38125e-17, 0, 1.41421, -5.38125e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52749e-19, 0, 0, 5.10457e-22, 6.18749e-21, 0, 5.33531e-17, 0, 0, 0
0.28018, 0, 1.2516e-16, 0, 1.41421, -1.2516e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05302e-18, 0, 0, 1.19757e-21, 1.46758e-20, 0, 1.24091e-16, 0, 0, 0
0.288051, 0, 2.8677e-16, 0, 1.41421, -2.8677e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4127e-18, 0, 0, 2.76902e-21, 3.4287e-20, 0, 2.8432e-16, 0, 0, 0
0.295922, 0, 6.47467e-16, 0, 1.41421, -6.47467e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44735e-18, 0, 0, 6.3121e-21, 7.89319e-20, 0, 6.41934e-16, 0, 0, 0
0.303793, 0, 1.44091e-15, 0, 1.41421, -1.44091e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21228e-17, 0, 0, 1.41898e-20, 1.79107e-19, 0, 1.4286e-15, 0, 0, 0
0.311664, 0, 3.16153e-15, 0, 1.41421, -3.16153e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65985e-17, 0, 0, 3.14668e-20, 4.00718e-19, 0, 3.1345e-15, 0, 0, 0
0.319535, 0, 6.84054e-15, 0, 1.41421, -6.84054e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75503e-17, 0, 0, 6.8851e-20, 8.84192e-19, 0, 6.78203e-15, 0, 0, 0
0.327406, 0, 1.45983e-14, 0, 1.41421, -1.45983e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22816e-16, 0, 0, 1.48686e-19, 1.92463e-18, 0, 1.44735e-14, 0, 0, 0
0.335277, 0, 3.07337e-14, 0, 1.41421, -3.07337e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58561e-16, 0, 0, 3.16991e-19, 4.13373e-18, 0, 3.04707e-14, 0, 0, 0
0.343148, 0, 6.38397e-14, 0, 1.41421, -6.38397e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37076e-16, 0, 0, 6.67323e-19, 8.76246e-18, 0, 6.32932e-14, 0, 0, 0
0.351019, 0, 1.30857e-13, 0, 1.41421, -1.30857e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10087e-15, 0, 0, 1.38755e-18, 1.83353e-17, 0, 1.29736e-13, 0, 0, 0
0.35889, 0, 2.64719e-13, 0, 1.41421, -2.64719e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22704e-15, 0, 0, 2.85039e-18, 3.78807e-17, 0, 2.62452e-13, 0, 0, 0
0.36676, 0, 5.28584e-13, 0, 1.41421, -5.28584e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44691e-15, 0, 0, 5.7867e-18, 7.72854e-17, 0, 5.24054e-13, 0, 0, 0
0.374631, 0, 1.0419e-12, 7.00649e-45, 1.41421, -1.0419e-12, 7.00649e-45, 0, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 7.00649e-45, 8.7655e-15, 7.00649e-45, 7.00649e-45, 1.16137e-17, 1.55749e-16, 7.00649e-45, 1.03296e-12, 7.00649e-45, 7.00649e-45, 7.00649e-45
0.382502, 0, 2.02751e-12, 1.41531e-43, 1.41421, -2.02751e-12, 1.41531e-43, 0, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.41531e-43, 1.70581e-14, 1.41531e-43, 1.41531e-43, 2.30512e-17, 3.1009e-16, 1.41531e-43, 2.01012e-12, 1.41531e-43, 1.41531e-43, 1.41531e-43
0.390373, 0, 3.89555e-12, 2.16921e-42, 1.41421, -3.89555e-12, 2.16921e-42, 0, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 2.16921e-42, 3.27764e-14, 2.16921e-42, 2.16921e-42, 4.52687e-17, 6.10076e-16, 2.16921e-42, 3.86211e-12, 2.16921e-42, 2.16921e-42, 2.16921e-42
0.398244, 0, 7.39057e-12, 3.00214e-41, 1.41421, -7.39057e-12, 3.00214e-41, 0, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 3.00214e-41, 6.21889e-14, 3.00214e-41, 3.00214e-41, 8.80048e-17, 1.18637e-15, 3.00214e-41, 7.32711e-12, 3.00214e-41, 3.00214e-41, 3.00214e-41
0.406115, 0, 1.38462e-11, 3.72611e-40, 1.41421, -1.38462e-11, 3.72611e-40, 0, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 3.72611e-40, 1.16527e-13, 3.72611e-40, 3.72611e-40, 1.6947e-16, 2.28101e-15, 3.72611e-40, 1.37272e-11, 3.72611e-40, 3.72611e-40, 3.72611e-40
0.413986, 0, 2.56187e-11, 4.16952e-39, 1.41421, -2.56187e-11, 4.16952e-39, 0, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 4.16952e-39, 2.15647e-13, 4.16952e-39, 4.16952e-39, 3.23494e-16, 4.33754e-15, 4.16952e-39, 2.53984e-11, 4.16952e-39, 4.16952e-39, 4.16952e-39
0.421857, 0, 4.68156e-11, 4.2248e-38, 1.41421, -4.68156e-11, 4.2248e-38, 0, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 4.2248e-38, 3.94186e-13, 4.2248e-38, 4.2248e-38, 6.12605e-16, 8.16095e-15, 4.2248e-38, 4.64127e-11, 4.2248e-38, 4.2248e-38, 4.2248e-38
0.429728, 0, 8.45017e-11, 3.89662e-37, 1.41421, -8.45017e-11, 3.89662e-37, 0, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 3.89662e-37, 7.11783e-13, 3.89662e-37, 3.89662e-37, 1.15198e-15, 1.51995e-14, 3.89662e-37, 8.37735e-11, 3.89662e-37, 3.89662e-37, 3.89662e-37
0.437599, 0, 1.50665e-10, 3.28889e-36, 1.41421, -1.50665e-10, 3.28889e-36, 0, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 3.28889e-36, 1.26978e-12, 3.28889e-36, 3.28889e-36, 2.15327e-15, 2.80385e-14, 3.28889e-36, 1.49365e-10, 3.28889e-36, 3.28889e-36, 3.28889e-36
0.44547, 0, 2.65378e-10, 2.55285e-35, 1.41421, -2.65378e-10, 2.55285e-35, 0, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.55285e-35, 2.23815e-12, 2.55285e-35, 2.55285e-35, 4.00517e-15, 5.12652e-14, 2.55285e-35, 2.63085e-10, 2.55285e-35, 2.55285e-35, 2.55285e-35
0.453341, 0, 4.61804e-10, 1.8308e-34, 1.41421, -4.61804e-10, 1.8308e-34, 0, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 1.8308e-34, 3.89841e-12, 1.8308e-34, 1.8308e-34, 7.42167e-15, 9.29821e-14, 1.8308e-34, 4.57805e-10, 1.8308e-34, 1.8308e-34, 1.8308e-34
0.461211, 0, 7.94006e-10, 1.27306e-33, 1.41421, -7.94006e-10, 1.27306e-33, 0, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 1.27306e-33, 6.71091e-12, 1.27306e-33, 1.27306e-33, 1.37155e-14, 1.67463e-13, 1.27306e-33, 7.87114e-10, 1.27306e-33, 1.27306e-33, 1.27306e-33
0.469082, 0, 1.34896e-09, 8.53965e-33, 1.41421, -1.34896e-09, 8.53965e-33, 0, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 8.53965e-33, 1.14192e-11, 8.53965e-33, 8.53965e-33, 2.53036e-14, 2.99843e-13, 8.53965e-33, 1.33722e-09, 8.53965e-33, 8.53965e-33, 8.53965e-33
0.476953, 0, 2.26478e-09, 5.40612e-32, 1.41421, -2.26478e-09, 5.40612e-32, 0, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 5.40612e-32, 1.92097e-11, 5.40612e-32, 5.40612e-32, 4.66396e-14, 5.34448e-13, 5.40612e-32, 2.24499e-09, 5.40612e-32, 5.40612e-32, 5.40612e-32
0.484824, 0, 3.75787e-09, 3.21054e-31, 1.41421, -3.75787e-09, 3.21054e-31, 0, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.21054e-31, 3.19535e-11, 3.21054e-31, 3.21054e-31, 8.59327e-14, 9.49726e-13, 3.21054e-31, 3.72488e-09, 3.21054e-31, 3.21054e-31, 3.21054e-31
0.492695, 0, 6.16298e-09, 1.78877e-30, 1.41421, -6.16298e-09, 1.78877e-30, 0, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 1.78877e-30, 5.25671e-11, 1.78877e-30, 1.78877e-30, 1.58299e-13, 1.6852e-12, 1.78877e-30, 6.10857e-09, 1.78877e-30, 1.78877e-30, 1.78877e-30
0.500566, 0, 9.99119e-09, 9.37021e-30, 1.41421, -9.99119e-09, 9.37021e-30, 0, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 9.37021e-30, 8.55467e-11, 9.37021e-30, 9.37021e-30, 2.91505e-13, 2.99046e-12, 9.37021e-30, 9.90236e-09, 9.37021e-30, 9.37021e-30, 9.37021e-30
0.508437, 0, 1.60131e-08, 4.62834e-29, 1.41421, -1.60131e-08, 4.62834e-29, 0, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 4.62834e-29, 1.37751e-10, 4.62834e-29, 4.62834e-29, 5.36346e-13, 5.31464e-12, 4.62834e-29, 1.58695e-08, 4.62834e-29, 4.62834e-29, 4.62834e-29
0.516308, 0, 2.53756e-08, 2.16232e-28, 1.41421, -2.53756e-08, 2.16232e-28, 0, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.16232e-28, 2.19529e-10, 2.16232e-28, 2.16232e-28, 9.85202e-13, 9.46986e-12, 2.16232e-28, 2.51456e-08, 2.16232e-28, 2.16232e-28, 2.16232e-28
0.524179, 0, 3.97645e-08, 9.58396e-28, 1.41421, -3.97645e-08, 9.58396e-28, 0, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 9.58396e-28, 3.46352e-10, 9.58396e-28, 9.58396e-28, 1.80486e-12, 1.69296e-11, 9.58396e-28, 3.93994e-08, 9.58396e-28, 9.58396e-28, 9.58396e-28
0.53205, 0, 6.16274e-08, 4.04156e-27, 1.41421, -6.16274e-08, 4.04156e-27, 0, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 4.04156e-27, 5.41117e-10, 4.04156e-27, 4.04156e-27, 3.29384e-12, 3.03706e-11, 4.04156e-27, 6.10526e-08, 4.04156e-27, 4.04156e-27, 4.04156e-27
0.539921, 0, 9.44743e-08, 1.62606e-26, 1.41421, -9.44743e-08, 1.62606e-26, 0, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 1.62606e-26, 8.37404e-10, 1.62606e-26, 1.62606e-26, 5.98103e-12, 5.46476e-11, 1.62606e-26, 9.35762e-08, 1.62606e-26, 1.62606e-26, 1.62606e-26
0.547791, 0, 1.43279e-07, 6.25803e-26, 1.41421, -1.43279e-07, 6.25803e-26, 0, 6.25803e-26, 6.25803e-26, 6.25803e-26, 6.25803e-26, 6.25803e-26, 6.25803e-26, 6.25803e-26, 6.25803e-26, 3.20083e-13, 6.25803e-26, 6.25803e-26, 6.25803e-26, 1.28401e-09, 6.25803e-26, 6.25803e-26, 1.07934e-11, 9.85305e-11, 6.25803e-26, 1.41885e-07, 6.25803e-26, 6.25803e-26, 6.25803e-26
0.555662, 0, 2.15004e-07, 2.30958e-25, 1.41421, -2.15004e-07, 2.30958e-25, 0, 2.30958e-25, 2.30958e-25, 2.30958e-25, 2.30958e-25, 2.30958e-25, 2.30958e-25, 2.30958e-25, 2.30958e-25, 1.27559e-12, 2.30958e-25, 2.30958e-25, 2.30958e-25, 1.95124e-09, 2.30958e-25, 2.30958e-25, 1.93368e-11, 1.77756e-10, 2.30958e-25, 2.12854e-07, 2.30958e-25, 2.30958e-25, 2.30958e-25
0.563533, 0, 3.22154e-07, 8.25184e-25, 1.41421, -3.22154e-07, 2.27469e-12, 0, 3.00639e-14, 5.11098e-14, 9.75268e-14, 4.38203e-13, 9.3277e-13, 8.23148e-13, 7.20443e-13, 3.69757e-13, 1.86989e-11, 1.44456e-11, 7.90553e-12, 2.74293e-09, 2.93954e-09, 2.45109e-12, 5.92019e-14, 3.43587e-11, 3.20303e-10, 3.48128e-15, 3.1604e-07, 8.25184e-25, 8.25184e-25, 2.7728e-11
0.571404, 0, 4.81648e-07, 9.68644e-10, 1.41421, -4.81648e-07, 9.77668e-10, 9.68644e-10, 9.68764e-10, 9.68847e-10, 9.69031e-10, 9.70383e-10, 9.72345e-10, 9.7191e-10, 9.71502e-10, 9.70111e-10, 1.03843e-09, 1.02595e-09, 1.00001e-09, 1.18497e-08, 5.35961e-09, 9.78368e-10, 9.68879e-10, 1.02916e-09, 1.54403e-09, 9.68658e-10, 4.65439e-07, 9.68644e-10, 9.68644e-10, 1.07864e-09
0.579275, 0, 7.23663e-07, 4.15379e-09, 1.41421, -7.23663e-07, 4.1828e-09, 4.15379e-09, 4.15418e-09, 4.15445e-09, 4.15504e-09, 4.15938e-09, 4.16569e-09, 4.16429e-09, 4.16298e-09, 4.15851e-09, 4.37258e-09, 4.33802e-09, 4.25461e-09, 3.91347e-08, 1.06587e-08, 4.18505e-09, 4.15455e-09, 4.25937e-09, 5.18231e-09, 4.15384e-09, 6.8008e-07, 4.15379e-09, 4.15379e-09, 4.50741e-09
0.587146, 0, 1.09906e-06, 1.22675e-08, 1.41421, -1.09906e-06, 1.2349e-08, 1.22675e-08, 1.22686e-08, 1.22694e-08, 1.2271e-08, 1.22832e-08, 1.23009e-08, 1.2297e-08, 1.22933e-08, 1.22808e-08, 1.28756e-08, 1.2785e-08, 1.25507e-08, 1.10529e-07, 2.18257e-08, 1.23553e-08, 1.22696e-08, 1.24498e-08, 1.40932e-08, 1.22677e-08, 9.8653e-07, 1.22675e-08, 1.22675e-08, 1.32608e-08
0.595017, 0, 1.71565e-06, 3.44e-08, 1.41421, -1.71565e-06, 3.46196e-08, 3.44e-08, 3.44029e-08, 3.4405e-08, 3.44094e-08, 3.44423e-08, 3.44901e-08, 3.44795e-08, 3.44696e-08, 3.44357e-08, 3.60234e-08, 3.57946e-08, 3.51632e-08, 2.99207e-07, 4.83324e-08, 3.46367e-08, 3.44057e-08, 3.47116e-08, 3.76137e-08, 3.44004e-08, 1.42613e-06, 3.44e-08, 3.44e-08, 3.70769e-08
0.602888, 0, 2.79684e-06, 9.25555e-08, 1.41421, -2.79684e-06, 9.31254e-08, 9.25555e-08, 9.25631e-08, 9.25683e-08, 9.258e-08, 9.26653e-08, 9.27892e-08, 9.27617e-08, 9.2736e-08, 9.26482e-08, 9.68232e-08, 9.61743e-08, 9.45359e-08, 7.79678e-07, 1.12703e-07, 9.31696e-08, 9.25704e-08, 9.30824e-08, 9.81613e-08, 9.25564e-08, 2.06455e-06, 9.25555e-08, 9.25555e-08, 9.95016e-08
