   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_821.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.174637, 0, 3.14674e-13, 0, 1.41421, -3.14674e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.25845e-15, 0, 0, 4.59921e-15, 0, 4.23258e-16, 0, 3.07393e-13, 0, 0, 0
0.182498, 0, 5.01197e-13, 0, 1.41421, -5.01197e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59587e-15, 0, 0, 7.49259e-15, 0, 6.96564e-16, 0, 4.89412e-13, 0, 0, 0
0.190359, 0, 7.93551e-13, 0, 1.41421, -7.93551e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.69128e-15, 0, 0, 1.21416e-14, 0, 1.14066e-15, 0, 7.74577e-13, 0, 0, 0
0.19822, 0, 1.24904e-12, 0, 1.41421, -1.24904e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.95459e-15, 0, 0, 1.95745e-14, 0, 1.85879e-15, 0, 1.21865e-12, 0, 0, 0
0.206081, 0, 1.95445e-12, 0, 1.41421, -1.95445e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40063e-14, 0, 0, 3.13993e-14, 0, 3.01452e-15, 0, 1.90603e-12, 0, 0, 0
0.213942, 0, 3.04042e-12, 0, 1.41421, -3.04042e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17799e-14, 0, 0, 5.01219e-14, 0, 4.86586e-15, 0, 2.96365e-12, 0, 0, 0
0.221803, 0, 4.70237e-12, 0, 1.41421, -4.70237e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3671e-14, 0, 0, 7.96319e-14, 0, 7.8181e-15, 0, 4.58124e-12, 0, 0, 0
0.229664, 0, 7.2308e-12, 0, 1.41421, -7.2308e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.17531e-14, 0, 0, 1.25945e-13, 0, 1.25052e-14, 0, 7.04059e-12, 0, 0, 0
0.237525, 0, 1.10549e-11, 0, 1.41421, -1.10549e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.90877e-14, 0, 0, 1.98332e-13, 0, 1.99146e-14, 0, 1.07575e-11, 0, 0, 0
0.245387, 0, 1.68049e-11, 0, 1.41421, -1.68049e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20167e-13, 0, 0, 3.11048e-13, 0, 3.15798e-14, 0, 1.63421e-11, 0, 0, 0
0.253248, 0, 2.54006e-11, 0, 1.41421, -2.54006e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81545e-13, 0, 0, 4.85953e-13, 0, 4.98721e-14, 0, 2.46832e-11, 0, 0, 0
0.261109, 0, 3.8176e-11, 0, 1.41421, -3.8176e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72716e-13, 0, 0, 7.56504e-13, 0, 7.84478e-14, 0, 3.70683e-11, 0, 0, 0
0.26897, 0, 5.70547e-11, 7.42688e-44, 1.41421, -5.70547e-11, 0, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 4.07363e-13, 7.42688e-44, 7.42688e-44, 1.17384e-12, 7.42688e-44, 1.22927e-13, 7.42688e-44, 5.53506e-11, 7.42688e-44, 7.42688e-44, 7.42688e-44
0.276831, 0, 8.47936e-11, 1.299e-42, 1.41421, -8.47936e-11, 0, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 1.299e-42, 6.05078e-13, 1.299e-42, 1.299e-42, 1.81606e-12, 1.299e-42, 1.91925e-13, 1.299e-42, 8.21806e-11, 1.299e-42, 1.299e-42, 1.299e-42
0.284692, 0, 1.25321e-10, 1.8776e-41, 1.41421, -1.25321e-10, 0, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 1.8776e-41, 8.93748e-13, 1.8776e-41, 1.8776e-41, 2.80234e-12, 1.8776e-41, 2.98614e-13, 1.8776e-41, 1.21326e-10, 1.8776e-41, 1.8776e-41, 1.8776e-41
0.292553, 0, 1.84199e-10, 2.40187e-40, 1.41421, -1.84199e-10, 0, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 2.40187e-40, 1.31283e-12, 2.40187e-40, 2.40187e-40, 4.31457e-12, 2.40187e-40, 4.63086e-13, 2.40187e-40, 1.78108e-10, 2.40187e-40, 2.40187e-40, 2.40187e-40
0.300414, 0, 2.69264e-10, 2.75396e-39, 1.41421, -2.69264e-10, 0, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 2.75396e-39, 1.91782e-12, 2.75396e-39, 2.75396e-39, 6.63043e-12, 2.75396e-39, 7.15928e-13, 2.75396e-39, 2.6e-10, 2.75396e-39, 2.75396e-39, 2.75396e-39
0.308275, 0, 3.91487e-10, 2.84945e-38, 1.41421, -3.91487e-10, 0, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.84945e-38, 2.78633e-12, 2.84945e-38, 2.84945e-38, 1.0174e-11, 2.84945e-38, 1.10361e-12, 2.84945e-38, 3.77423e-10, 2.84945e-38, 2.84945e-38, 2.84945e-38
0.316137, 0, 5.66147e-10, 2.6744e-37, 1.41421, -5.66147e-10, 0, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 2.6744e-37, 4.02626e-12, 2.6744e-37, 2.6744e-37, 1.55934e-11, 2.6744e-37, 1.69662e-12, 2.6744e-37, 5.44831e-10, 2.6744e-37, 2.6744e-37, 2.6744e-37
0.323998, 0, 8.14407e-10, 2.28833e-36, 1.41421, -8.14407e-10, 0, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 2.28833e-36, 5.78677e-12, 2.28833e-36, 2.28833e-36, 2.38803e-11, 2.28833e-36, 2.60169e-12, 2.28833e-36, 7.82138e-10, 2.28833e-36, 2.28833e-36, 2.28833e-36
0.331859, 0, 1.16543e-09, 1.79451e-35, 1.41421, -1.16543e-09, 0, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 1.79451e-35, 8.27291e-12, 1.79451e-35, 1.79451e-35, 3.65525e-11, 1.79451e-35, 3.98022e-12, 1.79451e-35, 1.11662e-09, 1.79451e-35, 1.79451e-35, 1.79451e-35
0.33972, 0, 1.65918e-09, 1.29605e-34, 1.41421, -1.65918e-09, 0, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.29605e-34, 1.1765e-11, 1.29605e-34, 1.29605e-34, 5.59352e-11, 1.29605e-34, 6.07584e-12, 1.29605e-34, 1.58541e-09, 1.29605e-34, 1.29605e-34, 1.29605e-34
0.347581, 0, 2.35022e-09, 8.70536e-34, 1.41421, -2.35022e-09, 0, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 8.70536e-34, 1.66442e-11, 8.70536e-34, 8.70536e-34, 8.55914e-11, 8.70536e-34, 9.25583e-12, 8.70536e-34, 2.23873e-09, 8.70536e-34, 8.70536e-34, 8.70536e-34
0.355442, 0, 3.3126e-09, 5.7283e-33, 1.41421, -3.3126e-09, 0, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 5.7283e-33, 2.3426e-11, 5.7283e-33, 5.7283e-33, 1.30981e-10, 5.7283e-33, 1.40729e-11, 5.7283e-33, 3.14413e-09, 5.7283e-33, 5.7283e-33, 5.7283e-33
0.363303, 0, 4.64651e-09, 3.6095e-32, 1.41421, -4.64651e-09, 0, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.6095e-32, 3.28042e-11, 3.6095e-32, 3.6095e-32, 2.00466e-10, 3.6095e-32, 2.13571e-11, 3.6095e-32, 4.39188e-09, 3.6095e-32, 3.6095e-32, 3.6095e-32
0.371164, 0, 6.48685e-09, 2.10681e-31, 1.41421, -6.48685e-09, 0, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 2.10681e-31, 4.57073e-11, 2.10681e-31, 2.10681e-31, 3.06847e-10, 2.10681e-31, 3.2353e-11, 2.10681e-31, 6.10194e-09, 2.10681e-31, 2.10681e-31, 2.10681e-31
0.379025, 0, 9.01471e-09, 1.15833e-30, 1.41421, -9.01471e-09, 0, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 1.15833e-30, 6.33726e-11, 1.15833e-30, 1.15833e-30, 4.69681e-10, 1.15833e-30, 4.89212e-11, 1.15833e-30, 8.43273e-09, 1.15833e-30, 1.15833e-30, 1.15833e-30
0.386887, 0, 1.24723e-08, 5.97923e-30, 1.41421, -1.24723e-08, 0, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 5.97923e-30, 8.744e-11, 5.97923e-30, 5.97923e-30, 7.18802e-10, 5.97923e-30, 7.3837e-11, 5.97923e-30, 1.15922e-08, 5.97923e-30, 5.97923e-30, 5.97923e-30
0.394748, 0, 1.71827e-08, 2.90127e-29, 1.41421, -1.71827e-08, 0, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 2.90127e-29, 1.20074e-10, 2.90127e-29, 2.90127e-29, 1.0996e-09, 2.90127e-29, 1.11226e-10, 2.90127e-29, 1.58518e-08, 2.90127e-29, 2.90127e-29, 2.90127e-29
0.402609, 0, 2.3576e-08, 1.33238e-28, 1.41421, -2.3576e-08, 0, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.33238e-28, 1.64117e-10, 1.33238e-28, 1.33238e-28, 1.68092e-09, 1.33238e-28, 1.672e-10, 1.33238e-28, 2.15638e-08, 1.33238e-28, 1.33238e-28, 1.33238e-28
0.41047, 0, 3.22233e-08, 5.8004e-28, 1.41421, -3.22233e-08, 0, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 5.8004e-28, 2.23286e-10, 5.8004e-28, 5.8004e-28, 2.56684e-09, 5.8004e-28, 2.50779e-10, 5.8004e-28, 2.91824e-08, 5.8004e-28, 5.8004e-28, 5.8004e-28
0.418331, 0, 4.38821e-08, 2.39703e-27, 1.41421, -4.38821e-08, 0, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 2.39703e-27, 3.02422e-10, 2.39703e-27, 2.39703e-27, 3.91404e-09, 2.39703e-27, 3.75213e-10, 2.39703e-27, 3.92904e-08, 2.39703e-27, 2.39703e-27, 2.39703e-27
0.426192, 0, 5.95558e-08, 9.42365e-27, 1.41421, -5.95558e-08, 0, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 9.42365e-27, 4.07797e-10, 9.42365e-27, 9.42365e-27, 5.95734e-09, 9.42365e-27, 5.59873e-10, 9.42365e-27, 5.26308e-08, 9.42365e-27, 9.42365e-27, 9.42365e-27
0.434053, 0, 8.05747e-08, 3.53281e-26, 1.41421, -8.05747e-08, 0, 3.53281e-26, 3.53281e-26, 3.53281e-26, 3.53281e-26, 3.53281e-26, 3.53281e-26, 3.53281e-26, 3.53281e-26, 1.18523e-12, 3.53281e-26, 3.53281e-26, 3.53281e-26, 5.47511e-10, 3.53281e-26, 3.53281e-26, 9.04704e-09, 3.53281e-26, 8.32931e-10, 3.53281e-26, 7.0146e-08, 3.53281e-26, 3.53281e-26, 3.53281e-26
0.441914, 0, 1.08697e-07, 1.26586e-25, 1.41421, -1.08697e-07, 0, 1.26586e-25, 1.26586e-25, 1.26586e-25, 1.26586e-25, 1.26586e-25, 1.26586e-25, 1.26586e-25, 1.26586e-25, 3.71212e-12, 1.26586e-25, 1.26586e-25, 1.26586e-25, 7.31974e-10, 1.26586e-25, 1.26586e-25, 1.37029e-08, 1.26586e-25, 1.23512e-09, 1.26586e-25, 9.30238e-08, 1.26586e-25, 1.26586e-25, 1.26586e-25
0.449775, 0, 1.46254e-07, 4.37126e-25, 1.41421, -1.46254e-07, 0, 4.37126e-25, 4.37126e-25, 4.37126e-25, 4.37126e-25, 4.37126e-25, 4.37126e-25, 4.37126e-25, 4.37126e-25, 8.97915e-12, 4.37126e-25, 4.37126e-25, 4.37126e-25, 9.74512e-10, 4.37126e-25, 4.37126e-25, 2.06918e-08, 4.37126e-25, 1.82498e-09, 4.37126e-25, 1.22754e-07, 4.37126e-25, 4.37126e-25, 4.37126e-25
0.457637, 0, 1.97544e-07, 7.61726e-11, 1.41421, -1.97544e-07, 7.61726e-11, 7.61773e-11, 8.39774e-11, 7.6243e-11, 1.09971e-10, 1.46404e-10, 3.27835e-10, 1.21288e-10, 7.62572e-11, 1.49489e-10, 2.76933e-10, 1.10361e-10, 4.58632e-10, 1.36832e-09, 8.64153e-11, 7.66509e-11, 3.12153e-08, 7.62065e-11, 2.76226e-09, 7.61731e-11, 1.6129e-07, 7.61726e-11, 7.61726e-11, 1.02902e-10
0.465498, 0, 2.66806e-07, 2.36465e-10, 1.41421, -2.66806e-07, 2.36465e-10, 2.36479e-10, 2.60812e-10, 2.36684e-10, 3.41899e-10, 4.55555e-10, 1.02153e-09, 3.77203e-10, 2.36729e-10, 4.4492e-10, 8.62746e-10, 3.43117e-10, 1.42956e-09, 1.94289e-09, 2.68417e-10, 2.37957e-10, 4.69266e-08, 2.37162e-10, 4.17344e-09, 2.36466e-10, 2.10945e-07, 2.36465e-10, 2.36465e-10, 3.19848e-10
0.473359, 0, 3.60922e-07, 5.67678e-10, 1.41421, -3.60922e-07, 5.67678e-10, 5.67713e-10, 6.26379e-10, 5.68208e-10, 8.21877e-10, 1.09589e-09, 2.46045e-09, 9.06992e-10, 5.68315e-10, 1.05447e-09, 2.07762e-09, 8.24812e-10, 3.44419e-09, 2.81232e-09, 6.44715e-10, 5.71276e-10, 7.02904e-08, 5.69889e-10, 6.31211e-09, 5.67682e-10, 2.74721e-07, 5.67678e-10, 5.67678e-10, 7.68712e-10
0.48122, 0, 4.89863e-07, 1.23991e-09, 1.41421, -4.89863e-07, 1.23991e-09, 1.23999e-09, 1.36862e-09, 1.24107e-09, 1.79727e-09, 2.39808e-09, 5.38999e-09, 1.98389e-09, 1.24131e-09, 2.28955e-09, 4.5506e-09, 1.8037e-09, 7.54693e-09, 4.18102e-09, 1.40882e-09, 1.2478e-09, 1.04904e-07, 1.24547e-09, 9.58136e-09, 1.23992e-09, 3.56321e-07, 1.23991e-09, 1.23991e-09, 1.6807e-09
0.489081, 0, 6.68593e-07, 2.58168e-09, 1.41421, -6.68593e-07, 2.58168e-09, 2.58184e-09, 2.85049e-09, 2.5841e-09, 3.74574e-09, 5.00057e-09, 1.12494e-08, 4.13552e-09, 2.58459e-09, 4.74821e-09, 9.49623e-09, 3.75918e-09, 1.57542e-08, 6.42053e-09, 2.93446e-09, 2.59815e-09, 1.56001e-07, 2.59428e-09, 1.46335e-08, 2.5817e-09, 4.6047e-07, 2.58168e-09, 2.58168e-09, 3.50228e-09
0.496942, 0, 9.20169e-07, 5.21467e-09, 1.41421, -9.20169e-07, 5.21467e-09, 5.215e-09, 5.75894e-09, 5.21958e-09, 7.5716e-09, 1.01123e-08, 2.27645e-08, 8.3608e-09, 5.22057e-09, 9.66711e-09, 1.92148e-08, 7.59882e-09, 3.18857e-08, 1.02062e-08, 5.92895e-09, 5.24803e-09, 2.31172e-07, 5.24167e-09, 2.25543e-08, 5.21471e-09, 5.93228e-07, 5.21467e-09, 5.21467e-09, 7.07866e-09
0.504803, 0, 1.28153e-06, 1.02948e-08, 1.41421, -1.28153e-06, 1.02948e-08, 1.02955e-08, 1.13713e-08, 1.03045e-08, 1.49563e-08, 1.99813e-08, 4.50047e-08, 1.65172e-08, 1.03065e-08, 2.01773e-08, 3.79842e-08, 1.50102e-08, 6.30445e-08, 1.67608e-08, 1.17075e-08, 1.03608e-08, 3.41416e-07, 1.03505e-08, 3.50893e-08, 1.02949e-08, 7.62509e-07, 1.02948e-08, 1.02948e-08, 1.39814e-08
0.512664, 0, 1.81953e-06, 1.99284e-08, 1.41421, -1.81953e-06, 1.99284e-08, 1.99297e-08, 2.20153e-08, 1.99473e-08, 2.89653e-08, 3.87068e-08, 8.72175e-08, 3.19912e-08, 1.99511e-08, 4.97639e-08, 7.36075e-08, 2.90697e-08, 1.2219e-07, 2.8273e-08, 2.26671e-08, 2.00563e-08, 5.02637e-07, 2.00401e-08, 5.51828e-08, 1.99286e-08, 9.7888e-07, 1.99284e-08, 1.99284e-08, 2.70753e-08
0.520525, 0, 2.62881e-06, 3.78834e-08, 1.41421, -2.62881e-06, 3.78834e-08, 3.78858e-08, 4.18556e-08, 3.79193e-08, 5.50843e-08, 7.36264e-08, 1.65962e-07, 6.08439e-08, 3.79265e-08, 1.07794e-07, 1.40057e-07, 5.52829e-08, 2.32528e-07, 4.86124e-08, 4.30963e-08, 3.81269e-08, 7.37837e-07, 3.81024e-08, 8.77239e-08, 3.78837e-08, 1.25685e-06, 3.78834e-08, 3.78834e-08, 5.14868e-08
0.528386, 0, 3.87288e-06, 7.07743e-08, 1.41421, -3.87288e-06, 7.07743e-08, 7.07788e-08, 7.82039e-08, 7.08414e-08, 1.02947e-07, 1.37629e-07, 3.10336e-07, 1.1372e-07, 7.08549e-08, 2.19873e-07, 2.61882e-07, 1.03319e-07, 4.34844e-07, 8.45183e-08, 8.05246e-08, 7.12297e-08, 1.08096e-06, 7.11952e-08, 1.40829e-07, 7.07749e-08, 1.61689e-06, 7.07743e-08, 7.07743e-08, 9.62185e-08
0.536248, 0, 5.81795e-06, 1.29991e-07, 1.41421, -5.81795e-06, 1.29991e-07, 1.29999e-07, 1.43653e-07, 1.30114e-07, 1.89151e-07, 2.52924e-07, 5.70501e-07, 2.08961e-07, 1.30139e-07, 4.32005e-07, 4.81403e-07, 1.89834e-07, 7.99449e-07, 1.47533e-07, 1.4792e-07, 1.30828e-07, 1.57932e-06, 1.30785e-07, 2.27886e-07, 1.29992e-07, 2.08858e-06, 1.29991e-07, 1.29991e-07, 1.76778e-07
