   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_735.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00641996, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00144594, 0, 2.51599e-21, 0, 1.41421, -2.51599e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70675e-26, 0, 6.3532e-22, 0, 1.88065e-21, 0, 0
0.00931184, 0, 5.62919e-21, 0, 1.41421, -5.62919e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.12281e-26, 0, 1.44199e-21, 0, 4.18714e-21, 0, 0
0.0171777, 0, 1.24166e-20, 0, 1.41421, -1.24166e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36549e-25, 0, 3.22517e-21, 0, 9.1913e-21, 0, 0
0.0250436, 0, 2.70198e-20, 0, 1.41421, -2.70198e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00448e-25, 0, 7.11387e-21, 0, 1.99057e-20, 0, 0
0.0329095, 0, 5.80433e-20, 0, 1.41421, -5.80433e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52617e-25, 0, 1.54854e-20, 0, 4.25572e-20, 0, 0
0.0407754, 0, 1.23154e-19, 0, 1.41421, -1.23154e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40021e-24, 0, 3.32867e-20, 0, 8.9866e-20, 0, 0
0.0486413, 0, 2.58218e-19, 0, 1.41421, -2.58218e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96889e-24, 0, 7.0695e-20, 0, 1.8752e-19, 0, 0
0.0565072, 0, 5.35251e-19, 0, 1.41421, -5.35251e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2237e-24, 0, 1.4842e-19, 0, 3.86825e-19, 0, 0
0.0643732, 0, 1.09733e-18, 0, 1.41421, -1.09733e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29044e-23, 0, 3.08164e-19, 0, 7.89157e-19, 0, 0
0.072239, 0, 2.22581e-18, 0, 1.41421, -2.22581e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64739e-23, 0, 6.3304e-19, 0, 1.59274e-18, 0, 0
0.0801049, 0, 4.46836e-18, 0, 1.41421, -4.46836e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37572e-23, 0, 1.28707e-18, 0, 3.18124e-18, 0, 0
0.0879709, 0, 8.8809e-18, 0, 1.41421, -8.8809e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08076e-22, 0, 2.59088e-18, 0, 6.28991e-18, 0, 0
0.0958368, 0, 1.74797e-17, 0, 1.41421, -1.74797e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15185e-22, 0, 5.16537e-18, 0, 1.23142e-17, 0, 0
0.103703, 0, 3.40795e-17, 0, 1.41421, -3.40795e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.24424e-22, 0, 1.02021e-17, 0, 2.38769e-17, 0, 0
0.111569, 0, 6.58319e-17, 0, 1.41421, -6.58319e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.29462e-22, 0, 1.99677e-17, 0, 4.58633e-17, 0, 0
0.119434, 0, 1.26026e-16, 0, 1.41421, -1.26026e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60655e-21, 0, 3.87371e-17, 0, 8.72873e-17, 0, 0
0.1273, 0, 2.3914e-16, 0, 1.41421, -2.3914e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08443e-21, 0, 7.45044e-17, 0, 1.64632e-16, 0, 0
0.135166, 0, 4.49875e-16, 0, 1.41421, -4.49875e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.87112e-21, 0, 1.42097e-16, 0, 3.07773e-16, 0, 0
0.143032, 0, 8.39184e-16, 0, 1.41421, -8.39184e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10816e-20, 0, 2.68794e-16, 0, 5.70379e-16, 0, 0
0.150898, 0, 1.55244e-15, 0, 1.41421, -1.55244e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07436e-20, 0, 5.0439e-16, 0, 1.04803e-15, 0, 0
0.158764, 0, 2.8486e-15, 0, 1.41421, -2.8486e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85148e-20, 0, 9.39071e-16, 0, 1.90949e-15, 0, 0
0.16663, 0, 5.18522e-15, 0, 1.41421, -5.18522e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.09393e-20, 0, 1.73494e-15, 0, 3.4502e-15, 0, 0
0.174496, 0, 9.36433e-15, 0, 1.41421, -9.36433e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29632e-19, 0, 3.18118e-15, 0, 6.18302e-15, 0, 0
0.182362, 0, 1.67809e-14, 0, 1.41421, -1.67809e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35058e-19, 0, 5.78992e-15, 0, 1.09908e-14, 0, 0
0.190228, 0, 2.98424e-14, 0, 1.41421, -2.98424e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22979e-19, 0, 1.04615e-14, 0, 1.93805e-14, 0, 0
