   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_165.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0132435, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00532523, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00259303, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0105113, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0184296, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0263478, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0342661, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0421843, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0501026, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0580209, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0659392, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0738574, 0, 2.42261e-30, 0, 1.41421, -2.42261e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46511e-32, 0, 0, 2.91914e-35, 6.41834e-36, 0, 2.38793e-30, 0, 0, 0
0.0817757, 0, 2.67284e-29, 0, 1.41421, -2.67284e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82286e-31, 0, 0, 3.22053e-34, 1.14357e-33, 0, 2.63447e-29, 0, 0, 0
0.0896939, 0, 1.85102e-28, 0, 1.41421, -1.85102e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64738e-30, 0, 0, 2.23025e-33, 1.23899e-32, 0, 1.8244e-28, 0, 0, 0
0.0976122, 0, 1.02455e-27, 0, 1.41421, -1.02455e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46532e-29, 0, 0, 1.23502e-32, 8.54363e-32, 0, 1.0098e-27, 0, 0, 0
0.10553, 0, 4.93867e-27, 0, 1.41421, -4.93867e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06322e-29, 0, 0, 5.96465e-32, 4.72152e-31, 0, 4.86751e-27, 0, 0, 0
0.113449, 0, 2.16039e-26, 0, 1.41421, -2.16039e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08973e-28, 0, 0, 2.61762e-31, 2.274e-30, 0, 2.12924e-26, 0, 0, 0
0.121367, 0, 8.77699e-26, 0, 1.41421, -8.77699e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25525e-27, 0, 0, 1.06786e-30, 9.94085e-30, 0, 8.65036e-26, 0, 0, 0
0.129285, 0, 3.35973e-25, 0, 1.41421, -3.35973e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.80492e-27, 0, 0, 4.10713e-30, 4.03705e-29, 0, 3.31123e-25, 0, 0, 0
0.137204, 0, 1.22349e-24, 0, 1.41421, -1.22349e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74976e-26, 0, 0, 1.50347e-29, 1.54504e-28, 0, 1.20582e-24, 0, 0, 0
0.145122, 0, 4.26773e-24, 0, 1.41421, -4.26773e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.10343e-26, 0, 0, 5.27364e-29, 5.6262e-28, 0, 4.20608e-24, 0, 0, 0
0.15304, 0, 1.43316e-23, 0, 1.41421, -1.43316e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04961e-25, 0, 0, 1.78141e-28, 1.96269e-27, 0, 1.41245e-23, 0, 0, 0
0.160958, 0, 4.65145e-23, 0, 1.41421, -4.65145e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.65214e-25, 0, 0, 5.81755e-28, 6.5924e-27, 0, 4.58421e-23, 0, 0, 0
0.168877, 0, 1.46355e-22, 0, 1.41421, -1.46355e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09305e-24, 0, 0, 1.84233e-27, 2.14034e-26, 0, 1.44239e-22, 0, 0, 0
0.176795, 0, 4.47544e-22, 0, 1.41421, -4.47544e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.40036e-24, 0, 0, 5.67188e-27, 6.73756e-26, 0, 4.4107e-22, 0, 0, 0
0.184713, 0, 1.33277e-21, 0, 1.41421, -1.33277e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.906e-23, 0, 0, 1.70101e-26, 2.06151e-25, 0, 1.31349e-21, 0, 0, 0
0.192631, 0, 3.87184e-21, 0, 1.41421, -3.87184e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5371e-23, 0, 0, 4.97801e-26, 6.14359e-25, 0, 3.8158e-21, 0, 0, 0
0.20055, 0, 1.09887e-20, 0, 1.41421, -1.09887e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57148e-22, 0, 0, 1.42365e-25, 1.78632e-24, 0, 1.08296e-20, 0, 0, 0
0.208468, 0, 3.05052e-20, 0, 1.41421, -3.05052e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36251e-22, 0, 0, 3.98373e-25, 5.07494e-24, 0, 3.00635e-20, 0, 0, 0
0.216386, 0, 8.29224e-20, 0, 1.41421, -8.29224e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18586e-21, 0, 0, 1.09191e-24, 1.41052e-23, 0, 8.17213e-20, 0, 0, 0
0.224304, 0, 2.20919e-19, 0, 1.41421, -2.20919e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.1593e-21, 0, 0, 2.93422e-24, 3.8394e-23, 0, 2.17718e-19, 0, 0, 0
