   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_729.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.124088, 0, 3.92883e-16, 0, 1.41421, -3.92883e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01136e-19, 0, 0, 4.02464e-21, 0, 5.69217e-17, 0, 3.35156e-16, 0, 0, 0
0.131943, 0, 7.30881e-16, 0, 1.41421, -7.30881e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48585e-18, 0, 0, 7.58372e-21, 0, 1.07781e-16, 0, 6.21607e-16, 0, 0, 0
0.139798, 0, 1.34831e-15, 0, 1.41421, -1.34831e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.73243e-18, 0, 0, 1.41739e-20, 0, 2.0245e-16, 0, 1.14311e-15, 0, 0, 0
0.147654, 0, 2.46691e-15, 0, 1.41421, -2.46691e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98289e-18, 0, 0, 2.6279e-20, 0, 3.77298e-16, 0, 2.0846e-15, 0, 0, 0
0.155509, 0, 4.47703e-15, 0, 1.41421, -4.47703e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01205e-18, 0, 0, 4.83386e-20, 0, 6.97768e-16, 0, 3.7702e-15, 0, 0, 0
0.163364, 0, 8.06035e-15, 0, 1.41421, -8.06035e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61666e-17, 0, 0, 8.82258e-20, 0, 1.28075e-15, 0, 6.76335e-15, 0, 0, 0
0.171219, 0, 1.43977e-14, 0, 1.41421, -1.43977e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87682e-17, 0, 0, 1.59795e-19, 0, 2.33348e-15, 0, 1.20352e-14, 0, 0, 0
0.179075, 0, 2.55182e-14, 0, 1.41421, -2.55182e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07858e-17, 0, 0, 2.87245e-19, 0, 4.22082e-15, 0, 2.12464e-14, 0, 0, 0
0.18693, 0, 4.48823e-14, 0, 1.41421, -4.48823e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.89501e-17, 0, 0, 5.12525e-19, 0, 7.58054e-15, 0, 3.72123e-14, 0, 0, 0
0.194785, 0, 7.85526e-14, 0, 1.41421, -7.85526e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54931e-16, 0, 0, 9.1126e-19, 0, 1.35818e-14, 0, 6.48149e-14, 0, 0, 0
0.202641, 0, 1.3605e-13, 0, 1.41421, -1.3605e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67088e-16, 0, 0, 1.60189e-18, 0, 2.4047e-14, 0, 1.11735e-13, 0, 0, 0
0.210496, 0, 2.33905e-13, 0, 1.41421, -2.33905e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.56935e-16, 0, 0, 2.79615e-18, 0, 4.22911e-14, 0, 1.91154e-13, 0, 0, 0
0.218351, 0, 3.99226e-13, 0, 1.41421, -3.99226e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75823e-16, 0, 0, 4.847e-18, 0, 7.38921e-14, 0, 3.24553e-13, 0, 0, 0
0.226207, 0, 6.76504e-13, 0, 1.41421, -6.76504e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30739e-15, 0, 0, 8.34496e-18, 0, 1.28277e-13, 0, 5.46912e-13, 0, 0, 0
0.234062, 0, 1.13823e-12, 0, 1.41421, -1.13823e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18676e-15, 0, 0, 1.42716e-17, 0, 2.21284e-13, 0, 9.14749e-13, 0, 0, 0
0.241917, 0, 1.90168e-12, 0, 1.41421, -1.90168e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.63059e-15, 0, 0, 2.42482e-17, 0, 3.79368e-13, 0, 1.51866e-12, 0, 0, 0
0.249772, 0, 3.15518e-12, 0, 1.41421, -3.15518e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.98345e-15, 0, 0, 4.09374e-17, 0, 6.46453e-13, 0, 2.50271e-12, 0, 0, 0
0.257628, 0, 5.19915e-12, 0, 1.41421, -5.19915e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.78916e-15, 0, 0, 6.86866e-17, 0, 1.09507e-12, 0, 4.09423e-12, 0, 0, 0
0.265483, 0, 8.50941e-12, 0, 1.41421, -8.50941e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58992e-14, 0, 0, 1.14556e-16, 0, 1.84431e-12, 0, 6.64909e-12, 0, 0, 0
0.273338, 0, 1.38347e-11, 0, 1.41421, -1.38347e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56368e-14, 0, 0, 1.8996e-16, 0, 3.08879e-12, 0, 1.07201e-11, 0, 0, 0
0.281194, 0, 2.23455e-11, 0, 1.41421, -2.23455e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10422e-14, 0, 0, 3.13264e-16, 0, 5.14494e-12, 0, 1.71592e-11, 0, 0, 0
0.289049, 0, 3.58599e-11, 0, 1.41421, -3.58599e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52366e-14, 0, 0, 5.13911e-16, 0, 8.52493e-12, 0, 2.72693e-11, 0, 0, 0
0.296904, 0, 5.71854e-11, 3.78351e-44, 1.41421, -5.71854e-11, 3.78351e-44, 0, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 3.78351e-44, 1.0296e-13, 3.78351e-44, 3.78351e-44, 8.38943e-16, 3.78351e-44, 1.40543e-11, 3.78351e-44, 4.30273e-11, 3.78351e-44, 3.78351e-44, 3.78351e-44
0.30476, 0, 9.06313e-11, 7.2307e-43, 1.41421, -9.06313e-11, 7.2307e-43, 0, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 7.2307e-43, 1.61354e-13, 7.2307e-43, 7.2307e-43, 1.36332e-15, 7.2307e-43, 2.30588e-11, 7.2307e-43, 6.74098e-11, 7.2307e-43, 7.2307e-43, 7.2307e-43
0.312615, 0, 1.42777e-10, 1.06975e-41, 1.41421, -1.42777e-10, 1.06975e-41, 0, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 1.06975e-41, 2.511e-13, 1.06975e-41, 1.06975e-41, 2.20623e-15, 1.06975e-41, 3.76596e-11, 1.06975e-41, 1.04864e-10, 1.06975e-41, 1.06975e-41, 1.06975e-41
0.32047, 0, 2.23616e-10, 1.44442e-40, 1.41421, -2.23616e-10, 1.44442e-40, 0, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 1.44442e-40, 3.88052e-13, 1.44442e-40, 1.44442e-40, 3.55694e-15, 1.44442e-40, 6.1241e-11, 1.44442e-40, 1.61983e-10, 1.44442e-40, 1.44442e-40, 1.44442e-40
0.328326, 0, 3.48256e-10, 1.75174e-39, 1.41421, -3.48256e-10, 1.75174e-39, 0, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 1.75174e-39, 5.95571e-13, 1.75174e-39, 1.75174e-39, 5.71567e-15, 1.75174e-39, 9.91881e-11, 1.75174e-39, 2.48466e-10, 1.75174e-39, 1.75174e-39, 1.75174e-39
0.336181, 0, 5.39443e-10, 1.91592e-38, 1.41421, -5.39443e-10, 1.91592e-38, 0, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 1.91592e-38, 9.07821e-13, 1.91592e-38, 1.91592e-38, 9.15865e-15, 1.91592e-38, 1.60052e-10, 1.91592e-38, 3.78474e-10, 1.91592e-38, 1.91592e-38, 1.91592e-38
0.344036, 0, 8.31292e-10, 1.89661e-37, 1.41421, -8.31292e-10, 1.89661e-37, 0, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.89661e-37, 1.37441e-12, 1.89661e-37, 1.89661e-37, 1.46412e-14, 1.89661e-37, 2.57383e-10, 1.89661e-37, 5.7252e-10, 1.89661e-37, 1.89661e-37, 1.89661e-37
0.351891, 0, 1.27482e-09, 1.70882e-36, 1.41421, -1.27482e-09, 1.70882e-36, 0, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 1.70882e-36, 2.06685e-12, 1.70882e-36, 1.70882e-36, 2.33625e-14, 1.70882e-36, 4.12628e-10, 1.70882e-36, 8.601e-10, 1.70882e-36, 1.70882e-36, 1.70882e-36
0.359747, 0, 1.94611e-09, 1.40904e-35, 1.41421, -1.94611e-09, 1.40904e-35, 0, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 1.40904e-35, 3.08748e-12, 1.40904e-35, 1.40904e-35, 3.7227e-14, 1.40904e-35, 6.59689e-10, 1.40904e-35, 1.28329e-09, 1.40904e-35, 1.40904e-35, 1.40904e-35
0.367602, 0, 2.95845e-09, 1.06809e-34, 1.41421, -2.95845e-09, 1.06809e-34, 0, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 1.06809e-34, 4.58184e-12, 1.06809e-34, 1.06809e-34, 5.92632e-14, 1.06809e-34, 1.05211e-09, 1.06809e-34, 1.9017e-09, 1.06809e-34, 1.06809e-34, 1.06809e-34
0.375457, 0, 4.48028e-09, 7.39136e-34, 1.41421, -4.48028e-09, 7.39136e-34, 0, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 7.39136e-34, 6.75529e-12, 7.39136e-34, 7.39136e-34, 9.42894e-14, 7.39136e-34, 1.67437e-09, 7.39136e-34, 2.79906e-09, 7.39136e-34, 7.39136e-34, 7.39136e-34
0.383313, 0, 6.76196e-09, 5.01858e-33, 1.41421, -6.76196e-09, 5.01858e-33, 0, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 5.01858e-33, 9.89591e-12, 5.01858e-33, 5.01858e-33, 1.49978e-13, 5.01858e-33, 2.65971e-09, 5.01858e-33, 4.09221e-09, 5.01858e-33, 5.01858e-33, 5.01858e-33
0.391168, 0, 1.01755e-08, 2.94303e-32, 1.41421, -1.01755e-08, 2.94303e-32, 0, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 2.94303e-32, 1.4405e-11, 2.94303e-32, 2.94303e-32, 2.38545e-13, 2.94303e-32, 4.218e-09, 2.94303e-32, 5.94288e-09, 2.94303e-32, 2.94303e-32, 2.94303e-32
0.399023, 0, 1.52741e-08, 1.62261e-31, 1.41421, -1.52741e-08, 1.62261e-31, 0, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 1.62261e-31, 2.08381e-11, 1.62261e-31, 1.62261e-31, 3.7944e-13, 1.62261e-31, 6.67952e-09, 1.62261e-31, 8.5734e-09, 1.62261e-31, 1.62261e-31, 1.62261e-31
0.406879, 0, 2.28808e-08, 8.81162e-31, 1.41421, -2.28808e-08, 8.81162e-31, 0, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 8.81162e-31, 2.99593e-11, 8.81162e-31, 8.81162e-31, 6.03588e-13, 8.81162e-31, 1.05632e-08, 8.81162e-31, 1.2287e-08, 8.81162e-31, 8.81162e-31, 8.81162e-31
0.414734, 0, 3.42213e-08, 4.56512e-30, 1.41421, -3.42213e-08, 4.56512e-30, 0, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.56512e-30, 4.2814e-11, 4.56512e-30, 4.56512e-30, 9.60102e-13, 4.56512e-30, 1.66831e-08, 4.56512e-30, 1.74944e-08, 4.56512e-30, 4.56512e-30, 4.56512e-30
0.422589, 0, 5.11226e-08, 2.23378e-29, 1.41421, -5.11226e-08, 2.23378e-29, 0, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 2.23378e-29, 6.08224e-11, 2.23378e-29, 2.23378e-29, 1.52677e-12, 2.23378e-29, 2.63124e-08, 2.23378e-29, 2.47478e-08, 2.23378e-29, 2.23378e-29, 2.23378e-29
0.430444, 0, 7.63103e-08, 1.03779e-28, 1.41421, -7.63103e-08, 1.03779e-28, 0, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 1.03779e-28, 8.59052e-11, 1.03779e-28, 1.03779e-28, 2.42648e-12, 1.03779e-28, 4.14375e-08, 1.03779e-28, 3.47844e-08, 1.03779e-28, 1.03779e-28, 1.03779e-28
0.4383, 0, 1.13851e-07, 4.63315e-28, 1.41421, -1.13851e-07, 4.63315e-28, 0, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 4.63315e-28, 1.20643e-10, 4.63315e-28, 4.63315e-28, 3.85258e-12, 4.63315e-28, 6.51449e-08, 4.63315e-28, 4.85811e-08, 4.63315e-28, 4.63315e-28, 4.63315e-28
0.446155, 0, 1.69808e-07, 1.97458e-27, 1.41421, -1.69808e-07, 1.97458e-27, 0, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.97458e-27, 1.68487e-10, 1.97458e-27, 1.97458e-27, 6.108e-12, 1.97458e-27, 1.0221e-07, 1.97458e-27, 6.74235e-08, 1.97458e-27, 1.97458e-27, 1.97458e-27
0.45401, 0, 2.53218e-07, 8.01851e-27, 1.41421, -2.53218e-07, 8.01851e-27, 0, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 8.01851e-27, 2.34026e-10, 8.01851e-27, 8.01851e-27, 9.66506e-12, 8.01851e-27, 1.59983e-07, 8.01851e-27, 9.2992e-08, 8.01851e-27, 8.01851e-27, 8.01851e-27
0.461866, 0, 3.77519e-07, 3.10749e-26, 1.41421, -3.77519e-07, 3.10749e-26, 0, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.10749e-26, 3.23331e-10, 3.10749e-26, 3.10749e-26, 1.52561e-11, 3.10749e-26, 2.49714e-07, 3.10749e-26, 1.27467e-07, 3.10749e-26, 3.10749e-26, 3.10749e-26
0.469721, 0, 5.62635e-07, 1.15102e-25, 1.41421, -5.62635e-07, 1.15102e-25, 0, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.15102e-25, 1.13308e-12, 1.15102e-25, 1.15102e-25, 1.15102e-25, 4.44391e-10, 1.15102e-25, 1.15102e-25, 2.40097e-11, 1.15102e-25, 3.88508e-07, 1.15102e-25, 1.73658e-07, 1.15102e-25, 1.15102e-25, 1.15102e-25
0.477576, 0, 8.38004e-07, 4.08283e-25, 1.41421, -8.38004e-07, 4.08283e-25, 0, 4.08283e-25, 4.08283e-25, 4.08283e-25, 4.08283e-25, 4.08283e-25, 4.08283e-25, 4.08283e-25, 4.08283e-25, 3.73644e-12, 4.08283e-25, 4.08283e-25, 4.08283e-25, 6.07666e-10, 4.08283e-25, 4.08283e-25, 3.7654e-11, 4.08283e-25, 6.02193e-07, 4.08283e-25, 2.35163e-07, 4.08283e-25, 4.08283e-25, 4.08283e-25
0.485432, 0, 1.24858e-06, 1.40466e-24, 1.41421, -1.24858e-06, 2.55973e-11, 0, 2.74729e-15, 1.80492e-14, 3.93839e-11, 3.52342e-10, 1.14654e-11, 2.38774e-10, 3.45566e-11, 4.01658e-11, 6.1036e-11, 2.99088e-10, 4.17228e-11, 4.55493e-10, 8.26809e-10, 1.81512e-11, 6.29525e-13, 5.88176e-11, 1.8922e-13, 9.29468e-07, 4.38103e-16, 3.166e-07, 1.40466e-24, 1.40466e-24, 3.80116e-12
0.493287, 0, 1.85825e-06, 1.00694e-10, 1.41421, -1.85825e-06, 1.84754e-10, 1.00694e-10, 1.00703e-10, 1.00753e-10, 2.30029e-10, 1.25777e-09, 1.38346e-10, 8.84814e-10, 2.14176e-10, 2.32596e-10, 2.91988e-10, 1.08288e-09, 2.37709e-10, 1.59651e-09, 1.22018e-09, 1.60301e-10, 1.02761e-10, 1.9217e-10, 1.03079e-10, 1.42797e-06, 1.00695e-10, 4.23857e-07, 1.00694e-10, 1.00694e-10, 1.13177e-10
0.501142, 0, 2.76159e-06, 3.25674e-10, 1.41421, -2.76159e-06, 5.39782e-10, 3.25674e-10, 3.25697e-10, 3.25825e-10, 6.55099e-10, 3.27282e-09, 4.21576e-10, 2.32288e-09, 6.14721e-10, 6.61639e-10, 8.05521e-10, 2.82738e-09, 6.74662e-10, 4.13562e-09, 1.83414e-09, 4.77499e-10, 3.3094e-10, 4.67258e-10, 3.34727e-10, 2.18244e-06, 3.25678e-10, 5.64278e-07, 3.25674e-10, 3.25674e-10, 3.57469e-10
0.508997, 0, 4.09688e-06, 8.19938e-10, 1.41421, -4.09688e-06, 1.31659e-09, 8.19938e-10, 8.19991e-10, 8.20288e-10, 1.58408e-09, 7.65626e-09, 1.04239e-09, 5.45274e-09, 1.49042e-09, 1.59925e-09, 1.9243e-09, 6.62298e-09, 1.62946e-09, 9.65763e-09, 2.84295e-09, 1.17212e-09, 8.32152e-10, 1.03793e-09, 8.44969e-10, 3.31675e-06, 8.19946e-10, 7.47282e-07, 8.19938e-10, 8.19938e-10, 8.9369e-10
0.516853, 0, 6.0656e-06, 1.88637e-09, 1.41421, -6.0656e-06, 2.98331e-09, 1.88637e-09, 1.88649e-09, 1.88715e-09, 3.57411e-09, 1.69854e-08, 2.3777e-09, 1.21186e-08, 3.36724e-09, 3.60761e-09, 4.31271e-09, 1.47033e-08, 3.67434e-09, 2.14058e-08, 4.58677e-09, 2.66421e-09, 1.91335e-09, 2.22016e-09, 1.94753e-09, 5.01039e-06, 1.88639e-09, 9.84674e-07, 1.88637e-09, 1.88637e-09, 2.04927e-09
0.524708, 0, 8.96979e-06, 4.18349e-09, 1.41421, -8.96979e-06, 6.54068e-09, 4.18349e-09, 4.18374e-09, 4.18515e-09, 7.81026e-09, 3.66298e-08, 5.23931e-09, 2.61716e-08, 7.36572e-09, 7.88226e-09, 9.78523e-09, 3.17257e-08, 8.02564e-09, 4.61287e-08, 7.77148e-09, 5.85499e-09, 4.24146e-09, 4.69164e-09, 4.32733e-09, 7.52868e-06, 4.18353e-09, 1.29169e-06, 4.18349e-09, 4.18349e-09, 4.53353e-09
0.532563, 0, 1.32251e-05, 8.86462e-09, 1.41421, -1.32251e-05, 1.37608e-08, 8.86462e-09, 8.86515e-09, 8.86807e-09, 1.63978e-08, 7.62594e-08, 1.10577e-08, 5.45364e-08, 1.54745e-08, 1.65474e-08, 2.09795e-08, 6.6073e-08, 1.68452e-08, 9.59897e-08, 1.36101e-08, 1.23365e-08, 8.98503e-09, 9.63341e-09, 9.17564e-09, 1.12297e-05, 8.8647e-09, 1.68762e-06, 8.86462e-09, 8.86462e-09, 9.59169e-09
0.540419, 0, 1.94617e-05, 1.83637e-08, 1.41421, -1.94617e-05, 2.83162e-08, 1.83637e-08, 1.83647e-08, 1.83707e-08, 3.36766e-08, 1.55359e-07, 2.28215e-08, 1.11202e-07, 3.17997e-08, 3.39806e-08, 4.89829e-08, 1.34653e-07, 3.4586e-08, 1.95465e-07, 2.46118e-08, 2.54211e-08, 1.86084e-08, 1.95195e-08, 1.9019e-08, 1.66361e-05, 1.83638e-08, 2.19828e-06, 1.83637e-08, 1.83637e-08, 1.98416e-08
