   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_259.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0352437, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0273303, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.019417, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0115037, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00359035, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00432298, 0, 3.21905e-19, 0, 1.41421, -3.21905e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96553e-21, 0, 0, 3.46807e-22, 0, 8.33583e-22, 0, 3.18759e-19, 0, 0, 0
0.0122363, 0, 6.40606e-19, 0, 1.41421, -6.40606e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91125e-21, 0, 0, 7.01217e-22, 0, 1.68777e-21, 0, 6.34306e-19, 0, 0, 0
0.0201496, 0, 1.26253e-18, 0, 1.41421, -1.26253e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.70792e-21, 0, 0, 1.40422e-21, 0, 3.38427e-21, 0, 1.25003e-18, 0, 0, 0
0.028063, 0, 2.46496e-18, 0, 1.41421, -2.46496e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5048e-20, 0, 0, 2.78598e-21, 0, 6.72291e-21, 0, 2.4404e-18, 0, 0, 0
0.0359763, 0, 4.7689e-18, 0, 1.41421, -4.7689e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9111e-20, 0, 0, 5.47777e-21, 0, 1.32352e-20, 0, 4.72108e-18, 0, 0, 0
