   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_435.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
0.0917661, 0, 6.44376e-17, 0, 1.41421, -6.44376e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80897e-19, 0, 0, 3.01926e-21, 0, 2.01187e-17, 0, 4.41351e-17, 0, 0
0.0996315, 0, 1.20461e-16, 0, 1.41421, -1.20461e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36011e-19, 0, 0, 5.69771e-21, 0, 3.81396e-17, 0, 8.19795e-17, 0, 0
0.107497, 0, 2.23376e-16, 0, 1.41421, -2.23376e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1896e-19, 0, 0, 1.06662e-20, 0, 7.17335e-17, 0, 1.51013e-16, 0, 0
0.115362, 0, 4.10943e-16, 0, 1.41421, -4.10943e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13089e-18, 0, 0, 1.98104e-20, 0, 1.3388e-16, 0, 2.75913e-16, 0, 0
0.123228, 0, 7.50143e-16, 0, 1.41421, -7.50143e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04964e-18, 0, 0, 3.65099e-20, 0, 2.47988e-16, 0, 5.00069e-16, 0, 0
0.131093, 0, 1.35889e-15, 0, 1.41421, -1.35889e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68543e-18, 0, 0, 6.67754e-20, 0, 4.5597e-16, 0, 8.99168e-16, 0, 0
0.138959, 0, 2.44318e-15, 0, 1.41421, -2.44318e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57498e-18, 0, 0, 1.21215e-19, 0, 8.32327e-16, 0, 1.60416e-15, 0, 0
0.146824, 0, 4.36028e-15, 0, 1.41421, -4.36028e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16397e-17, 0, 0, 2.18415e-19, 0, 1.50858e-15, 0, 2.83984e-15, 0, 0
0.15469, 0, 7.72521e-15, 0, 1.41421, -7.72521e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04487e-17, 0, 0, 3.90695e-19, 0, 2.7153e-15, 0, 4.98907e-15, 0, 0
0.162555, 0, 1.35891e-14, 0, 1.41421, -1.35891e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.56539e-17, 0, 0, 6.93865e-19, 0, 4.85398e-15, 0, 8.6988e-15, 0, 0
0.17042, 0, 2.37359e-14, 0, 1.41421, -2.37359e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17015e-17, 0, 0, 1.2236e-18, 0, 8.6191e-15, 0, 1.50539e-14, 0, 0
0.178286, 0, 4.11713e-14, 0, 1.41421, -4.11713e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0599e-16, 0, 0, 2.14277e-18, 0, 1.5204e-14, 0, 2.58591e-14, 0, 0
0.186151, 0, 7.09258e-14, 0, 1.41421, -7.09258e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80734e-16, 0, 0, 3.7267e-18, 0, 2.66465e-14, 0, 4.40949e-14, 0, 0
0.194017, 0, 1.2136e-13, 0, 1.41421, -1.2136e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.05952e-16, 0, 0, 6.4377e-18, 0, 4.64032e-14, 0, 7.46444e-14, 0, 0
0.201882, 0, 2.06747e-13, 0, 1.41421, -2.06747e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14953e-16, 0, 0, 1.10782e-17, 0, 8.05875e-14, 0, 1.25633e-13, 0, 0
0.209748, 0, 3.49034e-13, 0, 1.41421, -3.49034e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59087e-16, 0, 0, 1.88811e-17, 0, 1.38568e-13, 0, 2.09588e-13, 0, 0
0.217613, 0, 5.85463e-13, 0, 1.41421, -5.85463e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42306e-15, 0, 0, 3.19743e-17, 0, 2.36839e-13, 0, 3.47169e-13, 0, 0
0.225478, 0, 9.75838e-13, 0, 1.41421, -9.75838e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34071e-15, 0, 0, 5.38085e-17, 0, 4.02424e-13, 0, 5.71019e-13, 0, 0
0.233344, 0, 1.61638e-12, 0, 1.41421, -1.61638e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8232e-15, 0, 0, 8.99999e-17, 0, 6.7984e-13, 0, 9.3263e-13, 0, 0
0.241209, 0, 2.66102e-12, 0, 1.41421, -2.66102e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.20125e-15, 0, 0, 1.49638e-16, 0, 1.14202e-12, 0, 1.51264e-12, 0, 0
0.249075, 0, 4.35449e-12, 0, 1.41421, -4.35449e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98905e-15, 0, 0, 2.47357e-16, 0, 1.90786e-12, 0, 2.4364e-12, 0, 0
0.25694, 0, 7.0838e-12, 0, 1.41421, -7.0838e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59801e-14, 0, 0, 4.06607e-16, 0, 3.17015e-12, 0, 3.89726e-12, 0, 0
0.264806, 0, 1.14575e-11, 0, 1.41421, -1.14575e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53898e-14, 0, 0, 6.64799e-16, 0, 5.24013e-12, 0, 6.19134e-12, 0, 0
0.272671, 0, 1.84278e-11, 0, 1.41421, -1.84278e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00665e-14, 0, 0, 1.08138e-15, 0, 8.61794e-12, 0, 9.76875e-12, 0, 0
0.280537, 0, 2.94771e-11, 0, 1.41421, -2.94771e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.28006e-14, 0, 0, 1.75048e-15, 0, 1.4104e-11, 0, 1.53086e-11, 0, 0
0.288402, 0, 4.69029e-11, 3.22299e-44, 1.41421, -4.69029e-11, 3.22299e-44, 0, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 9.77739e-14, 3.22299e-44, 3.22299e-44, 2.82075e-15, 3.22299e-44, 2.29743e-11, 3.22299e-44, 2.3828e-11, 3.22299e-44, 3.22299e-44
0.296267, 0, 7.42507e-11, 6.09565e-43, 1.41421, -7.42507e-11, 6.09565e-43, 0, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 6.09565e-43, 1.51209e-13, 6.09565e-43, 6.09565e-43, 4.52632e-15, 6.09565e-43, 3.72559e-11, 6.09565e-43, 3.68391e-11, 6.09565e-43, 6.09565e-43
0.304133, 0, 1.16973e-10, 9.08182e-42, 1.41421, -1.16973e-10, 9.08182e-42, 0, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 9.08182e-42, 2.32298e-13, 9.08182e-42, 9.08182e-42, 7.23544e-15, 9.08182e-42, 6.01592e-11, 9.08182e-42, 5.65738e-11, 9.08182e-42, 9.08182e-42
0.311998, 0, 1.83422e-10, 1.22731e-40, 1.41421, -1.83422e-10, 1.22731e-40, 0, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 1.22731e-40, 3.54525e-13, 1.22731e-40, 1.22731e-40, 1.15265e-14, 1.22731e-40, 9.6754e-11, 1.22731e-40, 8.63017e-11, 1.22731e-40, 1.22731e-40
0.319864, 0, 2.8636e-10, 1.49063e-39, 1.41421, -2.8636e-10, 1.49063e-39, 0, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 1.49063e-39, 5.37526e-13, 1.49063e-39, 1.49063e-39, 1.83075e-14, 1.49063e-39, 1.55027e-10, 1.49063e-39, 1.30777e-10, 1.49063e-39, 1.49063e-39
0.327729, 0, 4.45243e-10, 1.63316e-38, 1.41421, -4.45243e-10, 1.63316e-38, 0, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 1.63316e-38, 8.09708e-13, 1.63316e-38, 1.63316e-38, 2.9004e-14, 1.63316e-38, 2.47537e-10, 1.63316e-38, 1.96867e-10, 1.63316e-38, 1.63316e-38
0.335595, 0, 6.89661e-10, 1.6187e-37, 1.41421, -6.89661e-10, 1.6187e-37, 0, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.6187e-37, 1.21187e-12, 1.6187e-37, 1.6187e-37, 4.58544e-14, 1.6187e-37, 3.93994e-10, 1.6187e-37, 2.94409e-10, 1.6187e-37, 1.6187e-37
0.34346, 0, 1.06456e-09, 1.46007e-36, 1.41421, -1.06456e-09, 1.46007e-36, 0, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.46007e-36, 1.8022e-12, 1.46007e-36, 1.46007e-36, 7.23764e-14, 1.46007e-36, 6.25285e-10, 1.46007e-36, 4.37405e-10, 1.46007e-36, 1.46007e-36
0.351326, 0, 1.63818e-09, 1.20545e-35, 1.41421, -1.63818e-09, 1.20545e-35, 0, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 1.20545e-35, 2.66319e-12, 1.20545e-35, 1.20545e-35, 1.14103e-13, 1.20545e-35, 9.89768e-10, 1.20545e-35, 6.45634e-10, 1.20545e-35, 1.20545e-35
0.359191, 0, 2.51398e-09, 9.14641e-35, 1.41421, -2.51398e-09, 9.14641e-35, 0, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 9.14641e-35, 3.9109e-12, 9.14641e-35, 9.14641e-35, 1.79746e-13, 9.14641e-35, 1.56305e-09, 9.14641e-35, 9.46834e-10, 9.14641e-35, 9.14641e-35
0.367056, 0, 3.84889e-09, 6.28668e-34, 1.41421, -3.84889e-09, 6.28668e-34, 0, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 6.28668e-34, 5.70767e-12, 6.28668e-34, 6.28668e-34, 2.83032e-13, 6.28668e-34, 2.46327e-09, 6.28668e-34, 1.37964e-09, 6.28668e-34, 6.28668e-34
0.374922, 0, 5.88095e-09, 4.24708e-33, 1.41421, -5.88095e-09, 4.24708e-33, 0, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 4.24708e-33, 8.2791e-12, 4.24708e-33, 4.24708e-33, 4.45602e-13, 4.24708e-33, 3.87478e-09, 4.24708e-33, 1.99744e-09, 4.24708e-33, 4.24708e-33
0.382787, 0, 8.97117e-09, 2.33491e-32, 1.41421, -8.97117e-09, 2.33491e-32, 0, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 2.33491e-32, 1.19366e-11, 2.33491e-32, 2.33491e-32, 7.0158e-13, 2.33491e-32, 6.08496e-09, 2.33491e-32, 2.87357e-09, 2.33491e-32, 2.33491e-32
0.390653, 0, 1.36675e-08, 1.21605e-31, 1.41421, -1.36675e-08, 1.21605e-31, 0, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.21605e-31, 1.71077e-11, 1.21605e-31, 1.21605e-31, 1.10477e-12, 1.21605e-31, 9.54129e-09, 1.21605e-31, 4.10797e-09, 1.21605e-31, 1.21605e-31
0.398518, 0, 2.08012e-08, 6.39878e-31, 1.41421, -2.08012e-08, 6.39878e-31, 0, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 6.39878e-31, 2.43756e-11, 6.39878e-31, 6.39878e-31, 1.7399e-12, 6.39878e-31, 1.49392e-08, 6.39878e-31, 5.83592e-09, 6.39878e-31, 6.39878e-31
0.406384, 0, 3.16339e-08, 3.24682e-30, 1.41421, -3.16339e-08, 3.24682e-30, 0, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.24682e-30, 3.45313e-11, 3.24682e-30, 3.24682e-30, 2.74023e-12, 3.24682e-30, 2.33574e-08, 3.24682e-30, 8.23928e-09, 3.24682e-30, 3.24682e-30
0.414249, 0, 4.80782e-08, 1.56261e-29, 1.41421, -4.80782e-08, 1.56261e-29, 0, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 1.56261e-29, 4.86415e-11, 1.56261e-29, 1.56261e-29, 4.31487e-12, 1.56261e-29, 3.64644e-08, 1.56261e-29, 1.15608e-08, 1.56261e-29, 1.56261e-29
0.422114, 0, 7.30311e-08, 7.16736e-29, 1.41421, -7.30311e-08, 7.16736e-29, 0, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 7.16736e-29, 6.8137e-11, 7.16736e-29, 7.16736e-29, 6.79103e-12, 7.16736e-29, 5.68338e-08, 7.16736e-29, 1.61224e-08, 7.16736e-29, 7.16736e-29
0.42998, 0, 1.10873e-07, 3.17992e-28, 1.41421, -1.10873e-07, 3.17992e-28, 0, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 3.17992e-28, 9.49269e-11, 3.17992e-28, 3.17992e-28, 1.06789e-11, 3.17992e-28, 8.84195e-08, 3.17992e-28, 2.23481e-08, 3.17992e-28, 3.17992e-28
0.437845, 0, 1.6821e-07, 1.35049e-27, 1.41421, -1.6821e-07, 1.35049e-27, 0, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.35049e-27, 1.31544e-10, 1.35049e-27, 1.35049e-27, 1.67709e-11, 1.35049e-27, 1.3727e-07, 1.35049e-27, 3.07921e-08, 1.35049e-27, 1.35049e-27
0.445711, 0, 2.54975e-07, 5.46974e-27, 1.41421, -2.54975e-07, 5.46974e-27, 0, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 5.46974e-27, 1.81332e-10, 5.46974e-27, 5.46974e-27, 2.62913e-11, 5.46974e-27, 2.12592e-07, 5.46974e-27, 4.2175e-08, 5.46974e-27, 5.46974e-27
0.453576, 0, 3.86039e-07, 2.11521e-26, 1.41421, -3.86039e-07, 2.11521e-26, 0, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.11521e-26, 2.48686e-10, 2.11521e-26, 2.11521e-26, 4.11228e-11, 2.11521e-26, 3.28323e-07, 2.11521e-26, 5.74265e-08, 2.11521e-26, 2.11521e-26
0.461442, 0, 5.8357e-07, 7.8194e-26, 1.41421, -5.8357e-07, 7.8194e-26, 0, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 7.8194e-26, 3.39346e-10, 7.8194e-26, 7.8194e-26, 6.41434e-11, 7.8194e-26, 5.05428e-07, 7.8194e-26, 7.77388e-08, 7.8194e-26, 7.8194e-26
0.469307, 0, 8.80425e-07, 2.76805e-25, 1.41421, -8.80425e-07, 2.76805e-25, 0, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 2.76805e-25, 4.6078e-10, 2.76805e-25, 2.76805e-25, 9.97247e-11, 2.76805e-25, 7.75234e-07, 2.76805e-25, 1.0463e-07, 2.76805e-25, 2.76805e-25
0.477172, 0, 1.32597e-06, 9.50199e-25, 1.41421, -1.32597e-06, 4.35573e-11, 0, 1.5152e-15, 3.7008e-14, 3.96985e-11, 3.3897e-10, 1.31475e-11, 2.67622e-10, 4.89335e-11, 9.92086e-11, 7.12127e-12, 7.56026e-11, 6.22669e-10, 4.04798e-12, 1.62264e-13, 1.54466e-10, 6.79701e-14, 1.18421e-06, 1.06551e-15, 1.40042e-07, 9.50199e-25, 9.50199e-25
0.485038, 0, 1.9914e-06, 1.16096e-10, 1.41421, -1.9914e-06, 2.5745e-10, 1.16096e-10, 1.16101e-10, 1.16216e-10, 2.44927e-10, 1.21613e-09, 1.58763e-10, 9.84593e-10, 2.74897e-10, 4.38052e-10, 1.39206e-10, 3.61445e-10, 9.53551e-10, 1.29233e-10, 1.16622e-10, 3.54371e-10, 1.16953e-10, 1.80088e-06, 1.16099e-10, 1.86511e-07, 1.16096e-10, 1.16096e-10
0.492903, 0, 2.981e-06, 3.69902e-10, 1.41421, -2.981e-06, 7.25435e-10, 3.69902e-10, 3.69914e-10, 3.70204e-10, 6.93938e-10, 3.13672e-09, 4.77217e-10, 2.55434e-09, 7.69317e-10, 1.17968e-09, 4.28029e-10, 9.87003e-10, 1.491e-09, 4.02943e-10, 3.71226e-10, 7.35788e-10, 3.73123e-10, 2.72512e-06, 3.6991e-10, 2.47109e-07, 3.69902e-10, 3.69902e-10
0.500769, 0, 4.44604e-06, 9.19041e-10, 1.41421, -4.44604e-06, 1.73323e-09, 9.19041e-10, 9.19069e-10, 9.19732e-10, 1.6611e-09, 7.25521e-09, 1.1648e-09, 5.92154e-09, 1.83373e-09, 2.77349e-09, 1.05215e-09, 2.33224e-09, 2.41298e-09, 9.94707e-10, 9.22074e-10, 1.4781e-09, 9.27849e-10, 4.10153e-06, 9.19061e-10, 3.25837e-07, 9.19041e-10, 9.19041e-10
0.508634, 0, 6.60482e-06, 2.08809e-09, 1.41421, -6.60482e-06, 3.86383e-09, 2.08809e-09, 2.08816e-09, 2.0896e-09, 3.70652e-09, 1.59072e-08, 2.62409e-09, 1.29984e-08, 4.08301e-09, 6.13262e-09, 2.37841e-09, 5.17025e-09, 4.0699e-09, 2.25312e-09, 2.09471e-09, 2.93782e-09, 2.10937e-09, 6.13804e-06, 2.08814e-09, 4.2777e-07, 2.08809e-09, 2.08809e-09
0.5165, 0, 9.77115e-06, 4.52994e-09, 1.41421, -9.77115e-06, 8.28003e-09, 4.52994e-09, 4.53007e-09, 4.53312e-09, 7.94781e-09, 3.37138e-08, 5.66188e-09, 2.7571e-08, 8.7429e-09, 1.30714e-08, 5.14305e-09, 1.1039e-08, 7.1472e-09, 4.87845e-09, 4.54391e-09, 5.81426e-09, 4.57802e-09, 9.13145e-06, 4.53003e-09, 5.59513e-07, 4.52994e-09, 4.52994e-09
0.524365, 0, 1.44064e-05, 9.53033e-09, 1.41421, -1.44064e-05, 1.72522e-08, 9.53033e-09, 9.5306e-09, 9.53689e-09, 1.65681e-08, 6.96232e-08, 1.18611e-08, 5.69745e-08, 1.82053e-08, 2.71181e-08, 1.07928e-08, 2.29332e-08, 1.29715e-08, 1.0248e-08, 9.5591e-09, 1.14603e-08, 9.63446e-09, 1.35143e-05, 9.53052e-09, 7.29817e-07, 9.53033e-09, 9.53033e-09
0.532231, 0, 2.11283e-05, 1.95641e-08, 1.41421, -2.11283e-05, 3.51152e-08, 1.95641e-08, 1.95647e-08, 1.95773e-08, 3.37375e-08, 1.40585e-07, 2.42581e-08, 1.15112e-07, 3.70347e-08, 5.49842e-08, 2.21066e-08, 4.65563e-08, 2.40689e-08, 2.10094e-08, 1.96221e-08, 2.24469e-08, 1.97827e-08, 1.98548e-05, 1.95645e-08, 9.50594e-07, 1.95641e-08, 1.95641e-08
0.540096, 0, 3.08474e-05, 3.92937e-08, 1.41421, -3.08474e-05, 6.99688e-08, 3.92937e-08, 3.92948e-08, 3.93198e-08, 6.72513e-08, 2.78012e-07, 4.85528e-08, 2.27765e-07, 7.37549e-08, 1.09161e-07, 4.43088e-08, 9.25366e-08, 4.51653e-08, 4.21445e-08, 3.9408e-08, 4.3573e-08, 3.97408e-08, 2.89769e-05, 3.92945e-08, 1.2386e-06, 3.92937e-08, 3.92937e-08
0.547961, 0, 4.48413e-05, 7.73123e-08, 1.41421, -4.48413e-05, 1.36621e-07, 7.73123e-08, 7.73144e-08, 7.73627e-08, 1.31366e-07, 5.38858e-07, 9.52142e-08, 4.4171e-07, 1.43941e-07, 2.12396e-07, 8.70088e-08, 1.80254e-07, 8.49327e-08, 8.28241e-08, 7.75333e-08, 8.36271e-08, 7.82068e-08, 4.20082e-05, 7.73138e-08, 1.61821e-06, 7.73123e-08, 7.73123e-08
0.555827, 0, 6.4914e-05, 1.49112e-07, 1.41421, -6.4914e-05, 2.61553e-07, 1.49112e-07, 1.49116e-07, 1.49208e-07, 2.51592e-07, 1.02414e-06, 1.83052e-07, 8.39964e-07, 2.75431e-07, 4.05214e-07, 1.67495e-07, 3.44277e-07, 1.5896e-07, 1.59562e-07, 1.49531e-07, 1.58371e-07, 1.50865e-07, 6.04946e-05, 1.49115e-07, 2.126e-06, 1.49112e-07, 1.49112e-07
0.563692, 0, 9.36132e-05, 2.82053e-07, 1.41421, -9.36132e-05, 4.91159e-07, 2.82053e-07, 2.8206e-07, 2.82231e-07, 4.72634e-07, 1.90935e-06, 3.4517e-07, 1.56683e-06, 5.16969e-07, 7.58325e-07, 3.1624e-07, 6.45e-07, 2.94727e-07, 3.01486e-07, 2.82832e-07, 2.95541e-07, 2.85423e-07, 8.65439e-05, 2.82058e-07, 2.81818e-06, 2.82053e-07, 2.82053e-07
0.571558, 0, 0.000134536, 5.23143e-07, 1.41421, -0.000134536, 9.0456e-07, 5.23143e-07, 5.23157e-07, 5.23467e-07, 8.7077e-07, 3.49139e-06, 6.38272e-07, 2.86662e-06, 9.51638e-07, 1.39188e-06, 5.85502e-07, 1.18517e-06, 5.39389e-07, 5.5859e-07, 5.24564e-07, 5.42666e-07, 5.29493e-07, 0.00012302, 5.23153e-07, 3.78236e-06, 5.23143e-07, 5.23143e-07
0.579423, 0, 0.000192769, 9.51861e-07, 1.41421, -0.000192769, 1.63446e-06, 9.51861e-07, 9.51885e-07, 9.52441e-07, 1.57399e-06, 6.26399e-06, 1.1579e-06, 5.14587e-06, 1.71872e-06, 2.5066e-06, 1.06346e-06, 2.13666e-06, 9.72603e-07, 1.0153e-06, 9.54404e-07, 9.79941e-07, 9.63602e-07, 0.000173802, 9.51878e-07, 5.15645e-06, 9.51861e-07, 9.51861e-07
