   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_503.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0337704, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0258599, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0179493, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0100388, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0021282, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00578235, 0, 2.05297e-16, 0, 1.41421, -2.05297e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36075e-18, 0, 0, 4.39054e-19, 0, 5.97501e-19, 0, 2.019e-16, 0, 0, 0
0.0136929, 0, 3.51059e-16, 0, 1.41421, -3.51059e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03648e-18, 0, 0, 7.64374e-19, 0, 1.04461e-18, 0, 3.45214e-16, 0, 0, 0
0.0216034, 0, 5.96725e-16, 0, 1.41421, -5.96725e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.8604e-18, 0, 0, 1.32291e-18, 0, 1.81624e-18, 0, 5.86726e-16, 0, 0, 0
0.029514, 0, 1.00832e-15, 0, 1.41421, -1.00832e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15911e-17, 0, 0, 2.2763e-18, 0, 3.14081e-18, 0, 9.91317e-16, 0, 0, 0
0.0374246, 0, 1.69392e-15, 0, 1.41421, -1.69392e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94701e-17, 0, 0, 3.89444e-18, 0, 5.40261e-18, 0, 1.66515e-15, 0, 0, 0
0.0453351, 0, 2.82933e-15, 0, 1.41421, -2.82933e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25166e-17, 0, 0, 6.62535e-18, 0, 9.24477e-18, 0, 2.78094e-15, 0, 0, 0
0.0532457, 0, 4.69892e-15, 0, 1.41421, -4.69892e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.39965e-17, 0, 0, 1.12087e-17, 0, 1.57382e-17, 0, 4.61798e-15, 0, 0, 0
0.0611562, 0, 7.76007e-15, 0, 1.41421, -7.76007e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.9161e-17, 0, 0, 1.88587e-17, 0, 2.6657e-17, 0, 7.62539e-15, 0, 0, 0
0.0690667, 0, 1.27441e-14, 0, 1.41421, -1.27441e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46406e-16, 0, 0, 3.1558e-17, 0, 4.49262e-17, 0, 1.25212e-14, 0, 0, 0
0.0769773, 0, 2.08139e-14, 0, 1.41421, -2.08139e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39078e-16, 0, 0, 5.25282e-17, 0, 7.53442e-17, 0, 2.04469e-14, 0, 0, 0
0.0848878, 0, 3.38078e-14, 0, 1.41421, -3.38078e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.88276e-16, 0, 0, 8.6973e-17, 0, 1.25745e-16, 0, 3.32068e-14, 0, 0, 0
0.0927984, 0, 5.46161e-14, 0, 1.41421, -5.46161e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.27158e-16, 0, 0, 1.43256e-16, 0, 2.08854e-16, 0, 5.36368e-14, 0, 0, 0
0.100709, 0, 8.77572e-14, 0, 1.41421, -8.77572e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00756e-15, 0, 0, 2.34752e-16, 0, 3.4525e-16, 0, 8.61696e-14, 0, 0, 0
0.10862, 0, 1.40255e-13, 0, 1.41421, -1.40255e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61003e-15, 0, 0, 3.82734e-16, 0, 5.68049e-16, 0, 1.37694e-13, 0, 0, 0
0.11653, 0, 2.22969e-13, 0, 1.41421, -2.22969e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55908e-15, 0, 0, 6.20878e-16, 0, 9.30298e-16, 0, 2.18858e-13, 0, 0, 0
