   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_88.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.127167, 0, 7.88189e-15, 0, 1.41421, -7.88189e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.89607e-17, 0, 0, 1.27843e-19, 2.92287e-18, 0, 7.83988e-15, 0, 0
0.135037, 0, 1.3566e-14, 0, 1.41421, -1.3566e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70567e-17, 0, 0, 2.24305e-19, 5.15267e-18, 0, 1.34935e-14, 0, 0
0.142907, 0, 2.31892e-14, 0, 1.41421, -2.31892e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14624e-16, 0, 0, 3.90974e-19, 9.02785e-18, 0, 2.30652e-14, 0, 0
0.150777, 0, 3.93704e-14, 0, 1.41421, -3.93704e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94605e-16, 0, 0, 6.77087e-19, 1.5722e-17, 0, 3.91594e-14, 0, 0
0.158647, 0, 6.63931e-14, 0, 1.41421, -6.63931e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28173e-16, 0, 0, 1.16511e-18, 2.72169e-17, 0, 6.60366e-14, 0, 0
0.166518, 0, 1.11218e-13, 0, 1.41421, -1.11218e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.49732e-16, 0, 0, 1.99228e-18, 4.68403e-17, 0, 1.10619e-13, 0, 0
0.174388, 0, 1.85073e-13, 0, 1.41421, -1.85073e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.14781e-16, 0, 0, 3.38559e-18, 8.01461e-17, 0, 1.84074e-13, 0, 0
0.182258, 0, 3.05951e-13, 0, 1.41421, -3.05951e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51226e-15, 0, 0, 5.71822e-18, 1.36361e-16, 0, 3.04296e-13, 0, 0
0.190128, 0, 5.02479e-13, 0, 1.41421, -5.02479e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48366e-15, 0, 0, 9.59991e-18, 2.30709e-16, 0, 4.99755e-13, 0, 0
0.197998, 0, 8.19901e-13, 0, 1.41421, -8.19901e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05264e-15, 0, 0, 1.60214e-17, 3.88193e-16, 0, 8.15444e-13, 0, 0
0.205869, 0, 1.32922e-12, 0, 1.41421, -1.32922e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.57024e-15, 0, 0, 2.65831e-17, 6.49644e-16, 0, 1.32198e-12, 0, 0
0.213739, 0, 2.14113e-12, 0, 1.41421, -2.14113e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05837e-14, 0, 0, 4.38566e-17, 1.08141e-15, 0, 2.12942e-12, 0, 0
0.221609, 0, 3.42699e-12, 0, 1.41421, -3.42699e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69403e-14, 0, 0, 7.19545e-17, 1.79075e-15, 0, 3.40819e-12, 0, 0
0.229479, 0, 5.45028e-12, 0, 1.41421, -5.45028e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6943e-14, 0, 0, 1.17416e-16, 2.95021e-15, 0, 5.42027e-12, 0, 0
0.23735, 0, 8.61342e-12, 0, 1.41421, -8.61342e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25825e-14, 0, 0, 1.90598e-16, 4.83615e-15, 0, 8.56581e-12, 0, 0
0.24522, 0, 1.35268e-11, 0, 1.41421, -1.35268e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.68786e-14, 0, 0, 3.07828e-16, 7.88904e-15, 0, 1.34517e-11, 0, 0
0.25309, 0, 2.111e-11, 0, 1.41421, -2.111e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04383e-13, 0, 0, 4.94746e-16, 1.28082e-14, 0, 2.09923e-11, 0, 0
0.26096, 0, 3.27393e-11, 0, 1.41421, -3.27393e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6191e-13, 0, 0, 7.91483e-16, 2.0699e-14, 0, 3.25559e-11, 0, 0
0.26883, 0, 5.04599e-11, 0, 1.41421, -5.04599e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49592e-13, 0, 0, 1.26064e-15, 3.33028e-14, 0, 5.01757e-11, 0, 0
0.276701, 0, 7.72915e-11, 0, 1.41421, -7.72915e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82399e-13, 0, 0, 1.99963e-15, 5.33527e-14, 0, 7.68537e-11, 0, 0
0.284571, 0, 1.17662e-10, 4.48416e-44, 1.41421, -1.17662e-10, 4.48416e-44, 0, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 4.48416e-44, 5.82299e-13, 4.48416e-44, 4.48416e-44, 3.15973e-15, 8.51246e-14, 4.48416e-44, 1.16991e-10, 4.48416e-44, 4.48416e-44
0.292441, 0, 1.78021e-10, 7.83326e-43, 1.41421, -1.78021e-10, 7.83326e-43, 0, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 7.83326e-43, 8.81323e-13, 7.83326e-43, 7.83326e-43, 4.97544e-15, 1.35289e-13, 7.83326e-43, 1.76999e-10, 7.83326e-43, 7.83326e-43
0.300311, 0, 2.67698e-10, 1.13099e-41, 1.41421, -2.67698e-10, 1.13099e-41, 0, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.13099e-41, 1.32586e-12, 1.13099e-41, 1.13099e-41, 7.8099e-15, 2.14226e-13, 1.13099e-41, 2.6615e-10, 1.13099e-41, 1.13099e-41
0.308182, 0, 4.00103e-10, 1.44656e-40, 1.41421, -4.00103e-10, 1.44656e-40, 0, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.44656e-40, 1.98269e-12, 1.44656e-40, 1.44656e-40, 1.22251e-14, 3.38047e-13, 1.44656e-40, 3.9777e-10, 1.44656e-40, 1.44656e-40
0.316052, 0, 5.94376e-10, 1.65838e-39, 1.41421, -5.94376e-10, 1.65838e-39, 0, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 1.65838e-39, 2.94728e-12, 1.65838e-39, 1.65838e-39, 1.90904e-14, 5.31715e-13, 1.65838e-39, 5.90878e-10, 1.65838e-39, 1.65838e-39
0.323922, 0, 8.77661e-10, 1.71558e-38, 1.41421, -8.77661e-10, 1.71558e-38, 0, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 1.71558e-38, 4.35531e-12, 1.71558e-38, 1.71558e-38, 2.97511e-14, 8.33834e-13, 1.71558e-38, 8.72442e-10, 1.71558e-38, 1.71558e-38
0.331792, 0, 1.28818e-09, 1.60999e-37, 1.41421, -1.28818e-09, 1.60999e-37, 0, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 1.60999e-37, 6.39834e-12, 1.60999e-37, 1.60999e-37, 4.62895e-14, 1.304e-12, 1.60999e-37, 1.28043e-09, 1.60999e-37, 1.60999e-37
0.339662, 0, 1.87944e-09, 1.37788e-36, 1.41421, -1.87944e-09, 1.37788e-36, 0, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 1.37788e-36, 9.34523e-12, 1.37788e-36, 1.37788e-36, 7.19302e-14, 2.03412e-12, 1.37788e-36, 1.86799e-09, 1.37788e-36, 1.37788e-36
0.347533, 0, 2.72578e-09, 1.08088e-35, 1.41421, -2.72578e-09, 1.08088e-35, 0, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.08088e-35, 1.3571e-11, 1.08088e-35, 1.08088e-35, 1.1167e-13, 3.1657e-12, 1.08088e-35, 2.70893e-09, 1.08088e-35, 1.08088e-35
0.355403, 0, 3.92988e-09, 7.80974e-35, 1.41421, -3.92988e-09, 7.80974e-35, 0, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 7.80974e-35, 1.95956e-11, 7.80974e-35, 7.80974e-35, 1.73255e-13, 4.91636e-12, 7.80974e-35, 3.9052e-09, 7.80974e-35, 7.80974e-35
0.363273, 0, 5.63261e-09, 5.29048e-34, 1.41421, -5.63261e-09, 5.29048e-34, 0, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 5.29048e-34, 2.81357e-11, 5.29048e-34, 5.29048e-34, 2.68697e-13, 7.62034e-12, 5.29048e-34, 5.59658e-09, 5.29048e-34, 5.29048e-34
0.371143, 0, 8.02593e-09, 3.55831e-33, 1.41421, -8.02593e-09, 3.55831e-33, 0, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 3.55831e-33, 4.01737e-11, 3.55831e-33, 3.55831e-33, 4.16619e-13, 1.17901e-11, 3.55831e-33, 7.97355e-09, 3.55831e-33, 3.55831e-33
0.379013, 0, 1.13698e-08, 2.26376e-32, 1.41421, -1.13698e-08, 2.26376e-32, 0, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 2.26376e-32, 5.70482e-11, 2.26376e-32, 2.26376e-32, 6.45887e-13, 1.82105e-11, 2.26376e-32, 1.12939e-08, 2.26376e-32, 2.26376e-32
0.386884, 0, 1.60141e-08, 1.34671e-31, 1.41421, -1.60141e-08, 1.34671e-31, 0, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 1.34671e-31, 8.05739e-11, 1.34671e-31, 1.34671e-31, 1.0012e-12, 2.80805e-11, 1.34671e-31, 1.59045e-08, 1.34671e-31, 1.34671e-31
0.394754, 0, 2.24265e-08, 7.48805e-31, 1.41421, -2.24265e-08, 7.48805e-31, 0, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 7.48805e-31, 1.13197e-10, 7.48805e-31, 7.48805e-31, 1.55165e-12, 4.3228e-11, 7.48805e-31, 2.22685e-08, 7.48805e-31, 7.48805e-31
0.402624, 0, 3.12282e-08, 3.90063e-30, 1.41421, -3.12282e-08, 3.90063e-30, 0, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 3.90063e-30, 1.58198e-10, 3.90063e-30, 3.90063e-30, 2.40389e-12, 6.64313e-11, 3.90063e-30, 3.10011e-08, 3.90063e-30, 3.90063e-30
0.410494, 0, 4.32394e-08, 1.90942e-29, 1.41421, -4.32394e-08, 1.90942e-29, 0, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 1.90942e-29, 2.19955e-10, 1.90942e-29, 1.90942e-29, 3.72203e-12, 1.01901e-10, 1.90942e-29, 4.29138e-08, 1.90942e-29, 1.90942e-29
0.418365, 0, 5.95364e-08, 8.81161e-29, 1.41421, -5.95364e-08, 8.81161e-29, 0, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 8.81161e-29, 3.0428e-10, 8.81161e-29, 8.81161e-29, 5.75788e-12, 1.55994e-10, 8.81161e-29, 5.90703e-08, 8.81161e-29, 8.81161e-29
0.426235, 0, 8.15226e-08, 3.84526e-28, 1.41421, -8.15226e-08, 3.84526e-28, 0, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 3.84526e-28, 4.18857e-10, 3.84526e-28, 3.84526e-28, 8.89644e-12, 2.38264e-10, 3.84526e-28, 8.08566e-08, 3.84526e-28, 3.84526e-28
0.434105, 0, 1.11017e-07, 1.59144e-27, 1.41421, -1.11017e-07, 1.59144e-27, 0, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 1.59144e-27, 5.73786e-10, 1.59144e-27, 1.59144e-27, 1.37237e-11, 3.63009e-10, 1.59144e-27, 1.10066e-07, 1.59144e-27, 1.59144e-27
0.441975, 0, 1.50362e-07, 6.26399e-27, 1.41421, -1.50362e-07, 6.26399e-27, 0, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 6.26399e-27, 7.82295e-10, 6.26399e-27, 6.26399e-27, 2.11276e-11, 5.51499e-10, 6.26399e-27, 1.49007e-07, 6.26399e-27, 6.26399e-27
0.449845, 0, 2.0256e-07, 2.35095e-26, 1.41421, -2.0256e-07, 2.35095e-26, 0, 2.35095e-26, 2.35095e-26, 2.35095e-26, 2.35095e-26, 2.35095e-26, 2.35095e-26, 4.59905e-14, 2.35095e-26, 2.35095e-26, 2.35095e-26, 1.06162e-09, 2.35095e-26, 2.35095e-26, 3.24469e-11, 8.35212e-10, 2.35095e-26, 2.00631e-07, 2.35095e-26, 2.35095e-26
0.457716, 0, 2.71432e-07, 8.43381e-26, 1.41421, -2.71432e-07, 8.43381e-26, 0, 8.43381e-26, 8.43381e-26, 8.43381e-26, 8.43381e-26, 8.43381e-26, 8.43381e-26, 1.46294e-13, 8.43381e-26, 8.43381e-26, 8.43381e-26, 1.43412e-09, 8.43381e-26, 8.43381e-26, 4.96889e-11, 1.26042e-09, 8.43381e-26, 2.68688e-07, 8.43381e-26, 8.43381e-26
0.465586, 0, 3.61814e-07, 2.91788e-25, 1.41421, -3.61814e-07, 2.91788e-25, 0, 2.91788e-25, 2.91788e-25, 2.91788e-25, 2.91788e-25, 2.91788e-25, 2.91788e-25, 3.59883e-13, 2.91788e-25, 2.91788e-25, 2.91788e-25, 1.92866e-09, 2.91788e-25, 2.91788e-25, 7.58453e-11, 1.8947e-09, 2.91788e-25, 3.57914e-07, 2.91788e-25, 2.91788e-25
0.473456, 0, 4.84333e-07, 1.39547e-09, 1.41421, -4.84333e-07, 1.40344e-09, 1.39547e-09, 1.3955e-09, 1.39556e-09, 1.39569e-09, 1.39572e-09, 1.49665e-09, 1.39603e-09, 1.39935e-09, 1.41335e-09, 1.39691e-09, 4.26818e-09, 3.97798e-09, 1.3961e-09, 1.39556e-09, 1.51086e-09, 4.23169e-09, 1.39547e-09, 4.75763e-07, 1.39547e-09, 1.42374e-09
0.481326, 0, 6.44358e-07, 3.46978e-09, 1.41421, -6.44358e-07, 3.4896e-09, 3.46978e-09, 3.46985e-09, 3.47e-09, 3.47033e-09, 3.4704e-09, 3.72157e-09, 3.47116e-09, 3.47911e-09, 3.51428e-09, 3.47336e-09, 1.06186e-08, 6.91283e-09, 3.47135e-09, 3.47e-09, 3.64457e-09, 7.69531e-09, 3.46979e-09, 6.28962e-07, 3.46978e-09, 3.54013e-09
0.489197, 0, 8.56722e-07, 7.8606e-09, 1.41421, -8.56722e-07, 7.90555e-09, 7.8606e-09, 7.86077e-09, 7.8611e-09, 7.86186e-09, 7.86201e-09, 8.43151e-09, 7.86374e-09, 7.88138e-09, 7.96151e-09, 7.86872e-09, 2.40698e-08, 1.24315e-08, 7.86416e-09, 7.8611e-09, 8.12424e-09, 1.41246e-08, 7.86062e-09, 8.28499e-07, 7.8606e-09, 8.02012e-09
0.497067, 0, 1.14112e-06, 1.6981e-08, 1.41421, -1.14112e-06, 1.70781e-08, 1.6981e-08, 1.69814e-08, 1.69821e-08, 1.69837e-08, 1.6984e-08, 1.8215e-08, 1.69878e-08, 1.70253e-08, 1.71991e-08, 1.69985e-08, 5.20171e-08, 2.30239e-08, 1.69887e-08, 1.69821e-08, 1.73768e-08, 2.62175e-08, 1.6981e-08, 1.08843e-06, 1.6981e-08, 1.73258e-08
0.504937, 0, 1.52765e-06, 3.55688e-08, 1.41421, -1.52765e-06, 3.57724e-08, 3.55688e-08, 3.55696e-08, 3.55711e-08, 3.55745e-08, 3.55752e-08, 3.81547e-08, 3.5583e-08, 3.56627e-08, 3.60259e-08, 3.56056e-08, 1.08986e-07, 4.35248e-08, 3.55849e-08, 3.5571e-08, 3.61601e-08, 4.91244e-08, 3.55689e-08, 1.42799e-06, 3.55688e-08, 3.62913e-08
0.512807, 0, 2.06417e-06, 7.27455e-08, 1.41421, -2.06417e-06, 7.3162e-08, 7.27455e-08, 7.27471e-08, 7.27502e-08, 7.27572e-08, 7.27586e-08, 7.80358e-08, 7.27746e-08, 7.29562e-08, 7.36806e-08, 7.28207e-08, 2.22946e-07, 8.31775e-08, 7.27785e-08, 7.27501e-08, 7.36244e-08, 9.25124e-08, 7.27457e-08, 1.87439e-06, 7.27455e-08, 7.42237e-08
0.520677, 0, 2.82927e-06, 1.45714e-07, 1.41421, -2.82927e-06, 1.46549e-07, 1.45714e-07, 1.45717e-07, 1.45723e-07, 1.45738e-07, 1.4574e-07, 1.56314e-07, 1.45772e-07, 1.46335e-07, 1.47588e-07, 1.45865e-07, 4.46653e-07, 1.59337e-07, 1.4578e-07, 1.45723e-07, 1.47014e-07, 1.74364e-07, 1.45715e-07, 2.46752e-06, 1.45714e-07, 1.48676e-07
0.528548, 0, 3.95444e-06, 2.86283e-07, 1.41421, -3.95444e-06, 2.87923e-07, 2.86283e-07, 2.86289e-07, 2.86301e-07, 2.86329e-07, 2.86334e-07, 3.07112e-07, 2.86398e-07, 2.87753e-07, 2.89965e-07, 2.86579e-07, 8.7767e-07, 3.04002e-07, 2.86413e-07, 2.86301e-07, 2.88193e-07, 3.27551e-07, 2.86284e-07, 3.26803e-06, 2.86283e-07, 2.92103e-07
0.536418, 0, 5.6623e-06, 5.52063e-07, 1.41421, -5.6623e-06, 5.55226e-07, 5.52063e-07, 5.52075e-07, 5.52098e-07, 5.52152e-07, 5.52162e-07, 5.92239e-07, 5.52284e-07, 5.55262e-07, 5.59165e-07, 5.52634e-07, 1.69274e-06, 5.75018e-07, 5.52314e-07, 5.52098e-07, 5.54858e-07, 6.11133e-07, 5.52064e-07, 4.37063e-06, 5.52063e-07, 5.63289e-07
0.544288, 0, 8.3302e-06, 1.04531e-06, 1.41421, -8.3302e-06, 1.0513e-06, 1.04531e-06, 1.04533e-06, 1.04537e-06, 1.04547e-06, 1.04549e-06, 1.12139e-06, 1.04572e-06, 1.05195e-06, 1.05875e-06, 1.04639e-06, 3.20559e-06, 1.07493e-06, 1.04578e-06, 1.04537e-06, 1.04937e-06, 1.12932e-06, 1.04531e-06, 5.9263e-06, 1.04531e-06, 1.06656e-06
0.552158, 0, 1.25947e-05, 1.94383e-06, 1.41421, -1.25947e-05, 1.95497e-06, 1.94383e-06, 1.94387e-06, 1.94395e-06, 1.94414e-06, 1.94418e-06, 2.08535e-06, 1.94461e-06, 1.95722e-06, 1.96885e-06, 1.94584e-06, 5.96195e-06, 1.9819e-06, 1.94471e-06, 1.94395e-06, 1.94971e-06, 2.06256e-06, 1.94384e-06, 8.17864e-06, 1.94383e-06, 1.98337e-06
0.560028, 0, 1.95179e-05, 3.55054e-06, 1.41421, -1.95179e-05, 3.5709e-06, 3.55054e-06, 3.55062e-06, 3.55077e-06, 3.55111e-06, 3.55118e-06, 3.8091e-06, 3.55196e-06, 3.57686e-06, 3.59624e-06, 3.55422e-06, 1.08916e-05, 3.59929e-06, 3.55215e-06, 3.55076e-06, 3.55898e-06, 3.71729e-06, 3.55055e-06, 1.15213e-05, 3.55054e-06, 3.62278e-06
0.567899, 0, 3.08493e-05, 6.3709e-06, 1.41421, -3.08493e-05, 6.40744e-06, 6.3709e-06, 6.37104e-06, 6.37131e-06, 6.37192e-06, 6.37204e-06, 6.83496e-06, 6.37345e-06, 6.42192e-06, 6.45293e-06, 6.3775e-06, 1.95465e-05, 6.43309e-06, 6.37379e-06, 6.3713e-06, 6.38297e-06, 6.60365e-06, 6.37091e-06, 1.65882e-05, 6.3709e-06, 6.50056e-06
0.575769, 0, 4.94232e-05, 1.1231e-05, 1.41421, -4.94232e-05, 1.12954e-05, 1.1231e-05, 1.12313e-05, 1.12317e-05, 1.12328e-05, 1.1233e-05, 1.20493e-05, 1.12355e-05, 1.13284e-05, 1.13756e-05, 1.12426e-05, 3.44637e-05, 1.131e-05, 1.12361e-05, 1.12317e-05, 1.12482e-05, 1.1554e-05, 1.1231e-05, 2.43912e-05, 1.1231e-05, 1.14596e-05
0.583639, 0, 7.9753e-05, 1.94529e-05, 1.41421, -7.9753e-05, 1.95645e-05, 1.94529e-05, 1.94533e-05, 1.94542e-05, 1.9456e-05, 1.94564e-05, 2.08706e-05, 1.94607e-05, 1.96362e-05, 1.97035e-05, 1.94731e-05, 5.97045e-05, 1.9553e-05, 1.94617e-05, 1.94541e-05, 1.94772e-05, 1.98986e-05, 1.9453e-05, 3.65257e-05, 1.94529e-05, 1.9849e-05
0.591509, 0, 0.000128886, 3.31085e-05, 1.41421, -0.000128886, 3.32986e-05, 3.31085e-05, 3.31093e-05, 3.31106e-05, 3.31139e-05, 3.31145e-05, 3.55221e-05, 3.31218e-05, 3.3448e-05, 3.35352e-05, 3.31428e-05, 0.000101636, 3.32349e-05, 3.31236e-05, 3.31106e-05, 3.31426e-05, 3.37205e-05, 3.31086e-05, 5.54634e-05, 3.31085e-05, 3.37829e-05
