   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00249137, 0, 9.63572e-18, 0, 1.41421, -9.63572e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20755e-19, 0, 0, 1.27088e-21, 0, 2.59932e-20, 0, 9.0877e-18, 0, 0, 0
0.0103419, 0, 1.74165e-17, 0, 1.41421, -1.74165e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.41208e-19, 0, 0, 2.33651e-21, 0, 4.79026e-20, 0, 1.6425e-17, 0, 0, 0
0.0181924, 0, 3.12538e-17, 0, 1.41421, -3.12538e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6889e-18, 0, 0, 4.26521e-21, 0, 8.76727e-20, 0, 2.9473e-17, 0, 0, 0
0.0260429, 0, 5.56896e-17, 0, 1.41421, -5.56896e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00919e-18, 0, 0, 7.73189e-21, 0, 1.59386e-19, 0, 5.25133e-17, 0, 0, 0
0.0338935, 0, 9.85446e-17, 0, 1.41421, -9.85446e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32453e-18, 0, 0, 1.39209e-20, 0, 2.87863e-19, 0, 9.29183e-17, 0, 0, 0
0.041744, 0, 1.73195e-16, 0, 1.41421, -1.73195e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.35741e-18, 0, 0, 2.4897e-20, 0, 5.16583e-19, 0, 1.63296e-16, 0, 0, 0
0.0495945, 0, 3.02363e-16, 0, 1.41421, -3.02363e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6335e-17, 0, 0, 4.42359e-20, 0, 9.21243e-19, 0, 2.85063e-16, 0, 0, 0
0.057445, 0, 5.24399e-16, 0, 1.41421, -5.24399e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83285e-17, 0, 0, 7.80918e-20, 0, 1.63285e-18, 0, 4.9436e-16, 0, 0, 0
0.0652955, 0, 9.036e-16, 0, 1.41421, -9.036e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.88096e-17, 0, 0, 1.36988e-19, 0, 2.8768e-18, 0, 8.51776e-16, 0, 0, 0
0.0731461, 0, 1.54707e-15, 0, 1.41421, -1.54707e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.35615e-17, 0, 0, 2.3881e-19, 0, 5.03867e-18, 0, 1.45823e-15, 0, 0, 0
0.0809966, 0, 2.63209e-15, 0, 1.41421, -2.63209e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42155e-16, 0, 0, 4.13762e-19, 0, 8.77422e-18, 0, 2.48075e-15, 0, 0, 0
0.0888471, 0, 4.45022e-15, 0, 1.41421, -4.45022e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40329e-16, 0, 0, 7.12555e-19, 0, 1.51927e-17, 0, 4.19399e-15, 0, 0, 0
0.0966976, 0, 7.47797e-15, 0, 1.41421, -7.47797e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03802e-16, 0, 0, 1.2198e-18, 0, 2.61599e-17, 0, 7.04678e-15, 0, 0, 0
0.104548, 0, 1.24892e-14, 0, 1.41421, -1.24892e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74341e-16, 0, 0, 2.07586e-18, 0, 4.47969e-17, 0, 1.1768e-14, 0, 0, 0
0.112399, 0, 2.07329e-14, 0, 1.41421, -2.07329e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11935e-15, 0, 0, 3.5123e-18, 0, 7.62976e-17, 0, 1.95338e-14, 0, 0, 0
0.120249, 0, 3.42128e-14, 0, 1.41421, -3.42128e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84692e-15, 0, 0, 5.90887e-18, 0, 1.29259e-16, 0, 3.22307e-14, 0, 0, 0
0.1281, 0, 5.61228e-14, 0, 1.41421, -5.61228e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02938e-15, 0, 0, 9.88476e-18, 0, 2.17833e-16, 0, 5.28657e-14, 0, 0, 0
