   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_798.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
-0.00100658, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00685086, 0, 1.05807e-21, 0, 1.41421, -1.05807e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.5625e-26, 0, 1.98328e-22, 0, 8.59705e-22, 0, 0
0.0147083, 0, 2.43125e-21, 0, 1.41421, -2.43125e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.25236e-26, 0, 4.62336e-22, 0, 1.96884e-21, 0, 0
0.0225657, 0, 5.50249e-21, 0, 1.41421, -5.50249e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88325e-25, 0, 1.06119e-21, 0, 4.44111e-21, 0, 0
0.0304232, 0, 1.22757e-20, 0, 1.41421, -1.22757e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2373e-25, 0, 2.40031e-21, 0, 9.87498e-21, 0, 0
0.0382806, 0, 2.70144e-20, 0, 1.41421, -2.70144e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40637e-25, 0, 5.35435e-21, 0, 2.16591e-20, 0, 0
0.0461381, 0, 5.86774e-20, 0, 1.41421, -5.86774e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06144e-24, 0, 1.17869e-20, 0, 4.68885e-20, 0, 0
0.0539955, 0, 1.25867e-19, 0, 1.41421, -1.25867e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.46241e-24, 0, 2.56215e-20, 0, 1.00241e-19, 0, 0
0.0618529, 0, 2.66761e-19, 0, 1.41421, -2.66761e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.54616e-24, 0, 5.50234e-20, 0, 2.11728e-19, 0, 0
0.0697104, 0, 5.58847e-19, 0, 1.41421, -5.58847e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01899e-23, 0, 1.16798e-19, 0, 4.42029e-19, 0, 0
0.0775678, 0, 1.15769e-18, 0, 1.41421, -1.15769e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2233e-23, 0, 2.4516e-19, 0, 9.12486e-19, 0, 0
0.0854253, 0, 2.37229e-18, 0, 1.41421, -2.37229e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.74043e-23, 0, 5.09046e-19, 0, 1.86316e-18, 0, 0
0.0932827, 0, 4.81018e-18, 0, 1.41421, -4.81018e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79025e-22, 0, 1.04595e-18, 0, 3.76405e-18, 0, 0
