   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_850.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.290368, 0, 6.08292e-11, 6.71222e-43, 1.41421, -6.08292e-11, 0, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 6.71222e-43, 1.16735e-13, 6.71222e-43, 6.71222e-43, 2.64196e-13, 6.71222e-43, 4.56266e-14, 6.71222e-43, 6.04026e-11, 6.71222e-43, 6.71222e-43
0.298263, 0, 9.19715e-11, 9.85253e-42, 1.41421, -9.19715e-11, 0, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 9.85253e-42, 1.76531e-13, 9.85253e-42, 9.85253e-42, 4.16633e-13, 9.85253e-42, 7.24416e-14, 9.85253e-42, 9.13059e-11, 9.85253e-42, 9.85253e-42
0.306157, 0, 1.3823e-10, 1.27636e-40, 1.41421, -1.3823e-10, 0, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 1.27636e-40, 2.65383e-13, 1.27636e-40, 1.27636e-40, 6.55308e-13, 1.27636e-40, 1.14627e-13, 1.27636e-40, 1.37195e-10, 1.27636e-40, 1.27636e-40
0.314051, 0, 2.06525e-10, 1.47993e-39, 1.41421, -2.06525e-10, 0, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 1.47993e-39, 3.96619e-13, 1.47993e-39, 1.47993e-39, 1.02841e-12, 1.47993e-39, 1.80809e-13, 1.47993e-39, 2.04919e-10, 1.47993e-39, 1.47993e-39
0.321946, 0, 3.06741e-10, 1.54677e-38, 1.41421, -3.06741e-10, 0, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 1.54677e-38, 5.89303e-13, 1.54677e-38, 1.54677e-38, 1.61097e-12, 1.54677e-38, 2.84372e-13, 1.54677e-38, 3.04256e-10, 1.54677e-38, 1.54677e-38
0.32984, 0, 4.52911e-10, 1.46492e-37, 1.41421, -4.52911e-10, 0, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 1.46492e-37, 8.70533e-13, 1.46492e-37, 1.46492e-37, 2.51985e-12, 1.46492e-37, 4.46062e-13, 1.46492e-37, 4.49075e-10, 1.46492e-37, 1.46492e-37
0.337735, 0, 6.64827e-10, 1.26361e-36, 1.41421, -6.64827e-10, 0, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.26361e-36, 1.27859e-12, 1.26361e-36, 1.26361e-36, 3.93721e-12, 1.26361e-36, 6.97988e-13, 1.26361e-36, 6.58913e-10, 1.26361e-36, 1.26361e-36
0.345629, 0, 9.70226e-10, 9.98129e-36, 1.41421, -9.70226e-10, 0, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 9.98129e-36, 1.86722e-12, 9.98129e-36, 9.98129e-36, 6.14722e-12, 9.98129e-36, 1.0898e-12, 9.98129e-36, 9.61121e-10, 9.98129e-36, 9.98129e-36
0.353524, 0, 1.40774e-09, 7.25438e-35, 1.41421, -1.40774e-09, 0, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 7.25438e-35, 2.71146e-12, 7.25438e-35, 7.25438e-35, 9.59346e-12, 7.25438e-35, 1.69821e-12, 7.25438e-35, 1.39373e-09, 7.25438e-35, 7.25438e-35
0.361418, 0, 2.03081e-09, 4.88816e-34, 1.41421, -2.03081e-09, 0, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 4.88816e-34, 3.9154e-12, 4.88816e-34, 4.88816e-34, 1.49686e-11, 4.88816e-34, 2.64154e-12, 4.88816e-34, 2.00928e-09, 4.88816e-34, 4.88816e-34
0.369313, 0, 2.91297e-09, 3.27011e-33, 1.41421, -2.91297e-09, 0, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 3.27011e-33, 5.62266e-12, 3.27011e-33, 3.27011e-33, 2.33546e-11, 3.27011e-33, 4.10225e-12, 3.27011e-33, 2.8799e-09, 3.27011e-33, 3.27011e-33
0.377207, 0, 4.15472e-09, 2.08144e-32, 1.41421, -4.15472e-09, 0, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 2.08144e-32, 8.0302e-12, 2.08144e-32, 2.08144e-32, 3.64406e-11, 2.08144e-32, 6.36115e-12, 2.08144e-32, 4.10389e-09, 2.08144e-32, 2.08144e-32
0.385102, 0, 5.89264e-09, 1.23433e-31, 1.41421, -5.89264e-09, 0, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.23433e-31, 1.14068e-11, 1.23433e-31, 1.23433e-31, 5.6863e-11, 1.23433e-31, 9.84995e-12, 1.23433e-31, 5.81452e-09, 1.23433e-31, 1.23433e-31
0.392996, 0, 8.31118e-09, 6.85865e-31, 1.41421, -8.31118e-09, 0, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 6.85865e-31, 1.61168e-11, 6.85865e-31, 6.85865e-31, 8.87293e-11, 6.85865e-31, 1.52309e-11, 6.85865e-31, 8.1911e-09, 6.85865e-31, 6.85865e-31
0.40089, 0, 1.16582e-08, 3.57171e-30, 1.41421, -1.16582e-08, 0, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 3.57171e-30, 2.26524e-11, 3.57171e-30, 3.57171e-30, 1.3843e-10, 3.57171e-30, 2.35178e-11, 3.57171e-30, 1.14736e-08, 3.57171e-30, 3.57171e-30
0.408785, 0, 1.62645e-08, 1.74722e-29, 1.41421, -1.62645e-08, 0, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 1.74722e-29, 3.1674e-11, 1.74722e-29, 1.74722e-29, 2.1588e-10, 1.74722e-29, 3.6258e-11, 1.74722e-29, 1.59807e-08, 1.74722e-29, 1.74722e-29
0.416679, 0, 2.25698e-08, 8.06583e-29, 1.41421, -2.25698e-08, 0, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 8.06583e-29, 4.40638e-11, 8.06583e-29, 8.06583e-29, 3.36424e-10, 8.06583e-29, 5.58063e-11, 8.06583e-29, 2.21335e-08, 8.06583e-29, 8.06583e-29
0.424574, 0, 3.11551e-08, 3.52322e-28, 1.41421, -3.11551e-08, 0, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 3.52322e-28, 6.09944e-11, 3.52322e-28, 3.52322e-28, 5.23717e-10, 3.52322e-28, 8.57316e-11, 3.52322e-28, 3.04847e-08, 3.52322e-28, 3.52322e-28
0.432468, 0, 4.27843e-08, 1.45964e-27, 1.41421, -4.27843e-08, 0, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 1.45964e-27, 8.40172e-11, 1.45964e-27, 1.45964e-27, 8.14086e-10, 1.45964e-27, 1.31421e-10, 1.45964e-27, 4.17547e-08, 1.45964e-27, 1.45964e-27
0.440363, 0, 5.8457e-08, 5.75032e-27, 1.41421, -5.8457e-08, 0, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 5.75032e-27, 1.15175e-10, 5.75032e-27, 5.75032e-27, 1.26307e-09, 5.75032e-27, 2.00964e-10, 5.75032e-27, 5.68778e-08, 5.75032e-27, 5.75032e-27
0.448257, 0, 7.9476e-08, 2.1596e-26, 1.41421, -7.9476e-08, 0, 2.1596e-26, 2.1596e-26, 2.1596e-26, 2.1596e-26, 2.1596e-26, 2.1596e-26, 2.1596e-26, 5.49489e-13, 2.1596e-26, 2.1596e-26, 2.1596e-26, 1.57143e-10, 2.1596e-26, 2.1596e-26, 1.95515e-09, 2.1596e-26, 3.06448e-10, 2.1596e-26, 7.70567e-08, 2.1596e-26, 2.1596e-26
0.456152, 0, 1.07531e-07, 7.7514e-26, 1.41421, -1.07531e-07, 0, 7.7514e-26, 7.7514e-26, 7.7514e-26, 7.7514e-26, 7.7514e-26, 7.7514e-26, 7.7514e-26, 1.7562e-12, 7.7514e-26, 7.7514e-26, 7.7514e-26, 2.13414e-10, 7.7514e-26, 7.7514e-26, 3.01818e-09, 7.7514e-26, 4.65821e-10, 7.7514e-26, 1.03832e-07, 7.7514e-26, 7.7514e-26
0.464046, 0, 1.44805e-07, 2.68022e-25, 1.41421, -1.44805e-07, 0, 2.68022e-25, 2.68022e-25, 2.68022e-25, 2.68022e-25, 2.68022e-25, 2.68022e-25, 2.68022e-25, 4.34969e-12, 2.68022e-25, 2.68022e-25, 2.68022e-25, 2.88521e-10, 2.68022e-25, 2.68022e-25, 4.64444e-09, 2.68022e-25, 7.0556e-10, 2.68022e-25, 1.39162e-07, 2.68022e-25, 2.68022e-25
0.471941, 0, 1.94839e-07, 1.87175e-11, 1.41421, -1.94839e-07, 1.87175e-11, 1.87188e-11, 2.0716e-11, 1.87484e-11, 2.61914e-11, 4.71982e-11, 3.60056e-10, 2.73735e-11, 5.27935e-11, 6.49562e-11, 3.63609e-11, 2.04385e-10, 4.07052e-10, 2.29601e-11, 1.88901e-11, 7.14035e-09, 1.88842e-11, 1.08319e-09, 1.87176e-11, 1.8557e-07, 1.87175e-11, 3.68492e-11
0.479835, 0, 2.61377e-07, 5.82751e-11, 1.41421, -2.61377e-07, 5.82751e-11, 5.82795e-11, 6.46424e-11, 5.83738e-11, 8.2087e-11, 1.49014e-10, 1.14577e-09, 8.58532e-11, 1.56681e-10, 2.05591e-10, 1.14487e-10, 6.49807e-10, 5.78668e-10, 7.17921e-11, 5.88252e-11, 1.09366e-08, 6.17133e-11, 1.65729e-09, 5.82756e-11, 2.46174e-07, 5.82751e-11, 1.16042e-10
0.487729, 0, 3.5005e-07, 1.41765e-10, 1.41421, -3.5005e-07, 1.41765e-10, 1.41776e-10, 1.57499e-10, 1.42009e-10, 2.00604e-10, 3.65982e-10, 2.82898e-09, 2.09911e-10, 3.76785e-10, 5.05783e-10, 2.80664e-10, 1.60344e-09, 8.36128e-10, 1.75166e-10, 1.43124e-10, 1.66875e-08, 1.52872e-10, 2.5324e-09, 1.41766e-10, 3.24977e-07, 1.41765e-10, 2.84508e-10
0.495624, 0, 4.6871e-07, 3.15944e-10, 1.41421, -4.6871e-07, 3.15944e-10, 3.15969e-10, 3.51381e-10, 3.16493e-10, 4.48469e-10, 8.20951e-10, 6.36838e-09, 4.69429e-10, 8.35765e-10, 1.13583e-09, 6.28788e-10, 3.6081e-09, 1.23851e-09, 3.91173e-10, 3.19005e-10, 2.53664e-08, 3.44468e-10, 3.87189e-09, 3.15947e-10, 4.26929e-07, 3.15944e-10, 6.37447e-10
0.503518, 0, 6.28817e-07, 6.74129e-10, 1.41421, -6.28817e-07, 6.74129e-10, 6.74181e-10, 7.50245e-10, 6.75308e-10, 9.58782e-10, 1.75885e-09, 1.36743e-08, 1.0038e-09, 1.7763e-09, 2.43518e-09, 1.34609e-09, 7.74544e-09, 1.89477e-09, 8.35714e-10, 6.80704e-10, 3.84166e-08, 7.40423e-10, 5.93495e-09, 6.74134e-10, 5.58285e-07, 6.74129e-10, 1.36469e-09
0.511413, 0, 8.47696e-07, 1.39801e-09, 1.41421, -8.47696e-07, 1.39801e-09, 1.39812e-09, 1.55656e-09, 1.40046e-09, 1.99095e-09, 3.6575e-09, 2.84777e-08, 2.08473e-09, 3.71638e-09, 5.06631e-09, 2.79773e-09, 1.61277e-08, 3.00635e-09, 1.73459e-09, 1.41171e-09, 5.79731e-08, 1.54369e-09, 9.14541e-09, 1.39802e-09, 7.26935e-07, 1.39801e-09, 2.83647e-09
0.519307, 0, 1.1527e-06, 2.83458e-09, 1.41421, -1.1527e-06, 2.83458e-09, 2.8348e-09, 3.1571e-09, 2.83957e-09, 4.04074e-09, 7.43086e-09, 5.79204e-08, 4.23151e-09, 8.00399e-09, 1.02967e-08, 5.6819e-09, 3.27979e-08, 4.94508e-09, 3.51926e-09, 2.86244e-09, 8.71883e-08, 3.14308e-09, 1.41683e-08, 2.8346e-09, 9.42905e-07, 2.83458e-09, 5.7607e-09
0.527202, 0, 1.59118e-06, 5.63325e-09, 1.41421, -1.59118e-06, 5.63325e-09, 5.63369e-09, 6.27594e-09, 5.64321e-09, 8.03674e-09, 1.47922e-08, 1.15402e-07, 8.41689e-09, 2.04958e-08, 2.05028e-08, 1.13071e-08, 6.53405e-08, 8.39145e-09, 6.99761e-09, 5.68877e-09, 1.30713e-07, 6.26871e-09, 2.21117e-08, 5.63329e-09, 1.2191e-06, 5.63325e-09, 1.14641e-08
0.535096, 0, 2.23525e-06, 1.09853e-08, 1.41421, -2.23525e-06, 1.09853e-08, 1.09862e-08, 1.22417e-08, 1.10048e-08, 1.56838e-08, 2.88895e-08, 2.25565e-07, 1.64269e-08, 4.57414e-08, 4.00529e-08, 2.20767e-08, 1.27703e-07, 1.45755e-08, 1.36524e-08, 1.10939e-08, 1.95409e-07, 1.22646e-08, 3.47945e-08, 1.09854e-08, 1.57244e-06, 1.09853e-08, 2.23837e-08
0.542991, 0, 3.20876e-06, 2.10315e-08, 1.41421, -3.20876e-06, 2.10315e-08, 2.10332e-08, 2.34425e-08, 2.10688e-08, 3.00479e-08, 5.53901e-08, 4.32814e-07, 3.1474e-08, 9.59928e-08, 7.68129e-08, 4.23161e-08, 2.45016e-07, 2.56859e-08, 2.61497e-08, 2.12398e-08, 2.91558e-07, 2.35547e-08, 5.52149e-08, 2.10317e-08, 2.02561e-06, 2.10315e-08, 4.29052e-08
0.550885, 0, 4.719e-06, 3.95409e-08, 1.41421, -4.719e-06, 3.95409e-08, 3.9544e-08, 4.40844e-08, 3.96113e-08, 5.65325e-08, 1.04291e-07, 8.15558e-07, 5.922e-08, 1.94058e-07, 1.44663e-07, 7.96523e-08, 4.61647e-07, 4.5551e-08, 4.91863e-08, 3.99334e-08, 4.33915e-07, 4.4424e-08, 8.83068e-08, 3.95412e-08, 2.6098e-06, 3.95409e-08, 8.07625e-08
0.55878, 0, 7.11512e-06, 7.3014e-08, 1.41421, -7.11512e-06, 7.3014e-08, 7.30198e-08, 8.14243e-08, 7.31443e-08, 1.04466e-07, 1.92867e-07, 1.50944e-06, 1.09441e-07, 3.8352e-07, 2.67597e-07, 1.47261e-07, 8.54341e-07, 8.07446e-08, 9.0868e-08, 7.37405e-08, 6.44603e-07, 8.22933e-08, 1.42144e-07, 7.30145e-08, 3.36914e-06, 7.3014e-08, 1.49316e-07
