   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_443.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00191128, 0, 1.62221e-15, 0, 1.41421, -1.62221e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3474e-18, 0, 0, 1.18102e-17, 0, 4.48219e-19, 0, 1.60061e-15, 0, 0, 0
0.00976627, 0, 2.62958e-15, 0, 1.41421, -2.62958e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51498e-17, 0, 0, 1.94979e-17, 0, 7.4648e-19, 0, 2.59418e-15, 0, 0, 0
0.0176213, 0, 4.24041e-15, 0, 1.41421, -4.24041e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.44266e-17, 0, 0, 3.2027e-17, 0, 1.23737e-18, 0, 4.18272e-15, 0, 0, 0
0.0254763, 0, 6.80293e-15, 0, 1.41421, -6.80293e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91819e-17, 0, 0, 5.23438e-17, 0, 2.04156e-18, 0, 6.70936e-15, 0, 0, 0
0.0333312, 0, 1.08586e-14, 0, 1.41421, -1.08586e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25309e-17, 0, 0, 8.51258e-17, 0, 3.35298e-18, 0, 1.07075e-14, 0, 0, 0
0.0411862, 0, 1.72448e-14, 0, 1.41421, -1.72448e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.92911e-17, 0, 0, 1.37766e-16, 0, 5.48187e-18, 0, 1.70022e-14, 0, 0, 0
0.0490412, 0, 2.72501e-14, 0, 1.41421, -2.72501e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56874e-16, 0, 0, 2.21886e-16, 0, 8.92229e-18, 0, 2.68625e-14, 0, 0, 0
0.0568962, 0, 4.28473e-14, 0, 1.41421, -4.28473e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46622e-16, 0, 0, 3.55674e-16, 0, 1.44575e-17, 0, 4.22305e-14, 0, 0, 0
0.0647512, 0, 6.70407e-14, 0, 1.41421, -6.70407e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.85809e-16, 0, 0, 5.67454e-16, 0, 2.33239e-17, 0, 6.60641e-14, 0, 0, 0
0.0726062, 0, 1.04383e-13, 0, 1.41421, -1.04383e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00603e-16, 0, 0, 9.01144e-16, 0, 3.74643e-17, 0, 1.02844e-13, 0, 0, 0
0.0804612, 0, 1.61737e-13, 0, 1.41421, -1.61737e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.30437e-16, 0, 0, 1.42451e-15, 0, 5.99184e-17, 0, 1.59322e-13, 0, 0, 0
0.0883162, 0, 2.49396e-13, 0, 1.41421, -2.49396e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.43446e-15, 0, 0, 2.24166e-15, 0, 9.54253e-17, 0, 2.45624e-13, 0, 0, 0
0.0961712, 0, 3.82723e-13, 0, 1.41421, -3.82723e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2009e-15, 0, 0, 3.51187e-15, 0, 1.51338e-16, 0, 3.76859e-13, 0, 0, 0
