   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_169.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.132949, 0, 2.35892e-26, 0, 1.41421, -2.35892e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53553e-28, 0, 0, 3.75144e-31, 0, 7.41413e-31, 0, 2.34345e-26, 0, 0, 0
0.140888, 0, 1.03009e-25, 0, 1.41421, -1.03009e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.70534e-28, 0, 0, 1.64266e-30, 0, 3.50911e-30, 0, 1.02334e-25, 0, 0, 0
0.148827, 0, 4.17748e-25, 0, 1.41421, -4.17748e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71931e-27, 0, 0, 6.68267e-30, 0, 1.51478e-29, 0, 4.15007e-25, 0, 0, 0
0.156766, 0, 1.5962e-24, 0, 1.41421, -1.5962e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03903e-26, 0, 0, 2.56216e-29, 0, 6.09229e-29, 0, 1.58572e-24, 0, 0, 0
0.164705, 0, 5.80186e-24, 0, 1.41421, -5.80186e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77667e-26, 0, 0, 9.347e-29, 0, 2.31358e-28, 0, 5.76377e-24, 0, 0, 0
0.172643, 0, 2.01983e-23, 0, 1.41421, -2.01983e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31479e-25, 0, 0, 3.26659e-28, 0, 8.37081e-28, 0, 2.00656e-23, 0, 0, 0
0.180582, 0, 6.76886e-23, 0, 1.41421, -6.76886e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40612e-25, 0, 0, 1.09916e-27, 0, 2.90416e-27, 0, 6.7244e-23, 0, 0, 0
0.188521, 0, 2.19209e-22, 0, 1.41421, -2.19209e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42691e-24, 0, 0, 3.5749e-27, 0, 9.708e-27, 0, 2.17768e-22, 0, 0, 0
0.19646, 0, 6.88128e-22, 0, 1.41421, -6.88128e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47929e-24, 0, 0, 1.12729e-26, 0, 3.13837e-26, 0, 6.83606e-22, 0, 0, 0
0.204399, 0, 2.09908e-21, 0, 1.41421, -2.09908e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36637e-23, 0, 0, 3.45506e-26, 0, 9.84071e-26, 0, 2.08529e-21, 0, 0, 0
0.212337, 0, 6.23485e-21, 0, 1.41421, -6.23485e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.05849e-23, 0, 0, 1.03139e-25, 0, 3.0001e-25, 0, 6.19386e-21, 0, 0, 0
0.220276, 0, 1.80633e-20, 0, 1.41421, -1.80633e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17581e-22, 0, 0, 3.00386e-25, 0, 8.91024e-25, 0, 1.79446e-20, 0, 0, 0
0.228215, 0, 5.11177e-20, 0, 1.41421, -5.11177e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32743e-22, 0, 0, 8.54789e-25, 0, 2.5823e-24, 0, 5.07815e-20, 0, 0, 0
0.236154, 0, 1.41476e-19, 0, 1.41421, -1.41476e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20917e-22, 0, 0, 2.37961e-24, 0, 7.31313e-24, 0, 1.40546e-19, 0, 0, 0
0.244093, 0, 3.83348e-19, 0, 1.41421, -3.83348e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49534e-21, 0, 0, 6.48764e-24, 0, 2.02626e-23, 0, 3.80826e-19, 0, 0, 0
0.252031, 0, 1.01788e-18, 0, 1.41421, -1.01788e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.62568e-21, 0, 0, 1.73381e-23, 0, 5.49837e-23, 0, 1.01118e-18, 0, 0, 0
0.25997, 0, 2.65055e-18, 0, 1.41421, -2.65055e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72533e-20, 0, 0, 4.5458e-23, 0, 1.46254e-22, 0, 2.63311e-18, 0, 0, 0
0.267909, 0, 6.90825e-18, 0, 1.41421, -6.90825e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.49679e-20, 0, 0, 1.19573e-22, 0, 3.91029e-22, 0, 6.86277e-18, 0, 0, 0
0.275848, 0, 1.72862e-17, 0, 1.41421, -1.72862e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1252e-19, 0, 0, 3.01456e-22, 0, 9.98297e-22, 0, 1.71723e-17, 0, 0, 0
0.283787, 0, 4.2515e-17, 0, 1.41421, -4.2515e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76741e-19, 0, 0, 7.47323e-22, 0, 2.50464e-21, 0, 4.2235e-17, 0, 0, 0
0.291725, 0, 1.02821e-16, 0, 1.41421, -1.02821e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6929e-19, 0, 0, 1.82257e-21, 0, 6.17843e-21, 0, 1.02144e-16, 0, 0, 0
0.299664, 0, 2.4462e-16, 0, 1.41421, -2.4462e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.59229e-18, 0, 0, 4.37451e-21, 0, 1.49916e-20, 0, 2.43009e-16, 0, 0, 0
0.307603, 0, 5.72686e-16, 0, 1.41421, -5.72686e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.72772e-18, 0, 0, 1.03373e-20, 0, 3.5795e-20, 0, 5.68912e-16, 0, 0, 0
0.315542, 0, 1.31974e-15, 0, 1.41421, -1.31974e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59038e-18, 0, 0, 2.40581e-20, 0, 8.41314e-20, 0, 1.31104e-15, 0, 0, 0
0.323481, 0, 2.99453e-15, 0, 1.41421, -2.99453e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94916e-17, 0, 0, 5.51604e-20, 0, 1.94713e-19, 0, 2.97479e-15, 0, 0, 0
0.33142, 0, 6.69184e-15, 0, 1.41421, -6.69184e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35572e-17, 0, 0, 1.24632e-19, 0, 4.43875e-19, 0, 6.64771e-15, 0, 0, 0
0.339358, 0, 1.47311e-14, 0, 1.41421, -1.47311e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.58837e-17, 0, 0, 2.77596e-19, 0, 9.9696e-19, 0, 1.46339e-14, 0, 0, 0
0.347297, 0, 3.19509e-14, 0, 1.41421, -3.19509e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07964e-16, 0, 0, 6.09657e-19, 0, 2.20675e-18, 0, 3.17401e-14, 0, 0, 0
0.355236, 0, 6.82921e-14, 0, 1.41421, -6.82921e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44499e-16, 0, 0, 1.32059e-18, 0, 4.81495e-18, 0, 6.78415e-14, 0, 0, 0
0.363175, 0, 1.43869e-13, 0, 1.41421, -1.43869e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.36402e-16, 0, 0, 2.82219e-18, 0, 1.03583e-17, 0, 1.42919e-13, 0, 0, 0
0.371114, 0, 2.9877e-13, 0, 1.41421, -2.9877e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9446e-15, 0, 0, 5.95212e-18, 0, 2.19756e-17, 0, 2.96797e-13, 0, 0, 0
0.379052, 0, 6.117e-13, 0, 1.41421, -6.117e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98139e-15, 0, 0, 1.23929e-17, 0, 4.59874e-17, 0, 6.0766e-13, 0, 0, 0
0.386991, 0, 1.23489e-12, 7.00649e-44, 1.41421, -1.23489e-12, 7.00649e-44, 0, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 7.00649e-44, 8.03767e-15, 7.00649e-44, 7.00649e-44, 2.54836e-17, 7.00649e-44, 9.49481e-17, 7.00649e-44, 1.22673e-12, 7.00649e-44, 7.00649e-44, 7.00649e-44
0.39493, 0, 2.45841e-12, 1.26257e-42, 1.41421, -2.45841e-12, 1.26257e-42, 0, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.26257e-42, 1.60019e-14, 1.26257e-42, 1.26257e-42, 5.17762e-17, 1.26257e-42, 1.93455e-16, 1.26257e-42, 2.44216e-12, 1.26257e-42, 1.26257e-42, 1.26257e-42
0.402869, 0, 4.82685e-12, 1.87564e-41, 1.41421, -4.82685e-12, 1.87564e-41, 0, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 1.87564e-41, 3.14202e-14, 1.87564e-41, 1.87564e-41, 1.03995e-16, 1.87564e-41, 3.89069e-16, 1.87564e-41, 4.79494e-12, 1.87564e-41, 1.87564e-41, 1.87564e-41
0.410808, 0, 9.34763e-12, 2.4463e-40, 1.41421, -9.34763e-12, 2.4463e-40, 0, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 2.4463e-40, 6.08543e-14, 2.4463e-40, 2.4463e-40, 2.06621e-16, 2.4463e-40, 7.72585e-16, 2.4463e-40, 9.2858e-12, 2.4463e-40, 2.4463e-40, 2.4463e-40
0.418747, 0, 1.7857e-11, 2.85853e-39, 1.41421, -1.7857e-11, 2.85853e-39, 0, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 2.85853e-39, 1.16269e-13, 2.85853e-39, 2.85853e-39, 4.06387e-16, 2.85853e-39, 1.51522e-15, 2.85853e-39, 1.77388e-11, 2.85853e-39, 2.85853e-39, 2.85853e-39
0.426685, 0, 3.36532e-11, 3.01483e-38, 1.41421, -3.36532e-11, 3.01483e-38, 0, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 3.01483e-38, 2.19171e-13, 3.01483e-38, 3.01483e-38, 7.91918e-16, 3.01483e-38, 2.93614e-15, 3.01483e-38, 3.34303e-11, 3.01483e-38, 3.01483e-38, 3.01483e-38
0.434624, 0, 6.2574e-11, 2.88747e-37, 1.41421, -6.2574e-11, 2.88747e-37, 0, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 2.88747e-37, 4.07655e-13, 2.88747e-37, 2.88747e-37, 1.53046e-15, 2.88747e-37, 5.62399e-15, 2.88747e-37, 6.21592e-11, 2.88747e-37, 2.88747e-37, 2.88747e-37
0.442563, 0, 1.14802e-10, 2.52551e-36, 1.41421, -1.14802e-10, 2.52551e-36, 0, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 2.52551e-36, 7.48252e-13, 2.52551e-36, 2.52551e-36, 2.9366e-15, 2.52551e-36, 1.0654e-14, 2.52551e-36, 1.14041e-10, 2.52551e-36, 2.52551e-36, 2.52551e-36
0.450502, 0, 2.07843e-10, 2.02743e-35, 1.41421, -2.07843e-10, 2.02743e-35, 0, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 2.02743e-35, 1.35551e-12, 2.02743e-35, 2.02743e-35, 5.60115e-15, 2.02743e-35, 1.99742e-14, 2.02743e-35, 2.06462e-10, 2.02743e-35, 2.02743e-35, 2.02743e-35
0.458441, 0, 3.71356e-10, 1.5011e-34, 1.41421, -3.71356e-10, 1.5011e-34, 0, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 1.5011e-34, 2.42393e-12, 1.5011e-34, 1.5011e-34, 1.06334e-14, 1.5011e-34, 3.70907e-14, 1.5011e-34, 3.68885e-10, 1.5011e-34, 1.5011e-34, 1.5011e-34
0.466379, 0, 6.54869e-10, 1.06951e-33, 1.41421, -6.54869e-10, 1.06951e-33, 0, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 1.06951e-33, 4.27921e-12, 1.06951e-33, 1.06951e-33, 2.01176e-14, 1.06951e-33, 6.82856e-14, 1.06951e-33, 6.50501e-10, 1.06951e-33, 1.06951e-33, 1.06951e-33
0.474318, 0, 1.13992e-09, 7.36836e-33, 1.41421, -1.13992e-09, 7.36836e-33, 0, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.36836e-33, 7.45947e-12, 7.36836e-33, 7.36836e-33, 3.79757e-14, 7.36836e-33, 1.24789e-13, 7.36836e-33, 1.13229e-09, 7.36836e-33, 7.36836e-33, 7.36836e-33
0.482257, 0, 1.95879e-09, 4.79268e-32, 1.41421, -1.95879e-09, 4.79268e-32, 0, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 4.79268e-32, 1.2842e-11, 4.79268e-32, 4.79268e-32, 7.15962e-14, 4.79268e-32, 2.26675e-13, 4.79268e-32, 1.94565e-09, 4.79268e-32, 4.79268e-32, 4.79268e-32
0.490196, 0, 3.32312e-09, 2.9228e-31, 1.41421, -3.32312e-09, 2.9228e-31, 0, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.9228e-31, 2.18385e-11, 2.9228e-31, 2.9228e-31, 1.34904e-13, 2.9228e-31, 4.09918e-13, 2.9228e-31, 3.30074e-09, 2.9228e-31, 2.9228e-31, 2.9228e-31
0.498135, 0, 5.56679e-09, 1.67083e-30, 1.41421, -5.56679e-09, 1.67083e-30, 0, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 1.67083e-30, 3.66931e-11, 1.67083e-30, 1.67083e-30, 2.54132e-13, 1.67083e-30, 7.39297e-13, 1.67083e-30, 5.5291e-09, 1.67083e-30, 1.67083e-30, 1.67083e-30
0.506073, 0, 9.20897e-09, 8.97113e-30, 1.41421, -9.20897e-09, 8.97113e-30, 0, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 8.97113e-30, 6.09283e-11, 8.97113e-30, 8.97113e-30, 4.7857e-13, 8.97113e-30, 1.33212e-12, 8.97113e-30, 9.14623e-09, 8.97113e-30, 8.97113e-30, 8.97113e-30
0.514012, 0, 1.50461e-08, 4.53738e-29, 1.41421, -1.50461e-08, 4.53738e-29, 0, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 4.53738e-29, 1.0001e-10, 4.53738e-29, 4.53738e-29, 9.00457e-13, 4.53738e-29, 2.4023e-12, 4.53738e-29, 1.49428e-08, 4.53738e-29, 4.53738e-29, 4.53738e-29
0.521951, 0, 2.42831e-08, 2.16857e-28, 1.41421, -2.42831e-08, 2.16857e-28, 0, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 2.16857e-28, 1.62325e-10, 2.16857e-28, 2.16857e-28, 1.69133e-12, 2.16857e-28, 4.34229e-12, 2.16857e-28, 2.41148e-08, 2.16857e-28, 2.16857e-28, 2.16857e-28
0.52989, 0, 3.87186e-08, 9.82435e-28, 1.41421, -3.87186e-08, 9.82435e-28, 0, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 9.82435e-28, 2.606e-10, 9.82435e-28, 9.82435e-28, 3.16772e-12, 9.82435e-28, 7.87572e-12, 9.82435e-28, 3.84469e-08, 9.82435e-28, 9.82435e-28, 9.82435e-28
0.537829, 0, 6.10004e-08, 4.23114e-27, 1.41421, -6.10004e-08, 4.23114e-27, 0, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.23114e-27, 4.1395e-10, 4.23114e-27, 4.23114e-27, 5.90807e-12, 4.23114e-27, 1.43401e-11, 4.23114e-27, 6.05662e-08, 4.23114e-27, 4.23114e-27, 4.23114e-27
0.545768, 0, 9.49774e-08, 1.73736e-26, 1.41421, -9.49774e-08, 1.73736e-26, 0, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 1.73736e-26, 6.50802e-10, 1.73736e-26, 1.73736e-26, 1.09581e-11, 1.73736e-26, 2.62076e-11, 1.73736e-26, 9.42894e-08, 1.73736e-26, 1.73736e-26, 1.73736e-26
0.553706, 0, 1.46168e-07, 6.81931e-26, 1.41421, -1.46168e-07, 6.81931e-26, 0, 6.81931e-26, 6.81931e-26, 6.81931e-26, 6.81931e-26, 6.81931e-26, 6.81931e-26, 6.81931e-26, 2.23763e-13, 6.81931e-26, 6.81931e-26, 6.81931e-26, 1.013e-09, 6.81931e-26, 6.81931e-26, 2.01853e-11, 6.81931e-26, 4.80323e-11, 6.81931e-26, 1.45087e-07, 6.81931e-26, 6.81931e-26, 6.81931e-26
0.561645, 0, 2.22388e-07, 2.56512e-25, 1.41421, -2.22388e-07, 2.56512e-25, 0, 2.56512e-25, 2.56512e-25, 2.56512e-25, 2.56512e-25, 2.56512e-25, 2.56512e-25, 2.56512e-25, 9.19753e-13, 2.56512e-25, 2.56512e-25, 2.56512e-25, 1.56158e-09, 2.56512e-25, 2.56512e-25, 3.68826e-11, 2.56512e-25, 8.81528e-11, 2.56512e-25, 2.207e-07, 2.56512e-25, 2.56512e-25, 2.56512e-25
0.569584, 0, 3.37562e-07, 9.33462e-25, 1.41421, -3.37562e-07, 4.43311e-12, 0, 2.50685e-14, 1.03389e-13, 5.39792e-14, 5.83244e-13, 7.16518e-13, 6.79052e-13, 1.68299e-12, 1.33718e-11, 1.40055e-11, 1.06956e-11, 2.87041e-09, 2.38478e-09, 2.32701e-12, 5.60632e-14, 6.67783e-11, 4.77468e-14, 1.61698e-10, 3.21751e-15, 3.32e-07, 9.33462e-25, 9.33462e-25, 2.85791e-11
0.577523, 0, 5.12492e-07, 1.45255e-09, 1.41421, -5.12492e-07, 1.47215e-09, 1.45255e-09, 1.45266e-09, 1.453e-09, 1.45279e-09, 1.45513e-09, 1.45572e-09, 1.45555e-09, 1.45999e-09, 1.5074e-09, 1.51447e-09, 1.49984e-09, 1.41439e-08, 5.06136e-09, 1.46284e-09, 1.4528e-09, 1.5723e-09, 1.45353e-09, 1.74842e-09, 1.45256e-09, 4.95438e-07, 1.45255e-09, 1.45255e-09, 1.57891e-09
0.585462, 0, 7.78078e-07, 4.84564e-09, 1.41421, -7.78078e-07, 4.90564e-09, 4.84564e-09, 4.84598e-09, 4.84704e-09, 4.84637e-09, 4.85353e-09, 4.85534e-09, 4.85483e-09, 4.86842e-09, 5.0111e-09, 5.0352e-09, 4.9904e-09, 4.36961e-08, 1.02581e-08, 4.87713e-09, 4.8464e-09, 5.05805e-09, 4.84906e-09, 5.38426e-09, 4.84568e-09, 7.32029e-07, 4.84564e-09, 4.84564e-09, 5.23245e-09
0.5934, 0, 1.19947e-06, 1.48066e-08, 1.41421, -1.19947e-06, 1.49807e-08, 1.48066e-08, 1.48076e-08, 1.48107e-08, 1.48088e-08, 1.48295e-08, 1.48348e-08, 1.48333e-08, 1.48727e-08, 1.5281e-08, 1.53565e-08, 1.52265e-08, 1.27494e-07, 2.28533e-08, 1.4898e-08, 1.48088e-08, 1.51793e-08, 1.48174e-08, 1.57805e-08, 1.48068e-08, 1.07439e-06, 1.48066e-08, 1.48066e-08, 1.59286e-08
0.601339, 0, 1.90746e-06, 4.28707e-08, 1.41421, -1.90746e-06, 4.33538e-08, 4.28707e-08, 4.28734e-08, 4.28819e-08, 4.28766e-08, 4.29342e-08, 4.29488e-08, 4.29447e-08, 4.30541e-08, 4.41738e-08, 4.4397e-08, 4.40363e-08, 3.55687e-07, 5.47307e-08, 4.31243e-08, 4.28768e-08, 4.35169e-08, 4.29022e-08, 4.46163e-08, 4.2871e-08, 1.57209e-06, 4.28707e-08, 4.28707e-08, 4.59852e-08
0.609278, 0, 3.18456e-06, 1.18802e-07, 1.41421, -3.18456e-06, 1.2009e-07, 1.18802e-07, 1.18809e-07, 1.18832e-07, 1.18817e-07, 1.18971e-07, 1.1901e-07, 1.18999e-07, 1.19291e-07, 1.22314e-07, 1.22871e-07, 1.21909e-07, 9.52686e-07, 1.36134e-07, 1.19478e-07, 1.18818e-07, 1.1991e-07, 1.1889e-07, 1.21901e-07, 1.18803e-07, 2.30696e-06, 1.18802e-07, 1.18802e-07, 1.27104e-07
