   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00284101, 0, 3.599e-18, 0, 1.41421, -3.599e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.11953e-19, 0, 0, 7.11665e-22, 0, 1.78257e-20, 0, 3.26851e-18, 0, 0, 0
0.010691, 0, 6.61682e-18, 0, 1.41421, -6.61682e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.73475e-19, 0, 0, 1.3305e-21, 0, 3.33875e-20, 0, 6.00862e-18, 0, 0, 0
0.018541, 0, 1.20736e-17, 0, 1.41421, -1.20736e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04631e-18, 0, 0, 2.46896e-21, 0, 6.20819e-20, 0, 1.09628e-17, 0, 0, 0
0.026391, 0, 2.18687e-17, 0, 1.41421, -2.18687e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89496e-18, 0, 0, 4.54836e-21, 0, 1.14624e-19, 0, 1.98545e-17, 0, 0, 0
0.0342411, 0, 3.93244e-17, 0, 1.41421, -3.93244e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.40716e-18, 0, 0, 8.31954e-21, 0, 2.10181e-19, 0, 3.56987e-17, 0, 0, 0
0.0420911, 0, 7.02132e-17, 0, 1.41421, -7.02132e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.08275e-18, 0, 0, 1.51117e-20, 0, 3.82816e-19, 0, 6.37325e-17, 0, 0, 0
0.0499411, 0, 1.24493e-16, 0, 1.41421, -1.24493e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07839e-17, 0, 0, 2.72619e-20, 0, 6.92675e-19, 0, 1.12989e-16, 0, 0, 0
0.0577911, 0, 2.19226e-16, 0, 1.41421, -2.19226e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89877e-17, 0, 0, 4.8852e-20, 0, 1.24531e-18, 0, 1.98945e-16, 0, 0, 0
0.0656411, 0, 3.8345e-16, 0, 1.41421, -3.8345e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32072e-17, 0, 0, 8.69644e-20, 0, 2.22481e-18, 0, 3.47931e-16, 0, 0, 0
0.0734911, 0, 6.66245e-16, 0, 1.41421, -6.66245e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.76899e-17, 0, 0, 1.53809e-19, 0, 3.95028e-18, 0, 6.04451e-16, 0, 0, 0
0.0813411, 0, 1.15003e-15, 0, 1.41421, -1.15003e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.95667e-17, 0, 0, 2.70299e-19, 0, 6.97164e-18, 0, 1.04322e-15, 0, 0, 0
0.0891911, 0, 1.97228e-15, 0, 1.41421, -1.97228e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7073e-16, 0, 0, 4.72032e-19, 0, 1.22309e-17, 0, 1.78884e-15, 0, 0, 0
0.0970411, 0, 3.36083e-15, 0, 1.41421, -3.36083e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90886e-16, 0, 0, 8.1922e-19, 0, 2.13329e-17, 0, 3.04779e-15, 0, 0, 0
0.104891, 0, 5.71515e-15, 0, 1.41421, -5.71515e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.94567e-16, 0, 0, 1.4223e-18, 0, 3.72811e-17, 0, 5.18188e-15, 0, 0, 0
0.112741, 0, 9.6122e-15, 0, 1.41421, -9.6122e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.31664e-16, 0, 0, 2.43702e-18, 0, 6.42457e-17, 0, 8.71385e-15, 0, 0, 0
0.120591, 0, 1.60674e-14, 0, 1.41421, -1.60674e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38994e-15, 0, 0, 4.15114e-18, 0, 1.10105e-16, 0, 1.45632e-14, 0, 0, 0
0.128441, 0, 2.66943e-14, 0, 1.41421, -2.66943e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30882e-15, 0, 0, 7.02994e-18, 0, 1.87677e-16, 0, 2.41908e-14, 0, 0, 0
0.136291, 0, 4.40823e-14, 0, 1.41421, -4.40823e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81201e-15, 0, 0, 1.1837e-17, 0, 3.1819e-16, 0, 3.99403e-14, 0, 0, 0
0.144141, 0, 7.23601e-14, 0, 1.41421, -7.23601e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25609e-15, 0, 0, 1.98184e-17, 0, 5.36618e-16, 0, 6.55475e-14, 0, 0, 0
