SCLK_A,SCLK_B,PMC,real_time_A,real_time_B,live_time_A,live_time_B,yellow_piece_temp,XPERCHAN_A,XPERCHAN_B,OFFSET_A,OFFSET_B
699565154,699565154,102,5,5,4.583887857858574,4.5928829830261,1.947,7.862,7.881,-18.5,-22.4
699565162,699565162,103,5,5,4.586428554505813,4.594827510098621,2.043,7.862,7.881,-18.5,-22.4
699565169,699565170,104,5,5,4.593071685789304,4.5984015412384425,1.883,7.862,7.881,-18.5,-22.4
699565177,699565177,105,5,5,4.597156477128681,4.591281104165901,2.011,7.862,7.881,-18.5,-22.4
699565184,699565185,106,5,5,4.591432822174227,4.051403121276187,2.107,7.862,7.881,-18.5,-22.4
699565192,699565193,107,5,5,4.596938485088034,3.407006572395389,2.139,7.862,7.881,-18.5,-22.4
699565200,699565201,108,5,5,4.587137379580298,4.590607494249463,2.075,7.862,7.881,-18.5,-22.4
699565208,699565208,109,5,5,4.59678328467686,4.58517830845771,2.043,7.862,7.881,-18.5,-22.4
699565217,699565217,110,5,5,4.591649795225541,4.586097018400852,2.267,7.862,7.881,-18.5,-22.4
699565224,699565225,111,5,5,4.591567503821239,4.5909346213415745,2.396,7.862,7.881,-18.5,-22.4
699565232,699565232,112,5,5,4.597024005462321,4.592247094912119,2.332,7.862,7.881,-18.5,-22.4
699565240,699565240,113,5,5,4.588397042014377,4.591283326867474,2.075,7.862,7.881,-18.5,-22.4
699565247,699565248,114,5,5,4.585520057564897,4.591155533301423,2.428,7.862,7.881,-18.5,-22.4
699565255,699565255,115,5,5,4.592818689078045,4.594957461115011,2.428,7.862,7.881,-18.5,-22.4
699565263,699565263,116,5,5,4.587461565491732,4.586143976444609,2.492,7.862,7.881,-18.5,-22.4
699565270,699565271,117,5,5,4.597379525961856,4.598510752783964,2.428,7.862,7.881,-18.5,-22.4
699565278,699565278,118,5,5,4.589634152727273,4.587500658025922,2.428,7.862,7.881,-18.5,-22.4
699565285,699565286,119,5,5,4.590565236993384,4.588940402521287,2.62,7.862,7.881,-18.5,-22.4
699565293,699565293,120,5,5,4.588884313225818,4.58702356309183,2.46,7.862,7.881,-18.5,-22.4
699565301,699565301,121,5,5,4.588525645446348,4.595086968405584,2.396,7.862,7.881,-18.5,-22.4
699565308,699565309,122,5,5,4.5954699465395175,4.590609822697633,2.364,7.862,7.881,-18.5,-22.4
699565316,699565316,123,5,5,4.5841215427195285,4.5925628483763745,2.524,7.862,7.881,-18.5,-22.4
699565324,699565324,124,5,5,4.5910010166520605,4.590224204470742,2.396,7.862,7.881,-18.5,-22.4
699565331,699565332,125,5,5,4.586512495729537,4.584469064793073,2.46,7.862,7.881,-18.5,-22.4
699565339,699565340,126,5,5,4.588994278516139,4.590938090855107,2.652,7.862,7.881,-18.5,-22.4
699565347,699565347,127,5,5,4.587062670834388,4.5862930201659875,2.62,7.862,7.881,-18.5,-22.4
699565354,699565355,128,5,5,4.5829655385170485,4.584182163185763,2.428,7.862,7.881,-18.5,-22.4
699565362,699565363,129,5,5,4.586223281009762,4.589654907688885,2.588,7.862,7.881,-18.5,-22.4
699565370,699565370,130,5,5,4.588331608306043,4.590013975229724,2.46,7.862,7.881,-18.5,-22.4
699565377,699565378,131,5,5,4.582246532916954,4.586681272660551,2.46,7.862,7.881,-18.5,-22.4
699565385,699565385,132,5,5,4.580982449075751,4.587477672366243,2.46,7.862,7.881,-18.5,-22.4
699565393,699565393,133,5,5,4.58420333986217,4.585004464739459,2.364,7.862,7.881,-18.5,-22.4
699565400,699565401,134,5,5,4.582275215902052,4.592456627388887,2.556,7.862,7.881,-18.5,-22.4
699565539,699565540,135,5,5,4.592500874503748,4.588984788381134,2.62,7.862,7.881,-18.5,-22.4
699565547,699565547,136,5,5,4.590126950623587,4.5889509497929595,2.749,7.862,7.881,-18.5,-22.4
699565555,699565555,137,5,5,4.5877808243989895,4.586287320193764,2.524,7.862,7.881,-18.5,-22.4
699565562,699565563,138,5,5,4.593775405689437,4.594761329949613,2.652,7.862,7.881,-18.5,-22.4
699565570,699565570,139,5,5,4.593954653401337,4.597148847594674,2.492,7.862,7.881,-18.5,-22.4
699565578,699565578,140,5,5,4.594044026419316,4.586469796659937,2.492,7.862,7.881,-18.5,-22.4
699565585,699565586,141,5,5,4.593328961215858,4.584816020915418,2.62,7.862,7.881,-18.5,-22.4
699565593,699565593,142,5,5,4.5934877452854,4.592840207066799,2.652,7.862,7.881,-18.5,-22.4
699565601,699565601,143,5,5,4.589779903319826,4.595612255936675,2.524,7.862,7.881,-18.5,-22.4
699565608,699565609,144,5,5,4.588772849322962,4.590378760164091,2.749,7.862,7.881,-18.5,-22.4
699565616,699565616,145,5,5,4.584264744817728,4.589927647633168,2.684,7.862,7.881,-18.5,-22.4
699565623,699565624,146,5,5,4.587066856775301,4.586484725577296,2.684,7.862,7.881,-18.5,-22.4
699565631,699565632,147,5,5,4.595973818474184,4.591770946005108,2.684,7.862,7.881,-18.5,-22.4
699565639,699565639,148,5,5,4.587059138150478,4.594773774454648,2.716,7.862,7.881,-18.5,-22.4
699565647,699565647,149,5,5,4.5892291860633225,4.199899793979432,2.781,7.862,7.881,-18.5,-22.4
699565654,699565655,150,5,5,4.5916670181885,4.602150495086361,2.652,7.862,7.881,-18.5,-22.4
699565667,699565667,151,5,5,4.595186637655285,4.595035532202372,2.588,7.862,7.881,-18.5,-22.4
699565675,699565675,152,5,5,4.592171202225082,4.586560291902803,2.62,7.862,7.881,-18.5,-22.4
699565682,699565683,153,5,5,4.591663403976573,4.597465247961553,2.652,7.862,7.881,-18.5,-22.4
699565690,699565690,154,5,5,4.596336773859747,4.595676715322581,2.652,7.862,7.881,-18.5,-22.4
699565698,699565698,155,5,5,4.590333361385337,4.597016611478575,2.684,7.862,7.881,-18.5,-22.4
699565705,699565706,156,5,5,4.592847105559965,4.58979603762393,2.716,7.862,7.881,-18.5,-22.4
699565713,699565713,157,5,5,4.58813367864966,4.595227737327389,2.652,7.862,7.881,-18.5,-22.4
699565720,699565721,158,5,5,4.601173258733866,4.587522990876637,2.556,7.862,7.881,-18.5,-22.4
699565728,699565729,159,5,5,4.595098140719093,4.595756627340228,2.845,7.862,7.881,-18.5,-22.4
699565736,699565736,160,5,5,4.595518162437464,4.595617656327824,2.652,7.862,7.881,-18.5,-22.4
699565745,699565745,161,5,5,4.590157616086689,4.594694280456387,2.492,7.862,7.881,-18.5,-22.4
699565752,699565753,162,5,5,4.588713573650503,4.588956659673145,2.492,7.862,7.881,-18.5,-22.4
699565760,699565760,163,5,5,4.591971677500903,4.5828552381650285,2.62,7.862,7.881,-18.5,-22.4
699565768,699565768,164,5,5,4.58988053081389,4.593168072768829,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565775,699565776,165,5,5,4.584402942692266,4.596775368184165,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565783,699565783,166,5,5,4.589769819675708,4.01341539041226,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565790,699565791,167,5,5,4.5880920910733645,3.299193005197836,2.588,7.862,7.881,-18.5,-22.4
699565798,699565799,168,5,5,4.585889923951619,4.5799688600467965,2.7489999999999997,7.862,7.881,-18.5,-22.4
699565806,699565806,169,5,5,4.5855777831572775,4.585363419273349,2.524,7.862,7.881,-18.5,-22.4
699565813,699565814,170,5,5,4.594517746646796,4.586262727409638,2.716,7.862,7.881,-18.5,-22.4
699565821,699565821,171,5,5,4.588489239184296,4.593741785646298,2.716,7.862,7.881,-18.5,-22.4
699565828,699565829,172,5,5,4.589941082039228,4.586619722222221,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565836,699565836,173,5,5,4.597536729589804,4.594332161283852,2.6519999999999997,7.862,7.881,-18.5,-22.4
699565844,699565844,174,5,5,4.595603056038139,4.594174575434844,2.492,7.862,7.881,-18.5,-22.4
699565851,699565852,175,5,5,4.597773453325974,4.5976375989592215,2.7489999999999997,7.862,7.881,-18.5,-22.4
699565859,699565860,176,5,5,4.598378313569334,4.592821566401817,3.069,7.862,7.881,-18.5,-22.4
699565867,699565867,177,5,5,4.588057769731453,4.59529739930955,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565874,699565875,178,5,5,4.59785085241045,4.5939156728291834,2.781,7.862,7.881,-18.5,-22.4
699565882,699565882,179,5,5,4.597300752368065,4.597844421771806,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565889,699565890,180,5,5,4.598907154091583,4.597350100752159,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565897,699565897,181,5,5,4.594358355248693,4.590534480694807,2.845,7.862,7.881,-18.5,-22.4
699565905,699565905,182,5,5,4.5938504145032875,4.592085801492999,2.556,7.862,7.881,-18.5,-22.4
699565913,699565913,183,5,5,4.594193793399056,4.5931292512246324,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565920,699565920,184,5,5,4.594970192121747,4.598165422275571,2.62,7.862,7.881,-18.5,-22.4
699565933,699565933,185,5,5,4.591015625716157,4.022310355799826,2.813,7.862,7.881,-18.5,-22.4
699565940,699565941,186,5,5,4.589038839601288,3.4760126552171493,2.6839999999999997,7.862,7.881,-18.5,-22.4
699565948,699565948,187,5,5,4.593976841348768,4.5925653974246865,2.909,7.862,7.881,-18.5,-22.4
699565956,699565956,188,5,5,4.593214189430493,4.6022321110767805,2.492,7.862,7.881,-18.5,-22.4
699565963,699565964,189,5,5,4.599745659999243,4.594597515911284,2.492,7.862,7.881,-18.5,-22.4
699565971,699565972,190,5,5,4.591472804730252,4.595145021092321,2.62,7.862,7.881,-18.5,-22.4
699565979,699565979,191,5,5,4.590869576756225,4.593375326560231,2.62,7.862,7.881,-18.5,-22.4
699565986,699565987,192,5,5,4.59201683652968,4.5930423097112865,2.781,7.862,7.881,-18.5,-22.4
699565994,699565994,193,5,5,4.5970270740288655,4.592495686361127,2.781,7.862,7.881,-18.5,-22.4
699566002,699566002,194,5,5,4.591773434748087,4.588977666349113,2.6839999999999997,7.862,7.881,-18.5,-22.4
699566009,699566010,195,5,5,4.59380270046448,4.586465682001318,2.62,7.862,7.881,-18.5,-22.4
699566017,699566017,196,5,5,4.58448209582354,4.593239685429258,2.7489999999999997,7.862,7.881,-18.5,-22.4
699566024,699566025,197,5,5,4.5932776787714555,4.5892506940200795,2.716,7.862,7.881,-18.5,-22.4
699566032,699566033,198,5,5,4.585994106676343,4.590353418718487,2.62,7.862,7.881,-18.5,-22.4
699566040,699566040,199,5,5,4.5917405976052645,4.595894523774366,2.62,7.862,7.881,-18.5,-22.4
699566047,699566048,200,5,5,4.588042595235521,4.5929024167522385,2.716,7.862,7.881,-18.5,-22.4
699566055,699566055,201,5,5,4.592443384670875,4.585791865521651,2.716,7.862,7.881,-18.5,-22.4
699566063,699566063,202,5,5,4.592050740418118,4.590705964137119,2.62,7.862,7.881,-18.5,-22.4
699566070,699566071,203,5,5,4.594874099048584,4.588415208006137,2.62,7.862,7.881,-18.5,-22.4
699566078,699566079,204,5,5,4.5959489675547935,4.058394253705068,2.6519999999999997,7.862,7.881,-18.5,-22.4
699566086,699566086,205,5,5,4.58430827508172,3.3225625960841185,2.556,7.862,7.881,-18.5,-22.4
699566093,699566094,206,5,5,4.596860181923819,4.589892026114862,2.6519999999999997,7.862,7.881,-18.5,-22.4
699566101,699566101,207,5,5,4.5938095441187015,4.5851592194193245,2.6519999999999997,7.862,7.881,-18.5,-22.4
699566109,699566109,208,5,5,4.596640328662236,4.5929877960454855,2.716,7.862,7.881,-18.5,-22.4
699566116,699566117,209,5,5,4.59653564903412,4.590522734303413,2.716,7.862,7.881,-18.5,-22.4
699566124,699566124,210,5,5,4.5942089584751535,4.583254686840767,2.556,7.862,7.881,-18.5,-22.4
699566137,699566137,211,5,5,4.599952375265295,4.586710063859727,2.556,7.862,7.881,-18.5,-22.4
699566371,699566372,214,40,40,36.6315773765426,36.09229815896892,2.781,7.862,7.881,-18.5,-22.4
699566416,699566417,215,40,40,36.6161757176772,34.978363441669174,2.62,7.862,7.881,-18.5,-22.4
699566460,699566461,216,40,40,36.63218851291428,36.61705693587043,2.716,7.862,7.881,-18.5,-22.4
699566505,699566506,217,40,40,36.61181734804949,36.631085532373746,2.716,7.862,7.881,-18.5,-22.4
699566550,699566550,218,40,40,36.63026217794092,34.47199610539821,2.716,7.862,7.881,-18.5,-22.4
699566594,699566595,219,40,40,36.62383597225954,36.62881692353793,2.781,7.862,7.881,-18.5,-22.4
699566638,699566639,220,40,40,36.62943955580051,36.63204770178919,2.781,7.862,7.881,-18.5,-22.4
699566683,699566684,221,40,40,36.61830321833685,34.623147985901305,2.781,7.862,7.881,-18.5,-22.4
699566728,699566729,222,40,40,36.62343490744978,36.62919219434296,2.7489999999999997,7.862,7.881,-18.5,-22.4
699566772,699566773,223,40,40,36.609380763924435,36.62347795095905,2.7489999999999997,7.862,7.881,-18.5,-22.4
699566817,699566817,224,40,40,36.60581596725589,36.61407128194954,2.716,7.862,7.881,-18.5,-22.4
699566861,699566862,225,40,40,36.61331447619197,35.12327096043229,2.781,7.862,7.881,-18.5,-22.4
699567056,699567057,226,40,40,36.62006422326256,36.62073221237579,2.781,7.862,7.881,-18.5,-22.4
699567101,699567101,227,40,40,36.62450047886568,36.622544733295285,2.6839999999999997,7.862,7.881,-18.5,-22.4
699567145,699567146,228,40,40,36.615344683239385,35.336860427876346,2.6839999999999997,7.862,7.881,-18.5,-22.4
699567189,699567190,229,40,40,36.61241043783332,36.62972434177723,2.845,7.862,7.881,-18.5,-22.4
699567234,699567235,230,40,40,36.60765254815527,36.648090813440426,2.62,7.862,7.881,-18.5,-22.4
699567278,699567279,231,40,40,36.6126269675953,35.191828216253846,2.781,7.862,7.881,-18.5,-22.4
699567323,699567324,232,40,40,36.62703508883175,36.64651034329275,2.588,7.862,7.881,-18.5,-22.4
699567368,699567369,233,40,40,36.63333475368685,36.62579983265898,2.556,7.862,7.881,-18.5,-22.4
699567412,699567413,234,40,40,36.64410657105289,36.60741477439605,2.556,7.862,7.881,-18.5,-22.4
699567457,699567457,235,40,40,36.62394712542429,35.84527973160318,2.46,7.862,7.881,-18.5,-22.4
699567501,699567502,236,40,40,36.634351226765794,36.621520939732775,2.62,7.862,7.881,-18.5,-22.4
699567546,699567546,237,40,40,36.61589263527879,36.63509453606537,2.781,7.862,7.881,-18.5,-22.4
699567590,699567591,238,40,40,36.640066658860725,35.35003645761436,2.588,7.862,7.881,-18.5,-22.4
699567838,699567839,242,40,40,36.28819472151815,36.268559109765185,2.6839999999999997,7.862,7.881,-18.5,-22.4
699567883,699567884,243,40,40,36.28739365347234,35.66179003938803,2.845,7.862,7.881,-18.5,-22.4
699567927,699567928,244,40,40,36.298917700508866,36.28362575938738,2.845,7.862,7.881,-18.5,-22.4
699567972,699567972,245,40,40,36.28750360663621,36.28041179941003,2.845,7.862,7.881,-18.5,-22.4
699568016,699568017,246,40,40,36.27898371427103,35.9062327701075,2.524,7.862,7.881,-18.5,-22.4
699568060,699568061,247,40,40,36.290363757679316,36.28289444444445,2.813,7.862,7.881,-18.5,-22.4
699568110,699568111,248,40,40,36.2755894369212,36.266418714844924,2.396,7.862,7.881,-18.5,-22.4
699568154,699568155,249,40,40,36.30509937092646,36.25318814994283,2.845,7.862,7.881,-18.5,-22.4
699568199,699568200,250,40,40,36.28008992250603,35.631810914440045,2.588,7.862,7.881,-18.5,-22.4
699568243,699568244,251,40,40,36.29024183125157,36.28139245277388,2.492,7.862,7.881,-18.5,-22.4
699568287,699568288,252,40,40,36.272081810572146,36.25916211986078,2.492,7.862,7.881,-18.5,-22.4
699568332,699568333,253,40,40,36.283786175311775,35.535869858705176,2.7489999999999997,7.862,7.881,-18.5,-22.4
699568522,699568523,254,40,40,36.26373818714959,36.28062396203777,2.7489999999999997,7.862,7.881,-18.5,-22.4
699568566,699568567,255,40,40,36.30167213187245,36.274948145671786,2.524,7.862,7.881,-18.5,-22.4
699568610,699568611,256,40,40,36.28261918100396,36.26503701448146,2.6839999999999997,7.862,7.881,-18.5,-22.4
699568655,699568655,257,40,40,36.28384349067985,35.54166150590866,2.46,7.862,7.881,-18.5,-22.4
699568699,699568700,258,40,40,36.283161301312695,36.26397849099068,2.845,7.862,7.881,-18.5,-22.4
699568743,699568744,259,40,40,36.301168745460785,36.273626414345976,2.877,7.862,7.881,-18.5,-22.4
699568788,699568789,260,40,40,36.29679041574285,35.540363013084686,2.877,7.862,7.881,-18.5,-22.4
699568832,699568833,261,40,40,36.280827982993024,36.26360953409131,2.6519999999999997,7.862,7.881,-18.5,-22.4
699568877,699568877,262,40,40,36.260967465080746,36.27874023564552,2.6519999999999997,7.862,7.881,-18.5,-22.4
699568921,699568922,263,40,40,36.27578572402472,36.258361925563285,2.556,7.862,7.881,-18.5,-22.4
699568966,699568966,264,40,40,36.27951136593286,35.84991900290416,2.6519999999999997,7.862,7.881,-18.5,-22.4
699569015,699569016,265,40,40,36.29547073768945,36.27200642137097,2.62,7.862,7.881,-18.5,-22.4
699569060,699569060,266,40,40,36.28677328791056,36.29611352554439,2.6839999999999997,7.862,7.881,-18.5,-22.4
699569298,699569299,270,40,40,36.79370033369877,36.78501247919742,2.396,7.862,7.881,-18.5,-22.4
699569343,699569343,271,40,40,36.81156640033405,36.80616462683287,2.396,7.862,7.881,-18.5,-22.4
699569387,699569387,272,40,40,36.790455692081,35.788221066391046,2.845,7.862,7.881,-18.5,-22.4
699569431,699569431,273,40,40,36.781781713593695,36.38051904417089,2.845,7.862,7.881,-18.5,-22.4
699569475,699569475,274,40,40,36.80536779566908,36.80716213649851,2.7489999999999997,7.862,7.881,-18.5,-22.4
699569519,699569520,275,40,40,36.790057756049706,36.78549142153616,2.909,7.862,7.881,-18.5,-22.4
699569563,699569564,276,40,40,36.82421179457029,35.06703653532047,2.6839999999999997,7.862,7.881,-18.5,-22.4
699569607,699569608,277,40,40,36.798962537297825,36.80383511735686,2.492,7.862,7.881,-18.5,-22.4
699569651,699569652,278,40,40,36.785209352227376,36.77594967717523,2.781,7.862,7.881,-18.5,-22.4
699569695,699569696,279,40,40,36.80041161345946,36.76716855579289,2.813,7.862,7.881,-18.5,-22.4
699569740,699569740,280,40,40,36.80418736893479,36.04734366246365,2.62,7.862,7.881,-18.5,-22.4
699569784,699569784,281,40,40,36.799998871201154,36.798052537322896,2.62,7.862,7.881,-18.5,-22.4
699569974,699569974,282,40,40,36.80321167781736,36.77114569977064,2.62,7.862,7.881,-18.5,-22.4
699570018,699570018,283,40,40,36.78910019727572,35.866198531758705,2.62,7.862,7.881,-18.5,-22.4
699570062,699570063,284,40,40,36.78081048470319,36.78970216597981,2.7489999999999997,7.862,7.881,-18.5,-22.4
699570106,699570107,285,40,40,36.81493672684695,36.788175196791464,2.716,7.862,7.881,-18.5,-22.4
699570150,699570151,286,40,40,36.79028479844127,36.785253851064326,2.845,7.862,7.881,-18.5,-22.4
699570194,699570195,287,40,40,36.793296562696455,35.123779789839496,2.6519999999999997,7.862,7.881,-18.5,-22.4
699570238,699570239,288,40,40,36.76293519328208,36.795140620019374,2.556,7.862,7.881,-18.5,-22.4
699570282,699570283,289,40,40,36.80767520443217,36.78935130910085,2.556,7.862,7.881,-18.5,-22.4
699570326,699570327,290,40,40,36.813938238634144,36.786526622994096,2.556,7.862,7.881,-18.5,-22.4
699570370,699570371,291,40,40,36.78080099324065,36.418391227099946,2.556,7.862,7.881,-18.5,-22.4
699570414,699570415,292,40,40,36.77555960370128,36.790384481998295,2.781,7.862,7.881,-18.5,-22.4
699570458,699570459,293,40,40,36.78120432921836,36.770821108887574,2.556,7.862,7.881,-18.5,-22.4
699570503,699570503,294,40,40,36.79889206509732,35.453831698817396,2.6519999999999997,7.862,7.881,-18.5,-22.4
699570729,699570729,297,5,5,4.467528069561944,4.4675765246020065,2.6839999999999997,7.862,7.881,-18.5,-22.4
699570737,699570737,298,5,5,4.4597821216466915,4.459951819324172,2.716,7.862,7.881,-18.5,-22.4
699570745,699570745,299,5,5,4.459212892262814,4.4636986850181835,2.716,7.862,7.881,-18.5,-22.4
699570753,699570753,300,5,5,4.465830510055111,4.459027176655077,2.845,7.862,7.881,-18.5,-22.4
699570760,699570761,301,5,5,4.459872540276861,4.462244112383336,2.46,7.862,7.881,-18.5,-22.4
699570768,699570769,302,5,5,4.453113314438873,4.4615126989605045,2.781,7.862,7.881,-18.5,-22.4
699570776,699570776,303,5,5,4.448660356048131,4.465306012115299,2.588,7.862,7.881,-18.5,-22.4
