   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.453629, 0, 3.44308e-06, 1.04508e-24, 1.41421, -3.44308e-06, 0, 1.04508e-24, 1.04508e-24, 1.04508e-24, 1.04508e-24, 1.04508e-24, 1.04508e-24, 1.04508e-24, 1.04508e-24, 2.98102e-12, 1.04508e-24, 1.04508e-24, 1.04508e-24, 7.73927e-09, 1.04508e-24, 1.04508e-24, 5.79971e-10, 1.04508e-24, 1.04508e-24, 3.43475e-06, 1.04508e-24, 1.04508e-24, 1.04508e-24
0.461495, 0, 4.5556e-06, 3.57696e-24, 1.41421, -4.5556e-06, 0, 5.33111e-14, 2.97308e-13, 9.84033e-10, 1.71389e-11, 3.03184e-12, 4.59256e-10, 2.76471e-09, 1.40261e-10, 4.98694e-11, 9.49975e-11, 1.58011e-10, 6.96259e-09, 1.03268e-08, 3.0229e-10, 7.56896e-12, 8.80111e-10, 9.23595e-13, 6.21598e-15, 4.53218e-06, 3.57696e-24, 3.57696e-24, 2.66823e-10
0.469361, 0, 6.00871e-06, 5.01415e-09, 1.41421, -6.00871e-06, 5.01415e-09, 5.01432e-09, 5.01509e-09, 8.12225e-09, 5.06828e-09, 5.02372e-09, 6.46472e-09, 1.37466e-08, 5.45717e-09, 5.16486e-09, 5.3142e-09, 5.51323e-09, 2.70057e-08, 1.87366e-08, 5.96894e-09, 5.03805e-09, 6.34461e-09, 5.02587e-09, 5.01417e-09, 5.95508e-06, 5.01415e-09, 5.01415e-09, 5.85692e-09
0.477228, 0, 7.90314e-06, 1.58003e-08, 1.41421, -7.90314e-06, 1.58003e-08, 1.58007e-08, 1.58026e-08, 2.33901e-08, 1.59325e-08, 1.58237e-08, 1.93425e-08, 3.71243e-08, 1.68821e-08, 1.61631e-08, 1.6533e-08, 1.7019e-08, 6.95022e-08, 3.39607e-08, 1.81318e-08, 1.58587e-08, 1.78031e-08, 1.58433e-08, 1.58004e-08, 7.78878e-06, 1.58003e-08, 1.58003e-08, 1.78583e-08
0.485094, 0, 1.03813e-05, 3.85282e-08, 1.41421, -1.03813e-05, 3.85282e-08, 3.85292e-08, 3.85333e-08, 5.53825e-08, 3.88218e-08, 3.85802e-08, 4.63943e-08, 8.58815e-08, 4.09306e-08, 3.93281e-08, 4.01553e-08, 4.12346e-08, 1.57782e-07, 6.24655e-08, 4.37058e-08, 3.86579e-08, 4.15292e-08, 3.86427e-08, 3.85284e-08, 1.01451e-05, 3.85282e-08, 3.85282e-08, 4.30983e-08
0.49296, 0, 1.36436e-05, 8.54592e-08, 1.41421, -1.36436e-05, 8.54592e-08, 8.54611e-08, 8.54699e-08, 1.21097e-07, 8.60799e-08, 8.5569e-08, 1.02092e-07, 1.85586e-07, 9.05389e-08, 8.71425e-08, 8.88996e-08, 9.11817e-08, 3.37616e-07, 1.16886e-07, 9.64069e-08, 8.57333e-08, 8.9934e-08, 8.57281e-08, 8.54594e-08, 1.31653e-05, 8.54592e-08, 8.54592e-08, 9.51224e-08
0.500826, 0, 1.79873e-05, 1.80496e-07, 1.41421, -1.79873e-05, 1.80496e-07, 1.805e-07, 1.80518e-07, 2.53503e-07, 1.81767e-07, 1.80721e-07, 2.14569e-07, 3.85614e-07, 1.90902e-07, 1.83931e-07, 1.87544e-07, 1.92219e-07, 6.97062e-07, 2.21593e-07, 2.02923e-07, 1.81057e-07, 1.87134e-07, 1.81087e-07, 1.80496e-07, 1.70333e-05, 1.80496e-07, 1.80496e-07, 2.00292e-07
0.508692, 0, 2.38699e-05, 3.69402e-07, 1.41421, -2.38699e-05, 3.69402e-07, 3.69409e-07, 3.69446e-07, 5.15384e-07, 3.71944e-07, 3.69851e-07, 4.37533e-07, 7.79551e-07, 3.9021e-07, 3.7702e-07, 3.83495e-07, 3.92843e-07, 1.40231e-06, 4.22937e-07, 4.14247e-07, 3.70524e-07, 3.79197e-07, 3.70645e-07, 3.69402e-07, 2.19936e-05, 3.69402e-07, 3.69402e-07, 4.08985e-07
0.516558, 0, 3.20154e-05, 7.37973e-07, 1.41421, -3.20154e-05, 7.37973e-07, 7.37989e-07, 7.3806e-07, 1.02385e-06, 7.42953e-07, 7.38854e-07, 8.71396e-07, 1.54117e-06, 7.78722e-07, 7.53782e-07, 7.65572e-07, 7.83879e-07, 2.76074e-06, 8.0744e-07, 8.25794e-07, 7.40172e-07, 7.52348e-07, 7.40512e-07, 7.37975e-07, 2.83802e-05, 7.37973e-07, 7.37973e-07, 8.15491e-07
0.524425, 0, 4.36242e-05, 1.44649e-06, 1.41421, -4.36242e-05, 1.44649e-06, 1.44652e-06, 1.44666e-06, 1.9962e-06, 1.45607e-06, 1.44819e-06, 1.70305e-06, 2.99095e-06, 1.52485e-06, 1.49297e-06, 1.49956e-06, 1.53476e-06, 5.33602e-06, 1.53629e-06, 1.61536e-06, 1.45072e-06, 1.46748e-06, 1.45158e-06, 1.4465e-06, 3.66683e-05, 1.44649e-06, 1.44649e-06, 1.59555e-06
0.532291, 0, 6.05991e-05, 2.77423e-06, 1.41421, -6.05991e-05, 2.77423e-06, 2.77428e-06, 2.77454e-06, 3.81056e-06, 2.79228e-06, 2.77742e-06, 3.25789e-06, 5.68589e-06, 2.92194e-06, 2.8718e-06, 2.87427e-06, 2.94064e-06, 1.01069e-05, 2.88985e-06, 3.09259e-06, 2.7822e-06, 2.80468e-06, 2.78412e-06, 2.77423e-06, 4.75381e-05, 2.77423e-06, 2.77423e-06, 3.05523e-06
0.540157, 0, 8.61517e-05, 5.22595e-06, 1.41421, -8.61517e-05, 5.22595e-06, 5.22605e-06, 5.22653e-06, 7.14533e-06, 5.25938e-06, 5.23186e-06, 6.12174e-06, 1.06186e-05, 5.49953e-06, 5.42328e-06, 5.41124e-06, 5.53415e-06, 1.88066e-05, 5.37428e-06, 5.81557e-06, 5.24071e-06, 5.26988e-06, 5.24483e-06, 5.22596e-06, 6.20227e-05, 5.22595e-06, 5.22595e-06, 5.74639e-06
0.548023, 0, 0.000125541, 9.67154e-06, 1.41421, -0.000125541, 9.67154e-06, 9.67173e-06, 9.67259e-06, 1.31645e-05, 9.73237e-06, 9.6823e-06, 1.13017e-05, 1.94853e-05, 1.01694e-05, 1.00564e-05, 1.00087e-05, 1.02324e-05, 3.43863e-05, 9.86111e-06, 1.07446e-05, 9.6984e-06, 9.73454e-06, 9.70695e-06, 9.67156e-06, 8.17008e-05, 9.67154e-06, 9.67154e-06, 1.06187e-05
0.555889, 0, 0.000187359, 1.75876e-05, 1.41421, -0.000187359, 1.75876e-05, 1.75879e-05, 1.75895e-05, 2.38344e-05, 1.76964e-05, 1.76068e-05, 2.0503e-05, 3.51385e-05, 1.8478e-05, 1.83278e-05, 1.81906e-05, 1.85907e-05, 6.17874e-05, 1.7829e-05, 1.95066e-05, 1.76356e-05, 1.76774e-05, 1.76529e-05, 1.75876e-05, 0.000109021, 1.75876e-05, 1.75876e-05, 1.92814e-05
0.563756, 0, 0.000285457, 3.14302e-05, 1.41421, -0.000285457, 3.14302e-05, 3.14308e-05, 3.14335e-05, 4.24101e-05, 3.16215e-05, 3.1464e-05, 3.65546e-05, 6.2279e-05, 3.29953e-05, 3.28345e-05, 3.24902e-05, 3.31933e-05, 0.000109119, 3.17365e-05, 3.48032e-05, 3.15147e-05, 3.15576e-05, 3.15485e-05, 3.14303e-05, 0.000147807, 3.14302e-05, 3.14302e-05, 3.44074e-05
