   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_57.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.119501, 0, 3.56947e-26, 0, 1.41421, -3.56947e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01905e-28, 0, 0, 7.33157e-31, 0, 4.24675e-30, 0, 3.55878e-26, 0, 0
0.127379, 0, 1.43201e-25, 0, 1.41421, -1.43201e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08823e-28, 0, 0, 2.96021e-30, 0, 1.82278e-29, 0, 1.42771e-25, 0, 0
0.135257, 0, 5.4139e-25, 0, 1.41421, -5.4139e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5456e-27, 0, 0, 1.12707e-29, 0, 7.27595e-29, 0, 5.3976e-25, 0, 0
0.143135, 0, 1.94757e-24, 0, 1.41421, -1.94757e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56001e-27, 0, 0, 4.08502e-29, 0, 2.73927e-28, 0, 1.94169e-24, 0, 0
0.151013, 0, 6.71206e-24, 0, 1.41421, -6.71206e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91618e-26, 0, 0, 1.41894e-28, 0, 9.81873e-28, 0, 6.69178e-24, 0, 0
0.158891, 0, 2.22742e-23, 0, 1.41421, -2.22742e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.35886e-26, 0, 0, 4.7473e-28, 0, 3.37337e-27, 0, 2.22067e-23, 0, 0
0.166769, 0, 7.14526e-23, 0, 1.41421, -7.14526e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03983e-25, 0, 0, 1.53575e-27, 0, 1.11641e-26, 0, 7.12359e-23, 0, 0
0.174648, 0, 2.22247e-22, 0, 1.41421, -2.22247e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.34469e-25, 0, 0, 4.81853e-27, 0, 3.57268e-26, 0, 2.21572e-22, 0, 0
0.182526, 0, 6.71951e-22, 0, 1.41421, -6.71951e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91827e-24, 0, 0, 1.46998e-26, 0, 1.10891e-25, 0, 6.69907e-22, 0, 0
0.190404, 0, 1.97881e-21, 0, 1.41421, -1.97881e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.64904e-24, 0, 0, 4.36915e-26, 0, 3.34649e-25, 0, 1.97278e-21, 0, 0
0.198282, 0, 5.68566e-21, 0, 1.41421, -5.68566e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62312e-23, 0, 0, 1.26741e-25, 0, 9.83922e-25, 0, 5.66832e-21, 0, 0
0.20616, 0, 1.59622e-20, 0, 1.41421, -1.59622e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.5568e-23, 0, 0, 3.59341e-25, 0, 2.82322e-24, 0, 1.59135e-20, 0, 0
0.214038, 0, 4.38409e-20, 0, 1.41421, -4.38409e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25154e-22, 0, 0, 9.97018e-25, 0, 7.91713e-24, 0, 4.37068e-20, 0, 0
0.221916, 0, 1.17923e-19, 0, 1.41421, -1.17923e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36636e-22, 0, 0, 2.71002e-24, 0, 2.17252e-23, 0, 1.17562e-19, 0, 0
0.229794, 0, 3.10921e-19, 0, 1.41421, -3.10921e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.87588e-22, 0, 0, 7.22311e-24, 0, 5.83974e-23, 0, 3.09968e-19, 0, 0
0.237673, 0, 8.04234e-19, 0, 1.41421, -8.04234e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.29584e-21, 0, 0, 1.88934e-23, 0, 1.53907e-22, 0, 8.01766e-19, 0, 0
0.245551, 0, 2.04223e-18, 0, 1.41421, -2.04223e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.82994e-21, 0, 0, 4.85341e-23, 0, 3.98026e-22, 0, 2.03596e-18, 0, 0
0.253429, 0, 5.19827e-18, 0, 1.41421, -5.19827e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48393e-20, 0, 0, 1.25427e-22, 0, 1.03561e-21, 0, 5.18227e-18, 0, 0
0.261307, 0, 1.27096e-17, 0, 1.41421, -1.27096e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.62814e-20, 0, 0, 3.10427e-22, 0, 2.57603e-21, 0, 1.26704e-17, 0, 0
0.269185, 0, 3.05681e-17, 0, 1.41421, -3.05681e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72607e-20, 0, 0, 7.56107e-22, 0, 6.30233e-21, 0, 3.04738e-17, 0, 0
0.277063, 0, 7.23507e-17, 0, 1.41421, -7.23507e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06533e-19, 0, 0, 1.81319e-21, 0, 1.5172e-20, 0, 7.21272e-17, 0, 0
0.284941, 0, 1.68582e-16, 0, 1.41421, -1.68582e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81233e-19, 0, 0, 4.28259e-21, 0, 3.59551e-20, 0, 1.68061e-16, 0, 0
0.292819, 0, 3.86824e-16, 0, 1.41421, -3.86824e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10421e-18, 0, 0, 9.96603e-21, 0, 8.39104e-20, 0, 3.85626e-16, 0, 0
0.300698, 0, 8.74321e-16, 0, 1.41421, -8.74321e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49577e-18, 0, 0, 2.28572e-20, 0, 1.92911e-19, 0, 8.71609e-16, 0, 0
0.308576, 0, 1.94714e-15, 0, 1.41421, -1.94714e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.55807e-18, 0, 0, 5.16816e-20, 0, 4.37041e-19, 0, 1.9411e-15, 0, 0
0.316454, 0, 4.27363e-15, 0, 1.41421, -4.27363e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21987e-17, 0, 0, 1.15232e-19, 0, 9.7597e-19, 0, 4.26034e-15, 0, 0
0.324332, 0, 9.24619e-15, 0, 1.41421, -9.24619e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6392e-17, 0, 0, 2.53436e-19, 0, 2.14892e-18, 0, 9.2174e-15, 0, 0
0.33221, 0, 1.97231e-14, 0, 1.41421, -1.97231e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.62957e-17, 0, 0, 5.49953e-19, 0, 4.66639e-18, 0, 1.96616e-14, 0, 0
0.340088, 0, 4.14874e-14, 0, 1.41421, -4.14874e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18414e-16, 0, 0, 1.17776e-18, 0, 9.99595e-18, 0, 4.13578e-14, 0, 0
0.347966, 0, 8.60698e-14, 0, 1.41421, -8.60698e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45656e-16, 0, 0, 2.48987e-18, 0, 2.11274e-17, 0, 8.58005e-14, 0, 0
0.355844, 0, 1.76135e-13, 0, 1.41421, -1.76135e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02702e-16, 0, 0, 5.19764e-18, 0, 4.40705e-17, 0, 1.75583e-13, 0, 0
0.363723, 0, 3.556e-13, 0, 1.41421, -3.556e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01488e-15, 0, 0, 1.07172e-17, 0, 9.07454e-17, 0, 3.54484e-13, 0, 0
0.371601, 0, 7.08356e-13, 0, 1.41421, -7.08356e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.02161e-15, 0, 0, 2.18352e-17, 0, 1.84497e-16, 0, 7.06128e-13, 0, 0
0.379479, 0, 1.39241e-12, 4.76441e-44, 1.41421, -1.39241e-12, 4.76441e-44, 0, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 4.76441e-44, 3.97383e-15, 4.76441e-44, 4.76441e-44, 4.39748e-17, 4.76441e-44, 3.70463e-16, 4.76441e-44, 1.38802e-12, 4.76441e-44, 4.76441e-44
0.387357, 0, 2.70121e-12, 8.70206e-43, 1.41421, -2.70121e-12, 8.70206e-43, 0, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 8.70206e-43, 7.70909e-15, 8.70206e-43, 8.70206e-43, 8.75842e-17, 8.70206e-43, 7.34859e-16, 8.70206e-43, 2.69268e-12, 8.70206e-43, 8.70206e-43
0.395235, 0, 5.17213e-12, 1.29816e-41, 1.41421, -5.17213e-12, 1.29816e-41, 0, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.29816e-41, 1.47614e-14, 1.29816e-41, 1.29816e-41, 1.72607e-16, 1.29816e-41, 1.44045e-15, 1.29816e-41, 5.15576e-12, 1.29816e-41, 1.29816e-41
0.403113, 0, 9.77564e-12, 1.70432e-40, 1.41421, -9.77564e-12, 1.70432e-40, 0, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 1.70432e-40, 2.79017e-14, 1.70432e-40, 1.70432e-40, 3.36804e-16, 1.70432e-40, 2.7911e-15, 1.70432e-40, 9.74461e-12, 1.70432e-40, 1.70432e-40
0.410991, 0, 1.82401e-11, 2.00466e-39, 1.41421, -1.82401e-11, 2.00466e-39, 0, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 2.00466e-39, 5.20669e-14, 2.00466e-39, 2.00466e-39, 6.51176e-16, 2.00466e-39, 5.34819e-15, 2.00466e-39, 1.8182e-11, 2.00466e-39, 2.00466e-39
0.418869, 0, 3.36013e-11, 2.12929e-38, 1.41421, -3.36013e-11, 2.12929e-38, 0, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 2.12929e-38, 9.59329e-14, 2.12929e-38, 2.12929e-38, 1.24849e-15, 2.12929e-38, 1.01391e-14, 2.12929e-38, 3.3494e-11, 2.12929e-38, 2.12929e-38
0.426747, 0, 6.11186e-11, 2.05373e-37, 1.41421, -6.11186e-11, 2.05373e-37, 0, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 2.05373e-37, 1.74542e-13, 2.05373e-37, 2.05373e-37, 2.37596e-15, 2.05373e-37, 1.90283e-14, 2.05373e-37, 6.09226e-11, 2.05373e-37, 2.05373e-37
0.434626, 0, 1.09779e-10, 1.80867e-36, 1.41421, -1.09779e-10, 1.80867e-36, 0, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 1.80867e-36, 3.13624e-13, 1.80867e-36, 1.80867e-36, 4.4927e-15, 1.80867e-36, 3.53756e-14, 1.80867e-36, 1.09425e-10, 1.80867e-36, 1.80867e-36
0.442504, 0, 1.94729e-10, 1.46192e-35, 1.41421, -1.94729e-10, 1.46192e-35, 0, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 1.46192e-35, 5.56608e-13, 1.46192e-35, 1.46192e-35, 8.44997e-15, 1.46192e-35, 6.52021e-14, 1.46192e-35, 1.94099e-10, 1.46192e-35, 1.46192e-35
0.450382, 0, 3.41153e-10, 1.08958e-34, 1.41421, -3.41153e-10, 1.08958e-34, 0, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 1.08958e-34, 9.75842e-13, 1.08958e-34, 1.08958e-34, 1.58256e-14, 1.08958e-34, 1.19261e-13, 1.08958e-34, 3.40042e-10, 1.08958e-34, 1.08958e-34
0.45826, 0, 5.90359e-10, 7.68567e-34, 1.41421, -5.90359e-10, 7.68567e-34, 0, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 7.68567e-34, 1.69029e-12, 7.68567e-34, 7.68567e-34, 2.95447e-14, 7.68567e-34, 2.16721e-13, 7.68567e-34, 5.88423e-10, 7.68567e-34, 7.68567e-34
0.466138, 0, 1.0092e-09, 5.3036e-33, 1.41421, -1.0092e-09, 5.3036e-33, 0, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 5.3036e-33, 2.89312e-12, 5.3036e-33, 5.3036e-33, 5.50324e-14, 5.3036e-33, 3.91772e-13, 5.3036e-33, 1.00586e-09, 5.3036e-33, 5.3036e-33
0.474016, 0, 1.70439e-09, 3.46875e-32, 1.41421, -1.70439e-09, 3.46875e-32, 0, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 3.46875e-32, 4.89403e-12, 3.46875e-32, 3.46875e-32, 1.02351e-13, 3.46875e-32, 7.05523e-13, 3.46875e-32, 1.69869e-09, 3.46875e-32, 3.46875e-32
0.481894, 0, 2.84409e-09, 2.12894e-31, 1.41421, -2.84409e-09, 2.12894e-31, 0, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 2.12894e-31, 8.18361e-12, 2.12894e-31, 2.12894e-31, 1.90156e-13, 2.12894e-31, 1.26762e-12, 2.12894e-31, 2.83445e-09, 2.12894e-31, 2.12894e-31
0.489772, 0, 4.68974e-09, 1.22471e-30, 1.41421, -4.68974e-09, 1.22471e-30, 0, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.22471e-30, 1.35298e-11, 1.22471e-30, 1.22471e-30, 3.52963e-13, 1.22471e-30, 2.27571e-12, 1.22471e-30, 4.67358e-09, 1.22471e-30, 1.22471e-30
0.497651, 0, 7.64267e-09, 1.13882e-29, 1.41421, -7.64267e-09, 1.13882e-29, 0, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 1.13882e-29, 2.21217e-11, 1.13882e-29, 1.13882e-29, 6.55085e-13, 1.13882e-29, 4.09332e-12, 1.13882e-29, 7.6158e-09, 1.13882e-29, 1.13882e-29
0.505529, 0, 1.23102e-08, 5.50589e-29, 1.41421, -1.23102e-08, 5.50589e-29, 0, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 5.50589e-29, 3.57766e-11, 5.50589e-29, 5.50589e-29, 1.21246e-12, 5.50589e-29, 7.36455e-12, 5.50589e-29, 1.22659e-08, 5.50589e-29, 5.50589e-29
0.513407, 0, 1.96011e-08, 2.52246e-28, 1.41421, -1.96011e-08, 2.52246e-28, 0, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 2.52246e-28, 5.72482e-11, 2.52246e-28, 2.52246e-28, 2.2386e-12, 2.52246e-28, 1.32818e-11, 2.52246e-28, 1.95283e-08, 2.52246e-28, 2.52246e-28
0.521285, 0, 3.08568e-08, 1.09838e-27, 1.41421, -3.08568e-08, 1.09838e-27, 0, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 1.09838e-27, 9.06628e-11, 1.09838e-27, 1.09838e-27, 4.11908e-12, 1.09838e-27, 2.4017e-11, 1.09838e-27, 3.0738e-08, 1.09838e-27, 1.09838e-27
0.529163, 0, 4.80331e-08, 4.5584e-27, 1.41421, -4.80331e-08, 4.5584e-27, 0, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 4.5584e-27, 1.42143e-10, 4.5584e-27, 4.5584e-27, 7.54484e-12, 4.5584e-27, 4.35304e-11, 4.5584e-27, 4.78399e-08, 4.5584e-27, 4.5584e-27
0.537041, 0, 7.3947e-08, 1.80787e-26, 1.41421, -7.3947e-08, 1.80787e-26, 0, 1.80787e-26, 1.80787e-26, 1.80787e-26, 1.80787e-26, 1.80787e-26, 1.80787e-26, 1.80787e-26, 1.46253e-13, 1.80787e-26, 1.80787e-26, 1.80787e-26, 2.20688e-10, 1.80787e-26, 1.80787e-26, 1.37412e-11, 1.80787e-26, 7.90147e-11, 1.80787e-26, 7.36334e-08, 1.80787e-26, 1.80787e-26
0.544919, 0, 1.12606e-07, 6.86909e-26, 1.41421, -1.12606e-07, 6.86909e-26, 0, 6.86909e-26, 6.86909e-26, 6.86909e-26, 6.86909e-26, 6.86909e-26, 6.86909e-26, 6.86909e-26, 5.97643e-13, 6.86909e-26, 6.86909e-26, 6.86909e-26, 3.39403e-10, 6.86909e-26, 6.86909e-26, 2.48564e-11, 6.86909e-26, 1.43449e-10, 6.86909e-26, 1.12097e-07, 6.86909e-26, 6.86909e-26
0.552797, 0, 1.69643e-07, 2.51821e-25, 1.41421, -1.69643e-07, 2.51821e-25, 0, 2.51821e-25, 2.51821e-25, 2.51821e-25, 2.51821e-25, 2.51821e-25, 2.51821e-25, 2.51821e-25, 1.92522e-12, 2.51821e-25, 2.51821e-25, 2.51821e-25, 5.17204e-10, 2.51821e-25, 2.51821e-25, 4.46115e-11, 2.51821e-25, 2.60047e-10, 2.51821e-25, 1.68819e-07, 2.51821e-25, 2.51821e-25
0.560676, 0, 2.54727e-07, 4.61137e-10, 1.41421, -2.54727e-07, 4.61267e-10, 4.61137e-10, 4.61142e-10, 4.61194e-10, 4.61191e-10, 4.61609e-10, 4.61458e-10, 4.61616e-10, 4.61804e-10, 4.73926e-10, 4.70085e-10, 4.67144e-10, 1.77457e-09, 1.2423e-09, 4.62811e-10, 4.61197e-10, 5.40507e-10, 4.61164e-10, 9.31007e-10, 4.61139e-10, 2.52036e-07, 4.61137e-10, 4.75785e-10
0.568554, 0, 3.80547e-07, 1.86965e-09, 1.41421, -3.80547e-07, 1.87018e-09, 1.86965e-09, 1.86967e-09, 1.86988e-09, 1.86987e-09, 1.87157e-09, 1.87095e-09, 1.8716e-09, 1.87236e-09, 1.91436e-09, 1.90594e-09, 1.89402e-09, 7.19658e-09, 3.0393e-09, 1.87644e-09, 1.8699e-09, 2.00955e-09, 1.87032e-09, 2.7143e-09, 1.86966e-09, 3.72884e-07, 1.86965e-09, 1.92906e-09
0.576432, 0, 5.68767e-07, 5.97948e-09, 1.41421, -5.68767e-07, 5.98117e-09, 5.97948e-09, 5.97954e-09, 5.98022e-09, 5.98018e-09, 5.9856e-09, 5.98364e-09, 5.98569e-09, 5.98814e-09, 6.11418e-09, 6.09556e-09, 6.05741e-09, 2.30181e-08, 7.71609e-09, 6.0012e-09, 5.98026e-09, 6.22359e-09, 5.98212e-09, 7.48734e-09, 5.9795e-09, 5.47668e-07, 5.97948e-09, 6.16951e-09
0.58431, 0, 8.57832e-07, 1.74922e-08, 1.41421, -8.57832e-07, 1.74971e-08, 1.74922e-08, 1.74923e-08, 1.74943e-08, 1.74942e-08, 1.75101e-08, 1.75043e-08, 1.75103e-08, 1.75175e-08, 1.78714e-08, 1.78318e-08, 1.77202e-08, 6.73446e-08, 2.00493e-08, 1.75557e-08, 1.74944e-08, 1.79137e-08, 1.75007e-08, 2.0161e-08, 1.74922e-08, 8.00672e-07, 1.74922e-08, 1.80481e-08
0.592188, 0, 1.32239e-06, 4.85191e-08, 1.41421, -1.32239e-06, 4.85328e-08, 4.85191e-08, 4.85196e-08, 4.85251e-08, 4.85248e-08, 4.85688e-08, 4.85529e-08, 4.85695e-08, 4.85894e-08, 4.95389e-08, 4.94612e-08, 4.91516e-08, 1.86811e-07, 5.22541e-08, 4.86954e-08, 4.85254e-08, 4.92391e-08, 4.85443e-08, 5.31954e-08, 4.85193e-08, 1.17039e-06, 4.85191e-08, 5.00614e-08
0.600066, 0, 2.11705e-06, 1.29019e-07, 1.41421, -2.11705e-06, 1.29055e-07, 1.29019e-07, 1.2902e-07, 1.29035e-07, 1.29034e-07, 1.29151e-07, 1.29108e-07, 1.29153e-07, 1.29205e-07, 1.31734e-07, 1.31524e-07, 1.30701e-07, 4.96781e-07, 1.34431e-07, 1.29487e-07, 1.29035e-07, 1.30235e-07, 1.29089e-07, 1.37132e-07, 1.29019e-07, 1.72237e-06, 1.29019e-07, 1.3312e-07
0.607944, 0, 3.57249e-06, 3.30169e-07, 1.41421, -3.57249e-06, 3.30262e-07, 3.30169e-07, 3.30172e-07, 3.30209e-07, 3.30207e-07, 3.30507e-07, 3.30398e-07, 3.30512e-07, 3.30647e-07, 3.37144e-07, 3.36581e-07, 3.34473e-07, 1.27136e-06, 3.37949e-07, 3.31368e-07, 3.30212e-07, 3.32202e-07, 3.30356e-07, 3.44066e-07, 3.3017e-07, 2.5764e-06, 3.30169e-07, 3.40665e-07
0.615822, 0, 6.40108e-06, 8.1439e-07, 1.41421, -6.40108e-06, 8.1462e-07, 8.1439e-07, 8.14398e-07, 8.1449e-07, 8.14485e-07, 8.15223e-07, 8.14956e-07, 8.15236e-07, 8.15569e-07, 8.3316e-07, 8.30206e-07, 8.25008e-07, 3.13608e-06, 8.25487e-07, 8.17349e-07, 8.14496e-07, 8.17751e-07, 8.14871e-07, 8.37899e-07, 8.14392e-07, 3.96291e-06, 8.1439e-07, 8.40282e-07
