   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_303.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.465015, 0, 1.39935e-06, 4.13321e-09, 1.41421, -1.39935e-06, 4.13321e-09, 4.1338e-09, 4.83245e-09, 4.13673e-09, 4.74443e-09, 1.24118e-08, 3.43892e-08, 4.19629e-09, 6.45664e-09, 5.67557e-09, 6.7114e-09, 2.11857e-08, 1.31207e-08, 4.42519e-09, 4.14574e-09, 3.76765e-07, 4.49495e-09, 1.88546e-08, 4.13326e-09, 9.36478e-07, 4.13321e-09, 6.58759e-09
0.472868, 0, 1.85694e-06, 7.62928e-09, 1.41421, -1.85694e-06, 7.62928e-09, 7.63037e-09, 8.91758e-09, 7.63577e-09, 8.75542e-09, 2.28819e-08, 6.33735e-08, 7.74551e-09, 1.45673e-08, 1.0471e-08, 1.23794e-08, 3.90472e-08, 1.89756e-08, 8.16724e-09, 7.65238e-09, 5.35548e-07, 8.32026e-09, 2.78298e-08, 7.62938e-09, 1.17221e-06, 7.62928e-09, 1.21513e-08
0.48072, 0, 2.48202e-06, 1.38609e-08, 1.41421, -2.48202e-06, 1.38609e-08, 1.38629e-08, 1.61978e-08, 1.38727e-08, 1.59037e-08, 4.1529e-08, 1.1498e-07, 1.40717e-08, 3.03712e-08, 1.90157e-08, 2.24775e-08, 7.08525e-08, 2.81416e-08, 1.48367e-08, 1.39028e-08, 7.5848e-07, 1.51528e-08, 4.14596e-08, 1.38611e-08, 1.46434e-06, 1.38609e-08, 2.20638e-08
0.488573, 0, 3.34682e-06, 2.48154e-08, 1.41421, -3.34682e-06, 2.48154e-08, 2.48189e-08, 2.89936e-08, 2.48365e-08, 2.84677e-08, 7.42823e-08, 2.05604e-07, 2.51924e-08, 5.93225e-08, 3.40315e-08, 4.02209e-08, 1.26709e-07, 4.27351e-08, 2.65601e-08, 2.48903e-08, 1.07102e-06, 2.71878e-08, 6.23557e-08, 2.48157e-08, 1.82679e-06, 2.48154e-08, 3.94811e-08
0.496425, 0, 4.55812e-06, 4.38078e-08, 1.41421, -4.55812e-06, 4.38078e-08, 4.38141e-08, 5.11744e-08, 4.3845e-08, 5.02471e-08, 1.31023e-07, 3.62555e-07, 4.44725e-08, 1.11342e-07, 6.00567e-08, 7.09692e-08, 2.23457e-07, 6.62266e-08, 4.68839e-08, 4.39399e-08, 1.50651e-06, 4.80956e-08, 9.46426e-08, 4.38084e-08, 2.27775e-06, 4.38078e-08, 6.96649e-08
0.504278, 0, 6.27912e-06, 7.62851e-08, 1.41421, -6.27912e-06, 7.62851e-08, 7.62959e-08, 8.90969e-08, 7.63496e-08, 8.74843e-08, 2.2797e-07, 6.30651e-07, 7.74409e-08, 2.04303e-07, 1.04545e-07, 1.23524e-07, 3.8873e-07, 1.04249e-07, 8.16349e-08, 7.65147e-08, 2.11205e-06, 8.39213e-08, 1.44813e-07, 7.62861e-08, 2.84143e-06, 7.62851e-08, 1.21256e-07
0.51213, 0, 8.75315e-06, 1.31065e-07, 1.41421, -8.75315e-06, 1.31065e-07, 1.31084e-07, 1.5305e-07, 1.31176e-07, 1.50283e-07, 3.91352e-07, 1.08234e-06, 1.33049e-07, 3.65206e-07, 1.79559e-07, 2.12126e-07, 6.67212e-07, 1.65844e-07, 1.40246e-07, 1.3146e-07, 2.9517e-06, 1.44477e-07, 2.23031e-07, 1.31067e-07, 3.5509e-06, 1.31065e-07, 2.08234e-07
0.519983, 0, 1.23539e-05, 2.22204e-07, 1.41421, -1.23539e-05, 2.22204e-07, 2.22235e-07, 2.59429e-07, 2.22391e-07, 2.54743e-07, 6.62926e-07, 1.83292e-06, 2.25562e-07, 6.45383e-07, 3.04314e-07, 3.59458e-07, 1.13002e-06, 2.65331e-07, 2.37748e-07, 2.22871e-07, 4.11287e-06, 2.45442e-07, 3.45077e-07, 2.22207e-07, 4.45201e-06, 2.22204e-07, 3.52867e-07
0.527835, 0, 1.76438e-05, 3.7177e-07, 1.41421, -1.76438e-05, 3.7177e-07, 3.71822e-07, 4.33969e-07, 3.72083e-07, 4.2614e-07, 1.10818e-06, 3.06314e-06, 3.77381e-07, 1.12755e-06, 5.08969e-07, 6.01109e-07, 1.88865e-06, 4.25098e-07, 3.97742e-07, 3.72885e-07, 5.71478e-06, 4.11508e-07, 5.35225e-07, 3.71774e-07, 5.60937e-06, 3.7177e-07, 5.90096e-07
0.535688, 0, 2.54704e-05, 6.13888e-07, 1.41421, -2.54704e-05, 6.13888e-07, 6.13975e-07, 7.16456e-07, 6.14405e-07, 7.03546e-07, 1.82823e-06, 5.05199e-06, 6.23142e-07, 1.94759e-06, 8.4013e-07, 9.92071e-07, 3.11524e-06, 6.79647e-07, 6.56717e-07, 6.15726e-07, 7.91977e-06, 6.80963e-07, 8.30419e-07, 6.13896e-07, 7.11649e-06, 6.13888e-07, 9.7391e-07
0.543541, 0, 3.70971e-05, 1.00051e-06, 1.41421, -3.70971e-05, 1.00051e-06, 1.00065e-06, 1.16743e-06, 1.00135e-06, 1.14642e-06, 2.97682e-06, 8.22339e-06, 1.01557e-06, 3.32581e-06, 1.36871e-06, 1.61599e-06, 5.07138e-06, 1.08137e-06, 1.07021e-06, 1.0035e-06, 1.09483e-05, 1.11228e-06, 1.2862e-06, 1.00052e-06, 9.10436e-06, 1.00051e-06, 1.58643e-06
0.551393, 0, 5.43979e-05, 1.60951e-06, 1.41421, -5.43979e-05, 1.60951e-06, 1.60973e-06, 1.87764e-06, 1.61086e-06, 1.84389e-06, 4.78404e-06, 1.32116e-05, 1.6337e-06, 5.61478e-06, 2.20095e-06, 2.59815e-06, 8.14851e-06, 1.70869e-06, 1.72147e-06, 1.61431e-06, 1.50993e-05, 1.79341e-06, 1.98502e-06, 1.60953e-06, 1.17624e-05, 1.60951e-06, 2.55068e-06
