   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_860.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0115486, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00370123, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00414615, 0, 3.81162e-20, 0, 1.41421, -3.81162e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95004e-22, 0, 0, 2.30825e-22, 0, 3.36402e-25, 0, 3.72901e-20, 0, 0
0.0119935, 0, 7.69174e-20, 0, 1.41421, -7.69174e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20058e-21, 0, 0, 4.73755e-22, 0, 6.9067e-25, 0, 7.52424e-20, 0, 0
0.0198409, 0, 1.53644e-19, 0, 1.41421, -1.53644e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39791e-21, 0, 0, 9.62534e-22, 0, 1.40367e-24, 0, 1.50282e-19, 0, 0
0.0276883, 0, 3.03897e-19, 0, 1.41421, -3.03897e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7424e-21, 0, 0, 1.93653e-21, 0, 2.82498e-24, 0, 2.97215e-19, 0, 0
0.0355356, 0, 5.95366e-19, 0, 1.41421, -5.95366e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28982e-21, 0, 0, 3.85929e-21, 0, 5.63199e-24, 0, 5.82211e-19, 0, 0
0.043383, 0, 1.15559e-18, 0, 1.41421, -1.15559e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80292e-20, 0, 0, 7.6206e-21, 0, 1.11261e-23, 0, 1.12993e-18, 0, 0
0.0512304, 0, 2.22273e-18, 0, 1.41421, -2.22273e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.46745e-20, 0, 0, 1.49134e-20, 0, 2.1786e-23, 0, 2.17312e-18, 0, 0
0.0590778, 0, 4.2377e-18, 0, 1.41421, -4.2377e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.61001e-20, 0, 0, 2.89315e-20, 0, 4.2294e-23, 0, 4.14262e-18, 0, 0
0.0669251, 0, 8.00976e-18, 0, 1.41421, -8.00976e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24922e-19, 0, 0, 5.56496e-20, 0, 8.14234e-23, 0, 7.82911e-18, 0, 0
0.0747725, 0, 1.50118e-17, 0, 1.41421, -1.50118e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34098e-19, 0, 0, 1.06153e-19, 0, 1.55483e-22, 0, 1.46714e-17, 0, 0
0.0826199, 0, 2.79026e-17, 0, 1.41421, -2.79026e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.35065e-19, 0, 0, 2.00846e-19, 0, 2.94555e-22, 0, 2.72664e-17, 0, 0
0.0904673, 0, 5.14421e-17, 0, 1.41421, -5.14421e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01995e-19, 0, 0, 3.76981e-19, 0, 5.5371e-22, 0, 5.02626e-17, 0, 0
0.0983146, 0, 9.4084e-17, 0, 1.41421, -9.4084e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46659e-18, 0, 0, 7.02051e-19, 0, 1.03301e-21, 0, 9.19143e-17, 0, 0
0.106162, 0, 1.70724e-16, 0, 1.41421, -1.70724e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66089e-18, 0, 0, 1.2974e-18, 0, 1.91296e-21, 0, 1.66763e-16, 0, 0
0.114009, 0, 3.07399e-16, 0, 1.41421, -3.07399e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79042e-18, 0, 0, 2.37951e-18, 0, 3.51683e-21, 0, 3.00225e-16, 0, 0
0.121857, 0, 5.49276e-16, 0, 1.41421, -5.49276e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5585e-18, 0, 0, 4.33176e-18, 0, 6.41953e-21, 0, 5.36379e-16, 0, 0
0.129704, 0, 9.74097e-16, 0, 1.41421, -9.74097e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.51755e-17, 0, 0, 7.82804e-18, 0, 1.16365e-20, 0, 9.51082e-16, 0, 0
0.137552, 0, 1.71467e-15, 0, 1.41421, -1.71467e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67087e-17, 0, 0, 1.40443e-17, 0, 2.09492e-20, 0, 1.67389e-15, 0, 0
0.145399, 0, 2.99613e-15, 0, 1.41421, -2.99613e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6662e-17, 0, 0, 2.50181e-17, 0, 3.74617e-20, 0, 2.92442e-15, 0, 0
0.153246, 0, 5.19735e-15, 0, 1.41421, -5.19735e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09305e-17, 0, 0, 4.42558e-17, 0, 6.65487e-20, 0, 5.0721e-15, 0, 0
0.161094, 0, 8.95109e-15, 0, 1.41421, -8.95109e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39358e-16, 0, 0, 7.77485e-17, 0, 1.17454e-19, 0, 8.73387e-15, 0, 0
0.168941, 0, 1.53064e-14, 0, 1.41421, -1.53064e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3826e-16, 0, 0, 1.35664e-16, 0, 2.0598e-19, 0, 1.49323e-14, 0, 0
0.176788, 0, 2.59898e-14, 0, 1.41421, -2.59898e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.04485e-16, 0, 0, 2.35142e-16, 0, 3.58963e-19, 0, 2.53499e-14, 0, 0
0.184636, 0, 4.3822e-14, 0, 1.41421, -4.3822e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.81881e-16, 0, 0, 4.04887e-16, 0, 6.21711e-19, 0, 4.27346e-14, 0, 0
0.192483, 0, 7.33782e-14, 0, 1.41421, -7.33782e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14156e-15, 0, 0, 6.92668e-16, 0, 1.07025e-18, 0, 7.15429e-14, 0, 0
0.200331, 0, 1.22025e-13, 0, 1.41421, -1.22025e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89799e-15, 0, 0, 1.17747e-15, 0, 1.83151e-18, 0, 1.18948e-13, 0, 0
0.208178, 0, 2.0154e-13, 0, 1.41421, -2.0154e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13413e-15, 0, 0, 1.98914e-15, 0, 3.11596e-18, 0, 1.96414e-13, 0, 0
0.216025, 0, 3.30617e-13, 0, 1.41421, -3.30617e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14029e-15, 0, 0, 3.33984e-15, 0, 5.27081e-18, 0, 3.22132e-13, 0, 0
0.223873, 0, 5.38713e-13, 0, 1.41421, -5.38713e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.37386e-15, 0, 0, 5.5743e-15, 0, 8.86566e-18, 0, 5.24756e-13, 0, 0
