   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_238.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.508386, 0, 4.40631e-07, 1.74043e-27, 1.41421, -4.40631e-07, 1.74043e-27, 0, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 1.74043e-27, 9.00001e-10, 1.74043e-27, 1.74043e-27, 7.09894e-12, 1.57237e-10, 1.74043e-27, 4.39566e-07, 1.74043e-27, 1.74043e-27
0.51626, 0, 6.9378e-07, 7.81852e-27, 1.41421, -6.9378e-07, 7.81852e-27, 0, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 7.81852e-27, 1.42637e-09, 7.81852e-27, 7.81852e-27, 1.3007e-11, 2.80666e-10, 7.81852e-27, 6.9206e-07, 7.81852e-27, 7.81852e-27
0.524133, 0, 1.08019e-06, 3.34255e-26, 1.41421, -1.08019e-06, 3.34255e-26, 0, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 3.34255e-26, 2.23823e-09, 3.34255e-26, 3.34255e-26, 2.37567e-11, 5.02516e-10, 3.34255e-26, 1.07743e-06, 3.34255e-26, 3.34255e-26
0.532007, 0, 1.66333e-06, 1.36352e-25, 1.41421, -1.66333e-06, 1.36352e-25, 0, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 1.36352e-25, 3.47848e-09, 1.36352e-25, 1.36352e-25, 4.32025e-11, 9.02319e-10, 1.36352e-25, 1.6589e-06, 1.36352e-25, 1.36352e-25
0.539881, 0, 2.53353e-06, 5.32077e-25, 1.41421, -2.53353e-06, 5.32077e-25, 0, 5.32077e-25, 5.32077e-25, 5.32077e-25, 5.32077e-25, 5.32077e-25, 2.3783e-12, 5.32077e-25, 5.32077e-25, 5.32077e-25, 5.35571e-09, 5.32077e-25, 5.32077e-25, 7.81328e-11, 1.62367e-09, 5.32077e-25, 2.52647e-06, 5.32077e-25, 5.32077e-25
0.547755, 0, 3.81782e-06, 1.99098e-24, 1.41421, -3.81782e-06, 1.99098e-24, 0, 1.99098e-24, 1.99098e-24, 1.99098e-24, 1.99098e-24, 1.99098e-24, 9.70341e-12, 1.99098e-24, 1.99098e-24, 1.99098e-24, 8.17175e-09, 1.99098e-24, 1.99098e-24, 1.40369e-10, 2.92433e-09, 1.99098e-24, 3.80657e-06, 1.99098e-24, 1.99098e-24
0.555629, 0, 5.69455e-06, 7.2119e-24, 1.41421, -5.69455e-06, 1.08508e-10, 0, 7.03778e-14, 1.88418e-13, 8.0687e-13, 4.62099e-12, 5.44369e-12, 1.41381e-10, 8.39165e-11, 1.34022e-11, 2.1048e-10, 1.23599e-08, 8.54277e-12, 3.44791e-13, 2.50254e-10, 5.26326e-09, 7.00013e-15, 5.67559e-06, 7.2119e-24, 5.06426e-10
0.563502, 0, 8.42093e-06, 1.28259e-08, 1.41421, -8.42093e-06, 1.32661e-08, 1.28259e-08, 1.28262e-08, 1.28267e-08, 1.28292e-08, 1.28446e-08, 1.2848e-08, 1.33646e-08, 1.31663e-08, 1.28803e-08, 1.36797e-08, 3.13619e-08, 1.28605e-08, 1.28273e-08, 1.32683e-08, 2.22751e-08, 1.28259e-08, 8.38814e-06, 1.28259e-08, 1.48802e-08
0.571376, 0, 1.23464e-05, 5.18105e-08, 1.41421, -1.23464e-05, 5.32187e-08, 5.18105e-08, 5.18114e-08, 5.1813e-08, 5.1821e-08, 5.18705e-08, 5.18812e-08, 5.3496e-08, 5.28995e-08, 5.19844e-08, 5.4542e-08, 7.93789e-08, 5.19214e-08, 5.1815e-08, 5.25855e-08, 6.86999e-08, 5.18106e-08, 1.22873e-05, 5.18105e-08, 5.83827e-08
0.57925, 0, 1.79812e-05, 1.65198e-07, 1.41421, -1.79812e-05, 1.69319e-07, 1.65198e-07, 1.65201e-07, 1.65205e-07, 1.65229e-07, 1.65374e-07, 1.65405e-07, 1.70065e-07, 1.68385e-07, 1.65707e-07, 1.73192e-07, 2.05869e-07, 1.65523e-07, 1.65211e-07, 1.66542e-07, 1.95197e-07, 1.65198e-07, 1.78685e-05, 1.65198e-07, 1.84431e-07
0.587124, 0, 2.60891e-05, 4.82011e-07, 1.41421, -2.60891e-05, 4.93445e-07, 4.82011e-07, 4.82019e-07, 4.82031e-07, 4.82096e-07, 4.82498e-07, 4.82585e-07, 4.95376e-07, 4.90854e-07, 4.83424e-07, 5.0419e-07, 5.41534e-07, 4.82912e-07, 4.82048e-07, 4.84319e-07, 5.34877e-07, 4.82012e-07, 2.58617e-05, 4.82011e-07, 5.35375e-07
0.594998, 0, 3.78932e-05, 1.33392e-06, 1.41421, -3.78932e-05, 1.36433e-06, 1.33392e-06, 1.33394e-06, 1.33397e-06, 1.33415e-06, 1.33522e-06, 1.33545e-06, 1.36915e-06, 1.35744e-06, 1.33768e-06, 1.39291e-06, 1.42035e-06, 1.33632e-06, 1.33402e-06, 1.33784e-06, 1.42622e-06, 1.33392e-06, 3.74111e-05, 1.33392e-06, 1.47586e-06
0.602872, 0, 5.55042e-05, 3.53957e-06, 1.41421, -5.55042e-05, 3.61742e-06, 3.53957e-06, 3.53962e-06, 3.5397e-06, 3.54015e-06, 3.54288e-06, 3.54347e-06, 3.63123e-06, 3.59977e-06, 3.54918e-06, 3.69057e-06, 3.66409e-06, 3.5457e-06, 3.53982e-06, 3.54616e-06, 3.69916e-06, 3.53957e-06, 5.44454e-05, 3.53957e-06, 3.90289e-06
0.610745, 0, 8.28157e-05, 9.03987e-06, 1.41421, -8.28157e-05, 9.23193e-06, 9.03987e-06, 9.03999e-06, 9.0402e-06, 9.0413e-06, 9.04805e-06, 9.0495e-06, 9.26783e-06, 9.1884e-06, 9.06359e-06, 9.41242e-06, 9.21789e-06, 9.05499e-06, 9.04048e-06, 9.05084e-06, 9.31249e-06, 9.03988e-06, 8.04575e-05, 9.03987e-06, 9.93626e-06
0.618619, 0, 0.000127392, 2.22545e-05, 1.41421, -0.000127392, 2.27116e-05, 2.22545e-05, 2.22548e-05, 2.22553e-05, 2.22579e-05, 2.2274e-05, 2.22774e-05, 2.28301e-05, 2.2608e-05, 2.2311e-05, 2.31411e-05, 2.25071e-05, 2.22905e-05, 2.2256e-05, 2.22726e-05, 2.27146e-05, 2.22545e-05, 0.000122115, 2.22545e-05, 2.43877e-05
0.626493, 0, 0.000204139, 5.2849e-05, 1.41421, -0.000204139, 5.38987e-05, 5.2849e-05, 5.28497e-05, 5.28508e-05, 5.28568e-05, 5.28937e-05, 5.29017e-05, 5.42309e-05, 5.36608e-05, 5.29786e-05, 5.48852e-05, 5.32047e-05, 5.29316e-05, 5.28523e-05, 5.28784e-05, 5.36159e-05, 5.28491e-05, 0.000192485, 5.2849e-05, 5.77481e-05
0.634367, 0, 0.000342491, 0.000121123, 1.41421, -0.000342491, 0.000123451, 0.000121123, 0.000121125, 0.000121127, 0.000121141, 0.000121222, 0.00012124, 0.000124326, 0.000122923, 0.000121411, 0.000125638, 0.000121621, 0.000121306, 0.000121131, 0.000121171, 0.000122386, 0.000121123, 0.000317261, 0.000121123, 0.000131985
0.642241, 0, 0.000599555, 0.000268008, 1.41421, -0.000599555, 0.000272992, 0.000268008, 0.000268011, 0.000268017, 0.000268045, 0.00026822, 0.000268258, 0.000275221, 0.000271862, 0.000268624, 0.000277675, 0.000268699, 0.000268401, 0.000268024, 0.000268084, 0.000270062, 0.000268009, 0.000546226, 0.000268008, 0.000291266
0.650114, 0, 0.00108322, 0.000572725, 1.41421, -0.00108322, 0.000583034, 0.000572725, 0.000572732, 0.000572743, 0.000572802, 0.000573164, 0.000573242, 0.000588539, 0.000580697, 0.000573999, 0.000592721, 0.000573678, 0.000573537, 0.000572758, 0.000572846, 0.000576027, 0.000572726, 0.000973467, 0.000572725, 0.000620836
0.657988, 0, 0.00199095, 0.00118243, 1.41421, -0.00199095, 0.00120303, 0.00118243, 0.00118244, 0.00118246, 0.00118258, 0.0011833, 0.00118346, 0.00121635, 0.00119836, 0.00118497, 0.0012224, 0.00118373, 0.00118405, 0.00118249, 0.00118262, 0.00118768, 0.00118243, 0.00177123, 0.00118243, 0.0012786
0.665862, 1.96716, 0.00367133, 0.00235926, 1.99177, 1.96349, 0.00239909, 0.00235926, 0.00235929, 0.00235933, 0.00235956, 0.00236096, 0.00236126, 0.00243058, 0.00239006, 0.00236418, 0.00243651, 0.00236104, 0.00236239, 0.00235939, 0.00235955, 0.00236754, 0.00235926, 0.00324362, 0.00235926, 0.00254514
