   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_658.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0170909, 0, 3.99025e-16, 0, 1.41421, -3.99025e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96045e-18, 0, 0, 2.26074e-18, 0, 1.6924e-19, 0, 3.91634e-16, 0, 0, 0
0.0249392, 0, 6.62348e-16, 0, 1.41421, -6.62348e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.23302e-18, 0, 0, 3.81875e-18, 0, 2.87708e-19, 0, 6.50008e-16, 0, 0, 0
0.0327874, 0, 1.0934e-15, 0, 1.41421, -1.0934e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35895e-17, 0, 0, 6.416e-18, 0, 4.86673e-19, 0, 1.07291e-15, 0, 0, 0
0.0406357, 0, 1.79519e-15, 0, 1.41421, -1.79519e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23092e-17, 0, 0, 1.07229e-17, 0, 8.19206e-19, 0, 1.76134e-15, 0, 0, 0
0.048484, 0, 2.93158e-15, 0, 1.41421, -2.93158e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.64268e-17, 0, 0, 1.78274e-17, 0, 1.37231e-18, 0, 2.87595e-15, 0, 0, 0
0.0563323, 0, 4.76185e-15, 0, 1.41421, -4.76185e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.91619e-17, 0, 0, 2.94865e-17, 0, 2.28792e-18, 0, 4.67092e-15, 0, 0, 0
0.0641805, 0, 7.69404e-15, 0, 1.41421, -7.69404e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.55794e-17, 0, 0, 4.85237e-17, 0, 3.79658e-18, 0, 7.54614e-15, 0, 0, 0
0.0720288, 0, 1.23668e-14, 0, 1.41421, -1.23668e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53607e-16, 0, 0, 7.94524e-17, 0, 6.2709e-18, 0, 1.21275e-14, 0, 0, 0
0.0798771, 0, 1.97743e-14, 0, 1.41421, -1.97743e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45582e-16, 0, 0, 1.29452e-16, 0, 1.03105e-17, 0, 1.9389e-14, 0, 0, 0
0.0877253, 0, 3.14562e-14, 0, 1.41421, -3.14562e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90607e-16, 0, 0, 2.09887e-16, 0, 1.68757e-17, 0, 3.08388e-14, 0, 0, 0
