   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_301.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00363747, 0, 2.02098e-16, 0, 1.41421, -2.02098e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32883e-18, 0, 0, 1.37431e-18, 0, 1.23531e-19, 0, 1.97272e-16, 0, 0
0.0114875, 0, 3.42172e-16, 0, 1.41421, -3.42172e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.63522e-18, 0, 0, 2.36978e-18, 0, 2.1422e-19, 0, 3.33952e-16, 0, 0
0.0193376, 0, 5.75884e-16, 0, 1.41421, -5.75884e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48285e-18, 0, 0, 4.06236e-18, 0, 3.69458e-19, 0, 5.61969e-16, 0, 0
0.0271876, 0, 9.63543e-16, 0, 1.41421, -9.63543e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58639e-17, 0, 0, 6.92371e-18, 0, 6.33775e-19, 0, 9.40122e-16, 0, 0
0.0350376, 0, 1.60282e-15, 0, 1.41421, -1.60282e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6385e-17, 0, 0, 1.17334e-17, 0, 1.08145e-18, 0, 1.56362e-15, 0, 0
0.0428877, 0, 2.65098e-15, 0, 1.41421, -2.65098e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36326e-17, 0, 0, 1.97729e-17, 0, 1.83577e-18, 0, 2.58574e-15, 0, 0
0.0507377, 0, 4.35977e-15, 0, 1.41421, -4.35977e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17458e-17, 0, 0, 3.31363e-17, 0, 3.10027e-18, 0, 4.25178e-15, 0, 0
0.0585878, 0, 7.15802e-15, 0, 1.41421, -7.15802e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17773e-16, 0, 0, 5.55709e-17, 0, 5.25025e-18, 0, 6.97942e-15, 0, 0
0.0664378, 0, 1.16362e-14, 0, 1.41421, -1.16362e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91421e-16, 0, 0, 9.20695e-17, 0, 8.7726e-18, 0, 1.1344e-14, 0, 0
0.0742879, 0, 1.88131e-14, 0, 1.41421, -1.88131e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09429e-16, 0, 0, 1.51739e-16, 0, 1.45868e-17, 0, 1.83373e-14, 0, 0
0.0821379, 0, 3.02519e-14, 0, 1.41421, -3.02519e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9748e-16, 0, 0, 2.48783e-16, 0, 2.41376e-17, 0, 2.94815e-14, 0, 0
0.089988, 0, 4.83848e-14, 0, 1.41421, -4.83848e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95521e-16, 0, 0, 4.05801e-16, 0, 3.97518e-17, 0, 4.71437e-14, 0, 0
0.097838, 0, 7.69746e-14, 0, 1.41421, -7.69746e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26534e-15, 0, 0, 6.5857e-16, 0, 6.51584e-17, 0, 7.49856e-14, 0, 0
0.105688, 0, 1.2181e-13, 0, 1.41421, -1.2181e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00197e-15, 0, 0, 1.06344e-15, 0, 1.06306e-16, 0, 1.18638e-13, 0, 0
0.113538, 0, 1.91748e-13, 0, 1.41421, -1.91748e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15077e-15, 0, 0, 1.70877e-15, 0, 1.72648e-16, 0, 1.86716e-13, 0, 0
0.121388, 0, 3.00264e-13, 0, 1.41421, -3.00264e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.93287e-15, 0, 0, 2.73235e-15, 0, 2.79121e-16, 0, 2.9232e-13, 0, 0
