   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_101.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00327135, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0045953, 0, 6.75707e-20, 0, 1.41421, -6.75707e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20715e-22, 0, 0, 2.28973e-24, 1.19575e-23, 0, 6.68357e-20, 0, 0
0.012462, 0, 1.38994e-19, 0, 1.41421, -1.38994e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48252e-21, 0, 0, 4.76978e-24, 2.50737e-23, 0, 1.37482e-19, 0, 0
0.0203286, 0, 2.82806e-19, 0, 1.41421, -2.82806e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.01642e-21, 0, 0, 9.83002e-24, 5.19972e-23, 0, 2.79728e-19, 0, 0
0.0281953, 0, 5.69388e-19, 0, 1.41421, -5.69388e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07307e-21, 0, 0, 2.00507e-23, 1.06691e-22, 0, 5.63188e-19, 0, 0
0.0360619, 0, 1.13478e-18, 0, 1.41421, -1.13478e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21035e-20, 0, 0, 4.04932e-23, 2.16695e-22, 0, 1.12242e-18, 0, 0
0.0439286, 0, 2.23943e-18, 0, 1.41421, -2.23943e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38855e-20, 0, 0, 8.0994e-23, 4.35814e-22, 0, 2.21502e-18, 0, 0
0.0517952, 0, 4.37737e-18, 0, 1.41421, -4.37737e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66884e-20, 0, 0, 1.605e-22, 8.68239e-22, 0, 4.32965e-18, 0, 0
0.0596619, 0, 8.47715e-18, 0, 1.41421, -8.47715e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.04155e-20, 0, 0, 3.15181e-22, 1.71393e-21, 0, 8.3847e-18, 0, 0
0.0675285, 0, 1.62687e-17, 0, 1.41421, -1.62687e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73518e-19, 0, 0, 6.13506e-22, 3.35344e-21, 0, 1.60913e-17, 0, 0
0.0753952, 0, 3.09466e-17, 0, 1.41421, -3.09466e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30067e-19, 0, 0, 1.18397e-21, 6.50491e-21, 0, 3.06089e-17, 0, 0
0.0832618, 0, 5.83597e-17, 0, 1.41421, -5.83597e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.22444e-19, 0, 0, 2.26579e-21, 1.25126e-20, 0, 5.77225e-17, 0, 0
0.0911285, 0, 1.09127e-16, 0, 1.41421, -1.09127e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1639e-18, 0, 0, 4.30062e-21, 2.38731e-20, 0, 1.07935e-16, 0, 0
0.0989951, 0, 2.02365e-16, 0, 1.41421, -2.02365e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15833e-18, 0, 0, 8.09747e-21, 4.51867e-20, 0, 2.00153e-16, 0, 0
0.106862, 0, 3.72212e-16, 0, 1.41421, -3.72212e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96982e-18, 0, 0, 1.51267e-20, 8.48663e-20, 0, 3.68142e-16, 0, 0
0.114728, 0, 6.79128e-16, 0, 1.41421, -6.79128e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24319e-18, 0, 0, 2.80397e-20, 1.58183e-19, 0, 6.71699e-16, 0, 0
0.122595, 0, 1.22935e-15, 0, 1.41421, -1.22935e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31114e-17, 0, 0, 5.1582e-20, 2.92654e-19, 0, 1.21589e-15, 0, 0
0.130462, 0, 2.20803e-15, 0, 1.41421, -2.20803e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35493e-17, 0, 0, 9.41823e-20, 5.37512e-19, 0, 2.18385e-15, 0, 0
0.138328, 0, 3.93542e-15, 0, 1.41421, -3.93542e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.19721e-17, 0, 0, 1.70701e-19, 9.8022e-19, 0, 3.8923e-15, 0, 0
0.146195, 0, 6.961e-15, 0, 1.41421, -6.961e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.424e-17, 0, 0, 3.07146e-19, 1.77509e-18, 0, 6.88468e-15, 0, 0
0.154062, 0, 1.22204e-14, 0, 1.41421, -1.22204e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30331e-16, 0, 0, 5.48705e-19, 3.19253e-18, 0, 1.20863e-14, 0, 0
0.161928, 0, 2.12943e-14, 0, 1.41421, -2.12943e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27104e-16, 0, 0, 9.73349e-19, 5.70327e-18, 0, 2.10606e-14, 0, 0
0.169795, 0, 3.68335e-14, 0, 1.41421, -3.68335e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92826e-16, 0, 0, 1.71466e-18, 1.01213e-17, 0, 3.64288e-14, 0, 0
0.177662, 0, 6.32485e-14, 0, 1.41421, -6.32485e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.74537e-16, 0, 0, 2.99991e-18, 1.78451e-17, 0, 6.25531e-14, 0, 0
0.185528, 0, 1.07824e-13, 0, 1.41421, -1.07824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14992e-15, 0, 0, 5.21319e-18, 3.12626e-17, 0, 1.06638e-13, 0, 0
0.193395, 0, 1.82499e-13, 0, 1.41421, -1.82499e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94632e-15, 0, 0, 8.99916e-18, 5.44244e-17, 0, 1.8049e-13, 0, 0
0.201262, 0, 3.07168e-13, 0, 1.41421, -3.07168e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.27592e-15, 0, 0, 1.54776e-17, 9.45033e-17, 0, 3.03782e-13, 0, 0
0.209128, 0, 5.12464e-13, 0, 1.41421, -5.12464e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.46543e-15, 0, 0, 2.63655e-17, 1.62466e-16, 0, 5.06809e-13, 0, 0
0.216995, 0, 8.49003e-13, 0, 1.41421, -8.49003e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.05474e-15, 0, 0, 4.46303e-17, 2.77653e-16, 0, 8.39626e-13, 0, 0
0.224862, 0, 1.39679e-12, 0, 1.41421, -1.39679e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48973e-14, 0, 0, 7.50819e-17, 4.7175e-16, 0, 1.38135e-12, 0, 0
0.232728, 0, 2.28216e-12, 0, 1.41421, -2.28216e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43409e-14, 0, 0, 1.25548e-16, 7.96966e-16, 0, 2.25689e-12, 0, 0
0.240595, 0, 3.70312e-12, 0, 1.41421, -3.70312e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94984e-14, 0, 0, 2.087e-16, 1.33886e-15, 0, 3.66208e-12, 0, 0
0.248461, 0, 5.9678e-12, 0, 1.41421, -5.9678e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.36581e-14, 0, 0, 3.44943e-16, 2.23695e-15, 0, 5.90156e-12, 0, 0
0.256328, 0, 9.55212e-12, 0, 1.41421, -9.55212e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.019e-13, 0, 0, 5.66973e-16, 3.71758e-15, 0, 9.44594e-12, 0, 0
0.264195, 0, 1.51857e-11, 0, 1.41421, -1.51857e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62016e-13, 0, 0, 9.26947e-16, 6.14616e-15, 0, 1.50166e-11, 0, 0
0.272061, 0, 2.39791e-11, 0, 1.41421, -2.39791e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55869e-13, 0, 0, 1.50774e-15, 1.01102e-14, 0, 2.37116e-11, 0, 0
0.279928, 0, 3.76105e-11, 0, 1.41421, -3.76105e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01394e-13, 0, 0, 2.44058e-15, 1.655e-14, 0, 3.71901e-11, 0, 0
0.287795, 0, 5.8597e-11, 0, 1.41421, -5.8597e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.25511e-13, 0, 0, 3.9326e-15, 2.69652e-14, 0, 5.79406e-11, 0, 0
0.295661, 0, 9.06864e-11, 9.10844e-44, 1.41421, -9.06864e-11, 9.10844e-44, 0, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.10844e-44, 9.68332e-13, 9.10844e-44, 9.10844e-44, 6.30994e-15, 4.37381e-14, 9.10844e-44, 8.96681e-11, 9.10844e-44, 9.10844e-44
0.303528, 0, 1.3942e-10, 1.50499e-42, 1.41421, -1.3942e-10, 1.50499e-42, 0, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.50499e-42, 1.48921e-12, 1.50499e-42, 1.50499e-42, 1.00852e-14, 7.06422e-14, 1.50499e-42, 1.3785e-10, 1.50499e-42, 1.50499e-42
