   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_308.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00578646, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00206284, 0, 5.42699e-18, 0, 1.41421, -5.42699e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.82994e-20, 0, 0, 3.19798e-20, 0, 1.53028e-21, 0, 5.31518e-18, 0, 0
0.00991214, 0, 9.81382e-18, 0, 1.41421, -9.81382e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41576e-19, 0, 0, 5.88154e-20, 0, 2.82259e-21, 0, 9.6106e-18, 0, 0
0.0177614, 0, 1.76187e-17, 0, 1.41421, -1.76187e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.54144e-19, 0, 0, 1.07402e-19, 0, 5.17049e-21, 0, 1.7252e-17, 0, 0
0.0256107, 0, 3.14075e-17, 0, 1.41421, -3.14075e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.52991e-19, 0, 0, 1.94769e-19, 0, 9.40852e-21, 0, 3.07503e-17, 0, 0
0.03346, 0, 5.55984e-17, 0, 1.41421, -5.55984e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01806e-19, 0, 0, 3.50797e-19, 0, 1.70082e-20, 0, 5.44288e-17, 0, 0
0.0413093, 0, 9.77498e-17, 0, 1.41421, -9.77498e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40952e-18, 0, 0, 6.27589e-19, 0, 3.05494e-20, 0, 9.56821e-17, 0, 0
0.0491586, 0, 1.70703e-16, 0, 1.41421, -1.70703e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.46118e-18, 0, 0, 1.1154e-18, 0, 5.4528e-20, 0, 1.67072e-16, 0, 0
0.0570079, 0, 2.96129e-16, 0, 1.41421, -2.96129e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.26902e-18, 0, 0, 1.96958e-18, 0, 9.67301e-20, 0, 2.89794e-16, 0, 0
0.0648572, 0, 5.10359e-16, 0, 1.41421, -5.10359e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35644e-18, 0, 0, 3.45577e-18, 0, 1.70561e-19, 0, 4.99376e-16, 0, 0
0.0727065, 0, 8.73904e-16, 0, 1.41421, -8.73904e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2595e-17, 0, 0, 6.0254e-18, 0, 2.98968e-19, 0, 8.54985e-16, 0, 0
0.0805558, 0, 1.48689e-15, 0, 1.41421, -1.48689e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14266e-17, 0, 0, 1.04408e-17, 0, 5.21002e-19, 0, 1.4545e-15, 0, 0
