   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_144.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.272334, 0, 3.93551e-11, 0, 1.41421, -3.93551e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.77355e-13, 0, 0, 4.76459e-16, 1.81139e-12, 0, 3.71658e-11, 0, 0
0.280196, 0, 6.08818e-11, 0, 1.41421, -6.08818e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8267e-13, 0, 0, 7.60651e-16, 2.92619e-12, 0, 5.73722e-11, 0, 0
0.288058, 0, 9.36013e-11, 0, 1.41421, -9.36013e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.94009e-13, 0, 0, 1.20948e-15, 4.70688e-12, 0, 8.79992e-11, 0, 0
0.29592, 0, 1.43023e-10, 1.9478e-43, 1.41421, -1.43023e-10, 1.9478e-43, 0, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.9478e-43, 1.36308e-12, 1.9478e-43, 1.9478e-43, 1.91608e-15, 7.54033e-12, 1.9478e-43, 1.34118e-10, 1.9478e-43, 1.9478e-43
0.303783, 0, 2.17214e-10, 3.21318e-42, 1.41421, -2.17214e-10, 3.21318e-42, 0, 3.21318e-42, 3.21318e-42, 3.21318e-42, 3.21318e-42, 3.21318e-42, 3.21318e-42, 3.21318e-42, 3.21318e-42, 2.0653e-12, 3.21318e-42, 3.21318e-42, 3.02544e-15, 1.20328e-11, 3.21318e-42, 2.03113e-10, 3.21318e-42, 3.21318e-42
0.311645, 0, 3.27978e-10, 2.42448e-40, 1.41421, -3.27978e-10, 2.42448e-40, 0, 2.42448e-40, 2.42448e-40, 2.42448e-40, 2.42448e-40, 2.42448e-40, 2.42448e-40, 2.42448e-40, 2.42448e-40, 3.11032e-12, 2.42448e-40, 2.42448e-40, 4.77152e-15, 1.91636e-11, 2.42448e-40, 3.057e-10, 2.42448e-40, 2.42448e-40
0.319507, 0, 4.92176e-10, 2.667e-39, 1.41421, -4.92176e-10, 2.667e-39, 0, 2.667e-39, 2.667e-39, 2.667e-39, 2.667e-39, 2.667e-39, 2.667e-39, 2.667e-39, 2.667e-39, 4.65448e-12, 2.667e-39, 2.667e-39, 7.49328e-15, 3.03663e-11, 2.667e-39, 4.57148e-10, 2.667e-39, 2.667e-39
0.327369, 0, 7.34255e-10, 2.65263e-38, 1.41421, -7.34255e-10, 2.65263e-38, 0, 2.65263e-38, 2.65263e-38, 2.65263e-38, 2.65263e-38, 2.65263e-38, 2.65263e-38, 2.65263e-38, 2.65263e-38, 6.92271e-12, 2.65263e-38, 2.65263e-38, 1.17429e-14, 4.79664e-11, 2.65263e-38, 6.79355e-10, 2.65263e-38, 2.65263e-38
0.335232, 0, 1.08909e-09, 2.39904e-37, 1.41421, -1.08909e-09, 2.39904e-37, 0, 2.39904e-37, 2.39904e-37, 2.39904e-37, 2.39904e-37, 2.39904e-37, 2.39904e-37, 2.39904e-37, 2.39904e-37, 1.02339e-11, 2.39904e-37, 2.39904e-37, 1.83716e-14, 7.55486e-11, 2.39904e-37, 1.00329e-09, 2.39904e-37, 2.39904e-37
0.343094, 0, 1.60627e-09, 1.98356e-36, 1.41421, -1.60627e-09, 1.98356e-36, 0, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.98356e-36, 1.5038e-11, 1.98356e-36, 1.98356e-36, 2.87057e-14, 1.18677e-10, 1.98356e-36, 1.47252e-09, 1.98356e-36, 1.98356e-36
0.350956, 0, 2.35589e-09, 1.50654e-35, 1.41421, -2.35589e-09, 1.50654e-35, 0, 1.50654e-35, 1.50654e-35, 1.50654e-35, 1.50654e-35, 1.50654e-35, 1.50654e-35, 1.50654e-35, 1.50654e-35, 2.1966e-11, 1.50654e-35, 1.50654e-35, 4.48129e-14, 1.85982e-10, 1.50654e-35, 2.1479e-09, 1.50654e-35, 1.50654e-35
0.358818, 0, 3.43662e-09, 1.05595e-34, 1.41421, -3.43662e-09, 1.05595e-34, 0, 1.05595e-34, 1.05595e-34, 1.05595e-34, 1.05595e-34, 1.05595e-34, 1.05595e-34, 1.05595e-34, 1.05595e-34, 3.18969e-11, 1.05595e-34, 1.05595e-34, 6.99197e-14, 2.90826e-10, 1.05595e-34, 3.11383e-09, 1.05595e-34, 1.05595e-34
0.366681, 0, 4.98669e-09, 7.19154e-34, 1.41421, -4.98669e-09, 7.19154e-34, 0, 7.19154e-34, 7.19154e-34, 7.19154e-34, 7.19154e-34, 7.19154e-34, 7.19154e-34, 7.19154e-34, 7.19154e-34, 4.60483e-11, 7.19154e-34, 7.19154e-34, 1.09065e-13, 4.53891e-10, 7.19154e-34, 4.48665e-09, 7.19154e-34, 7.19154e-34
0.374543, 0, 7.19893e-09, 4.74308e-33, 1.41421, -7.19893e-09, 4.74308e-33, 0, 4.74308e-33, 4.74308e-33, 4.74308e-33, 4.74308e-33, 4.74308e-33, 4.74308e-33, 4.74308e-33, 4.74308e-33, 6.60965e-11, 4.74308e-33, 4.74308e-33, 1.70116e-13, 7.07133e-10, 4.74308e-33, 6.42553e-09, 4.74308e-33, 4.74308e-33
0.382405, 0, 1.03414e-08, 2.94196e-32, 1.41421, -1.03414e-08, 2.94196e-32, 0, 2.94196e-32, 2.94196e-32, 2.94196e-32, 2.94196e-32, 2.94196e-32, 2.94196e-32, 2.94196e-32, 2.94196e-32, 9.43361e-11, 2.94196e-32, 2.94196e-32, 2.65361e-13, 1.09988e-09, 2.94196e-32, 9.14689e-09, 2.94196e-32, 2.94196e-32
0.390267, 0, 1.47853e-08, 1.70598e-31, 1.41421, -1.47853e-08, 1.70598e-31, 0, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.70598e-31, 1.3389e-10, 1.70598e-31, 1.70598e-31, 4.13978e-13, 1.70813e-09, 1.70598e-31, 1.29429e-08, 1.70598e-31, 1.70598e-31
0.39813, 0, 2.10439e-08, 9.25645e-31, 1.41421, -2.10439e-08, 9.25645e-31, 0, 9.25645e-31, 9.25645e-31, 9.25645e-31, 9.25645e-31, 9.25645e-31, 9.25645e-31, 9.25645e-31, 9.25645e-31, 1.88985e-10, 9.25645e-31, 9.25645e-31, 6.45859e-13, 2.6488e-09, 9.25645e-31, 1.82055e-08, 9.25645e-31, 9.25645e-31
0.405992, 0, 2.98243e-08, 4.71227e-30, 1.41421, -2.98243e-08, 4.71227e-30, 0, 4.71227e-30, 4.71227e-30, 4.71227e-30, 4.71227e-30, 4.71227e-30, 4.71227e-30, 4.71227e-30, 4.71227e-30, 2.65313e-10, 4.71227e-30, 4.71227e-30, 1.00752e-12, 4.10125e-09, 4.71227e-30, 2.54567e-08, 4.71227e-30, 4.71227e-30
0.413854, 0, 4.20998e-08, 2.25753e-29, 1.41421, -4.20998e-08, 2.25753e-29, 0, 2.25753e-29, 2.25753e-29, 2.25753e-29, 2.25753e-29, 2.25753e-29, 2.25753e-29, 2.25753e-29, 2.25753e-29, 3.70493e-10, 2.25753e-29, 2.25753e-29, 1.57115e-12, 6.33992e-09, 2.25753e-29, 3.53879e-08, 2.25753e-29, 2.25753e-29
0.421717, 0, 5.92082e-08, 1.02105e-28, 1.41421, -5.92082e-08, 1.02105e-28, 0, 1.02105e-28, 1.02105e-28, 1.02105e-28, 1.02105e-28, 1.02105e-28, 1.02105e-28, 1.02105e-28, 1.02105e-28, 5.14682e-10, 1.02105e-28, 1.02105e-28, 2.44848e-12, 9.78335e-09, 1.02105e-28, 4.89077e-08, 1.02105e-28, 1.02105e-28
0.429579, 0, 8.29861e-08, 4.37316e-28, 1.41421, -8.29861e-08, 4.37316e-28, 0, 4.37316e-28, 4.37316e-28, 4.37316e-28, 4.37316e-28, 4.37316e-28, 4.37316e-28, 4.37316e-28, 4.37316e-28, 7.11342e-10, 4.37316e-28, 4.37316e-28, 3.81175e-12, 1.50673e-08, 4.37316e-28, 6.72037e-08, 4.37316e-28, 4.37316e-28
0.437441, 0, 1.15954e-07, 1.77874e-27, 1.41421, -1.15954e-07, 1.77874e-27, 0, 1.77874e-27, 1.77874e-27, 1.77874e-27, 1.77874e-27, 1.77874e-27, 1.77874e-27, 1.77874e-27, 1.77874e-27, 9.78236e-10, 1.77874e-27, 1.77874e-27, 5.92542e-12, 2.3153e-08, 1.77874e-27, 9.1817e-08, 1.77874e-27, 1.77874e-27
0.445303, 0, 1.61571e-07, 6.88918e-27, 1.41421, -1.61571e-07, 6.88918e-27, 0, 6.88918e-27, 6.88918e-27, 6.88918e-27, 6.88918e-27, 6.88918e-27, 6.88918e-27, 6.88918e-27, 6.88918e-27, 1.33869e-09, 6.88918e-27, 6.88918e-27, 9.19359e-12, 3.5487e-08, 6.88918e-27, 1.24736e-07, 6.88918e-27, 6.88918e-27
0.453166, 0, 2.24579e-07, 2.54721e-26, 1.41421, -2.24579e-07, 2.54721e-26, 0, 2.54721e-26, 2.54721e-26, 2.54721e-26, 2.54721e-26, 4.54647e-14, 2.54721e-26, 2.54721e-26, 2.54721e-26, 1.82318e-09, 2.54721e-26, 2.54721e-26, 1.42306e-11, 5.42336e-08, 2.54721e-26, 1.68508e-07, 2.54721e-26, 2.54721e-26
0.461028, 0, 3.11481e-07, 9.01277e-26, 1.41421, -3.11481e-07, 9.01277e-26, 0, 9.01277e-26, 9.01277e-26, 9.01277e-26, 9.01277e-26, 1.47241e-13, 9.01277e-26, 9.01277e-26, 9.01277e-26, 2.47134e-09, 9.01277e-26, 9.01277e-26, 2.19647e-11, 8.26102e-08, 9.01277e-26, 2.26378e-07, 9.01277e-26, 9.01277e-26
0.46889, 0, 4.32171e-07, 3.09132e-25, 1.41421, -4.32171e-07, 7.30082e-12, 0, 1.87952e-14, 1.74427e-14, 8.18533e-12, 9.21501e-13, 2.4172e-12, 4.83843e-12, 1.61603e-12, 9.1355e-10, 3.33459e-09, 1.46198e-13, 2.13597e-14, 3.37911e-11, 1.2537e-07, 1.26852e-15, 3.02485e-07, 3.09132e-25, 8.29046e-12
0.476752, 0, 5.99562e-07, 4.89746e-10, 1.41421, -5.99562e-07, 5.13304e-10, 4.89746e-10, 4.89806e-10, 4.89802e-10, 5.16158e-10, 4.92719e-10, 4.97197e-10, 5.05358e-10, 4.9496e-10, 3.43756e-09, 4.96881e-09, 4.90217e-10, 4.89815e-10, 5.41541e-10, 1.89973e-07, 4.8975e-10, 4.02492e-07, 4.89746e-10, 5.16497e-10
0.484615, 0, 8.31821e-07, 1.57558e-09, 1.41421, -8.31821e-07, 1.63453e-09, 1.57558e-09, 1.57573e-09, 1.57572e-09, 1.64167e-09, 1.58302e-09, 1.59395e-09, 1.61465e-09, 1.58863e-09, 8.95115e-09, 7.56521e-09, 1.57676e-09, 1.57575e-09, 1.65465e-09, 2.86669e-07, 1.57559e-09, 5.33012e-07, 1.57558e-09, 1.64252e-09
0.492477, 0, 1.15527e-06, 3.93325e-09, 1.41421, -1.15527e-06, 4.06762e-09, 3.93325e-09, 3.9336e-09, 3.93358e-09, 4.0839e-09, 3.95021e-09, 3.97482e-09, 4.0223e-09, 3.963e-09, 2.07464e-08, 1.19079e-08, 3.93594e-09, 3.93365e-09, 4.05341e-09, 4.30775e-07, 3.93328e-09, 7.02907e-07, 3.93325e-09, 4.08583e-09
0.500339, 0, 1.60799e-06, 8.94825e-09, 1.41421, -1.60799e-06, 9.24017e-09, 8.94825e-09, 8.949e-09, 8.94895e-09, 9.27554e-09, 8.9851e-09, 9.0381e-09, 9.14171e-09, 9.01287e-09, 4.54758e-08, 1.952e-08, 8.9541e-09, 8.94911e-09, 9.12998e-09, 6.44646e-07, 8.9483e-09, 9.23671e-07, 8.94825e-09, 9.27974e-09
0.508201, 0, 2.24616e-06, 1.94119e-08, 1.41421, -2.24616e-06, 2.00265e-08, 1.94119e-08, 1.94135e-08, 1.94133e-08, 2.01009e-08, 1.94895e-08, 1.96003e-08, 1.98192e-08, 1.95479e-08, 9.6317e-08, 3.33669e-08, 1.94242e-08, 1.94137e-08, 1.96853e-08, 9.60877e-07, 1.9412e-08, 1.21074e-06, 1.94119e-08, 2.01098e-08
0.516064, 0, 3.15537e-06, 4.08202e-08, 1.41421, -3.15537e-06, 4.20829e-08, 4.08202e-08, 4.08235e-08, 4.08232e-08, 4.22359e-08, 4.09796e-08, 4.12423e-08, 4.1657e-08, 4.10997e-08, 1.9882e-07, 5.91635e-08, 4.08455e-08, 4.08239e-08, 4.12295e-08, 1.42823e-06, 4.08204e-08, 1.58536e-06, 4.08202e-08, 4.22541e-08
0.523926, 0, 4.46277e-06, 8.37777e-08, 1.41421, -4.46277e-06, 8.6317e-08, 8.37777e-08, 8.37843e-08, 8.37838e-08, 8.66246e-08, 8.40983e-08, 8.46683e-08, 8.54606e-08, 8.43398e-08, 4.01515e-07, 1.07789e-07, 8.38286e-08, 8.37852e-08, 8.43868e-08, 2.11445e-06, 8.37782e-08, 2.07795e-06, 8.37777e-08, 8.66612e-08
0.531788, 0, 6.36928e-06, 1.68318e-07, 1.41421, -6.36928e-06, 1.73323e-07, 1.68318e-07, 1.68331e-07, 1.6833e-07, 1.7393e-07, 1.68949e-07, 1.70591e-07, 1.71635e-07, 1.69426e-07, 7.9466e-07, 1.99617e-07, 1.68418e-07, 1.68332e-07, 1.69219e-07, 3.12165e-06, 1.68318e-07, 2.73363e-06, 1.68318e-07, 1.74002e-07
0.53965, 0, 9.18898e-06, 3.31504e-07, 1.41421, -9.18898e-06, 3.41183e-07, 3.31504e-07, 3.31529e-07, 3.31527e-07, 3.42356e-07, 3.32726e-07, 3.36588e-07, 3.37918e-07, 3.33646e-07, 1.54266e-06, 3.72137e-07, 3.31698e-07, 3.31532e-07, 3.3283e-07, 4.59892e-06, 3.31506e-07, 3.6218e-06, 3.31504e-07, 3.42495e-07
0.547513, 0, 1.34201e-05, 6.40482e-07, 1.41421, -1.34201e-05, 6.58849e-07, 6.40482e-07, 6.40529e-07, 6.40526e-07, 6.61074e-07, 6.428e-07, 6.51181e-07, 6.52654e-07, 6.44548e-07, 2.93876e-06, 6.93017e-07, 6.4085e-07, 6.40536e-07, 6.42421e-07, 6.7662e-06, 6.40485e-07, 4.85204e-06, 6.40482e-07, 6.61339e-07
0.555375, 0, 1.98555e-05, 1.21434e-06, 1.41421, -1.98555e-05, 1.24855e-06, 1.21434e-06, 1.21443e-06, 1.21442e-06, 1.2527e-06, 1.21866e-06, 1.23607e-06, 1.23701e-06, 1.22191e-06, 5.495e-06, 1.28199e-06, 1.21503e-06, 1.21444e-06, 1.21716e-06, 9.9496e-06, 1.21435e-06, 6.60047e-06, 1.21434e-06, 1.25319e-06
0.563237, 0, 2.97566e-05, 2.25987e-06, 1.41421, -2.97566e-05, 2.32242e-06, 2.25987e-06, 2.26003e-06, 2.26002e-06, 2.33e-06, 2.26777e-06, 2.30251e-06, 2.30133e-06, 2.27372e-06, 1.00868e-05, 2.34665e-06, 2.26112e-06, 2.26005e-06, 2.26394e-06, 1.46348e-05, 2.25988e-06, 9.15264e-06, 2.25987e-06, 2.3309e-06
0.5711, 0, 4.51223e-05, 4.12861e-06, 1.41421, -4.51223e-05, 4.2409e-06, 4.12861e-06, 4.1289e-06, 4.12888e-06, 4.25451e-06, 4.14279e-06, 4.21111e-06, 4.20303e-06, 4.15347e-06, 1.81794e-05, 4.23949e-06, 4.13086e-06, 4.12894e-06, 4.13446e-06, 2.15473e-05, 4.12863e-06, 1.29713e-05, 4.12861e-06, 4.25612e-06
0.578962, 0, 6.9092e-05, 7.40537e-06, 1.41421, -6.9092e-05, 7.6033e-06, 7.40537e-06, 7.40588e-06, 7.40584e-06, 7.62728e-06, 7.43035e-06, 7.56275e-06, 7.53654e-06, 7.44918e-06, 3.21727e-05, 7.54652e-06, 7.40933e-06, 7.40595e-06, 7.41372e-06, 3.17715e-05, 7.4054e-06, 1.88014e-05, 7.40537e-06, 7.63013e-06
0.586824, 0, 0.000106543, 1.30424e-05, 1.41421, -0.000106543, 1.3385e-05, 1.30424e-05, 1.30433e-05, 1.30432e-05, 1.34265e-05, 1.30856e-05, 1.33384e-05, 1.32695e-05, 1.31182e-05, 5.59143e-05, 1.32215e-05, 1.30493e-05, 1.30434e-05, 1.30543e-05, 4.69259e-05, 1.30425e-05, 2.78292e-05, 1.30424e-05, 1.34315e-05
0.594686, 0, 0.000164952, 2.2557e-05, 1.41421, -0.000164952, 2.31394e-05, 2.2557e-05, 2.25585e-05, 2.25583e-05, 2.321e-05, 2.26305e-05, 2.31055e-05, 2.2943e-05, 2.26859e-05, 9.54395e-05, 2.27833e-05, 2.25686e-05, 2.25587e-05, 2.25737e-05, 6.94155e-05, 2.25571e-05, 4.1918e-05, 2.2557e-05, 2.32184e-05
0.602549, 0, 0.000255595, 3.83137e-05, 1.41421, -0.000255595, 3.92862e-05, 3.83137e-05, 3.83162e-05, 3.8316e-05, 3.94041e-05, 3.84364e-05, 3.93157e-05, 3.89582e-05, 3.8529e-05, 0.000160008, 3.8599e-05, 3.83332e-05, 3.83165e-05, 3.83372e-05, 0.000102788, 3.83139e-05, 6.3938e-05, 3.83137e-05, 3.94181e-05
0.610411, 0, 0.000395193, 6.39175e-05, 1.41421, -0.000395193, 6.55127e-05, 6.39175e-05, 6.39216e-05, 6.39214e-05, 6.57059e-05, 6.41189e-05, 6.5721e-05, 6.49747e-05, 6.42706e-05, 0.000263518, 6.42761e-05, 6.39495e-05, 6.39222e-05, 6.39503e-05, 0.000152227, 6.39178e-05, 9.82367e-05, 6.39175e-05, 6.57289e-05
0.618273, 0, 0.000608091, 0.000104743, 1.41421, -0.000608091, 0.000107313, 0.000104743, 0.000104749, 0.000104749, 0.000107624, 0.000105067, 0.00010794, 0.000106446, 0.000105312, 0.000426361, 0.000105192, 0.000104794, 0.00010475, 0.000104788, 0.000225216, 0.000104743, 0.000151267, 0.000104743, 0.000107661
0.626135, 0, 0.000929035, 0.000168618, 1.41421, -0.000929035, 0.000172687, 0.000168618, 0.000168629, 0.000168628, 0.00017318, 0.000169132, 0.000174202, 0.000171315, 0.000169519, 0.000677777, 0.00016918, 0.0001687, 0.00016863, 0.000168681, 0.000332402, 0.000168619, 0.000232408, 0.000168618, 0.000173239
0.633998, 0, 0.00140662, 0.000266694, 1.41421, -0.00140662, 0.000273024, 0.000266694, 0.000266711, 0.000266709, 0.000273791, 0.000267493, 0.000276294, 0.000270889, 0.000268095, 0.00105874, 0.000267395, 0.000266821, 0.000266713, 0.000266781, 0.000488693, 0.000266695, 0.000354998, 0.000266694, 0.000273882
0.64186, 0, 0.00210736, 0.000414475, 1.41421, -0.00210736, 0.000424152, 0.000414475, 0.0004145, 0.000414498, 0.000425324, 0.000415696, 0.000430723, 0.000420888, 0.000416617, 0.00162531, 0.000415348, 0.000414669, 0.000414503, 0.000414594, 0.000714596, 0.000414477, 0.000537594, 0.000414475, 0.000425463
