   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_124.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
1.72766, 1212.94, 1170.65, 0.35153, 34.8559, 42.2822, 0.353, 0.0063744, 0.351533, 0.35154, 0.353793, 0.351564, 0.35158, 0.351548, 0.352796, 0.353926, 0.359081, 1170.62, 0.357478, 0.351922, 0.35153, 0.35153, 0.35153, 0.35153, 0.351531, 0.362855, 0.35153, 0.35153, 0.354351
1.73553, 1231.72, 1190.63, 0.367498, 35.1243, 41.0883, 0.368934, 0.00615485, 0.367501, 0.367508, 0.369726, 0.367531, 0.367547, 0.367517, 0.368734, 0.369998, 0.375429, 1190.6, 0.372648, 0.367752, 0.367498, 0.367498, 0.367498, 0.367498, 0.367498, 0.378511, 0.367498, 0.367498, 0.370255
1.74339, 1193.05, 1191.69, 0.382761, 34.5696, 1.35938, 0.384165, 0.00595058, 0.382764, 0.382771, 0.384963, 0.382793, 0.382809, 0.382783, 0.383969, 0.385388, 0.391098, 1191.66, 0.387234, 0.382924, 0.382761, 0.382761, 0.382761, 0.382761, 0.382761, 0.393474, 0.382761, 0.382761, 0.385457
1.75125, 1150.77, 1173.91, 0.397043, 33.9524, -23.1422, 0.398418, 0.00575761, 0.397045, 0.397053, 0.399229, 0.397075, 0.39709, 0.397068, 0.398224, 0.399822, 0.405824, 1173.88, 0.400943, 0.397146, 0.397043, 0.397043, 0.397043, 0.397043, 0.397043, 0.407474, 0.397043, 0.397043, 0.399683
1.75912, 1092.9, 1138.26, 0.410068, 33.0893, -45.3566, 0.411418, 0.00557202, 0.410071, 0.410078, 0.412249, 0.4101, 0.410115, 0.410098, 0.411225, 0.413027, 0.41935, 1138.22, 0.413483, 0.410133, 0.410068, 0.410068, 0.410068, 0.410068, 0.410068, 0.42024, 0.410068, 0.410068, 0.412657
1.76698, 1070.58, 1086.53, 0.42157, 32.7502, -15.9512, 0.422898, 0.00539006, 0.421573, 0.42158, 0.423758, 0.421602, 0.421617, 0.421607, 0.422706, 0.424737, 0.431442, 1086.5, 0.424575, 0.42161, 0.42157, 0.42157, 0.42157, 0.42157, 0.42157, 0.431511, 0.42157, 0.42157, 0.424116
1.77485, 1020.17, 1021.21, 0.431312, 31.9714, -1.03479, 0.432623, 0.00520823, 0.431315, 0.431322, 0.433522, 0.431344, 0.431358, 0.431358, 0.432431, 0.434717, 0.441908, 1021.17, 0.433971, 0.431337, 0.431312, 0.431312, 0.431312, 0.431312, 0.431312, 0.441053, 0.431312, 0.431312, 0.433823
1.78271, 936.066, 945.243, 0.4391, 30.6279, -9.17633, 0.440398, 0.00502343, 0.439103, 0.43911, 0.441345, 0.439132, 0.439146, 0.439156, 0.440205, 0.442773, 0.450625, 945.208, 0.441466, 0.439115, 0.4391, 0.4391, 0.4391, 0.4391, 0.4391, 0.448675, 0.4391, 0.4391, 0.441584
1.79057, 869.753, 861.852, 0.444797, 29.5255, 7.90112, 0.446088, 0.004833, 0.444801, 0.444808, 0.447093, 0.44483, 0.444844, 0.444868, 0.445892, 0.448771, 0.457556, 861.816, 0.446915, 0.444806, 0.444797, 0.444797, 0.444797, 0.444797, 0.444798, 0.454242, 0.444797, 0.444797, 0.447264
1.79844, 755.239, 774.287, 0.448341, 27.518, -19.0481, 0.449628, 0.00463488, 0.448344, 0.448352, 0.450701, 0.448375, 0.448388, 0.44843, 0.44943, 0.452646, 0.462783, 774.25, 0.450246, 0.448346, 0.448341, 0.448341, 0.448341, 0.448341, 0.448342, 0.45769, 0.448341, 0.448341, 0.450798
1.8063, 743.381, 685.63, 0.449747, 27.3017, 57.7505, 0.451036, 0.00442762, 0.449751, 0.449759, 0.452184, 0.449782, 0.449795, 0.449858, 0.450834, 0.454414, 0.466522, 685.59, 0.45147, 0.449751, 0.449747, 0.449747, 0.449747, 0.449747, 0.449748, 0.459037, 0.449747, 0.449747, 0.452204
1.81417, 601.856, 598.634, 0.44912, 24.5735, 3.22205, 0.450414, 0.0042105, 0.449124, 0.449132, 0.451644, 0.449155, 0.449168, 0.449258, 0.450207, 0.454178, 0.469149, 598.59, 0.450684, 0.449122, 0.44912, 0.44912, 0.44912, 0.44912, 0.449121, 0.458382, 0.44912, 0.44912, 0.451583
1.82203, 495.296, 515.586, 0.446646, 22.3001, -20.2905, 0.44795, 0.00398349, 0.446651, 0.446659, 0.449268, 0.446683, 0.446696, 0.446819, 0.447738, 0.452127, 0.471215, 515.538, 0.448072, 0.446648, 0.446646, 0.446646, 0.446646, 0.446646, 0.446647, 0.455912, 0.446646, 0.446646, 0.449123
1.82989, 446.274, 438.258, 0.442596, 21.1725, 8.01602, 0.443911, 0.00374729, 0.4426, 0.442609, 0.445321, 0.442634, 0.442646, 0.442809, 0.443695, 0.448526, 0.473454, 438.202, 0.443899, 0.442597, 0.442596, 0.442596, 0.442596, 0.442596, 0.442597, 0.451892, 0.442596, 0.442596, 0.445092
1.83776, 387.45, 367.866, 0.437303, 19.7345, 19.5847, 0.438633, 0.00350324, 0.437308, 0.437317, 0.440137, 0.437342, 0.437354, 0.437564, 0.438412, 0.44371, 0.476786, 367.801, 0.438497, 0.437304, 0.437303, 0.437303, 0.437303, 0.437303, 0.437305, 0.446654, 0.437303, 0.437303, 0.439823
1.84562, 299.055, 305.111, 0.431156, 17.3509, -6.05627, 0.432502, 0.00325329, 0.431161, 0.431171, 0.434101, 0.431196, 0.431208, 0.431471, 0.432276, 0.438065, 0.482313, 305.034, 0.432251, 0.431156, 0.431156, 0.431156, 0.431156, 0.431156, 0.431157, 0.440581, 0.431156, 0.431156, 0.433703
1.85349, 275.448, 250.233, 0.424572, 16.6568, 25.2148, 0.425935, 0.00299984, 0.424578, 0.424587, 0.427628, 0.424614, 0.424625, 0.42495, 0.425706, 0.432008, 0.491294, 250.14, 0.425576, 0.424572, 0.424572, 0.424572, 0.424572, 0.424572, 0.424574, 0.434087, 0.424572, 0.424572, 0.427148
1.86135, 209.137, 203.09, 0.417981, 14.5306, 6.04715, 0.419361, 0.00274561, 0.417986, 0.417996, 0.421143, 0.418023, 0.418035, 0.418428, 0.419129, 0.425966, 0.505112, 202.976, 0.418901, 0.417981, 0.417981, 0.417981, 0.417981, 0.417981, 0.417982, 0.427598, 0.417981, 0.417981, 0.420586
1.86921, 138.302, 163.249, 0.411797, 11.8449, -24.9464, 0.413195, 0.00249352, 0.411803, 0.411814, 0.415063, 0.411841, 0.411852, 0.412321, 0.412963, 0.420354, 0.525229, 163.107, 0.412641, 0.411797, 0.411797, 0.411797, 0.411797, 0.411797, 0.411799, 0.421527, 0.411797, 0.411797, 0.414433
1.87708, 129.413, 130.082, 0.406408, 11.4636, -0.668625, 0.407823, 0.00224651, 0.406414, 0.406425, 0.409771, 0.406453, 0.406464, 0.407013, 0.407592, 0.415557, 0.553109, 129.906, 0.407181, 0.406408, 0.406408, 0.406408, 0.406408, 0.406408, 0.40641, 0.416256, 0.406408, 0.406408, 0.409073
1.88494, 108.472, 102.846, 0.40215, 10.5106, 5.62595, 0.40358, 0.0020074, 0.402156, 0.402167, 0.405601, 0.402196, 0.402206, 0.402839, 0.403353, 0.41191, 0.590142, 102.628, 0.402855, 0.40215, 0.40215, 0.40215, 0.40215, 0.40215, 0.402151, 0.412121, 0.40215, 0.40215, 0.404841
1.89281, 99.4746, 80.7563, 0.399299, 10.0735, 18.7183, 0.400743, 0.00177874, 0.399305, 0.399316, 0.402831, 0.399346, 0.399356, 0.400073, 0.400525, 0.40969, 0.637535, 80.4872, 0.399941, 0.399299, 0.399299, 0.399299, 0.399299, 0.399299, 0.3993, 0.409396, 0.399299, 0.399299, 0.402016
1.90067, 73.9385, 63.0386, 0.398064, 8.71427, 10.8999, 0.399522, 0.00156275, 0.39807, 0.398082, 0.401668, 0.398111, 0.398122, 0.398922, 0.399315, 0.409104, 0.696204, 62.7086, 0.398648, 0.398064, 0.398064, 0.398064, 0.398064, 0.398064, 0.398066, 0.408291, 0.398064, 0.398064, 0.400804
1.90853, 51.168, 48.9683, 0.398584, 7.29164, 2.19962, 0.400053, 0.00136121, 0.39859, 0.398602, 0.402251, 0.398632, 0.398642, 0.399521, 0.399863, 0.410289, 0.766652, 48.5674, 0.399112, 0.398584, 0.398584, 0.398584, 0.398584, 0.398584, 0.398585, 0.408944, 0.398584, 0.398584, 0.401344
1.9164, 44.3842, 37.8935, 0.400929, 6.8106, 6.49069, 0.402408, 0.00117539, 0.400936, 0.400948, 0.40465, 0.400978, 0.400988, 0.401937, 0.40224, 0.413317, 0.848863, 37.4118, 0.401406, 0.400929, 0.400929, 0.400929, 0.400929, 0.400929, 0.400931, 0.411427, 0.400929, 0.400929, 0.403706
1.92426, 45.7886, 29.2467, 0.405109, 6.91293, 16.5418, 0.406597, 0.00100611, 0.405116, 0.405128, 0.408875, 0.405159, 0.405169, 0.406178, 0.406458, 0.418195, 0.942198, 28.6749, 0.405538, 0.405109, 0.405109, 0.405109, 0.405109, 0.405109, 0.405111, 0.415751, 0.405109, 0.405109, 0.407901
1.93213, 31.5858, 22.5461, 0.41108, 5.79532, 9.03965, 0.412575, 0.000853698, 0.411087, 0.4111, 0.414884, 0.41113, 0.41114, 0.412198, 0.412472, 0.42488, 1.04533, 21.8761, 0.411464, 0.41108, 0.41108, 0.41108, 0.41108, 0.41108, 0.411082, 0.421876, 0.41108, 0.41108, 0.413885
1.93999, 23.6159, 17.391, 0.418758, 5.06122, 6.22495, 0.420259, 0.000718042, 0.418765, 0.418778, 0.422593, 0.418808, 0.418819, 0.419908, 0.4202, 0.433287, 1.15622, 16.6168, 0.419101, 0.418758, 0.418758, 0.418758, 0.418758, 0.418758, 0.41876, 0.429718, 0.418758, 0.418758, 0.421574
1.94785, 12.1788, 13.4533, 0.428028, 3.76547, -1.2745, 0.429533, 0.000598656, 0.428035, 0.428048, 0.431888, 0.428079, 0.428089, 0.429194, 0.429527, 0.443301, 1.27216, 12.5714, 0.428332, 0.428028, 0.428028, 0.428028, 0.428028, 0.428028, 0.42803, 0.439169, 0.428028, 0.428028, 0.430852
1.95572, 11.9928, 10.4679, 0.438757, 3.74069, 1.52487, 0.440266, 0.000494749, 0.438764, 0.438777, 0.442636, 0.438808, 0.438818, 0.439921, 0.440323, 0.454789, 1.38982, 9.4781, 0.439026, 0.438757, 0.438757, 0.438757, 0.438757, 0.438757, 0.438759, 0.450099, 0.438757, 0.438757, 0.441588
1.96358, 8.82122, 8.22205, 0.450803, 3.28956, 0.599165, 0.452315, 0.000405288, 0.45081, 0.450823, 0.454698, 0.450854, 0.450864, 0.451948, 0.452445, 0.467608, 1.50545, 7.12762, 0.45104, 0.450803, 0.450803, 0.450803, 0.450803, 0.450803, 0.450805, 0.462371, 0.450803, 0.450803, 0.45364
1.97144, 8.9976, 6.54625, 0.464024, 3.31626, 2.45135, 0.465539, 0.000329084, 0.464032, 0.464044, 0.467931, 0.464075, 0.464085, 0.465134, 0.465754, 0.481617, 1.61506, 5.35435, 0.464232, 0.464024, 0.464024, 0.464024, 0.464024, 0.464024, 0.464026, 0.475849, 0.464024, 0.464024, 0.466866
1.97931, 2.41664, 5.30575, 0.478287, 2.10158, -2.88911, 0.479803, 0.000264847, 0.478294, 0.478307, 0.482202, 0.478338, 0.478348, 0.479345, 0.480116, 0.496682, 1.71464, 4.02739, 0.478468, 0.478287, 0.478287, 0.478287, 0.478287, 0.478287, 0.478289, 0.490404, 0.478287, 0.478287, 0.481133
1.98717, 1.73564, 4.39403, 0.493466, 1.93278, -2.65839, 0.494983, 0.000211255, 0.493473, 0.493486, 0.497388, 0.493517, 0.493527, 0.494461, 0.495406, 0.512679, 1.80048, 3.04383, 0.493623, 0.493466, 0.493466, 0.493466, 0.493466, 0.493466, 0.493468, 0.505918, 0.493466, 0.493466, 0.496316
1.99504, 4.56887, 3.72714, 0.509453, 2.56298, 0.841729, 0.510971, 0.000166996, 0.50946, 0.509473, 0.51338, 0.509504, 0.509514, 0.510374, 0.511517, 0.5295, 1.86936, 2.32279, 0.509588, 0.509453, 0.509453, 0.509453, 0.509453, 0.509453, 0.509455, 0.522288, 0.509453, 0.509453, 0.512308
2.0029, 5.26921, 3.23953, 0.526152, 2.69615, 2.02967, 0.527671, 0.000130814, 0.526159, 0.526172, 0.530082, 0.526203, 0.526213, 0.526992, 0.528354, 0.547052, 1.91885, 1.80105, 0.526268, 0.526152, 0.526152, 0.526152, 0.526152, 0.526152, 0.526154, 0.539424, 0.526152, 0.526152, 0.529012
2.01076, 1.56892, 2.88047, 0.543486, 1.88916, -1.31155, 0.545005, 0.000101531, 0.543493, 0.543505, 0.547418, 0.543537, 0.543547, 0.544241, 0.545838, 0.565261, 1.94747, 1.42928, 0.543585, 0.543486, 0.543486, 0.543486, 0.543486, 0.543486, 0.543487, 0.557254, 0.543486, 0.543486, 0.546353
2.01863, 1.85736, 2.61139, 0.561389, 1.96402, -0.754035, 0.562909, 7.80692e-05, 0.561397, 0.561409, 0.565324, 0.561441, 0.561451, 0.562058, 0.563907, 0.584071, 1.95476, 1.16927, 0.561474, 0.561389, 0.561389, 0.561389, 0.561389, 0.561389, 0.561391, 0.57572, 0.561389, 0.561389, 0.564265
2.02649, 3.13299, 2.40365, 0.579811, 2.26561, 0.729334, 0.581331, 5.94606e-05, 0.579818, 0.579831, 0.583747, 0.579862, 0.579872, 0.580395, 0.582507, 0.603442, 1.94138, 0.991658, 0.579883, 0.579811, 0.579811, 0.579811, 0.579811, 0.579811, 0.579813, 0.594774, 0.579811, 0.579811, 0.582698
2.03436, 2.43108, 2.2366, 0.598711, 2.10501, 0.194477, 0.600231, 4.48505e-05, 0.598719, 0.598731, 0.602648, 0.598763, 0.598772, 0.599214, 0.6016, 0.623356, 1.90896, 0.87408, 0.598772, 0.598711, 0.598711, 0.598711, 0.598711, 0.598711, 0.598713, 0.614381, 0.598711, 0.598711, 0.601613
2.04222, 3.12092, 2.096, 0.618059, 2.26294, 1.02492, 0.61958, 3.34977e-05, 0.618066, 0.618079, 0.621996, 0.618111, 0.61812, 0.618486, 0.621155, 0.643819, 1.86005, 0.799696, 0.61811, 0.618059, 0.618059, 0.618059, 0.618059, 0.618059, 0.618061, 0.634516, 0.618059, 0.618059, 0.62098
2.05008, 2.31502, 1.97262, 0.63783, 2.07726, 0.342395, 0.639351, 2.47676e-05, 0.637838, 0.637851, 0.641768, 0.637882, 0.637892, 0.638188, 0.641146, 0.664862, 1.79784, 0.755995, 0.637873, 0.63783, 0.63783, 0.63783, 0.63783, 0.63783, 0.637832, 0.655157, 0.63783, 0.63783, 0.640776
2.05795, 1, 1.86103, 0.658009, 1.73205, -0.861028, 0.65953, 1.81252e-05, 0.658017, 0.658029, 0.661947, 0.658061, 0.658071, 0.658305, 0.661559, 0.686558, 1.72594, 0.733807, 0.658044, 0.658009, 0.658009, 0.658009, 0.658009, 0.658009, 0.658011, 0.676291, 0.658009, 0.658009, 0.660987
2.06581, 6.21784, 1.75854, 0.678582, 2.86668, 4.4593, 0.680104, 1.31256e-05, 0.678589, 0.678602, 0.68252, 0.678633, 0.678643, 0.678823, 0.682378, 0.70903, 1.64815, 0.726514, 0.678611, 0.678582, 0.678582, 0.678582, 0.678582, 0.678582, 0.678584, 0.697906, 0.678582, 0.678582, 0.6816
2.07368, 2.33417, 1.66436, 0.699539, 2.08187, 0.669806, 0.701061, 9.40371e-06, 0.699546, 0.699559, 0.703477, 0.69959, 0.6996, 0.699734, 0.703594, 0.732473, 1.56815, 0.729416, 0.699563, 0.699539, 0.699539, 0.699539, 0.699539, 0.699539, 0.699541, 0.719996, 0.699539, 0.699539, 0.702606
2.08154, 0.997556, 1.57889, 0.720873, 1.73135, -0.581337, 0.722396, 6.66406e-06, 0.72088, 0.720893, 0.724811, 0.720924, 0.720934, 0.72103, 0.7252, 0.75718, 1.48931, 0.739227, 0.720893, 0.720873, 0.720873, 0.720873, 0.720873, 0.720873, 0.720875, 0.742555, 0.720873, 0.720873, 0.724002
2.0894, 1.54486, 1.5032, 0.74258, 1.88278, 0.0416613, 0.744105, 4.67023e-06, 0.742587, 0.7426, 0.746518, 0.742631, 0.742641, 0.742706, 0.747191, 0.783578, 1.41452, 0.753691, 0.742596, 0.74258, 0.74258, 0.74258, 0.74258, 0.74258, 0.742582, 0.765582, 0.74258, 0.74258, 0.745784
2.09727, 0.905576, 1.43865, 0.764655, 1.70458, -0.533072, 0.766182, 3.23605e-06, 0.764663, 0.764675, 0.768593, 0.764707, 0.764717, 0.764756, 0.769563, 0.812271, 1.34606, 0.771283, 0.764668, 0.764655, 0.764655, 0.764655, 0.764655, 0.764655, 0.764657, 0.789074, 0.764655, 0.764655, 0.76795
2.10513, 0.542362, 1.38671, 0.787096, 1.59448, -0.844344, 0.788626, 2.21659e-06, 0.787103, 0.787116, 0.791034, 0.787148, 0.787157, 0.787178, 0.792311, 0.844089, 1.28556, 0.790992, 0.787107, 0.787096, 0.787096, 0.787096, 0.787096, 0.787096, 0.787098, 0.813035, 0.787096, 0.787096, 0.790498
2.113, 2.9976, 1.34882, 0.809899, 2.23553, 1.64878, 0.811432, 1.50064e-06, 0.809906, 0.809919, 0.813837, 0.80995, 0.80996, 0.809967, 0.815433, 0.880146, 1.23399, 0.812149, 0.809907, 0.809899, 0.809899, 0.809899, 0.809899, 0.809899, 0.809901, 0.83747, 0.809899, 0.809899, 0.813427
2.12086, 2.46004, 1.32643, 0.833063, 2.11188, 1.13361, 0.834602, 1.00394e-06, 0.83307, 0.833083, 0.837001, 0.833114, 0.833124, 0.833121, 0.838928, 0.921907, 1.19175, 0.834343, 0.833069, 0.833063, 0.833063, 0.833063, 0.833063, 0.833063, 0.833065, 0.862391, 0.833063, 0.833063, 0.836739
2.12872, 3, 1.32106, 0.856585, 2.23607, 1.67894, 0.858131, 6.63607e-07, 0.856592, 0.856605, 0.860523, 0.856636, 0.856646, 0.856637, 0.862791, 0.97123, 1.15873, 0.857304, 0.85659, 0.856585, 0.856585, 0.856585, 0.856585, 0.856585, 0.856587, 0.887814, 0.856585, 0.856585, 0.860431
2.13659, 0.532714, 1.33436, 0.880464, 1.59145, -0.801651, 0.882019, 4.33337e-07, 0.880472, 0.880484, 0.884402, 0.880516, 0.880526, 0.880513, 0.887023, 1.03043, 1.13441, 0.880863, 0.880468, 0.880464, 0.880464, 0.880464, 0.880464, 0.880464, 0.880466, 0.913767, 0.880464, 0.880464, 0.884505
2.14445, 4.05818, 1.36831, 0.904698, 2.46134, 2.68987, 0.906265, 2.79511e-07, 0.904706, 0.904718, 0.908636, 0.90475, 0.90476, 0.904747, 0.911619, 1.10227, 1.11805, 0.904916, 0.904701, 0.904698, 0.904698, 0.904698, 0.904698, 0.904698, 0.9047, 0.940291, 0.904698, 0.904698, 0.908958
2.15232, 1.40911, 1.42521, 0.929286, 1.84638, -0.016103, 0.930868, 1.78059e-07, 0.929294, 0.929306, 0.933224, 0.929338, 0.929348, 0.929337, 0.93658, 1.19, 1.10871, 0.929404, 0.929289, 0.929286, 0.929286, 0.929286, 0.929286, 0.929286, 0.929288, 0.967443, 0.929286, 0.929286, 0.933793
2.16018, 3.05096, 1.50777, 0.954226, 2.24743, 1.54319, 0.955827, 1.12016e-07, 0.954234, 0.954246, 0.958164, 0.954278, 0.954288, 0.954282, 0.961903, 1.29725, 1.10541, 0.954288, 0.954228, 0.954226, 0.954226, 0.954226, 0.954226, 0.954226, 0.954228, 0.995303, 0.954226, 0.954226, 0.959006
2.16804, 1.94904, 1.61903, 0.979516, 1.98722, 0.330011, 0.981139, 6.95827e-08, 0.979523, 0.979536, 0.983454, 0.979567, 0.979577, 0.979577, 0.987585, 1.42792, 1.10722, 0.979548, 0.979518, 0.979516, 0.979516, 0.979516, 0.979516, 0.979516, 0.979518, 1.02398, 0.979516, 0.979516, 0.984598
2.17591, 0.520694, 1.76225, 1.00515, 1.58767, -1.24155, 1.0068, 4.26768e-08, 1.00516, 1.00517, 1.00909, 1.0052, 1.00521, 1.00522, 1.01362, 1.586, 1.11325, 1.00517, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00516, 1.05361, 1.00515, 1.00515, 1.01056
2.18377, 3.5158, 1.94067, 1.03114, 2.34857, 1.57513, 1.03282, 2.58399e-08, 1.03114, 1.03116, 1.03508, 1.03119, 1.0312, 1.03121, 1.04002, 1.77531, 1.12276, 1.03115, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.03114, 1.08438, 1.03114, 1.03114, 1.03691
2.19164, 1.99523, 2.15718, 1.05746, 1.99881, -0.161945, 1.05919, 1.54447e-08, 1.05747, 1.05748, 1.0614, 1.05752, 1.05753, 1.05755, 1.06677, 1.99912, 1.13511, 1.05747, 1.05746, 1.05746, 1.05746, 1.05746, 1.05746, 1.05746, 1.05747, 1.11651, 1.05746, 1.05746, 1.06362
2.1995, 1.99517, 2.41395, 1.08413, 1.99879, -0.418784, 1.08591, 9.11172e-09, 1.08414, 1.08415, 1.08807, 1.08418, 1.08419, 1.08423, 1.09386, 2.25983, 1.14983, 1.08413, 1.08413, 1.08413, 1.08413, 1.08413, 1.08413, 1.08413, 1.08413, 1.1503, 1.08413, 1.08413, 1.0907
2.20736, 1.48412, 2.712, 1.11114, 1.86658, -1.22788, 1.11297, 5.30532e-09, 1.11114, 1.11116, 1.11507, 1.11119, 1.1112, 1.11125, 1.12131, 2.55847, 1.16653, 1.11114, 1.11114, 1.11114, 1.11114, 1.11114, 1.11114, 1.11114, 1.11114, 1.18607, 1.11114, 1.11114, 1.11815
2.21523, 4.54075, 3.05079, 1.13848, 2.55749, 1.48996, 1.14038, 3.04819e-09, 1.13848, 1.1385, 1.14241, 1.13853, 1.13854, 1.1386, 1.14909, 2.89441, 1.18493, 1.13848, 1.13848, 1.13848, 1.13848, 1.13848, 1.13848, 1.13848, 1.13848, 1.22421, 1.13848, 1.13848, 1.14596
2.22309, 7.97302, 3.42777, 1.16615, 3.15801, 4.54525, 1.16813, 1.72794e-09, 1.16616, 1.16617, 1.17009, 1.1662, 1.16621, 1.16628, 1.17722, 3.26485, 1.20483, 1.16615, 1.16615, 1.16615, 1.16615, 1.16615, 1.16615, 1.16615, 1.16615, 1.26516, 1.16615, 1.16615, 1.17412
2.23096, 4.47901, 3.83816, 1.19415, 2.54539, 0.640855, 1.19621, 9.663e-10, 1.19416, 1.19417, 1.19809, 1.1942, 1.19421, 1.19429, 1.20568, 3.66468, 1.22609, 1.19415, 1.19415, 1.19415, 1.19415, 1.19415, 1.19415, 1.19415, 1.19415, 1.30938, 1.19415, 1.19415, 1.20264
2.23882, 5.00586, 4.27475, 1.22247, 2.64686, 0.731104, 1.22464, 5.33117e-10, 1.22248, 1.22249, 1.22641, 1.22252, 1.22253, 1.22262, 1.23447, 4.08634, 1.24858, 1.22247, 1.22247, 1.22247, 1.22247, 1.22247, 1.22247, 1.22247, 1.22247, 1.35735, 1.22247, 1.22247, 1.2315
2.24668, 5.48824, 4.72805, 1.25112, 2.73647, 0.760198, 1.25339, 2.90103e-10, 1.25112, 1.25114, 1.25506, 1.25117, 1.25118, 1.25128, 1.2636, 4.51993, 1.27222, 1.25112, 1.25112, 1.25112, 1.25112, 1.25112, 1.25112, 1.25112, 1.25112, 1.40954, 1.25112, 1.25112, 1.26071
2.25455, 6.47825, 5.1864, 1.28008, 2.91174, 1.29185, 1.28247, 1.55694e-10, 1.28009, 1.2801, 1.28402, 1.28013, 1.28014, 1.28024, 1.29304, 4.95347, 1.29694, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.28008, 1.46635, 1.28008, 1.28008, 1.29026
2.26241, 7.5005, 5.63655, 1.30935, 3.08229, 1.86394, 1.31188, 8.23136e-11, 1.30936, 1.30937, 1.31329, 1.3094, 1.30941, 1.30952, 1.32281, 5.37347, 1.32265, 1.30935, 1.30935, 1.30935, 1.30935, 1.30935, 1.30935, 1.30935, 1.30935, 1.5281, 1.30935, 1.30935, 1.32015
2.27028, 9.48192, 6.06429, 1.33893, 3.3885, 3.41763, 1.34161, 4.27821e-11, 1.33894, 1.33895, 1.34287, 1.33898, 1.33899, 1.3391, 1.35289, 5.7656, 1.34929, 1.33893, 1.33893, 1.33893, 1.33893, 1.33893, 1.33893, 1.33893, 1.33893, 1.59497, 1.33893, 1.33893, 1.35036
2.27814, 8.47749, 6.4553, 1.36882, 3.2369, 2.02219, 1.37166, 2.17776e-11, 1.36883, 1.36884, 1.37276, 1.36887, 1.36888, 1.36899, 1.38328, 6.11561, 1.37677, 1.36882, 1.36882, 1.36882, 1.36882, 1.36882, 1.36882, 1.36882, 1.36882, 1.66693, 1.36882, 1.36882, 1.38089
2.286, 6.4985, 6.79597, 1.399, 2.91522, -0.29747, 1.40201, 1.07797e-11, 1.39901, 1.39902, 1.40294, 1.39905, 1.39906, 1.39917, 1.41398, 6.41023, 1.40502, 1.399, 1.399, 1.399, 1.399, 1.399, 1.399, 1.399, 1.399, 1.74376, 1.399, 1.399, 1.41174
2.29387, 8.47241, 7.07439, 1.42948, 3.23611, 1.39802, 1.43267, 5.13144e-12, 1.42949, 1.4295, 1.43342, 1.42953, 1.42954, 1.42964, 1.44498, 6.63809, 1.43397, 1.42948, 1.42948, 1.42948, 1.42948, 1.42948, 1.42948, 1.42948, 1.42948, 1.82493, 1.42948, 1.42948, 1.44291
2.30173, 6.98559, 7.28113, 1.46025, 2.9976, -0.295542, 1.46364, 2.31097e-12, 1.46026, 1.46027, 1.46419, 1.4603, 1.46031, 1.4604, 1.47628, 6.7906, 1.46355, 1.46025, 1.46025, 1.46025, 1.46025, 1.46025, 1.46025, 1.46025, 1.46025, 1.90969, 1.46025, 1.46025, 1.47438
2.3096, 7.50582, 7.40992, 1.4913, 3.08315, 0.0959005, 1.49489, 9.75744e-13, 1.49131, 1.49132, 1.49524, 1.49135, 1.49136, 1.49145, 1.50788, 6.8626, 1.4937, 1.4913, 1.4913, 1.4913, 1.4913, 1.4913, 1.4913, 1.4913, 1.4913, 1.99697, 1.4913, 1.4913, 1.50616
2.31746, 7.51085, 7.45805, 1.52263, 3.08397, 0.0527959, 1.52644, 3.75991e-13, 1.52264, 1.52265, 1.52657, 1.52268, 1.52269, 1.52277, 1.53977, 6.85272, 1.52434, 1.52263, 1.52263, 1.52263, 1.52263, 1.52263, 1.52263, 1.52263, 1.52263, 2.08548, 1.52263, 1.52263, 1.53824
2.32532, 8.93993, 7.42654, 1.55424, 3.30756, 1.51339, 1.55828, 1.2885e-13, 1.55424, 1.55426, 1.55817, 1.55429, 1.5543, 1.55436, 1.57195, 6.76351, 1.55544, 1.55424, 1.55424, 1.55424, 1.55424, 1.55424, 1.55424, 1.55424, 1.55424, 2.17374, 1.55424, 1.55424, 1.5706
2.33319, 10.0957, 7.32004, 1.58611, 3.47789, 2.77565, 1.59039, 3.78154e-14, 1.58612, 1.58613, 1.59005, 1.58616, 1.58617, 1.58622, 1.60445, 6.60124, 1.58695, 1.58611, 1.58611, 1.58611, 1.58611, 1.58611, 1.58611, 1.58611, 1.58611, 2.26012, 1.58611, 1.58611, 1.60325
2.34105, 5.99526, 7.1464, 1.61824, 2.82759, -1.15114, 1.62277, 1.03396e-14, 1.61825, 1.61826, 1.62218, 1.6183, 1.61831, 1.61835, 1.63725, 6.37543, 1.61882, 1.61824, 1.61824, 1.61824, 1.61824, 1.61824, 1.61824, 1.61824, 1.61825, 2.34299, 1.61824, 1.61824, 1.63618
