   PIQUANT 0.0.0-main  ps__0368_0699563413_000rfs_shot_399.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0706329, 0, 7.50484e-15, 0, 1.41421, -7.50484e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.14048e-17, 0, 0, 3.0683e-17, 0, 3.78883e-18, 0, 7.42896e-15, 0, 0
0.0784743, 0, 1.22155e-14, 0, 1.41421, -1.22155e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7388e-17, 0, 0, 5.08641e-17, 0, 6.34178e-18, 0, 1.20909e-14, 0, 0
0.0863156, 0, 1.97733e-14, 0, 1.41421, -1.97733e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09071e-16, 0, 0, 8.38758e-17, 0, 1.05634e-17, 0, 1.95698e-14, 0, 0
0.0941569, 0, 3.1832e-14, 0, 1.41421, -3.1832e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75572e-16, 0, 0, 1.37596e-16, 0, 1.7511e-17, 0, 3.15014e-14, 0, 0
0.101998, 0, 5.09665e-14, 0, 1.41421, -5.09665e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81082e-16, 0, 0, 2.24564e-16, 0, 2.88905e-17, 0, 5.0432e-14, 0, 0
0.10984, 0, 8.11633e-14, 0, 1.41421, -8.11633e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.47575e-16, 0, 0, 3.64651e-16, 0, 4.7442e-17, 0, 8.03036e-14, 0, 0
0.117681, 0, 1.28559e-13, 0, 1.41421, -1.28559e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.08868e-16, 0, 0, 5.89169e-16, 0, 7.75455e-17, 0, 1.27184e-13, 0, 0
0.125522, 0, 2.0255e-13, 0, 1.41421, -2.0255e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11673e-15, 0, 0, 9.47247e-16, 0, 1.2617e-16, 0, 2.0036e-13, 0, 0
0.133364, 0, 3.17437e-13, 0, 1.41421, -3.17437e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74997e-15, 0, 0, 1.51557e-15, 0, 2.04373e-16, 0, 3.13967e-13, 0, 0
0.141205, 0, 4.94875e-13, 0, 1.41421, -4.94875e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.72787e-15, 0, 0, 2.41333e-15, 0, 3.29578e-16, 0, 4.89404e-13, 0, 0
0.149046, 0, 7.67462e-13, 0, 1.41421, -7.67462e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.23e-15, 0, 0, 3.82493e-15, 0, 5.29154e-16, 0, 7.58878e-13, 0, 0
0.156887, 0, 1.184e-12, 0, 1.41421, -1.184e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.52516e-15, 0, 0, 6.03439e-15, 0, 8.45901e-16, 0, 1.17059e-12, 0, 0
0.164729, 0, 1.81716e-12, 0, 1.41421, -1.81716e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00135e-14, 0, 0, 9.47791e-15, 0, 1.34647e-15, 0, 1.79632e-12, 0, 0
0.17257, 0, 2.77453e-12, 0, 1.41421, -2.77453e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52877e-14, 0, 0, 1.4822e-14, 0, 2.13424e-15, 0, 2.74228e-12, 0, 0
0.180411, 0, 4.21453e-12, 0, 1.41421, -4.21453e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.322e-14, 0, 0, 2.30819e-14, 0, 3.36886e-15, 0, 4.16486e-12, 0, 0
0.188253, 0, 6.36919e-12, 0, 1.41421, -6.36919e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.50881e-14, 0, 0, 3.57991e-14, 0, 5.296e-15, 0, 6.293e-12, 0, 0
0.196094, 0, 9.57638e-12, 0, 1.41421, -9.57638e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27525e-14, 0, 0, 5.53071e-14, 0, 8.29222e-15, 0, 9.46003e-12, 0, 0
0.203935, 0, 1.43255e-11, 0, 1.41421, -1.43255e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.89082e-14, 0, 0, 8.51293e-14, 0, 1.29326e-14, 0, 1.41486e-11, 0, 0
0.211777, 0, 2.13216e-11, 0, 1.41421, -2.13216e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17437e-13, 0, 0, 1.30574e-13, 0, 2.00924e-14, 0, 2.10535e-11, 0, 0
0.219618, 0, 3.15745e-11, 0, 1.41421, -3.15745e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73902e-13, 0, 0, 1.99624e-13, 0, 3.10992e-14, 0, 3.11699e-11, 0, 0
0.227459, 0, 4.65232e-11, 0, 1.41421, -4.65232e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56228e-13, 0, 0, 3.04269e-13, 0, 4.79599e-14, 0, 4.59147e-11, 0, 0
0.235301, 0, 6.82069e-11, 0, 1.41421, -6.82069e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.75651e-13, 0, 0, 4.625e-13, 0, 7.37003e-14, 0, 6.7295e-11, 0, 0
0.243142, 0, 9.94993e-11, 0, 1.41421, -9.94993e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.48007e-13, 0, 0, 7.01298e-13, 0, 1.12868e-13, 0, 9.81371e-11, 0, 0
0.250983, 0, 1.44429e-10, 1.82169e-44, 1.41421, -1.44429e-10, 0, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 1.82169e-44, 7.95506e-13, 1.82169e-44, 1.82169e-44, 1.06113e-12, 1.82169e-44, 1.7228e-13, 1.82169e-44, 1.42401e-10, 1.82169e-44, 1.82169e-44
0.258825, 0, 2.08614e-10, 3.26503e-43, 1.41421, -2.08614e-10, 0, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 3.26503e-43, 1.14913e-12, 3.26503e-43, 3.26503e-43, 1.6027e-12, 3.26503e-43, 2.62132e-13, 3.26503e-43, 2.056e-10, 3.26503e-43, 3.26503e-43
0.266666, 0, 2.99843e-10, 4.65231e-42, 1.41421, -2.99843e-10, 0, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 4.65231e-42, 1.65185e-12, 4.65231e-42, 4.65231e-42, 2.41712e-12, 4.65231e-42, 3.97632e-13, 4.65231e-42, 2.95376e-10, 4.65231e-42, 4.65231e-42
0.274507, 0, 4.28862e-10, 6.11555e-41, 1.41421, -4.28862e-10, 0, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 6.11555e-41, 2.363e-12, 6.11555e-41, 6.11555e-41, 3.64134e-12, 6.11555e-41, 6.01423e-13, 6.11555e-41, 4.22256e-10, 6.11555e-41, 6.11555e-41
0.282349, 0, 6.10416e-10, 7.22175e-40, 1.41421, -6.10416e-10, 0, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 7.22175e-40, 3.36406e-12, 7.22175e-40, 7.22175e-40, 5.48133e-12, 7.22175e-40, 9.07147e-13, 7.22175e-40, 6.00664e-10, 7.22175e-40, 7.22175e-40
0.29019, 0, 8.64634e-10, 7.69144e-39, 1.41421, -8.64634e-10, 0, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 7.69144e-39, 4.76631e-12, 7.69144e-39, 7.69144e-39, 8.24732e-12, 7.69144e-39, 1.3647e-12, 7.69144e-39, 8.50256e-10, 7.69144e-39, 7.69144e-39
0.298031, 0, 1.21885e-09, 7.41723e-38, 1.41421, -1.21885e-09, 0, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 7.41723e-38, 6.72107e-12, 7.41723e-38, 7.41723e-38, 1.24071e-11, 7.41723e-38, 2.04795e-12, 7.41723e-38, 1.19768e-09, 7.41723e-38, 7.41723e-38
0.305873, 0, 1.71e-09, 6.50971e-37, 1.41421, -1.71e-09, 0, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 6.50971e-37, 9.43293e-12, 6.50971e-37, 6.50971e-37, 1.86669e-11, 6.50971e-37, 3.06606e-12, 6.50971e-37, 1.67884e-09, 6.50971e-37, 6.50971e-37
0.313714, 0, 2.38774e-09, 5.22583e-36, 1.41421, -2.38774e-09, 0, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 5.22583e-36, 1.31773e-11, 5.22583e-36, 5.22583e-36, 2.80935e-11, 5.22583e-36, 4.5802e-12, 5.22583e-36, 2.34188e-09, 5.22583e-36, 5.22583e-36
0.321555, 0, 3.31847e-09, 3.85692e-35, 1.41421, -3.31847e-09, 0, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 3.85692e-35, 1.83231e-11, 3.85692e-35, 3.85692e-35, 4.22998e-11, 3.85692e-35, 6.82774e-12, 3.85692e-35, 3.25102e-09, 3.85692e-35, 3.85692e-35
0.329397, 0, 4.59064e-09, 2.59235e-34, 1.41421, -4.59064e-09, 0, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.59235e-34, 2.5362e-11, 2.59235e-34, 2.59235e-34, 6.37241e-11, 2.59235e-34, 1.01579e-11, 2.59235e-34, 4.4914e-09, 2.59235e-34, 2.59235e-34
0.337238, 0, 6.32142e-09, 1.73174e-33, 1.41421, -6.32142e-09, 0, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 1.73174e-33, 3.49464e-11, 1.73174e-33, 1.73174e-33, 9.60521e-11, 1.73174e-33, 1.50836e-11, 1.73174e-33, 6.17534e-09, 1.73174e-33, 1.73174e-33
0.345079, 0, 8.66535e-09, 1.111e-32, 1.41421, -8.66535e-09, 0, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 1.111e-32, 4.79379e-11, 1.111e-32, 1.111e-32, 1.4485e-10, 1.111e-32, 2.23567e-11, 1.111e-32, 8.45021e-09, 1.111e-32, 1.111e-32
0.352921, 0, 1.18254e-08, 6.69069e-32, 1.41421, -1.18254e-08, 0, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.69069e-32, 6.54698e-11, 6.69069e-32, 6.69069e-32, 2.18516e-10, 6.69069e-32, 3.3077e-11, 6.69069e-32, 1.15084e-08, 6.69069e-32, 6.69069e-32
0.360762, 0, 1.60671e-08, 3.77478e-31, 1.41421, -1.60671e-08, 0, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 3.77478e-31, 8.90252e-11, 3.77478e-31, 3.77478e-31, 3.29694e-10, 3.77478e-31, 4.88501e-11, 3.77478e-31, 1.55996e-08, 3.77478e-31, 3.77478e-31
0.368603, 0, 2.17362e-08, 1.99443e-30, 1.41421, -2.17362e-08, 0, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.99443e-30, 1.20538e-10, 1.99443e-30, 1.99443e-30, 4.97383e-10, 1.99443e-30, 7.20139e-11, 1.99443e-30, 2.10463e-08, 1.99443e-30, 1.99443e-30
0.376445, 0, 2.92813e-08, 9.89026e-30, 1.41421, -2.92813e-08, 0, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 9.89026e-30, 1.62518e-10, 9.89026e-30, 9.89026e-30, 7.50042e-10, 9.89026e-30, 1.05963e-10, 9.89026e-30, 2.82628e-08, 9.89026e-30, 9.89026e-30
0.384286, 0, 3.92827e-08, 4.6193e-29, 1.41421, -3.92827e-08, 0, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 4.6193e-29, 2.18211e-10, 4.6193e-29, 4.6193e-29, 1.13018e-09, 4.6193e-29, 1.55612e-10, 4.6193e-29, 3.77787e-08, 4.6193e-29, 4.6193e-29
0.392127, 0, 5.24879e-08, 2.03931e-28, 1.41421, -5.24879e-08, 0, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.03931e-28, 2.91795e-10, 2.03931e-28, 2.03931e-28, 1.70103e-09, 2.03931e-28, 2.2805e-10, 2.03931e-28, 5.0267e-08, 2.03931e-28, 2.03931e-28
0.399969, 0, 6.9858e-08, 8.53062e-28, 1.41421, -6.9858e-08, 0, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 8.53062e-28, 3.88631e-10, 8.53062e-28, 8.53062e-28, 2.55632e-09, 8.53062e-28, 3.33466e-10, 8.53062e-28, 6.65795e-08, 8.53062e-28, 8.53062e-28
0.40781, 0, 9.2624e-08, 3.38997e-27, 1.41421, -9.2624e-08, 0, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 3.38997e-27, 5.15565e-10, 3.38997e-27, 3.38997e-27, 3.8343e-09, 3.38997e-27, 4.86442e-10, 3.38997e-27, 8.77877e-08, 3.38997e-27, 3.38997e-27
0.415651, 0, 1.2236e-07, 1.28304e-26, 1.41421, -1.2236e-07, 0, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 1.28304e-26, 6.81314e-10, 1.28304e-26, 1.28304e-26, 5.73796e-09, 1.28304e-26, 7.07754e-10, 1.28304e-26, 1.15233e-07, 1.28304e-26, 1.28304e-26
0.423492, 0, 1.61075e-07, 4.63641e-26, 1.41421, -1.61075e-07, 0, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 4.63641e-26, 8.96928e-10, 4.63641e-26, 4.63641e-26, 8.56382e-09, 4.63641e-26, 1.02686e-09, 4.63641e-26, 1.50587e-07, 4.63641e-26, 4.63641e-26
0.431334, 0, 2.11326e-07, 1.60341e-25, 1.41421, -2.11326e-07, 0, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.60341e-25, 1.17636e-09, 1.60341e-25, 1.60341e-25, 1.27427e-08, 1.60341e-25, 1.48529e-09, 1.60341e-25, 1.95922e-07, 1.60341e-25, 1.60341e-25
0.439175, 0, 2.76863e-07, 5.38743e-25, 1.41421, -2.76863e-07, 0, 5.58119e-15, 4.79678e-12, 6.13688e-14, 3.39435e-12, 5.59327e-11, 2.32141e-10, 1.13573e-11, 2.14317e-11, 1.11945e-10, 1.53722e-09, 2.12094e-12, 1.21125e-13, 1.88971e-08, 2.12549e-13, 2.14133e-09, 1.36999e-16, 2.53827e-07, 5.38743e-25, 1.6767e-11
0.447016, 0, 3.61861e-07, 2.65745e-11, 1.41421, -3.61861e-07, 2.65745e-11, 2.65914e-11, 4.10915e-11, 2.67602e-11, 3.68472e-11, 1.95849e-10, 7.29127e-10, 6.09462e-11, 9.14354e-11, 3.65364e-10, 2.02808e-09, 3.29933e-11, 2.69411e-11, 2.79495e-08, 2.92509e-11, 3.10278e-09, 2.65749e-11, 3.27465e-07, 2.65745e-11, 7.73182e-11
0.454858, 0, 4.72064e-07, 8.15509e-11, 1.41421, -4.72064e-07, 8.15509e-11, 8.15904e-11, 1.15437e-10, 8.19845e-11, 1.0553e-10, 4.76676e-10, 1.72147e-09, 1.61782e-10, 2.32951e-10, 8.72363e-10, 2.67829e-09, 9.65339e-11, 8.24066e-11, 4.11799e-08, 9.09827e-11, 4.48404e-09, 8.15519e-11, 4.20707e-07, 8.15509e-11, 1.99998e-10
0.462699, 0, 6.15159e-07, 1.92286e-10, 1.41421, -6.15159e-07, 1.92286e-10, 1.92369e-10, 2.64151e-10, 1.93205e-10, 2.4314e-10, 1.03027e-09, 3.67021e-09, 3.6244e-10, 5.13374e-10, 1.86943e-09, 3.54941e-09, 2.24062e-10, 1.941e-10, 6.04294e-08, 2.16407e-10, 6.46736e-09, 1.92288e-10, 5.38372e-07, 1.92286e-10, 4.43488e-10
0.47054, 0, 8.01374e-07, 4.10719e-10, 1.41421, -8.01374e-07, 4.10719e-10, 4.10888e-10, 5.55891e-10, 4.12577e-10, 5.13447e-10, 2.10349e-09, 7.43633e-09, 7.54441e-10, 1.05934e-09, 3.79865e-09, 4.7358e-09, 4.74908e-10, 4.14385e-10, 8.83102e-08, 4.65086e-10, 9.31695e-09, 4.10724e-10, 6.86265e-07, 4.10719e-10, 9.18163e-10
0.478382, 0, 1.04477e-06, 8.33871e-10, 1.41421, -1.04477e-06, 8.33871e-10, 8.34202e-10, 1.11835e-09, 8.37511e-10, 1.03518e-09, 4.15102e-09, 1.46013e-08, 1.50743e-09, 2.1049e-09, 7.47287e-09, 6.38683e-09, 9.59656e-10, 8.41055e-10, 1.28508e-07, 9.48413e-10, 1.34193e-08, 8.3388e-10, 8.71553e-07, 8.33871e-10, 1.82826e-09
0.486223, 0, 1.36499e-06, 1.64002e-09, 1.41421, -1.36499e-06, 1.64002e-09, 1.64065e-09, 2.18516e-09, 1.64699e-09, 2.02578e-09, 7.99665e-09, 2.80224e-08, 2.93075e-09, 4.07569e-09, 1.43623e-08, 8.74515e-09, 1.88106e-09, 1.65378e-09, 1.86209e-07, 1.87134e-09, 1.93576e-08, 1.64003e-09, 1.10308e-06, 1.64002e-09, 3.54555e-09
0.494064, 0, 1.78999e-06, 3.15131e-09, 1.41421, -1.78999e-06, 3.15131e-09, 3.1525e-09, 4.17671e-09, 3.16443e-09, 3.87692e-09, 1.5108e-08, 5.27759e-08, 5.57915e-09, 7.73275e-09, 2.70816e-08, 1.22117e-08, 3.6047e-09, 3.1772e-09, 2.68661e-07, 3.60476e-09, 2.79563e-08, 3.15134e-09, 1.39181e-06, 3.15131e-09, 6.73558e-09
0.501906, 0, 2.36047e-06, 5.94057e-09, 1.41421, -2.36047e-06, 5.94057e-09, 5.94277e-09, 7.83733e-09, 5.96483e-09, 7.28277e-09, 2.80577e-08, 9.77347e-08, 1.04315e-08, 1.44152e-08, 5.02062e-08, 1.74555e-08, 6.77924e-09, 5.98846e-09, 3.85989e-07, 6.8091e-09, 4.04963e-08, 5.94062e-09, 1.75156e-06, 5.94057e-09, 1.25706e-08
0.509747, 0, 3.13671e-06, 1.10092e-08, 1.41421, -3.13671e-06, 1.10092e-08, 1.10132e-08, 1.44627e-08, 1.10533e-08, 1.3453e-08, 5.12791e-08, 1.78144e-07, 1.91861e-08, 2.64394e-08, 9.16062e-08, 2.55949e-08, 1.25362e-08, 1.10964e-08, 5.52438e-07, 1.26407e-08, 5.89061e-08, 1.10093e-08, 2.19992e-06, 1.10092e-08, 2.30809e-08
0.517588, 0, 4.2086e-06, 2.00791e-08, 1.41421, -4.2086e-06, 2.00791e-08, 2.00863e-08, 2.62717e-08, 2.01583e-08, 2.44611e-08, 9.2287e-08, 3.19769e-07, 3.47411e-08, 4.7747e-08, 1.64597e-07, 3.84936e-08, 2.28172e-08, 2.02355e-08, 7.87435e-07, 2.30917e-08, 8.61287e-08, 2.00793e-08, 2.75982e-06, 2.00791e-08, 4.1725e-08
0.52543, 0, 5.71184e-06, 3.60626e-08, 1.41421, -5.71184e-06, 3.60626e-08, 3.60753e-08, 4.70008e-08, 3.62025e-08, 4.38028e-08, 1.63607e-07, 5.65418e-07, 6.19608e-08, 8.49337e-08, 2.91332e-07, 5.92348e-08, 4.0899e-08, 3.63388e-08, 1.11791e-06, 4.15365e-08, 1.26677e-07, 3.60629e-08, 3.46162e-06, 3.60626e-08, 7.42967e-08
0.533271, 0, 7.85246e-06, 6.38026e-08, 1.41421, -7.85246e-06, 6.38026e-08, 6.38248e-08, 8.28383e-08, 6.40462e-08, 7.72728e-08, 2.85766e-07, 9.85035e-07, 1.08873e-07, 1.48853e-07, 5.08045e-07, 9.28681e-08, 7.22194e-08, 6.42833e-08, 1.58126e-06, 7.35983e-08, 1.87482e-07, 6.38032e-08, 4.34669e-06, 6.38026e-08, 1.30341e-07
0.541112, 0, 1.09424e-05, 1.11218e-07, 1.41421, -1.09424e-05, 1.11218e-07, 1.11256e-07, 1.4386e-07, 1.11635e-07, 1.34316e-07, 4.91838e-07, 1.69093e-06, 1.88504e-07, 2.5706e-07, 8.72998e-07, 1.4756e-07, 1.25651e-07, 1.12042e-07, 2.22897e-06, 1.28489e-07, 2.79173e-07, 1.11219e-07, 5.47233e-06, 1.11218e-07, 2.25317e-07
0.548954, 0, 1.5453e-05, 1.91039e-07, 1.41421, -1.5453e-05, 1.91039e-07, 1.91104e-07, 2.46198e-07, 1.91745e-07, 2.30071e-07, 8.34211e-07, 2.86044e-06, 3.21637e-07, 4.37483e-07, 1.4783e-06, 2.36339e-07, 2.15428e-07, 1.92432e-07, 3.1319e-06, 2.21054e-07, 4.17999e-07, 1.91041e-07, 6.91949e-06, 1.91039e-07, 3.83844e-07
0.556795, 0, 2.20906e-05, 3.23392e-07, 1.41421, -2.20906e-05, 3.23392e-07, 3.23499e-07, 4.15246e-07, 3.24567e-07, 3.88391e-07, 1.39446e-06, 4.76871e-06, 5.40875e-07, 7.33792e-07, 2.46704e-06, 3.79689e-07, 3.64006e-07, 3.25711e-07, 4.38749e-06, 3.74811e-07, 6.28624e-07, 3.23394e-07, 8.80353e-06, 3.23392e-07, 6.44467e-07
0.564636, 0, 3.19071e-05, 5.39544e-07, 1.41421, -3.19071e-05, 5.39544e-07, 5.39719e-07, 6.90299e-07, 5.41473e-07, 6.46222e-07, 2.29741e-06, 7.83535e-06, 8.96483e-07, 1.21311e-06, 4.05778e-06, 6.09306e-07, 6.06201e-07, 5.43351e-07, 6.12947e-06, 6.26395e-07, 9.4819e-07, 5.39548e-07, 1.12926e-05, 5.39544e-07, 1.0665e-06
0.572478, 0, 4.6444e-05, 8.87248e-07, 1.41421, -4.6444e-05, 8.87248e-07, 8.87531e-07, 1.13111e-06, 8.90368e-07, 1.05981e-06, 3.73079e-06, 1.2689e-05, 1.46464e-06, 1.97681e-06, 6.57838e-06, 9.73459e-07, 9.95074e-07, 8.93406e-07, 8.54098e-06, 1.03191e-06, 1.43202e-06, 8.87255e-07, 1.4625e-05, 8.87248e-07, 1.73966e-06
0.580319, 0, 6.79397e-05, 1.43818e-06, 1.41421, -6.79397e-05, 1.43818e-06, 1.43863e-06, 1.82699e-06, 1.44315e-06, 1.71331e-06, 5.97198e-06, 2.02551e-05, 2.35877e-06, 3.17539e-06, 1.05122e-05, 1.54444e-06, 1.61009e-06, 1.44799e-06, 1.18722e-05, 1.67579e-06, 2.16159e-06, 1.43819e-06, 1.91456e-05, 1.43818e-06, 2.79728e-06
0.58816, 0, 9.95978e-05, 2.29805e-06, 1.41421, -9.95978e-05, 2.29805e-06, 2.29876e-06, 2.90914e-06, 2.30587e-06, 2.73048e-06, 9.42365e-06, 3.18719e-05, 3.74492e-06, 5.02837e-06, 1.65594e-05, 2.42871e-06, 2.56824e-06, 2.31348e-06, 1.64636e-05, 2.68299e-06, 3.25529e-06, 2.29807e-06, 2.53477e-05, 2.29805e-06, 4.4341e-06
